wd_id,line_id,linewd,word,lex_id,textlineid,syntag,syntag2,lemma,syllabified,pos,ref
1051,110,9,me,me,110,Det,Det,mon,C/(e)\,DET,"HugCap, v. 110"
1052,110,10,parchon,parchon,110,N,N,parçon,C/V\.'C/V\,NOUN,"HugCap, v. 110"
1053,110,11,",",",",110,Pnc,Pnc,",",,PUNCT,"HugCap, v. 110"
1054,111,1,encore,encore,111,Adv,Adv,encore,/V\.'C/V\.C/(e)\,ADV,"HugCap, v. 111"
1055,111,2,ay,ay,111,Vfin,Vfin,avoir,/V\,VERB,"HugCap, v. 111"
1056,111,3,tant,tant,111,QIs,QIs,tant,C/V\,ADV,"HugCap, v. 111"
1057,111,4,acrut,acrut,111,Vfin,Vfin,accroître,/V\.'C/V\,VERB,"HugCap, v. 111"
1058,111,5,",",",",111,Pnc,Pnc,",",,PUNCT,"HugCap, v. 111"
1059,111,6,ja,ja,111,Adv,Adv,jà,C/V\,ADV,"HugCap, v. 111"
1060,111,7,ne,ne,111,Neg,Neg$$,ne,C/(e)\,ADV,"HugCap, v. 111"
1061,111,8,vous,vous,111,Prn,Prn$$,vous,C/V\,PRON,"HugCap, v. 111"
1062,111,9,mentiron,mentiron,111,N,N,mentir,C/V\.C/V\.'C/V\,PROPN|NOUN,"HugCap, v. 111"
1063,111,10,",",",",111,Pnc,Pnc,",",,PUNCT,"HugCap, v. 111"
1064,112,1,qu',qu',112,Sub,Sub,que,C/\,SCONJ,"HugCap, v. 112"
1065,112,2,en,en,112,Pre,Pre,en,/V\,ADP,"HugCap, v. 112"
1066,112,3,ollenois,ollenois,112,N,N,Orléanais,/V\.C/e\.'C/V\,NOUN,"HugCap, v. 112"
1067,112,4,ne,ne,112,Neg,Neg$$,ne,C/(e)\,ADV,"HugCap, v. 112"
1068,112,5,puis,puis,112,Vfin,Vfin,pouvoir2,C/V\,VERB,"HugCap, v. 112"
1069,112,6,plus,plus,112,Adv,Adv,plus,C/V\,ADV,"HugCap, v. 112"
1070,112,7,faire,faire,112,Vinf,Vinf,faire,'C/V\.C/(e)\,VERB,"HugCap, v. 112"
1071,112,8,mansion,mansion,112,N,N,mansion,C/V\.C/{V}\.'/V\,NOUN,"HugCap, v. 112"
1072,112,9,.,.,112,Pnc,Pnc,.,,PUNCT,"HugCap, v. 112"
1073,113,1,je,je,113,Prn,Prn$,je,C/(e)\,PRON,"HugCap, v. 113"
1074,113,2,m',m',113,Prn,Prn$$,me,C/\,PRON,"HugCap, v. 113"
1075,113,3,en,en,113,Prn,Prn$$,en2,/V\,PRON,"HugCap, v. 113"
1076,113,4,yray,yray,113,Vfin,Vfin,aller,/V\.'C/V\,VERB,"HugCap, v. 113"
1077,113,5,servir,servir,113,Vinf,Vinf,servir,C/V\.'C/V\,VERB,"HugCap, v. 113"
1078,113,6,ung,ung,113,QIs,QIs,un,/V\,DET,"HugCap, v. 113"
1079,113,7,prinche,prinche,113,N,N,prince,'C/V\.C/(e)\,NOUN,"HugCap, v. 113"
1080,113,8,de,de,113,Pre,Pre,de,C/(e)\,ADP,"HugCap, v. 113"
1081,113,9,renon,renon,113,N,N,renom,C/V\.'C/V\,NOUN,"HugCap, v. 113"
1082,114,1,et,et,114,Crd,Crd,et,/V\,CCONJ,"HugCap, v. 114"
1083,114,2,je,je,114,Prn,Prn$,je,C/(e)\,PRON,"HugCap, v. 114"
1084,114,3,vous,vous,114,Prn,Prn$$,vous,C/V\,PRON,"HugCap, v. 114"
1085,114,4,vien,vien,114,Vfin,Vfin,venir,C/V\,VERB,"HugCap, v. 114"
1086,114,5,veoir,veoir,114,Vinf,Vinf,voir,C/(V)\.'/V\,VERB,"HugCap, v. 114"
1087,114,6,ains,ains,114,PrA,PrA,ains,/V\,ADV,"HugCap, v. 114"
1088,114,7,que,que,114,Sub,Sub,que,C/(e)\,SCONJ,"HugCap, v. 114"
1089,114,8,plus,plus,114,Adv,Adv,plus,C/V\,ADV,"HugCap, v. 114"
1090,114,9,loin,loin,114,Adv,Adv,loin,C/V\,ADV,"HugCap, v. 114"
1091,114,10,alon,alon,114,Vfin,Vfin,aller,/V\.'C/V\,VERB,"HugCap, v. 114"
1092,114,11,;,;,114,Pnc,Pnc,;,,PUNCT,"HugCap, v. 114"
1093,115,1,se,se,115,Adv,Adv,si4,C/(e)\,ADV,"HugCap, v. 115"
1094,115,2,m',m',115,Prn,Prn$$,me,C/\,PRON,"HugCap, v. 115"
1095,115,3,aidiez,aidiez,115,Vfin,Vfin,aider,/V\.'C/V\,VERB,"HugCap, v. 115"
1096,115,4,",",",",115,Pnc,Pnc,",",,PUNCT,"HugCap, v. 115"
1097,115,5,s',s',115,Sub,Sub,si3,C/\,SCONJ,"HugCap, v. 115"
1098,115,6,i,i,115,Prn,Prn$$,y2,/V\,PRON,"HugCap, v. 115"
1099,115,7,vous,vous,115,Prn,Prn$$,vous,C/V\,PRON,"HugCap, v. 115"
1100,115,8,plaist,plaist,115,Vfin,Vfin,plaire,C/V\,VERB,"HugCap, v. 115"
1101,115,9,",",",",115,Pnc,Pnc,",",,PUNCT,"HugCap, v. 115"
1102,115,10,onqiez,onqiez,115,Adv,Adv,onques,/V\.'C/V\,ADV,"HugCap, v. 115"
1103,115,11,",",",",115,Pnc,Pnc,",",,PUNCT,"HugCap, v. 115"
1104,115,12,a,a,115,Pre,Pre,à,/V\,ADP,"HugCap, v. 115"
1105,115,13,ce,ce,115,Dem,Dem,cist,C/(e)\,DET,"HugCap, v. 115"
1106,115,14,beson,beson,115,N,N,besoin,C/V\.'C/V\,NOUN,"HugCap, v. 115"
1107,115,15,.,.,115,Pnc,Pnc,.,,PUNCT,"HugCap, v. 115"
1108,116,1,-,-,116,Pnc,Pnc,-,,PUNCT,"HugCap, v. 116"
1109,116,2,biaus,biaus,116,Adj,Adj,beau,C/V\,ADJ,"HugCap, v. 116"
1110,116,3,niez,niez,116,N,N,neveu,C/V\,NOUN,"HugCap, v. 116"
1111,116,4,",",",",116,Pnc,Pnc,",",,PUNCT,"HugCap, v. 116"
1112,116,5,dist,dist,116,Vfin,Vfin,dire,C/V\,VERB,"HugCap, v. 116"
1113,116,6,ly,ly,116,Det,Det,le,C/V\,DET,"HugCap, v. 116"
1114,116,7,bourgois,bourgois,116,N,N,bourgeois,C/V\.'C/V\,NOUN,"HugCap, v. 116"
1115,116,8,",",",",116,Pnc,Pnc,",",,PUNCT,"HugCap, v. 116"
1116,116,9,nous,nous,116,Prn,Prn$,nous,C/V\,PRON,"HugCap, v. 116"
1117,116,10,vous,vous,116,Prn,Prn$$,vous,C/V\,PRON,"HugCap, v. 116"
1118,116,11,responderon,responderon,116,Vfin,Vfin,répondre,C/V\.C/V\.C/e\.'C/V\,VERB,"HugCap, v. 116"
1119,116,12,",",",",116,Pnc,Pnc,",",,PUNCT,"HugCap, v. 116"
1120,117,1,en,en,117,Prn,Prn$$,en2,/V\,PRON,"HugCap, v. 117"
1121,117,2,vous,vous,117,Prn,Prn,vous,C/V\,PRON,"HugCap, v. 117"
1122,117,3,a,a,117,Vfin,Vfin,avoir,/V\,VERB,"HugCap, v. 117"
1123,117,4,jone,jone,117,Adj,Adj,jeune,'C/V\.C/(e)\,ADJ,"HugCap, v. 117"
1124,117,5,enfant,enfant,117,N,N,enfant,/V\.'C/V\,NOUN,"HugCap, v. 117"
1125,117,6,et,et,117,Crd,Crd,et,/V\,CCONJ,"HugCap, v. 117"
1126,117,7,moult,moult,117,QIs,QIs,moult,C/V\,ADV,"HugCap, v. 117"
1127,117,8,biauz,biauz,117,Adj,Adj,beau,C/V\,ADJ,"HugCap, v. 117"
1128,117,9,valeton,valeton,117,N,N,valeton,C/V\.C/e\.'C/V\,NOUN,"HugCap, v. 117"
1129,117,10,",",",",117,Pnc,Pnc,",",,PUNCT,"HugCap, v. 117"
1130,118,1,se,se,118,Adv,Adv,si4,C/(e)\,ADV,"HugCap, v. 118"
1131,118,2,n',n',118,Neg,Neg$$,ne,C/\,ADV,"HugCap, v. 118"
1132,118,3,ay,ay,118,Vfin,Vfin,avoir,/V\,VERB,"HugCap, v. 118"
1133,118,4,ne,ne,118,Crd,Crd,ne2,C/(e)\,CCONJ,"HugCap, v. 118"
1134,118,5,fil,fil,118,N,N,fils,C/V\,NOUN,"HugCap, v. 118"
1135,118,6,ne,ne,118,Crd,Crd,ne2,C/(e)\,CCONJ,"HugCap, v. 118"
1136,118,7,fille,fille,118,N,N,fille,'C/V\.C/(e)\,NOUN,"HugCap, v. 118"
1137,118,8,de,de,118,Pre,Pre,de,C/(e)\,ADP,"HugCap, v. 118"
1138,118,9,m',m',118,Prn,Prn$$,me,C/\,PRON,"HugCap, v. 118"
1139,118,10,engenrasion,engenrasion,118,N,N,engendration,/V\.C/V\.C/V\.C/{V}\.'/V\,NOUN,"HugCap, v. 118"
1140,118,11,",",",",118,Pnc,Pnc,",",,PUNCT,"HugCap, v. 118"
1141,119,1,vous,vous,119,Prn,Prn$,vous,C/V\,PRON,"HugCap, v. 119"
1142,119,2,estëz,estëz,119,Vfin,Vfin,être,'/V\.C/e\,VERB,"HugCap, v. 119"
1143,119,3,plus,plus,119,Adv,Adv,plus,C/V\,ADV,"HugCap, v. 119"
1144,119,4,prochain,prochain,119,Adj,Adj,prochain,C/V\.'C/V\,ADJ,"HugCap, v. 119"
1145,119,5,de,de,119,Pre,Pre,de,C/(e)\,ADP,"HugCap, v. 119"
1146,119,6,men,men,119,Det,Det,mon,C/V\,DET,"HugCap, v. 119"
1147,119,7,estrasion,estrasion,119,N,N,extraction,/V\.C/V\.C/{V}\.'/V\,NOUN,"HugCap, v. 119"
1148,119,8,:,:,119,Pnc,Pnc,:,,PUNCT,"HugCap, v. 119"
1149,120,1,or,or,120,Adv,Adv,or2,/V\,ADV,"HugCap, v. 120"
1150,120,2,demorez,demorez,120,Vfin,Vfin,demeurer,C/V\.C/V\.'C/V\,VERB,"HugCap, v. 120"
1151,120,3,cheens,cheens,120,Adv,Adv,céans,C/(V)\.'/V\,ADV,"HugCap, v. 120"
1152,120,4,",",",",120,Pnc,Pnc,",",,PUNCT,"HugCap, v. 120"
1153,120,5,sy,sy,120,Adv,Adv,si4,C/V\,ADV,"HugCap, v. 120"
1154,120,6,vous,vous,120,Prn,Prn$$,vous,C/V\,PRON,"HugCap, v. 120"
1155,120,7,aprenderon,aprenderon,120,Vfin,Vfin,apprendre,/V\.C/V\.C/e\.'C/V\,VERB,"HugCap, v. 120"
1156,121,1,a,a,121,Pre,Pre,à,/V\,ADP,"HugCap, v. 121"
1157,121,2,tuer,tuer,121,Vinf,Vinf,tuer,C/V\.'C/V\,VERB,"HugCap, v. 121"
1158,121,3,ung,ung,121,QIs,QIs,un,/V\,DET,"HugCap, v. 121"
1159,121,4,pourchiel,pourchiel,121,N,N,pourceau,C/V\.'C/V\,NOUN,"HugCap, v. 121"
1160,121,5,ou,ou,121,Crd,Crd,ou,/V\,CCONJ,"HugCap, v. 121"
1161,121,6,buef,buef,121,N,N,boeuf,C/V\,NOUN,"HugCap, v. 121"
1162,121,7,ou,ou,121,Crd,Crd,ou,/V\,CCONJ,"HugCap, v. 121"
1163,121,8,.i.,.i.,121,QIs,QIs,un,/V\,DET,"HugCap, v. 121"
1164,121,9,mouton,mouton,121,N,N,mouton,C/V\.'C/V\,NOUN,"HugCap, v. 121"
1165,122,1,et,et,122,Crd,Crd,et,/V\,CCONJ,"HugCap, v. 122"
1166,122,2,s',s',122,Adv,Adv,si4,C/\,ADV,"HugCap, v. 122"
1167,122,3,en,en,122,Prn,Prn$$,en2,/V\,PRON,"HugCap, v. 122"
1168,122,4,serez,serez,122,Vfin,Vfin,être,C/V\.'C/V\,VERB,"HugCap, v. 122"
1169,122,5,marquans,marquans,122,N,N,marchand,C/V\.'C/V\,PROPN|NOUN,"HugCap, v. 122"
1170,122,6,",",",",122,Pnc,Pnc,",",,PUNCT,"HugCap, v. 122"
1171,122,7,waingnerez,waingnerez,122,Vfin,Vfin,gagner,C/V\.C/e\.'C/V\,VERB,"HugCap, v. 122"
1172,122,8,a,a,122,Pre,Pre,à,/V\,ADP,"HugCap, v. 122"
1173,122,9,foison,foison,122,N,N,foison,C/V\.'C/V\,NOUN,"HugCap, v. 122"
1174,122,10,.,.,122,Pnc,Pnc,.,,PUNCT,"HugCap, v. 122"
1175,123,1,se,se,123,Sub,Sub,si3,C/(e)\,SCONJ,"HugCap, v. 123"
1176,123,2,trez,trez,123,Adv,Adv,très,C/V\,ADV,"HugCap, v. 123"
1177,123,3,bien,bien,123,Adv,Adv,bien,C/V\,ADV,"HugCap, v. 123"
1178,123,4,vous,vous,123,Prn,Prn$$,vous,C/V\,PRON,"HugCap, v. 123"
1179,123,5,portez,portez,123,Vfin,Vfin,porter,C/V\.'C/V\,VERB,"HugCap, v. 123"
1180,123,6,",",",",123,Pnc,Pnc,",",,PUNCT,"HugCap, v. 123"
1181,123,7,quanquëz,quanquëz,123,Qux,Qux,quanque,'C/V\.C/e\,DET,"HugCap, v. 123"
1182,123,8,vaillant,vaillant,123,Vprs,Vprs,valoir,C/V\.'C/V\,VERB,"HugCap, v. 123"
1183,123,9,avon,avon,123,Vfin,Vfin,avoir,/V\.'C/V\,VERB,"HugCap, v. 123"
1184,124,1,arez,arez,124,Vfin,Vfin,avoir,/V\.'C/V\,VERB,"HugCap, v. 124"
1185,124,2,aprez,aprez,124,PrA,PrA,après,/V\.'C/V\,ADP,"HugCap, v. 124"
1186,124,3,me,me,124,Det,Det,mon,C/(e)\,DET,"HugCap, v. 124"
1187,124,4,mort,mort,124,N,N,mort,C/V\,NOUN,"HugCap, v. 124"
1188,124,5,:,:,124,Pnc,Pnc,:,,PUNCT,"HugCap, v. 124"
1189,124,6,je,je,124,Prn,Prn$,je,C/(e)\,PRON,"HugCap, v. 124"
1190,124,7,n',n',124,Neg,Neg$$,ne,C/\,ADV,"HugCap, v. 124"
1191,124,8,ay,ay,124,Vfin,Vfin,avoir,/V\,VERB,"HugCap, v. 124"
1192,124,9,oir,oir,124,N,N,hoir,/V\,VERB,"HugCap, v. 124"
1193,124,10,se,se,124,Sub,Sub,si3,C/(e)\,SCONJ,"HugCap, v. 124"
1194,124,11,vous,vous,124,Prn,Prn,vous,C/V\,PRON,"HugCap, v. 124"
1195,124,12,non,non,124,NVP,NVP,non,C/V\,ADV,"HugCap, v. 124"
1196,124,13,.,.,124,Pnc,Pnc,.,,PUNCT,"HugCap, v. 124"
1197,125,1,-,-,125,Pnc,Pnc,-,,PUNCT,"HugCap, v. 125"
1198,125,2,biaus,biaus,125,Adj,Adj,beau,C/V\,ADJ,"HugCap, v. 125"
1199,125,3,onclëz,onclëz,125,N,N,oncle,'/V\.C/e\,NOUN,"HugCap, v. 125"
1200,125,4,",",",",125,Pnc,Pnc,",",,PUNCT,"HugCap, v. 125"
1201,125,5,ce,ce,125,Prn,Prn,ce,C/(e)\,PRON,"HugCap, v. 125"
1202,125,6,dist,dist,125,Vfin,Vfin,dire,C/V\,VERB,"HugCap, v. 125"
1203,125,7,huëz,huëz,125,N,N,Hugues,'C/V\./e\,NOUN,"HugCap, v. 125"
1204,125,8,",",",",125,Pnc,Pnc,",",,PUNCT,"HugCap, v. 125"
1205,125,9,j',j',125,Prn,Prn$,je,C/\,PRON,"HugCap, v. 125"
1206,125,10,ay,ay,125,Vfin,Vfin,avoir,/V\,VERB,"HugCap, v. 125"
1207,125,11,aultre,aultre,125,Adj,Adj,autre,'/V\.C/(e)\,ADJ,"HugCap, v. 125"
1208,125,12,opinion,opinion,125,N,N,opinion,/V\.C/V\.C/{V}\.'/V\,NOUN,"HugCap, v. 125"
1209,125,13,.,.,125,Pnc,Pnc,.,,PUNCT,"HugCap, v. 125"
1210,125,14,»,»,125,Pnc,Pnc,»,,PUNCT,"HugCap, v. 125"
1211,126,1,«,«,126,Pnc,Pnc,«,,PUNCT,"HugCap, v. 126"
1212,126,2,biaulz,biaulz,126,Adj,Adj,beau,C/V\,ADJ,"HugCap, v. 126"
1213,126,3,onclëz,onclëz,126,N,N,oncle,'/V\.C/e\,NOUN,"HugCap, v. 126"
1214,126,4,",",",",126,Pnc,Pnc,",",,PUNCT,"HugCap, v. 126"
1215,126,5,dist,dist,126,Vfin,Vfin,dire,C/V\,VERB,"HugCap, v. 126"
1216,126,6,huon,huon,126,N,N,Hugues,C/V\.'C/V\,NOUN,"HugCap, v. 126"
1217,126,7,qui,qui,126,Qux,Qux,qui,C/V\,PRON,"HugCap, v. 126"
1218,126,8,le,le,126,Det,Det,le,C/(e)\,DET,"HugCap, v. 126"
1219,126,9,cors,cors,126,N,N,corps,C/V\,NOUN,"HugCap, v. 126"
1220,126,10,avoit,avoit,126,Vfin,Vfin,avoir,/V\.'C/V\,VERB,"HugCap, v. 126"
1221,126,11,bel,bel,126,Adj,Adj,beau,C/V\,ADJ,"HugCap, v. 126"
1222,126,12,",",",",126,Pnc,Pnc,",",,PUNCT,"HugCap, v. 126"
1223,127,1,de,de,127,Pre,Pre,de,C/(e)\,ADP,"HugCap, v. 127"
1224,127,2,vostre,vostre,127,Det,Det,votre,'C/V\.C/(e)\,DET,"HugCap, v. 127"
1225,127,3,marcandise,marcandise,127,N,N,marchandise,C/V\.C/V\.'C/V\.C/(e)\,NOUN,"HugCap, v. 127"
1226,127,4,ne,ne,127,Neg,Neg$$,ne,C/(e)\,ADV,"HugCap, v. 127"
1227,127,5,say,say,127,Vfin,Vfin,savoir,C/V\,VERB,"HugCap, v. 127"
1228,127,6,ge,ge,127,Prn,Prn%,je,C/(e)\,PRON,"HugCap, v. 127"
1229,127,7,point,point,127,Neg,Neg,point2,C/V\,ADV,"HugCap, v. 127"
1230,127,8,la,la,127,Det,Det,le,C/V\,DET,"HugCap, v. 127"
1231,127,9,piel,piel,127,N,N,peau,C/V\,NOUN,"HugCap, v. 127"
1232,127,10,",",",",127,Pnc,Pnc,",",,PUNCT,"HugCap, v. 127"
1233,128,1,vos,vos,128,Det,Det,votre,C/V\,DET,"HugCap, v. 128"
1234,128,2,buez,buez,128,N,N,boeuf,C/V\,NOUN,"HugCap, v. 128"
1235,128,3,ne,ne,128,Neg,Neg$$,ne,C/(e)\,ADV,"HugCap, v. 128"
1236,128,4,quier,quier,128,Vfin,Vfin,quérir,C/V\,VERB,"HugCap, v. 128"
1237,128,5,tuer,tuer,128,Vinf,Vinf,tuer,C/V\.'C/V\,VERB,"HugCap, v. 128"
1238,128,6,ne,ne,128,Crd,Crd,ne2,C/(e)\,CCONJ,"HugCap, v. 128"
1239,128,7,mouton,mouton,128,N,N,mouton,C/V\.'C/V\,NOUN,"HugCap, v. 128"
1240,128,8,ny,ny,128,Crd,Crd,ne2,C/V\,CCONJ,"HugCap, v. 128"
1241,128,9,aignel,aignel,128,N,N,agneau,/V\.'C/V\,NOUN,"HugCap, v. 128"
1242,128,10,.,.,128,Pnc,Pnc,.,,PUNCT,"HugCap, v. 128"
1243,129,1,j',j',129,Prn,Prn$,je,C/\,PRON,"HugCap, v. 129"
1244,129,2,ay,ay,129,Vfin,Vfin,avoir,/V\,VERB,"HugCap, v. 129"
1245,129,3,eu,eu,129,Vpp,Vpp,avoir,/(V)\.'/V\,VERB,"HugCap, v. 129"
1246,129,4,en,en,129,Pre,Pre,en,/V\,ADP,"HugCap, v. 129"
1247,129,5,jonesse,jonesse,129,N,N,jeunesse,C/V\.'C/V\.C/(e)\,NOUN,"HugCap, v. 129"
1248,129,6,encor,encor,129,Adv,Adv,encore,/V\.'C/V\,ADV,"HugCap, v. 129"
1249,129,7,peu,peu,129,N,N,peu,C/V\,PROPN|NOUN,"HugCap, v. 129"
1250,129,8,de,de,129,Pre,Pre,de,C/(e)\,ADP,"HugCap, v. 129"
1251,129,9,revel,revel,129,N,N,revel,C/V\.'C/V\,NOUN,"HugCap, v. 129"
1252,129,10,",",",",129,Pnc,Pnc,",",,PUNCT,"HugCap, v. 129"
1253,130,1,je,je,130,Prn,Prn$,je,C/(e)\,PRON,"HugCap, v. 130"
1254,130,2,sui,sui,130,Vfin,Vfin,être,C/V\,VERB,"HugCap, v. 130"
1255,130,3,jonëz,jonëz,130,Adj,Adj,jeune,'C/V\.C/e\,ADJ,"HugCap, v. 130"
1256,130,4,et,et,130,Crd,Crd,et,/V\,CCONJ,"HugCap, v. 130"
1257,130,5,fors,fors,130,Adj,Adj,fort,C/V\,ADJ,"HugCap, v. 130"
1258,130,6,et,et,130,Crd,Crd,et,/V\,CCONJ,"HugCap, v. 130"
1259,130,7,s',s',130,Adv,Adv,si4,C/\,ADV,"HugCap, v. 130"
1260,130,8,ay,ay,130,Vfin,Vfin,avoir,/V\,VERB,"HugCap, v. 130"
1261,130,9,le,le,130,Det,Det,le,C/(e)\,DET,"HugCap, v. 130"
1262,130,10,cors,cors,130,N,N,corps,C/V\,NOUN,"HugCap, v. 130"
1263,130,11,isnel,isnel,130,Adj,Adj,isnel,/V\.'C/V\,ADJ,"HugCap, v. 130"
1264,130,12,:,:,130,Pnc,Pnc,:,,PUNCT,"HugCap, v. 130"
1265,131,1,on,on,131,Prn,Prn$,on,/V\,PRON,"HugCap, v. 131"
1266,131,2,me,me,131,Prn,Prn$$,me,C/(e)\,PRON,"HugCap, v. 131"
1267,131,3,deveroit,deveroit,131,Vfin,Vfin,devoir2,C/V\.C/e\.'C/V\,VERB,"HugCap, v. 131"
1268,131,4,bien,bien,131,Adv,Adv,bien,C/V\,ADV,"HugCap, v. 131"
1269,131,5,tenir,tenir,131,Vinf,Vinf,tenir,C/V\.'C/V\,VERB,"HugCap, v. 131"
1270,131,6,a,a,131,Pre,Pre,à,/V\,ADP,"HugCap, v. 131"
1271,131,7,quetiveil,quetiveil,131,Adj,Adj,chétivel,C/V\.C/V\.'C/V\,NOUN,"HugCap, v. 131"
1272,132,1,se,se,132,Sub,Sub,si3,C/(e)\,SCONJ,"HugCap, v. 132"
1273,132,2,toute,toute,132,QIs,QIs,tout,'C/V\.C/(e)\,DET,"HugCap, v. 132"
1274,132,3,jour,jour,132,N,N,jour,C/V\,NOUN,"HugCap, v. 132"
1275,132,4,aloie,aloie,132,Vfin,Vfin,aller,/V\.'C/V\./(e)\,VERB,"HugCap, v. 132"
1276,132,5,croupis,croupis,132,Vpp,Vpp,croupir,C/V\.'C/V\,VERB,"HugCap, v. 132"
1277,132,6,en,en,132,Pre,Pre,en,/V\,ADP,"HugCap, v. 132"
1278,132,7,ce,ce,132,Prn,Prn,ce,C/(e)\,PRON,"HugCap, v. 132"
1279,132,8,maisiel,maisiel,132,N,N,maisel,C/V\.'C/V\,NOUN,"HugCap, v. 132"
1280,132,9,",",",",132,Pnc,Pnc,",",,PUNCT,"HugCap, v. 132"
1281,133,1,car,car,133,Crd,Crd,car,C/V\,CCONJ,"HugCap, v. 133"
1282,133,2,j',j',133,Prn,Prn$,je,C/\,PRON,"HugCap, v. 133"
1283,133,3,ay,ay,133,Vfin,Vfin,avoir,/V\,VERB,"HugCap, v. 133"
1284,133,4,apris,apris,133,Vpp,Vpp,apprendre,/V\.'C/V\,VERB,"HugCap, v. 133"
1285,133,5,mestier,mestier,133,N,N,métier,C/V\.'C/V\,NOUN,"HugCap, v. 133"
1286,133,6,plus,plus,133,Adv,Adv,plus,C/V\,ADV,"HugCap, v. 133"
1287,133,7,faitis,faitis,133,Adj,Adj,faitis,C/V\.'C/V\,ADJ,"HugCap, v. 133"
1288,133,8,et,et,133,Crd,Crd,et,/V\,CCONJ,"HugCap, v. 133"
1289,133,9,plus,plus,133,Adv,Adv,plus,C/V\,ADV,"HugCap, v. 133"
1290,133,10,bel,bel,133,Adj,Adj,beau,C/V\,ADJ,"HugCap, v. 133"
1291,134,1,je,je,134,Prn,Prn$,je,C/(e)\,PRON,"HugCap, v. 134"
1292,134,2,say,say,134,Vfin,Vfin,savoir,C/V\,VERB,"HugCap, v. 134"
1293,134,3,de,de,134,Pre,Pre,de,C/(e)\,ADP,"HugCap, v. 134"
1294,134,4,toutëz,toutëz,134,QIs,QIs,tout,'C/V\.C/e\,DET,"HugCap, v. 134"
1295,134,5,armëz,armëz,134,N,N,arme,'/V\.C/e\,PROPN|NOUN,"HugCap, v. 134"
1296,134,6,armer,armer,134,Vinf,Vinf,armer,/V\.'C/V\,VERB,"HugCap, v. 134"
1297,134,7,ung,ung,134,QIs,QIs,un,/V\,DET,"HugCap, v. 134"
1298,134,8,demoysel,demoysel,134,N,N,damoiseau,C/V\.C/V\.'C/V\,NOUN,"HugCap, v. 134"
1299,135,1,et,et,135,Crd,Crd,et,/V\,CCONJ,"HugCap, v. 135"
1300,135,2,courir,courir,135,Vinf,Vinf,courir,C/V\.'C/V\,VERB,"HugCap, v. 135"
1301,135,3,a,a,135,Pre,Pre,à,/V\,ADP,"HugCap, v. 135"
1302,135,4,le,le,135,Det,Det,le,C/(e)\,DET,"HugCap, v. 135"
1303,135,5,jouste,jouste,135,N,N,joute,'C/V\.C/(e)\,NOUN,"HugCap, v. 135"
1304,135,6,assis,assis,135,Vpp,Vpp,asseoir,/V\.'C/V\,VERB,"HugCap, v. 135"
1305,135,7,sur,sur,135,PrA,PrA,sur,C/V\,ADP,"HugCap, v. 135"
1306,135,8,ung,ung,135,QIs,QIs,un,/V\,DET,"HugCap, v. 135"
1307,135,9,moriel,moriel,135,Adj,Adj,moreau,C/V\.'C/V\,ADJ,"HugCap, v. 135"
1308,135,10,",",",",135,Pnc,Pnc,",",,PUNCT,"HugCap, v. 135"
1309,136,1,tenir,tenir,136,Vinf,Vinf,tenir,C/V\.'C/V\,VERB,"HugCap, v. 136"
1310,136,2,le,le,136,Det,Det,le,C/(e)\,DET,"HugCap, v. 136"
1311,136,3,lanche,lanche,136,N,N,lance,'C/V\.C/(e)\,NOUN,"HugCap, v. 136"
1312,136,4,o,o,136,Pre+Det,Pre+Det,à.le,/V\,ADP.DET,"HugCap, v. 136"
1313,136,5,poing,poing,136,N,N,poing,C/V\,NOUN,"HugCap, v. 136"
1314,136,6,et,et,136,Crd,Crd,et,/V\,CCONJ,"HugCap, v. 136"
1315,136,7,l',l',136,Det,Det,le,C/\,DET,"HugCap, v. 136"
1316,136,8,escu,escu,136,N,N,écu,/V\.'C/V\,NOUN,"HugCap, v. 136"
1317,136,9,en,en,136,Pre,Pre,en,/V\,ADP,"HugCap, v. 136"
1318,136,10,cantiel,cantiel,136,N,N,cantel,C/V\.'C/V\,NOUN,"HugCap, v. 136"
1319,136,11,",",",",136,Pnc,Pnc,",",,PUNCT,"HugCap, v. 136"
1320,137,1,j',j',137,Prn,Prn$,je,C/\,PRON,"HugCap, v. 137"
1321,137,2,en,en,137,Prn,Prn$$,en2,/V\,PRON,"HugCap, v. 137"
1322,137,3,ay,ay,137,Vfin,Vfin,avoir,/V\,VERB,"HugCap, v. 137"
1323,137,4,o,o,137,Pre+Det,Pre+Det,à.le,/V\,ADP.DET,"HugCap, v. 137"
1324,137,5,mieulx,mieulx,137,Adv,Adv,mieux,C/V\,ADV,"HugCap, v. 137"
1325,137,6,joustant,joustant,137,Vprs,Vprs,jouter,C/V\.'C/V\,VERB,"HugCap, v. 137"
1326,137,7,conquesté,conquesté,137,Vpp,Vpp,conquérir,C/V\.C/V\.'C/V\,VERB,"HugCap, v. 137"
1327,137,8,maint,maint,137,QIs,QIs,maint,C/V\,DET,"HugCap, v. 137"
1328,137,9,jouel,jouel,137,N,N,joyau,C/V\.'C/V\,NOUN,"HugCap, v. 137"
1329,137,10,;,;,137,Pnc,Pnc,;,,PUNCT,"HugCap, v. 137"
1330,138,1,ce,ce,138,Dem,Dem,cist,C/(e)\,DET,"HugCap, v. 138"
1331,138,2,mestier,mestier,138,N,N,métier,C/V\.'C/V\,NOUN,"HugCap, v. 138"
