wd_id,line_id,linewd,word,lex_id,textlineid,syntag,syntag2,syllabified,lemma
2190,300,4,eul,eul,300,Pre+Det,Pre+Det,/V\,en.le
2191,300,5,chancel,chancel,300,N,N,C/V\.'C/V\,chancel
2192,300,6,entré,entré,300,Vpp,Vpp,/V\.'C/V\,entrer
2193,300,7,.,.,300,Pnc,Pnc,,.
2194,301,1,"""","""",301,Pnc,Pnc,,""""
2195,301,2,sire,sire,301,N,N,'C/V\.C/(e)\,sire
2196,301,3,",",",",301,Pnc,Pnc,,","
2197,301,4,fet,fet,301,Vfin,Vfin,C/V\,faire
2198,301,5,il,il,301,Prn,Prn%,/V\,il
2199,301,6,",",",",301,Pnc,Pnc,,","
2200,301,7,a,a,301,Pre,Pre,/V\,à
2201,301,8,vos,vos,301,Det,Det,C/V\,votre
2202,301,9,congié,congié,301,N,N,C/V\.'C/V\,congé
2203,302,1,m',m',302,Prn,Prn$$,C/\,me
2204,302,2,en,en,302,Prn,Prn$$,/V\,en
2205,302,3,vois,vois,302,Vfin,Vfin,C/V\,aller
2206,302,4,:,:,302,Pnc,Pnc,,:
2207,302,5,bien,bien,302,Adv,Adv,C/V\,bien
2208,302,6,m',m',302,Prn,Prn$$,C/\,me
2209,302,7,avez,avez,302,Vfin,Vfin,/V\.'C/V\,avoir
2210,302,8,hebergié,hebergié,302,Vpp,Vpp,C/V\.C/V\.'C/V\,héberger
2211,302,9,",",",",302,Pnc,Pnc,,","
2212,303,1,molt,molt,303,QIs,QIs,C/V\,moult
2213,303,2,me,me,303,Prn,Prn$$,C/(e)\,me
2214,303,3,lo,lo,303,Vfin,Vfin,C/(e)\,louer
2215,303,4,de,de,303,Pre,Pre,C/(e)\,de
2216,303,5,vos,vos,303,Det,Det,C/V\,votre
2217,303,6,bel,bel,303,Adj,Adj,C/V\,beau
2218,303,7,semblant,semblant,303,N,N,C/V\.'C/V\,semblant
2219,303,8,.,.,303,Pnc,Pnc,,.
2220,304,1,més,més,304,Crd,Crd,C/V\,mais
2221,304,2,une,une,304,QIs,QIs,'/V\.C/(e)\,un
2222,304,3,chose,chose,304,N,N,'C/V\.C/(e)\,chose
2223,304,4,vos,vos,304,Prn,Prn$$,C/V\,vous
2224,304,5,demant,demant,304,Vfin,Vfin,C/V\.'C/V\,demander
2225,305,1,et,et,305,Crd,Crd,/V\,et
2226,305,2,vos,vos,305,Prn,Prn$$,C/V\,vous
2227,305,3,pri,pri,305,Vfin,Vfin,C/V\,prier
2228,305,4,que,que,305,Sub,Sub,C/(e)\,que
2229,305,5,vos,vos,305,Prn,Prn$,C/V\,vous
2230,305,6,le,le,305,Prn,Prn$$,C/(e)\,le
2231,305,7,faciez,faciez,305,Vfin,Vfin,C/V\.'C/V\,faire
2232,305,8,:,:,305,Pnc,Pnc,,:
2233,306,1,sire,sire,306,N,N,'C/V\.C/(e)\,sire
2234,306,2,",",",",306,Pnc,Pnc,,","
2235,306,3,ma,ma,306,Det,Det,C/V\,mon
2236,306,4,pel,pel,306,N,N,C/V\,peau
2237,306,5,achetisiez,achetisiez,306,Vfin,Vfin,/V\.C/e\.C/V\.'C/V\,acheter
2238,306,6,",",",",306,Pnc,Pnc,,","
2239,307,1,si,si,307,Adv,Adv,C/V\,si
2240,307,2,m',m',307,Prn,Prn$$,C/\,me
2241,307,3,avrez,avrez,307,Vfin,Vfin,/V\.'C/V\,avoir
2242,307,4,delivré,delivré,307,Vpp,Vpp,C/V\.C/V\.'C/V\,délivrer
2243,307,5,de,de,307,Pre,Pre,C/(e)\,de
2244,307,6,peine,peine,307,N,N,'C/V\.C/(e)\,peine
2245,307,7,.,.,307,Pnc,Pnc,,.
2246,308,1,il,il,308,Prn,Prn$,/V\,il
2247,308,2,i,i,308,Prn,Prn$$,/V\,y
2248,308,3,a,a,308,Vfin,Vfin,/V\,avoir
2249,308,4,trois,trois,308,QIs,QIs,C/V\,trois
2250,308,5,livres,livres,308,N,N,'C/V\.C/e\,livre
2251,308,6,de,de,308,Pre,Pre,C/(e)\,de
2252,308,7,leine,leine,308,N,N,'C/V\.C/(e)\,laine
2253,308,8,",",",",308,Pnc,Pnc,,","
2254,309,1,si,si,309,Adv,Adv,C/V\,si
2255,309,2,est,est,309,Vfin,Vfin,/V\,être
2256,309,3,bone,bone,309,Adj,Adj,'C/V\.C/(e)\,bon
2257,309,4,",",",",309,Pnc,Pnc,,","
2258,309,5,si,si,309,Adv,Adv,C/V\,si
2259,309,6,m',m',309,Prn,Prn$$,C/\,me
2260,309,7,aït,aït,309,Vfin,Vfin,/V\.'C/V\,aider
2261,309,8,dieus,dieus,309,N,N,C/V\,dieu
2262,309,9,!,!,309,Pnc,Pnc,,!
2263,310,1,trois,trois,310,QIs,QIs,C/V\,trois
2264,310,2,sous,sous,310,N,N,C/V\,sou
2265,310,3,vaut,vaut,310,Vfin,Vfin,C/V\,valoir
2266,310,4,",",",",310,Pnc,Pnc,,","
2267,310,5,vos,vos,310,Prn,Prn$,C/V\,vous
2268,310,6,l',l',310,Prn,Prn$$,C/\,le
2269,310,7,arez,arez,310,Vfin,Vfin,/V\.'C/V\,avoir
2270,310,8,por,por,310,Pre,Pre,C/V\,pour
2271,310,9,deus,deus,310,N,N,C/V\,dieu
2272,310,10,.,.,310,Pnc,Pnc,,.
2273,311,1,et,et,311,Crd,Crd,/V\,et
2274,311,2,molt,molt,311,QIs,QIs,C/V\,moult
2275,311,3,bon,bon,311,Adj,Adj,C/V\,bon
2276,311,4,gré,gré,311,N,N,C/V\,gré
2277,311,5,vos,vos,311,Prn,Prn$$,C/V\,vous
2278,311,6,en,en,311,Prn,Prn$$,/V\,en
2279,311,7,saré,saré,311,Vfin,Vfin,C/V\.'C/V\,être
2280,311,8,.,.,311,Pnc,Pnc,,.
2281,312,1,-,-,312,Pnc,Pnc,,-
2282,312,2,biaus,biaus,312,Adj,Adj,C/V\,beau
2283,312,3,ostes,ostes,312,N,N,'/V\.C/e\,hôte
2284,312,4,",",",",312,Pnc,Pnc,,","
2285,312,5,et,et,312,Crd,Crd,/V\,et
2286,312,6,je,je,312,Prn,Prn$,C/(e)\,je
2287,312,7,le,le,312,Prn,Prn$$,C/(e)\,le
2288,312,8,feré,feré,312,Vfin,Vfin,C/V\.'C/V\,faire
2289,313,1,por,por,313,Pre,Pre,C/V\,pour
2290,313,2,l',l',313,Det,Det,C/\,le
2291,313,3,amor,amor,313,N,N,/V\.'C/V\,amour
2292,313,4,de,de,313,Pre,Pre,C/(e)\,de
2293,313,5,vos,vos,313,Prn,Prn,C/V\,vous
2294,313,6,volentiers,volentiers,313,Adv,Adv,C/V\.C/V\.'C/V\,volentiers
2295,313,7,.,.,313,Pnc,Pnc,,.
2296,314,1,bons,bons,314,Adj,Adj,C/V\,bon
2297,314,2,compains,compains,314,N,N,C/V\.'C/V\,compagnon
2298,314,3,estes,estes,314,Vfin,Vfin,'/V\.C/e\,être
2299,314,4,et,et,314,Crd,Crd,/V\,et
2300,314,5,entiers,entiers,314,Adj,Adj,/V\.'C/V\,entier
2301,314,6,:,:,314,Pnc,Pnc,,:
2302,315,1,revenez,revenez,315,Vfin,Vfin,C/V\.C/e\.'C/V\,revenir
2303,315,2,moi,moi,315,Prn,Prn%$,C/V\,moi
2304,315,3,voer,voer,315,Vinf,Vinf,C/V\.'C/V\,voir
2305,315,4,sovent,sovent,315,Adv,Adv,C/V\.'C/V\,souvent
2306,315,5,!,!,315,Pnc,Pnc,,!
2307,315,6,"""","""",315,Pnc,Pnc,,""""
2308,316,1,sa,sa,316,Det,Det,C/V\,son
2309,316,2,pel,pel,316,N,N,C/V\,peau
2310,316,3,meimes,meimes,316,Adj,Adj,C/(V)\.'/V\.C/e\,même
2311,316,4,cil,cil,316,Dem,Dem,C/V\,cil
2312,316,5,li,li,316,Prn,Prn$$,C/V\,li
2313,316,6,vent,vent,316,Vfin,Vfin,C/V\,vendre
2314,316,7,;,;,316,Pnc,Pnc,,;
2315,317,1,congié,congié,317,N,N,C/V\.'C/V\,congé
2316,317,2,demande,demande,317,Vfin,Vfin,C/V\.'C/V\.C/(e)\,demander
2317,317,3,",",",",317,Pnc,Pnc,,","
2318,317,4,atant,atant,317,Adv,Adv,/V\.'C/V\,atant
2319,317,5,s',s',317,Prn,Prn$$,C/\,se
2320,317,6,en,en,317,Prn,Prn$$,/V\,en
2321,317,7,va,va,317,Vfin,Vfin,C/V\,aller
2322,317,8,.,.,317,Pnc,Pnc,,.
2323,318,1,la,la,318,Det,Det,C/V\,le
2324,318,2,bele,bele,318,Adj,Adj,'C/V\.C/(e)\,beau
2325,318,3,dame,dame,318,N,N,'C/V\.C/(e)\,dame
2326,318,4,se,se,318,Prn,Prn$$,C/(e)\,se
2327,318,5,leva,leva,318,Vfin,Vfin,C/V\.'C/V\,lever
2328,318,6,",",",",318,Pnc,Pnc,,","
2329,319,1,qui,qui,319,Qux,Qux,C/V\,qui
2330,319,2,molt,molt,319,QIs,QIs,C/V\,moult
2331,319,3,fu,fu,319,Vfin,Vfin,C/V\,être
2332,319,4,cointe,cointe,319,Adj,Adj,'C/V\.C/(e)\,cointe
2333,319,5,et,et,319,Crd,Crd,/V\,et
2334,319,6,mignote,mignote,319,Adj,Adj,C/V\.'C/V\.C/(e)\,mignot
2335,319,7,;,;,319,Pnc,Pnc,,;
2336,320,1,vestue,vestue,320,Vpp,Vpp,C/V\.'C/V\./(e)\,vêtir
2337,320,2,ert,ert,320,Vfin,Vfin,/V\,être
2338,320,3,d',d',320,Pre,Pre,C/\,de
2339,320,4,une,une,320,QIs,QIs,'/V\.C/(e)\,un
2340,320,5,verte,verte,320,Adj,Adj,'C/V\.C/(e)\,vert
2341,320,6,cote,cote,320,N,N,'C/V\.C/(e)\,cotte
2342,320,7,",",",",320,Pnc,Pnc,,","
2343,321,1,molt,molt,321,QIs,QIs,C/V\,moult
2344,321,2,bien,bien,321,Adv,Adv,C/V\,bien
2345,321,3,faudee,faudee,321,Vpp,Vpp,C/V\.'C/V\./(e)\,fauder
2346,321,4,a,a,321,Pre,Pre,/V\,à
2347,321,5,ploiz,ploiz,321,N,N,C/V\,pli
2348,321,6,rampans,rampans,321,Vprs,Vprs,C/V\.'C/V\,ramper
2349,321,7,.,.,321,Pnc,Pnc,,.
2350,322,1,la,la,322,Det,Det,C/V\,le
2351,322,2,dame,dame,322,N,N,'C/V\.C/(e)\,dame
2352,322,3,ot,ot,322,Vfin,Vfin,/V\,avoir
2353,322,4,escourcié,escourcié,322,Vpp,Vpp,/V\.C/V\.'C/V\,escourcer
2354,322,5,ses,ses,322,Det,Det,C/V\,son
2355,322,6,pans,pans,322,N,N,C/V\,pan
2356,323,1,a,a,323,Pre,Pre,/V\,à
2357,323,2,sa,sa,323,Det,Det,C/V\,son
2358,323,3,ceinture,ceinture,323,N,N,C/V\.'C/V\.C/(e)\,ceinture
2359,323,4,par,par,323,Pre,Pre,C/V\,par
2360,323,5,orgeil,orgeil,323,N,N,/V\.'C/V\,orgueil
2361,323,6,;,;,323,Pnc,Pnc,,;
2362,324,1,cler,cler,324,Adj,Adj,C/V\,clair
2363,324,2,et,et,324,Crd,Crd,/V\,et
2364,324,3,riant,riant,324,Vprs,Vprs,C/V\.'C/V\,rire
2365,324,4,furent,furent,324,Vfin,Vfin,'C/V\.C/e\,être
2366,324,5,si,si,324,Det,Det,C/V\,son
2367,324,6,oeil,oeil,324,N,N,/V\,oeil
2368,324,7,",",",",324,Pnc,Pnc,,","
2369,325,1,blanche,blanche,325,N,N,'C/V\.C/(e)\,blanc
2370,325,2,et,et,325,Crd,Crd,/V\,et
2371,325,3,plesant,plesant,325,Vprs,Vprs,C/V\.'C/V\,plaire
2372,325,4,fu,fu,325,Vfin,Vfin,C/V\,être
2373,325,5,a,a,325,Pre,Pre,/V\,à
2374,325,6,devise,devise,325,N,N,C/V\.'C/V\.C/(e)\,devise
2375,325,7,.,.,325,Pnc,Pnc,,.
2376,326,1,en,en,326,Pre,Pre,/V\,en
2377,326,2,la,la,326,Det,Det,C/V\,le
2378,326,3,chaere,chaere,326,N,N,C/(V)\.'/V\.C/(e)\,chaire
2379,326,4,s',s',326,Prn,Prn$$,C/\,se
2380,326,5,est,est,326,Vfin,Vfin,/V\,être
2381,326,6,asise,asise,326,Vpp,Vpp,/V\.'C/V\.C/(e)\,asseoir
2382,326,7,.,.,326,Pnc,Pnc,,.
2383,327,1,et,et,327,Crd,Crd,/V\,et
2384,327,2,la,la,327,Det,Det,C/V\,le
2385,327,3,meschine,meschine,327,N,N,C/V\.'C/V\.C/(e)\,meschine
2386,327,4,sanz,sanz,327,Pre,Pre,C/V\,sans
2387,327,5,atendre,atendre,327,Vinf,Vinf,/V\.'C/V\.C/(e)\,attendre
2388,328,1,vint,vint,328,Vfin,Vfin,C/V\,venir
2389,328,2,a,a,328,Pre,Pre,/V\,à
2390,328,3,la,la,328,Det,Det,C/V\,le
2391,328,4,pel,pel,328,N,N,C/V\,peau
2392,328,5,",",",",328,Pnc,Pnc,,","
2393,328,6,si,si,328,Adv,Adv,C/V\,si
2394,328,7,la,la,328,Prn,Prn$$,C/V\,le
2395,328,8,volt,volt,328,Vfin,Vfin,C/V\,vouloir
2396,328,9,prendre,prendre,328,Vinf,Vinf,'C/V\.C/(e)\,prendre
2397,328,10,",",",",328,Pnc,Pnc,,","
2398,329,1,més,més,329,Crd,Crd,C/V\,mais
2399,329,2,sa,sa,329,Det,Det,C/V\,son
2400,329,3,dame,dame,329,N,N,'C/V\.C/(e)\,dame
2401,329,4,li,li,329,Prn,Prn$$,C/V\,li
2402,329,5,desfendi,desfendi,329,Vfin,Vfin,C/V\.C/V\.'C/V\,défendre
2403,329,6,:,:,329,Pnc,Pnc,,:
2404,330,1,"""","""",330,Pnc,Pnc,,""""
2405,330,2,diva,diva,330,Exc,Exc,C/V\.'C/V\,diva
2406,330,3,",",",",330,Pnc,Pnc,,","
2407,330,4,fet,fet,330,Vfin,Vfin,C/V\,faire
2408,330,5,ele,ele,330,Prn,Prn%,'/V\.C/(e)\,elle
2409,330,6,",",",",330,Pnc,Pnc,,","
2410,330,7,car,car,330,Crd,Crd,C/V\,car
2411,330,8,me,me,330,Prn,Prn$$,C/(e)\,me
2412,330,9,di,di,330,Vfin,Vfin,C/V\,dire
2413,330,10,:,:,330,Pnc,Pnc,,:
2414,331,1,qu',qu',331,Qux,Qux,C/\,que
2415,331,2,as,as,331,Vfin,Vfin,/V\,avoir
2416,331,3,tu,tu,331,Prn,Prn%,C/V\,tu
2417,331,4,de,de,331,Pre,Pre,C/(e)\,de
2418,331,5,cele,cele,331,Dem,Dem,'C/V\.C/(e)\,cil
2419,331,6,pel,pel,331,N,N,C/V\,peau
2420,331,7,a,a,331,Pre,Pre,/V\,à
2421,331,8,fere,fere,331,Vinf,Vinf,'C/V\.C/(e)\,faire
2422,331,9,?,?,331,Pnc,Pnc,,?
2423,332,1,-,-,332,Pnc,Pnc,,-
2424,332,2,dame,dame,332,N,N,'C/V\.C/(e)\,dame
2425,332,3,",",",",332,Pnc,Pnc,,","
2426,332,4,j',j',332,Prn,Prn$,C/\,je
2427,332,5,en,en,332,Prn,Prn$$,/V\,en
2428,332,6,ferai,ferai,332,Vfin,Vfin,C/V\.'C/V\,faire
2429,332,7,mon,mon,332,Det,Det,C/V\,mon
2430,332,8,afere,afere,332,N,N,/V\.'C/V\.C/(e)\,affaire
2431,332,9,:,:,332,Pnc,Pnc,,:
2432,333,1,je,je,333,Prn,Prn$,C/(e)\,je
2433,333,2,la,la,333,Prn,Prn$$,C/V\,le
2434,333,3,veil,veil,333,Vfin,Vfin,C/V\,vouloir
2435,333,4,au,au,333,Pre+Det,Pre+Det,/V\,à.le
2436,333,5,soleil,soleil,333,N,N,C/V\.'C/V\,soleil
2437,333,6,porter,porter,333,Vinf,Vinf,C/V\.'C/V\,porter
2438,334,1,por,por,334,Pre,Pre,C/V\,pour
2439,334,2,le,le,334,Det,Det,C/(e)\,le
2440,334,3,cuirien,cuirien,334,N,N,C/V\.'C/V\,cuirien
2441,334,4,fere,fere,334,Vinf,Vinf,'C/V\.C/(e)\,faire
2442,334,5,essuier,essuier,334,Vinf,Vinf,/V\.C/V\.'C/V\,essuyer
2443,334,6,",",",",334,Pnc,Pnc,,","
2444,335,1,ele,ele,335,Prn,Prn$,'/V\.C/(e)\,elle
2445,335,2,pent,pent,335,Vfin,Vfin,C/V\,pendre
2446,335,3,ci,ci,335,Adv,Adv,C/V\,ci
2447,335,4,trop,trop,335,Adv,Adv,C/V\,trop
2448,335,5,en,en,335,Pre,Pre,/V\,en
2449,335,6,la,la,335,Det,Det,C/V\,le
2450,335,7,voie,voie,335,N,N,'C/V\./(e)\,voie
2451,335,8,.,.,335,Pnc,Pnc,,.
2452,336,1,-,-,336,Pnc,Pnc,,-
2453,336,2,non,non,336,Neg,Neg$$,C/V\,ne
2454,336,3,feras,feras,336,Vfin,Vfin,C/V\.'C/V\,faire
2455,336,4,!,!,336,Pnc,Pnc,,!
2456,336,5,lé,lé,336,Vfin,Vfin,C/V\,layer
2457,336,6,la,la,336,Prn,Prn%%,C/V\,le
2458,336,7,tote,tote,336,QIs,QIs,'C/V\.C/(e)\,tout
2459,336,8,quoie,quoie,336,Adj,Adj,'C/V\./(e)\,coi
2460,336,9,!,!,336,Pnc,Pnc,,!
2461,337,1,-,-,337,Pnc,Pnc,,-
2462,337,2,en,en,337,Pre,Pre,/V\,en
2463,337,3,non,non,337,N,N,C/V\,nom
2464,337,4,deu,deu,337,N,N,C/V\,dieu
2465,337,5,",",",",337,Pnc,Pnc,,","
2466,337,6,dame,dame,337,N,N,'C/V\.C/(e)\,dame
2467,337,7,",",",",337,Pnc,Pnc,,","
2468,337,8,non,non,337,Neg,Neg$$,C/V\,ne
2469,337,9,ferai,ferai,337,Vfin,Vfin,C/V\.'C/V\,faire
2470,337,10,",",",",337,Pnc,Pnc,,","
2471,338,1,einz,einz,338,Crd,Crd,/V\,ains
2472,338,2,tote,tote,338,QIs,QIs,'C/V\.C/(e)\,tout
2473,338,3,m',m',338,Prn,Prn$$,C/\,me
2474,338,4,en,en,338,Prn,Prn$$,/V\,en
2475,338,5,entremetrai,entremetrai,338,Vfin,Vfin,/V\.C/e\.C/V\.'C/V\,entremettre
2476,338,6,:,:,338,Pnc,Pnc,,:
2477,339,1,j',j',339,Prn,Prn$,C/\,je
2478,339,2,en,en,339,Prn,Prn$$,/V\,en
2479,339,3,ferai,ferai,339,Vfin,Vfin,C/V\.'C/V\,faire
2480,339,4,comme,comme,339,Sub,Sub,'C/V\.C/(e)\,comme
2481,339,5,de,de,339,Pre,Pre,C/(e)\,de
2482,339,6,la,la,339,Det,Det,C/V\,le
2483,339,7,moie,moie,339,Adj,Adj,'C/V\./(e)\,mon
2484,339,8,!,!,339,Pnc,Pnc,,!
2485,340,1,-,-,340,Pnc,Pnc,,-
2486,340,2,dis,dis,340,Vfin,Vfin,C/V\,dire
2487,340,3,tu,tu,340,Prn,Prn%,C/V\,tu
2488,340,4,donques,donques,340,Adv,Adv,'C/V\.C/e\,donc
2489,340,5,que,que,340,Sub,Sub,C/(e)\,que
2490,340,6,ele,ele,340,Prn,Prn$,'/V\.C/(e)\,elle
2491,340,7,est,est,340,Vfin,Vfin,/V\,être
2492,340,8,toie,toie,340,Adj,Adj,'C/V\./(e)\,ton
2493,340,9,?,?,340,Pnc,Pnc,,?
2494,341,1,-,-,341,Pnc,Pnc,,-
2495,341,2,oïl,oïl,341,NVP,NVP,/{V}\.'/V\,oui
2496,341,3,",",",",341,Pnc,Pnc,,","
2497,341,4,ce,ce,341,Prn,Prn,C/(e)\,ce
2498,341,5,di,di,341,Vfin,Vfin,C/V\,dire
2499,341,6,ge,ge,341,Prn,Prn%,C/(e)\,je
2500,341,7,voirement,voirement,341,Adv,Adv,C/V\.C/e\.'C/V\,voirement
2501,341,8,!,!,341,Pnc,Pnc,,!
2502,342,1,-,-,342,Pnc,Pnc,,-
2503,342,2,met,met,342,Vfin,Vfin,C/V\,mettre
2504,342,3,jus,jus,342,Adv,Adv,C/V\,jus
2505,342,4,la,la,342,Det,Det,C/V\,le
2506,342,5,pel,pel,342,N,N,C/V\,peau
2507,342,6,",",",",342,Pnc,Pnc,,","
2508,342,7,va,va,342,Vfin,Vfin,C/V\,aller
2509,342,8,",",",",342,Pnc,Pnc,,","
2510,342,9,si,si,342,Adv,Adv,C/V\,si
2511,342,10,te,te,342,Prn,Prn$$,C/(e)\,te
2512,342,11,pent,pent,342,Vfin,Vfin,C/V\,pendre
2513,342,12,",",",",342,Pnc,Pnc,,","
2514,343,1,ou,ou,343,Crd,Crd,/V\,ou
2515,343,2,tu,tu,343,Prn,Prn$,C/V\,tu
2516,343,3,te,te,343,Prn,Prn$$,C/(e)\,te
2517,343,4,noies,noies,343,Vfin,Vfin,'C/V\./e\,noyer
2518,343,5,en,en,343,Pre,Pre,/V\,en
2519,343,6,la,la,343,Det,Det,C/V\,le
2520,343,7,longaigne,longaigne,343,N,N,C/V\.'C/V\.C/(e)\,longaigne
2521,343,8,!,!,343,Pnc,Pnc,,!
2522,344,1,molt,molt,344,QIs,QIs,C/V\,moult
2523,344,2,me,me,344,Prn,Prn$$,C/(e)\,me
2524,344,3,torne,torne,344,Vfin,Vfin,'C/V\.C/(e)\,tourner
2525,344,4,ore,ore,344,Adv,Adv,'/V\.C/(e)\,or
2526,344,5,a,a,344,Pre,Pre,/V\,à
2527,344,6,grant,grant,344,Adj,Adj,C/V\,grand
2528,344,7,engaigne,engaigne,344,N,N,/V\.'C/V\.C/(e)\,engaigne
2529,345,1,que,que,345,Sub,Sub,C/(e)\,que
2530,345,2,tu,tu,345,Prn,Prn$,C/V\,tu
2531,345,3,deviens,deviens,345,Vfin,Vfin,C/V\.'C/V\,devenir
2532,345,4,si,si,345,Adv,Adv,C/V\,si
2533,345,5,orgeilleuse,orgeilleuse,345,Adj,Adj,/V\.C/V\.'C/V\.C/(e)\,orgueilleux
2534,345,6,:,:,345,Pnc,Pnc,,:
2535,346,1,pute,pute,346,Adj,Adj,'C/V\.C/(e)\,put
2536,346,2,",",",",346,Pnc,Pnc,,","
2537,346,3,ribaude,ribaude,346,N,N,C/V\.'C/V\.C/(e)\,ribaude
2538,346,4,pooilleuse,pooilleuse,346,Adj,Adj,C/V\.C/V\.'C/V\.C/(e)\,pouilleux
2539,346,5,",",",",346,Pnc,Pnc,,","
2540,347,1,va,va,347,Vfin,Vfin,C/V\,aller
2541,347,2,",",",",347,Pnc,Pnc,,","
2542,347,3,si,si,347,Adv,Adv,C/V\,si
2543,347,4,aroie,aroie,347,Vfin,Vfin,/V\.'C/V\./(e)\,avoir
2544,347,5,ta,ta,347,Det,Det,C/V\,ton
2545,347,6,meson,meson,347,N,N,C/V\.'C/V\,maison
2546,347,7,!,!,347,Pnc,Pnc,,!
2547,348,1,-,-,348,Pnc,Pnc,,-
2548,348,2,dame,dame,348,N,N,'C/V\.C/(e)\,dame
2549,348,3,",",",",348,Pnc,Pnc,,","
2550,348,4,vos,vos,348,Prn,Prn$,C/V\,vous
2551,348,5,fetes,fetes,348,Vfin,Vfin,'C/V\.C/e\,faire
2552,348,6,desreson,desreson,348,N,N,C/V\.C/V\.'C/V\,déraison
2553,348,7,",",",",348,Pnc,Pnc,,","
2554,349,1,qui,qui,349,Qux,Qux,C/V\,qui
2555,349,2,por,por,349,Pre,Pre,C/V\,pour
2556,349,3,le,le,349,Det,Det,C/(e)\,le
2557,349,4,mien,mien,349,Adj,Adj,C/V\,mon
2558,349,5,me,me,349,Prn,Prn$$,C/(e)\,me
2559,349,6,ledengiez,ledengiez,349,Vfin,Vfin,C/V\.C/V\.'C/V\,laidenger
2560,349,7,.,.,349,Pnc,Pnc,,.
2561,350,1,se,se,350,Sub,Sub,C/(e)\,si
2562,350,2,vos,vos,350,Prn,Prn,C/V\,vous
2563,350,3,sus,sus,350,PrA,PrA,C/V\,sus
2564,350,4,seins,seins,350,Adj,Adj,C/V\,saint
2565,350,5,le,le,350,Det,Det,C/(e)\,le
2566,350,6,juriez,juriez,350,Vfin,Vfin,C/V\.C/<V>\.'/V\,jurer
2567,350,7,",",",",350,Pnc,Pnc,,","
2568,351,1,s',s',351,Adv,Adv,C/\,si
2569,351,2,est,est,351,Vfin,Vfin,/V\,être
2570,351,3,la,la,351,Det,Det,C/V\,le
2571,351,4,pel,pel,351,N,N,C/V\,peau
2572,351,5,moie,moie,351,Adj,Adj,'C/V\./(e)\,mon
2573,351,6,tote,tote,351,QIs,QIs,'C/V\.C/(e)\,tout
2574,351,7,voire,voire,351,Adj,Adj,'C/V\.C/(e)\,voir
2575,351,8,!,!,351,Pnc,Pnc,,!
2576,352,1,-,-,352,Pnc,Pnc,,-
2577,352,2,vide,vide,352,Vfin,Vfin,'C/V\.C/(e)\,vider
2578,352,3,mon,mon,352,Det,Det,C/V\,mon
2579,352,4,ostel,ostel,352,N,N,/V\.'C/V\,hôtel
2580,352,5,",",",",352,Pnc,Pnc,,","
2581,352,6,pute,pute,352,Adj,Adj,'C/V\.C/(e)\,put
2582,352,7,noire,noire,352,Adj,Adj,'C/V\.C/(e)\,noir
2583,352,8,",",",",352,Pnc,Pnc,,","
2584,353,1,je,je,353,Prn,Prn$,C/(e)\,je
2585,353,2,n',n',353,Neg,Neg$$,C/\,ne
2586,353,3,ai,ai,353,Vfin,Vfin,/V\,avoir
2587,353,4,cure,cure,353,N,N,'C/V\.C/(e)\,cure
2588,353,5,de,de,353,Pre,Pre,C/(e)\,de
2589,353,6,ton,ton,353,Det,Det,C/V\,ton
2590,353,7,servise,servise,353,N,N,C/V\.'C/V\.C/(e)\,service
2591,353,8,!,!,353,Pnc,Pnc,,!
2592,354,1,trop,trop,354,Adv,Adv,C/V\,trop
2593,354,2,par,par,354,Adv,Adv,C/V\,par
2594,354,3,es,es,354,Vfin,Vfin,/V\,être
2595,354,4,pautonniere,pautonniere,354,N,N,C/V\.C/V\.'C/V\.C/(e)\,pautonière
2596,354,5,et,et,354,Crd,Crd,/V\,et
2597,354,6,nice,nice,354,Adj,Adj,'C/V\.C/(e)\,nice
2598,354,7,!,!,354,Pnc,Pnc,,!
2599,355,1,se,se,355,Sub,Sub,C/(e)\,si
2600,355,2,mon,mon,355,Det,Det,C/V\,mon
2601,355,3,seignor,seignor,355,N,N,C/V\.'C/V\,seigneur
2602,355,4,juré,juré,355,Vpp,Vpp,C/V\.'C/V\,jurer
2603,355,5,l',l',355,Prn,Prn$$,C/\,le
2604,355,6,avoit,avoit,355,Vfin,Vfin,/V\.'C/V\,avoir
2605,355,7,",",",",355,Pnc,Pnc,,","
2606,356,1,ceanz,ceanz,356,Adv,Adv,C/(V)\.'/V\,céans
2607,356,2,ne,ne,356,Neg,Neg$$,C/(e)\,ne
2608,356,3,te,te,356,Prn,Prn$$,C/(e)\,te
2609,356,4,garantiroit,garantiroit,356,Vfin,Vfin,C/V\.C/V\.C/V\.'C/V\,garantir
2610,356,5,",",",",356,Pnc,Pnc,,","
2611,357,1,tant,tant,357,QIs,QIs,C/V\,tant
2612,357,2,t',t',357,Prn,Prn$$,C/\,te
2613,357,3,ai,ai,357,Vfin,Vfin,/V\,avoir
2614,357,4,ore,ore,357,Adv,Adv,'/V\.C/(e)\,or
2615,357,5,coilli,coilli,357,Vpp,Vpp,C/V\.'C/V\,cueillir
2616,357,6,en,en,357,Pre,Pre,/V\,en
2617,357,7,hé,hé,357,N,N,C/V\,hé
2618,357,8,!,!,357,Pnc,Pnc,,!
2619,358,1,-,-,358,Pnc,Pnc,,-
2620,358,2,par,par,358,Pre,Pre,C/V\,par
2621,358,3,mi,mi,358,N,N,C/V\,mi
2622,358,4,le,le,358,Det,Det,C/(e)\,le
