wd_id,line_id,linewd,lex_id,word,textlineid,syntag,syntag2,lemma,syllabified,ref
291,42,5,chanter,chanter,42,Vinf,Vinf,chanter,C/V\.'C/V\,"GuilMachBeh, v. 42"
292,42,6,que,que,42,Qux,Qux,que,C/(e)\,"GuilMachBeh, v. 42"
293,42,7,j',j',42,Prn,Prn$,je,C/\,"GuilMachBeh, v. 42"
294,42,8,escoutoie,escoutoie,42,Vfin,Vfin,écouter,/V\.C/V\.'C/V\./(e)\,"GuilMachBeh, v. 42"
295,42,9,",",",",42,Pnc,Pnc,",",,"GuilMachBeh, v. 42"
296,43,1,je,Je,43,Prn,Prn$,je,C/(e)\,"GuilMachBeh, v. 43"
297,43,2,vi,vi,43,Vfin,Vfin,voir,C/V\,"GuilMachBeh, v. 43"
298,43,3,venir,venir,43,Vinf,Vinf,venir,C/V\.'C/V\,"GuilMachBeh, v. 43"
299,43,4,par,par,43,Pre,Pre,par,C/V\,"GuilMachBeh, v. 43"
300,43,5,une,une,43,QIs,QIs,un,'/V\.C/(e)\,"GuilMachBeh, v. 43"
301,43,6,estroite,estroite,43,Adj,Adj,étroit,/V\.'C/V\.C/(e)\,"GuilMachBeh, v. 43"
302,43,7,voie,voie,43,N,N,voie,'C/V\./(e)\,"GuilMachBeh, v. 43"
303,43,8,",",",",43,Pnc,Pnc,",",,"GuilMachBeh, v. 43"
304,44,1,pleinne,Pleinne,44,Adj,Adj,plein,'C/V\.C/(e)\,"GuilMachBeh, v. 44"
305,44,2,d',d',44,Pre,Pre,de,C/\,"GuilMachBeh, v. 44"
306,44,3,erbette,erbette,44,N,N,herbette,/V\.'C/V\.C/(e)\,"GuilMachBeh, v. 44"
307,44,4,",",",",44,Pnc,Pnc,",",,"GuilMachBeh, v. 44"
308,45,1,une,Une,45,QIs,QIs,un,'/V\.C/(e)\,"GuilMachBeh, v. 45"
309,45,2,dame,dame,45,N,N,dame,'C/V\.C/(e)\,"GuilMachBeh, v. 45"
310,45,3,pensant,pensant,45,Vprs,Vprs,penser,C/V\.'C/V\,"GuilMachBeh, v. 45"
311,45,4,",",",",45,Pnc,Pnc,",",,"GuilMachBeh, v. 45"
312,45,5,toute,toute,45,QIs,QIs,tout,'C/V\.C/(e)\,"GuilMachBeh, v. 45"
313,45,6,seulette,seulette,45,Adj,Adj,seulet,C/V\.'C/V\.C/(e)\,"GuilMachBeh, v. 45"
314,46,1,fors,Fors,46,PrA,PrA,hors,C/V\,"GuilMachBeh, v. 46"
315,46,2,d',d',46,Pre,Pre,de,C/\,"GuilMachBeh, v. 46"
316,46,3,un,un,46,QIs,QIs,un,/V\,"GuilMachBeh, v. 46"
317,46,4,chiennet,chiennet,46,N,N,chiennet,C/V\.'C/V\,"GuilMachBeh, v. 46"
318,46,5,et,et,46,Crd,Crd,et,/V\,"GuilMachBeh, v. 46"
319,46,6,d',d',46,Pre,Pre,de,C/\,"GuilMachBeh, v. 46"
320,46,7,une,une,46,QIs,QIs,un,'/V\.C/(e)\,"GuilMachBeh, v. 46"
321,46,8,pucelette,pucelette,46,N,N,pucelette,C/V\.C/e\.'C/V\.C/(e)\,"GuilMachBeh, v. 46"
322,46,9,.,.,46,Pnc,Pnc,.,,"GuilMachBeh, v. 46"
323,47,1,mais,Mais,47,Crd,Crd,mais,C/V\,"GuilMachBeh, v. 47"
324,47,2,bien,bien,47,Adv,Adv,bien,C/V\,"GuilMachBeh, v. 47"
325,47,3,sambloit,sambloit,47,Vfin,Vfin,sembler,C/V\.'C/V\,"GuilMachBeh, v. 47"
326,47,4,sa,sa,47,Det,Det,son,C/V\,"GuilMachBeh, v. 47"
327,47,5,maniere,maniere,47,N,N,manière,C/V\.'C/V\.C/(e)\,"GuilMachBeh, v. 47"
328,47,6,simplette,simplette,47,Adj,Adj,simplet,C/V\.'C/V\.C/(e)\,"GuilMachBeh, v. 47"
329,48,1,pleinne,Pleinne,48,Adj,Adj,plein,'C/V\.C/(e)\,"GuilMachBeh, v. 48"
330,48,2,d',d',48,Pre,Pre,de,C/\,"GuilMachBeh, v. 48"
331,48,3,anoy,anoy,48,N,N,ennui,/V\.'C/V\,"GuilMachBeh, v. 48"
332,48,4,.,.,48,Pnc,Pnc,.,,"GuilMachBeh, v. 48"
333,49,1,et,Et,49,Crd,Crd,et,/V\,"GuilMachBeh, v. 49"
334,49,2,d',d',49,Pre,Pre,de,C/\,"GuilMachBeh, v. 49"
335,49,3,autre,autre,49,Adj,Adj,autre,'/V\.C/(e)\,"GuilMachBeh, v. 49"
336,49,4,part,part,49,N,N,part,C/V\,"GuilMachBeh, v. 49"
337,49,5,",",",",49,Pnc,Pnc,",",,"GuilMachBeh, v. 49"
338,49,6,un,un,49,QIs,QIs,un,/V\,"GuilMachBeh, v. 49"
339,49,7,petit,petit,49,Adj,Adj,petit,C/V\.'C/V\,"GuilMachBeh, v. 49"
340,49,8,long,long,49,Adj,Adj,long,C/V\,"GuilMachBeh, v. 49"
341,49,9,de,de,49,Pre,Pre,de,C/(e)\,"GuilMachBeh, v. 49"
342,49,10,moy,moy,49,Prn,Prn,moi,C/V\,"GuilMachBeh, v. 49"
343,49,11,",",",",49,Pnc,Pnc,",",,"GuilMachBeh, v. 49"
344,50,1,uns,Uns,50,QIs,QIs,un,/V\,"GuilMachBeh, v. 50"
345,50,2,chevaliers,chevaliers,50,N,N,chevalier,C/V\.C/V\.'C/V\,"GuilMachBeh, v. 50"
346,50,3,de,de,50,Pre,Pre,de,C/(e)\,"GuilMachBeh, v. 50"
347,50,4,moult,moult,50,QIs,QIs,moult,C/V\,"GuilMachBeh, v. 50"
348,50,5,tres,trés,50,PrA,PrA,très,C/V\,"GuilMachBeh, v. 50"
349,50,6,noble,noble,50,Adj,Adj,noble,'C/V\.C/(e)\,"GuilMachBeh, v. 50"
350,50,7,arroy,arroy,50,N,N,arroi,/V\.'C/V\,"GuilMachBeh, v. 50"
351,51,1,tout,Tout,51,QIs,QIs,tout,C/V\,"GuilMachBeh, v. 51"
352,51,2,le,le,51,Det,Det,le,C/(e)\,"GuilMachBeh, v. 51"
353,51,3,chemin,chemin,51,N,N,chemin,C/V\.'C/V\,"GuilMachBeh, v. 51"
354,51,4,venoit,venoit,51,Vfin,Vfin,venir,C/V\.'C/V\,"GuilMachBeh, v. 51"
355,51,5,encontre,encontre,51,PrA,PrA,encontre,/V\.'C/V\.C/(e)\,"GuilMachBeh, v. 51"
356,51,6,soy,soy,51,Prn,Prn,soi,C/V\,"GuilMachBeh, v. 51"
357,52,1,sans,Sans,52,Pre,Pre,sans,C/V\,"GuilMachBeh, v. 52"
358,52,2,compaingnie,compaingnie,52,N,N,compagnie,C/V\.C/V\.'C/V\./(e)\,"GuilMachBeh, v. 52"
359,52,3,;,;,52,Pnc,Pnc,;,,"GuilMachBeh, v. 52"
360,53,1,si,Si,53,Adv,Adv,si,C/V\,"GuilMachBeh, v. 53"
361,53,2,me,me,53,Prn,Prn$$,me,C/(e)\,"GuilMachBeh, v. 53"
362,53,3,pensay,pensay,53,Vfin,Vfin,penser,C/V\.'C/V\,"GuilMachBeh, v. 53"
363,53,4,qu',qu',53,Sub,Sub,que,C/\,"GuilMachBeh, v. 53"
364,53,5,amis,amis,53,N,N,ami,/V\.'C/V\,"GuilMachBeh, v. 53"
365,53,6,yert,yert,53,Vfin,Vfin,être,/V\,"GuilMachBeh, v. 53"
366,53,7,et,et,53,Crd,Crd,et,/V\,"GuilMachBeh, v. 53"
367,53,8,amie,amie,53,N,N,amie,/V\.'C/V\./(e)\,"GuilMachBeh, v. 53"
368,53,9,.,.,53,Pnc,Pnc,.,,"GuilMachBeh, v. 53"
369,54,1,lors,Lors,54,Adv,Adv,lors,C/V\,"GuilMachBeh, v. 54"
370,54,2,me,me,54,Prn,Prn$$,me,C/(e)\,"GuilMachBeh, v. 54"
371,54,3,boutay,boutay,54,Vfin,Vfin,bouter,C/V\.'C/V\,"GuilMachBeh, v. 54"
372,54,4,par,par,54,Pre,Pre,par,C/V\,"GuilMachBeh, v. 54"
373,54,5,dedens,dedens,54,PrA,PrA,dedans,C/V\.'C/V\,"GuilMachBeh, v. 54"
374,54,6,la,la,54,Det,Det,le,C/V\,"GuilMachBeh, v. 54"
375,54,7,fueillie,fueillie,54,N,N,feuillée,C/V\.'C/V\./(e)\,"GuilMachBeh, v. 54"
376,55,1,si,Si,55,Adv,Adv,si,C/V\,"GuilMachBeh, v. 55"
377,55,2,embrunchiez,embrunchiez,55,Vpp,Vpp,embroncher,/V\.C/V\.'C/V\,"GuilMachBeh, v. 55"
378,55,3,qu',qu',55,Sub,Sub,que,C/\,"GuilMachBeh, v. 55"
379,55,4,il,il,55,Prn,Prn$,il,/V\,"GuilMachBeh, v. 55"
380,55,5,ne,ne,55,Neg,Neg$$,ne,C/(e)\,"GuilMachBeh, v. 55"
381,55,6,me,me,55,Prn,Prn$$,me,C/(e)\,"GuilMachBeh, v. 55"
382,55,7,virent,virent,55,Vfin,Vfin,voir,'C/V\.C/e\,"GuilMachBeh, v. 55"
383,55,8,mie,mie,55,Neg,Neg,mie,'C/V\./(e)\,"GuilMachBeh, v. 55"
384,55,9,.,.,55,Pnc,Pnc,.,,"GuilMachBeh, v. 55"
385,56,1,mais,Mais,56,Crd,Crd,mais,C/V\,"GuilMachBeh, v. 56"
386,56,2,quant,quant,56,Sub,Sub,quand,C/V\,"GuilMachBeh, v. 56"
387,56,3,amis,amis,56,N,N,ami,/V\.'C/V\,"GuilMachBeh, v. 56"
388,56,4,",",",",56,Pnc,Pnc,",",,"GuilMachBeh, v. 56"
389,57,1,en,En,57,Pre,Pre,en,/V\,"GuilMachBeh, v. 57"
390,57,2,qui,qui,57,Qux,Qux,qui,C/V\,"GuilMachBeh, v. 57"
391,57,3,nature,Nature,57,N,N,nature,C/V\.'C/V\.C/(e)\,"GuilMachBeh, v. 57"
392,57,4,assez,assez,57,Adv,Adv,assez,/V\.'C/V\,"GuilMachBeh, v. 57"
393,57,5,de,de,57,Pre,Pre,de,C/(e)\,"GuilMachBeh, v. 57"
394,57,6,biens,biens,57,N,N,bien,C/V\,"GuilMachBeh, v. 57"
395,57,7,a,a,57,Vfin,Vfin,avoir,/V\,"GuilMachBeh, v. 57"
396,57,8,mis,mis,57,Vpp,Vpp,mettre,C/V\,"GuilMachBeh, v. 57"
397,57,9,",",",",57,Pnc,Pnc,",",,"GuilMachBeh, v. 57"
398,58,1,fu,Fu,58,Vfin,Vfin,être,C/V\,"GuilMachBeh, v. 58"
399,58,2,aprochiez,aprochiez,58,Vpp,Vpp,approcher,/V\.C/V\.'C/V\,"GuilMachBeh, v. 58"
400,58,3,de,de,58,Pre,Pre,de,C/(e)\,"GuilMachBeh, v. 58"
401,58,4,la,la,58,Det,Det,le,C/V\,"GuilMachBeh, v. 58"
402,58,5,dame,dame,58,N,N,dame,'C/V\.C/(e)\,"GuilMachBeh, v. 58"
403,58,6,de,de,58,Pre,Pre,de,C/(e)\,"GuilMachBeh, v. 58"
404,58,7,pris,pris,58,N,N,prix,C/V\,"GuilMachBeh, v. 58"
405,58,8,",",",",58,Pnc,Pnc,",",,"GuilMachBeh, v. 58"
406,59,1,com,Com,59,Sub,Sub,comme,C/V\,"GuilMachBeh, v. 59"
407,59,2,gracieus,gracieus,59,Adj,Adj,gracieux,C/V\.C/{V}\.'/V\,"GuilMachBeh, v. 59"
408,59,3,",",",",59,Pnc,Pnc,",",,"GuilMachBeh, v. 59"
409,59,4,sages,sages,59,Adj,Adj,sage,'C/V\.C/e\,"GuilMachBeh, v. 59"
410,59,5,",",",",59,Pnc,Pnc,",",,"GuilMachBeh, v. 59"
411,59,6,et,et,59,Crd,Crd,et,/V\,"GuilMachBeh, v. 59"
412,59,7,bien,bien,59,Adv,Adv,bien,C/V\,"GuilMachBeh, v. 59"
413,59,8,apris,apris,59,Vpp,Vpp,apprendre,/V\.'C/V\,"GuilMachBeh, v. 59"
414,60,1,la,La,60,Prn,Prn$$,le,C/V\,"GuilMachBeh, v. 60"
415,60,2,salua,salua,60,Vfin,Vfin,saluer,C/V\.C/V\.'C/V\,"GuilMachBeh, v. 60"
416,60,3,.,.,60,Pnc,Pnc,.,,"GuilMachBeh, v. 60"
417,61,1,et,Et,61,Crd,Crd,et,/V\,"GuilMachBeh, v. 61"
418,61,2,la,la,61,Det,Det,le,C/V\,"GuilMachBeh, v. 61"
419,61,3,dame,dame,61,N,N,dame,'C/V\.C/(e)\,"GuilMachBeh, v. 61"
420,61,4,que,que,61,Qux,Qux,que,C/(e)\,"GuilMachBeh, v. 61"
421,61,5,pensee,pensee,61,N,N,pensée,C/V\.'C/V\./(e)\,"GuilMachBeh, v. 61"
422,61,6,argua,argua,61,Vfin,Vfin,arguer,/V\.C/V\.'C/V\,"GuilMachBeh, v. 61"
423,61,7,",",",",61,Pnc,Pnc,",",,"GuilMachBeh, v. 61"
424,62,1,sans,Sans,62,Pre,Pre,sans,C/V\,"GuilMachBeh, v. 62"
425,62,2,riens,riens,62,N,N,rien,C/V\,"GuilMachBeh, v. 62"
426,62,3,respondre,respondre,62,Vinf,Vinf,répondre,C/V\.'C/V\.C/(e)\,"GuilMachBeh, v. 62"
427,62,4,a,a,62,Pre,Pre,à,/V\,"GuilMachBeh, v. 62"
428,62,5,li,li,62,Prn,Prn,li,C/V\,"GuilMachBeh, v. 62"
429,62,6,",",",",62,Pnc,Pnc,",",,"GuilMachBeh, v. 62"
430,62,7,le,le,62,Prn,Prn$$,le,C/(e)\,"GuilMachBeh, v. 62"
431,62,8,trespassa,trespassa,62,Vfin,Vfin,trépasser,C/V\.C/V\.'C/V\,"GuilMachBeh, v. 62"
432,62,9,.,.,62,Pnc,Pnc,.,,"GuilMachBeh, v. 62"
433,63,1,et,Et,63,Crd,Crd,et,/V\,"GuilMachBeh, v. 63"
434,63,2,cils,cils,63,Dem,Dem,cil,C/V\,"GuilMachBeh, v. 63"
435,63,3,tantost,tantost,63,Adv,Adv,tantôt,C/V\.'C/V\,"GuilMachBeh, v. 63"
436,63,4,arriere,arriere,63,PrA,PrA,arrière,/V\.'C/V\.C/(e)\,"GuilMachBeh, v. 63"
437,63,5,rappassa,rappassa,63,Vfin,Vfin,repasser,C/V\.C/V\.'C/V\,"GuilMachBeh, v. 63"
438,63,6,",",",",63,Pnc,Pnc,",",,"GuilMachBeh, v. 63"
439,64,1,et,Et,64,Crd,Crd,et,/V\,"GuilMachBeh, v. 64"
440,64,2,si,si,64,Adv,Adv,si,C/V\,"GuilMachBeh, v. 64"
441,64,3,la,la,64,Prn,Prn$$,le,C/V\,"GuilMachBeh, v. 64"
442,64,4,prist,prist,64,Vfin,Vfin,prendre,C/V\,"GuilMachBeh, v. 64"
443,65,1,par,Par,65,Pre,Pre,par,C/V\,"GuilMachBeh, v. 65"
444,65,2,le,le,65,Det,Det,le,C/(e)\,"GuilMachBeh, v. 65"
445,65,3,giron,giron,65,N,N,giron,C/V\.'C/V\,"GuilMachBeh, v. 65"
446,65,4,",",",",65,Pnc,Pnc,",",,"GuilMachBeh, v. 65"
447,65,5,et,et,65,Crd,Crd,et,/V\,"GuilMachBeh, v. 65"
448,65,6,doucement,doucement,65,Adv,Adv,doucement,C/V\.C/e\.'C/V\,"GuilMachBeh, v. 65"
449,65,7,li,li,65,Prn,Prn$$,le,C/V\,"GuilMachBeh, v. 65"
450,65,8,dist,dist,65,Vfin,Vfin,dire,C/V\,"GuilMachBeh, v. 65"
451,65,9,:,:,65,Pnc,Pnc,:,,"GuilMachBeh, v. 65"
452,66,1,"""","""",66,Pnc,Pnc,"""",,"GuilMachBeh, v. 66"
453,66,2,tres,Tres,66,PrA,PrA,très,C/V\,"GuilMachBeh, v. 66"
454,66,3,douce,douce,66,Adj,Adj,doux,'C/V\.C/(e)\,"GuilMachBeh, v. 66"
455,66,4,dame,dame,66,N,N,dame,'C/V\.C/(e)\,"GuilMachBeh, v. 66"
456,66,5,",",",",66,Pnc,Pnc,",",,"GuilMachBeh, v. 66"
457,66,6,avez,avez,66,Vfin,Vfin,avoir,/V\.'C/V\,"GuilMachBeh, v. 66"
458,66,7,vous,vous,66,Prn,Prn%,vous,C/V\,"GuilMachBeh, v. 66"
459,66,8,en,en,66,Pre,Pre,en,/V\,"GuilMachBeh, v. 66"
460,66,9,despit,despit,66,N,N,dépit,C/V\.'C/V\,"GuilMachBeh, v. 66"
461,67,1,le,Le,67,Det,Det,le,C/(e)\,"GuilMachBeh, v. 67"
462,67,2,mien,mien,67,Adj,Adj,mien,C/V\,"GuilMachBeh, v. 67"
463,67,3,salut,salut,67,N,N,salut,C/V\.'C/V\,"GuilMachBeh, v. 67"
464,67,4,?,?,67,Pnc,Pnc,?,,"GuilMachBeh, v. 67"
465,67,5,"""","""",67,Pnc,Pnc,"""",,"GuilMachBeh, v. 67"
466,67,6,et,Et,67,Crd,Crd,et,/V\,"GuilMachBeh, v. 67"
467,67,7,quant,quant,67,Sub,Sub,quand,C/V\,"GuilMachBeh, v. 67"
468,67,8,elle,elle,67,Prn,Prn$,elle,'/V\.C/(e)\,"GuilMachBeh, v. 67"
469,67,9,le,le,67,Prn,Prn$$,le,C/(e)\,"GuilMachBeh, v. 67"
470,67,10,vit,vit,67,Vfin,Vfin,voir,C/V\,"GuilMachBeh, v. 67"
471,67,11,",",",",67,Pnc,Pnc,",",,"GuilMachBeh, v. 67"
472,68,1,si,Si,68,Adv,Adv,si,C/V\,"GuilMachBeh, v. 68"
473,68,2,respondi,respondi,68,Vfin,Vfin,répondre,C/V\.C/V\.'C/V\,"GuilMachBeh, v. 68"
474,69,1,en,En,69,Pre,Pre,en,/V\,"GuilMachBeh, v. 69"
475,69,2,souspirant,souspirant,69,Vprs,Vprs,soupirer,C/V\.C/V\.'C/V\,"GuilMachBeh, v. 69"
476,69,3,",",",",69,Pnc,Pnc,",",,"GuilMachBeh, v. 69"
477,69,4,que,que,69,Sub,Sub,que,C/(e)\,"GuilMachBeh, v. 69"
478,69,5,plus,plus,69,Adv,Adv,plus,C/V\,"GuilMachBeh, v. 69"
479,69,6,n',n',69,Neg,Neg$$,ne,C/\,"GuilMachBeh, v. 69"
480,69,7,i,i,69,Prn,Prn$$,y,/V\,"GuilMachBeh, v. 69"
481,69,8,atendi,atendi,69,Vfin,Vfin,attendre,/V\.C/V\.'C/V\,"GuilMachBeh, v. 69"
482,69,9,:,:,69,Pnc,Pnc,:,,"GuilMachBeh, v. 69"
483,70,1,"""","""",70,Pnc,Pnc,"""",,"GuilMachBeh, v. 70"
484,70,2,certes,Certes,70,Adv,Adv,certes,'C/V\.C/e\,"GuilMachBeh, v. 70"
485,70,3,",",",",70,Pnc,Pnc,",",,"GuilMachBeh, v. 70"
486,70,4,sire,sire,70,N,N,seigneur,'C/V\.C/(e)\,"GuilMachBeh, v. 70"
487,70,5,",",",",70,Pnc,Pnc,",",,"GuilMachBeh, v. 70"
488,70,6,pas,pas,70,Neg,Neg,pas,C/V\,"GuilMachBeh, v. 70"
489,70,7,ne,ne,70,Neg,Neg$$,ne,C/(e)\,"GuilMachBeh, v. 70"
490,70,8,vous,vous,70,Prn,Prn$$,vous,C/V\,"GuilMachBeh, v. 70"
491,70,9,entendi,entendi,70,Vfin,Vfin,entendre,/V\.C/V\.'C/V\,"GuilMachBeh, v. 70"
492,71,1,pour,Pour,71,Pre,Pre,pour,C/V\,"GuilMachBeh, v. 71"
493,71,2,mon,mon,71,Det,Det,mon,C/V\,"GuilMachBeh, v. 71"
494,71,3,penser,penser,71,Vinf,Vinf,penser,C/V\.'C/V\,"GuilMachBeh, v. 71"
495,71,4,qui,qui,71,Qux,Qux,qui,C/V\,"GuilMachBeh, v. 71"
496,71,5,le,le,71,Prn,Prn$$,le,C/(e)\,"GuilMachBeh, v. 71"
497,71,6,me,me,71,Prn,Prn$$,me,C/(e)\,"GuilMachBeh, v. 71"
498,71,7,deffendi,deffendi,71,Vfin,Vfin,défendre,C/V\.C/V\.'C/V\,"GuilMachBeh, v. 71"
499,71,8,;,;,71,Pnc,Pnc,;,,"GuilMachBeh, v. 71"
500,72,1,mais,Mais,72,Crd,Crd,mais,C/V\,"GuilMachBeh, v. 72"
501,72,2,si,si,72,Sub,Sub,si,C/V\,"GuilMachBeh, v. 72"
502,72,3,j',j',72,Prn,Prn$,je,C/\,"GuilMachBeh, v. 72"
503,72,4,ai,ai,72,Vfin,Vfin,avoir,/V\,"GuilMachBeh, v. 72"
504,72,5,fait,fait,72,Vpp,Vpp,faire,C/V\,"GuilMachBeh, v. 72"
505,73,1,riens,Riens,73,N,N,rien,C/V\,"GuilMachBeh, v. 73"
506,73,2,ou,ou,73,Qux,Qux,où,/V\,"GuilMachBeh, v. 73"
507,73,3,il,il,73,Prn,Prn$,il,/V\,"GuilMachBeh, v. 73"
508,73,4,ait,ait,73,Vfin,Vfin,avoir,/V\,"GuilMachBeh, v. 73"
509,73,5,villonie,villonie,73,N,N,vilenie,C/V\.C/V\.'C/V\./(e)\,"GuilMachBeh, v. 73"
510,73,6,ou,ou,73,Crd,Crd,ou,/V\,"GuilMachBeh, v. 73"
511,73,7,meffait,meffait,73,N,N,méfait,C/V\.'C/V\,"GuilMachBeh, v. 73"
512,73,8,",",",",73,Pnc,Pnc,",",,"GuilMachBeh, v. 73"
513,74,1,vueilliez,Vueilliez,74,Vfin,Vfin,vouloir,C/V\.'C/V\,"GuilMachBeh, v. 74"
514,74,2,le,le,74,Prn,Prn$$,le,C/(e)\,"GuilMachBeh, v. 74"
515,74,3,moy,moy,74,Prn,Prn%$,moi,C/V\,"GuilMachBeh, v. 74"
516,74,4,pardonner,pardonner,74,Vinf,Vinf,pardonner,C/V\.C/V\.'C/V\,"GuilMachBeh, v. 74"
517,74,5,",",",",74,Pnc,Pnc,",",,"GuilMachBeh, v. 74"
518,74,6,s',s',74,Sub,Sub,si,C/\,"GuilMachBeh, v. 74"
519,74,7,il,il,74,Prn,Prn$,il,/V\,"GuilMachBeh, v. 74"
520,74,8,vous,vous,74,Prn,Prn$$,vous,C/V\,"GuilMachBeh, v. 74"
521,74,9,plait,plait,74,Vfin,Vfin,plaire,C/V\,"GuilMachBeh, v. 74"
522,74,10,.,.,74,Pnc,Pnc,.,,"GuilMachBeh, v. 74"
523,74,11,"""","""",74,Pnc,Pnc,"""",,"GuilMachBeh, v. 74"
524,75,1,li,Li,75,Det,Det,le,C/V\,"GuilMachBeh, v. 75"
525,75,2,chevaliers,chevaliers,75,N,N,chevalier,C/V\.C/V\.'C/V\,"GuilMachBeh, v. 75"
526,75,3,",",",",75,Pnc,Pnc,",",,"GuilMachBeh, v. 75"
527,75,4,sans,sans,75,Pre,Pre,sans,C/V\,"GuilMachBeh, v. 75"
528,75,5,faire,faire,75,Vinf,Vinf,faire,'C/V\.C/(e)\,"GuilMachBeh, v. 75"
529,75,6,plus,plus,75,Adv,Adv,plus,C/V\,"GuilMachBeh, v. 75"
530,75,7,de,de,75,Pre,Pre,de,C/(e)\,"GuilMachBeh, v. 75"
531,75,8,plait,plait,75,N,N,plaid,C/V\,"GuilMachBeh, v. 75"
532,75,9,",",",",75,Pnc,Pnc,",",,"GuilMachBeh, v. 75"
533,76,1,dist,Dist,76,Vfin,Vfin,dire,C/V\,"GuilMachBeh, v. 76"
534,76,2,doucement,doucement,76,Adv,Adv,doucement,C/V\.C/e\.'C/V\,"GuilMachBeh, v. 76"
535,76,3,:,:,76,Pnc,Pnc,:,,"GuilMachBeh, v. 76"
536,77,1,"""","""",77,Pnc,Pnc,"""",,"GuilMachBeh, v. 77"
537,77,2,dame,Dame,77,N,N,dame,'C/V\.C/(e)\,"GuilMachBeh, v. 77"
538,77,3,",",",",77,Pnc,Pnc,",",,"GuilMachBeh, v. 77"
539,77,4,il,il,77,Prn,Prn$,il,/V\,"GuilMachBeh, v. 77"
540,77,5,n',n',77,Neg,Neg$$,ne,C/\,"GuilMachBeh, v. 77"
541,77,6,affiert,affiert,77,Vfin,Vfin,afférir,/V\.'C/V\,"GuilMachBeh, v. 77"
542,77,7,ci,ci,77,Adv,Adv,ci,C/V\,"GuilMachBeh, v. 77"
543,77,8,nul,nul,77,QIs,QIs,nul,C/V\,"GuilMachBeh, v. 77"
544,77,9,pardonement,pardonement,77,N,N,pardonnement,C/V\.C/V\.C/e\.'C/V\,"GuilMachBeh, v. 77"
545,77,10,",",",",77,Pnc,Pnc,",",,"GuilMachBeh, v. 77"
546,78,1,car,Car,78,Crd,Crd,car,C/V\,"GuilMachBeh, v. 78"
547,78,2,il,il,78,Prn,Prn$,il,/V\,"GuilMachBeh, v. 78"
548,78,3,n',n',78,Neg,Neg$$,ne,C/\,"GuilMachBeh, v. 78"
549,78,4,i,i,78,Prn,Prn$$,y,/V\,"GuilMachBeh, v. 78"
550,78,5,a,a,78,Vfin,Vfin,avoir,/V\,"GuilMachBeh, v. 78"
551,78,6,meffait,meffait,78,N,N,méfait,C/V\.'C/V\,"GuilMachBeh, v. 78"
552,78,7,ne,ne,78,Crd,Crd,ne,C/(e)\,"GuilMachBeh, v. 78"
553,78,8,mautalent,mautalent,78,N,N,maltalent,C/V\.C/V\.'C/V\,"GuilMachBeh, v. 78"
554,78,9,;,;,78,Pnc,Pnc,;,,"GuilMachBeh, v. 78"
555,79,1,mais,Mais,79,Crd,Crd,mais,C/V\,"GuilMachBeh, v. 79"
556,79,2,je,je,79,Prn,Prn$,je,C/(e)\,"GuilMachBeh, v. 79"
557,79,3,vous,vous,79,Prn,Prn$$,vous,C/V\,"GuilMachBeh, v. 79"
558,79,4,pri,pri,79,Vfin,Vfin,prier,C/V\,"GuilMachBeh, v. 79"
559,79,5,que,que,79,Sub,Sub,que,C/(e)\,"GuilMachBeh, v. 79"
560,79,6,vostre,vostre,79,Det,Det,votre,'C/V\.C/(e)\,"GuilMachBeh, v. 79"
561,79,7,pensement,pensement,79,N,N,pensement,C/V\.C/e\.'C/V\,"GuilMachBeh, v. 79"
562,80,1,me,Me,80,Prn,Prn$$,me,C/(e)\,"GuilMachBeh, v. 80"
563,80,2,vueilliez,vueilliez,80,Vfin,Vfin,vouloir,C/V\.'C/V\,"GuilMachBeh, v. 80"
564,80,3,dire,dire,80,Vinf,Vinf,dire,'C/V\.C/(e)\,"GuilMachBeh, v. 80"
565,80,4,.,.,80,Pnc,Pnc,.,,"GuilMachBeh, v. 80"
566,80,5,"""","""",80,Pnc,Pnc,"""",,"GuilMachBeh, v. 80"
567,81,1,et,Et,81,Crd,Crd,et,/V\,"GuilMachBeh, v. 81"
568,81,2,la,la,81,Det,Det,le,C/V\,"GuilMachBeh, v. 81"
569,81,3,dame,dame,81,N,N,dame,'C/V\.C/(e)\,"GuilMachBeh, v. 81"
570,81,4,parfondement,parfondement,81,Adv,Adv,parfondément,C/V\.C/V\.C/e\.'C/V\,"GuilMachBeh, v. 81"
571,81,5,sospire,sospire,81,Vfin,Vfin,soupirer,C/V\.'C/V\.C/(e)\,"GuilMachBeh, v. 81"
572,82,1,et,Et,82,Crd,Crd,et,/V\,"GuilMachBeh, v. 82"
573,82,2,dist,dist,82,Vfin,Vfin,dire,C/V\,"GuilMachBeh, v. 82"
574,82,3,:,:,82,Pnc,Pnc,:,,"GuilMachBeh, v. 82"
575,82,4,"""","""",82,Pnc,Pnc,"""",,"GuilMachBeh, v. 82"
576,82,5,por,Por,82,Pre,Pre,pour,C/V\,"GuilMachBeh, v. 82"
577,82,6,dieu,Dieu,82,N,N,dieu,C/V\,"GuilMachBeh, v. 82"
578,82,7,",",",",82,Pnc,Pnc,",",,"GuilMachBeh, v. 82"
579,82,8,laissiez,laissiez,82,Vfin,Vfin,laisser,C/V\.'C/V\,"GuilMachBeh, v. 82"
580,82,9,m',m',82,Prn,Prn%,me,C/\,"GuilMachBeh, v. 82"
