wd_id,line_id,linewd,word,lex_id,textlineid,syntag,syntag2,lemma,syllabified,ref
306,33,7,gent,gent,33,N,N,gent,C/V\,"Berte, v. 33"
307,33,8,maleye,maleye,33,Vpp,Vpp,maléir,C/V\.C/(V)\.'/V\./(e)\,"Berte, v. 33"
308,33,9,",",",",33,Pnc,Pnc,",",,"Berte, v. 33"
309,34,1,qui,qui,34,Qux,Qux,qui,C/V\,"Berte, v. 34"
310,34,2,furent,furent,34,Vfin,Vfin,être,'C/V\.C/e\,"Berte, v. 34"
311,34,3,molt,molt,34,QIs,QIs,moult,C/V\,"Berte, v. 34"
312,34,4,grant,grant,34,Adj,Adj,grand,C/V\,"Berte, v. 34"
313,34,5,gent,gent,34,N,N,gent,C/V\,"Berte, v. 34"
314,34,6,",",",",34,Pnc,Pnc,",",,"Berte, v. 34"
315,34,7,plain,plain,34,Adj,Adj,plein,C/V\,"Berte, v. 34"
316,34,8,de,de,34,Pre,Pre,de,C/(e)\,"Berte, v. 34"
317,34,9,mescreandie,mescreandie,34,N,N,mécréandise,C/V\.C/(V)\./V\.'C/V\./(e)\,"Berte, v. 34"
