wd_id,line_id,linewd,word,lex_id,syntag,syntag2,lemma,syllabified,ref
2169,333,8,entendre,entendre,Vinf,Vinf,entendre,/V\.'C/V\.C/(e)\,"MirNDPers, Miracle de la nonne, v. 333"
2170,334,1,quant,quant,Sub,Sub,quand,C/V\,"MirNDPers, Miracle de la nonne, v. 334"
2171,334,2,elle,elle,Prn,Prn$,elle,'/V\.C/(e)\,"MirNDPers, Miracle de la nonne, v. 334"
2172,334,3,ystra,ystra,Vfin,Vfin,issir,/V\.'C/V\,"MirNDPers, Miracle de la nonne, v. 334"
2173,334,4,.,.,Pnc,Pnc,.,,"MirNDPers, Miracle de la nonne, v. 334"
2174,335,1,mon,mon,Det,Det,mon,C/V\,"MirNDPers, Miracle de la nonne, v. 335"
2175,335,2,seigneur,seigneur,N,N,seigneur,C/V\.'C/V\,"MirNDPers, Miracle de la nonne, v. 335"
2176,335,3,",",",",Pnc,Pnc,",",,"MirNDPers, Miracle de la nonne, v. 335"
2177,335,4,ou,ou,Qux,Qux,où,/V\,"MirNDPers, Miracle de la nonne, v. 335"
2178,335,5,il,il,Prn,Prn$,il,/V\,"MirNDPers, Miracle de la nonne, v. 335"
2179,335,6,vous,vous,Prn,Prn$$,vous,C/V\,"MirNDPers, Miracle de la nonne, v. 335"
2180,335,7,plaira,plaira,Vfin,Vfin,plaire,C/V\.'C/V\,"MirNDPers, Miracle de la nonne, v. 335"
2181,336,1,tantost,tantost,Adv,Adv,tantôt,C/V\.'C/V\,"MirNDPers, Miracle de la nonne, v. 336"
2182,336,2,alons,alons,Vfin,Vfin,aller,/V\.'C/V\,"MirNDPers, Miracle de la nonne, v. 336"
2183,336,3,.,.,Pnc,Pnc,.,,"MirNDPers, Miracle de la nonne, v. 336"
2184,337,1,ho,ho,Exc,Exc,ho,C/V\,"MirNDPers, Miracle de la nonne, v. 337"
2185,337,2,!,!,Pnc,Pnc,!,,"MirNDPers, Miracle de la nonne, v. 337"
2186,337,3,perrotin,perrotin,N,N,Perrotin,C/V\.C/V\.'C/V\,"MirNDPers, Miracle de la nonne, v. 337"
2187,337,4,",",",",Pnc,Pnc,",",,"MirNDPers, Miracle de la nonne, v. 337"
2188,337,5,ci,ci,Adv,Adv,ci,C/V\,"MirNDPers, Miracle de la nonne, v. 337"
2189,337,6,nous,nous,Prn,Prn$$,nous,C/V\,"MirNDPers, Miracle de la nonne, v. 337"
2190,337,7,tenons,tenons,Vfin,Vfin,tenir,C/V\.'C/V\,"MirNDPers, Miracle de la nonne, v. 337"
2191,338,1,sanz,sanz,Pre,Pre,sans,C/V\,"MirNDPers, Miracle de la nonne, v. 338"
2192,338,2,dire,dire,Vinf,Vinf,dire,'C/V\.C/(e)\,"MirNDPers, Miracle de la nonne, v. 338"
2193,338,3,mot,mot,N,N,mot,C/V\,"MirNDPers, Miracle de la nonne, v. 338"
2194,338,4,chascun,chascun,QIs,QIs,chacun,C/V\.'C/V\,"MirNDPers, Miracle de la nonne, v. 338"
2195,338,5,tout,tout,QIs,QIs,tout,C/V\,"MirNDPers, Miracle de la nonne, v. 338"
2196,338,6,coy,coy,Adj,Adj,coi,C/V\,"MirNDPers, Miracle de la nonne, v. 338"
2197,338,7,.,.,Pnc,Pnc,.,,"MirNDPers, Miracle de la nonne, v. 338"
2198,339,1,seoir,seoir,Vinf,Vinf,seoir,C/(V)\.'/V\,"MirNDPers, Miracle de la nonne, v. 339"
2199,339,2,me,me,Prn,Prn$$,me,C/(e)\,"MirNDPers, Miracle de la nonne, v. 339"
2200,339,3,vueil,vueil,Vfin,Vfin,vouloir,C/V\,"MirNDPers, Miracle de la nonne, v. 339"
2201,339,4,en,en,Pre,Pre,en,/V\,"MirNDPers, Miracle de la nonne, v. 339"
2202,339,5,ce,ce,Dem,Dem,ce,C/(e)\,"MirNDPers, Miracle de la nonne, v. 339"
2203,339,6,recoy,recoy,N,N,recoi,C/V\.'C/V\,"MirNDPers, Miracle de la nonne, v. 339"
2204,339,7,:,:,Pnc,Pnc,:,,"MirNDPers, Miracle de la nonne, v. 339"
2205,340,1,siez,siez,Vfin,Vfin,seoir,C/V\,"MirNDPers, Miracle de la nonne, v. 340"
2206,340,2,toy,toy,Prn,Prn%%,toi,C/V\,"MirNDPers, Miracle de la nonne, v. 340"
2207,340,3,aussi,aussi,Adv,Adv,aussi,/V\.'C/V\,"MirNDPers, Miracle de la nonne, v. 340"
2208,340,4,.,.,Pnc,Pnc,.,,"MirNDPers, Miracle de la nonne, v. 340"
2209,341,1,sire,sire,N,N,sire,'C/V\.C/(e)\,"MirNDPers, Miracle de la nonne, v. 341"
2210,341,2,",",",",Pnc,Pnc,",",,"MirNDPers, Miracle de la nonne, v. 341"
2211,341,3,voulentiers,voulentiers,Adv,Adv,volentiers,C/V\.C/V\.'C/V\,"MirNDPers, Miracle de la nonne, v. 341"
2212,341,4,:,:,Pnc,Pnc,:,,"MirNDPers, Miracle de la nonne, v. 341"
2213,341,5,vez,vez,Vfin,Vfin,voir,C/V\,"MirNDPers, Miracle de la nonne, v. 341"
2214,341,6,me,me,Prn,Prn%%,me,C/(e)\,"MirNDPers, Miracle de la nonne, v. 341"
2215,341,7,cy,cy,Adv,Adv,ci,C/V\,"MirNDPers, Miracle de la nonne, v. 341"
2216,342,1,lez,lez,Pre,Pre,lez,C/V\,"MirNDPers, Miracle de la nonne, v. 342"
2217,342,2,vous,vous,Prn,Prn,vous,C/V\,"MirNDPers, Miracle de la nonne, v. 342"
2218,342,3,assis,assis,Vpp,Vpp,asseoir,/V\.'C/V\,"MirNDPers, Miracle de la nonne, v. 342"
2219,342,4,.,.,Pnc,Pnc,.,,"MirNDPers, Miracle de la nonne, v. 342"
2220,343,1,or,or,Adv,Adv,or2,/V\,"MirNDPers, Miracle de la nonne, v. 343"
2221,343,2,sus,sus,PrA,PrA,sus,C/V\,"MirNDPers, Miracle de la nonne, v. 343"
2222,343,3,",",",",Pnc,Pnc,",",,"MirNDPers, Miracle de la nonne, v. 343"
2223,343,4,mi,mi,Det,Det,mon,C/V\,"MirNDPers, Miracle de la nonne, v. 343"
2224,343,5,ange,ange,N,N,ange,'/V\.C/(e)\,"MirNDPers, Miracle de la nonne, v. 343"
2225,343,6,et,et,Crd,Crd,et,/V\,"MirNDPers, Miracle de la nonne, v. 343"
2226,343,7,mes,mes,Det,Det,mon,C/V\,"MirNDPers, Miracle de la nonne, v. 343"
2227,343,8,amis,amis,N,N,ami,/V\.'C/V\,"MirNDPers, Miracle de la nonne, v. 343"
2228,343,9,",",",",Pnc,Pnc,",",,"MirNDPers, Miracle de la nonne, v. 343"
2229,344,1,alons,alons,Vfin,Vfin,aller,/V\.'C/V\,"MirNDPers, Miracle de la nonne, v. 344"
2230,344,2,nous,nous,Prn,Prn%,nous,C/V\,"MirNDPers, Miracle de la nonne, v. 344"
2231,344,3,en,en,Pre,Pre,en,/V\,"MirNDPers, Miracle de la nonne, v. 344"
2232,344,4,celle,celle,Dem,Dem,cil,'C/V\.C/(e)\,"MirNDPers, Miracle de la nonne, v. 344"
2233,344,5,abbaye,abbaye,N,N,abbaye,/V\.C/V\.'C/V\./(e)\,"MirNDPers, Miracle de la nonne, v. 344"
2234,344,6,.,.,Pnc,Pnc,.,,"MirNDPers, Miracle de la nonne, v. 344"
2235,345,1,g',g',Prn,Prn$,je,C/\,"MirNDPers, Miracle de la nonne, v. 345"
2236,345,2,i,i,Prn,Prn$$,y2,/V\,"MirNDPers, Miracle de la nonne, v. 345"
2237,345,3,voy,voy,Vfin,Vfin,voir,C/V\,"MirNDPers, Miracle de la nonne, v. 345"
2238,345,4,de,de,Pre,Pre,de,C/(e)\,"MirNDPers, Miracle de la nonne, v. 345"
2239,345,5,pechier,pechier,Vinf,Vinf,pécher,C/V\.'C/V\,"MirNDPers, Miracle de la nonne, v. 345"
2240,345,6,envaie,envaie,Vpp,Vpp,envahir,/V\.C/V\.'C/V\./(e)\,"MirNDPers, Miracle de la nonne, v. 345"
2241,346,1,une,une,QIs,QIs,un,'/V\.C/(e)\,"MirNDPers, Miracle de la nonne, v. 346"
2242,346,2,nonne,nonne,N,N,nonne,'C/V\.C/(e)\,"MirNDPers, Miracle de la nonne, v. 346"
2243,346,3,que,que,Qux,Qux,que,C/(e)\,"MirNDPers, Miracle de la nonne, v. 346"
2244,346,4,de,de,Pre,Pre,de,C/(e)\,"MirNDPers, Miracle de la nonne, v. 346"
2245,346,5,cuer,cuer,N,N,coeur,C/V\,"MirNDPers, Miracle de la nonne, v. 346"
2246,346,6,ainz,ainz,Vfin,Vfin,aimer,/V\,"MirNDPers, Miracle de la nonne, v. 346"
2247,346,7,:,:,Pnc,Pnc,:,,"MirNDPers, Miracle de la nonne, v. 346"
2248,347,1,monstrer,monstrer,Vinf,Vinf,montrer,C/V\.'C/V\,"MirNDPers, Miracle de la nonne, v. 347"
2249,347,2,li,li,Prn,Prn$$,li,C/V\,"MirNDPers, Miracle de la nonne, v. 347"
2250,347,3,vueil,vueil,Vfin,Vfin,vouloir,C/V\,"MirNDPers, Miracle de la nonne, v. 347"
2251,347,4,sa,sa,Det,Det,son4,C/V\,"MirNDPers, Miracle de la nonne, v. 347"
2252,347,5,foleur,foleur,N,N,foleur,C/V\.'C/V\,"MirNDPers, Miracle de la nonne, v. 347"
2253,347,6,ains,ains,PrA,PrA,ains,/V\,"MirNDPers, Miracle de la nonne, v. 347"
2254,348,1,qu',qu',Sub,Sub,que,C/\,"MirNDPers, Miracle de la nonne, v. 348"
2255,348,2,elle,elle,Prn,Prn$,elle,'/V\.C/(e)\,"MirNDPers, Miracle de la nonne, v. 348"
2256,348,3,y,y,Prn,Prn$$,y2,/V\,"MirNDPers, Miracle de la nonne, v. 348"
2257,348,4,enchiee,enchiee,Vfin,Vfin,enchoir,/V\.'C/V\./(e)\,"MirNDPers, Miracle de la nonne, v. 348"
2258,348,5,.,.,Pnc,Pnc,.,,"MirNDPers, Miracle de la nonne, v. 348"
2259,349,1,dame,dame,N,N,dame,'C/V\.C/(e)\,"MirNDPers, Miracle de la nonne, v. 349"
2260,349,2,",",",",Pnc,Pnc,",",,"MirNDPers, Miracle de la nonne, v. 349"
2261,349,3,alons,alons,Vfin,Vfin,aller,/V\.'C/V\,"MirNDPers, Miracle de la nonne, v. 349"
2262,349,4,;,;,Pnc,Pnc,;,,"MirNDPers, Miracle de la nonne, v. 349"
2263,349,5,folz,folz,Adj,Adj,fou,C/V\,"MirNDPers, Miracle de la nonne, v. 349"
2264,349,6,est,est,Vfin,Vfin,être,/V\,"MirNDPers, Miracle de la nonne, v. 349"
2265,349,7,qui,qui,Qux,Qux,qui,C/V\,"MirNDPers, Miracle de la nonne, v. 349"
2266,349,8,ne,ne,Neg,Neg$$,ne,C/(e)\,"MirNDPers, Miracle de la nonne, v. 349"
2267,349,9,bee,bee,Vfin,Vfin,béer,'C/V\./(e)\,"MirNDPers, Miracle de la nonne, v. 349"
2268,350,1,a,a,Pre,Pre,à,/V\,"MirNDPers, Miracle de la nonne, v. 350"
2269,350,2,faire,faire,Vinf,Vinf,faire,'C/V\.C/(e)\,"MirNDPers, Miracle de la nonne, v. 350"
2270,350,3,vostre,vostre,Det,Det,votre,'C/V\.C/(e)\,"MirNDPers, Miracle de la nonne, v. 350"
2271,350,4,voulenté,voulenté,N,N,volonté,C/V\.C/V\.'C/V\,"MirNDPers, Miracle de la nonne, v. 350"
2272,350,5,.,.,Pnc,Pnc,.,,"MirNDPers, Miracle de la nonne, v. 350"
2273,351,1,or,or,Adv,Adv,or2,/V\,"MirNDPers, Miracle de la nonne, v. 351"
2274,351,2,nous,nous,Prn,Prn$$,nous,C/V\,"MirNDPers, Miracle de la nonne, v. 351"
2275,351,3,fault,fault,Vfin,Vfin,falloir,C/V\,"MirNDPers, Miracle de la nonne, v. 351"
2276,351,4,estre,estre,Vinf,Vinf,être,'/V\.C/(e)\,"MirNDPers, Miracle de la nonne, v. 351"
2277,351,5,entalenté,entalenté,Vpp,Vpp,entalenter,/V\.C/V\.C/V\.'C/V\,"MirNDPers, Miracle de la nonne, v. 351"
2278,351,6,",",",",Pnc,Pnc,",",,"MirNDPers, Miracle de la nonne, v. 351"
2279,352,1,michiel,michiel,N,N,Michel,C/V\.'C/V\,"MirNDPers, Miracle de la nonne, v. 352"
2280,352,2,",",",",Pnc,Pnc,",",,"MirNDPers, Miracle de la nonne, v. 352"
2281,352,3,de,de,Pre,Pre,de,C/(e)\,"MirNDPers, Miracle de la nonne, v. 352"
2282,352,4,chanter,chanter,Vinf,Vinf,chanter,C/V\.'C/V\,"MirNDPers, Miracle de la nonne, v. 352"
2283,352,5,",",",",Pnc,Pnc,",",,"MirNDPers, Miracle de la nonne, v. 352"
2284,352,6,en,en,Pre,Pre,en,/V\,"MirNDPers, Miracle de la nonne, v. 352"
2285,352,7,alant,alant,Vprs,Vprs,aller,/V\.'C/V\,"MirNDPers, Miracle de la nonne, v. 352"
2286,353,1,devant,devant,PrA,PrA,devant,C/V\.'C/V\,"MirNDPers, Miracle de la nonne, v. 353"
2287,353,2,no,no,Det,Det,notre,C/V\,"MirNDPers, Miracle de la nonne, v. 353"
2288,353,3,dame,dame,N,N,dame,'C/V\.C/(e)\,"MirNDPers, Miracle de la nonne, v. 353"
2289,353,4,",",",",Pnc,Pnc,",",,"MirNDPers, Miracle de la nonne, v. 353"
2290,353,5,aucun,aucun,QIs,QIs,aucun,/V\.'C/V\,"MirNDPers, Miracle de la nonne, v. 353"
2291,353,6,biau,biau,Adj,Adj,beau,C/V\,"MirNDPers, Miracle de la nonne, v. 353"
2292,353,7,chant,chant,N,N,chant,C/V\,"MirNDPers, Miracle de la nonne, v. 353"
2293,353,8,.,.,Pnc,Pnc,.,,"MirNDPers, Miracle de la nonne, v. 353"
2294,354,1,il,il,Prn,Prn$,il,/V\,"MirNDPers, Miracle de la nonne, v. 354"
2295,354,2,appartient,appartient,Vfin,Vfin,appartenir,/V\.C/V\.'C/V\,"MirNDPers, Miracle de la nonne, v. 354"
2296,354,3,.,.,Pnc,Pnc,.,,"MirNDPers, Miracle de la nonne, v. 354"
2297,355,1,puis,puis,PrA,PrA,puis,C/V\,"MirNDPers, Miracle de la nonne, v. 355"
2298,355,2,que,que,Sub,Sub,que,C/(e)\,"MirNDPers, Miracle de la nonne, v. 355"
2299,355,3,chanter,chanter,Vinf,Vinf,chanter,C/V\.'C/V\,"MirNDPers, Miracle de la nonne, v. 355"
2300,355,4,nous,nous,Prn,Prn$$,nous,C/V\,"MirNDPers, Miracle de la nonne, v. 355"
2301,355,5,esconvient,esconvient,Vfin,Vfin,esconvenir,/V\.C/V\.'C/V\,"MirNDPers, Miracle de la nonne, v. 355"
2302,355,6,",",",",Pnc,Pnc,",",,"MirNDPers, Miracle de la nonne, v. 355"
2303,356,1,gabriel,gabriel,N,N,Gabriel,C/V\.C/V\.'C/V\,"MirNDPers, Miracle de la nonne, v. 356"
2304,356,2,",",",",Pnc,Pnc,",",,"MirNDPers, Miracle de la nonne, v. 356"
2305,356,3,disons,disons,Vfin,Vfin,dire,C/V\.'C/V\,"MirNDPers, Miracle de la nonne, v. 356"
2306,356,4,ce,ce,Dem,Dem,ce,C/(e)\,"MirNDPers, Miracle de la nonne, v. 356"
2307,356,5,rondel,rondel,N,N,rondeau,C/V\.'C/V\,"MirNDPers, Miracle de la nonne, v. 356"
2308,357,1,qu',qu',Qux,Qux,que,C/\,"MirNDPers, Miracle de la nonne, v. 357"
2309,357,2,apris,apris,Vpp,Vpp,apprendre,/V\.'C/V\,"MirNDPers, Miracle de la nonne, v. 357"
2310,357,3,avons,avons,Vfin,Vfin,avoir,/V\.'C/V\,"MirNDPers, Miracle de la nonne, v. 357"
2311,357,4,tout,tout,QIs,QIs,tout,C/V\,"MirNDPers, Miracle de la nonne, v. 357"
2312,357,5,de,de,Pre,Pre,de,C/(e)\,"MirNDPers, Miracle de la nonne, v. 357"
2313,357,6,nouvel,nouvel,Adj,Adj,nouveau,C/V\.'C/V\,"MirNDPers, Miracle de la nonne, v. 357"
2314,357,7,",",",",Pnc,Pnc,",",,"MirNDPers, Miracle de la nonne, v. 357"
2315,358,1,sanz,sanz,Pre,Pre,sans,C/V\,"MirNDPers, Miracle de la nonne, v. 358"
2316,358,2,riens,riens,N,N,rien,C/V\,"MirNDPers, Miracle de la nonne, v. 358"
2317,358,3,retraire,retraire,Vinf,Vinf,retraire,C/V\.'C/V\.C/(e)\,"MirNDPers, Miracle de la nonne, v. 358"
2318,358,4,.,.,Pnc,Pnc,.,,"MirNDPers, Miracle de la nonne, v. 358"
2319,359,1,tresdoulce,tresdoulce,Adj,Adj,très.doux,C/V\.'C/V\.C/(e)\,"MirNDPers, Miracle de la nonne, v. 359"
2320,359,2,vierge,vierge,N,N,vierge,'C/V\.C/(e)\,"MirNDPers, Miracle de la nonne, v. 359"
2321,359,3,debonnaire,debonnaire,Adj,Adj,débonnaire,C/V\.C/V\.'C/V\.C/(e)\,"MirNDPers, Miracle de la nonne, v. 359"
2322,359,4,",",",",Pnc,Pnc,",",,"MirNDPers, Miracle de la nonne, v. 359"
2323,360,1,de,de,Pre,Pre,de,C/(e)\,"MirNDPers, Miracle de la nonne, v. 360"
2324,360,2,vraie,vraie,Adj,Adj,vrai,'C/V\./(e)\,"MirNDPers, Miracle de la nonne, v. 360"
2325,360,3,humilité,humilité,N,N,humilité,/V\.C/V\.C/V\.'C/V\,"MirNDPers, Miracle de la nonne, v. 360"
2326,360,4,sejour,sejour,N,N,séjour,C/V\.'C/V\,"MirNDPers, Miracle de la nonne, v. 360"
2327,361,1,et,et,Crd,Crd,et,/V\,"MirNDPers, Miracle de la nonne, v. 361"
2328,361,2,d',d',Pre,Pre,de,C/\,"MirNDPers, Miracle de la nonne, v. 361"
2329,361,3,amour,amour,N,N,amour,/V\.'C/V\,"MirNDPers, Miracle de la nonne, v. 361"
2330,361,4,parfaicte,parfaicte,Vpp,Vpp,parfaire,C/V\.'C/V\.C/(e)\,"MirNDPers, Miracle de la nonne, v. 361"
2331,361,5,exemplaire,exemplaire,N,N,exemplaire,/V\.C/V\.'C/V\.C/(e)\,"MirNDPers, Miracle de la nonne, v. 361"
2332,361,6,",",",",Pnc,Pnc,",",,"MirNDPers, Miracle de la nonne, v. 361"
2333,362,1,tresdoulce,tresdoulce,Adj,Adj,très.doux,C/V\.'C/V\.C/(e)\,"MirNDPers, Miracle de la nonne, v. 362"
2334,362,2,vierge,vierge,N,N,vierge,'C/V\.C/(e)\,"MirNDPers, Miracle de la nonne, v. 362"
2335,362,3,debonnaire,debonnaire,Adj,Adj,débonnaire,C/V\.C/V\.'C/V\.C/(e)\,"MirNDPers, Miracle de la nonne, v. 362"
2336,362,4,",",",",Pnc,Pnc,",",,"MirNDPers, Miracle de la nonne, v. 362"
2337,363,1,a,a,Pre,Pre,à,/V\,"MirNDPers, Miracle de la nonne, v. 363"
2338,363,2,tout,tout,QIs,QIs,tout,C/V\,"MirNDPers, Miracle de la nonne, v. 363"
2339,363,3,cuer,cuer,N,N,coeur,C/V\,"MirNDPers, Miracle de la nonne, v. 363"
2340,363,4,embelir,embelir,Vinf,Vinf,embellir,/V\.C/e\.'C/V\,"MirNDPers, Miracle de la nonne, v. 363"
2341,363,5,et,et,Crd,Crd,et,/V\,"MirNDPers, Miracle de la nonne, v. 363"
2342,363,6,plaire,plaire,Vinf,Vinf,plaire,'C/V\.C/(e)\,"MirNDPers, Miracle de la nonne, v. 363"
2343,364,1,doit,doit,Vfin,Vfin,devoir2,C/V\,"MirNDPers, Miracle de la nonne, v. 364"
2344,364,2,qu',qu',Sub,Sub,que,C/\,"MirNDPers, Miracle de la nonne, v. 364"
2345,364,3,il,il,Prn,Prn$,il,/V\,"MirNDPers, Miracle de la nonne, v. 364"
2346,364,4,vous,vous,Prn,Prn$$,vous,C/V\,"MirNDPers, Miracle de la nonne, v. 364"
2347,364,5,serve,serve,Vfin,Vfin,servir,'C/V\.C/(e)\,"MirNDPers, Miracle de la nonne, v. 364"
2348,364,6,nuit,nuit,N,N,nuit,C/V\,"MirNDPers, Miracle de la nonne, v. 364"
2349,364,7,et,et,Crd,Crd,et,/V\,"MirNDPers, Miracle de la nonne, v. 364"
2350,364,8,jour,jour,N,N,jour,C/V\,"MirNDPers, Miracle de la nonne, v. 364"
2351,364,9,",",",",Pnc,Pnc,",",,"MirNDPers, Miracle de la nonne, v. 364"
2352,365,1,tresdoulce,tresdoulce,Adj,Adj,très.doux,C/V\.'C/V\.C/(e)\,"MirNDPers, Miracle de la nonne, v. 365"
2353,365,2,vierge,vierge,N,N,vierge,'C/V\.C/(e)\,"MirNDPers, Miracle de la nonne, v. 365"
2354,365,3,debonnaire,debonnaire,Adj,Adj,débonnaire,C/V\.C/V\.'C/V\.C/(e)\,"MirNDPers, Miracle de la nonne, v. 365"
2355,366,1,de,de,Pre,Pre,de,C/(e)\,"MirNDPers, Miracle de la nonne, v. 366"
2356,366,2,vraie,vraie,Adj,Adj,vrai,'C/V\./(e)\,"MirNDPers, Miracle de la nonne, v. 366"
2357,366,3,humilité,humilité,N,N,humilité,/V\.C/V\.C/V\.'C/V\,"MirNDPers, Miracle de la nonne, v. 366"
2358,366,4,sejour,sejour,N,N,séjour,C/V\.'C/V\,"MirNDPers, Miracle de la nonne, v. 366"
2359,366,5,.,.,Pnc,Pnc,.,,"MirNDPers, Miracle de la nonne, v. 366"
2360,367,1,my,my,Det,Det,mon,C/V\,"MirNDPers, Miracle de la nonne, v. 367"
2361,367,2,ange,ange,N,N,ange,'/V\.C/(e)\,"MirNDPers, Miracle de la nonne, v. 367"
2362,367,3,",",",",Pnc,Pnc,",",,"MirNDPers, Miracle de la nonne, v. 367"
2363,367,4,un,un,QIs,QIs,un,/V\,"MirNDPers, Miracle de la nonne, v. 367"
2364,367,5,petit,petit,Adj,Adj,petit,C/V\.'C/V\,"MirNDPers, Miracle de la nonne, v. 367"
2365,367,6,de,de,Pre,Pre,de,C/(e)\,"MirNDPers, Miracle de la nonne, v. 367"
2366,367,7,demour,demour,N,N,demeur,C/V\.'C/V\,"MirNDPers, Miracle de la nonne, v. 367"
2367,368,1,ici,ici,Adv,Adv,ici,/V\.'C/V\,"MirNDPers, Miracle de la nonne, v. 368"
2368,368,2,endroit,endroit,PrA,PrA,endroit,/V\.'C/V\,"MirNDPers, Miracle de la nonne, v. 368"
2369,368,3,nous,nous,Prn,Prn,nous,C/V\,"MirNDPers, Miracle de la nonne, v. 368"
2370,368,4,troi,troi,QIs,QIs,trois,C/V\,"MirNDPers, Miracle de la nonne, v. 368"
2371,368,5,ferons,ferons,Vfin,Vfin,faire,C/V\.'C/V\,"MirNDPers, Miracle de la nonne, v. 368"
2372,368,6,.,.,Pnc,Pnc,.,,"MirNDPers, Miracle de la nonne, v. 368"
2373,369,1,assez,assez,Adv,Adv,assez,/V\.'C/V\,"MirNDPers, Miracle de la nonne, v. 369"
2374,369,2,briement,briement,Adv,Adv,brièvement,C/V\.'C/V\,"MirNDPers, Miracle de la nonne, v. 369"
2375,369,3,nous,nous,Prn,Prn$$,nous,C/V\,"MirNDPers, Miracle de la nonne, v. 369"
2376,369,4,en,en,Prn,Prn$$,en2,/V\,"MirNDPers, Miracle de la nonne, v. 369"
2377,369,5,irons,irons,Vfin,Vfin,aller,/V\.'C/V\,"MirNDPers, Miracle de la nonne, v. 369"
2378,370,1,en,en,Pre,Pre,en,/V\,"MirNDPers, Miracle de la nonne, v. 370"
2379,370,2,paradis,paradis,N,N,paradis,C/V\.C/V\.'C/V\,"MirNDPers, Miracle de la nonne, v. 370"
2380,370,3,.,.,Pnc,Pnc,.,,"MirNDPers, Miracle de la nonne, v. 370"
2381,371,1,puis,puis,PrA,PrA,puis,C/V\,"MirNDPers, Miracle de la nonne, v. 371"
2382,371,2,que,que,Sub,Sub,que,C/(e)\,"MirNDPers, Miracle de la nonne, v. 371"
2383,371,3,convent,convent,N,N,couvent,C/V\.'C/V\,"MirNDPers, Miracle de la nonne, v. 371"
2384,371,4,est,est,Vfin,Vfin,être,/V\,"MirNDPers, Miracle de la nonne, v. 371"
2385,371,5,endormiz,endormiz,Vpp,Vpp,endormir,/V\.C/V\.'C/V\,"MirNDPers, Miracle de la nonne, v. 371"
2386,371,6,",",",",Pnc,Pnc,",",,"MirNDPers, Miracle de la nonne, v. 371"
2387,372,1,il,il,Prn,Prn$,il,/V\,"MirNDPers, Miracle de la nonne, v. 372"
2388,372,2,esconvient,esconvient,Vfin,Vfin,esconvenir,/V\.C/V\.'C/V\,"MirNDPers, Miracle de la nonne, v. 372"
2389,372,3,que,que,Sub,Sub,que,C/(e)\,"MirNDPers, Miracle de la nonne, v. 372"
2390,372,4,je,je,Prn,Prn$,je,C/(e)\,"MirNDPers, Miracle de la nonne, v. 372"
2391,372,5,m',m',Prn,Prn$$,me,C/\,"MirNDPers, Miracle de la nonne, v. 372"
2392,372,6,en,en,Prn,Prn$$,en2,/V\,"MirNDPers, Miracle de la nonne, v. 372"
2393,372,7,aille,aille,Vfin,Vfin,aller,'/V\.C/(e)\,"MirNDPers, Miracle de la nonne, v. 372"
2394,372,8,:,:,Pnc,Pnc,:,,"MirNDPers, Miracle de la nonne, v. 372"
2395,373,1,ce,ce,Prn,Prn,ce,C/(e)\,"MirNDPers, Miracle de la nonne, v. 373"
2396,373,2,n',n',Neg,Neg$$,ne,C/\,"MirNDPers, Miracle de la nonne, v. 373"
2397,373,3,est,est,Vfin,Vfin,être,/V\,"MirNDPers, Miracle de la nonne, v. 373"
2398,373,4,pas,pas,Neg,Neg,pas,C/V\,"MirNDPers, Miracle de la nonne, v. 373"
2399,373,5,raison,raison,N,N,raison,C/V\.'C/V\,"MirNDPers, Miracle de la nonne, v. 373"
2400,373,6,que,que,Sub,Sub,que,C/(e)\,"MirNDPers, Miracle de la nonne, v. 373"
2401,373,7,je,je,Prn,Prn$,je,C/(e)\,"MirNDPers, Miracle de la nonne, v. 373"
2402,373,8,faille,faille,Vfin,Vfin,faillir,'C/V\.C/(e)\,"MirNDPers, Miracle de la nonne, v. 373"
2403,374,1,d',d',Pre,Pre,de,C/\,"MirNDPers, Miracle de la nonne, v. 374"
2404,374,2,aler,aler,Vinf,Vinf,aller,/V\.'C/V\,"MirNDPers, Miracle de la nonne, v. 374"
2405,374,3,ou,ou,Qux,Qux,où,/V\,"MirNDPers, Miracle de la nonne, v. 374"
2406,374,4,j',j',Prn,Prn$,je,C/\,"MirNDPers, Miracle de la nonne, v. 374"
2407,374,5,ay,ay,Vfin,Vfin,avoir,/V\,"MirNDPers, Miracle de la nonne, v. 374"
2408,374,6,convenancié,convenancié,Vpp,Vpp,convenancer,C/V\.C/e\.C/V\.'C/V\,"MirNDPers, Miracle de la nonne, v. 374"
2409,375,1,par,par,Pre,Pre,par,C/V\,"MirNDPers, Miracle de la nonne, v. 375"
2410,375,2,grant,grant,Adj,Adj,grand,C/V\,"MirNDPers, Miracle de la nonne, v. 375"
2411,375,3,amour,amour,N,N,amour,/V\.'C/V\,"MirNDPers, Miracle de la nonne, v. 375"
2412,375,4,et,et,Crd,Crd,et,/V\,"MirNDPers, Miracle de la nonne, v. 375"
2413,375,5,fiancié,fiancié,Vpp,Vpp,fiancer,C/V\.C/V\.C/<V>\.'/V\,"MirNDPers, Miracle de la nonne, v. 375"
2414,376,1,au,au,Pre+Det,Pre+Det,à.le,/V\,"MirNDPers, Miracle de la nonne, v. 376"
2415,376,2,doulx,doulx,Adj,Adj,doux,C/V\,"MirNDPers, Miracle de la nonne, v. 376"
2416,376,3,a,a,Pre,Pre,à,/V\,"MirNDPers, Miracle de la nonne, v. 376"
2417,376,4,qui,qui,Qux,Qux,qui,C/V\,"MirNDPers, Miracle de la nonne, v. 376"
