wd_id,line_id,linewd,word,lex_id,lemma,textlineid,syntag,syntag2,syllabified,ref
2035,291,2,ne,ne,ne,5809,Neg,Neg$$,C/(e)\,"GautArrEr, v. 5809"
2036,291,3,se,se,se,5809,Prn,Prn$$,C/(e)\,"GautArrEr, v. 5809"
2037,291,4,targe,targe,targer,5809,Vfin,Vfin,'C/V\.C/(e)\,"GautArrEr, v. 5809"
2038,291,5,mie,mie,mie,5809,Neg,Neg,'C/V\./(e)\,"GautArrEr, v. 5809"
2039,291,6,",",",",",",5809,Pnc,Pnc,,"GautArrEr, v. 5809"
2040,292,1,hauce,hauce,hausser,5810,Vfin,Vfin,'C/V\.C/(e)\,"GautArrEr, v. 5810"
2041,292,2,son,son,son,5810,Det,Det,C/V\,"GautArrEr, v. 5810"
2042,292,3,cop,cop,coup,5810,N,N,C/V\,"GautArrEr, v. 5810"
2043,292,4,",",",",",",5810,Pnc,Pnc,,"GautArrEr, v. 5810"
2044,292,5,fiert,fiert,férir,5810,Vfin,Vfin,C/V\,"GautArrEr, v. 5810"
2045,292,6,sor,sor,sur,5810,PrA,PrA,C/V\,"GautArrEr, v. 5810"
2046,292,7,l',l',le,5810,Det,Det,C/\,"GautArrEr, v. 5810"
2047,292,8,oïe,oïe,ouïe,5810,N,N,/V\.'C/V\./(e)\,"GautArrEr, v. 5810"
2048,293,1,et,et,et,5811,Crd,Crd,/V\,"GautArrEr, v. 5811"
2049,293,2,se,se,son,5811,Det,Det,C/(e)\,"GautArrEr, v. 5811"
2050,293,3,coife,coife,coiffe,5811,N,N,'C/V\.C/(e)\,"GautArrEr, v. 5811"
2051,293,4,de,de,de,5811,Pre,Pre,C/(e)\,"GautArrEr, v. 5811"
2052,293,5,fer,fer,fer,5811,N,N,C/V\,"GautArrEr, v. 5811"
2053,293,6,li,li,li,5811,Prn,Prn$$,C/V\,"GautArrEr, v. 5811"
2054,293,7,fausse,fausse,fausser,5811,Vfin,Vfin,'C/V\.C/(e)\,"GautArrEr, v. 5811"
2055,293,8,.,.,.,5811,Pnc,Pnc,,"GautArrEr, v. 5811"
2056,294,1,ainc,ainc,ains,5812,Adv,Adv,/V\,"GautArrEr, v. 5812"
2057,294,2,n',n',ne,5812,Neg,Neg$$,C/\,"GautArrEr, v. 5812"
2058,294,3,usa,usa,user,5812,Vfin,Vfin,/V\.'C/V\,"GautArrEr, v. 5812"
2059,294,4,mais,mais,mais,5812,Adv,Adv,C/V\,"GautArrEr, v. 5812"
2060,294,5,si,si,si,5812,Adv,Adv,C/V\,"GautArrEr, v. 5812"
2061,294,6,aigre,aigre,aigre,5812,Adj,Adj,'/V\.C/(e)\,"GautArrEr, v. 5812"
2062,294,7,sausse,sausse,sauce,5812,N,N,'C/V\.C/(e)\,"GautArrEr, v. 5812"
2063,294,8,",",",",",",5812,Pnc,Pnc,,"GautArrEr, v. 5812"
2064,295,1,car,car,car,5813,Crd,Crd,C/V\,"GautArrEr, v. 5813"
2065,295,2,cil,cil,cil,5813,Dem,Dem,C/V\,"GautArrEr, v. 5813"
2066,295,3,li,li,li,5813,Prn,Prn$$,C/V\,"GautArrEr, v. 5813"
2067,295,4,baigne,baigne,baigner,5813,Vfin,Vfin,'C/V\.C/(e)\,"GautArrEr, v. 5813"
2068,295,5,l',l',le,5813,Det,Det,C/\,"GautArrEr, v. 5813"
2069,295,6,alemelle,alemelle,alumelle,5813,N,N,/V\.C/e\.'C/V\.C/(e)\,"GautArrEr, v. 5813"
2070,296,1,parmi,parmi,parmi,5814,PrA,PrA,C/V\.'C/V\,"GautArrEr, v. 5814"
2071,296,2,le,le,le,5814,Det,Det,C/(e)\,"GautArrEr, v. 5814"
2072,296,3,test,test,test,5814,N,N,C/V\,"GautArrEr, v. 5814"
2073,296,4,en,en,en,5814,Pre,Pre,/V\,"GautArrEr, v. 5814"
2074,296,5,le,le,le,5814,Det,Det,C/(e)\,"GautArrEr, v. 5814"
2075,296,6,cervelle,cervelle,cervelle,5814,N,N,C/V\.'C/V\.C/(e)\,"GautArrEr, v. 5814"
2076,296,7,.,.,.,5814,Pnc,Pnc,,"GautArrEr, v. 5814"
2077,297,1,a,a,à,5815,Pre,Pre,/V\,"GautArrEr, v. 5815"
2078,297,2,tierre,tierre,terre,5815,N,N,'C/V\.C/(e)\,"GautArrEr, v. 5815"
2079,297,3,ciet,ciet,choir,5815,Vfin,Vfin,C/V\,"GautArrEr, v. 5815"
2080,297,4,",",",",",",5815,Pnc,Pnc,,"GautArrEr, v. 5815"
2081,297,5,mort,mort,mort,5815,N,N,C/V\,"GautArrEr, v. 5815"
2082,297,6,l',l',le,5815,Prn,Prn$$,C/\,"GautArrEr, v. 5815"
2083,297,7,a,a,avoir,5815,Vfin,Vfin,/V\,"GautArrEr, v. 5815"
2084,297,8,soupris,soupris,sousprendre,5815,Vpp,Vpp,C/V\.'C/V\,"GautArrEr, v. 5815"
2085,297,9,",",",",",",5815,Pnc,Pnc,,"GautArrEr, v. 5815"
2086,298,1,eracles,eracles,Éracle,5816,N,N,/V\.'C/V\.C/e\,"GautArrEr, v. 5816"
2087,298,2,par,par,par,5816,Pre,Pre,C/V\,"GautArrEr, v. 5816"
2088,298,3,les,les,le,5816,Det,Det,C/V\,"GautArrEr, v. 5816"
2089,298,4,piés,piés,pied,5816,N,N,C/V\,"GautArrEr, v. 5816"
2090,298,5,l',l',le,5816,Prn,Prn$$,C/\,"GautArrEr, v. 5816"
2091,298,6,a,a,avoir,5816,Vfin,Vfin,/V\,"GautArrEr, v. 5816"
2092,298,7,pris,pris,prendre,5816,Vpp,Vpp,C/V\,"GautArrEr, v. 5816"
2093,299,1,sel,sel,si.le,5817,Adv+Prn,Adv+Prn$$,C/V\,"GautArrEr, v. 5817"
2094,299,2,giete,giete,jeter,5817,Vfin,Vfin,'C/V\.C/(e)\,"GautArrEr, v. 5817"
2095,299,3,par,par,par,5817,Pre,Pre,C/V\,"GautArrEr, v. 5817"
2096,299,4,dessous,dessous,dessous,5817,PrA,PrA,C/e\.'C/V\,"GautArrEr, v. 5817"
2097,299,5,le,le,le,5817,Det,Det,C/(e)\,"GautArrEr, v. 5817"
2098,299,6,pont,pont,pont,5817,N,N,C/V\,"GautArrEr, v. 5817"
2099,300,1,en,en,en,5818,Pre,Pre,/V\,"GautArrEr, v. 5818"
2100,300,2,l',l',le,5818,Det,Det,C/\,"GautArrEr, v. 5818"
2101,300,3,eve,eve,eau,5818,N,N,'/V\.C/(e)\,"GautArrEr, v. 5818"
2102,300,4,aval,aval,aval,5818,PrA,PrA,/V\.'C/V\,"GautArrEr, v. 5818"
2103,300,5,el,el,en.le,5818,Pre+Det,Pre+Det,/V\,"GautArrEr, v. 5818"
2104,300,6,plus,plus,plus,5818,Adv,Adv,C/V\,"GautArrEr, v. 5818"
2105,300,7,parfont,parfont,parfond,5818,Adj,Adj,C/V\.'C/V\,"GautArrEr, v. 5818"
2106,300,8,.,.,.,5818,Pnc,Pnc,,"GautArrEr, v. 5818"
2107,301,1,joie,joie,joie,5819,N,N,'C/V\./(e)\,"GautArrEr, v. 5819"
2108,301,2,a,a,avoir,5819,Vfin,Vfin,/V\,"GautArrEr, v. 5819"
2109,301,3,",",",",",",5819,Pnc,Pnc,,"GautArrEr, v. 5819"
2110,301,4,c',c',que,5819,Qux,Qux,C/\,"GautArrEr, v. 5819"
2111,301,5,ainc,ainc,ains,5819,Adv,Adv,/V\,"GautArrEr, v. 5819"
2112,301,6,mais,mais,mais,5819,Adv,Adv,C/V\,"GautArrEr, v. 5819"
2113,301,7,nen,nen,ne,5819,Neg,Neg$$,C/V\,"GautArrEr, v. 5819"
2114,301,8,ot,ot,avoir,5819,Vfin,Vfin,/V\,"GautArrEr, v. 5819"
2115,301,9,grignor,grignor,graindre,5819,Adj,Adj,C/V\.'C/V\,"GautArrEr, v. 5819"
2116,301,10,",",",",",",5819,Pnc,Pnc,,"GautArrEr, v. 5819"
2117,302,1,et,et,et,5820,Crd,Crd,/V\,"GautArrEr, v. 5820"
2118,302,2,loe,loe,louer,5820,Vfin,Vfin,'C/V\./(e)\,"GautArrEr, v. 5820"
2119,302,3,diu,diu,Dieu,5820,N,N,C/V\,"GautArrEr, v. 5820"
2120,302,4,",",",",",",5820,Pnc,Pnc,,"GautArrEr, v. 5820"
2121,302,5,nostre,nostre,notre,5820,Det,Det,'C/V\.C/(e)\,"GautArrEr, v. 5820"
2122,302,6,signor,signor,seigneur,5820,N,N,C/V\.'C/V\,"GautArrEr, v. 5820"
2123,302,7,",",",",",",5820,Pnc,Pnc,,"GautArrEr, v. 5820"
2124,303,1,de,de,de,5821,Pre,Pre,C/(e)\,"GautArrEr, v. 5821"
2125,303,2,l',l',le,5821,Det,Det,C/\,"GautArrEr, v. 5821"
2126,303,3,onor,onor,honneur,5821,N,N,/V\.'C/V\,"GautArrEr, v. 5821"
2127,303,4,qu',qu',que,5821,Qux,Qux,C/\,"GautArrEr, v. 5821"
2128,303,5,il,il,il,5821,Prn,Prn$,/V\,"GautArrEr, v. 5821"
2129,303,6,li,li,li,5821,Prn,Prn$$,C/V\,"GautArrEr, v. 5821"
2130,303,7,a,a,avoir,5821,Vfin,Vfin,/V\,"GautArrEr, v. 5821"
2131,303,8,donee,donee,donner,5821,Vpp,Vpp,C/V\.'C/V\./(e)\,"GautArrEr, v. 5821"
2132,303,9,;,;,;,5821,Pnc,Pnc,,"GautArrEr, v. 5821"
2133,304,1,or,or,or,5822,Adv,Adv,/V\,"GautArrEr, v. 5822"
2134,304,2,n',n',ne,5822,Neg,Neg$$,C/\,"GautArrEr, v. 5822"
2135,304,3,iert,iert,être,5822,Vfin,Vfin,/V\,"GautArrEr, v. 5822"
2136,304,4,mais,mais,mais,5822,Adv,Adv,C/V\,"GautArrEr, v. 5822"
2137,304,5,si,si,si,5822,Adv,Adv,C/V\,"GautArrEr, v. 5822"
2138,304,6,abandonee,abandonee,abandonner,5822,Vpp,Vpp,/V\.C/V\.C/V\.'C/V\./(e)\,"GautArrEr, v. 5822"
2139,305,1,crestientés,crestientés,chrétienté,5823,N,N,C/V\.C/{V}\./V\.'C/V\,"GautArrEr, v. 5823"
2140,305,2,que,que,que,5823,Sub,Sub,C/(e)\,"GautArrEr, v. 5823"
2141,305,3,il,il,il,5823,Prn,Prn$,/V\,"GautArrEr, v. 5823"
2142,305,4,cuida,cuida,cuider,5823,Vfin,Vfin,C/V\.'C/V\,"GautArrEr, v. 5823"
2143,306,1,qui,qui,qui,5824,Qux,Qux,C/V\,"GautArrEr, v. 5824"
2144,306,2,tout,tout,tout,5824,QIs,QIs,C/V\,"GautArrEr, v. 5824"
2145,306,3,son,son,son,5824,Det,Det,C/V\,"GautArrEr, v. 5824"
2146,306,4,païs,païs,pays,5824,N,N,C/V\.'C/V\,"GautArrEr, v. 5824"
2147,306,5,en,en,en,5824,Prn,Prn$$,/V\,"GautArrEr, v. 5824"
2148,306,6,vuida,vuida,vider,5824,Vfin,Vfin,C/V\.'C/V\,"GautArrEr, v. 5824"
2149,307,1,por,por,pour,5825,Pre,Pre,C/V\,"GautArrEr, v. 5825"
2150,307,2,le,le,le,5825,Det,Det,C/(e)\,"GautArrEr, v. 5825"
2151,307,3,destruire,destruire,détruire,5825,Vinf,Vinf,C/V\.'C/V\.C/(e)\,"GautArrEr, v. 5825"
2152,307,4,et,et,et,5825,Crd,Crd,/V\,"GautArrEr, v. 5825"
2153,307,5,mal,mal,mal,5825,Adv,Adv,C/V\,"GautArrEr, v. 5825"
2154,307,6,baillir,baillir,baillir,5825,Vinf,Vinf,C/V\.'C/V\,"GautArrEr, v. 5825"
2155,307,7,;,;,;,5825,Pnc,Pnc,,"GautArrEr, v. 5825"
2156,308,1,mais,mais,mais,5826,Crd,Crd,C/V\,"GautArrEr, v. 5826"
2157,308,2,or,or,or,5826,Adv,Adv,/V\,"GautArrEr, v. 5826"
2158,308,3,i,i,y,5826,Prn,Prn$$,/V\,"GautArrEr, v. 5826"
2159,308,4,puet,puet,pouvoir,5826,Vfin,Vfin,C/V\,"GautArrEr, v. 5826"
2160,308,5,il,il,il,5826,Prn,Prn%,/V\,"GautArrEr, v. 5826"
2161,308,6,bien,bien,bien,5826,Adv,Adv,C/V\,"GautArrEr, v. 5826"
2162,308,7,faillir,faillir,faillir,5826,Vinf,Vinf,C/V\.'C/V\,"GautArrEr, v. 5826"
2163,308,8,.,.,.,5826,Pnc,Pnc,,"GautArrEr, v. 5826"
2164,309,1,or,or,or,5827,Adv,Adv,/V\,"GautArrEr, v. 5827"
2165,309,2,sont,sont,être,5827,Vfin,Vfin,C/V\,"GautArrEr, v. 5827"
2166,309,3,icil,icil,cil,5827,Dem,Dem,/V\.'C/V\,"GautArrEr, v. 5827"
2167,309,4,de,de,de,5827,Pre,Pre,C/(e)\,"GautArrEr, v. 5827"
2168,309,5,l',l',le,5827,Det,Det,C/\,"GautArrEr, v. 5827"
2169,309,6,ost,ost,ost,5827,N,N,/V\,"GautArrEr, v. 5827"
2170,309,7,molt,molt,moult,5827,QIs,QIs,C/V\,"GautArrEr, v. 5827"
2171,309,8,lié,lié,lié,5827,Adj,Adj,C/<V>\.'/V\,"GautArrEr, v. 5827"
2172,310,1,et,et,et,5828,Crd,Crd,/V\,"GautArrEr, v. 5828"
2173,310,2,vers,vers,vers,5828,Pre,Pre,C/V\,"GautArrEr, v. 5828"
2174,310,3,diu,diu,Dieu,5828,N,N,C/V\,"GautArrEr, v. 5828"
2175,310,4,molt,molt,moult,5828,QIs,QIs,C/V\,"GautArrEr, v. 5828"
2176,310,5,humelié,humelié,humilier,5828,Vpp,Vpp,/V\.C/e\.C/V\.'C/V\,"GautArrEr, v. 5828"
2177,310,6,;,;,;,5828,Pnc,Pnc,,"GautArrEr, v. 5828"
2178,311,1,prendent,prendent,prendre,5829,Vfin,Vfin,'C/V\.C/e\,"GautArrEr, v. 5829"
2179,311,2,escus,escus,écu,5829,N,N,/V\.'C/V\,"GautArrEr, v. 5829"
2180,311,3,par,par,par,5829,Pre,Pre,C/V\,"GautArrEr, v. 5829"
2181,311,4,les,les,le,5829,Det,Det,C/V\,"GautArrEr, v. 5829"
2182,311,5,enarmes,enarmes,enarmes,5829,N,N,/V\.'C/V\.C/e\,"GautArrEr, v. 5829"
2183,311,6,",",",",",",5829,Pnc,Pnc,,"GautArrEr, v. 5829"
2184,312,1,au,au,à.le,5830,Pre+Det,Pre+Det,/V\,"GautArrEr, v. 5830"
2185,312,2,pont,pont,pont,5830,N,N,C/V\,"GautArrEr, v. 5830"
2186,312,3,en,en,en,5830,Prn,Prn$$,/V\,"GautArrEr, v. 5830"
2187,312,4,vienent,vienent,venir,5830,Vfin,Vfin,'C/V\.C/e\,"GautArrEr, v. 5830"
2188,312,5,tuit,tuit,tout,5830,QIs,QIs,C/V\,"GautArrEr, v. 5830"
2189,312,6,a,a,à,5830,Pre,Pre,/V\,"GautArrEr, v. 5830"
2190,312,7,armes,armes,arme,5830,N,N,'/V\.C/e\,"GautArrEr, v. 5830"
2191,312,8,",",",",",",5830,Pnc,Pnc,,"GautArrEr, v. 5830"
2192,313,1,de,de,de,5831,Pre,Pre,C/(e)\,"GautArrEr, v. 5831"
2193,313,2,lor,lor,leur,5831,Det,Det,C/V\,"GautArrEr, v. 5831"
2194,313,3,signor,signor,seigneur,5831,N,N,C/V\.'C/V\,"GautArrEr, v. 5831"
2195,313,4,grant,grant,grand,5831,Adj,Adj,C/V\,"GautArrEr, v. 5831"
2196,313,5,joie,joie,joie,5831,N,N,'C/V\./(e)\,"GautArrEr, v. 5831"
2197,313,6,en,en,en,5831,Prn,Prn$$,/V\,"GautArrEr, v. 5831"
2198,313,7,font,font,faire,5831,Vfin,Vfin,C/V\,"GautArrEr, v. 5831"
2199,313,8,;,;,;,5831,Pnc,Pnc,,"GautArrEr, v. 5831"
2200,314,1,outre,outre,outre,5832,PrA,PrA,'/V\.C/(e)\,"GautArrEr, v. 5832"
2201,314,2,dunoe,dunoe,Danube,5832,N,N,C/V\.'C/V\./(e)\,"GautArrEr, v. 5832"
2202,314,3,en,en,en,5832,Pre,Pre,/V\,"GautArrEr, v. 5832"
2203,314,4,oirre,oirre,erre,5832,N,N,'/V\.C/(e)\,"GautArrEr, v. 5832"
2204,314,5,en,en,en,5832,Prn,Prn$$,/V\,"GautArrEr, v. 5832"
2205,314,6,vont,vont,aller,5832,Vfin,Vfin,C/V\,"GautArrEr, v. 5832"
2206,315,1,que,que,que,5833,Crd,Crd,C/(e)\,"GautArrEr, v. 5833"
2207,315,2,par,par,par,5833,Pre,Pre,C/V\,"GautArrEr, v. 5833"
2208,315,3,le,le,le,5833,Det,Det,C/(e)\,"GautArrEr, v. 5833"
2209,315,4,pont,pont,pont,5833,N,N,C/V\,"GautArrEr, v. 5833"
2210,315,5,que,que,que,5833,Crd,Crd,C/(e)\,"GautArrEr, v. 5833"
2211,315,6,par,par,par,5833,Pre,Pre,C/V\,"GautArrEr, v. 5833"
2212,315,7,le,le,le,5833,Det,Det,C/(e)\,"GautArrEr, v. 5833"
2213,315,8,gués,gués,gué,5833,N,N,C/V\,"GautArrEr, v. 5833"
2214,315,9,",",",",",",5833,Pnc,Pnc,,"GautArrEr, v. 5833"
2215,316,1,n',n',ne,5834,Neg,Neg$$,C/\,"GautArrEr, v. 5834"
2216,316,2,en,en,en,5834,Prn,Prn$$,/V\,"GautArrEr, v. 5834"
2217,316,3,i,i,y,5834,Prn,Prn$$,/V\,"GautArrEr, v. 5834"
2218,316,4,a,a,avoir,5834,Vfin,Vfin,/V\,"GautArrEr, v. 5834"
2219,316,5,mie,mie,mie,5834,Neg,Neg,'C/V\./(e)\,"GautArrEr, v. 5834"
2220,316,6,un,un,un,5834,QIs,QIs,/V\,"GautArrEr, v. 5834"
2221,316,7,seul,seul,seul,5834,Adj,Adj,C/V\,"GautArrEr, v. 5834"
2222,316,8,remés,remés,remaindre,5834,Vpp,Vpp,C/V\.'C/V\,"GautArrEr, v. 5834"
2223,316,9,.,.,.,5834,Pnc,Pnc,,"GautArrEr, v. 5834"
2224,317,1,as,as,à.le,5835,Pre+Det,Pre+Det,/V\,"GautArrEr, v. 5835"
2225,317,2,paiens,paiens,païen,5835,N,N,C/V\.'C/V\,"GautArrEr, v. 5835"
2226,317,3,vienent,vienent,venir,5835,Vfin,Vfin,'C/V\.C/e\,"GautArrEr, v. 5835"
2227,317,4,sés,sés,si.le,5835,Adv+Prn,Adv+Prn$$,C/V\,"GautArrEr, v. 5835"
2228,317,5,baptisent,baptisent,baptiser,5835,Vfin,Vfin,C/V\.'C/V\.C/e\,"GautArrEr, v. 5835"
2229,317,6,;,;,;,5835,Pnc,Pnc,,"GautArrEr, v. 5835"
2230,318,1,as,as,à.le,5836,Pre+Det,Pre+Det,/V\,"GautArrEr, v. 5836"
2231,318,2,autres,autres,autre,5836,Adj,Adj,'/V\.C/e\,"GautArrEr, v. 5836"
2232,318,3,le,le,le,5836,Det,Det,C/(e)\,"GautArrEr, v. 5836"
2233,318,4,vie,vie,vie,5836,N,N,'C/V\./(e)\,"GautArrEr, v. 5836"
2234,318,5,apetisent,apetisent,apetisser,5836,Vfin,Vfin,/V\.C/e\.'C/V\.C/e\,"GautArrEr, v. 5836"
2235,319,1,qui,qui,qui,5837,Qux,Qux,C/V\,"GautArrEr, v. 5837"
2236,319,2,bonement,bonement,bonnement,5837,Adv,Adv,C/V\.C/e\.'C/V\,"GautArrEr, v. 5837"
2237,319,3,ne,ne,ne,5837,Neg,Neg$$,C/(e)\,"GautArrEr, v. 5837"
2238,319,4,voelent,voelent,vouloir,5837,Vfin,Vfin,'C/V\.C/e\,"GautArrEr, v. 5837"
2239,319,5,croire,croire,croire,5837,Vinf,Vinf,'C/V\.C/(e)\,"GautArrEr, v. 5837"
2240,319,6,.,.,.,5837,Pnc,Pnc,,"GautArrEr, v. 5837"
2241,320,1,au,au,à.le,5838,Pre+Det,Pre+Det,/V\,"GautArrEr, v. 5838"
2242,320,2,baptisier,baptisier,baptiser,5838,Vinf,Vinf,C/V\.C/V\.'C/V\,"GautArrEr, v. 5838"
2243,320,3,sont,sont,être,5838,Vfin,Vfin,C/V\,"GautArrEr, v. 5838"
2244,320,4,tout,tout,tout,5838,QIs,QIs,C/V\,"GautArrEr, v. 5838"
2245,320,5,provoire,provoire,provoire,5838,N,N,C/V\.'C/V\.C/(e)\,"GautArrEr, v. 5838"
2246,321,1,et,et,et,5839,Crd,Crd,/V\,"GautArrEr, v. 5839"
2247,321,2,portent,portent,porter,5839,Vfin,Vfin,'C/V\.C/e\,"GautArrEr, v. 5839"
2248,321,3,l',l',le,5839,Det,Det,C/\,"GautArrEr, v. 5839"
2249,321,4,eve,eve,eau,5839,N,N,'/V\.C/(e)\,"GautArrEr, v. 5839"
2250,321,5,encontre,encontre,encontre,5839,PrA,PrA,/V\.'C/V\.C/(e)\,"GautArrEr, v. 5839"
2251,321,6,mont,mont,monde,5839,N,N,C/V\,"GautArrEr, v. 5839"
2252,322,1,si,si,si,5840,Adv,Adv,C/V\,"GautArrEr, v. 5840"
2253,322,2,l',l',le,5840,Prn,Prn$$,C/\,"GautArrEr, v. 5840"
2254,322,3,espandent,espandent,épandre,5840,Vfin,Vfin,/V\.'C/V\.C/e\,"GautArrEr, v. 5840"
2255,322,4,par,par,par,5840,Pre,Pre,C/V\,"GautArrEr, v. 5840"
2256,322,5,tout,tout,tout,5840,QIs,QIs,C/V\,"GautArrEr, v. 5840"
2257,322,6,le,le,le,5840,Det,Det,C/(e)\,"GautArrEr, v. 5840"
2258,322,7,mont,mont,monde,5840,N,N,C/V\,"GautArrEr, v. 5840"
2259,322,8,.,.,.,5840,Pnc,Pnc,,"GautArrEr, v. 5840"
2260,323,1,quant,quant,quand,5841,Sub,Sub,C/V\,"GautArrEr, v. 5841"
2261,323,2,baptisiés,baptisiés,baptiser,5841,Vpp,Vpp,C/V\.C/V\.'C/V\,"GautArrEr, v. 5841"
2262,323,3,les,les,le,5841,Prn,Prn$$,C/V\,"GautArrEr, v. 5841"
2263,323,4,ont,ont,avoir,5841,Vfin,Vfin,/V\,"GautArrEr, v. 5841"
2264,323,5,trestos,trestos,trèstout,5841,QIs,QIs,C/V\.'C/V\,"GautArrEr, v. 5841"
2265,323,6,",",",",",",5841,Pnc,Pnc,,"GautArrEr, v. 5841"
2266,324,1,estre,estre,être,5842,Pre,Pre,'/V\.C/(e)\,"GautArrEr, v. 5842"
2267,324,2,les,les,le,5842,Det,Det,C/V\,"GautArrEr, v. 5842"
2268,324,3,fals,fals,faux,5842,Adj,Adj,C/V\,"GautArrEr, v. 5842"
2269,324,4,et,et,et,5842,Crd,Crd,/V\,"GautArrEr, v. 5842"
2270,324,5,les,les,le,5842,Det,Det,C/V\,"GautArrEr, v. 5842"
2271,324,6,estous,estous,estout,5842,Adj,Adj,/V\.'C/V\,"GautArrEr, v. 5842"
2272,324,7,",",",",",",5842,Pnc,Pnc,,"GautArrEr, v. 5842"
2273,325,1,bien,bien,bien,5843,Adv,Adv,C/V\,"GautArrEr, v. 5843"
2274,325,2,en,en,en,5843,Prn,Prn$$,/V\,"GautArrEr, v. 5843"
2275,325,3,i,i,y,5843,Prn,Prn$$,/V\,"GautArrEr, v. 5843"
2276,325,4,a,a,avoir,5843,Vfin,Vfin,/V\,"GautArrEr, v. 5843"
2277,325,5,cent,cent,cent,5843,QIs,QIs,C/V\,"GautArrEr, v. 5843"
2278,325,6,mil,mil,mille,5843,QIs,QIs,C/V\,"GautArrEr, v. 5843"
2279,325,7,et,et,et,5843,Crd,Crd,/V\,"GautArrEr, v. 5843"
2280,325,8,plus,plus,plus,5843,Adv,Adv,C/V\,"GautArrEr, v. 5843"
2281,325,9,",",",",",",5843,Pnc,Pnc,,"GautArrEr, v. 5843"
2282,326,1,et,et,et,5844,Crd,Crd,/V\,"GautArrEr, v. 5844"
2283,326,2,cil,cil,cil,5844,Dem,Dem,C/V\,"GautArrEr, v. 5844"
2284,326,3,s',s',se,5844,Prn,Prn$$,C/\,"GautArrEr, v. 5844"
2285,326,4,en,en,en,5844,Prn,Prn$$,/V\,"GautArrEr, v. 5844"
2286,326,5,fuient,fuient,fuir,5844,Vfin,Vfin,'C/V\./e\,"GautArrEr, v. 5844"
2287,326,6,sus,sus,sus,5844,PrA,PrA,C/V\,"GautArrEr, v. 5844"
2288,326,7,et,et,et,5844,Crd,Crd,/V\,"GautArrEr, v. 5844"
2289,326,8,jus,jus,jus,5844,Adv,Adv,C/V\,"GautArrEr, v. 5844"
2290,327,1,qui,qui,qui,5845,Qux,Qux,C/V\,"GautArrEr, v. 5845"
2291,327,2,nen,nen,ne,5845,Neg,Neg$$,C/V\,"GautArrEr, v. 5845"
2292,327,3,ont,ont,avoir,5845,Vfin,Vfin,/V\,"GautArrEr, v. 5845"
2293,327,4,cure,cure,cure,5845,N,N,'C/V\.C/(e)\,"GautArrEr, v. 5845"
2294,327,5,del,del,de.le,5845,Pre+Det,Pre+Det,C/V\,"GautArrEr, v. 5845"
2295,327,6,baptesme,baptesme,baptême,5845,N,N,C/V\.'C/V\.C/(e)\,"GautArrEr, v. 5845"
2296,327,7,:,:,:,5845,Pnc,Pnc,,"GautArrEr, v. 5845"
2297,328,1,bien,bien,bien,5846,Adv,Adv,C/V\,"GautArrEr, v. 5846"
2298,328,2,en,en,en,5846,Prn,Prn$$,/V\,"GautArrEr, v. 5846"
2299,328,3,i,i,y,5846,Prn,Prn$$,/V\,"GautArrEr, v. 5846"
2300,328,4,a,a,avoir,5846,Vfin,Vfin,/V\,"GautArrEr, v. 5846"
2301,328,5,vint,vint,vingt,5846,QIs,QIs,C/V\,"GautArrEr, v. 5846"
2302,328,6,mil,mil,mille,5846,QIs,QIs,C/V\,"GautArrEr, v. 5846"
2303,328,7,a,a,à,5846,Pre,Pre,/V\,"GautArrEr, v. 5846"
2304,328,8,esmes,esmes,esme,5846,N,N,'/V\.C/e\,"GautArrEr, v. 5846"
2305,328,9,.,.,.,5846,Pnc,Pnc,,"GautArrEr, v. 5846"
2306,329,1,cil,cil,cil,5847,Dem,Dem,C/V\,"GautArrEr, v. 5847"
2307,329,2,les,les,le,5847,Prn,Prn$$,C/V\,"GautArrEr, v. 5847"
2308,329,3,ocient,ocient,occire,5847,Vfin,Vfin,/V\.'C/V\./e\,"GautArrEr, v. 5847"
2309,329,4,tuit,tuit,tout,5847,QIs,QIs,C/V\,"GautArrEr, v. 5847"
2310,329,5,a,a,à,5847,Pre,Pre,/V\,"GautArrEr, v. 5847"
2311,329,6,tire,tire,tire,5847,N,N,'C/V\.C/(e)\,"GautArrEr, v. 5847"
2312,330,1,qui,qui,qui,5848,Qux,Qux,C/V\,"GautArrEr, v. 5848"
2313,330,2,ont,ont,avoir,5848,Vfin,Vfin,/V\,"GautArrEr, v. 5848"
2314,330,3,receu,receu,recevoir,5848,Vpp,Vpp,C/V\.C/(V)\.'/V\,"GautArrEr, v. 5848"
2315,330,4,baptestire,baptestire,baptistère,5848,N,N,C/V\.C/V\.'C/V\.C/(e)\,"GautArrEr, v. 5848"
2316,330,5,;,;,;,5848,Pnc,Pnc,,"GautArrEr, v. 5848"
2317,331,1,n',n',ne,5849,Neg,Neg$$,C/\,"GautArrEr, v. 5849"
2318,331,2,i,i,y,5849,Prn,Prn$$,/V\,"GautArrEr, v. 5849"
2319,331,3,espargne,espargne,épargner,5849,Vfin,Vfin,/V\.'C/V\.C/(e)\,"GautArrEr, v. 5849"
2320,331,4,li,li,le,5849,Det,Det,C/V\,"GautArrEr, v. 5849"
2321,331,5,fius,fius,fils,5849,N,N,C/V\,"GautArrEr, v. 5849"
2322,331,6,le,le,le,5849,Det,Det,C/(e)\,"GautArrEr, v. 5849"
