wd_id,line_id,linewd,word,lex_id,pos_nca,syntag,syntag2,syllabified,lemma,ref,tei_right,tei_left
1057,170,3,merveilles,merveilles,NOM:obj:femi:pl,N,N,C/V\.'C/V\.C/e\,merveille,"Coincy, II Mir 22, v. 170",,
1058,170,4,l',l',PRO:pers:obj:3:masc:sg:unb,Prn,Prn$$,C/\,le,"Coincy, II Mir 22, v. 170",,
1059,170,5,escoutoyent,escoutoyent,VER:impf:3:pl,Vfin,Vfin,/V\.C/V\.'C/V\./e\,écouter,"Coincy, II Mir 22, v. 170",</l>,
1060,171,1,le,le,DET:def:obj:masc:sg,Det,Det,C/(e)\,le,"Coincy, II Mir 22, v. 171",,<l n=&quot;171&quot;>
1061,171,2,viez,viez,ADJ:obj:masc:sg,Adj,Adj,C/V\,vieux,"Coincy, II Mir 22, v. 171",,
1062,171,3,testament,testament,NOM:obj:masc:sg,N,N,C/V\.C/V\.'C/V\,testament,"Coincy, II Mir 22, v. 171",,
1063,171,4,le,le,DET:def:obj:masc:sg,Det,Det,C/(e)\,le,"Coincy, II Mir 22, v. 171",,
1064,171,5,novel,novel,ADJ:obj:masc:sg,Adj,Adj,C/V\.'C/V\,nouveau,"Coincy, II Mir 22, v. 171",</l>,
1065,172,1,en,en,PRE,Pre,Pre,/V\,en,"Coincy, II Mir 22, v. 172",,<l n=&quot;172&quot;>
1066,172,2,rime,rime,NOM:obj:femi:sg,N,N,'C/V\.C/(e)\,rime,"Coincy, II Mir 22, v. 172",,
1067,172,3,et,et,CON:coord,Crd,Crd,/V\,et,"Coincy, II Mir 22, v. 172",,
1068,172,4,en,en,PRE,Pre,Pre,/V\,en,"Coincy, II Mir 22, v. 172",,
1069,172,5,metre,metre,NOM:obj:masc:sg,N,N,'C/V\.C/(e)\,mètre,"Coincy, II Mir 22, v. 172",,
1070,172,6,trop,trop,ADV,Adv,Adv,C/V\,trop,"Coincy, II Mir 22, v. 172",,
1071,172,7,bel,bel,ADJ:obj:masc:sg,Adj,Adj,C/V\,beau,"Coincy, II Mir 22, v. 172",</l>,
1072,173,1,contoit,contoit,VER:impf:3:sg,Vfin,Vfin,C/V\.'C/V\,conter,"Coincy, II Mir 22, v. 173",,<l n=&quot;173&quot;>
1073,173,2,si,si,PROCON,Adv,Adv,C/V\,si,"Coincy, II Mir 22, v. 173",,
1074,173,3,bel,bel,ADJ:obj:masc:sg,Adj,Adj,C/V\,beau,"Coincy, II Mir 22, v. 173",,
1075,173,4,si,si,PROCON,Adv,Adv,C/V\,si,"Coincy, II Mir 22, v. 173",,
1076,173,5,a,a,PRE,Pre,Pre,/V\,à,"Coincy, II Mir 22, v. 173",,
1077,173,6,delivre,delivre,ADJ:obj:masc:sg,Adj,Adj,C/V\.'C/V\.C/(e)\,délivre,"Coincy, II Mir 22, v. 173",</l>,
1078,174,1,com,com,CON:subord,Sub,Sub,C/V\,comme,"Coincy, II Mir 22, v. 174",,<l n=&quot;174&quot;>
1079,174,2,s,s,PROCON,Sub,Sub,C/\,si,"Coincy, II Mir 22, v. 174",,
1080,174,3,il,il,PRO:pers:suj:3:masc:sg:unb,Prn,Prn$,/V\,il,"Coincy, II Mir 22, v. 174",,
1081,174,4,le,le,PRO:pers:obj:3:masc:sg:unb,Prn,Prn$$,C/(e)\,le,"Coincy, II Mir 22, v. 174",,
1082,174,5,leust,leust,VER:subi:3:sg,Vfin,Vfin,C/(V)\.'/V\,lire,"Coincy, II Mir 22, v. 174",,
1083,174,6,en,en,PRO:clit,Pre,Pre,/V\,en,"Coincy, II Mir 22, v. 174",,
1084,174,7,un,un,DET:ndf:obj:masc:sg,QIs,QIs,/V\,un,"Coincy, II Mir 22, v. 174",,
1085,174,8,livre,livre,NOM:obj:masc:sg,N,N,'C/V\.C/(e)\,livre,"Coincy, II Mir 22, v. 174",</l>,
1086,175,1,quant,quant,ADV,Sub,Sub,C/V\,quand,"Coincy, II Mir 22, v. 175",,<l n=&quot;175&quot;>
1087,175,2,parla,parla,VER:simp:3:sg,Vfin,Vfin,C/V\.'C/V\,parler,"Coincy, II Mir 22, v. 175",,
1088,175,3,de,de,PRE,Pre,Pre,C/(e)\,de,"Coincy, II Mir 22, v. 175",,
1089,175,4,la,la,DET:def:obj:femi:sg,Det,Det,C/V\,le,"Coincy, II Mir 22, v. 175",,
1090,175,5,sainteé,sainteé,NOM:obj:femi:sg,Vpp,Vpp,C/V\.C/e\.'C/V\,saintoyer,"Coincy, II Mir 22, v. 175",</l>,
1091,176,1,joseph,joseph,NPR:obj:masc:sg,N,N,C/V\.'C/V\,Joseph,"Coincy, II Mir 22, v. 176",,<l n=&quot;176&quot;>
1092,176,2,qui,qui,PROCON,Qux,Qux,C/V\,qui,"Coincy, II Mir 22, v. 176",,
1093,176,3,ert,ert,VER:impf:3:sg,Vfin,Vfin,/V\,être,"Coincy, II Mir 22, v. 176",,
1094,176,4,de,de,PRE,Pre,Pre,C/(e)\,de,"Coincy, II Mir 22, v. 176",,
1095,176,5,grant,grant,ADJ:obj:masc:sg,Adj,Adj,C/V\,grand,"Coincy, II Mir 22, v. 176",,
1096,176,6,aé,aé,NOM:obj:masc:sg,N,N,/(V)\.'/V\,aé,"Coincy, II Mir 22, v. 176",</l>,
1097,177,1,quant,quant,ADV,Sub,Sub,C/V\,quand,"Coincy, II Mir 22, v. 177",,<l n=&quot;177&quot;>
1098,177,2,en,en,PRE,Pre,Pre,/V\,en,"Coincy, II Mir 22, v. 177",,
1099,177,3,sa,sa,DET:poss:obj:femi:sg,Det,Det,C/V\,son,"Coincy, II Mir 22, v. 177",,
1100,177,4,garde,garde,NOM:obj:femi:sg,N,N,'C/V\.C/(e)\,garde,"Coincy, II Mir 22, v. 177",,
1101,177,5,eut,eut,VER:simp:3:sg,Vfin,Vfin,/V\,avoir,"Coincy, II Mir 22, v. 177",,
1102,177,6,nostre,nostre,DET:poss:obj:femi:sg,Det,Det,'C/V\.C/(e)\,notre,"Coincy, II Mir 22, v. 177",,
1103,177,7,dame,dame,NOM:obj:femi:sg,N,N,'C/V\.C/(e)\,dame,"Coincy, II Mir 22, v. 177",</l>,
1104,178,1,comme,comme,CON:subord,Sub,Sub,'C/V\.C/(e)\,comme,"Coincy, II Mir 22, v. 178",,<l n=&quot;178&quot;>
1105,178,2,s,s,DET:poss:obj:femi:sg,Det,Det,C/\,son,"Coincy, II Mir 22, v. 178",,
1106,178,3,espouse,espouse,NOM:obj:femi:sg,N,N,/V\.'C/V\.C/(e)\,épouse,"Coincy, II Mir 22, v. 178",,
1107,178,4,et,et,CON:coord,Crd,Crd,/V\,et,"Coincy, II Mir 22, v. 178",,
1108,178,5,con,con,CON:subord,Sub,Sub,C/V\,comme,"Coincy, II Mir 22, v. 178",,
1109,178,6,sa,sa,DET:poss:obj:femi:sg,Det,Det,C/V\,son,"Coincy, II Mir 22, v. 178",,
1110,178,7,fame,fame,NOM:obj:femi:sg,N,N,'C/V\.C/(e)\,femme,"Coincy, II Mir 22, v. 178",</l>,
1111,179,1,mout,mout,ADV,QIs,QIs,C/V\,moult,"Coincy, II Mir 22, v. 179",,<l n=&quot;179&quot;>
1112,179,2,grant,grant,ADJ:obj:femi:sg,Adj,Adj,C/V\,grand,"Coincy, II Mir 22, v. 179",,
1113,179,3,loenge,loenge,NOM:obj:femi:sg,N,N,C/{V}\.'/V\.C/(e)\,louange,"Coincy, II Mir 22, v. 179",,
1114,179,4,de,de,PRE,Pre,Pre,C/(e)\,de,"Coincy, II Mir 22, v. 179",,
1115,179,5,lui,lui,PRO:pers:obj:3:masc:sg:bet,Prn,Prn,C/V\,lui,"Coincy, II Mir 22, v. 179",,
1116,179,6,fist,fist,VER:simp:3:sg,Vfin,Vfin,C/V\,faire,"Coincy, II Mir 22, v. 179",</l>,
1117,180,1,avec,avec,PRE,PrA,PrA,/V\.'C/V\,avec,"Coincy, II Mir 22, v. 180",,<l n=&quot;180&quot;>
1118,180,2,pluiseurs,pluiseurs,DET:ind:obj:femi:pl,QIs,QIs,C/V\.'C/V\,plusieurs,"Coincy, II Mir 22, v. 180",,
1119,180,3,choses,choses,NOM:obj:femi:pl,N,N,'C/V\.C/e\,chose,"Coincy, II Mir 22, v. 180",,
1120,180,4,en,en,PRO:clit,Prn,Prn$$,/V\,en,"Coincy, II Mir 22, v. 180",,
1121,180,5,dist,dist,VER:simp:3:sg,Vfin,Vfin,C/V\,dire,"Coincy, II Mir 22, v. 180",</l><l n=&quot;181&quot;><supplied reason=&quot;missing&quot;>qui tenet sceptrum florentis virge</supplied></l><l n=&quot;182&quot;><supplied reason=&quot;missing&quot;>custos erat gloriose puelle</supplied></l>,
1122,181,1,si,si,PROCON,Adv,Adv,C/V\,si,"Coincy, II Mir 22, v. 183",,<l n=&quot;183&quot;>
1123,181,2,grant,grant,ADJ:obj:femi:sg,Adj,Adj,C/V\,grand,"Coincy, II Mir 22, v. 183",,
1124,181,3,clarté,clarté,NOM:obj:femi:sg,N,N,C/V\.'C/V\,clarté,"Coincy, II Mir 22, v. 183",,
1125,181,4,lassus,lassus,ADV,Adv,Adv,C/V\.'C/V\,lassus,"Coincy, II Mir 22, v. 183",,
1126,181,5,amont,amont,ADV,PrA,PrA,/V\.'C/V\,amont,"Coincy, II Mir 22, v. 183",</l>,
1127,182,1,veue,veue,VER:pper:femi:sg,Vpp,Vpp,C/(V)\.'/V\./(e)\,voir,"Coincy, II Mir 22, v. 184",,<l n=&quot;184&quot;>
1128,182,2,avoit,avoit,VER:impf:3:sg,Vfin,Vfin,/V\.'C/V\,avoir,"Coincy, II Mir 22, v. 184",,
1129,182,3,que,que,PROCON,Sub,Sub,C/(e)\,que,"Coincy, II Mir 22, v. 184",,
1130,182,4,de,de,PRE,Pre,Pre,C/(e)\,de,"Coincy, II Mir 22, v. 184",,
1131,182,5,cest,cest,DET:demo:obj:masc:sg,Dem,Dem,C/V\,cist,"Coincy, II Mir 22, v. 184",,
1132,182,6,mont,mont,NOM:obj:masc:sg,N,N,C/V\,monde,"Coincy, II Mir 22, v. 184",</l>,
1133,183,1,la,la,DET:def:obj:femi:sg,Det,Det,C/V\,le,"Coincy, II Mir 22, v. 185",,<l n=&quot;185&quot;>
1134,183,2,grant,grant,ADJ:obj:femi:sg,Adj,Adj,C/V\,grand,"Coincy, II Mir 22, v. 185",,
1135,183,3,clarté,clarté,NOM:obj:femi:sg,N,N,C/V\.'C/V\,clarté,"Coincy, II Mir 22, v. 185",,
1136,183,4,et,et,CON:coord,Crd,Crd,/V\,et,"Coincy, II Mir 22, v. 185",,
1137,183,5,la,la,DET:def:obj:femi:sg,Det,Det,C/V\,le,"Coincy, II Mir 22, v. 185",,
1138,183,6,lumiere,lumiere,NOM:obj:femi:sg,N,N,C/V\.'C/V\.C/(e)\,lumière,"Coincy, II Mir 22, v. 185",</l>,
1139,184,1,ausi,ausi,ADV,Adv,Adv,/V\.'C/V\,aussi,"Coincy, II Mir 22, v. 186",,<l n=&quot;186&quot;>
1140,184,2,haoit,haoit,VER:impf:3:sg,Vfin,Vfin,C/(V)\.'/V\,haïr,"Coincy, II Mir 22, v. 186",,
1141,184,3,comme,comme,CON:subord,Sub,Sub,'C/V\.C/(e)\,comme,"Coincy, II Mir 22, v. 186",,
1142,184,4,fumiere,fumiere,NOM:obj:femi:sg,N,N,C/V\.'C/V\.C/(e)\,fumière,"Coincy, II Mir 22, v. 186",</l>,
1143,185,1,nes,nes,ADV,Adv,Adv,C/e\,neïs,"Coincy, II Mir 22, v. 187",,<l n=&quot;187&quot;>
1144,185,2,regarder,regarder,VER:infi,Vinf,Vinf,C/V\.C/V\.'C/V\,regarder,"Coincy, II Mir 22, v. 187",,
1145,185,3,ne,ne,PRO:clit,Neg,Neg$$,C/(e)\,ne,"Coincy, II Mir 22, v. 187",,
1146,185,4,la,la,PRO:pers:acc:3:femi:sg,Prn,Prn$$,C/V\,le,"Coincy, II Mir 22, v. 187",,
1147,185,5,pooit,pooit,VER:impf:3:sg,Vfin,Vfin,C/V\.'C/V\,pouvoir,"Coincy, II Mir 22, v. 187",</l>,
1148,186,1,mais,mais,CON:coord,Crd,Crd,C/V\,mais,"Coincy, II Mir 22, v. 188",,<l n=&quot;188&quot;>
1149,186,2,tout,tout,PRO:ind:obj:masc:sg,QIs,QIs,C/V\,tout,"Coincy, II Mir 22, v. 188",,
1150,186,3,adez,adez,ADV,Adv,Adv,/V\.'C/V\,adès,"Coincy, II Mir 22, v. 188",,
1151,186,4,les,les,DET:def:obj:masc:pl,Det,Det,C/V\,le,"Coincy, II Mir 22, v. 188",,
1152,186,5,ielz,ielz,NOM:obj:masc:pl,N,N,/V\,oeil,"Coincy, II Mir 22, v. 188",,
1153,186,6,clooit,clooit,VER:impf:3:sg,Vfin,Vfin,C/V\.'C/V\,clore,"Coincy, II Mir 22, v. 188",</l>,
1154,187,1,sainz,sainz,ADJ:suj:masc:sg,Adj,Adj,C/V\,saint,"Coincy, II Mir 22, v. 189",,<l n=&quot;189&quot;>
1155,187,2,esperites,esperites,NOM:suj:masc:sg,N,N,/V\.C/e\.'C/V\.C/e\,esperite,"Coincy, II Mir 22, v. 189",,
1156,187,3,ses,ses,DET:poss:obj:masc:pl,Det,Det,C/V\,son,"Coincy, II Mir 22, v. 189",,
1157,187,4,grans,grans,ADJ:obj:masc:pl,Adj,Adj,C/V\,grand,"Coincy, II Mir 22, v. 189",,
1158,187,5,dons,dons,NOM:obj:masc:pl,N,N,C/V\,don,"Coincy, II Mir 22, v. 189",</l>,
1159,188,1,renouvela,renouvela,VER:simp:3:sg,Vfin,Vfin,C/V\.C/V\.C/e\.'C/V\,renouveler,"Coincy, II Mir 22, v. 190",,<l n=&quot;190&quot;>
1160,188,2,et,et,CON:coord,Crd,Crd,/V\,et,"Coincy, II Mir 22, v. 190",,
1161,188,3,fist,fist,VER:simp:3:sg,Vfin,Vfin,C/V\,faire,"Coincy, II Mir 22, v. 190",,
1162,188,4,adons,adons,ADV,Adv,Adv,/V\.'C/V\,adonc,"Coincy, II Mir 22, v. 190",</l>,
1163,189,1,ce,ce,DET:demo:obj:masc:sg,Dem,Dem,C/(e)\,cist,"Coincy, II Mir 22, v. 191",,<l n=&quot;191&quot;>
1164,189,2,myracle,myracle,NOM:obj:masc:sg,N,N,C/V\.'C/V\.C/(e)\,miracle,"Coincy, II Mir 22, v. 191",,
1165,189,3,tieng,tieng,VER:pres:1:sg,Vfin,Vfin,C/V\,tenir,"Coincy, II Mir 22, v. 191",,
1166,189,4,a,a,PRE,Pre,Pre,/V\,à,"Coincy, II Mir 22, v. 191",,
1167,189,5,mout,mout,ADV,QIs,QIs,C/V\,moult,"Coincy, II Mir 22, v. 191",,
1168,189,6,bel,bel,ADJ:obj:masc:sg,Adj,Adj,C/V\,beau,"Coincy, II Mir 22, v. 191",</l>,
1169,190,1,cil,cil,PRO:demo:suj:masc:sg,Dem,Dem,C/V\,cil,"Coincy, II Mir 22, v. 192",,<pb n=&quot;198&quot;/><l n=&quot;192&quot;>
1170,190,2,qui,qui,PROCON,Qux,Qux,C/V\,qui,"Coincy, II Mir 22, v. 192",,
1171,190,3,david,david,NPR:obj:masc:sg,N,N,C/V\.'C/V\,David,"Coincy, II Mir 22, v. 192",,
1172,190,4,le,le,DET:def:obj:masc:sg,Det,Det,C/(e)\,le,"Coincy, II Mir 22, v. 192",,
1173,190,5,pastourel,pastourel,NOM:obj:masc:sg,N,N,C/V\.C/V\.'C/V\,pastoureau,"Coincy, II Mir 22, v. 192",</l>,
1174,191,1,le,le,DET:def:obj:masc:sg,Det,Det,C/(e)\,le,"Coincy, II Mir 22, v. 193",,<l n=&quot;193&quot;>
1175,191,2,harpeur,harpeur,NOM:obj:masc:sg,N,N,C/V\.C/(V)\.'/V\,harpeur,"Coincy, II Mir 22, v. 193",,
1176,191,3,le,le,DET:def:obj:masc:sg,Det,Det,C/(e)\,le,"Coincy, II Mir 22, v. 193",,
1177,191,4,citariste,citariste,NOM:obj:masc:sg,N,N,C/V\.C/V\.'C/V\.C/(e)\,cithariste,"Coincy, II Mir 22, v. 193",</l>,
1178,192,1,fist,fist,VER:simp:3:sg,Vfin,Vfin,C/V\,faire,"Coincy, II Mir 22, v. 194",,<l n=&quot;194&quot;>
1179,192,2,son,son,DET:poss:obj:masc:sg,Det,Det,C/V\,son,"Coincy, II Mir 22, v. 194",,
1180,192,3,prophete,prophete,NOM:obj:masc:sg,N,N,C/V\.'C/V\.C/(e)\,prophète,"Coincy, II Mir 22, v. 194",,
1181,192,4,et,et,CON:coord,Crd,Crd,/V\,et,"Coincy, II Mir 22, v. 194",,
1182,192,5,son,son,DET:poss:obj:masc:sg,Det,Det,C/V\,son,"Coincy, II Mir 22, v. 194",,
1183,192,6,psalmiste,psalmiste,NOM:obj:masc:sg,N,N,C/V\.'C/V\.C/(e)\,psalmiste,"Coincy, II Mir 22, v. 194",</l>,
1184,193,1,de,de,PRE,Pre,Pre,C/(e)\,de,"Coincy, II Mir 22, v. 195",,<l n=&quot;195&quot;>
1185,193,2,cestui,cestui,DET:demo:obj:masc:sg,Dem,Dem,C/V\.'C/V\,cist,"Coincy, II Mir 22, v. 195",,
1186,193,3,pastourel,pastourel,NOM:obj:masc:sg,N,N,C/V\.C/V\.'C/V\,pastoureau,"Coincy, II Mir 22, v. 195",,
1187,193,4,refist,refist,VER:simp:3:sg,Vfin,Vfin,C/V\.'C/V\,refaire,"Coincy, II Mir 22, v. 195",</l>,
1188,194,1,son,son,DET:poss:obj:masc:sg,Det,Det,C/V\,son,"Coincy, II Mir 22, v. 196",,<l n=&quot;196&quot;>
1189,194,2,prophete,prophete,NOM:obj:masc:sg,N,N,C/V\.'C/V\.C/(e)\,prophète,"Coincy, II Mir 22, v. 196",,
1190,194,3,quar,quar,CON:coord,Crd,Crd,C/V\,car,"Coincy, II Mir 22, v. 196",,
1191,194,4,quanqu,quanqu,PRO:invar,Qux,Qux,C/V\,quanque,"Coincy, II Mir 22, v. 196",,
1192,194,5,il,il,PRO:pers:suj:3:masc:sg:unb,Prn,Prn$,/V\,il,"Coincy, II Mir 22, v. 196",,
1193,194,6,dist,dist,VER:simp:3:sg,Vfin,Vfin,C/V\,dire,"Coincy, II Mir 22, v. 196",</l>,
1194,195,1,avint,avint,VER:simp:3:sg,Vfin,Vfin,/V\.'C/V\,avenir,"Coincy, II Mir 22, v. 197",,<l n=&quot;197&quot;>
1195,195,2,aprés,aprés,PRE,PrA,PrA,/V\.'C/V\,après,"Coincy, II Mir 22, v. 197",,
1196,195,3,isnelement,isnelement,ADV,Adv,Adv,/V\.C/V\.C/e\.'C/V\,isnellement,"Coincy, II Mir 22, v. 197",</l>,
1197,196,1,et,et,CON:coord,Crd,Crd,/V\,et,"Coincy, II Mir 22, v. 198",,<l n=&quot;198&quot;>
1198,196,2,saichiez,saichiez,VER:impe:2:pl,Vfin,Vfin,C/V\.'C/V\,savoir,"Coincy, II Mir 22, v. 198",,
1199,196,3,bien,bien,ADV,Adv,Adv,C/V\,bien,"Coincy, II Mir 22, v. 198",,
1200,196,4,certainnement,certainnement,ADV,Adv,Adv,C/V\.C/V\.C/e\.'C/V\,certainement,"Coincy, II Mir 22, v. 198",</l>,
1201,197,1,qu,qu,PROCON,Sub,Sub,C/\,que,"Coincy, II Mir 22, v. 199",,<l n=&quot;199&quot;>
1202,197,2,esclairier,esclairier,VER:infi,Vinf,Vinf,/V\.C/V\.'C/V\,éclairer,"Coincy, II Mir 22, v. 199",,
1203,197,3,volt,volt,VER:simp:3:sg,Vfin,Vfin,C/V\,vouloir,"Coincy, II Mir 22, v. 199",,
1204,197,4,li,li,DET:def:suj:masc:sg,Det,Det,C/V\,le,"Coincy, II Mir 22, v. 199",,
1205,197,5,tres,tres,ADV,Adv,Adv,C/V\,très,"Coincy, II Mir 22, v. 199",,
1206,197,6,doz,doz,ADJ:suj:masc:sg,Adj,Adj,C/V\,doux,"Coincy, II Mir 22, v. 199",,
1207,197,7,pere,pere,NOM:suj:masc:sg,N,N,'C/V\.C/(e)\,père,"Coincy, II Mir 22, v. 199",</l>,
1208,198,1,qu,qu,PROCON,Sub,Sub,C/\,que,"Coincy, II Mir 22, v. 200",,<l n=&quot;200&quot;>
1209,198,2,on,on,PRO:invar,Prn,Prn$,/V\,on,"Coincy, II Mir 22, v. 200",,
1210,198,3,honourast,honourast,VER:subi:3:sg,Vfin,Vfin,/V\.C/V\.'C/V\,honorer,"Coincy, II Mir 22, v. 200",,
1211,198,4,sa,sa,DET:poss:obj:femi:sg,Det,Det,C/V\,son,"Coincy, II Mir 22, v. 200",,
1212,198,5,douce,douce,ADJ:obj:femi:sg,Adj,Adj,'C/V\.C/(e)\,doux,"Coincy, II Mir 22, v. 200",,
1213,198,6,mere,mere,NOM:obj:femi:sg,N,N,'C/V\.C/(e)\,mère,"Coincy, II Mir 22, v. 200",</l>,
1214,199,1,seur,seur,PRE,PrA,PrA,C/V\,sur,"Coincy, II Mir 22, v. 201",,<l n=&quot;201&quot;>
1215,199,2,toutes,toutes,DET:ind:obj:femi:pl,QIs,QIs,'C/V\.C/e\,tout,"Coincy, II Mir 22, v. 201",,
1216,199,3,chosëz,chosëz,NOM:obj:femi:pl,N,N,'C/V\.C/e\,chose,"Coincy, II Mir 22, v. 201",,
1217,199,4,doucement,doucement,ADV,Adv,Adv,C/V\.C/e\.'C/V\,doucement,"Coincy, II Mir 22, v. 201",</l>,
1218,200,1,quant,quant,ADV,Sub,Sub,C/V\,quand,"Coincy, II Mir 22, v. 202",,<l n=&quot;202&quot;>
1219,200,2,vint,vint,VER:simp:3:sg,Vfin,Vfin,C/V\,venir,"Coincy, II Mir 22, v. 202",,
1220,200,3,a,a,PRE,Pre,Pre,/V\,à,"Coincy, II Mir 22, v. 202",,
1221,200,4,son,son,DET:poss:obj:masc:sg,Det,Det,C/V\,son,"Coincy, II Mir 22, v. 202",,
1222,200,5,definement,definement,NOM:obj:masc:sg,N,N,C/V\.C/V\.C/e\.'C/V\,définement,"Coincy, II Mir 22, v. 202",</l>,
1223,201,1,et,et,CON:coord,Crd,Crd,/V\,et,"Coincy, II Mir 22, v. 203",,<l n=&quot;203&quot;>
1224,201,2,departir,departir,VER:infi,Vinf,Vinf,C/V\.C/V\.'C/V\,départir,"Coincy, II Mir 22, v. 203",,
1225,201,3,l',l',DET:def:obj:femi:sg,Det,Det,C/\,le,"Coincy, II Mir 22, v. 203",,
1226,201,4,ame,ame,NOM:obj:femi:sg,N,N,'/V\.C/(e)\,âme,"Coincy, II Mir 22, v. 203",,
1227,201,5,en,en,PRO:clit,Prn,Prn$$,/V\,en,"Coincy, II Mir 22, v. 203",,
1228,201,6,couvint,couvint,VER:simp:3:sg,Vfin,Vfin,C/V\.'C/V\,convenir,"Coincy, II Mir 22, v. 203",</l>,
1229,202,1,si,si,PROCON,Adv,Adv,C/V\,si,"Coincy, II Mir 22, v. 204",,<l n=&quot;204&quot;>
1230,202,2,bialz,bialz,ADJ:suj:masc:sg,Adj,Adj,C/V\,beau,"Coincy, II Mir 22, v. 204",,
1231,202,3,si,si,PROCON,Adv,Adv,C/V\,si,"Coincy, II Mir 22, v. 204",,
1232,202,4,blans,blans,ADJ:suj:masc:sg,Adj,Adj,C/V\,blanc,"Coincy, II Mir 22, v. 204",,
1233,202,5,si,si,PROCON,Adv,Adv,C/V\,si,"Coincy, II Mir 22, v. 204",,
1234,202,6,clers,clers,ADJ:suj:masc:sg,Adj,Adj,C/V\,clair,"Coincy, II Mir 22, v. 204",,
1235,202,7,devint,devint,VER:simp:3:sg,Vfin,Vfin,C/V\.'C/V\,devenir,"Coincy, II Mir 22, v. 204",</l>,
1236,203,1,qu,qu,PROCON,Sub,Sub,C/\,que,"Coincy, II Mir 22, v. 205",,<l n=&quot;205&quot;>
1237,203,2,il,il,PRO:pers:suj:3:masc:sg:unb,Prn,Prn$,/V\,il,"Coincy, II Mir 22, v. 205",,
1238,203,3,resembla,resembla,VER:simp:3:sg,Vfin,Vfin,C/V\.C/V\.'C/V\,resembler,"Coincy, II Mir 22, v. 205",,
1239,203,4,un,un,DET:ndf:obj:masc:sg,QIs,QIs,/V\,un,"Coincy, II Mir 22, v. 205",,
1240,203,5,angelot,angelot,NOM:obj:masc:sg,N,N,/V\.C/e\.'C/V\,angelot,"Coincy, II Mir 22, v. 205",</l>,
1241,204,1,trestout,trestout,PRO:ind:obj:masc:sg,QIs,QIs,C/V\.'C/V\,trèstout,"Coincy, II Mir 22, v. 206",,<l n=&quot;206&quot;>
1242,204,2,ainsi,ainsi,ADV,Adv,Adv,/V\.'C/V\,ainsi,"Coincy, II Mir 22, v. 206",,
1243,204,3,comme,comme,CON:subord,Sub,Sub,'C/V\.C/(e)\,comme,"Coincy, II Mir 22, v. 206",,
1244,204,4,il,il,PRO:pers:suj:3:masc:sg:unb,Prn,Prn$,/V\,il,"Coincy, II Mir 22, v. 206",,
1245,204,5,dit,dit,VER:pper:masc:sg,Vpp,Vpp,C/V\,dire,"Coincy, II Mir 22, v. 206",,
1246,204,6,l',l',PRO:pers:obj:3:masc:sg:unb,Prn,Prn$$,C/\,le,"Coincy, II Mir 22, v. 206",,
1247,204,7,ot,ot,VER:simp:3:sg,Vfin,Vfin,/V\,avoir,"Coincy, II Mir 22, v. 206",</l>,
1248,205,1,li,li,DET:def:suj:masc:sg,Det,Det,C/V\,le,"Coincy, II Mir 22, v. 207",,<l n=&quot;207&quot;>
1249,205,2,feuz,feuz,NOM:suj:masc:sg,N,N,C/V\,feu,"Coincy, II Mir 22, v. 207",,
1250,205,3,d',d',PRE,Pre,Pre,C/\,de,"Coincy, II Mir 22, v. 207",,
1251,205,4,enfer,enfer,NOM:obj:masc:sg,N,N,/V\.'C/V\,enfer,"Coincy, II Mir 22, v. 207",,
1252,205,5,par,par,ADV,Pre,Pre,C/V\,par,"Coincy, II Mir 22, v. 207",,
1253,205,6,soissonz,soissonz,NOM:obl:masc:sg',N,N,C/V\.'C/V\,Soissons,"Coincy, II Mir 22, v. 207",,
1254,205,7,prist,prist,VER:simp:3:sg,Vfin,Vfin,C/V\,prendre,"Coincy, II Mir 22, v. 207",</l>,
1255,206,1,et,et,CON:coord,Crd,Crd,/V\,et,"Coincy, II Mir 22, v. 208",,<l n=&quot;208&quot;>
1256,206,2,d',d',PRE,Pre,Pre,C/\,de,"Coincy, II Mir 22, v. 208",,
1257,206,3,uns,uns,DET:ndf:obj:masc:pl,QIs,QIs,/V\,un,"Coincy, II Mir 22, v. 208",,
1258,206,4,et,et,CON:coord,Crd,Crd,/V\,et,"Coincy, II Mir 22, v. 208",,
1259,206,5,d',d',PRE,Pre,Pre,C/\,de,"Coincy, II Mir 22, v. 208",,
1260,206,6,autres,autres,ADJ:obj:masc:pl,Adj,Adj,'/V\.C/e\,autre,"Coincy, II Mir 22, v. 208",,
1261,206,7,tant,tant,ADV,QIs,QIs,C/V\,tant,"Coincy, II Mir 22, v. 208",,
1262,206,8,esprist,esprist,VER:simp:3:sg,Vfin,Vfin,/V\.'C/V\,éprendre,"Coincy, II Mir 22, v. 208",</l>,
1263,207,1,non,non,ADV,Neg,Neg,C/V\,ne,"Coincy, II Mir 22, v. 209",,<l n=&quot;209&quot;>
1264,207,2,a,a,PRE,Pre,Pre,/V\,à,"Coincy, II Mir 22, v. 209",,
1265,207,3,soissonz,soissonz,NPR:obj:masc:sg,N,N,C/V\.'C/V\,Soissons,"Coincy, II Mir 22, v. 209",,
1266,207,4,tant,tant,ADV,QIs,QIs,C/V\,tant,"Coincy, II Mir 22, v. 209",,
1267,207,5,seulement,seulement,ADV,Adv,Adv,C/V\.C/e\.'C/V\,seulement,"Coincy, II Mir 22, v. 209",</l>,
