wd_id,line_id,linewd,word,lex_id,textlineid,syntag,syntag2,lemma,syllabified,ref
302,47,3,petiz,petiz,47,Adj,Adj,petit,C/V\.'C/V\,"Passion, v. 47"
303,47,4,enfan,enfan,47,N,N,enfant,/V\.'C/V\,"Passion, v. 47"
304,48,1,osanna,osanna,48,Exc,Exc,hosanna,/V\.C/V\.'C/V\,"Passion, v. 48"
305,48,2,semper,semper,48,Adv,Adv,sempres,'C/V\.C/e\,"Passion, v. 48"
306,48,3,van,van,48,Vfin,Vfin,aller,C/V\,"Passion, v. 48"
307,48,4,clamant,clamant,48,Vprs,Vprs,clamer,C/V\.'C/V\,"Passion, v. 48"
308,48,5,.,.,48,Pnc,Pnc,.,,"Passion, v. 48"
309,49,1,a,a,49,Pre,Pre,à,/V\,"Passion, v. 49"
310,49,2,la,la,49,Det,Det,le,C/V\,"Passion, v. 49"
311,49,3,ciptad,ciptad,49,N,N,cité,C/V\.'C/V\,"Passion, v. 49"
312,49,4,cum,cum,49,Sub,Sub,comme,C/V\,"Passion, v. 49"
313,49,5,aproismét,aproismét,49,Vfin,Vfin,approismer,/V\.C/V\.'C/V\,"Passion, v. 49"
314,49,6,",",",",49,Pnc,Pnc,",",,"Passion, v. 49"
315,50,1,et,et,50,Crd,Crd,et,/V\,"Passion, v. 50"
316,50,2,el,el,50,Prn,Prn$,il,/V\,"Passion, v. 50"
317,50,3,la,la,50,Prn,Prn$$,le,C/V\,"Passion, v. 50"
318,50,4,vid,vid,50,Vfin,Vfin,voir,C/V\,"Passion, v. 50"
319,50,5,e,e,50,Crd,Crd,et,/V\,"Passion, v. 50"
320,50,6,·lla',·lla',50,Prn,Prn$$,le,C/V\,"Passion, v. 50"
321,50,7,sgarded,sgarded,50,Vfin,Vfin,égarder,C/V\.'C/V\,"Passion, v. 50"
