wd_id,word,lex_id,tag,textlineid,syntag,syntag2,lemma,syllabified,pos,lemma_ofl,lemma_score
2202,afaires,afaires,NOM,702,N,N,,/V\.'C/V\.C/e\,NOUN,affaire,9
2203,de,de,PRE,702,Pre,Pre,de,C/(e)\,ADP,de,10
2204,ses,ses,DET:poss,702,Det,Det,son4,C/V\,DET,son,10
2205,deus,deus,ADJ:card,702,QIs,QIs,deux,C/V\,NUM,deux,10
2206,compaingnons,compaingnons,NOM,702,N,N,,C/V\.C/V\.'C/V\,NOUN,compagnon,9
2207,estoit,estoit,VER,703,Vfin,Vfin,être,/V\.'C/V\,VERB,être,10
2208,venus,venus,VER,703,Vpp,Vpp,venir,C/V\.'C/V\,VERB,venir,10
2209,",",",",PON,703,Pnc,Pnc,,,PUNCT,",",9
2210,voit,voit,VER,703,Vfin,Vfin,voir,C/V\,VERB,voir,10
2211,k',k',PROCON,703,Sub,Sub,que,C/\,SCONJ,que,10
2212,il,il,PRO:pers,703,Prn,Prn$,il,/V\,PRON,il,10
2213,s',s',PRO:pers,703,Prn,Prn$$,se,C/\,PRON,se,10
2214,en,en,PRO:clit,703,Prn,Prn$$,en2,/V\,PRON,en,10
2215,vont,vont,VER,703,Vfin,Vfin,aller,C/V\,VERB,aller,10
2216,outre,outre,ADV,703,PrA,PrA,outre2,'/V\.C/(e)\,ADV,outre,10
2217,en,en,PRE,703,Pre,Pre,en,/V\,ADP,en,10
2218,tel,tel,ADJ,703,Adj,Adj,tel,C/V\,ADJ,tel,10
2219,maniere,maniere,NOM,704,N,N,,C/V\.'C/V\.C/(e)\,NOUN,manière,8
2220,",",",",PON,704,Pnc,Pnc,,,PUNCT,",",9
2221,il,il,PRO:pers,704,Prn,Prn$,il,/V\,PRON,il,10
2222,ne,ne,PRO:clit,704,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
2223,set,set,VER,704,Vfin,Vfin,savoir,C/V\,VERB,savoir,10
2224,k',k',PROCON,704,Sub,Sub,que,C/\,SCONJ,que,10
2225,il,il,PRO:pers,704,Prn,Prn$,il,/V\,PRON,il,10
2226,doie,doie,VER,704,Vfin,Vfin,devoir2,'C/V\./(e)\,VERB,devoir,10
2227,faire,faire,VER,704,Vinf,Vinf,faire,'C/V\.C/(e)\,VERB,faire,10
2228,:,:,PON,704,Pnc,Pnc,,,PUNCT,:,9
2229,car,car,CON:coord,704,Crd,Crd,car,C/V\,CCONJ,car,10
2230,",",",",PON,704,Pnc,Pnc,,,PUNCT,",",9
2231,se,se,PRO:invar,704,Sub,Sub,si3,C/(e)\,SCONJ,si,10
2232,il,il,PRO:pers,704,Prn,Prn,il,/V\,PRON,il,10
2233,a,a,VER,704,Pre,Pre,à,/V\,ADP,à,10
2234,cest,cest,DET:demo,704,Dem,Dem,cist,C/V\,DET,cist,10
2235,cevalier,cevalier,NOM,704,N,N,,C/V\.C/V\.'C/V\,NOUN,chevalier,9
2236,se,se,PRO:pers,704,Prn,Prn$$,se,C/(e)\,PRON,se,10
2237,prent,prent,VER,705,Vfin,Vfin,prendre,C/V\,VERB,prendre,10
2238,",",",",PON,705,Pnc,Pnc,,,PUNCT,",",9
2239,dont,dont,PRO:invar,705,Adv,Adv,donc,C/V\,ADV,donc,10
2240,fausera,fausera,VER,705,Vfin,Vfin,,C/V\.C/e\.'C/V\,VERB,fausser,0
2241,il,il,PRO:pers,705,Prn,Prn%,il,/V\,PRON,il,10
2242,au,au,PREDET:a,705,Pre+Det,Pre+Det,à.le,/V\,ADP.DET,à.le,10
2243,pere,pere,NOM,705,N,N,,'C/V\.C/(e)\,NOUN,père,3
2244,de,de,PRE,705,Pre,Pre,de,C/(e)\,ADP,de,10
2245,son,son,DET:poss,705,Det,Det,son4,C/V\,DET,son,10
2246,couvenent,couvenent,NOM,705,N,N,,C/V\.C/e\.'C/V\,NOUN,convenant,9
2247,",",",",PON,705,Pnc,Pnc,,,PUNCT,",",9
2248,si,si,ADV,705,Adv,Adv,si4,C/V\,ADV,si,10
2249,fera,fera,VER,705,Vfin,Vfin,faire,C/V\.'C/V\,VERB,faire,10
2250,trop,trop,ADV,706,Adv,Adv,trop,C/V\,ADV,trop,10
2251,grant,grant,ADJ,706,Adj,Adj,grand,C/V\,ADJ,grand,10
2252,vilonnie,vilonnie,NOM,706,N,N,,C/V\.C/V\.'C/V\./(e)\,NOUN,vilenie,6
2253,;,;,PON,706,Pnc,Pnc,,,PUNCT,;,9
2254,et,et,CON:coord,706,Crd,Crd,et,/V\,CCONJ,et,10
2255,se,se,PRO:pers,706,Sub,Sub,si3,C/(e)\,SCONJ,si,10
2256,il,il,PRO:pers,706,Prn,Prn,il,/V\,PRON,il,10
2257,la,la,DET:def,706,Det,Det,le,C/V\,DET,le,10
2258,honte,honte,NOM,706,N,N,,'C/V\.C/(e)\,NOUN,honte,8
2259,de,de,PRE,706,Pre,Pre,de,C/(e)\,ADP,de,10
2260,ces,ces,DET:demo,706,Dem,Dem,cist,C/V\,DET,cist,10
2261,deus,deus,ADJ:card,706,QIs,QIs,deux,C/V\,NUM,deux,10
2262,chevaliers,chevaliers,NOM,706,N,N,,C/V\.C/V\.'C/V\,NOUN,chevalier,8
2263,ne,ne,PRO:clit,707,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
2264,venge,venge,VER,707,Vfin,Vfin,,'C/V\.C/(e)\,VERB,venger,3
2265,",",",",PON,707,Pnc,Pnc,,,PUNCT,",",9
2266,ki,ki,PROCON,707,Qux,Qux,qui,C/V\,PRON,qui,10
2267,sont,sont,VER,707,Vfin,Vfin,être,C/V\,VERB,être,10
2268,si,si,DET:poss,707,Det,Det,son4,C/V\,DET,son,10
2269,compaingnon,compaingnon,NOM,707,N,N,,C/V\.C/V\.'C/V\,NOUN,compagnon,9
2270,de,de,PRE,707,Pre,Pre,de,C/(e)\,ADP,de,10
2271,la,la,DET:def,707,Det,Det,le,C/V\,DET,le,10
2272,Table,table,NOM,707,N,N,,'C/V\.C/(e)\,NOUN,table,8
2273,Reonde,reonde,ADJ,707,Adj,Adj,,C/(V)\.'/V\.C/(e)\,ADJ,rond,8
2274,",",",",PON,707,Pnc,Pnc,,,PUNCT,",",9
2275,il,il,PRO:pers,707,Prn,Prn$,il,/V\,PRON,il,10
2276,se,se,PRO:pers,707,Prn,Prn$$,se,C/(e)\,PRON,se,10
2277,mesfait,mesfait,VER,708,Vfin,Vfin,méfaire,C/V\.'C/V\,VERB,méfaire,10
2278,trop,trop,ADV,708,Adv,Adv,trop,C/V\,ADV,trop,10
2279,durement,durement,ADV,708,Adv,Adv,,C/V\.C/e\.'C/V\,ADV,durement,9
2280,.,.,PON,708,Pnc,Pnc,,,PUNCT,.,9
2281,Lors,lors,ADV,708,Adv,Adv,lors,C/V\,ADV,lors,10
2282,conmenche,conmenche,VER,708,Vfin,Vfin,commencer,C/V\.'C/V\.C/(e)\,VERB,commencer,10
2283,a,a,PRE,708,Pre,Pre,à,/V\,ADP,à,10
2284,penser,penser,VER,708,Vinf,Vinf,penser,C/V\.'C/V\,VERB,penser,10
2285,k',k',PROCON,708,Sub,Sub,que,C/\,SCONJ,que,10
2286,il,il,PRO:pers,708,Prn,Prn$,il,/V\,PRON,il,10
2287,porra,porra,VER,709,Vfin,Vfin,pouvoir2,C/V\.'C/V\,VERB,pouvoir,10
2288,faire,faire,VER,709,Vinf,Vinf,faire,'C/V\.C/(e)\,VERB,faire,10
2289,de,de,PRE,709,Pre,Pre,de,C/(e)\,ADP,de,10
2290,ceste,ceste,DET:demo,709,Dem,Dem,cist,'C/V\.C/(e)\,DET,cist,10
2291,cose,cose,NOM,709,N,N,,'C/V\.C/(e)\,NOUN,chose,8
2292,",",",",PON,709,Pnc,Pnc,,,PUNCT,",",9
2293,car,car,CON:coord,709,Crd,Crd,car,C/V\,CCONJ,car,10
2294,au,au,PREDET:a,709,Pre+Det,Pre+Det,à.le,/V\,ADP.DET,à.le,10
2295,pere,pere,NOM,709,N,N,,'C/V\.C/(e)\,NOUN,père,3
2296,le,le,DET:def,709,Det,Det,le,C/(e)\,DET,le,10
2297,cevalier,cevalier,NOM,709,N,N,,C/V\.C/V\.'C/V\,NOUN,chevalier,9
2298,du,du,PREDET:de,709,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10
2299,pont,pont,NOM,709,N,N,,C/V\,NOUN,pont,8
2300,il,il,PRO:pers,709,Prn,Prn$,il,/V\,PRON,il,10
2301,ne,ne,PRO:clit,710,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
2302,fauseroit,fauseroit,VER,710,Vfin,Vfin,,C/V\.C/e\.'C/V\,VERB,fausser,0
2303,pas,pas,NOM,710,Neg,Neg,pas,C/V\,ADV,pas,10
2304,volentiers,volentiers,ADV,710,Adv,Adv,volentiers,C/V\.C/V\.'C/V\,ADV,volentiers,10
2305,du,du,PREDET:de,710,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10
2306,couvenent,couvenent,VER,710,N,N,,C/V\.C/e\.'C/V\,NOUN,convenant,9
2307,k',k',PROCON,710,Sub,Sub,que,C/\,SCONJ,que,10
2308,il,il,PRO:pers,710,Prn,Prn$,il,/V\,PRON,il,10
2309,li,li,PRO:pers,710,Prn,Prn$$,li,C/V\,PRON,li,10
2310,proumist,proumist,VER,710,Vfin,Vfin,promettre,C/V\.'C/V\,VERB,promettre,10
2311,ne,ne,PRO:clit,711,Crd,Crd,ne2,C/(e)\,CCONJ,ne,10
2312,il,il,PRO:pers,711,Prn,Prn$,il,/V\,PRON,il,10
2313,ne,ne,PRO:clit,711,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
2314,laisseroit,laisseroit,VER,711,Vfin,Vfin,laisser,C/V\.C/e\.'C/V\,VERB,laisser,10
2315,pas,pas,NOM,711,Neg,Neg,pas,C/V\,ADV,pas,10
2316,legierement,legierement,ADV,711,Adv,Adv,,C/V\.C/V\.C/e\.'C/V\,ADV,légèrement,9
2317,k',k',PROCON,711,Sub,Sub,que,C/\,SCONJ,que,10
2318,il,il,PRO:pers,711,Prn,Prn$,il,/V\,PRON,il,10
2319,ne,ne,PRO:clit,711,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
2320,vengast,vengast,VER,711,Vfin,Vfin,,C/V\.'C/V\,VERB,venger,9
2321,la,la,DET:def,711,Det,Det,le,C/V\,DET,le,10
2322,honte,honte,NOM,711,N,N,,'C/V\.C/(e)\,NOUN,honte,8
2323,de,de,PRE,712,Pre,Pre,de,C/(e)\,ADP,de,10
2324,ces,ces,DET:demo,712,Dem,Dem,cist,C/V\,DET,cist,10
2325,deus,deus,ADJ:card,712,QIs,QIs,deux,C/V\,NUM,deux,10
2326,cevaliers,cevaliers,NOM,712,N,N,,C/V\.C/V\.'C/V\,NOUN,chevalier,9
2327,s',s',PRO:pers,712,Sub,Sub,si3,C/\,SCONJ,si,10
2328,il,il,PRO:pers,712,Prn,Prn$,il,/V\,PRON,il,10
2329,pooit,pooit,VER,712,Vfin,Vfin,pouvoir2,C/V\.'C/V\,VERB,pouvoir,10
2330,.,.,PON,712,Pnc,Pnc,,,PUNCT,.,9
2331,Quant,quant,ADV,712,Sub,Sub,quand,C/V\,SCONJ,quand,10
2332,il,il,PRO:pers,712,Prn,Prn$,il,/V\,PRON,il,10
2333,a,a,VER,712,Vfin,Vfin,avoir,/V\,VERB,avoir,10
2334,auques,auques,ADV,712,Adv,Adv,auques,'/V\.C/e\,ADV,auques,10
2335,pensé,pensé,VER,712,Vpp,Vpp,penser,C/V\.'C/V\,VERB,penser,10
2336,a,a,PRE,712,Pre,Pre,à,/V\,ADP,à,10
2337,ceste,ceste,DET:demo,713,Dem,Dem,cist,'C/V\.C/(e)\,DET,cist,10
2338,cose,cose,NOM,713,N,N,,'C/V\.C/(e)\,NOUN,chose,8
2339,",",",",PON,713,Pnc,Pnc,,,PUNCT,",",9
2340,il,il,PRO:pers,713,Prn,Prn$,il,/V\,PRON,il,10
2341,dist,dist,VER,713,Vfin,Vfin,dire,C/V\,VERB,dire,10
2342,a,a,PRE,713,Pre,Pre,à,/V\,ADP,à,10
2343,ses,ses,DET:poss,713,Det,Det,son4,C/V\,DET,son,10
2344,esquiers,esquiers,NOM,713,N,N,,/V\.'C/V\,NOUN,écuyer,9
2345,:,:,PON,713,Pnc,Pnc,,,PUNCT,:,9
2346,«,«,PON:cit,713,Pnc,Pnc,,,PUNCT,«,9
2347,Signor,signor,NOM,713,N,N,,C/V\.'C/V\,NOUN,seigneur,8
2348,vallet,vallét,NOM,713,N,N,,C/V\.'C/V\,NOUN,valet,8
2349,",",",",PON,713,Pnc,Pnc,,,PUNCT,",",9
2350,vous,vous,PRO:pers,713,Prn,Prn$,vous,C/V\,PRON,vous,10
2351,passerés,passerés,VER,713,Vfin,Vfin,passer,C/V\.C/e\.'C/V\,VERB,passer,10
2352,par,par,PRE,714,Pre,Pre,par,C/V\,ADP,par,10
2353,mi,mi,PRO:pers,714,N,N,,C/V\,NOUN,mi,8
2354,le,le,DET:def,714,Det,Det,le,C/(e)\,DET,le,10
2355,pont,pont,NOM,714,N,N,,C/V\,NOUN,pont,8
2356,",",",",PON,714,Pnc,Pnc,,,PUNCT,",",9
2357,et,et,CON:coord,714,Crd,Crd,et,/V\,CCONJ,et,10
2358,je,je,PRO:pers,714,Prn,Prn,je,C/(e)\,PRON,je,10
2359,par,par,PRE,714,Pre,Pre,par,C/V\,ADP,par,10
2360,l',l',DET:def,714,Det,Det,le,C/\,DET,le,10
2361,aigue,aigue,NOM,714,N,N,,'/V\.C/(e)\,NOUN,aigue,8
2362,.,.,PON,714,Pnc,Pnc,,,PUNCT,.,9
2363,»,»,PON:cit,714,Pnc,Pnc,,,PUNCT,»,9
2364,Li,li,DET:def,714,Det,Det,le,C/V\,DET,le,10
2365,uns,uns,DET:ndf,714,QIs,QIs,un,/V\,PRON,un,10
2366,de,de,PRE,714,Pre,Pre,de,C/(e)\,ADP,de,10
2367,ses,ses,DET:poss,714,Det,Det,son4,C/V\,DET,son,10
2368,esquiers,esquiers,NOM,715,N,N,,/V\.'C/V\,NOUN,écuyer,9
2369,sans,sans,PRE,715,Pre,Pre,sans,C/V\,ADP,sans,10
2370,faille,faille,NOM,715,N,N,,'C/V\.C/(e)\,NOUN,faille,8
2371,portoit,portoit,VER,715,Vfin,Vfin,porter,C/V\.'C/V\,VERB,porter,10
2372,son,son,DET:poss,715,Det,Det,son4,C/V\,DET,son,10
2373,escu,escu,NOM,715,N,N,,/V\.'C/V\,NOUN,écu,8
2374,et,et,CON:coord,715,Crd,Crd,et,/V\,CCONJ,et,10
2375,li,li,DET:def,715,Det,Det,le,C/V\,DET,le,10
2376,autres,autres,ADJ,715,Adj,Adj,autre,'/V\.C/e\,ADJ,autre,10
2377,son,son,DET:poss,715,Det,Det,son4,C/V\,DET,son,10
2378,glaive,glaive,NOM,715,N,N,,'C/V\.C/(e)\,NOUN,glaive,8
2379,.,.,PON,715,Pnc,Pnc,,,PUNCT,.,9
2380,«,«,PON:cit,716,Pnc,Pnc,,,PUNCT,«,9
2381,Ha,ha,INT,716,Exc,Exc,,/V\,INTJ,haa,3
2382,!,!,PON,716,Pnc,Pnc,,,PUNCT,!,9
2383,sire,sire,NOM,716,N,N,,'C/V\.C/(e)\,NOUN,sire,11
2384,",",",",PON,716,Pnc,Pnc,,,PUNCT,",",9
2385,merchi,merchi,NOM,716,N,N,,C/V\.'C/V\,NOUN,merci,8
2386,!,!,PON,716,Pnc,Pnc,,,PUNCT,!,9
2387,font,font,VER,716,Vfin,Vfin,faire,C/V\,VERB,faire,10
2388,li,li,DET:def,716,Det,Det,le,C/V\,DET,le,10
2389,esquier,esquier,NOM,716,N,N,,/V\.C/V\.'C/V\,NOUN,écuyer,9
2390,.,.,PON,716,Pnc,Pnc,,,PUNCT,.,9
2391,Pour,pour,PRE,716,Pre,Pre,pour,C/V\,ADP,pour,10
2392,Dieu,dieu,NOM,716,N,N,,C/V\,PROPN,Dieu,3
2393,",",",",PON,716,Pnc,Pnc,,,PUNCT,",",9
2394,ne,ne,PRO:clit,716,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
2395,vous,vous,PRO:pers,716,Prn,Prn$$,vous,C/V\,PRON,vous,10
2396,metés,metés,VER,717,Vfin,Vfin,mettre,C/V\.'C/V\,VERB,mettre,10
2397,en,en,PRE,717,Pre,Pre,en,/V\,ADP,en,10
2398,l',l',DET:def,717,Det,Det,le,C/\,DET,le,10
2399,aigue,aigue,NOM,717,N,N,,'/V\.C/(e)\,NOUN,aigue,8
2400,",",",",PON,717,Pnc,Pnc,,,PUNCT,",",9
2401,car,car,CON:coord,717,Crd,Crd,car,C/V\,CCONJ,car,10
2402,bien,bien,ADV,717,Adv,Adv,bien,C/V\,ADV,bien,10
2403,saciés,saciés,VER,717,Vfin,Vfin,savoir,C/V\.'C/V\,VERB,savoir,10
2404,chertainnement,chertainnement,ADV,717,Adv,Adv,,C/V\.C/V\.C/e\.'C/V\,ADV,certainement,9
2405,qu',qu',PROCON,717,Sub,Sub,que,C/\,SCONJ,que,10
2406,ele,ele,PRO:pers,717,Prn,Prn$,elle,'/V\.C/(e)\,PRON,elle,10
2407,est,est,VER,718,Vfin,Vfin,être,/V\,VERB,être,10
2408,trop,trop,ADV,718,Adv,Adv,trop,C/V\,ADV,trop,10
2409,parfonde,parfonde,ADJ,718,Adj,Adj,,C/V\.'C/V\.C/(e)\,ADJ,parfond,8
2410,et,et,CON:coord,718,Crd,Crd,et,/V\,CCONJ,et,10
2411,trop,trop,ADV,718,Adv,Adv,trop,C/V\,ADV,trop,10
2412,ravineuse,ravineuse,ADJ,718,Adj,Adj,,C/V\.C/V\.'C/V\.C/(e)\,ADJ,ravineux,9
2413,et,et,CON:coord,718,Crd,Crd,et,/V\,CCONJ,et,10
2414,les,les,DET:def,718,Det,Det,le,C/V\,DET,le,10
2415,rives,rives,NOM,718,N,N,,'C/V\.C/e\,NOUN,rive,3
2416,sont,sont,VER,718,Vfin,Vfin,être,C/V\,VERB,être,10
2417,trop,trop,ADV,718,Adv,Adv,trop,C/V\,ADV,trop,10
2418,anieuses,anieuses,ADJ,719,Adj,Adj,,/V\.C/V\.'C/V\.C/e\,ADJ,ennuyeux,6
2419,!,!,PON,719,Pnc,Pnc,,,PUNCT,!,9
2420,—,—,PON,719,Pnc,Pnc,,,PUNCT,—,8
2421,De,de,PRE,719,Pre,Pre,de,C/(e)\,ADP,de,10
2422,ce,ce,PRO:invar,719,Prn,Prn,ce,C/(e)\,PRON,ce,10
2423,ne,ne,PRO:clit,719,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
2424,vous,vous,PRO:pers,719,Prn,Prn$$,vous,C/V\,PRON,vous,10
2425,esmaiés,esmaiés,VER,719,Vfin,Vfin,esmayer,/V\.C/V\.'C/V\,VERB,esmayer,10
2426,onques,onques,ADV,719,Adv,Adv,onques,'/V\.C/e\,ADV,onques,10
2427,",",",",PON,719,Pnc,Pnc,,,PUNCT,",",9
2428,fait,fait,VER,719,Vfin,Vfin,faire,C/V\,VERB,faire,10
2429,il,il,PRO:pers,719,Prn,Prn%,il,/V\,PRON,il,10
2430,",",",",PON,719,Pnc,Pnc,,,PUNCT,",",9
2431,car,car,CON:coord,719,Crd,Crd,car,C/V\,CCONJ,car,10
2432,je,je,PRO:pers,719,Prn,Prn$,je,C/(e)\,PRON,je,10
2433,me,me,PRO:pers,720,Prn,Prn$$,me,C/(e)\,PRON,me,10
2434,sent,sent,VER,720,Vfin,Vfin,sentir,C/V\,VERB,sentir,10
2435,si,si,DET:poss,720,Adv,Adv,si4,C/V\,ADV,si,10
2436,bien,bien,NOM,720,Adv,Adv,bien,C/V\,ADV,bien,10
2437,montés,montés,VER,720,Vpp,Vpp,monter,C/V\.'C/V\,VERB,monter,10
2438,que,que,PROCON,720,Sub,Sub,que,C/(e)\,SCONJ,que,10
2439,je,je,PRO:pers,720,Prn,Prn$,je,C/(e)\,PRON,je,10
2440,le,le,PRO:pers,720,Prn,Prn$$,le,C/(e)\,PRON,le,10
2441,passerai,passerai,VER,720,Vfin,Vfin,passer,C/V\.C/e\.'C/V\,VERB,passer,10
2442,legierement,legierement,ADV,720,Adv,Adv,,C/V\.C/V\.C/e\.'C/V\,ADV,légèrement,9
2443,.,.,PON,720,Pnc,Pnc,,,PUNCT,.,9
2444,»,»,PON:cit,720,Pnc,Pnc,,,PUNCT,»,9
2445,Lors,lors,ADV,721,Adv,Adv,lors,C/V\,ADV,lors,10
2446,se,se,PRO:pers,721,Prn,Prn$$,se,C/(e)\,PRON,se,10
2447,met,met,VER,721,Vfin,Vfin,mettre,C/V\,VERB,mettre,10
2448,en,en,PRE,721,Pre,Pre,en,/V\,ADP,en,10
2449,l',l',DET:def,721,Det,Det,le,C/\,DET,le,10
2450,aigue,aigue,NOM,721,N,N,,'/V\.C/(e)\,NOUN,aigue,8
2451,",",",",PON,721,Pnc,Pnc,,,PUNCT,",",9
2452,sans,sans,PRE,721,Pre,Pre,sans,C/V\,ADP,sans,10
2453,faire,faire,VER,721,Vinf,Vinf,faire,'C/V\.C/(e)\,VERB,faire,10
2454,autre,autre,ADJ,721,Adj,Adj,autre,'/V\.C/(e)\,ADJ,autre,10
2455,delaiement,delaiement,NOM,721,N,N,,C/V\.C/V\.C/e\.'C/V\,NOUN,délaiement,9
2456,",",",",PON,721,Pnc,Pnc,,,PUNCT,",",9
2457,et,et,CON:coord,721,Crd,Crd,et,/V\,CCONJ,et,10
2458,le,le,PRO:pers,721,Prn,Prn$$,le,C/(e)\,PRON,le,10
2459,passe,passe,VER,722,Vfin,Vfin,passer,'C/V\.C/(e)\,VERB,passer,10
2460,outre,outre,ADV,722,PrA,PrA,outre2,'/V\.C/(e)\,ADV,outre,10
2461,.,.,PON,722,Pnc,Pnc,,,PUNCT,.,9
2462,Quant,quant,ADV,801,Sub,Sub,quand,C/V\,SCONJ,quand,10
2463,li,li,DET:def,801,Det,Det,le,C/V\,DET,le,10
2464,esquier,esquier,NOM,801,N,N,,/V\.C/V\.'C/V\,NOUN,écuyer,9
2465,",",",",PON,801,Pnc,Pnc,,,PUNCT,",",9
2466,ki,ki,PROCON,801,Qux,Qux,qui,C/V\,PRON,qui,10
2467,toute,toute,DET:ind,801,QIs,QIs,tout,'C/V\.C/(e)\,DET,tout,10
2468,paour,paour,NOM,801,N,N,,C/(V)\.'/V\,NOUN,peur,8
2469,avoient,avoient,VER,801,Vfin,Vfin,avoir,/V\.'C/V\./e\,VERB,avoir,10
2470,eüe,eue,VER,801,Vpp,Vpp,avoir,/(V)\.'/V\./(e)\,VERB,avoir,10
2471,de,de,PRE,801,Pre,Pre,de,C/(e)\,ADP,de,10
2472,cestui,cestui,PRO:demo,802,Dem,Dem,cist,C/V\.'C/V\,DET,cist,10
2473,fait,fait,VER,802,N,N,,C/V\,PROPN|NOUN,fait,8
2474,",",",",PON,802,Pnc,Pnc,,,PUNCT,",",9
2475,voient,voient,VER,802,Vfin,Vfin,voir,'C/V\./e\,VERB,voir,10
2476,lour,lour,DET:poss,802,Det,Det,leur2,C/V\,DET,leur,10
2477,signeur,signeur,NOM,802,N,N,,C/V\.'C/V\,NOUN,seigneur,3
2478,outre,outre,ADV,802,PrA,PrA,outre2,'/V\.C/(e)\,ADV,outre,10
2479,",",",",PON,802,Pnc,Pnc,,,PUNCT,",",9
2480,il,il,PRO:pers,802,Prn,Prn$,il,/V\,PRON,il,10
2481,en,en,PRO:clit,802,Prn,Prn$$,en2,/V\,PRON,en,10
2482,sont,sont,VER,802,Vfin,Vfin,être,C/V\,VERB,être,10
2483,durement,durement,ADV,802,Adv,Adv,,C/V\.C/e\.'C/V\,ADV,durement,9
2484,lié,lié,VER,803,Adj,Adj,lié,C/<V>\.'/V\,ADJ,lié,10
2485,",",",",PON,803,Pnc,Pnc,,,PUNCT,",",9
2486,si,si,ADV,803,Adv,Adv,si4,C/V\,ADV,si,10
2487,se,se,PRO:pers,803,Prn,Prn$$,se,C/(e)\,PRON,se,10
2488,metent,metent,VER,803,Vfin,Vfin,mettre,'C/V\.C/e\,VERB,mettre,10
2489,adont,adont,ADV,803,Adv,Adv,adonc,/V\.'C/V\,ADV,adonc,10
2490,sour,sour,PRE,803,PrA,PrA,sur,C/V\,ADP,sur,10
2491,le,le,DET:def,803,Det,Det,le,C/(e)\,DET,le,10
2492,pont,pont,NOM,803,N,N,,C/V\,NOUN,pont,8
2493,.,.,PON,803,Pnc,Pnc,,,PUNCT,.,9
2494,Li,li,DET:def,803,Det,Det,le,C/V\,DET,le,10
2495,cevaliers,cevaliers,NOM,803,N,N,,C/V\.C/V\.'C/V\,NOUN,chevalier,9
2496,du,du,PREDET:de,803,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10
2497,pont,pont,NOM,803,N,N,,C/V\,NOUN,pont,8
2498,laisse,laisse,VER,804,Vfin,Vfin,laisser,'C/V\.C/(e)\,VERB,laisser,10
2499,bien,bien,ADV,804,Adv,Adv,bien,C/V\,ADV,bien,10
2500,passer,passer,VER,804,Vinf,Vinf,passer,C/V\.'C/V\,VERB,passer,10
2501,celui,celui,PRO:demo,804,Dem,Dem,cil,C/V\.'C/V\,PRON,cil,10
2502,des,des,PREDET:de,804,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10
2503,esquiers,esquiers,NOM,804,N,N,,/V\.'C/V\,NOUN,écuyer,9
2504,ki,ki,PROCON,804,Qux,Qux,qui,C/V\,PRON,qui,10
2505,le,le,DET:def,804,Det,Det,le,C/(e)\,DET,le,10
2506,glaive,glaive,NOM,804,N,N,,'C/V\.C/(e)\,NOUN,glaive,8
2507,portoit,portoit,VER,804,Vfin,Vfin,porter,C/V\.'C/V\,VERB,porter,10
2508,",",",",PON,804,Pnc,Pnc,,,PUNCT,",",9
2509,mais,mais,CON:coord,805,Crd,Crd,mais,C/V\,CCONJ,mais,10
2510,celui,celui,PRO:demo,805,Dem,Dem,cil,C/V\.'C/V\,PRON,cil,10
2511,ki,ki,PROCON,805,Qux,Qux,qui,C/V\,PRON,qui,10
2512,portoit,portoit,VER,805,Vfin,Vfin,porter,C/V\.'C/V\,VERB,porter,10
2513,l',l',DET:def,805,Det,Det,le,C/\,DET,le,10
2514,escu,escu,NOM,805,N,N,,/V\.'C/V\,NOUN,écu,8
2515,ne,ne,PRO:clit,805,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
2516,laisse,laisse,VER,805,Vfin,Vfin,laisser,'C/V\.C/(e)\,VERB,laisser,10
2517,il,il,PRO:pers,805,Prn,Prn%,il,/V\,PRON,il,10
2518,mie,mie,ADV,805,Neg,Neg,mie3,'C/V\./(e)\,ADV,mie,10
2519,passer,passer,VER,805,Vinf,Vinf,passer,C/V\.'C/V\,VERB,passer,10
2520,outre,outre,ADV,805,PrA,PrA,outre2,'/V\.C/(e)\,ADV,outre,10
2521,",",",",PON,805,Pnc,Pnc,,,PUNCT,",",9
2522,ains,ains,ADV,806,Crd,Crd,ains,/V\,CCONJ,ains,10
2523,li,li,PRO:pers,806,Prn,Prn$$,li,C/V\,PRON,li,10
2524,dist,dist,VER,806,Vfin,Vfin,dire,C/V\,VERB,dire,10
2525,:,:,PON,806,Pnc,Pnc,,,PUNCT,:,9
2526,«,«,PON:cit,806,Pnc,Pnc,,,PUNCT,«,9
2527,Amis,amis,NOM,806,N,N,,/V\.'C/V\,NOUN,ami,3
2528,",",",",PON,806,Pnc,Pnc,,,PUNCT,",",9
2529,se,se,PRO:invar,806,Sub,Sub,si3,C/(e)\,SCONJ,si,10
2530,tu,tu,PRO:pers,806,Prn,Prn$,tu,C/V\,PRON,tu,10
