wd_id,line_id,linewd,lex_id,word,textlineid,syntag,syntag2,lemma,syllabified,pos,lemma_ofl,lemma_score
1338,178,6,labours,labours,178,N,N,,C/V\.'C/V\,NOUN,labour,3
1339,178,7,",",",",178,Pnc,Pnc,,,PUNCT,",",9
1340,179,1,et,Et,179,Crd,Crd,et,/V\,CCONJ,et,10
1341,179,2,mes,mes,179,Det,Det,mon,C/V\,DET,mon,10
1342,179,3,joies,joies,179,N,N,,'C/V\./e\,NOUN,joie,8
1343,179,4,sont,sont,179,Vfin,Vfin,être,C/V\,VERB,être,10
1344,179,5,ameres,ameres,179,Adj,Adj,,/V\.'C/V\.C/e\,ADJ,amer,3
1345,179,6,dolours,dolours,179,N,N,,C/V\.'C/V\,NOUN,douleur,9
1346,179,7,",",",",179,Pnc,Pnc,,,PUNCT,",",9
1347,180,1,et,Et,180,Crd,Crd,et,/V\,CCONJ,et,10
1348,180,2,mi,mi,180,Prn,Prn,moi,C/V\,PRON,moi,10
1349,180,3,penser,penser,180,Vinf,Vinf,penser,C/V\.'C/V\,VERB,penser,10
1350,180,4,",",",",180,Pnc,Pnc,,,PUNCT,",",9
1351,181,1,en,En,181,Pre,Pre,en,/V\,ADP,en,10
1352,181,2,qui,qui,181,Qux,Qux,qui,C/V\,PRON,qui,10
1353,181,3,mes,mes,181,Det,Det,mon,C/V\,DET,mon,10
1354,181,4,cuers,cuers,181,N,N,,C/V\,NOUN,coeur,3
1355,181,5,se,se,181,Prn,Prn$$,se,C/(e)\,PRON,se,10
1356,181,6,soloit,soloit,181,Vfin,Vfin,souloir,C/V\.'C/V\,VERB,souloir,10
1357,181,7,deliter,deliter,181,Vinf,Vinf,,C/V\.C/V\.'C/V\,VERB,déliter,9
1358,182,1,et,Et,182,Crd,Crd,et,/V\,CCONJ,et,10
1359,182,2,doucement,doucement,182,Adv,Adv,,C/V\.C/e\.'C/V\,ADV,doucement,9
1360,182,3,de,de,182,Pre,Pre,de,C/(e)\,ADP,de,10
1361,182,4,tous,tous,182,QIs,QIs,tout,C/V\,DET,tout,10
1362,182,5,maus,maus,182,N,N,mal,C/V\,NOUN,mal,10
1363,182,6,conforter,conforter,182,Vinf,Vinf,,C/V\.C/V\.'C/V\,VERB,conforter,9
1364,182,7,",",",",182,Pnc,Pnc,,,PUNCT,",",9
1365,183,1,sont,Sont,183,Vfin,Vfin,être,C/V\,VERB,être,10
1366,183,2,et,et,183,Crd,Crd,et,/V\,CCONJ,et,10
1367,183,3,seront,seront,183,Vfin,Vfin,être,C/V\.'C/V\,VERB,être,10
1368,183,4,dolent,dolent,183,Adj,Adj,dolent,C/V\.'C/V\,ADJ,dolent,10
1369,183,5,",",",",183,Pnc,Pnc,,,PUNCT,",",9
1370,183,6,triste,triste,183,Adj,Adj,triste,'C/V\.C/(e)\,ADJ,triste,10
1371,183,7,",",",",183,Pnc,Pnc,,,PUNCT,",",9
1372,183,8,et,et,183,Crd,Crd,et,/V\,CCONJ,et,10
1373,183,9,amer,amer,183,Adj,Adj,,/V\.'C/V\,ADJ,amer,8
1374,183,10,.,.,183,Pnc,Pnc,,,PUNCT,.,9
1375,184,1,en,En,184,Pre,Pre,en,/V\,ADP,en,10
1376,184,2,obscurté,obscurté,184,Adj,Adj,,/V\.C/V\.'C/V\,ADJ,obscurté,-1
1377,185,1,seront,Seront,185,Vfin,Vfin,être,C/V\.'C/V\,VERB,être,10
1378,185,2,mi,mi,185,Det,Det,mon,C/V\,DET,mon,10
1379,185,3,jour,jour,185,N,N,,C/V\,NOUN,jour,8
1380,185,4,",",",",185,Pnc,Pnc,,,PUNCT,",",9
1381,185,5,plein,plein,185,Adj,Adj,plein,C/V\,ADJ,plein,10
1382,185,6,de,de,185,Pre,Pre,de,C/(e)\,ADP,de,10
1383,185,7,maleurté,maleürté,185,N,N,,C/V\.C/(V)\./V\.'C/V\,NOUN,malheurté,9
1384,185,8,",",",",185,Pnc,Pnc,,,PUNCT,",",9
1385,186,1,et,Et,186,Crd,Crd,et,/V\,CCONJ,et,10
1386,186,2,mi,mi,186,Det,Det,mon,C/V\,DET,mon,10
1387,186,3,espoir,espoir,186,N,N,,/V\.'C/V\,NOUN,espoir,8
1388,186,4,sans,sans,186,Pre,Pre,sans,C/V\,ADP,sans,10
1389,186,5,nulle,nulle,186,QIs,QIs,nul,'C/V\.C/(e)\,DET,nul,10
1390,186,6,seurté,seürté,186,N,N,,C/(V)\./V\.'C/V\,NOUN,sûreté,9
1391,186,7,",",",",186,Pnc,Pnc,,,PUNCT,",",9
1392,187,1,et,Et,187,Crd,Crd,et,/V\,CCONJ,et,10
1393,187,2,ma,ma,187,Det,Det,mon,C/V\,DET,mon,10
1394,187,3,douceur,douceur,187,N,N,,C/V\.'C/V\,NOUN,douceur,9
1395,187,4,sera,sera,187,Vfin,Vfin,être,C/V\.'C/V\,VERB,être,10
1396,187,5,dure,dure,187,Adj,Adj,dur,'C/V\.C/(e)\,ADJ,dur,10
1397,187,6,durté,durté,187,N,N,,C/V\.'C/V\,NOUN,dureté,9
1398,188,1,car,Car,188,Crd,Crd,car,C/V\,CCONJ,car,10
1399,188,2,sans,sans,188,Pre,Pre,sans,C/V\,ADP,sans,10
1400,188,3,faillir,faillir,188,Vinf,Vinf,faillir,C/V\.'C/V\,VERB,faillir,10
1401,189,1,teindre,Teindre,189,Vinf,Vinf,,'C/V\.C/(e)\,VERB,teindre,9
1402,189,2,",",",",189,Pnc,Pnc,,,PUNCT,",",9
1403,189,3,trambler,trambler,189,Vinf,Vinf,,C/V\.'C/V\,VERB,trembler,9
1404,189,4,",",",",189,Pnc,Pnc,,,PUNCT,",",9
1405,189,5,müer,muer,189,Vinf,Vinf,muer,C/V\.'C/V\,VERB,muer,10
1406,189,6,",",",",189,Pnc,Pnc,,,PUNCT,",",9
1407,189,7,et,et,189,Crd,Crd,et,/V\,CCONJ,et,10
1408,189,8,tressaillir,tressaillir,189,Vinf,Vinf,,C/V\.C/V\.'C/V\,VERB,tressaillir,9
1409,189,9,",",",",189,Pnc,Pnc,,,PUNCT,",",9
1410,190,1,pleindre,Pleindre,190,Vinf,Vinf,plaindre,'C/V\.C/(e)\,VERB,plaindre,10
1411,190,2,",",",",190,Pnc,Pnc,,,PUNCT,",",9
1412,190,3,plourer,plourer,190,Vinf,Vinf,pleurer,C/V\.'C/V\,VERB,pleurer,10
1413,190,4,",",",",190,Pnc,Pnc,,,PUNCT,",",9
1414,190,5,souspirer,souspirer,190,Vinf,Vinf,,C/V\.C/V\.'C/V\,VERB,soupirer,9
1415,190,6,",",",",190,Pnc,Pnc,,,PUNCT,",",9
1416,190,7,et,et,190,Crd,Crd,et,/V\,CCONJ,et,10
1417,190,8,gemir,gemir,190,Vinf,Vinf,,C/V\.'C/V\,VERB,gémir,9
1418,190,9,",",",",190,Pnc,Pnc,,,PUNCT,",",9
1419,191,1,et,Et,191,Crd,Crd,et,/V\,CCONJ,et,10
1420,191,2,en,en,191,Pre,Pre,en,/V\,ADP,en,10
1421,191,3,paour,paour,191,N,N,,C/(V)\.'/V\,NOUN,peur,8
1422,191,4,de,de,191,Pre,Pre,de,C/(e)\,ADP,de,10
1423,191,5,desespoir,desespoir,191,N,N,,C/V\.C/e\.'C/V\,NOUN,désespoir,8
1424,191,6,fremir,fremir,191,Vinf,Vinf,,C/V\.'C/V\,VERB,frémir,9
1425,192,1,me,Me,192,Prn,Prn$$,me,C/(e)\,PRON,me,10
1426,192,2,couvendra,couvendra,192,Vfin,Vfin,convenir,C/V\.C/V\.'C/V\,VERB,convenir,10
1427,192,3,;,;,192,Pnc,Pnc,,,PUNCT,;,9
1428,193,1,n',N',193,Crd,Crd,ne2,C/\,CCONJ,ne,10
1429,193,2,a,a,193,Pre,Pre,à,/V\,ADP,à,10
1430,193,3,mon,mon,193,Det,Det,mon,C/V\,DET,mon,10
1431,193,4,las,las,193,Adj,Adj,las,C/V\,ADJ,las,10
1432,193,5,cuer,Cuer,193,N,N,,C/V\,NOUN,coeur,3
1433,193,6,jamais,jamais,193,Adv,Adv,jamais,C/V\.'C/V\,ADV,jamais,10
1434,193,7,bien,bien,193,Adv,Adv,bien,C/V\,ADV,bien,10
1435,193,8,ne,ne,193,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
1436,193,9,vendra,vendra,193,Vfin,Vfin,venir,C/V\.'C/V\,VERB,venir,10
1437,193,10,",",",",193,Pnc,Pnc,,,PUNCT,",",9
1438,194,1,n',N',194,Crd,Crd,ne2,C/\,CCONJ,ne,10
1439,194,2,a,a,194,Pre,Pre,à,/V\,ADP,à,10
1440,194,3,nul,nul,194,QIs,QIs,nul,C/V\,DET,nul,10
1441,194,4,confort,confort,194,N,N,,C/V\.'C/V\,NOUN,confort,8
1442,194,5,n',n',194,Crd,Crd,ne2,C/\,CCONJ,ne,10
1443,194,6,a,a,194,Pre,Pre,à,/V\,ADP,à,10
1444,194,7,joie,joie,194,N,N,,'C/V\./(e)\,NOUN,joie,8
1445,194,8,n',n',194,Neg,Neg$$,ne,C/\,ADV,ne,10
1446,194,9,ateindra,ateindra,194,Vfin,Vfin,atteindre,/V\.C/V\.'C/V\,VERB,atteindre,10
1447,194,10,",",",",194,Pnc,Pnc,,,PUNCT,",",9
1448,195,1,jusques,Jusques,195,PrA,PrA,jusque,'C/V\.C/e\,ADP,jusque,10
1449,195,2,atant,atant,195,Adv,Adv,atant,/V\.'C/V\,ADV,atant,10
1450,195,3,que,que,195,Sub,Sub,que,C/(e)\,SCONJ,que,10
1451,195,4,la,la,195,Det,Det,le,C/V\,DET,le,10
1452,195,5,mort,mort,195,N,N,,C/V\,NOUN,mort,3
1453,195,6,me,me,195,Prn,Prn$$,me,C/(e)\,PRON,me,10
1454,195,7,prendra,prendra,195,Vfin,Vfin,prendre,C/V\.'C/V\,VERB,prendre,10
1455,195,8,",",",",195,Pnc,Pnc,,,PUNCT,",",9
1456,196,1,qui,Qui,196,Qux,Qux,qui,C/V\,PRON,qui,10
1457,196,2,a,a,196,Pre,Pre,à,/V\,ADP,à,10
1458,196,3,grant,grant,196,Adj,Adj,grand,C/V\,ADJ,grand,10
1459,196,4,tort,tort,196,N,N,,C/V\,NOUN,tort,8
1460,197,1,par,Par,197,Pre,Pre,par,C/V\,ADP,par,10
1461,197,2,devers,devers,197,PrA,PrA,devers,C/V\.'C/V\,ADP,devers,10
1462,197,3,moy,moy,197,Prn,Prn,moi,C/V\,PRON,moi,10
1463,197,4,",",",",197,Pnc,Pnc,,,PUNCT,",",9
1464,197,5,quant,quant,197,Sub,Sub,quand,C/V\,SCONJ,quand,10
1465,197,6,elle,elle,197,Prn,Prn$,elle,'/V\.C/(e)\,PRON,elle,10
1466,197,7,ne,ne,197,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
1467,197,8,s',s',197,Prn,Prn$$,se,C/\,PRON,se,10
1468,197,9,amort,amort,197,Vfin,Vfin,,/V\.'C/V\,VERB,amordre,9
1469,198,1,a,A,198,Pre,Pre,à,/V\,ADP,à,10
1470,198,2,moy,moy,198,Prn,Prn,moi,C/V\,PRON,moi,10
1471,198,3,mordre,mordre,198,N,N,,'C/V\.C/(e)\,PROPN|NOUN,mordre,-1
1472,198,4,de,de,198,Pre,Pre,de,C/(e)\,ADP,de,10
1473,198,5,son,son,198,Det,Det,son4,C/V\,DET,son,10
1474,198,6,dolereus,dolereus,198,Adj,Adj,,C/V\.C/e\.'C/V\,ADJ,douloureux,9
1475,198,7,mort,mort,198,N,N,,C/V\,NOUN,mort,3
1476,198,8,",",",",198,Pnc,Pnc,,,PUNCT,",",9
1477,199,1,quant,Quant,199,Sub,Sub,quand,C/V\,SCONJ,quand,10
1478,199,2,elle,elle,199,Prn,Prn$,elle,'/V\.C/(e)\,PRON,elle,10
1479,199,3,m',m',199,Prn,Prn$$,me,C/\,PRON,me,10
1480,199,4,a,a,199,Vfin,Vfin,avoir,/V\,VERB,avoir,10
1481,199,5,dou,dou,199,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10
1482,199,6,tout,tout,199,QIs,QIs,tout,C/V\,PRON,tout,10
1483,199,7,tollu,tollu,199,Vpp,Vpp,tolir,C/V\.'C/V\,VERB,tolir,10
1484,199,8,et,et,199,Crd,Crd,et,/V\,CCONJ,et,10
1485,199,9,mort,mort,199,Vpp,Vpp,mourir,C/V\,VERB,mourir,10
1486,200,1,mon,Mon,200,Det,Det,mon,C/V\,DET,mon,10
1487,200,2,dous,dous,200,Adj,Adj,doux,C/V\,ADJ,doux,10
1488,200,3,amy,amy,200,N,N,,/V\.'C/V\,NOUN,ami,3
1489,201,1,que,Que,201,Qux,Qux,que,C/(e)\,PRON,que,10
1490,201,2,j',j',201,Prn,Prn$,je,C/\,PRON,je,10
1491,201,3,amoie,amoie,201,Vfin,Vfin,aimer,/V\.'C/V\./(e)\,VERB,aimer,10
1492,201,4,de,de,201,Pre,Pre,de,C/(e)\,ADP,de,10
1493,201,5,fin,fin,201,Adj,Adj,fin2,C/V\,ADJ,fin,10
1494,201,6,cuer,cuer,201,N,N,,C/V\,NOUN,coeur,3
1495,201,7,et,et,201,Crd,Crd,et,/V\,CCONJ,et,10
1496,201,8,il,il,201,Prn,Prn,il,/V\,PRON,il,10
1497,201,9,my,my,201,Prn,Prn,moi,C/V\,PRON,moi,10
1498,201,10,.,.,201,Pnc,Pnc,,,PUNCT,.,9
1499,202,1,mais,Mais,202,Crd,Crd,mais,C/V\,CCONJ,mais,10
1500,202,2,aprés,après,202,PrA,PrA,après,/V\.'C/V\,ADP,après,10
1501,202,3,li,li,202,Prn,Prn,li,C/V\,PRON,li,10
1502,202,4,",",",",202,Pnc,Pnc,,,PUNCT,",",9
1503,202,5,lasse,lasse,202,Adj,Adj,las,'C/V\.C/(e)\,ADJ,las,10
1504,202,6,!,!,202,Pnc,Pnc,,,PUNCT,!,9
1505,202,7,dolente,Dolente,202,Adj,Adj,dolent,C/V\.'C/V\.C/(e)\,ADJ,dolent,10
1506,202,8,!,!,202,Pnc,Pnc,,,PUNCT,!,9
1507,202,9,eimy,Eimy,202,Exc,Exc,,/V\.'C/V\,INTJ,aimi,6
1508,202,10,!,!,202,Pnc,Pnc,,,PUNCT,!,9
1509,203,1,ne,Ne,203,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
1510,203,2,quier,quier,203,Vfin,Vfin,quérir,C/V\,VERB,quérir,10
1511,203,3,jamais,jamais,203,Adv,Adv,jamais,C/V\.'C/V\,ADV,jamais,10
1512,203,4,vivre,vivre,203,Vinf,Vinf,vivre,'C/V\.C/(e)\,VERB,vivre,10
1513,203,5,jour,jour,203,N,N,,C/V\,NOUN,jour,8
1514,203,6,ne,ne,203,Crd,Crd,ne2,C/(e)\,CCONJ,ne,10
1515,203,7,demi,demi,203,Adj,Adj,demi,C/V\.'C/V\,ADJ,demi,10
1516,204,1,en,En,204,Pre,Pre,en,/V\,ADP,en,10
1517,204,2,si,si,204,Adv,Adv,si4,C/V\,ADV,si,10
1518,204,3,grief,grief,204,Adj,Adj,,C/V\,ADJ,grief,8
1519,204,4,dueil,dueil,204,N,N,,C/V\,NOUN,deuil,8
1520,204,5,;,;,204,Pnc,Pnc,,,PUNCT,;,9
1521,205,1,eins,Eins,205,Crd,Crd,ains,/V\,CCONJ,ains,10
1522,205,2,vueil,vueil,205,Vfin,Vfin,vouloir,C/V\,VERB,vouloir,10
1523,205,3,mourir,mourir,205,Vinf,Vinf,mourir,C/V\.'C/V\,VERB,mourir,10
1524,205,4,dou,dou,205,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10
1525,205,5,mal,mal,205,N,N,mal,C/V\,NOUN,mal,10
1526,205,6,dont,dont,205,Qux,Qux,dont,C/V\,PRON,dont,10
1527,205,7,je,je,205,Prn,Prn$,je,C/(e)\,PRON,je,10
1528,205,8,me,me,205,Prn,Prn$$,me,C/(e)\,PRON,me,10
1529,205,9,dueil,dueil,205,Vfin,Vfin,douloir,C/V\,VERB,douloir,10
1530,205,10,.,.,205,Pnc,Pnc,,,PUNCT,.,9
1531,205,11,"""","""",205,Pnc,Pnc,,,PUNCT,"""",9
1532,206,1,et,Et,206,Crd,Crd,et,/V\,CCONJ,et,10
1533,206,2,je,je,206,Prn,Prn,je,C/(e)\,PRON,je,10
1534,206,3,",",",",206,Pnc,Pnc,,,PUNCT,",",9
1535,206,4,qui,qui,206,Qux,Qux,qui,C/V\,PRON,qui,10
1536,206,5,fu,fu,206,Vfin,Vfin,être,C/V\,VERB,être,10
1537,206,6,boutez,boutez,206,Vpp,Vpp,,C/V\.'C/V\,VERB,bouter,8
1538,206,7,dedens,dedens,206,PrA,PrA,dedans,C/V\.'C/V\,ADP,dedans,10
1539,206,8,le,le,206,Det,Det,le,C/(e)\,DET,le,10
1540,206,9,brueil,brueil,206,N,N,,C/V\,NOUN,breuil,9
1541,206,10,",",",",206,Pnc,Pnc,,,PUNCT,",",9
1542,207,1,vi,Vi,207,Vfin,Vfin,voir,C/V\,VERB,voir,10
1543,207,2,qu',qu',207,Sub,Sub,que,C/\,SCONJ,que,10
1544,207,3,a,a,207,Pre,Pre,à,/V\,ADP,à,10
1545,207,4,ce,ce,207,Dem,Dem,cist,C/(e)\,DET,cist,10
1546,207,5,mot,mot,207,N,N,,C/V\,NOUN,mot,8
1547,207,6,la,la,207,Det,Det,le,C/V\,DET,le,10
1548,207,7,dame,dame,207,N,N,,'C/V\.C/(e)\,NOUN,dame,8
1549,207,8,au,au,207,Pre+Det,Pre+Det,à.le,/V\,ADP.DET,à.le,10
1550,207,9,dous,dous,207,Adj,Adj,doux,C/V\,ADJ,doux,10
1551,207,10,acueil,acueil,207,N,N,,/V\.'C/V\,NOUN,accueil,8
1552,208,1,chei,Cheï,208,Vfin,Vfin,choir,C/V\.'C/V\,VERB,choir,10
1553,208,2,com,com,208,Sub,Sub,comme,C/V\,SCONJ,comme,10
1554,208,3,morte,morte,208,Vpp,Vpp,mourir,'C/V\.C/(e)\,VERB,mourir,10
1555,208,4,.,.,208,Pnc,Pnc,,,PUNCT,.,9
1556,209,1,mais,Mais,209,Crd,Crd,mais,C/V\,CCONJ,mais,10
1557,209,2,cils,cils,209,Dem,Dem,cil,C/V\,PRON,cil,10
1558,209,3,qui,qui,209,Qux,Qux,qui,C/V\,PRON,qui,10
1559,209,4,fu,fu,209,Vfin,Vfin,être,C/V\,VERB,être,10
1560,209,5,de,de,209,Pre,Pre,de,C/(e)\,ADP,de,10
1561,209,6,noble,noble,209,Adj,Adj,noble,'C/V\.C/(e)\,ADJ,noble,10
1562,209,7,et,et,209,Crd,Crd,et,/V\,CCONJ,et,10
1563,209,8,gentil,gentil,209,Adj,Adj,gentil,C/V\.'C/V\,ADJ,gentil,10
1564,209,9,sorte,sorte,209,N,N,,'C/V\.C/(e)\,NOUN,sorte,8
1565,210,1,souventes,Souventes,210,Adj,Adj,souvent,C/V\.'C/V\.C/e\,ADJ,souvent,10
1566,210,2,fois,fois,210,N,N,,C/V\,NOUN,fois,3
1567,210,3,li,li,210,Prn,Prn$$,li,C/V\,PRON,li,10
1568,210,4,deprie,deprie,210,Vfin,Vfin,déprier,C/V\.'C/V\./(e)\,VERB,déprier,10
1569,210,5,et,et,210,Crd,Crd,et,/V\,CCONJ,et,10
1570,210,6,enorte,enorte,210,Vfin,Vfin,,/V\.'C/V\.C/(e)\,VERB,enhorter,9
1571,211,1,moult,Moult,211,QIs,QIs,moult,C/V\,ADV,moult,10
1572,211,2,doucement,doucement,211,Adv,Adv,,C/V\.C/e\.'C/V\,ADV,doucement,9
1573,211,3,qu',qu',211,Sub,Sub,que,C/\,SCONJ,que,10
1574,211,4,elle,elle,211,Prn,Prn$,elle,'/V\.C/(e)\,PRON,elle,10
1575,211,5,se,se,211,Prn,Prn$$,se,C/(e)\,PRON,se,10
1576,211,6,reconforte,reconforte,211,Vfin,Vfin,,C/V\.C/V\.'C/V\.C/(e)\,VERB,réconforter,9
1577,211,7,",",",",211,Pnc,Pnc,,,PUNCT,",",9
1578,212,1,mais,Mais,212,Crd,Crd,mais,C/V\,CCONJ,mais,10
1579,212,2,riens,riens,212,N,N,rien,C/V\,PROPN|NOUN,rien,10
1580,212,3,ne,ne,212,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
1581,212,4,vaut,vaut,212,Vfin,Vfin,valoir,C/V\,VERB,valoir,10
1582,212,5,;,;,212,Pnc,Pnc,,,PUNCT,;,9
1583,213,1,car,Car,213,Crd,Crd,car,C/V\,CCONJ,car,10
1584,213,2,la,la,213,Det,Det,le,C/V\,DET,le,10
1585,213,3,dame,dame,213,N,N,,'C/V\.C/(e)\,NOUN,dame,8
1586,213,4,que,que,213,Qux,Qux,que,C/(e)\,PRON,que,10
1587,213,5,grief,grief,213,Adj,Adj,,C/V\,ADJ,grief,8
1588,213,6,doleur,doleur,213,N,N,,C/V\.'C/V\,NOUN,douleur,3
1589,213,7,assaut,assaut,213,Vfin,Vfin,,/V\.'C/V\,VERB,assaillir,8
1590,214,1,pour,Pour,214,Pre,Pre,pour,C/V\,ADP,pour,10
1591,214,2,son,son,214,Det,Det,son4,C/V\,DET,son,10
1592,214,3,ami,ami,214,N,N,,/V\.'C/V\,NOUN,ami,8
1593,214,4,sent,sent,214,Vfin,Vfin,sentir,C/V\,VERB,sentir,10
1594,214,5,.i.,.i.,214,QIs,QIs,un,/V\,DET,un,10
1595,214,6,si,si,214,Adv,Adv,si4,C/V\,ADV,si,10
1596,214,7,dur,dur,214,Adj,Adj,dur,C/V\,ADJ,dur,10
1597,214,8,assaut,assaut,214,N,N,,/V\.'C/V\,NOUN,assaut,8
1598,215,1,qu',Qu',215,Sub,Sub,que,C/\,SCONJ,que,10
1599,215,2,en,en,215,Pre,Pre,en,/V\,ADP,en,10
1600,215,3,li,li,215,Prn,Prn,li,C/V\,PRON,li,10
1601,215,4,vigour,vigour,215,N,N,,C/V\.'C/V\,NOUN,vigueur,3
1602,215,5,et,et,215,Crd,Crd,et,/V\,CCONJ,et,10
1603,215,6,alainne,alainne,215,N,N,,/V\.'C/V\.C/(e)\,PROPN|NOUN,haleine|alêne,-1
1604,215,7,deffaut,deffaut,215,Vfin,Vfin,,C/V\.'C/V\,VERB,défaillir,8
1605,215,8,.,.,215,Pnc,Pnc,,,PUNCT,.,9
1606,216,1,et,Et,216,Crd,Crd,et,/V\,CCONJ,et,10
1607,216,2,quant,quant,216,Sub,Sub,quand,C/V\,SCONJ,quand,10
1608,216,3,il,il,216,Prn,Prn$,il,/V\,PRON,il,10
1609,216,4,voit,voit,216,Vfin,Vfin,voir,C/V\,VERB,voir,10
1610,217,1,que,Que,217,Sub,Sub,que,C/(e)\,SCONJ,que,10
1611,217,2,la,la,217,Det,Det,le,C/V\,DET,le,10
1612,217,3,dame,dame,217,N,N,,'C/V\.C/(e)\,NOUN,dame,8
1613,217,4,pas,pas,217,Neg,Neg,pas,C/V\,ADV,pas,10
1614,217,5,ne,ne,217,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
1615,217,6,l',l',217,Prn,Prn$$,le,C/\,PRON,le,10
1616,217,7,entent,entent,217,Vfin,Vfin,entendre,/V\.'C/V\,VERB,entendre,10
1617,217,8,ne,ne,217,Crd,Crd,ne2,C/(e)\,CCONJ,ne,10
1618,217,9,oit,oit,217,Vfin,Vfin,ouïr,/V\,VERB,ouïr,10
1619,217,10,",",",",217,Pnc,Pnc,,,PUNCT,",",9
1620,218,1,tant,Tant,218,QIs,QIs,tant,C/V\,ADV,tant,10
1621,218,2,fu,fu,218,Vfin,Vfin,être,C/V\,VERB,être,10
1622,218,3,dolens,dolens,218,Adj,Adj,dolent,C/V\.'C/V\,ADJ,dolent,10
1623,218,4,qu',qu',218,Sub,Sub,que,C/\,SCONJ,que,10
1624,218,5,estre,estre,218,Vinf,Vinf,être,'/V\.C/(e)\,VERB,être,10
1625,218,6,plus,plus,218,Adv,Adv,plus,C/V\,ADV,plus,10
1626,218,7,ne,ne,218,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
1627,218,8,pooit,pooit,218,Vfin,Vfin,pouvoir2,C/V\.'C/V\,VERB,pouvoir,10
1628,218,9,.,.,218,Pnc,Pnc,,,PUNCT,.,9
1629,219,1,mais,Mais,219,Crd,Crd,mais,C/V\,CCONJ,mais,10
1630,219,2,nonpourquant,nonpourquant,219,Adv,Adv,nonpourquant,C/V\.C/V\.'C/V\,ADV,nonpourquant,10
1631,219,3,tant,tant,219,QIs,QIs,tant,C/V\,ADV,tant,10
1632,219,4,fait,fait,219,Vfin,Vfin,faire,C/V\,VERB,faire,10
1633,219,5,que,que,219,Sub,Sub,que,C/(e)\,SCONJ,que,10
1634,219,6,bien,bien,219,Adv,Adv,bien,C/V\,ADV,bien,10
1635,219,7,parçoit,parçoit,219,Vfin,Vfin,,C/V\.'C/V\,VERB,percevoir,3
1636,220,1,qu',Qu',220,Sub,Sub,que,C/\,SCONJ,que,10
1637,220,2,elle,elle,220,Prn,Prn$,elle,'/V\.C/(e)\,PRON,elle,10
1638,220,3,est,est,220,Vfin,Vfin,être,/V\,VERB,être,10
1639,220,4,pasmee,pasmée,220,Vpp,Vpp,,C/V\.'C/V\./(e)\,VERB,pâmer,8
1640,220,5,.,.,220,Pnc,Pnc,,,PUNCT,.,9
1641,221,1,lors,Lors,221,Adv,Adv,lors,C/V\,ADV,lors,10
1642,221,2,en,en,221,Pre,Pre,en,/V\,ADP,en,10
1643,221,3,sa,sa,221,Det,Det,son4,C/V\,DET,son,10
1644,221,4,main,main,221,N,N,,C/V\,NOUN,main,8
1645,221,5,cueilli,cueilli,221,Vfin,Vfin,,C/V\.'C/V\,VERB,cueillir,3
1646,221,6,de,de,221,Pre,Pre,de,C/(e)\,ADP,de,10
1647,221,7,la,la,221,Det,Det,le,C/V\,DET,le,10
1648,221,8,rousee,rousée,221,N,N,,C/V\.'C/V\./(e)\,NOUN,rosée,9
1649,222,1,sus,Sus,222,PrA,PrA,sus,C/V\,ADP,sus,10
1650,222,2,l',l',222,Det,Det,le,C/\,DET,le,10
1651,222,3,erbe,erbe,222,N,N,,'/V\.C/(e)\,NOUN,herbe,9
1652,222,4,vert,vert,222,Adj,Adj,vert,C/V\,ADJ,vert,10
1653,222,5,;,;,222,Pnc,Pnc,,,PUNCT,;,9
1654,222,6,si,si,222,Adv,Adv,si4,C/V\,ADV,si,10
1655,222,7,l',l',222,Prn,Prn$$,le,C/\,PRON,le,10
1656,222,8,en,en,222,Prn,Prn$$,en2,/V\,PRON,en,10
1657,222,9,a,a,222,Vfin,Vfin,avoir,/V\,VERB,avoir,10
1658,222,10,arrousee,arrousée,222,Vpp,Vpp,,/V\.C/V\.'C/V\./(e)\,VERB,arroser,9
1659,223,1,en,En,223,Pre,Pre,en,/V\,ADP,en,10
1660,223,2,tous,tous,223,QIs,QIs,tout,C/V\,DET,tout,10
1661,223,3,les,les,223,Det,Det,le,C/V\,DET,le,10
1662,223,4,lieus,lieus,223,N,N,,C/V\,NOUN,lieu,3
1663,223,5,de,de,223,Pre,Pre,de,C/(e)\,ADP,de,10
1664,223,6,sa,sa,223,Det,Det,son4,C/V\,DET,son,10
1665,223,7,face,face,223,N,N,,'C/V\.C/(e)\,NOUN,face,3
1666,223,8,esplouree,esplourée,223,Vpp,Vpp,,/V\.C/V\.'C/V\./(e)\,VERB,éplorer,8
1667,224,1,si,Si,224,Adv,Adv,si4,C/V\,ADV,si,10
1668,224,2,doucement,doucement,224,Adv,Adv,,C/V\.C/e\.'C/V\,ADV,doucement,9
1669,225,1,que,Que,225,Sub,Sub,que,C/(e)\,SCONJ,que,10
1670,225,2,la,la,225,Det,Det,le,C/V\,DET,le,10
