wd_id,line_id,linewd,word,lex_id,tag,textlineid,syntag,syntag2,lemma,syllabified,pos,lemma_ofl,lemma_score
2024,210,4,au,au,PREDET:a,2971,Pre+Det,Pre+Det,à.le,/V\,ADP.DET,à.le,10
2025,210,5,cler,cler,ADJ,2971,Adj,Adj,clair,C/V\,ADJ,clair,10
2026,210,6,vis,vis,NOM,2971,N,N,,C/V\,NOUN,vis,3
2027,210,7,",",",",PON,2971,Pnc,Pnc,,,PUNCT,",",9
2028,210,8,qui,qui,PROCON,2971,Qux,Qux,qui,C/V\,PRON,qui,10
2029,210,9,iert,iert,VER,2971,Vfin,Vfin,être,/V\,VERB,être,10
2030,210,10,gente,gente,ADJ,2971,Adj,Adj,gent2,'C/V\.C/(e)\,ADJ,gent,10
2031,210,11,pucele,pucele,NOM,2971,N,N,,C/V\.'C/V\.C/(e)\,NOUN,pucelle,8
2032,210,12,.,.,PON,2971,Pnc,Pnc,,,PUNCT,.,9
2033,211,1,alixandres,alixandres,NPR,2972,N,N,,/V\.C/V\.'C/V\.C/e\,PROPN|NOUN,Alexandre,8
2034,211,2,les,les,PRO:pers,2972,Prn,Prn$$,le,C/V\,PRON,le,10
2035,211,3,prist,prist,VER,2972,Vfin,Vfin,prendre,C/V\,VERB,prendre,10
2036,211,4,si,si,ADV,2972,Adv,Adv,si4,C/V\,ADV,si,10
2037,211,5,les,les,PRO:pers,2972,Prn,Prn$$,le,C/V\,PRON,le,10
2038,211,6,maine,maine,VER,2972,Vfin,Vfin,mener,'C/V\.C/(e)\,VERB,mener,10
2039,211,7,et,et,CON:coord,2972,Crd,Crd,et,/V\,CCONJ,et,10
2040,211,8,chadele,chadele,VER,2972,Vfin,Vfin,,C/V\.'C/V\.C/(e)\,VERB,chadeler,0
2041,211,9,",",",",PON,2972,Pnc,Pnc,,,PUNCT,",",9
2042,212,1,a,a,PRE,2973,Pre,Pre,à,/V\,ADP,à,10
2043,212,2,sa,sa,DET:poss,2973,Det,Det,son4,C/V\,DET,son,10
2044,212,3,tente,tente,NOM,2973,N,N,,'C/V\.C/(e)\,NOUN,tente,3
2045,212,4,de,de,PRE,2973,Pre,Pre,de,C/(e)\,ADP,de,10
2046,212,5,paile,paile,NOM,2973,N,N,,'C/V\.C/(e)\,NOUN,poêle,3
2047,212,6,les,les,PRO:pers,2973,Prn,Prn$$,le,C/V\,PRON,le,10
2048,212,7,chierist,chierist,VER,2973,N,N,,C/V\.'C/V\,PROPN|NOUN,chérir,-1
2049,212,8,et,et,CON:coord,2973,Crd,Crd,et,/V\,CCONJ,et,10
2050,212,9,dansele,dansele,NOM,2973,N,N,,C/V\.'C/V\.C/(e)\,PROPN|NOUN,donzelle,8
2051,212,10,",",",",PON,2973,Pnc,Pnc,,,PUNCT,",",9
2052,213,1,gentement,gentement,ADV,2974,Adv,Adv,,C/V\.C/e\.'C/V\,ADV,gentement,9
2053,213,2,les,les,PRO:pers,2974,Prn,Prn$$,le,C/V\,PRON,le,10
2054,213,3,honore,honore,VER,2974,Vfin,Vfin,honorer,/V\.'C/V\.C/(e)\,VERB,honorer,10
2055,213,4,et,et,CON:coord,2974,Crd,Crd,et,/V\,CCONJ,et,10
2056,213,5,molt,molt,ADV,2974,QIs,QIs,moult,C/V\,ADV,moult,10
2057,213,6,bel,bel,ADJ,2974,Adj,Adj,beau,C/V\,ADJ,beau,10
2058,213,7,les,les,PRO:pers,2974,Prn,Prn$$,le,C/V\,PRON,le,10
2059,213,8,apele,apele,VER,2974,Vfin,Vfin,appeler,/V\.'C/V\.C/(e)\,VERB,appeler,10
2060,213,9,.,.,PON,2974,Pnc,Pnc,,,PUNCT,.,9
2061,214,1,dayres,dayres,NOM,2975,N,N,,'C/V\.C/e\,PROPN|NOUN,Darius,8
2062,214,2,en,en,PRO:clit,2975,Prn,Prn$$,en2,/V\,PRON,en,10
2063,214,3,ot,ot,VER,2975,Vfin,Vfin,avoir,/V\,VERB,avoir,10
2064,214,4,tel,tel,ADJ,2975,Adj,Adj,tel,C/V\,ADJ,tel,10
2065,214,5,duel,duel,NOM,2975,N,N,,C/V\,NOUN,deuil,8
2066,214,6,qant,qant,ADV,2975,Sub,Sub,quand,C/V\,SCONJ,quand,10
2067,214,7,en,en,PRO:clit,2975,Prn,Prn$$,en2,/V\,PRON,en,10
2068,214,8,ot,ot,VER,2975,Vfin,Vfin,ouïr,/V\,VERB,ouïr,10
2069,214,9,la,la,DET:def,2975,Det,Det,le,C/V\,DET,le,10
2070,214,10,novele,novele,NOM,2975,N,N,,C/V\.'C/V\.C/(e)\,NOUN,nouvelle,3
2071,215,1,que,que,PROCON,2976,Qux,Qux,que,C/(e)\,ADJ|ADV|DET|PRON,que,10
2072,215,2,ses,ses,DET:poss,2976,Det,Det,son4,C/V\,DET,son,10
2073,215,3,cheveus,cheveus,NOM,2976,N,N,,C/V\.'C/V\,NOUN,cheveu,9
2074,215,4,derront,derront,VER,2976,Vfin,Vfin,dérompre,C/V\.'C/V\,VERB,dérompre,10
2075,215,5,et,et,CON:coord,2976,Crd,Crd,et,/V\,CCONJ,et,10
2076,215,6,debat,debat,VER,2976,Vfin,Vfin,debattre,C/V\.'C/V\,VERB,debattre,10
2077,215,7,sa,sa,DET:poss,2976,Det,Det,son4,C/V\,DET,son,10
2078,215,8,maissele,maissele,NOM,2976,N,N,,C/V\.'C/V\.C/(e)\,NOUN,maisselle,9
2079,215,9,.,.,PON,2976,Pnc,Pnc,,,PUNCT,.,9
2080,216,1,molt,molt,ADV,2977,QIs,QIs,moult,C/V\,ADV,moult,10
2081,216,2,fu,fu,VER,2977,Vfin,Vfin,être,C/V\,VERB,être,10
2082,216,3,bele,bele,ADJ,2977,Adj,Adj,beau,'C/V\.C/(e)\,ADJ,beau,10
2083,216,4,aventure,aventure,NOM,2977,N,N,,/V\.C/V\.'C/V\.C/(e)\,NOUN,aventure,8
2084,216,5,alixandre,alixandre,NPR,2977,N,N,,/V\.C/V\.'C/V\.C/(e)\,PROPN|NOUN,alixandre|Alexandre,-1
2085,216,6,avenue,avenue,VER,2977,Vpp,Vpp,avenir,/V\.C/e\.'C/V\./(e)\,VERB,avenir,10
2086,217,1,qant,qant,ADV,2978,Sub,Sub,quand,C/V\,SCONJ,quand,10
2087,217,2,dayre,dayre,VER,2978,N,N,,'C/V\.C/(e)\,PROPN|NOUN,UNKNOWN,-10
2088,217,3,ot,ot,VER,2978,Vfin,Vfin,avoir,/V\,VERB,avoir,10
2089,217,4,desconfit,desconfit,VER,2978,Vpp,Vpp,déconfire,C/V\.C/V\.'C/V\,VERB,déconfire,10
2090,217,5,et,et,CON:coord,2978,Crd,Crd,et,/V\,CCONJ,et,10
2091,217,6,sa,sa,DET:poss,2978,Det,Det,son4,C/V\,DET,son,10
2092,217,7,gent,gent,NOM,2978,N,N,,C/V\,NOUN,gent,8
2093,217,8,derompue,derompue,VER,2978,Vpp,Vpp,dérompre,C/V\.C/V\.'C/V\./(e)\,VERB,dérompre,10
2094,217,9,",",",",PON,2978,Pnc,Pnc,,,PUNCT,",",9
2095,218,1,par,par,PRE,2979,Pre,Pre,par,C/V\,ADP,par,10
2096,218,2,effors,effors,NOM,2979,N,N,,/V\.'C/V\,NOUN,effort,8
2097,218,3,d',d',PRE,2979,Pre,Pre,de,C/\,ADP,de,10
2098,218,4,armes,armes,NOM,2979,N,N,,'/V\.C/e\,NOUN,arme,3
2099,218,5,l',l',PRO:pers,2979,Prn,Prn$$,le,C/\,PRON,le,10
2100,218,6,ot,ot,VER,2979,Vfin,Vfin,avoir,/V\,VERB,avoir,10
2101,218,7,en,en,PRE,2979,Pre,Pre,en,/V\,ADP,en,10
2102,218,8,bataille,bataille,NOM,2979,N,N,,C/V\.'C/V\.C/(e)\,NOUN,bataille,8
2103,218,9,vaincue,vaincue,VER,2979,Vpp,Vpp,vaincre,C/V\.'C/V\./(e)\,VERB,vaincre,10
2104,218,10,.,.,PON,2979,Pnc,Pnc,,,PUNCT,.,9
2105,219,1,mais,mais,CON:coord,2980,Crd,Crd,mais,C/V\,CCONJ,mais,10
2106,219,2,dayres,dayres,NOM,2980,N,N,,'C/V\.C/e\,NOUN,Darius,2
2107,219,3,n',n',PRO:clit,2980,Neg,Neg$$,ne,C/\,ADV,ne,10
2108,219,4,ot,ot,VER,2980,Vfin,Vfin,avoir,/V\,VERB,avoir,10
2109,219,5,tel,tel,ADJ,2980,Adj,Adj,tel,C/V\,ADJ,tel,10
2110,219,6,duel,duel,NOM,2980,N,N,,C/V\,NOUN,deuil,8
2111,219,7,de,de,PRE,2980,Pre,Pre,de,C/(e)\,ADP,de,10
2112,219,8,perte,perte,NOM,2980,N,N,,'C/V\.C/(e)\,NOUN,perte,8
2113,219,9,q',q',PROCON,2980,Qux,Qux,que,C/\,PRON,que,10
2114,219,10,ait,ait,VER,2980,Vfin,Vfin,avoir,/V\,VERB,avoir,10
2115,219,11,eue,eue,VER,2980,Vpp,Vpp,avoir,/(V)\.'/V\./(e)\,VERB,avoir,10
2116,220,1,com,com,CON:subord,2981,Sub,Sub,comme,C/V\,SCONJ,comme,10
2117,220,2,il,il,PRO:pers,2981,Prn,Prn$,il,/V\,PRON,il,10
2118,220,3,ot,ot,VER,2981,Vfin,Vfin,avoir,/V\,VERB,avoir,10
2119,220,4,de,de,PRE,2981,Pre,Pre,de,C/(e)\,ADP,de,10
2120,220,5,sa,sa,DET:poss,2981,Det,Det,son4,C/V\,DET,son,10
2121,220,6,mere,mere,NOM,2981,N,N,,'C/V\.C/(e)\,NOUN,mère,3
2122,220,7,qu',qu',PROCON,2981,Qux,Qux,que,C/\,PRON,que,10
2123,220,8,il,il,PRO:pers,2981,Prn,Prn$,il,/V\,PRON,il,10
2124,220,9,ot,ot,VER,2981,Vfin,Vfin,avoir,/V\,VERB,avoir,10
2125,220,10,el,el,PREDET:en,2981,Pre+Det,Pre+Det,en.le,/V\,ADP.DET,en.le,10
2126,220,11,champ,champ,NOM,2981,N,N,,C/V\,NOUN,champ,3
2127,220,12,perdue,perdue,VER,2981,Vpp,Vpp,perdre,C/V\.'C/V\./(e)\,VERB,perdre,10
2128,221,1,et,et,CON:coord,2982,Crd,Crd,et,/V\,CCONJ,et,10
2129,221,2,sa,sa,DET:poss,2982,Det,Det,son4,C/V\,DET,son,10
2130,221,3,fille,fille,NOM,2982,N,N,,'C/V\.C/(e)\,NOUN,fille,3
2131,221,4,et,et,CON:coord,2982,Crd,Crd,et,/V\,CCONJ,et,10
2132,221,5,sa,sa,DET:poss,2982,Det,Det,son4,C/V\,DET,son,10
2133,221,6,feme,feme,NOM,2982,N,N,,'C/V\.C/(e)\,NOUN,femme,3
2134,221,7,",",",",PON,2982,Pnc,Pnc,,,PUNCT,",",9
2135,221,8,que,que,PROCON,2982,Qux,Qux,que,C/(e)\,PRON,que,10
2136,221,9,maint,maint,DET:ind,2982,QIs,QIs,maint,C/V\,DET,maint,10
2137,221,10,jor,jor,NOM,2982,N,N,,C/V\,NOUN,jour,8
2138,221,11,ot,ot,VER,2982,Vfin,Vfin,avoir,/V\,VERB,avoir,10
2139,221,12,tenue,tenue,VER,2982,Vpp,Vpp,tenir,C/V\.'C/V\./(e)\,VERB,tenir,10
2140,221,13,.,.,PON,2982,Pnc,Pnc,,,PUNCT,.,9
2141,222,1,molt,molt,ADV,2983,QIs,QIs,moult,C/V\,ADV,moult,10
2142,222,2,redoute,redoute,VER,2983,Vfin,Vfin,,C/V\.'C/V\.C/(e)\,VERB,redouter,9
2143,222,3,alixandre,alixandre,NPR,2983,N,N,,/V\.C/V\.'C/V\.C/(e)\,PROPN|NOUN,alixandre|Alexandre,-1
2144,222,4,qu',qu',PROCON,2983,Sub,Sub,que,C/\,SCONJ,que,10
2145,222,5,il,il,PRO:pers,2983,Prn,Prn$,il,/V\,PRON,il,10
2146,222,6,n',n',PRO:clit,2983,Neg,Neg$$,ne,C/\,ADV,ne,10
2147,222,7,en,en,PRO:clit,2983,Prn,Prn$$,en2,/V\,PRON,en,10
2148,222,8,face,face,VER,2983,Vfin,Vfin,faire,'C/V\.C/(e)\,VERB,faire,10
2149,222,9,sa,sa,DET:poss,2983,Det,Det,son4,C/V\,DET,son,10
2150,222,10,drue,drue,NOM,2983,N,N,,'C/V\./(e)\,NOUN,dru,8
2151,222,11,;,;,PON,2983,Pnc,Pnc,,,PUNCT,;,9
2152,223,1,por,por,PRE,2984,Pre,Pre,pour,C/V\,ADP,pour,10
2153,223,2,ce,ce,PRO:invar,2984,Prn,Prn,ce,C/(e)\,PRON,ce,10
2154,223,3,mande,mande,VER,2984,Vfin,Vfin,mander,'C/V\.C/(e)\,VERB,mander,10
2155,223,4,sa,sa,DET:poss,2984,Det,Det,son4,C/V\,DET,son,10
2156,223,5,gent,gent,NOM,2984,N,N,,C/V\,NOUN,gent,8
2157,223,6,la,la,DET:def,2984,Det,Det,le,C/V\,DET,le,10
2158,223,7,grant,grant,ADJ,2984,Adj,Adj,grand,C/V\,ADJ,grand,10
2159,223,8,et,et,CON:coord,2984,Crd,Crd,et,/V\,CCONJ,et,10
2160,223,9,la,la,DET:def,2984,Det,Det,le,C/V\,DET,le,10
2161,223,10,menue,menue,ADJ,2984,Adj,Adj,,C/V\.'C/V\./(e)\,ADJ,menu,8
2162,224,1,de,de,PRE,2985,Pre,Pre,de,C/(e)\,ADP,de,10
2163,224,2,par,par,PRE,2985,Pre,Pre,par,C/V\,ADP,par,10
2164,224,3,toute,toute,DET:ind,2985,QIs,QIs,tout,'C/V\.C/(e)\,DET,tout,10
2165,224,4,sa,sa,DET:poss,2985,Det,Det,son4,C/V\,DET,son,10
2166,224,5,terre,terre,NOM,2985,N,N,,'C/V\.C/(e)\,NOUN,terre,8
2167,224,6,ou,ou,PREDET:en,2985,Qux,Qux,où,/V\,ADJ|ADV|DET|PRON,où,10
2168,224,7,poil,poil,NOM,2985,N,N,,C/V\,NOUN,poil,3
2169,224,8,d',d',PRE,2985,Pre,Pre,de,C/\,ADP,de,10
2170,224,9,erbe,erbe,NOM,2985,N,N,,'/V\.C/(e)\,NOUN,herbe,9
2171,224,10,est,est,VER,2985,Vfin,Vfin,être,/V\,VERB,être,10
2172,224,11,creue,creue,VER,2985,Vpp,Vpp,croître,C/(V)\.'/V\./(e)\,VERB,croître,10
2173,224,12,;,;,PON,2985,Pnc,Pnc,,,PUNCT,;,9
2174,225,1,il,il,PRO:pers,2986,Prn,Prn$,il,/V\,PRON,il,10
2175,225,2,en,en,PRO:clit,2986,Prn,Prn$$,en2,/V\,PRON,en,10
2176,225,3,jure,jure,VER,2986,Vfin,Vfin,jurer,'C/V\.C/(e)\,VERB,jurer,10
2177,225,4,ses,ses,DET:poss,2986,Det,Det,son4,C/V\,DET,son,10
2178,225,5,dieus,dieus,NOM,2986,N,N,,C/V\,NOUN,dieu,3
2179,225,6,et,et,CON:coord,2986,Crd,Crd,et,/V\,CCONJ,et,10
2180,225,7,sa,sa,DET:poss,2986,Det,Det,son4,C/V\,DET,son,10
2181,225,8,teste,teste,NOM,2986,N,N,,'C/V\.C/(e)\,NOUN,tête,3
2182,225,9,chenue,chenue,ADJ,2986,Adj,Adj,,C/V\.'C/V\./(e)\,ADJ,chenu,9
2183,226,1,s',s',PRO:pers,2987,Sub,Sub,si3,C/\,SCONJ,si,10
2184,226,2,il,il,PRO:pers,2987,Prn,Prn$,il,/V\,PRON,il,10
2185,226,3,en,en,PRO:clit,2987,Prn,Prn$$,en2,/V\,PRON,en,10
2186,226,4,i,i,PRO:clit,2987,Prn,Prn$$,y2,/V\,PRON,y,10
2187,226,5,remaint,remaint,VER,2987,Vfin,Vfin,remanoir,C/V\.'C/V\,VERB,remanoir,10
2188,226,6,nus,nus,PRO:ind,2987,QIs,QIs,nul,C/V\,PRON,nul,10
2189,226,7,qui,qui,PROCON,2987,Qux,Qux,qui,C/V\,PRON,qui,10
2190,226,8,ne,ne,PRO:clit,2987,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
2191,226,9,viegne,viegne,VER,2987,Vfin,Vfin,venir,'C/V\.C/(e)\,VERB,venir,10
2192,226,10,en,en,PRE,2987,Pre,Pre,en,/V\,ADP,en,10
2193,226,11,s',s',DET:poss,2987,Det,Det,son4,C/\,DET,son,10
2194,226,12,aiue,aiue,NOM,2987,N,N,,/V\.'C/V\./(e)\,NOUN,aide,8
2195,227,1,les,les,DET:def,2988,Det,Det,le,C/V\,DET,le,10
2196,227,2,talons,talons,NOM,2988,N,N,,C/V\.'C/V\,NOUN,talon,9
2197,227,3,avra,avra,VER,2988,Vfin,Vfin,avoir,/V\.'C/V\,VERB,avoir,10
2198,227,4,cuis,cuis,VER,2988,N,N,,C/V\,NOUN,cuid,-10
2199,227,5,et,et,CON:coord,2988,Crd,Crd,et,/V\,CCONJ,et,10
2200,227,6,la,la,DET:def,2988,Det,Det,le,C/V\,DET,le,10
2201,227,7,plante,plante,NOM,2988,N,N,,'C/V\.C/(e)\,NOUN,plante,3
2202,227,8,fendue,fendue,VER,2988,Vpp,Vpp,fendre,C/V\.'C/V\./(e)\,VERB,fendre,10
2203,227,9,.,.,PON,2988,Pnc,Pnc,,,PUNCT,.,9
2204,228,1,nel,nel,PROCON,2989,Neg+Prn,Neg$$+Prn$$,ne.le,C/V\,ADV.PRON,ne.le,10
2205,228,2,laissera,laissera,VER,2989,Vfin,Vfin,laisser,C/V\.C/e\.'C/V\,VERB,laisser,10
2206,228,3,",",",",PON,2989,Pnc,Pnc,,,PUNCT,",",9
2207,228,4,ce,ce,PRO:invar,2989,Prn,Prn,ce,C/(e)\,PRON,ce,10
2208,228,5,dist,dist,VER,2989,Vfin,Vfin,dire,C/V\,VERB,dire,10
2209,228,6,",",",",PON,2989,Pnc,Pnc,,,PUNCT,",",9
2210,228,7,par,par,PRE,2989,Pre,Pre,par,C/V\,ADP,par,10
2211,228,8,la,la,DET:def,2989,Det,Det,le,C/V\,DET,le,10
2212,228,9,loi,loi,NOM,2989,N,N,,C/V\,NOUN,loi,8
2213,228,10,q',q',PROCON,2989,Qux,Qux,que,C/\,PRON,que,10
2214,228,11,a,a,PRE,2989,Vfin,Vfin,avoir,/V\,VERB,avoir,10
2215,228,12,creue,creue,NOM,2989,Vpp,Vpp,croire,C/(V)\.'/V\./(e)\,VERB,croire,10
2216,228,13,",",",",PON,2989,Pnc,Pnc,,,PUNCT,",",9
2217,229,1,que,que,PROCON,2990,Sub,Sub,que,C/(e)\,SCONJ,que,10
2218,229,2,ne,ne,PRO:clit,2990,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
2219,229,3,soit,soit,VER,2990,Vfin,Vfin,être,C/V\,VERB,être,10
2220,229,4,alixandre,alixandre,NPR,2990,N,N,,/V\.C/V\.'C/V\.C/(e)\,PROPN|NOUN,alixandre|Alexandre,-1
2221,229,5,ceste,ceste,DET:demo,2990,Dem,Dem,cist,'C/V\.C/(e)\,DET,cist,10
2222,229,6,honte,honte,NOM,2990,N,N,,'C/V\.C/(e)\,NOUN,honte,8
2223,229,7,rendue,rendue,VER,2990,Vpp,Vpp,rendre,C/V\.'C/V\./(e)\,VERB,rendre,10
2224,229,8,.,.,PON,2990,Pnc,Pnc,,,PUNCT,.,9
2225,230,1,molt,molt,ADV,2991,QIs,QIs,moult,C/V\,ADV,moult,10
2226,230,2,fu,fu,VER,2991,Vfin,Vfin,être,C/V\,VERB,être,10
2227,230,3,liés,liés,VER,2991,Adj,Adj,lié,C/V\,ADJ,lié,10
2228,230,4,alixandres,alixandres,NPR,2991,N,N,,/V\.C/V\.'C/V\.C/e\,PROPN|NOUN,Alexandre,8
2229,230,5,et,et,CON:coord,2991,Crd,Crd,et,/V\,CCONJ,et,10
2230,230,6,ses,ses,DET:poss,2991,Det,Det,son4,C/V\,DET,son,10
2231,230,7,pris,pris,NOM,2991,N,N,,C/V\,NOUN,prix,3
2232,230,8,est,est,VER,2991,Vfin,Vfin,être,/V\,VERB,être,10
2233,230,9,montés,montés,VER,2991,Vpp,Vpp,monter,C/V\.'C/V\,VERB,monter,10
2234,231,1,qant,qant,ADV,2992,Sub,Sub,quand,C/V\,SCONJ,quand,10
2235,231,2,il,il,PRO:pers,2992,Prn,Prn$,il,/V\,PRON,il,10
2236,231,3,ot,ot,VER,2992,Vfin,Vfin,avoir,/V\,VERB,avoir,10
2237,231,4,les,les,DET:def,2992,Det,Det,le,C/V\,DET,le,10
2238,231,5,persans,persans,NOM,2992,Adj,Adj,,C/V\.'C/V\,ADJ,persan|perçant,-1
2239,231,6,de,de,PRE,2992,Pre,Pre,de,C/(e)\,ADP,de,10
2240,231,7,bataille,bataille,NOM,2992,N,N,,C/V\.'C/V\.C/(e)\,NOUN,bataille,8
2241,231,8,getés,getés,VER,2992,Vpp,Vpp,jeter,C/V\.'C/V\,VERB,jeter,10
2242,232,1,et,et,CON:coord,2993,Crd,Crd,et,/V\,CCONJ,et,10
2243,232,2,dayron,dayron,VER,2993,N,N,,C/V\.'C/V\,NOUN,daron,-10
2244,232,3,desconfit,desconfit,VER,2993,Vpp,Vpp,déconfire,C/V\.C/V\.'C/V\,VERB,déconfire,10
2245,232,4,",",",",PON,2993,Pnc,Pnc,,,PUNCT,",",9
2246,232,5,qui,qui,PROCON,2993,Qux,Qux,qui,C/V\,PRON,qui,10
2247,232,6,el,el,PREDET:en,2993,Pre+Det,Pre+Det,en.le,/V\,ADP.DET,en.le,10
2248,232,7,cors,cors,NOM,2993,N,N,,C/V\,NOUN,corps,3
2249,232,8,fu,fu,VER,2993,Vfin,Vfin,être,C/V\,VERB,être,10
2250,232,9,navrés,navrés,VER,2993,Vpp,Vpp,,C/V\.'C/V\,VERB,navrer,9
2251,232,10,.,.,PON,2993,Pnc,Pnc,,,PUNCT,.,9
2252,233,1,li,li,PRO:pers,2994,Det,Det,le,C/V\,DET,le,10
2253,233,2,avoirs,avoirs,VER,2994,N,N,avoir2,/V\.'C/V\,PROPN|NOUN,avoir,10
2254,233,3,qu',qu',PROCON,2994,Qux,Qux,que,C/\,PRON,que,10
2255,233,4,il,il,PRO:pers,2994,Prn,Prn$,il,/V\,PRON,il,10
2256,233,5,i,i,PRO:clit,2994,Prn,Prn$$,y2,/V\,PRON,y,10
2257,233,6,prist,prist,VER,2994,Vfin,Vfin,prendre,C/V\,VERB,prendre,10
2258,233,7,ne,ne,PRO:clit,2994,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
2259,233,8,puet,puet,VER,2994,Vfin,Vfin,pouvoir2,C/V\,VERB,pouvoir,10
2260,233,9,estre,estre,VER,2994,Vinf,Vinf,être,'/V\.C/(e)\,VERB,être,10
2261,233,10,nonbrés,nonbrés,VER,2994,Vpp,Vpp,,C/V\.'C/V\,VERB,nombrer,0
2262,233,11,",",",",PON,2994,Pnc,Pnc,,,PUNCT,",",9
2263,234,1,li,li,DET:def,2995,Det,Det,le,C/V\,DET,le,10
2264,234,2,ors,ors,NOM,2995,N,N,,/V\,NOUN,or,3
2265,234,3,ne,ne,PRO:clit,2995,Crd,Crd,ne2,C/(e)\,CCONJ,ne,10
2266,234,4,li,li,DET:def,2995,Det,Det,le,C/V\,DET,le,10
2267,234,5,argens,argens,NOM,2995,N,N,,/V\.'C/V\,NOUN,argent,9
2268,234,6,ne,ne,PRO:clit,2995,Crd,Crd,ne2,C/(e)\,CCONJ,ne,10
2269,234,7,la,la,DET:def,2995,Det,Det,le,C/V\,DET,le,10
2270,234,8,grans,grans,ADJ,2995,Adj,Adj,grand,C/V\,ADJ,grand,10
2271,234,9,richetés,richetés,VER,2995,N,N,,C/V\.C/e\.'C/V\,NOUN,richeté,9
2272,235,1,que,que,PROCON,2996,Qux,Qux,que,C/(e)\,PRON,que,10
2273,235,2,dayres,dayres,NOM,2996,N,N,,'C/V\.C/e\,NOUN,Darius,2
2274,235,3,i,i,PRO:clit,2996,Prn,Prn$$,y2,/V\,PRON,y,10
2275,235,4,perdi,perdi,VER,2996,Vfin,Vfin,perdre,C/V\.'C/V\,VERB,perdre,10
2276,235,5,qant,qant,ADV,2996,Sub,Sub,quand,C/V\,SCONJ,quand,10
2277,235,6,du,du,PREDET:de,2996,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10
2278,235,7,champ,champ,NOM,2996,N,N,,C/V\,NOUN,champ,3
2279,235,8,fu,fu,VER,2996,Vfin,Vfin,être,C/V\,VERB,être,10
2280,235,9,getés,getés,VER,2996,Vpp,Vpp,jeter,C/V\.'C/V\,VERB,jeter,10
2281,236,1,et,et,CON:coord,2997,Crd,Crd,et,/V\,CCONJ,et,10
2282,236,2,sa,sa,DET:poss,2997,Det,Det,son4,C/V\,DET,son,10
2283,236,3,feme,feme,NOM,2997,N,N,,'C/V\.C/(e)\,NOUN,femme,3
2284,236,4,et,et,CON:coord,2997,Crd,Crd,et,/V\,CCONJ,et,10
2285,236,5,sa,sa,DET:poss,2997,Det,Det,son4,C/V\,DET,son,10
2286,236,6,fille,fille,NOM,2997,N,N,,'C/V\.C/(e)\,NOUN,fille,3
2287,236,7,",",",",PON,2997,Pnc,Pnc,,,PUNCT,",",9
2288,236,8,qui,qui,PROCON,2997,Qux,Qux,qui,C/V\,PRON,qui,10
2289,236,9,orent,orent,VER,2997,Vfin,Vfin,avoir,'/V\.C/e\,VERB,avoir,10
2290,236,10,grans,grans,ADJ,2997,Adj,Adj,grand,C/V\,ADJ,grand,10
2291,236,11,biautés,biautés,NPR,2997,N,N,,C/V\.'C/V\,NOUN,beauté,9
2292,236,12,",",",",PON,2997,Pnc,Pnc,,,PUNCT,",",9
2293,237,1,et,et,CON:coord,2998,Crd,Crd,et,/V\,CCONJ,et,10
2294,237,2,sa,sa,DET:poss,2998,Det,Det,son4,C/V\,DET,son,10
2295,237,3,mere,mere,NOM,2998,N,N,,'C/V\.C/(e)\,NOUN,mère,3
2296,237,4,meisme,meisme,ADJ,2998,Adj,Adj,même,C/(V)\.'/V\.C/(e)\,ADJ,même,10
2297,237,5,dont,dont,PRO:invar,2998,Qux,Qux,dont,C/V\,PRON,dont,10
2298,237,6,il,il,PRO:pers,2998,Prn,Prn$,il,/V\,PRON,il,10
2299,237,7,iert,iert,VER,2998,Vfin,Vfin,être,/V\,VERB,être,10
2300,237,8,molt,molt,ADV,2998,QIs,QIs,moult,C/V\,ADV,moult,10
2301,237,9,amés,amés,VER,2998,Vpp,Vpp,aimer,/V\.'C/V\,VERB,aimer,10
2302,237,10,;,;,PON,2998,Pnc,Pnc,,,PUNCT,;,9
2303,238,1,alixandres,alixandres,NPR,2999,N,N,,/V\.C/V\.'C/V\.C/e\,PROPN|NOUN,Alexandre,8
2304,238,2,les,les,PRO:pers,2999,Prn,Prn$$,le,C/V\,PRON,le,10
2305,238,3,prist,prist,VER,2999,Vfin,Vfin,prendre,C/V\,VERB,prendre,10
2306,238,4,ses,ses,DET:poss,2999,Adv+Prn,Adv+Prn$$,si4.le,C/V\,ADV.PRON,si4.le,10
2307,238,5,en,en,PRO:clit,2999,Prn,Prn$$,en2,/V\,PRON,en,10
2308,238,6,maine,maine,VER,2999,Vfin,Vfin,mener,'C/V\.C/(e)\,VERB,mener,10
2309,238,7,a,a,PRE,2999,Pre,Pre,à,/V\,ADP,à,10
2310,238,8,ses,ses,DET:poss,2999,Det,Det,son4,C/V\,DET,son,10
2311,238,9,tres,tres,NOM,2999,N,N,,C/V\,NOUN,trait,5
2312,238,10,.,.,PON,2999,Pnc,Pnc,,,PUNCT,.,9
2313,239,1,d',d',PRE,3000,Pre,Pre,de,C/\,ADP,de,10
2314,239,2,une,une,DET:ndf,3000,QIs,QIs,un,'/V\.C/(e)\,DET,un,10
2315,239,3,chose,chose,NOM,3000,N,N,,'C/V\.C/(e)\,NOUN,chose,8
