wd_id,word,lex_id,textlineid,syntag,syntag2,lemma,syllabified,pos,lemma_ofl,lemma_score
356,sa,sa,101024,Det,Det,son4,C/V\,DET,son,10
357,gueule,gueule,101025,N,N,,'C/V\.C/(e)\,NOUN,gueule,9
358,par,par,101025,Pre,Pre,par,C/V\,ADP,par,10
359,ou,ou,101025,Qux,Qux,où,/V\,PRON,où,10
360,recevoit,recevoit,101025,Vfin,Vfin,recevoir,C/V\.C/e\.'C/V\,VERB,recevoir,10
361,sa,sa,101025,Det,Det,son4,C/V\,DET,son,10
362,nourriture,nourriture,101025,N,N,,C/V\.C/V\.'C/V\.C/(e)\,NOUN,nourriture,9
363,",",",",101025,Pnc,Pnc,,,PUNCT,",",9
364,et,et,101025,Crd,Crd,et,/V\,CCONJ,et,10
365,l',l',101025,Det,Det,le,C/\,DET,le,10
366,autre,autre,101025,Adj,Adj,autre,'/V\.C/(e)\,ADJ,autre,10
367,estoit,estoit,101025,Vfin,Vfin,être,/V\.'C/V\,VERB,être,10
368,dessoubz,dessoubz,101025,PrA,PrA,dessous,C/V\.'C/V\,ADP|ADV,dessous,10
369,par,par,101025,Pre,Pre,par,C/V\,ADP,par,10
370,ou,ou,101025,Qux,Qux,où,/V\,PRON,où,10
371,se,se,101026,Prn,Prn$$,se,C/(e)\,PRON,se,10
372,purgoit,purgoit,101026,Vfin,Vfin,,C/V\.'C/V\,VERB,pourquérir,0
373,et,et,101026,Crd,Crd,et,/V\,CCONJ,et,10
374,vuidoit,vuidoit,101026,Vfin,Vfin,,C/V\.'C/V\,VERB,vider,9
375,.,.,101026,Pnc,Pnc,,,PUNCT,.,9
376,Mais,mais,101026,Crd,Crd,mais,C/V\,CCONJ,mais,10
377,de,de,101026,Pre,Pre,de,C/(e)\,ADP,de,10
378,differans,differans,101026,Vprs,Vprs,,C/V\.C/V\.'C/V\,VERB,différer,8
379,natures,natures,101026,N,N,,C/V\.'C/V\.C/e\,NOUN,nature,8
380,estoient,estoient,101026,Vfin,Vfin,être,/V\.'C/V\./e\,VERB,être,10
381,yces,ycés,101026,Dem,Dem,cist,/V\.'C/V\,DET|PRON,cist,10
382,·II·,·ii·,101026,QIs,QIs,deux,C/V\,NUM,deux,10
383,;,;,101026,Pnc,Pnc,,,PUNCT,;,9
384,car,car,101027,Crd,Crd,car,C/V\,CCONJ,car,10
385,tout,tout,101027,QIs,QIs,tout,C/V\,DET,tout,10
386,ce,ce,101027,Prn,Prn,ce,C/(e)\,PRON,ce,10
387,qui,qui,101027,Qux,Qux,qui,C/V\,PRON,qui,10
388,entroit,entroit,101027,Vfin,Vfin,entrer,/V\.'C/V\,VERB,entrer,10
389,par,par,101027,Pre,Pre,par,C/V\,ADP,par,10
390,le,le,101027,Det,Det,le,C/(e)\,DET,le,10
391,conduit,conduit,101027,N,N,,C/V\.'C/V\,NOUN,conduit,8
392,hault,hault,101027,Adj,Adj,haut,C/V\,ADJ,haut,10
393,",",",",101027,Pnc,Pnc,,,PUNCT,",",9
394,par,par,101027,Pre,Pre,par,C/V\,ADP,par,10
395,ou,ou,101027,Qux,Qux,où,/V\,PRON,où,10
396,repeus,repeus,101027,Vpp,Vpp,repaître,C/V\.C/(V)\.'/V\,VERB,repaître,10
397,estoit,estoit,101027,Vfin,Vfin,être,/V\.'C/V\,VERB,être,10
398,",",",",101027,Pnc,Pnc,,,PUNCT,",",9
399,convenoit,convenoit,101028,Vfin,Vfin,convenir,C/V\.C/e\.'C/V\,VERB,convenir,10
400,que,que,101028,Sub,Sub,que,C/(e)\,SCONJ,que,10
401,corps,corps,101028,N,N,,C/V\,NOUN,corps,3
402,materiel,materiel,101028,Adj,Adj,,C/V\.C/V\.C/V\.'C/V\,ADJ,matériel,6
403,et,et,101028,Crd,Crd,et,/V\,CCONJ,et,10
404,corruptible,corruptible,101028,Adj,Adj,,C/V\.C/V\.'C/V\.C/(e)\,ADJ,corruptible,6
405,eust,eust,101028,Vfin,Vfin,avoir,/(V)\.'/V\,VERB,avoir,10
406,",",",",101028,Pnc,Pnc,,,PUNCT,",",9
407,mais,mais,101028,Crd,Crd,mais,C/V\,CCONJ,mais,10
408,par,par,101028,Pre,Pre,par,C/V\,ADP,par,10
409,l',l',101028,Det,Det,le,C/\,DET,le,10
410,autre,autre,101028,Adj,Adj,autre,'/V\.C/(e)\,ADJ,autre,10
411,conduit,conduit,101029,N,N,,C/V\.'C/V\,NOUN,conduit,8
412,ne,ne,101029,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
413,passoit,passoit,101029,Vfin,Vfin,passer,C/V\.'C/V\,VERB,passer,10
414,riens,riens,101029,N,N,rien,C/V\,PROPN|NOUN,rien,10
415,fraile,fraile,101029,Adj,Adj,,'C/V\.C/(e)\,ADJ,frêle,9
416,ne,ne,101029,Crd,Crd,ne2,C/(e)\,CCONJ,ne,10
417,palpable,palpable,101029,Adj,Adj,,C/V\.'C/V\.C/(e)\,ADJ,palpable,9
418,.,.,101029,Pnc,Pnc,,,PUNCT,.,9
419,La,la,101029,Det,Det,le,C/V\,DET,le,10
420,vesteure,vesteure,101029,N,N,,C/V\.C/(V)\.'/V\.C/(e)\,NOUN,vêture,9
421,de,de,101029,Pre,Pre,de,C/(e)\,ADP,de,10
422,ceste,ceste,101029,Dem,Dem,cist,'C/V\.C/(e)\,DET,cist,10
423,creature,creature,101029,N,N,,C/V\.C/V\.'C/V\.C/(e)\,NOUN,créature,9
424,estoit,estoit,101030,Vfin,Vfin,être,/V\.'C/V\,VERB,être,10
425,dyapree,dyapree,101030,Vpp,Vpp,,C/V\.C/V\.'C/V\./(e)\,VERB,diaprer,6
426,de,de,101030,Pre,Pre,de,C/(e)\,ADP,de,10
427,toutes,toutes,101030,QIs,QIs,tout,'C/V\.C/e\,DET,tout,10
428,couleurs,couleurs,101030,N,N,,C/V\.'C/V\,NOUN,couleur,9
429,tres,tres,101030,Adv,Adv,très,C/V\,ADV,très,10
430,sobtilment,sobtilment,101030,Adv,Adv,,C/V\.C/V\.'C/V\,ADV,subtilement,6
431,ouvree,ouvree,101030,Vpp,Vpp,oeuvrer,/V\.'C/V\./(e)\,VERB,oeuvrer,10
432,",",",",101030,Pnc,Pnc,,,PUNCT,",",9
433,belle,belle,101031,Adj,Adj,beau,'C/V\.C/(e)\,ADJ,beau,10
434,",",",",101031,Pnc,Pnc,,,PUNCT,",",9
435,riche,riche,101031,Adj,Adj,riche,'C/V\.C/(e)\,ADJ,riche,10
436,et,et,101031,Crd,Crd,et,/V\,CCONJ,et,10
437,de,de,101031,Pre,Pre,de,C/(e)\,ADP,de,10
438,longue,longue,101031,Adj,Adj,long,'C/V\.C/(e)\,ADJ,long,10
439,duree,duree,101031,N,N,,C/V\.'C/V\./(e)\,NOUN,durée,8
440,.,.,101031,Pnc,Pnc,,,PUNCT,.,9
441,En,en,101031,Pre,Pre,en,/V\,ADP,en,10
442,son,son,101031,Det,Det,son4,C/V\,DET,son,10
443,front,front,101031,N,N,,C/V\,NOUN,front,9
444,bien,bien,101031,Adv,Adv,bien,C/V\,ADV,bien,10
445,portrait,portrait,101031,Vpp,Vpp,pourtraire,C/V\.'C/V\,VERB,pourtraire,10
446,avoit,avoit,101031,Vfin,Vfin,avoir,/V\.'C/V\,VERB,avoir,10
447,l',l',101032,Det,Det,le,C/\,DET,le,10
448,emprainte,emprainte,101032,N,N,,/V\.'C/V\.C/(e)\,NOUN,empreinte,8
449,de,de,101032,Pre,Pre,de,C/(e)\,ADP,de,10
450,·V·,·v·,101032,QIs,QIs,cinq,C/V\,NUM,cinq,10
451,lettres,lettres,101032,N,N,,'C/V\.C/e\,NOUN,lettre,8
452,",",",",101032,Pnc,Pnc,,,PUNCT,",",9
453,c',c',101032,Prn,Prn,ce,C/\,PRON,ce,10
454,est,est,101032,Vfin,Vfin,être,/V\,VERB,être,10
455,assavoir,assavoir,101032,Adv,Adv,assavoir,/V\.C/V\.'C/V\,ADV,assavoir,10
456,«,«,101032,Pnc,Pnc,,,PUNCT,«,9
457,C.,C,101032,Let,Let,,C/V\,PROPN,cent,3
458,h.,H,101032,Let,Let,,C/V\,PROPN,h,2
459,a.,A,101032,Let,Let,,/V\,PROPN,a,5
460,o.,O,101032,Let,Let,,/V\,PROPN,o,5
461,z.,Z,101032,Let,Let,,/V\,PROPN,z,2
462,»,»,101032,Pnc,Pnc,,,PUNCT,»,9
463,",",",",101032,Pnc,Pnc,,,PUNCT,",",9
464,qui,qui,101032,Qux,Qux,qui,C/V\,PRON,qui,10
465,son,son,101032,Det,Det,son4,C/V\,DET,son,10
466,nom,nom,101032,N,N,,C/V\,NOUN,nom,8
467,figuroient,figuroient,101033,Vfin,Vfin,,C/V\.C/V\.'C/V\./e\,VERB,figurer,9
468,.,.,101033,Pnc,Pnc,,,PUNCT,.,9
469,En,en,101033,Pre,Pre,en,/V\,ADP,en,10
470,ceste,ceste,101033,Dem,Dem,cist,'C/V\.C/(e)\,DET,cist,10
471,statue,statue,101033,N,N,,C/V\.'C/V\./(e)\,NOUN,statue,9
472,n',n',101033,Neg,Neg$$,ne,C/\,ADV,ne,10
473,avoit,avoit,101033,Vfin,Vfin,avoir,/V\.'C/V\,VERB,avoir,10
474,riens,riens,101033,N,N,rien,C/V\,PROPN|NOUN,rien,10
475,de,de,101033,Pre,Pre,de,C/(e)\,ADP,de,10
476,difforme,difforme,101033,Adj,Adj,,C/V\.'C/V\,ADJ,difforme,8
477,",",",",101033,Pnc,Pnc,,,PUNCT,",",9
478,excepté,excepté,101033,Vpp,Vpp,,/V\.C/e\.'C/V\,VERB,excepter,8
479,que,que,101033,Sub,Sub,que,C/(e)\,SCONJ,que,10
480,par,par,101034,Pre,Pre,par,C/V\,ADP,par,10
481,fois,fois,101034,N,N,,C/V\,NOUN,fois,3
482,faisoit,faisoit,101034,Vfin,Vfin,faire,C/V\.'C/V\,VERB,faire,10
483,chiere,chiere,101034,N,N,,'C/V\.C/(e)\,NOUN,chère,3
484,triste,triste,101034,Adj,Adj,triste,'C/V\.C/(e)\,ADJ,triste,10
485,et,et,101034,Crd,Crd,et,/V\,CCONJ,et,10
486,plourable,plourable,101034,Adj,Adj,,C/V\.'C/V\.C/(e)\,ADJ,plorable,6
487,et,et,101034,Crd,Crd,et,/V\,CCONJ,et,10
488,adoulee,adoulee,101034,Vpp,Vpp,,/V\.C/V\.'C/V\./(e)\,VERB,adouler,9
489,",",",",101034,Pnc,Pnc,,,PUNCT,",",9
490,tout,tout,101034,QIs,QIs,tout,C/V\,ADV,tout,10
491,ainsi,ainsi,101034,Adv,Adv,ainsi,/V\.'C/V\,ADV,ainsi,10
492,comme,comme,101035,Sub,Sub,comme,'C/V\.C/(e)\,SCONJ,comme,10
493,homme,homme,101035,N,N,,'/V\.C/(e)\,NOUN,homme,9
494,qui,qui,101035,Qux,Qux,qui,C/V\,PRON,qui,10
495,par,par,101035,Pre,Pre,par,C/V\,ADP,par,10
496,diverses,diverses,101035,QIs,QIs,divers,C/V\.'C/V\.C/e\,DET,divers,10
497,parties,parties,101035,N,N,,C/V\.'C/V\./e\,NOUN,partie,8
498,de,de,101035,Pre,Pre,de,C/(e)\,ADP,de,10
499,son,son,101035,Det,Det,son4,C/V\,DET,son,10
500,corps,corps,101035,N,N,,C/V\,NOUN,corps,3
501,sent,sent,101035,Vfin,Vfin,sentir,C/V\,VERB,sentir,10
502,et,et,101035,Crd,Crd,et,/V\,CCONJ,et,10
503,seuffre,seuffre,101035,Vfin,Vfin,souffrir,'C/V\.C/(e)\,VERB,souffrir,10
504,diverses,diverses,101036,QIs,QIs,divers,C/V\.'C/V\.C/e\,DET,divers,10
505,passions,passions,101036,N,N,,C/V\.C/V\.'C/V\,NOUN,passion,8
506,et,et,101036,Crd,Crd,et,/V\,CCONJ,et,10
507,douleurs,douleurs,101036,N,N,,C/V\.'C/V\,NOUN,douleur,9
508,",",",",101036,Pnc,Pnc,,,PUNCT,",",9
509,pour,pour,101036,Pre,Pre,pour,C/V\,ADP,pour,10
510,laquelle,laquelle,101036,Qux,Qux,lequel,C/V\.'C/V\.C/(e)\,DET,lequel,10
511,cause,cause,101036,N,N,,'C/V\.C/(e)\,NOUN,cause,3
512,gectoit,gectoit,101036,Vfin,Vfin,jeter,C/V\.'C/V\,VERB,jeter,10
513,grans,grans,101036,Adj,Adj,grand,C/V\,ADJ,grand,10
514,plains,plains,101037,N,N,,C/V\,NOUN,plain,3
515,et,et,101037,Crd,Crd,et,/V\,CCONJ,et,10
516,a,a,101037,Pre,Pre,à,/V\,ADP,à,10
517,Dieu,dieu,101037,N,N,,C/V\,PROPN,Dieu,8
518,lamentacions,lamentacions,101037,N,N,,C/V\.C/V\.C/V\.C/{V}\.'/V\,NOUN,lamentation,9
519,par,par,101037,Pre,Pre,par,C/V\,ADP,par,10
520,divers,divers,101037,QIs,QIs,divers,C/V\.'C/V\,ADJ,divers,10
521,cris,cris,101037,N,N,,C/V\,NOUN,cri,3
522,.,.,101037,Pnc,Pnc,,,PUNCT,.,9
523,CI,ci,102001,Adv,Adv,ci,C/V\,ADV,ci,10
524,DIT,dit,102001,Vfin,Vfin,dire,C/V\,VERB,dire,10
525,L',l',102001,Det,Det,le,C/\,DET,le,10
526,ORDRE,ordre,102001,N,N,,'/V\.C/(e)\,NOUN,ordre,5
527,COMMENT,comment,102001,Qux,Qux,comment,C/V\.'C/V\,ADV,comment,10
528,LEDIT,ledit,102001,Dem,Dem,ledit,C/e\.'C/V\,DET,ledit,10
529,YMAGE,ymage,102001,N,N,,/V\.'C/V\.C/(e)\,NOUN,image,6
530,ESTOIT,estoit,102001,Vfin,Vfin,être,/V\.'C/V\,VERB,être,10
531,REPEUS,repeus,102001,Vpp,Vpp,repaître,C/V\.C/(V)\.'/V\,VERB,repaître,10
532,Delez,delez,102002,PrA,PrA,delez,C/V\.'C/V\,ADP,delez,10
533,ledit,ledit,102002,Dem,Dem,ledit,C/e\.'C/V\,DET,ledit,10
534,ymage,ymage,102002,N,N,,/V\.'C/V\.C/(e)\,NOUN,image,9
535,avoit,avoit,102002,Vfin,Vfin,avoir,/V\.'C/V\,VERB,avoir,10
536,assistant,assistant,102002,Vprs,Vprs,,/V\.C/V\.'C/V\,VERB,assister,8
537,une,une,102002,QIs,QIs,un,'/V\.C/(e)\,DET,un,10
538,grant,grant,102002,Adj,Adj,grand,C/V\,ADJ,grand,10
539,ombre,ombre,102002,N,N,,'/V\.C/(e)\,NOUN,ombre,3
540,couronnee,couronnee,102002,Vpp,Vpp,,C/V\.C/V\.'C/V\./(e)\,VERB,couronner,9
541,de,de,102002,Pre,Pre,de,C/(e)\,ADP,de,10
542,fourme,fourme,102003,N,N,,'C/V\.C/(e)\,NOUN,forme,3
543,femminine,femminine,102003,Adj,Adj,,C/V\.C/V\.'C/V\.C/(e)\,ADJ,féminin,0
544,",",",",102003,Pnc,Pnc,,,PUNCT,",",9
545,comme,comme,102003,Sub,Sub,comme,'C/V\.C/(e)\,SCONJ,comme,10
546,ce,ce,102003,Prn,Prn,ce,C/(e)\,PRON,ce,10
547,fust,fust,102003,Vfin,Vfin,être,C/V\,VERB,être,10
548,la,la,102003,Det,Det,le,C/V\,DET,le,10
549,semblance,semblance,102003,N,N,,C/V\.'C/V\.C/(e)\,NOUN,semblance,9
550,d',d',102003,Pre,Pre,de,C/\,ADP,de,10
551,une,une,102003,QIs,QIs,un,'/V\.C/(e)\,DET,un,10
552,tres,tres,102003,Adv,Adv,très,C/V\,ADV,très,10
553,poissant,poissant,102003,Adj,Adj,,C/V\.'C/V\,ADJ,puissant,8
554,royne,royne,102004,N,N,,C/(V)\.'/V\.C/(e)\,NOUN,reine,9
555,naturelment,naturelment,102004,Adv,Adv,,C/V\.C/V\.C/V\.'C/V\,ADV,naturellement,9
556,fourmee,fourmee,102004,Vpp,Vpp,,C/V\.'C/V\./(e)\,VERB,former,9
557,sans,sans,102004,Pre,Pre,sans,C/V\,ADP,sans,10
558,corps,corps,102004,N,N,,C/V\,NOUN,corps,3
559,visible,visible,102004,Adj,Adj,,C/V\.'C/V\.C/(e)\,ADJ,visible,9
560,ne,ne,102004,Crd,Crd,ne2,C/(e)\,CCONJ,ne,10
561,palpable,palpable,102004,Adj,Adj,,C/V\.'C/V\.C/(e)\,ADJ,palpable,9
562,.,.,102004,Pnc,Pnc,,,PUNCT,.,9
563,Si,si,102004,Adv,Adv,si4,C/V\,ADV,si,10
564,estoit,estoit,102004,Vfin,Vfin,être,/V\.'C/V\,VERB,être,10
565,tant,tant,102005,QIs,QIs,tant,C/V\,ADV,tant,10
566,grant,grant,102005,Adj,Adj,grand,C/V\,ADJ,grand,10
567,qu',qu',102005,Sub,Sub,que,C/\,SCONJ,que,10
568,elle,elle,102005,Prn,Prn$,elle,'/V\.C/(e)\,PRON,elle,10
569,obombroit,obombroit,102005,Vfin,Vfin,,/V\.C/V\.'C/V\,VERB,obombrer,9
570,et,et,102005,Crd,Crd,et,/V\,CCONJ,et,10
571,avironoit,avironoit,102005,Vfin,Vfin,,/V\.C/V\.C/V\.'C/V\,VERB,avironner,9
572,tout,tout,102005,QIs,QIs,tout,C/V\,DET,tout,10
573,le,le,102005,Det,Det,le,C/(e)\,DET,le,10
574,corps,corps,102005,N,N,,C/V\,NOUN,corps,3
575,dudit,dudit,102005,Pre+Dem,Pre+Dem,de.ledit,C/V\.'C/V\,ADP.DET,de.ledit,10
576,ymage,ymage,102005,N,N,,/V\.'C/V\.C/(e)\,NOUN,image,9
577,",",",",102005,Pnc,Pnc,,,PUNCT,",",9
578,duquel,duquel,102006,Pre+Qux,Pre+Qux,duquel,C/V\.'C/V\,ADP.PRON,de.lequel,11
579,estoit,estoit,102006,Vfin,Vfin,être,/V\.'C/V\,VERB,être,10
580,singulierement,singulierement,102006,Adv,Adv,,C/V\.C/V\.C/V\.C/e\.'C/V\,ADV,singulièrement,9
581,deputee,deputee,102006,Vpp,Vpp,,C/V\.C/V\.'C/V\./(e)\,VERB,députer,9
582,et,et,102006,Crd,Crd,et,/V\,CCONJ,et,10
583,establie,establie,102006,Vpp,Vpp,,/V\.C/V\.'C/V\./(e)\,VERB,établir,8
584,estre,estre,102006,Vinf,Vinf,être,'/V\.C/(e)\,VERB,être,10
585,l',l',102006,Det,Det,le,C/\,DET,le,10
586,admenistraresse,admenistraresse,102006,N,N,,/V\.C/e\.C/V\.C/V\.'C/V\.C/(e)\,NOUN,administreresse,6
587,de,de,102007,Pre,Pre,de,C/(e)\,ADP,de,10
588,sa,sa,102007,Det,Det,son4,C/V\,DET,son,10
589,nourriture,nourriture,102007,N,N,,C/V\.C/V\.'C/V\.C/(e)\,NOUN,nourriture,9
590,;,;,102007,Pnc,Pnc,,,PUNCT,;,9
591,et,et,102007,Crd,Crd,et,/V\,CCONJ,et,10
592,estoit,estoit,102007,Vfin,Vfin,être,/V\.'C/V\,VERB,être,10
593,tel,tel,102007,Adj,Adj,tel,C/V\,ADJ,tel,10
594,son,son,102007,Det,Det,son4,C/V\,DET,son,10
595,office,office,102007,N,N,,/V\.'C/V\.C/(e)\,NOUN,office,9
596,.,.,102007,Pnc,Pnc,,,PUNCT,.,9
597,Environ,environ,102007,PrA,PrA,environ,/V\.C/V\.'C/V\,ADV,environ,10
598,soy,soy,102007,Prn,Prn,soi,C/V\,PRON,soi,10
599,avoit,avoit,102007,Vfin,Vfin,avoir,/V\.'C/V\,VERB,avoir,10
600,infinis,infinis,102008,Adj,Adj,,/V\.C/V\.'C/V\,ADJ,infini,9
601,instrumens,instrumens,102008,N,N,,/V\.C/V\.'C/V\,NOUN,instrument,9
602,de,de,102008,Pre,Pre,de,C/(e)\,ADP,de,10
603,divers,divers,102008,QIs,QIs,divers,C/V\.'C/V\,ADJ,divers,10
604,coins,coins,102008,N,N,,C/V\,NOUN,coin,3
605,et,et,102008,Crd,Crd,et,/V\,CCONJ,et,10
606,empraintes,empraintes,102008,N,N,,/V\.'C/V\.C/e\,PROPN|NOUN,empreindre,2
607,",",",",102008,Pnc,Pnc,,,PUNCT,",",9
608,aussi,aussi,102008,Adv,Adv,aussi,/V\.'C/V\,ADV,aussi,10
609,comme,comme,102008,Sub,Sub,comme,'C/V\.C/(e)\,SCONJ,comme,10
610,sont,sont,102008,Vfin,Vfin,être,C/V\,VERB,être,10
611,a,a,102009,Pre,Pre,à,/V\,ADP,à,10
612,Paris,paris,102009,N,N,,C/V\.'C/V\,PROPN,Paris,3
613,molles,molles,102009,N,N,,'C/V\.C/e\,NOUN,mou,3
614,a,a,102009,Pre,Pre,à,/V\,ADP,à,10
615,faire,faire,102009,Vinf,Vinf,faire,'C/V\.C/(e)\,VERB,faire,10
616,gauffres,gauffres,102009,N,N,,'C/V\.C/e\,NOUN,gaufre,9
617,ou,ou,102009,Crd,Crd,ou,/V\,CCONJ,ou,10
618,autres,autres,102009,Adj,Adj,autre,'/V\.C/e\,ADJ,autre,10
619,outilz,outilz,102009,N,N,,/V\.'C/V\,NOUN,outil,9
620,semblables,semblables,102009,Adj,Adj,,C/V\.'C/V\.C/e\,ADJ,semblable,9
621,.,.,102009,Pnc,Pnc,,,PUNCT,.,9
622,Et,et,102009,Crd,Crd,et,/V\,CCONJ,et,10
623,comme,comme,102009,Sub,Sub,comme,'C/V\.C/(e)\,SCONJ,comme,10
624,ceste,ceste,102010,Dem,Dem,cist,'C/V\.C/(e)\,DET,cist,10
625,dame,dame,102010,N,N,,'C/V\.C/(e)\,NOUN,dame,8
626,n',n',102010,Neg,Neg$$,ne,C/\,ADV,ne,10
627,eust,eust,102010,Vfin,Vfin,avoir,/(V)\.'/V\,VERB,avoir,10
628,en,en,102010,Pre,Pre,en,/V\,ADP,en,10
629,soy,soy,102010,Prn,Prn,soi,C/V\,PRON,soi,10
630,le,le,102010,Det,Det,le,C/(e)\,DET,le,10
631,vice,vice,102010,N,N,,'C/V\.C/(e)\,NOUN,vice,9
632,de,de,102010,Pre,Pre,de,C/(e)\,ADP,de,10
633,paresce,paresce,102010,N,N,,C/V\.'C/V\.C/(e)\,NOUN,paresse,9
634,",",",",102010,Pnc,Pnc,,,PUNCT,",",9
635,l',l',102010,Prn,Prn$$,le,C/\,PRON,le,10
636,occuppoit,occuppoit,102010,Vfin,Vfin,,/V\.C/V\.'C/V\,VERB,occuper,9
637,continuelment,continuelment,102010,Adv,Adv,,C/V\.C/V\.C/V\.C/V\.'C/V\,ADV,continuellement,9
638,neccessaire,neccessaire,102011,Adj,Adj,,C/V\.C/V\.'C/V\.C/(e)\,ADJ,nécessaire,8
639,diligence,diligence,102011,N,N,,C/V\.C/V\.'C/V\.C/(e)\,NOUN,diligence,9
640,de,de,102011,Pre,Pre,de,C/(e)\,ADP,de,10
641,divers,divers,102011,QIs,QIs,divers,C/V\.'C/V\,ADJ,divers,10
642,labours,labours,102011,N,N,,C/V\.'C/V\,NOUN,labour,3
643,",",",",102011,Pnc,Pnc,,,PUNCT,",",9
644,car,car,102011,Crd,Crd,car,C/V\,CCONJ,car,10
645,sanz,sanz,102011,Pre,Pre,sans,C/V\,ADP,sans,10
646,prendre,prendre,102011,Vinf,Vinf,prendre,'C/V\.C/(e)\,VERB,prendre,10
647,repos,repos,102011,N,N,,C/V\.'C/V\,NOUN,repos,8
648,",",",",102011,Pnc,Pnc,,,PUNCT,",",9
649,elle,elle,102012,Prn,Prn$,elle,'/V\.C/(e)\,PRON,elle,10
650,detrempoit,detrempoit,102012,Vfin,Vfin,,C/V\.C/V\.'C/V\,VERB,détremper,9
651,mortier,mortier,102012,N,N,,C/V\.'C/V\,NOUN,mortier,9
652,qu',qu',102012,Qux,Qux,que,C/\,ADJ|ADV|DET|PRON,que,10
653,elle,elle,102012,Prn,Prn$,elle,'/V\.C/(e)\,PRON,elle,10
654,coaguloit,coaguloit,102012,Vfin,Vfin,,C/V\.C/V\.C/V\.'C/V\,VERB,coaguler,6
655,ensemble,ensemble,102012,Adv,Adv,ensemble,/V\.'C/V\.C/(e)\,ADV,ensemble,10
656,",",",",102012,Pnc,Pnc,,,PUNCT,",",9
657,en,en,102012,Pre,Pre,en,/V\,ADP,en,10
658,laquelle,laquelle,102012,Qux,Qux,lequel,C/V\.'C/V\.C/(e)\,DET,lequel,10
659,mixtion,mixtion,102012,N,N,,C/V\.C/{V}\.'/V\,NOUN,mixtion,9
660,metoit,metoit,102013,Vfin,Vfin,mettre,C/V\.'C/V\,VERB,mettre,10
661,fiel,fiel,102013,N,N,,C/V\,NOUN,fiel,9
662,",",",",102013,Pnc,Pnc,,,PUNCT,",",9
663,miel,miel,102013,N,N,,C/V\,NOUN,miel,3
664,",",",",102013,Pnc,Pnc,,,PUNCT,",",9
665,plomb,plomb,102013,N,N,,C/V\,NOUN,plomb,9
666,et,et,102013,Crd,Crd,et,/V\,CCONJ,et,10
667,plume,plume,102013,N,N,,'C/V\.C/(e)\,NOUN,plume,8
668,.,.,102013,Pnc,Pnc,,,PUNCT,.,9
669,D',d',102013,Pre,Pre,de,C/\,ADP,de,10
670,icelle,icelle,102013,Dem,Dem,cil,/V\.'C/V\.C/(e)\,DET,cil,10
671,matiere,matiere,102013,N,N,,C/V\.'C/V\.C/(e)\,NOUN,matière,9
672,emplissoit,emplissoit,102013,Vfin,Vfin,,/V\.C/V\.'C/V\,VERB,emplir,9
673,buires,buires,102014,N,N,,'C/V\.C/e\,NOUN,buire,3
674,de,de,102014,Pre,Pre,de,C/(e)\,ADP,de,10
675,diverses,diverses,102014,QIs,QIs,divers,C/V\.'C/V\.C/e\,DET,divers,10
676,façons,façons,102014,N,N,,C/V\.'C/V\,NOUN,façon,8
677,",",",",102014,Pnc,Pnc,,,PUNCT,",",9
678,lesquelles,lesquelles,102014,Qux,Qux,lequel,C/V\.'C/V\.C/e\,PRON,lequel,10
679,aprés,aprés,102014,PrA,PrA,après,/V\.'C/V\,ADV,après,10
680,versoit,versoit,102014,Vfin,Vfin,,C/V\.'C/V\,VERB,verser,9
681,en,en,102014,Pre,Pre,en,/V\,ADP,en,10
682,petite,petite,102014,Adj,Adj,petit,C/V\.'C/V\.C/(e)\,ADJ,petit,10
683,quantité,quantité,102014,N,N,,C/V\.C/V\.'C/V\,NOUN,quantité,9
684,es,es,102015,Pre+Det,Pre+Det,en.le,/V\,ADP.DET,en.le,10
685,dis,dis,102015,Vpp,Vpp,dire,C/V\,VERB,dire,10
686,moles,moles,102015,N,N,,'C/V\.C/e\,NOUN,mou,3
687,que,que,102015,Qux,Qux,que,C/(e)\,PRON,que,10
688,bien,bien,102015,Adv,Adv,bien,C/V\,ADV,bien,10
689,estouppoit,estouppoit,102015,Vfin,Vfin,,/V\.C/V\.'C/V\,VERB,étouper,9
690,et,et,102015,Crd,Crd,et,/V\,CCONJ,et,10
691,saeloit,saeloit,102015,Vfin,Vfin,sceller,C/V\.C/V\.'C/V\,VERB,sceller,10
692,.,.,102015,Pnc,Pnc,,,PUNCT,.,9
693,Tout,tout,102015,QIs,QIs,tout,C/V\,DET,tout,10
694,ce,ce,102015,Prn,Prn,ce,C/(e)\,PRON,ce,10
695,fait,fait,102015,Vfin,Vfin,faire,C/V\,VERB,faire,10
696,non,non,102015,Neg,Neg,ne,C/V\,ADV,ne,10
697,d',d',102015,Pre,Pre,de,C/\,ADP,de,10
698,une,une,102015,QIs,QIs,un,'/V\.C/(e)\,DET,un,10
699,guise,guise,102016,N,N,,'C/V\.C/(e)\,NOUN,guise,8
700,mais,mais,102016,Crd,Crd,mais,C/V\,CCONJ,mais,10
701,en,en,102016,Pre,Pre,en,/V\,ADP,en,10
702,diverses,diverses,102016,QIs,QIs,divers,C/V\.'C/V\.C/e\,ADJ,divers,10
703,differences,differences,102016,N,N,,C/V\.C/V\.'C/V\.C/e\,NOUN,différence,9
