wd_id,line_id,linewd,word,lex_id,textlineid,pos_nca,syntag,syntag2,lemma,syllabified,pos,lemma_ofl,lemma_score
2796,440,4,l',l',440,DET:def:suj:femi:sg,Det,Det,le,C/\,DET,le,10
2797,440,5,escripture,escripture,440,NOM:suj:femi:sg,N,N,,/V\.C/V\.'C/V\.C/(e)\,NOUN,écriture,8
2798,441,1,c',c',441,PROCON,Sub,Sub,que,C/\,SCONJ,que,10
2799,441,2,uns,uns,441,DET:ndf:suj:masc:sg,QIs,QIs,un,/V\,DET,un,10
2800,441,3,meinmes,meinmes,441,ADJ:suj:masc:sg,Adj,Adj,même,C/(V)\.'/V\.C/e\,ADJ,même,10
2801,441,4,hons,hons,441,NOM:suj:masc:sg,N,N,,/V\,NOUN,homme,8
2802,441,5,soloit,soloit,441,VER:impf:3:sg,Vfin,Vfin,souloir,C/V\.'C/V\,VERB,souloir,10
2803,441,6,estre,estre,441,VER:infi,Vinf,Vinf,être,'/V\.C/(e)\,VERB,être,10
2804,442,1,bataillierres,bataillierres,442,NOM:suj:masc:sg,N,N,,C/V\.C/V\.'C/V\.C/e\,NOUN,batailleur,0
2805,442,2,et,et,442,CON:coord,Crd,Crd,et,/V\,CCONJ,et,10
2806,442,3,du,du,442,PREDET:de:obj:masc:sg,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10
2807,442,4,leu,leu,442,NOM:obj:masc:sg,N,N,,C/V\,NOUN,lieu,3
2808,442,5,champestre,champestre,442,ADJ:obj:masc:sg,Adj,Adj,,C/V\.'C/V\.C/(e)\,ADJ,champêtre,9
2809,442,6,",",",",442,PON,Pnc,Pnc,,,PUNCT,",",9
2810,443,1,et,et,443,CON:coord,Crd,Crd,et,/V\,CCONJ,et,10
2811,443,2,que,que,443,PROCON,Sub,Sub,que,C/(e)\,SCONJ,que,10
2812,443,3,muoit,muoit,443,VER:impf:3:sg,Vfin,Vfin,muer,C/V\.'C/V\,VERB,muer,10
2813,443,4,tant,tant,443,ADV,QIs,QIs,tant,C/V\,ADV,tant,10
2814,443,5,soulemant,soulemant,443,ADV,Adv,Adv,,C/V\.C/e\.'C/V\,ADV,seulement,9
2815,444,1,cil,cil,444,DET:demo:suj:masc:sg,Dem,Dem,cil,C/V\,DET,cil,10
2816,444,2,hons,hons,444,NOM:suj:masc:sg,N,N,,/V\,NOUN,homme,8
2817,444,3,sovant,sovant,444,ADV,Adv,Adv,souvent,C/V\.'C/V\,ADV,souvent,10
2818,444,4,son,son,444,DET:poss:obj:masc:sg,Det,Det,son4,C/V\,DET,son,10
2819,444,5,estrumant,estrumant,444,NOM:obj:masc:sg,N,N,,/V\.C/V\.'C/V\,NOUN,estrument,9
2820,444,6,:,:,444,PON,Pnc,Pnc,,,PUNCT,:,9
2821,445,1,don,don,445,PRO:invar,Qux,Qux,dont,C/V\,PRON,dont,10
2822,445,2,avint,avint,445,VER:simp:3:sg,Vfin,Vfin,avenir,/V\.'C/V\,VERB,avenir,10
2823,445,3,que,que,445,PROCON,Sub,Sub,que,C/(e)\,SCONJ,que,10
2824,445,4,la,la,445,DET:def:suj:femi:sg,Det,Det,le,C/V\,DET,le,10
2825,445,5,dignetey,dignetey,445,NOM:suj:femi:sg,N,N,,C/V\.C/e\.'C/V\,NOUN,digneté,-10
2826,446,1,de,de,446,PRE,Pre,Pre,de,C/(e)\,ADP,de,10
2827,446,2,dictature,dictature,446,NOM:obj:femi:sg,N,N,,C/V\.C/V\.'C/V\.C/(e)\,NOUN,dictature,9
2828,446,3,fu,fu,446,VER:simp:3:sg,Vfin,Vfin,être,C/V\,VERB,être,10
2829,446,4,itey,itey,446,ADJ:suj:femi:sg,Adj,Adj,tel,/V\.'C/V\,ADJ,tel,10
2830,446,5,",",",",446,PON,Pnc,Pnc,,,PUNCT,",",9
2831,447,1,si,si,447,PROCON,Adv,Adv,si4,C/V\,ADV,si,10
2832,447,2,aparant,aparant,447,VER:ppre,Vprs,Vprs,apparoir,/V\.C/V\.'C/V\,VERB,apparoir,10
2833,447,3,et,et,447,CON:coord,Crd,Crd,et,/V\,CCONJ,et,10
2834,447,4,si,si,447,PROCON,Adv,Adv,si4,C/V\,ADV,si,10
2835,447,5,overte,overte,447,VER:pper:femi:sg,Vpp,Vpp,ouvrir,/V\.'C/V\.C/(e)\,VERB,ouvrir,10
2836,447,6,",",",",447,PON,Pnc,Pnc,,,PUNCT,",",9
2837,448,1,que,que,448,PROCON,Sub,Sub,que,C/(e)\,SCONJ,que,10
2838,448,2,ale,ale,448,PRO:pers:suj:3:femi:sg,Prn,Prn,elle,'/V\.C/(e)\,PRON,elle,10
2839,448,3,a,a,448,PRE,Pre,Pre,à,/V\,ADP,à,10
2840,448,4,quinte,quinte,448,NPR:obj:masc:sg,N,N,,'C/V\.C/(e)\,PROPN|NOUN,quinte|quint,-1
2841,448,5,fu,fu,448,VER:simp:3:sg,Vfin,Vfin,être,C/V\,VERB,être,10
2842,448,6,offerte,offerte,448,VER:pper:femi:sg,Vpp,Vpp,offrir,/V\.'C/V\.C/(e)\,VERB,offrir,10
2843,448,7,",",",",448,PON,Pnc,Pnc,,,PUNCT,",",9
2844,449,1,ainsi,ainsi,449,ADV,Adv,Adv,ainsi,/V\.'C/V\,ADV,ainsi,10
2845,449,2,fu,fu,449,VER:simp:3:sg,Vfin,Vfin,être,C/V\,VERB,être,10
2846,449,3,",",",",449,PON,Pnc,Pnc,,,PUNCT,",",9
2847,449,4,encor,encor,449,ADV,Adv,Adv,encore,/V\.'C/V\,ADV,encore,10
2848,449,5,aparoit,aparoit,449,VER:pres:3:sg,Vfin,Vfin,aparoir|apparaître,/V\.C/V\.'C/V\,VERB,aparoir|apparaître,10
2849,449,6,",",",",449,PON,Pnc,Pnc,,,PUNCT,",",9
2850,450,1,ce,ce,450,PRO:invar,Prn,Prn$,ce,C/(e)\,PRON,ce,10
2851,450,2,fu,fu,450,VER:simp:3:sg,Vfin,Vfin,être,C/V\,VERB,être,10
2852,450,3,quant,quant,450,ADV,Sub,Sub,quand,C/V\,SCONJ,quand,10
2853,450,4,il,il,450,PRO:pers:suj:3:masc:sg:unb,Prn,Prn,il,/V\,PRON,il,10
2854,450,5,son,son,450,DET:poss:obj:masc:sg,Det,Det,son4,C/V\,DET,son,10
2855,450,6,champ,champ,450,NOM:obj:masc:sg,N,N,,C/V\,NOUN,champ,3
2856,450,7,aroit,aroit,450,VER:impf:3:sg,Vfin,Vfin,,/V\.'C/V\,VERB,avoir,3
2857,450,8,.,.,450,PON,Pnc,Pnc,,,PUNCT,.,9
2858,451,1,donc,donc,451,ADV,Adv,Adv,donc,C/V\,ADV,donc,10
2859,451,2,est,est,451,VER:pres:3:sg,Vfin,Vfin,être,/V\,VERB,être,10
2860,451,3,il,il,451,PRO:pers:suj:3:masc:sg:unb,Prn,Prn%,il,/V\,PRON,il,10
2861,451,4,bien,bien,451,ADV,Adv,Adv,bien,C/V\,ADV,bien,10
2862,451,5,apparissanz,apparissanz,451,VER:ppre:pl,Vprs,Vprs,apparaître,/V\.C/V\.C/V\.'C/V\,VERB,apparaître,10
2863,451,6,",",",",451,PON,Pnc,Pnc,,,PUNCT,",",9
2864,452,1,que,que,452,PROCON,Sub,Sub,que,C/(e)\,SCONJ,que,10
2865,452,2,cil,cil,452,PRO:demo:suj:masc:pl,Dem,Dem,cil,C/V\,PRON,cil,10
2866,452,3,das,das,452,PREDET:de:obj:masc:pl,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10
2867,452,4,chans,chans,452,NOM:obj:masc:pl,N,N,,C/V\,NOUN,champ,3
2868,452,5,sont,sont,452,VER:pres:3:pl,Vfin,Vfin,être,C/V\,VERB,être,10
2869,452,6,plus,plus,452,ADV,Adv,Adv,plus,C/V\,ADV,plus,10
2870,452,7,puissanz,puissanz,452,ADJ:suj:masc:pl,Adj,Adj,,C/V\.'C/V\,ADJ,puissant,9
2871,453,1,et,et,453,CON:coord,Crd,Crd,et,/V\,CCONJ,et,10
2872,453,2,sont,sont,453,VER:pres:3:pl,Vfin,Vfin,être,C/V\,VERB,être,10
2873,453,3,en,en,453,PRO:clit,Pre,Pre,en,/V\,ADP,en,10
2874,453,4,ost,ost,453,NOM:obj:femi:sg,N,N,,/V\,NOUN,ost,8
2875,453,5,plus,plus,453,ADV,Adv,Adv,plus,C/V\,ADV,plus,10
2876,453,6,covenauble,covenauble,453,ADJ:suj:masc:pl,Adj,Adj,,C/V\.C/e\.'C/V\.C/(e)\,ADJ,convenable,9
2877,454,1,que,que,454,PROCON,Sub,Sub,que,C/(e)\,SCONJ,que,10
2878,454,2,cil,cil,454,PRO:demo:suj:masc:pl,Dem,Dem,cil,C/V\,PRON,cil,10
2879,454,3,que,que,454,PROCON,Qux,Qux,que,C/(e)\,PRON,que,10
2880,454,4,trop,trop,454,ADV,Adv,Adv,trop,C/V\,ADV,trop,10
2881,454,5,tienent,tienent,454,VER:pres:3:pl,Vfin,Vfin,tenir,'C/V\.C/e\,VERB,tenir,10
2882,454,6,la,la,454,DET:def:obj:femi:sg,Det,Det,le,C/V\,DET,le,10
2883,454,7,tauble,tauble,454,NOM:obj:femi:sg,N,N,,'C/V\.C/(e)\,NOUN,table,9
2884,455,1,et,et,455,CON:coord,Crd,Crd,et,/V\,CCONJ,et,10
2885,455,2,la,la,455,DET:def:obj:femi:sg,Det,Det,le,C/V\,DET,le,10
2886,455,3,delice,delice,455,NOM:obj:femi:sg,N,N,,C/V\.'C/V\.C/(e)\,NOUN,délice,9
2887,455,4,",",",",455,PON,Pnc,Pnc,,,PUNCT,",",9
2888,455,5,et,et,455,CON:coord,Crd,Crd,et,/V\,CCONJ,et,10
2889,455,6,moins,moins,455,ADV,Adv,Adv,moins,C/V\,ADV,moins,10
2890,455,7,dote,dote,455,VER:pres:3:sg,Vfin,Vfin,,'C/V\.C/(e)\,VERB,doter,5
2891,456,1,la,la,456,DET:def:obj:femi:sg,Det,Det,le,C/V\,DET,le,10
2892,456,2,mort,mort,456,NOM:obj:femi:sg,N,N,,C/V\,NOUN,mort,3
2893,456,3,cil,cil,456,PRO:demo:suj:masc:sg,Dem,Dem,cil,C/V\,PRON,cil,10
2894,456,4,que,que,456,PROCON,Qux,Qux,que,C/(e)\,ADJ|ADV|DET|PRON,que,10
2895,456,5,point,point,456,NOM:obj:masc:sg,Neg,Neg,point2,C/V\,ADV,point,10
2896,456,6,ne,ne,456,PRO:clit,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
2897,456,7,s,s,456,PROCON,Prn,Prn$$,se,C/\,PRON,se,10
2898,456,8,ajoste,ajoste,456,VER:pres:3:sg,Vfin,Vfin,,/V\.'C/V\.C/(e)\,VERB,ajouter,9
2899,457,1,a,a,457,PRE,Pre,Pre,à,/V\,ADP,à,10
2900,457,2,l',l',457,DET:def:obj:femi:sg,Det,Det,le,C/\,DET,le,10
2901,457,3,aise,aise,457,NOM:obj:femi:sg,N,N,,'/V\.C/(e)\,NOUN,aise,8
2902,457,4,du,du,457,PREDET:de:obj:masc:sg,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10
2903,457,5,cors,cors,457,NOM:obj:masc:sg,N,N,,C/V\,NOUN,corps,3
2904,457,6,mantenir,mantenir,457,VER:infi,Vinf,Vinf,maintenir,C/V\.C/e\.'C/V\,VERB,maintenir,10
2905,457,7,;,;,457,PON,Pnc,Pnc,,,PUNCT,;,9
2906,458,1,tex,tex,458,ADJ:obj:femi:pl,Adj,Adj,tel,C/V\,ADJ,tel,10
2907,458,2,genz,genz,458,NOM:obj:femi:pl,N,N,,C/V\,NOUN,gent,3
2908,458,3,fait,fait,458,VER:pres:3:sg,Vfin,Vfin,faire,C/V\,VERB,faire,10
2909,458,4,il,il,458,PRO:pers:suj:3:masc:sg:unb,Prn,Prn%,il,/V\,PRON,il,10
2910,458,5,bon,bon,458,ADJ:obj:masc:sg,Adj,Adj,bon,C/V\,ADJ,bon,10
2911,458,6,retenir,retenir,458,VER:infi,Vinf,Vinf,retenir,C/V\.C/e\.'C/V\,VERB,retenir,10
2912,458,7,.,.,458,PON,Pnc,Pnc,,,PUNCT,.,9
2913,459,1,ci,ci,459,ADV,Adv,Adv,ci,C/V\,ADV,ci,10
2914,459,2,devise,devise,459,VER:pres:3:sg,Vfin,Vfin,,C/V\.'C/V\.C/(e)\,VERB,deviser,3
2915,459,3,per,per,459,PRE,Pre,Pre,par,C/V\,ADP,par,10
2916,459,4,ordre,ordre,459,NOM:obj:masc:sg,N,N,,'/V\.C/(e)\,NOUN,ordre,8
2917,459,5,saige,saige,459,ADJ:obj:masc:sg,Adj,Adj,sage,'C/V\.C/(e)\,ADJ,sage,10
2918,460,1,das,das,460,PREDET:de:obj:masc:pl,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10
2919,460,2,chevaliers,chevaliers,460,NOM:obj:masc:pl,N,N,,C/V\.C/V\.'C/V\,NOUN,chevalier,8
2920,460,3,de,de,460,PRE,Pre,Pre,de,C/(e)\,ADP,de,10
2921,460,4,quel,quel,460,ADJ:obj:masc:sg,Qux,Qux,quel,C/V\,DET,quel,10
2922,460,5,aaige,aaige,460,NOM:obj:masc:sg,N,N,,/(V)\.'/V\.C/(e)\,NOUN,âge,8
2923,461,1,on,on,461,PRO:invar,Prn,Prn$,on,/V\,PRON,on,10
2924,461,2,las,las,461,PRO:pers:acc:3:masc:pl,Prn,Prn$$,le,C/V\,PRON,le,10
2925,461,3,doit,doit,461,VER:pres:3:sg,Vfin,Vfin,devoir2,C/V\,VERB,devoir,10
2926,461,4,alire,alire,461,VER:infi,Vinf,Vinf,élire,/V\.'C/V\.C/(e)\,VERB,élire,10
2927,461,5,et,et,461,CON:coord,Crd,Crd,et,/V\,CCONJ,et,10
2928,461,6,prandre,prandre,461,VER:infi,Vinf,Vinf,prendre,'C/V\.C/(e)\,VERB,prendre,10
2929,462,1,por,por,462,PRE,Pre,Pre,pour,C/V\,ADP,pour,10
2930,462,2,l',l',462,DET:def:obj:masc:sg,Det,Det,le,C/\,DET,le,10
2931,462,3,usaige,usaige,462,NOM:obj:masc:sg,N,N,,/V\.'C/V\.C/(e)\,NOUN,usage,9
2932,462,4,d',d',462,PRE,Pre,Pre,de,C/\,ADP,de,10
2933,462,5,armes,armes,462,NOM:obj:femi:pl,N,N,,'/V\.C/e\,NOUN,arme,3
2934,462,6,aprandre,aprandre,462,VER:infi,Vinf,Vinf,apprendre,/V\.'C/V\.C/(e)\,VERB,apprendre,10
2935,462,7,.,.,462,PON,Pnc,Pnc,,,PUNCT,.,9
2936,463,1,or,or,463,ADV,Adv,Adv,or2,/V\,ADV,or,10
2937,463,2,nos,nos,463,PRO:pers:1:pl,Prn,Prn$$,nous,C/V\,PRON,nous,10
2938,463,3,estuet,estuet,463,VER:pres:3:sg,Vfin,Vfin,estovoir,/V\.'C/V\,VERB,estovoir,10
2939,463,4,a,a,463,PRE,Pre,Pre,à,/V\,ADP,à,10
2940,463,5,ce,ce,463,PRO:invar,Prn,Prn,ce,C/(e)\,PRON,ce,10
2941,463,6,atroindre,atroindre,463,VER:infi,Vinf,Vinf,atteindre,/V\.'C/V\.C/(e)\,VERB,atteindre,10
2942,463,7,",",",",463,PON,Pnc,Pnc,,,PUNCT,",",9
2943,464,1,et,et,464,CON:coord,Crd,Crd,et,/V\,CCONJ,et,10
2944,464,2,quant,quant,464,ADV,Sub,Sub,quand,C/V\,SCONJ,quand,10
2945,464,3,la,la,464,DET:def:suj:femi:sg,Det,Det,le,C/V\,DET,le,10
2946,464,4,barbe,barbe,464,NOM:suj:femi:sg,N,N,,'C/V\.C/(e)\,NOUN,barbe,8
2947,464,5,lor,lor,464,PRO:pers:dat:3:pl,Prn,Prn$$,leur,C/V\,PRON,leur,10
2948,464,6,vuet,vuet,464,VER:pres:3:sg,Vfin,Vfin,vouloir,C/V\,VERB,vouloir,10
2949,464,7,poindre,poindre,464,VER:infi,Vinf,Vinf,poindre,'C/V\.C/(e)\,VERB,poindre,10
2950,464,8,",",",",464,PON,Pnc,Pnc,,,PUNCT,",",9
2951,465,1,lors,lors,465,ADV,Adv,Adv,lors,C/V\,ADV,lors,10
2952,465,2,les,les,465,PRO:pers:acc:3:masc:pl,Prn,Prn$$,le,C/V\,PRON,le,10
2953,465,3,doit,doit,465,VER:pres:3:sg,Vfin,Vfin,devoir2,C/V\,VERB,devoir,10
2954,465,4,on,on,465,PRO:invar,Prn,Prn%,on,/V\,PRON,on,10
2955,465,5,chevaliers,chevaliers,465,NOM:obj:masc:pl,N,N,,C/V\.C/V\.'C/V\,NOUN,chevalier,8
2956,465,6,faire,faire,465,VER:infi,Vinf,Vinf,faire,'C/V\.C/(e)\,VERB,faire,10
2957,466,1,et,et,466,CON:coord,Crd,Crd,et,/V\,CCONJ,et,10
2958,466,2,amonester,amonester,466,VER:infi,Vinf,Vinf,,/V\.C/V\.C/V\.'C/V\,VERB,admonester,9
2959,466,3,et,et,466,CON:coord,Crd,Crd,et,/V\,CCONJ,et,10
2960,466,4,atraire,atraire,466,VER:infi,Vinf,Vinf,attraire,/V\.'C/V\.C/(e)\,VERB,attraire,10
2961,467,1,a,a,467,PRE,Pre,Pre,à,/V\,ADP,à,10
2962,467,2,l',l',467,DET:def:obj:masc:sg,Det,Det,le,C/\,DET,le,10
2963,467,3,ordre,ordre,467,NOM:obj:masc:sg,N,N,,'/V\.C/(e)\,NOUN,ordre,8
2964,467,4,de,de,467,PRE,Pre,Pre,de,C/(e)\,ADP,de,10
2965,467,5,chevalerie,chevalerie,467,NOM:obj:femi:sg,N,N,,C/V\.C/V\.C/e\.'C/V\./(e)\,NOUN,chevalerie,8
2966,467,6,;,;,467,PON,Pnc,Pnc,,,PUNCT,;,9
2967,468,1,car,car,468,CON:coord,Crd,Crd,car,C/V\,CCONJ,car,10
2968,468,2,lon,lon,468,PRO:invar,Prn,Prn,on,C/V\,PRON,on,10
2969,468,3,plus,plus,468,ADV,Adv,Adv,plus,C/V\,ADV,plus,10
2970,468,4,prise,prise,468,VER:pres:3:sg,Vfin,Vfin,priser,'C/V\.C/(e)\,VERB,priser,10
2971,468,5,et,et,468,CON:coord,Crd,Crd,et,/V\,CCONJ,et,10
2972,468,6,ont,ont,468,VER:pres:3:pl,Vfin,Vfin,avoir,/V\,VERB,avoir,10
2973,468,7,prisie,prisie,468,VER:pper:femi:sg,Vpp,Vpp,priser,C/V\.'C/V\./(e)\,VERB,priser,10
2974,469,1,la,la,469,DET:def:obj:femi:sg,Det,Det,le,C/V\,DET,le,10
2975,469,2,chose,chose,469,NOM:obj:femi:sg,N,N,,'C/V\.C/(e)\,NOUN,chose,8
2976,469,3,que,que,469,PROCON,Qux,Qux,que,C/(e)\,PRON,que,10
2977,469,4,juene,juene,469,ADJ:suj:femi:sg,Adj,Adj,,'C/V\.C/(e)\,ADJ,jeune,8
2978,469,5,comance,comance,469,VER:pres:3:sg,Vfin,Vfin,commencer,C/V\.'C/V\.C/(e)\,VERB,commencer,10
2979,470,1,que,que,470,PROCON,Sub,Sub,que,C/(e)\,SCONJ,que,10
2980,470,2,cele,cele,470,PRO:demo:obj:femi:sg,Dem,Dem,cil,'C/V\.C/(e)\,PRON,cil,10
2981,470,3,de,de,470,PRE,Pre,Pre,de,C/(e)\,ADP,de,10
2982,470,4,vielle,vielle,470,ADJ:obj:femi:sg,Adj,Adj,vieux,'C/V\.C/(e)\,ADJ,vieux,10
2983,470,5,semance,semance,470,NOM:obj:femi:sg,N,N,,C/V\.'C/V\.C/(e)\,NOUN,semence,9
2984,470,6,.,.,470,PON,Pnc,Pnc,,,PUNCT,.,9
2985,471,1,a,a,471,PRE,Pre,Pre,à,/V\,ADP,à,10
2986,471,2,mon,mon,471,DET:poss:obj:masc:sg,Det,Det,mon,C/V\,DET,mon,10
2987,471,3,propox,propox,471,NOM:obj:masc:sg,N,N,,C/V\.'C/V\,NOUN,propos,9
2988,471,4,ne,ne,471,PRO:clit,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
2989,471,5,vuel,vuel,471,VER:pres:1:sg,Vfin,Vfin,vouloir,C/V\,VERB,vouloir,10
2990,471,6,faillir,faillir,471,VER:infi,Vinf,Vinf,faillir,C/V\.'C/V\,VERB,faillir,10
2991,471,7,",",",",471,PON,Pnc,Pnc,,,PUNCT,",",9
2992,472,1,que,que,472,PROCON,Sub,Sub,que,C/(e)\,SCONJ,que,10
2993,472,2,lon,lon,472,PRO:invar,Prn,Prn$,on,C/V\,PRON,on,10
2994,472,3,doit,doit,472,VER:pres:3:sg,Vfin,Vfin,devoir2,C/V\,VERB,devoir,10
2995,472,4,aprandre,aprandre,472,VER:infi,Vinf,Vinf,apprendre,/V\.'C/V\.C/(e)\,VERB,apprendre,10
2996,472,5,a,a,472,PRE,Pre,Pre,à,/V\,ADP,à,10
2997,472,6,saillir,saillir,472,VER:infi,Vinf,Vinf,,C/V\.'C/V\,VERB,saillir,9
2998,473,1,cex,cex,473,DET:demo:obj:masc:pl,Dem,Dem,cil,C/V\,DET,cil,10
2999,473,2,chevaliers,chevaliers,473,NOM:obj:masc:pl,N,N,,C/V\.C/V\.'C/V\,NOUN,chevalier,8
3000,473,3,tot,tot,473,PRO:ind:obj:masc:sg,QIs,QIs,tout,C/V\,ADV,tout,10
3001,473,4,mennamain,mennamain,473,ADV,Adv,Adv,,C/V\.C/V\.'C/V\,ADV,UNKNOWN,-10
3002,474,1,et,et,474,CON:coord,Crd,Crd,et,/V\,CCONJ,et,10
3003,474,2,a,a,474,PRE,Pre,Pre,à,/V\,ADP,à,10
3004,474,3,corre,corre,474,VER:infi,Vinf,Vinf,courir,'C/V\.C/(e)\,VERB,courir,10
3005,474,4,encui,encui,474,ADV,Adv,Adv,encui,/V\.'C/V\,ADV,encui,10
3006,474,5,et,et,474,CON:coord,Crd,Crd,et,/V\,CCONJ,et,10
3007,474,6,demain,demain,474,ADV,Adv,Adv,demain,C/V\.'C/V\,ADV,demain,10
3008,474,7,",",",",474,PON,Pnc,Pnc,,,PUNCT,",",9
3009,475,1,si,si,475,PROCON,Adv,Adv,si4,C/V\,ADV,si,10
3010,475,2,que,que,475,PROCON,Sub,Sub,que,C/(e)\,SCONJ,que,10
3011,475,3,il,il,475,PRO:pers:suj:3:masc:pl,Prn,Prn,il,/V\,PRON,il,10
3012,475,4,paracoux,paracoux,475,ADJ:suj:masc:pl,Adj,Adj,,C/V\.C/V\.'C/V\,ADJ,paracoux,-10
3013,475,5,ne,ne,475,PRO:clit,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
3014,475,6,soient,soient,475,VER:subp:3:pl,Vfin,Vfin,être,'C/V\./e\,VERB,être,10
3015,476,1,et,et,476,CON:coord,Crd,Crd,et,/V\,CCONJ,et,10
3016,476,2,que,que,476,PROCON,Sub,Sub,que,C/(e)\,SCONJ,que,10
3017,476,3,au,au,476,PREDET:a:obj:masc:sg,Pre+Det,Pre+Det,à.le,/V\,ADP.DET,à.le,10
3018,476,4,besoing,besoing,476,NOM:obj:masc:sg,N,N,,C/V\.'C/V\,NOUN,besoin,8
3019,476,5,ne,ne,476,PRO:clit,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
3020,476,6,recroient,recroient,476,VER:subp:3:pl,Vfin,Vfin,recroire,C/V\.'C/V\./e\,VERB,recroire,10
3021,476,7,",",",",476,PON,Pnc,Pnc,,,PUNCT,",",9
3022,477,1,et,et,477,CON:coord,Crd,Crd,et,/V\,CCONJ,et,10
3023,477,2,qu,qu,477,PROCON,Sub,Sub,que,C/\,SCONJ,que,10
3024,477,3,il,il,477,PRO:pers:suj:3:masc:pl,Prn,Prn$,il,/V\,PRON,il,10
3025,477,4,soient,soient,477,VER:subp:3:pl,Vfin,Vfin,être,'C/V\./e\,VERB,être,10
3026,477,5,prou,prou,477,ADJ:suj:masc:pl,Adj,Adj,preux,C/V\,ADJ,preux,10
3027,477,6,per,per,477,PRE,Pre,Pre,par,C/V\,ADP,par,10
3028,477,7,usaige,usaige,477,NOM:obj:masc:sg,N,N,,/V\.'C/V\.C/(e)\,NOUN,usage,9
3029,477,8,",",",",477,PON,Pnc,Pnc,,,PUNCT,",",9
3030,478,1,aincois,aincois,478,ADV,Adv,Adv,ainçois,/V\.'C/V\,ADV,ainçois,10
3031,478,2,qu,qu,478,PROCON,Sub,Sub,que,C/\,SCONJ,que,10
3032,478,3,il,il,478,PRO:pers:suj:3:masc:pl,Prn,Prn$,il,/V\,PRON,il,10
3033,478,4,veignent,veignent,478,VER:subp:3:pl,Vfin,Vfin,venir,'C/V\.C/e\,VERB,venir,10
3034,478,5,en,en,478,PRO:clit,Pre,Pre,en,/V\,ADP,en,10
3035,478,6,aaige,aaige,478,NOM:obj:masc:sg,N,N,,/(V)\.'/V\.C/(e)\,NOUN,âge,8
3036,478,7,;,;,478,PON,Pnc,Pnc,,,PUNCT,;,9
3037,479,1,car,car,479,CON:coord,Crd,Crd,car,C/V\,CCONJ,car,10
3038,479,2,isnaletez,isnaletez,479,NOM:suj:femi:sg,N,N,,/V\.C/V\.C/e\.'C/V\,NOUN,isnaleté,-10
3039,479,3,et,et,479,CON:coord,Crd,Crd,et,/V\,CCONJ,et,10
3040,479,4,usaiges,usaiges,479,NOM:suj:masc:sg,N,N,,/V\.'C/V\.C/e\,NOUN,usage,8
3041,480,1,fait,fait,480,VER:pres:3:sg,Vfin,Vfin,faire,C/V\,VERB,faire,10
3042,480,2,les,les,480,DET:def:obj:masc:pl,Det,Det,le,C/V\,DET,le,10
3043,480,3,bataillours,bataillours,480,NOM:obj:masc:pl,N,N,,C/V\.C/V\.'C/V\,NOUN,batailleur,0
3044,480,4,prouz,prouz,480,ADJ:obj:masc:pl,Adj,Adj,preux,C/V\,ADJ,preux,10
3045,480,5,et,et,480,CON:coord,Crd,Crd,et,/V\,CCONJ,et,10
3046,480,6,saiges,saiges,480,ADJ:obj:masc:pl,Adj,Adj,sage,'C/V\.C/e\,ADJ,sage,10
3047,480,7,.,.,480,PON,Pnc,Pnc,,,PUNCT,.,9
3048,481,1,or,or,481,ADV,Adv,Adv,or2,/V\,ADV,or,10
3049,481,2,nos,nos,481,PRO:pers:1:pl,Prn,Prn$$,nous,C/V\,PRON,nous,10
3050,481,3,mostre,mostre,481,VER:pres:3:sg,Vfin,Vfin,montrer,'C/V\.C/(e)\,VERB,montrer,10
3051,481,4,et,et,481,CON:coord,Crd,Crd,et,/V\,CCONJ,et,10
3052,481,5,dit,dit,481,VER:pres:3:sg,Vfin,Vfin,dire,C/V\,VERB,dire,10
3053,481,6,salutes,salutes,481,NPR:suj:masc:sg,N,N,,C/V\.'C/V\.C/e\,NOUN,saluter,2
3054,482,1,las,las,482,DET:def:obj:masc:pl,Det,Det,le,C/V\,DET,le,10
3055,482,2,juenes,juenes,482,ADJ:obj:masc:pl,Adj,Adj,,'C/V\.C/e\,ADJ,jeune,9
3056,482,3,chevaliers,chevaliers,482,NOM:obj:masc:pl,N,N,,C/V\.C/V\.'C/V\,NOUN,chevalier,8
3057,482,4,entrutes,entrutes,482,VER:pper:femi:pl,Vpp,Vpp,,/V\.'C/V\.C/e\,VERB,entrer,0
3058,483,1,et,et,483,CON:coord,Crd,Crd,et,/V\,CCONJ,et,10
3059,483,2,aslites,aslites,483,VER:pper:femi:pl,Vpp,Vpp,élire,/V\.'C/V\.C/e\,VERB,élire,10
3060,483,3,",",",",483,PON,Pnc,Pnc,,,PUNCT,",",9
3061,483,4,car,car,483,CON:coord,Crd,Crd,car,C/V\,CCONJ,car,10
3062,483,5,quant,quant,483,ADV,Sub,Sub,quand,C/V\,SCONJ,quand,10
3063,483,6,jaidis,jaidis,483,ADV,Adv,Adv,jadis,C/V\.'C/V\,ADV,jadis,10
