wd_id,word,lex_id,page_id,syntag,syntag2,lemma,syllabified,pos,lemma_ofl,lemma_score
2344,Dont,dont,1031,Adv,Adv,donc,C/V\,ADV,donc,10
2345,j',j',1031,Prn,Prn$,je,C/\,PRON,je,10
2346,en,en,1031,Prn,Prn$$,en2,/V\,PRON,en,10
2347,cognoiz,cognoiz,1031,Vfin,Vfin,connaître,C/V\.'C/V\,VERB,connaître,10
2348,aucuns,aucuns,1031,QIs,QIs,aucun,/V\.'C/V\,PRON,aucun,10
2349,qui,qui,1031,Qux,Qux,qui,C/V\,PRON,qui,10
2350,",",",",1031,Pnc,Pnc,,,PUNCT,",",9
2351,pour,pour,1031,Pre,Pre,pour,C/V\,ADP,pour,10
2352,estre,estre,1031,Vinf,Vinf,être,'/V\.C/(e)\,VERB,être,10
2353,vrais,vrais,1031,Adj,Adj,vrai,C/V\,ADJ,vrai,10
2354,amoureux,amoureux,1031,Adj,Adj,,/V\.C/V\.'C/V\,ADJ,amoureux,8
2355,et,et,1031,Crd,Crd,et,/V\,CCONJ,et,10
2356,de,de,1031,Pre,Pre,de,C/(e)\,ADP,de,10
2357,bien,bien,1031,Adv,Adv,bien,C/V\,ADV,bien,10
2358,servir,servir,1031,Vinf,Vinf,servir,C/V\.'C/V\,VERB,servir,10
2359,lealment,lealment,1031,Adv,Adv,,C/V\.C/V\.'C/V\,ADV,loyalement,9
2360,leurs,leurs,1031,Det,Det,leur2,C/V\,DET,leur,10
2361,dames,dames,1031,N,N,,'C/V\.C/e\,NOUN,dame,3
2362,",",",",1031,Pnc,Pnc,,,PUNCT,",",9
2363,sont,sont,1031,Vfin,Vfin,être,C/V\,VERB,être,10
2364,venus,venus,1031,Vpp,Vpp,venir,C/V\.'C/V\,VERB,venir,10
2365,en,en,1031,Pre,Pre,en,/V\,ADP,en,10
2366,sy,sy,1031,Adv,Adv,si4,C/V\,ADV,si,10
2367,hault,hault,1031,Adj,Adj,haut,C/V\,ADJ,haut,10
2368,honneur,honneur,1031,N,N,,/V\.'C/V\,NOUN,honneur,8
2369,que,que,1031,Sub,Sub,que,C/(e)\,SCONJ,que,10
2370,a,a,1031,Pre,Pre,à,/V\,ADP,à,10
2371,tousjours,tousjours,1031,Adv,Adv,toujours,C/V\.'C/V\,ADV,toujours,10
2372,mais,mais,1031,Adv,Adv,mais,C/V\,ADV,mais,10
2373,en,en,1031,Prn,Prn$$,en2,/V\,PRON,en,10
2374,sera,sera,1031,Vfin,Vfin,être,C/V\.'C/V\,VERB,être,10
2375,nouvelles,nouvelles,1031,N,N,,C/V\.'C/V\.C/e\,PROPN|NOUN,nouvelle|nouveau,-1
2376,;,;,1031,Pnc,Pnc,,,PUNCT,;,9
2377,et,et,1031,Crd,Crd,et,/V\,CCONJ,et,10
2378,se,se,1031,Sub,Sub,si3,C/(e)\,SCONJ,si,10
2379,ilz,ilz,1031,Prn,Prn$,il,/V\,PRON,il,10
2380,ne,ne,1031,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
2381,le,le,1031,Prn,Prn$$,le,C/(e)\,PRON,le,10
2382,eussent,eussent,1031,Vfin,Vfin,avoir,/(V)\.'/V\.C/e\,VERB,avoir,10
2383,esté,esté,1031,Vpp,Vpp,être,/V\.'C/V\,VERB,être,10
2384,",",",",1031,Pnc,Pnc,,,PUNCT,",",9
2385,de,de,1031,Pre,Pre,de,C/(e)\,ADP,de,10
2386,eulx,eulx,1031,Prn,Prn,eux,/V\,PRON,eux,10
2387,ne,ne,1031,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
2388,seroit,seroit,1031,Vfin,Vfin,être,C/V\.'C/V\,VERB,être,10
2389,plus,plus,1031,Adv,Adv,plus,C/V\,ADV,plus,10
2390,de,de,1031,Pre,Pre,de,C/(e)\,ADP,de,10
2391,compte,compte,1031,N,N,,'C/V\.C/(e)\,NOUN,compte,3
2392,ne,ne,1031,Crd,Crd,ne2,C/(e)\,CCONJ,ne,10
2393,que,que,1031,Sub,Sub,que,C/(e)\,SCONJ,que,10
2394,d',d',1031,Pre,Pre,de,C/\,ADP,de,10
2395,un,un,1031,QIs,QIs,un,/V\,DET,un,10
2396,simple,simple,1031,Adj,Adj,,'C/V\.C/(e)\,ADJ,simple,9
2397,compaignon,compaignon,1031,N,N,,C/V\.C/V\.'C/V\,NOUN,compagnon,9
2398,.,.,1031,Pnc,Pnc,,,PUNCT,.,9
2399,Et,et,1031,Crd,Crd,et,/V\,CCONJ,et,10
2400,vous,vous,1031,Prn,Prn,vous,C/V\,PRON,vous,10
2401,",",",",1031,Pnc,Pnc,,,PUNCT,",",9
2402,sire,sire,1031,N,N,,'C/V\.C/(e)\,NOUN,sire,11
2403,",",",",1031,Pnc,Pnc,,,PUNCT,",",9
2404,dictes,dictes,1031,Vfin,Vfin,dire,'C/V\.C/e\,VERB,dire,10
2405,doncques,doncques,1031,Adv,Adv,donc,'C/V\.C/e\,ADV,donc,10
2406,que,que,1031,Sub,Sub,que,C/(e)\,SCONJ,que,10
2407,vous,vous,1031,Prn,Prn$,vous,C/V\,PRON,vous,10
2408,n',n',1031,Neg,Neg$$,ne,C/\,ADV,ne,10
2409,avez,avez,1031,Vfin,Vfin,avoir,/V\.'C/V\,VERB,avoir,10
2410,dame,dame,1031,N,N,,'C/V\.C/(e)\,NOUN,dame,8
2411,",",",",1031,Pnc,Pnc,,,PUNCT,",",9
2412,ne,ne,1031,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
2413,desirastes,desirastes,1031,Vfin,Vfin,désirer,C/V\.C/V\.'C/V\.C/e\,VERB,désirer,10
2414,oncques,oncques,1031,Adv,Adv,onques,'/V\.C/e\,ADV,onques,10
2415,de,de,1032,Pre,Pre,de,C/(e)\,ADP,de,10
2416,l',l',1032,Prn,Prn$,le,C/\,PRON,le,10
2417,avoir,avoir,1032,Vinf,Vinf,avoir,/V\.'C/V\,VERB,avoir,10
2418,?,?,1032,Pnc,Pnc,,,PUNCT,?,9
2419,Et,et,1032,Crd,Crd,et,/V\,CCONJ,et,10
2420,puis,puis,1032,PrA,PrA,puis,C/V\,ADV,puis,10
2421,que,que,1032,Sub,Sub,que,C/(e)\,SCONJ,que,10
2422,ainnssy,ainnssy,1032,Adv,Adv,ainsi,/V\.'C/V\,ADV,ainsi,10
2423,est,est,1032,Vfin,Vfin,être,/V\,VERB,être,10
2424,",",",",1032,Pnc,Pnc,,,PUNCT,",",9
2425,comme,comme,1032,Sub,Sub,comme,'C/V\.C/(e)\,SCONJ,comme,10
2426,le,le,1032,Det,Det,le,C/(e)\,DET,le,10
2427,plus,plus,1032,Adv,Adv,plus,C/V\,ADV,plus,10
2428,failli,failli,1032,Vpp,Vpp,faillir,C/V\.'C/V\,VERB,faillir,10
2429,des,des,1032,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10
2430,aultres,aultres,1032,Adj,Adj,autre,'/V\.C/e\,ADJ,autre,10
2431,",",",",1032,Pnc,Pnc,,,PUNCT,",",9
2432,vous,vous,1032,Prn,Prn$,vous,C/V\,PRON,vous,10
2433,en,en,1032,Prn,Prn$$,en2,/V\,PRON,en,10
2434,allez,allez,1032,Vfin,Vfin,aller,/V\.'C/V\,VERB,aller,10
2435,!,!,1032,Pnc,Pnc,,,PUNCT,!,9
2436,»,»,1032,Pnc,Pnc,,,PUNCT,»,9
2437,Lesquelles,lesquelles,1032,Qux,Qux,lequel,C/V\.'C/V\.C/e\,DET,lequel,10
2438,parolles,parolles,1032,N,N,,C/V\.'C/V\.C/e\,NOUN,parole,8
2439,par,par,1032,Pre,Pre,par,C/V\,ADP,par,10
2440,Madame,madame,1032,N,N,,C/V\.'C/V\.C/(e)\,PROPN,madame,2
2441,dittes,dittes,1032,Vpp,Vpp,dire,'C/V\.C/e\,VERB,dire,10
2442,en,en,1032,Pre,Pre,en,/V\,ADP,en,10
2443,sousriant,sousriant,1032,Vprs,Vprs,sourire,C/V\.C/V\.'C/V\,VERB,sourire,10
2444,",",",",1032,Pnc,Pnc,,,PUNCT,",",9
2445,les,les,1032,Det,Det,le,C/V\,DET,le,10
2446,dames,dames,1032,N,N,,'C/V\.C/e\,NOUN,dame,3
2447,congnurent,congnurent,1032,Vfin,Vfin,connaître,C/V\.'C/V\.C/e\,VERB,connaître,10
2448,bien,bien,1032,Adv,Adv,bien,C/V\,ADV,bien,10
2449,que,que,1032,Sub,Sub,que,C/(e)\,SCONJ,que,10
2450,",",",",1032,Pnc,Pnc,,,PUNCT,",",9
2451,combien,combien,1032,Qux,Qux,combien,C/V\.'C/V\,ADV,combien,10
2452,que,que,1032,Sub,Sub,que,C/(e)\,SCONJ,que,10
2453,fussent,fussent,1032,Vfin,Vfin,être,'C/V\.C/e\,VERB,être,10
2454,vrayes,vrayes,1032,Adj,Adj,vrai,'C/V\./e\,ADJ,vrai,10
2455,",",",",1032,Pnc,Pnc,,,PUNCT,",",9
2456,que,que,1032,Sub,Sub,que,C/(e)\,SCONJ,que,10
2457,n',n',1032,Neg,Neg$$,ne,C/\,ADV,ne,10
2458,estoient,estoient,1032,Vfin,Vfin,être,/V\.'C/V\./e\,VERB,être,10
2459,que,que,1032,Sub,Sub,que,C/(e)\,SCONJ,que,10
2460,pour,pour,1032,Pre,Pre,pour,C/V\,ADP,pour,10
2461,farser,farser,1032,Vinf,Vinf,,C/V\.'C/V\,VERB,farcer,9
2462,.,.,1032,Pnc,Pnc,,,PUNCT,.,9
2463,Mais,mais,1032,Crd,Crd,mais,C/V\,CCONJ,mais,10
2464,de,de,1032,Pre,Pre,de,C/(e)\,ADP,de,10
2465,ce,ce,1032,Dem,Dem,cist,C/(e)\,PRON,cist,10
2466,sy,sy,1032,Adv,Adv,si4,C/V\,ADV,si,10
2467,tres,tres,1032,Adv,Adv,très,C/V\,ADV,très,10
2468,crueux,crueux,1032,Adj,Adj,,C/V\.'C/V\,ADJ,crueux,9
2469,congié,congié,1032,N,N,,C/V\.'C/V\,NOUN,congé,9
2470,le,le,1032,Det,Det,le,C/(e)\,DET,le,10
2471,povre,povre,1032,Adj,Adj,pauvre,'C/V\.C/(e)\,ADJ,pauvre,10
2472,Saintré,saintré,1032,N,N,,C/V\.'C/V\,PROPN,Saintref,-10
2473,",",",",1032,Pnc,Pnc,,,PUNCT,",",9
2474,qui,qui,1032,Qux,Qux,qui,C/V\,PRON,qui,10
2475,ne,ne,1032,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
2476,pensoit,pensoit,1032,Vfin,Vfin,penser,C/V\.'C/V\,VERB,penser,10
2477,pas,pas,1032,Neg,Neg,pas,C/V\,ADV,pas,10
2478,mains,mains,1032,Adv,Adv,moins,C/V\,ADV,moins,10
2479,que,que,1032,Sub,Sub,que,C/(e)\,SCONJ,que,10
2480,de,de,1032,Pre,Pre,de,C/(e)\,ADP,de,10
2481,estre,estre,1032,Vinf,Vinf,être,'/V\.C/(e)\,VERB,être,10
2482,deshonnoré,deshonnoré,1032,Vpp,Vpp,déshonorer,C/V\.C/V\.C/V\.'C/V\,VERB,déshonorer,10
2483,",",",",1032,Pnc,Pnc,,,PUNCT,",",9
2484,se,se,1032,Prn,Prn,se,C/(e)\,PRON,se,10
2485,prist,prist,1032,Vfin,Vfin,prendre,C/V\,VERB,prendre,10
2486,merveilleusement,merveilleusement,1032,Adv,Adv,,C/V\.C/V\.C/V\.C/e\.'C/V\,ADV,merveilleusement,9
2487,a,a,1032,Pre,Pre,à,/V\,ADP,à,10
2488,plourer,plourer,1032,Vinf,Vinf,pleurer,C/V\.'C/V\,VERB,pleurer,10
2489,.,.,1032,Pnc,Pnc,,,PUNCT,.,9
2490,Alors,alors,1032,Adv,Adv,alors,/V\.'C/V\,ADV,alors,10
2491,dame,dame,1032,N,N,,'C/V\.C/(e)\,NOUN,dame,8
2492,Jehanne,jehanne,1032,N,N,,C/(V)\.'/V\.C/(e)\,PROPN,Jeanne,9
2493,",",",",1032,Pnc,Pnc,,,PUNCT,",",9
2494,dame,dame,1032,N,N,,'C/V\.C/(e)\,NOUN,dame,8
2495,Katherine,katherine,1032,N,N,,C/V\.C/V\.'C/V\.C/(e)\,PROPN,Catherine,9
2496,",",",",1032,Pnc,Pnc,,,PUNCT,",",9
2497,Ysabel,ysabel,1032,N,N,,/V\.C/V\.'C/V\,PROPN,Isabelle,6
2498,et,et,1032,Crd,Crd,et,/V\,CCONJ,et,10
2499,les,les,1032,Det,Det,le,C/V\,DET,le,10
2500,aultres,aultres,1032,Adj,Adj,autre,'/V\.C/e\,ADJ,autre,10
2501,damoiselles,damoiselles,1032,N,N,,C/V\.C/V\.'C/V\.C/e\,NOUN,damoiselle,8
2502,en,en,1032,Prn,Prn$$,en2,/V\,PRON,en,10
2503,eurent,eurent,1032,Vfin,Vfin,avoir,'/V\.C/e\,VERB,avoir,10
2504,grant,grant,1032,Adj,Adj,grand,C/V\,ADJ,grand,10
2505,pitié,pitié,1032,N,N,,C/V\.'C/V\,NOUN,pitié,8
2506,.,.,1032,Pnc,Pnc,,,PUNCT,.,9
2507,Lors,lors,1032,Adv,Adv,lors,C/V\,ADV,lors,10
2508,",",",",1032,Pnc,Pnc,,,PUNCT,",",9
2509,en,en,1032,Pre,Pre,en,/V\,ADP,en,10
2510,riant,riant,1032,Vprs,Vprs,rire,C/V\.'C/V\,VERB,rire,10
2511,",",",",1032,Pnc,Pnc,,,PUNCT,",",9
2512,toutes,toutes,1032,QIs,QIs,tout,'C/V\.C/e\,PRON,tout,10
2513,a,a,1032,Pre,Pre,à,/V\,ADP,à,10
2514,genoulz,genoulz,1032,N,N,,C/V\.'C/V\,NOUN,genou,9
2515,devant,devant,1032,PrA,PrA,devant,C/V\.'C/V\,ADP,devant,10
2516,Madame,madame,1032,N,N,,C/V\.'C/V\.C/(e)\,PROPN,madame,2
2517,se,se,1032,Prn,Prn$$,se,C/(e)\,PRON,se,10
2518,misrent,misrent,1032,Vfin,Vfin,mettre,'C/V\.C/e\,VERB,mettre,10
2519,",",",",1032,Pnc,Pnc,,,PUNCT,",",9
2520,prians,prians,1032,Vprs,Vprs,prier,C/V\.'C/V\,VERB,prier,10
2521,que,que,1032,Sub,Sub,que,C/(e)\,SCONJ,que,10
2522,pour,pour,1032,Pre,Pre,pour,C/V\,ADP,pour,10
2523,celle,celle,1032,Dem,Dem,cil,'C/V\.C/(e)\,DET,cil,10
2524,fois,fois,1032,N,N,,C/V\,NOUN,fois,3
2525,luy,luy,1032,Prn,Prn$$,lui,C/V\,PRON,lui,10
2526,vaulsist,vaulsist,1032,Vfin,Vfin,valoir,C/V\.'C/V\,VERB,valoir,10
2527,pardonner,pardonner,1032,Vinf,Vinf,pardonner,C/V\.C/V\.'C/V\,VERB,pardonner,10
2528,",",",",1032,Pnc,Pnc,,,PUNCT,",",9
2529,en,en,1032,Pre,Pre,en,/V\,ADP,en,10
2530,promettant,promettant,1032,Vprs,Vprs,promettre,C/V\.C/e\.'C/V\,VERB,promettre,10
2531,pour,pour,1032,Pre,Pre,pour,C/V\,ADP,pour,10
2532,lui,lui,1032,Prn,Prn,lui,C/V\,PRON,lui,10
2533,que,que,1032,Sub,Sub,que,C/(e)\,SCONJ,que,10
2534,demain,demain,1032,Adv,Adv,demain,C/V\.'C/V\,ADV,demain,10
2535,il,il,1032,Prn,Prn$,il,/V\,PRON,il,10
2536,aroit,aroit,1032,Vfin,Vfin,avoir,/V\.'C/V\,VERB,avoir,10
2537,choisy,choisy,1032,Vpp,Vpp,,C/V\.'C/V\,VERB,choisir,9
2538,et,et,1032,Crd,Crd,et,/V\,CCONJ,et,10
2539,fait,fait,1032,Vpp,Vpp,faire,C/V\,VERB,faire,10
2540,dame,dame,1032,N,N,,'C/V\.C/(e)\,NOUN,dame,8
2541,pour,pour,1032,Pre,Pre,pour,C/V\,ADP,pour,10
2542,servir,servir,1032,Vinf,Vinf,servir,C/V\.'C/V\,VERB,servir,10
2543,.,.,1032,Pnc,Pnc,,,PUNCT,.,9
2544,«,«,1032,Pnc,Pnc,,,PUNCT,«,9
2545,Nenni,nenni,1032,NVP,NVP,nenni,C/V\.'C/V\,ADV,nenni,10
2546,!,!,1032,Pnc,Pnc,,,PUNCT,!,9
2547,dist,dist,1032,Vfin,Vfin,dire,C/V\,VERB,dire,10
2548,Madame,madame,1032,N,N,,C/V\.'C/V\.C/(e)\,NOUN,madame,9
2549,",",",",1032,Pnc,Pnc,,,PUNCT,",",9
2550,vous,vous,1032,Prn,Prn$,vous,C/V\,PRON,vous,10
2551,vous,vous,1032,Prn,Prn$$,vous,C/V\,PRON,vous,10
2552,abusez,abusez,1032,Vfin,Vfin,,/V\.C/V\.'C/V\,VERB,abuser,9
2553,que,que,1032,Sub,Sub,que,C/(e)\,SCONJ,que,10
2554,ung,ung,1032,QIs,QIs,un,/V\,DET,un,10
2555,cuer,cuer,1032,N,N,,C/V\,NOUN,coeur,3
2556,failli,failli,1032,Vpp,Vpp,faillir,C/V\.'C/V\,VERB,faillir,10
2557,feist,feist,1032,Vfin,Vfin,faire,C/(V)\.'/V\,VERB,faire,10
2558,jamais,jamais,1032,Adv,Adv,jamais,C/V\.'C/V\,ADV,jamais,10
2559,tant,tant,1032,QIs,QIs,tant,C/V\,ADV,tant,10
2560,de,de,1032,Pre,Pre,de,C/(e)\,ADP,de,10
2561,bien,bien,1032,Adv,Adv,bien,C/V\,ADV,bien,10
2562,.,.,1032,Pnc,Pnc,,,PUNCT,.,9
2563,—,—,1032,Pnc,Pnc,,,PUNCT,—,9
2564,Et,et,1032,Crd,Crd,et,/V\,CCONJ,et,10
2565,si,si,1032,Adv,Adv,si4,C/V\,ADV,si,10
2566,fera,fera,1032,Vfin,Vfin,faire,C/V\.'C/V\,VERB,faire,10
2567,",",",",1032,Pnc,Pnc,,,PUNCT,",",9
2568,madame,madame,1032,N,N,,C/V\.'C/V\.C/(e)\,NOUN,madame,9
2569,",",",",1032,Pnc,Pnc,,,PUNCT,",",9
2570,dirent,dirent,1032,Vfin,Vfin,dire,'C/V\.C/e\,VERB,dire,10
2571,elles,elles,1032,Prn,Prn%,elle,'/V\.C/e\,PRON,elle,10
2572,.,.,1032,Pnc,Pnc,,,PUNCT,.,9
2573,—,—,1032,Pnc,Pnc,,,PUNCT,—,9
2574,Qu',qu',1032,Qux,Qux,que,C/\,PRON,que,10
2575,en,en,1032,Prn,Prn$$,en2,/V\,PRON,en,10
2576,dictes,dictes,1032,Vfin,Vfin,dire,'C/V\.C/e\,VERB,dire,10
2577,vous,vous,1032,Prn,Prn%,vous,C/V\,PRON,vous,10
2578,",",",",1032,Pnc,Pnc,,,PUNCT,",",9
2579,sire,sire,1032,N,N,,'C/V\.C/(e)\,NOUN,sire,11
2580,?,?,1032,Pnc,Pnc,,,PUNCT,?,9
2581,dist,dist,1032,Vfin,Vfin,dire,C/V\,VERB,dire,10
2582,Madame,madame,1032,N,N,,C/V\.'C/V\.C/(e)\,NOUN,madame,9
2583,",",",",1032,Pnc,Pnc,,,PUNCT,",",9
2584,vous,vous,1032,Prn,Prn$,vous,C/V\,PRON,vous,10
2585,dormez,dormez,1032,Vfin,Vfin,dormir,C/V\.'C/V\,VERB,dormir,10
2586,!,!,1032,Pnc,Pnc,,,PUNCT,!,9
2587,Seroit,seroit,1032,Vfin,Vfin,être,C/V\.'C/V\,VERB,être,10
2588,en,en,1032,Pre,Pre,en,/V\,ADP,en,10
2589,vous,vous,1032,Prn,Prn,vous,C/V\,PRON,vous,10
2590,jamais,jamais,1032,Adv,Adv,jamais,C/V\.'C/V\,ADV,jamais,10
2591,tant,tant,1032,QIs,QIs,tant,C/V\,ADV,tant,10
2592,de,de,1032,Pre,Pre,de,C/(e)\,ADP,de,10
2593,bien,bien,1032,Adv,Adv,bien,C/V\,ADV,bien,10
2594,comme,comme,1032,Sub,Sub,comme,'C/V\.C/(e)\,SCONJ,comme,10
2595,elles,elles,1032,Prn,Prn$,elle,'/V\.C/e\,PRON,elle,10
2596,dient,dient,1032,Vfin,Vfin,dire,'C/V\./e\,VERB,dire,10
2597,?,?,1032,Pnc,Pnc,,,PUNCT,?,9
2598,»,»,1032,Pnc,Pnc,,,PUNCT,»,9
2599,Alors,alors,1032,Adv,Adv,alors,/V\.'C/V\,ADV,alors,10
2600,le,le,1032,Det,Det,le,C/(e)\,DET,le,10
2601,pouvre,pouvre,1032,Adj,Adj,pauvre,'C/V\.C/(e)\,ADJ,pauvre,10
2602,desconffit,desconffit,1032,Vpp,Vpp,déconfire,C/V\.C/V\.'C/V\,VERB,déconfire,10
2603,prist,prist,1032,Vfin,Vfin,prendre,C/V\,VERB,prendre,10
2604,cuer,cuer,1032,N,N,,C/V\,NOUN,coeur,3
2605,et,et,1032,Crd,Crd,et,/V\,CCONJ,et,10
2606,dist,dist,1032,Vfin,Vfin,dire,C/V\,VERB,dire,10
2607,:,:,1032,Pnc,Pnc,,,PUNCT,:,9
2608,«,«,1032,Pnc,Pnc,,,PUNCT,«,9
2609,Oÿl,oÿl,1032,NVP,NVP,oui,/V\.'C/V\,ADV,oui,10
2610,",",",",1032,Pnc,Pnc,,,PUNCT,",",9
2611,madame,madame,1032,N,N,,C/V\.'C/V\.C/(e)\,NOUN,madame,9
2612,",",",",1032,Pnc,Pnc,,,PUNCT,",",9
2613,puis,puis,1032,PrA,PrA,puis,C/V\,ADV,puis,10
2614,qu',qu',1032,Sub,Sub,que,C/\,SCONJ,que,10
2615,il,il,1032,Prn,Prn$,il,/V\,PRON,il,10
2616,vous,vous,1032,Prn,Prn$$,vous,C/V\,PRON,vous,10
2617,plaist,plaist,1032,Vfin,Vfin,plaire,C/V\,VERB,plaire,10
2618,.,.,1032,Pnc,Pnc,,,PUNCT,.,9
2619,—,—,1032,Pnc,Pnc,,,PUNCT,—,9
2620,Et,et,1032,Crd,Crd,et,/V\,CCONJ,et,10
2621,ainssy,ainssy,1032,Adv,Adv,ainsi,/V\.'C/V\,ADV,ainsi,10
2622,le,le,1032,Prn,Prn$$,le,C/(e)\,PRON,le,10
2623,me,me,1032,Prn,Prn$$,me,C/(e)\,PRON,me,10
2624,promectez,promectez,1032,Vfin,Vfin,promettre,C/V\.C/V\.'C/V\,VERB,promettre,10
2625,?,?,1032,Pnc,Pnc,,,PUNCT,?,9
2626,—,—,1032,Pnc,Pnc,,,PUNCT,—,9
2627,Oïl,oïl,1032,NVP,NVP,oui,/{V}\.'/V\,ADV,oui,10
2628,",",",",1032,Pnc,Pnc,,,PUNCT,",",9
2629,madame,madame,1032,N,N,,C/V\.'C/V\.C/(e)\,NOUN,madame,9
2630,",",",",1032,Pnc,Pnc,,,PUNCT,",",9
2631,sur,sur,1032,PrA,PrA,sur,C/V\,ADP,sur,10
2632,ma,ma,1032,Det,Det,mon,C/V\,DET,mon,10
2633,foy,foy,1032,N,N,,C/V\,NOUN,foi,3
2634,!,!,1032,Pnc,Pnc,,,PUNCT,!,9
2635,—,—,1032,Pnc,Pnc,,,PUNCT,—,9
2636,Or,or,1032,Adv,Adv,or2,/V\,ADV,or,10
2637,donques,donques,1032,Adv,Adv,donc,'C/V\.C/e\,ADV,donc,10
2638,",",",",1032,Pnc,Pnc,,,PUNCT,",",9
2639,dist,dist,1032,Vfin,Vfin,dire,C/V\,VERB,dire,10
2640,Madame,madame,1032,N,N,,C/V\.'C/V\.C/(e)\,NOUN,madame,9
2641,",",",",1032,Pnc,Pnc,,,PUNCT,",",9
2642,vous,vous,1032,Prn,Prn$$,vous,C/V\,PRON,vous,10
2643,en,en,1032,Prn,Prn$$,en2,/V\,PRON,en,10
2644,allez,allez,1032,Vfin,Vfin,aller,/V\.'C/V\,VERB,aller,10
2645,;,;,1032,Pnc,Pnc,,,PUNCT,;,9
2646,et,et,1032,Crd,Crd,et,/V\,CCONJ,et,10
2647,faictes,faictes,1032,Vfin,Vfin,faire,'C/V\.C/e\,VERB,faire,10
2648,",",",",1032,Pnc,Pnc,,,PUNCT,",",9
2649,comment,comment,1032,Qux,Qux,comment,C/V\.'C/V\,ADV,comment,10
2650,qu',qu',1032,Sub,Sub,que,C/\,SCONJ,que,10
2651,il,il,1032,Prn,Prn$,il,/V\,PRON,il,10
2652,soit,soit,1032,Vfin,Vfin,être,C/V\,VERB,être,10
2653,",",",",1032,Pnc,Pnc,,,PUNCT,",",9
2654,que,que,1032,Sub,Sub,que,C/(e)\,SCONJ,que,10
2655,demain,demain,1032,Adv,Adv,demain,C/V\.'C/V\,ADV,demain,10
2656,a,a,1032,Pre,Pre,à,/V\,ADP,à,10
2657,l',l',1032,Det,Det,le,C/\,DET,le,10
2658,eure,eure,1032,N,N,,'/V\.C/(e)\,NOUN,heure,8
2659,du,du,1032,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10
2660,jour,jour,1032,N,N,,C/V\,NOUN,jour,8
2661,d',d',1032,Pre,Pre,de,C/\,ADP,de,10
2662,uy,uy,1032,Adv,Adv,hui2,/V\,ADV,hui,10
2663,vous,vous,1032,Prn,Prn$,vous,C/V\,PRON,vous,10
2664,soyez,soyez,1032,Vfin,Vfin,être,C/V\.'C/V\,VERB,être,10
2665,aux,aux,1032,Pre+Det,Pre+Det,à.le,/V\,ADP.DET,à.le,10
2666,galleries,galleries,1032,N,N,,C/V\.C/V\.'C/V\./e\,NOUN,galerie,9
2667,",",",",1032,Pnc,Pnc,,,PUNCT,",",9
2668,ou,ou,1032,Qux,Qux,où,/V\,PRON,où,10
2669,je,je,1032,Prn,Prn$,je,C/(e)\,PRON,je,10
2670,vous,vous,1032,Prn,Prn$$,vous,C/V\,PRON,vous,10
2671,trouveray,trouveray,1032,Vfin,Vfin,trouver,C/V\.C/e\.'C/V\,VERB,trouver,10
2672,;,;,1032,Pnc,Pnc,,,PUNCT,;,9
2673,ou,ou,1032,Crd,Crd,ou,/V\,CCONJ,ou,10
2674,aultrement,aultrement,1032,Adv,Adv,,/V\.C/e\.'C/V\,ADV,autrement,9
2675,tenez,tenez,1032,Vfin,Vfin,tenir,C/V\.'C/V\,VERB,tenir,10
2676,vous,vous,1032,Prn,Prn%,vous,C/V\,PRON,vous,10
2677,pour,pour,1032,Pre,Pre,pour,C/V\,ADP,pour,10
2678,salué,salué,1032,Vpp,Vpp,saluer,C/V\.C/V\.'C/V\,VERB,saluer,10
2679,!,!,1032,Pnc,Pnc,,,PUNCT,!,9
2680,»,»,1032,Pnc,Pnc,,,PUNCT,»,9
2681,Alors,alors,1032,Adv,Adv,alors,/V\.'C/V\,ADV,alors,10
2682,le,le,1032,Det,Det,le,C/(e)\,DET,le,10
2683,povre,povre,1032,Adj,Adj,pauvre,'C/V\.C/(e)\,ADJ,pauvre,10
2684,desprisonné,desprisonné,1032,Vpp,Vpp,,C/V\.C/V\.C/V\.'C/V\,VERB,déprisonné,2
2685,prend,prend,1032,Vfin,Vfin,prendre,C/V\,VERB,prendre,10
2686,a,a,1032,Pre,Pre,à,/V\,ADP,à,10
2687,genoulx,genoulx,1032,N,N,,C/V\.'C/V\,NOUN,genou,9
2688,de,de,1032,Pre,Pre,de,C/(e)\,ADP,de,10
2689,Madame,madame,1032,N,N,,C/V\.'C/V\.C/(e)\,PROPN,madame,2
2690,congié,congié,1032,N,N,,C/V\.'C/V\,NOUN,congé,9
2691,",",",",1032,Pnc,Pnc,,,PUNCT,",",9
2692,et,et,1032,Crd,Crd,et,/V\,CCONJ,et,10
2693,puis,puis,1032,PrA,PrA,puis,C/V\,ADV,puis,10
2694,des,des,1032,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10
2695,aultres,aultres,1032,Adj,Adj,autre,'/V\.C/e\,ADJ,autre,10
2696,.,.,1032,Pnc,Pnc,,,PUNCT,.,9
2697,Lors,lors,1032,Adv,Adv,lors,C/V\,ADV,lors,10
