wd_id,word,lex_id,para_id,syntag,syntag2,lemma,syllabified,pos,lemma_ofl,lemma_score
742,comment,comment,3,Qux,Qux,comment,C/V\.'C/V\,ADV,comment,10
743,il,il,3,Prn,Prn$,il,/V\,PRON,il,10
744,advient,advient,3,Vfin,Vfin,avenir,/V\.'C/V\,VERB,avenir,10
745,de,de,3,Pre,Pre,de,C/(e)\,ADP,de,10
746,toutes,toutes,3,QIs,QIs,tout,'C/V\.C/e\,DET,tout,10
747,autres,autres,3,Adj,Adj,autre,'/V\.C/e\,ADJ,autre,10
748,choses,choses,3,N,N,,'C/V\.C/e\,NOUN,chose,8
749,qui,qui,3,Qux,Qux,qui,C/V\,PRON,qui,10
750,vont,vont,3,Vfin,Vfin,aller,C/V\,VERB,aller,10
751,en,en,3,Pre,Pre,en,/V\,ADP,en,10
752,admenuisant,admenuisant,3,Vprs,Vprs,,/V\.C/V\.C/V\.C/V\.'C/V\,VERB,amenuiser,9
753,de,de,3,Pre,Pre,de,C/(e)\,ADP,de,10
754,jour,jour,3,N,N,,C/V\,NOUN,jour,8
755,en,en,3,Pre,Pre,en,/V\,ADP,en,10
756,jour,jour,3,N,N,,C/V\,NOUN,jour,8
757,",",",",3,Pnc,Pnc,,,PUNCT,",",9
758,est,est,3,Vfin,Vfin,être,/V\,VERB,être,10
759,la,la,3,Det,Det,le,C/V\,DET,le,10
760,seignourie,seignourie,3,N,N,,C/V\.C/V\.'C/V\./(e)\,NOUN,seigneurie,8
761,de,de,3,Pre,Pre,de,C/(e)\,ADP,de,10
762,Romme,romme,3,N,N,,'C/V\.C/(e)\,PROPN,Rome,9
763,amenuisee,amenuisee,3,Vpp,Vpp,,/V\.C/e\.C/V\.'C/V\./(e)\,VERB,amenuiser,9
764,et,et,3,Crd,Crd,et,/V\,CCONJ,et,10
765,abaissee,abaissee,3,Vpp,Vpp,,/V\.C/V\.'C/V\./(e)\,VERB,abaisser,9
766,et,et,3,Crd,Crd,et,/V\,CCONJ,et,10
767,a,a,3,Vfin,Vfin,avoir,/V\,VERB,avoir,10
768,moult,moult,3,QIs,QIs,moult,C/V\,ADV,moult,10
769,perdu,perdu,3,Vpp,Vpp,perdre,C/V\.'C/V\,VERB,perdre,10
770,de,de,3,Pre,Pre,de,C/(e)\,ADP,de,10
771,son,son,3,Det,Det,son4,C/V\,DET,son,10
772,pouoir,pouoir,3,N,N,pouvoir,C/V\.'C/V\,NOUN,pouvoir,10
773,et,et,3,Crd,Crd,et,/V\,CCONJ,et,10
774,de,de,3,Pre,Pre,de,C/(e)\,ADP,de,10
775,sa,sa,3,Det,Det,son4,C/V\,DET,son,10
776,noblesse,noblesse,3,N,N,,C/V\.'C/V\.C/(e)\,NOUN,noblesse,8
777,",",",",3,Pnc,Pnc,,,PUNCT,",",9
778,nonpourquant,nonpourquant,3,Adv,Adv,nonpourquant,C/V\.C/V\.'C/V\,ADV,nonpourquant,10
779,a,a,3,Vfin,Vfin,avoir,/V\,VERB,avoir,10
780,elle,elle,3,Prn,Prn%,elle,'/V\.C/(e)\,PRON,elle,10
781,encore,encore,3,Adv,Adv,encore,/V\.'C/V\.C/(e)\,ADV,encore,10
782,grant,grant,3,Adj,Adj,grand,C/V\,ADJ,grand,10
783,dignité,dignité,3,N,N,,C/V\.C/V\.'C/V\,NOUN,dignité,8
784,et,et,3,Crd,Crd,et,/V\,CCONJ,et,10
785,grant,grant,3,Adj,Adj,grand,C/V\,ADJ,grand,10
786,pouoir,pouoir,3,N,N,pouvoir,C/V\.'C/V\,PROPN|NOUN,pouvoir,10
787,sur,sur,3,PrA,PrA,sur,C/V\,ADP,sur,10
788,tout,tout,3,QIs,QIs,tout,C/V\,DET,tout,10
789,le,le,3,Det,Det,le,C/(e)\,DET,le,10
790,peuple,peuple,3,N,N,,'C/V\.C/(e)\,NOUN,peuple,8
791,crestien,crestien,3,Adj,Adj,,C/V\.C/{V}\.'/V\,ADJ,chrétien,8
792,",",",",3,Pnc,Pnc,,,PUNCT,",",9
793,mais,mais,3,Crd,Crd,mais,C/V\,CCONJ,mais,10
794,telle,telle,3,Adj,Adj,tel,'C/V\.C/(e)\,ADJ,tel,10
795,seignourie,seignourie,3,N,N,,C/V\.C/V\.'C/V\./(e)\,NOUN,seigneurie,8
796,n',n',3,Neg,Neg$$,ne,C/\,ADV,ne,10
797,a,a,3,Vfin,Vfin,avoir,/V\,VERB,avoir,10
798,elle,elle,3,Prn,Prn%,elle,'/V\.C/(e)\,PRON,elle,10
799,pas,pas,3,Neg,Neg,pas,C/V\,ADV,pas,10
800,comme,comme,3,Sub,Sub,comme,'C/V\.C/(e)\,SCONJ,comme,10
801,elle,elle,3,Prn,Prn$,elle,'/V\.C/(e)\,PRON,elle,10
802,avoit,avoit,3,Vfin,Vfin,avoir,/V\.'C/V\,VERB,avoir,10
803,au,au,3,Pre+Det,Pre+Det,à.le,/V\,ADP.DET,à.le,10
804,temps,temps,3,N,N,,C/V\,NOUN,temps,8
805,Romulus,romulus,3,N,N,,C/V\.C/V\.'C/V\,PROPN,Romulus,9
806,ou,ou,3,Crd,Crd,ou,/V\,CCONJ,ou,10
807,Pompee,pompee,3,N,N,,C/V\.'C/V\./(e)\,PROPN,Pompée,8
808,ne,ne,3,Crd,Crd,ne2,C/(e)\,CCONJ,ne,10
809,au,au,3,Pre+Det,Pre+Det,à.le,/V\,ADP.DET,à.le,10
810,temps,temps,3,N,N,,C/V\,NOUN,temps,8
811,des,des,3,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10
812,empereurs,empereurs,3,N,N,,/V\.C/e\.'C/V\,NOUN,empereur,9
813,qui,qui,3,Qux,Qux,qui,C/V\,PRON,qui,10
814,maintenoient,maintenoient,3,Vfin,Vfin,maintenir,C/V\.C/e\.'C/V\./e\,VERB,maintenir,10
815,les,les,3,Det,Det,le,C/V\,DET,le,10
816,grans,grans,3,Adj,Adj,grand,C/V\,ADJ,grand,10
817,guerres,guerres,3,N,N,,'C/V\.C/e\,NOUN,guerre,8
818,et,et,3,Crd,Crd,et,/V\,CCONJ,et,10
819,qui,qui,3,Qux,Qux,qui,C/V\,PRON,qui,10
820,conqueroient,conqueroient,3,Vfin,Vfin,conquérir,C/V\.C/e\.'C/V\./e\,VERB,conquérir,10
821,par,par,3,Pre,Pre,par,C/V\,ADP,par,10
822,leur,leur,3,Det,Det,leur2,C/V\,DET,leur,10
823,force,force,3,N,N,,'C/V\.C/(e)\,NOUN,force,3
824,et,et,3,Crd,Crd,et,/V\,CCONJ,et,10
825,par,par,3,Pre,Pre,par,C/V\,ADP,par,10
826,leur,leur,3,Det,Det,leur2,C/V\,DET,leur,10
827,vigueur,vigueur,3,N,N,,C/V\.'C/V\,NOUN,vigueur,8
828,les,les,3,Det,Det,le,C/V\,DET,le,10
829,terres,terres,3,N,N,,'C/V\.C/e\,NOUN,terre,8
830,et,et,3,Crd,Crd,et,/V\,CCONJ,et,10
831,les,les,3,Det,Det,le,C/V\,DET,le,10
832,païs,païs,3,N,N,,C/V\.'C/V\,NOUN,pays,8
833,",",",",3,Pnc,Pnc,,,PUNCT,",",9
834,si,si,3,Adv,Adv,si4,C/V\,ADV,si,10
835,comme,comme,3,Sub,Sub,comme,'C/V\.C/(e)\,SCONJ,comme,10
836,Julius,julius,3,N,N,,C/V\.'C/V\,PROPN,Julius,9
837,Cesar,cesar,3,N,N,,C/V\.'C/V\,PROPN,César,5
838,",",",",3,Pnc,Pnc,,,PUNCT,",",9
839,Augustus,augustus,3,N,N,,/V\.C/V\.'C/V\,PROPN,Auguste,5
840,",",",",3,Pnc,Pnc,,,PUNCT,",",9
841,Constantins,constantins,3,N,N,,C/V\.C/V\.'C/V\,PROPN,Constantin,9
842,et,et,3,Crd,Crd,et,/V\,CCONJ,et,10
843,autres,autres,3,Adj,Adj,autre,'/V\.C/e\,ADJ,autre,10
844,pluseurs,pluseurs,3,QIs,QIs,plusieurs,C/V\.'C/V\,DET,plusieurs,10
845,empereurs,empereurs,3,N,N,,/V\.C/e\.'C/V\,NOUN,empereur,9
846,qui,qui,3,Qux,Qux,qui,C/V\,PRON,qui,10
847,conqueroient,conqueroient,3,Vfin,Vfin,conquérir,C/V\.C/e\.'C/V\./e\,VERB,conquérir,10
848,et,et,3,Crd,Crd,et,/V\,CCONJ,et,10
849,soubzmettoient,soubzmettoient,3,Vfin,Vfin,soumettre,C/V\.C/e\.'C/V\./e\,VERB,soumettre,10
850,les,les,3,Det,Det,le,C/V\,DET,le,10
851,royaumes,royaumes,3,N,N,,C/V\.'C/V\.C/e\,NOUN,royaume,9
852,a,a,3,Pre,Pre,à,/V\,ADP,à,10
853,eulx,eulx,3,Prn,Prn,eux,/V\,PRON,eux,10
854,.,.,3,Pnc,Pnc,,,PUNCT,.,9
855,Tant,tant,4,QIs,QIs,tant,C/V\,ADV,tant,10
856,que,que,4,Sub,Sub,que,C/(e)\,SCONJ,que,10
857,Romme,romme,4,N,N,,'C/V\.C/(e)\,PROPN,Rome,9
858,ot,ot,4,Vfin,Vfin,avoir,/V\,VERB,avoir,10
859,telz,telz,4,Adj,Adj,tel,C/V\,ADJ,tel,10
860,amis,amis,4,N,N,,/V\.'C/V\,NOUN,ami,3
861,et,et,4,Crd,Crd,et,/V\,CCONJ,et,10
862,telz,telz,4,Adj,Adj,tel,C/V\,ADJ,tel,10
863,gouverneurs,gouverneurs,4,N,N,,C/V\.C/V\.'C/V\,NOUN,gouverneur,8
864,",",",",4,Pnc,Pnc,,,PUNCT,",",9
865,fu,fu,4,Vfin,Vfin,être,C/V\,VERB,être,10
866,elle,elle,4,Prn,Prn%,elle,'/V\.C/(e)\,PRON,elle,10
867,a,a,4,Pre,Pre,à,/V\,ADP,à,10
868,honneur,honneur,4,N,N,,/V\.'C/V\,NOUN,honneur,8
869,et,et,4,Crd,Crd,et,/V\,CCONJ,et,10
870,en,en,4,Pre,Pre,en,/V\,ADP,en,10
871,grant,grant,4,Adj,Adj,grand,C/V\,ADJ,grand,10
872,seignourie,seignourie,4,N,N,,C/V\.C/V\.'C/V\./(e)\,NOUN,seigneurie,8
873,et,et,4,Crd,Crd,et,/V\,CCONJ,et,10
874,en,en,4,Pre,Pre,en,/V\,ADP,en,10
875,richece,richece,4,N,N,,C/V\.'C/V\.C/(e)\,NOUN,richesse,9
876,et,et,4,Crd,Crd,et,/V\,CCONJ,et,10
877,fu,fu,4,Vfin,Vfin,être,C/V\,VERB,être,10
878,amee,amee,4,Vpp,Vpp,aimer,/V\.'C/V\./(e)\,VERB,aimer,10
879,et,et,4,Crd,Crd,et,/V\,CCONJ,et,10
880,prisiee,prisiee,4,Vpp,Vpp,priser,C/V\.'C/V\./e\,VERB,priser,10
881,entre,entre,4,PrA,PrA,entre,'/V\.C/(e)\,ADP,entre,10
882,les,les,4,Det,Det,le,C/V\,DET,le,10
883,autres,autres,4,Adj,Adj,autre,'/V\.C/e\,ADJ,autre,10
884,.,.,4,Pnc,Pnc,,,PUNCT,.,9
885,Il,il,4,Prn,Prn$,il,/V\,PRON,il,10
886,y,y,4,Prn,Prn$$,y2,/V\,PRON,y,10
887,ot,ot,4,Vfin,Vfin,avoir,/V\,VERB,avoir,10
888,un,un,4,QIs,QIs,un,/V\,DET,un,10
889,empereur,empereur,4,N,N,,/V\.C/V\.C/(V)\.'/V\,NOUN,empereur,9
890,en,en,4,Pre,Pre,en,/V\,ADP,en,10
891,ladicte,ladicte,4,Dem,Dem,ledit,C/V\.'C/V\.C/(e)\,DET,ledit,10
892,cité,cité,4,N,N,,C/V\.'C/V\,NOUN,cité,8
893,qui,qui,4,Qux,Qux,qui,C/V\,PRON,qui,10
894,fu,fu,4,Vfin,Vfin,être,C/V\,VERB,être,10
895,nommé,nommé,4,Vpp,Vpp,,C/V\.'C/V\,VERB,nommer,8
896,Philippus,philippus,4,N,N,,C/V\.C/V\.'C/V\,PROPN,Philippus,5
897,Augustus,augustus,4,N,N,,/V\.C/V\.'C/V\,PROPN,Auguste,5
898,",",",",4,Pnc,Pnc,,,PUNCT,",",9
899,qui,qui,4,Qux,Qux,qui,C/V\,PRON,qui,10
900,tout,tout,4,QIs,QIs,tout,C/V\,DET,tout,10
901,l',l',4,Det,Det,le,C/\,DET,le,10
902,empire,empire,4,N,N,,/V\.'C/V\.C/(e)\,NOUN,empire,8
903,aprés,aprés,4,PrA,PrA,après,/V\.'C/V\,ADP,après,10
904,la,la,4,Det,Det,le,C/V\,DET,le,10
905,mort,mort,4,N,N,,C/V\,NOUN,mort,3
906,de,de,4,Pre,Pre,de,C/(e)\,ADP,de,10
907,Constantin,constantin,4,N,N,,C/V\.C/V\.'C/V\,PROPN,Constantin,9
908,son,son,4,Det,Det,son4,C/V\,DET,son,10
909,pere,pere,4,N,N,,'C/V\.C/(e)\,NOUN,père,3
910,tint,tint,4,Vfin,Vfin,tenir,C/V\,VERB,tenir,10
911,et,et,4,Crd,Crd,et,/V\,CCONJ,et,10
912,gouverna,gouverna,4,Vfin,Vfin,,C/V\.C/V\.'C/V\,VERB,gouverner,9
913,.,.,4,Pnc,Pnc,,,PUNCT,.,9
914,Au,au,4,Pre+Det,Pre+Det,à.le,/V\,ADP.DET,à.le,10
915,temps,temps,4,N,N,,C/V\,NOUN,temps,8
916,de,de,4,Pre,Pre,de,C/(e)\,ADP,de,10
917,cel,cel,4,Dem,Dem,cil,C/V\,DET,cil,10
918,empereur,empereur,4,N,N,,/V\.C/V\.C/(V)\.'/V\,NOUN,empereur,9
919,fu,fu,4,Vfin,Vfin,être,C/V\,VERB,être,10
920,cueilliee,cueilliee,4,Vpp,Vpp,cueillir,C/V\.'C/V\./(e)\,VERB,cueillir,10
921,la,la,4,Det,Det,le,C/V\,DET,le,10
922,matiere,matiere,4,N,N,,C/V\.'C/V\.C/(e)\,NOUN,matière,8
923,pour,pour,4,Pre,Pre,pour,C/V\,ADP,pour,10
924,quoy,quoy,4,Qux,Qux,que,C/V\,PRON,que,10
925,j',j',4,Prn,Prn$,je,C/\,PRON,je,10
926,ay,ay,4,Vfin,Vfin,avoir,/V\,VERB,avoir,10
927,ce,ce,4,Dem,Dem,cist,C/(e)\,DET,cist,10
928,livre,livre,4,N,N,,'C/V\.C/(e)\,NOUN,livre,3
929,entrepris,entrepris,4,Vpp,Vpp,entreprendre,/V\.C/e\.'C/V\,VERB,entreprendre,10
930,",",",",4,Pnc,Pnc,,,PUNCT,",",9
931,et,et,4,Crd,Crd,et,/V\,CCONJ,et,10
932,le,le,4,Prn,Prn$$,le,C/(e)\,PRON,le,10
933,mist,mist,4,Vfin,Vfin,mettre,C/V\,VERB,mettre,10
934,en,en,4,Pre,Pre,en,/V\,ADP,en,10
935,escript,escript,4,N,N,,/V\.'C/V\,NOUN,écrit,8
936,un,un,4,QIs,QIs,un,/V\,DET,un,10
937,cler,cler,4,N,N,,C/V\,NOUN,clerc,3
938,qui,qui,4,Qux,Qux,qui,C/V\,PRON,qui,10
939,avoit,avoit,4,Vfin,Vfin,avoir,/V\.'C/V\,VERB,avoir,10
940,a,a,4,Pre,Pre,à,/V\,ADP,à,10
941,nom,nom,4,N,N,,C/V\,NOUN,nom,8
942,Martiaux,martiaux,4,N,N,,C/V\.'C/V\,PROPN,marteau,5
943,.,.,4,Pnc,Pnc,,,PUNCT,.,9
944,Et,et,4,Crd,Crd,et,/V\,CCONJ,et,10
945,a,a,4,Pre,Pre,à,/V\,ADP,à,10
946,cellui,cellui,4,Dem,Dem,cil,C/V\.'C/V\,DET,cil,10
947,temps,temps,4,N,N,,C/V\,NOUN,temps,8
948,avoit,avoit,4,Vfin,Vfin,avoir,/V\.'C/V\,VERB,avoir,10
949,sept,sept,4,QIs,QIs,sept,C/V\,NUM,sept,10
950,sages,sages,4,N,N,,'C/V\.C/e\,NOUN,sage,8
951,a,a,4,Pre,Pre,à,/V\,ADP,à,10
952,Romme,romme,4,N,N,,'C/V\.C/(e)\,PROPN,Rome,9
953,",",",",4,Pnc,Pnc,,,PUNCT,",",9
954,dont,dont,4,Qux,Qux,dont,C/V\,PRON,dont,10
955,je,je,4,Prn,Prn$,je,C/(e)\,PRON,je,10
956,vous,vous,4,Prn,Prn$$,vous,C/V\,PRON,vous,10
957,diray,diray,4,Vfin,Vfin,dire,C/V\.'C/V\,VERB,dire,10
958,les,les,4,Det,Det,le,C/V\,DET,le,10
959,noms,noms,4,N,N,,C/V\,NOUN,nom,9
960,.,.,4,Pnc,Pnc,,,PUNCT,.,9
961,Le,le,4,Det,Det,le,C/(e)\,DET,le,10
962,premier,premier,4,Adj,Adj,premier,C/V\.C/<V>\.'/V\,ADJ,premier,10
963,ot,ot,4,Vfin,Vfin,avoir,/V\,VERB,avoir,10
964,nom,nom,4,N,N,,C/V\,NOUN,nom,8
965,Sother,sother,4,N,N,,C/V\.'C/V\,PROPN,Sother,-10
966,et,et,4,Crd,Crd,et,/V\,CCONJ,et,10
967,en,en,4,Pre,Pre,en,/V\,ADP,en,10
968,seurnom,seurnom,4,N,N,,C/V\.'C/V\,PROPN|NOUN,surnom,8
969,Legifer,legifer,4,N,N,,C/V\.C/V\.'C/V\,PROPN|NOUN,légifère,-1
970,",",",",4,Pnc,Pnc,,,PUNCT,",",9
971,qui,qui,4,Qux,Qux,qui,C/V\,PRON,qui,10
972,vault,vault,4,Vfin,Vfin,valoir,C/V\,VERB,valoir,10
973,autant,autant,4,Adv,Adv,autant,/V\.'C/V\,ADV,autant,10
974,a,a,4,Pre,Pre,à,/V\,ADP,à,10
975,dire,dire,4,Vinf,Vinf,dire,'C/V\.C/(e)\,VERB,dire,10
976,que,que,4,Sub,Sub,que,C/(e)\,SCONJ,que,10
977,«,«,4,Pnc,Pnc,,,PUNCT,«,9
978,portant,portant,4,Vprs,Vprs,porter,C/V\.'C/V\,VERB,porter,10
979,loy,loy,4,N,N,,C/V\,NOUN,loi,8
980,»,»,4,Pnc,Pnc,,,PUNCT,»,9
981,.,.,4,Pnc,Pnc,,,PUNCT,.,9
982,Cil,cil,4,Dem,Dem,cil,C/V\,DET,cil,10
983,Sother,sother,4,N,N,,C/V\.'C/V\,PROPN,Sother,-10
984,devoit,devoit,4,Vfin,Vfin,devoir2,C/V\.'C/V\,VERB,devoir,10
985,bien,bien,4,Adv,Adv,bien,C/V\,ADV,bien,10
986,avoir,avoir,4,Vinf,Vinf,avoir,/V\.'C/V\,VERB,avoir,10
987,tel,tel,4,Adj,Adj,tel,C/V\,ADJ,tel,10
988,seurnom,seurnom,4,N,N,,C/V\.'C/V\,NOUN,surnom,9
989,",",",",4,Pnc,Pnc,,,PUNCT,",",9
990,car,car,4,Crd,Crd,car,C/V\,CCONJ,car,10
991,il,il,4,Prn,Prn$,il,/V\,PRON,il,10
992,le,le,4,Prn,Prn$$,le,C/(e)\,PRON,le,10
993,demonstroit,demonstroit,4,Vfin,Vfin,,C/V\.C/V\.'C/V\,VERB,démontrer,9
994,par,par,4,Pre,Pre,par,C/V\,ADP,par,10
995,euvre,euvre,4,N,N,,'/V\.C/(e)\,NOUN,oeuvre,8
996,;,;,4,Pnc,Pnc,,,PUNCT,;,9
997,et,et,4,Crd,Crd,et,/V\,CCONJ,et,10
998,vous,vous,4,Prn,Prn$$,vous,C/V\,PRON,vous,10
999,di,di,4,Vfin,Vfin,dire,C/V\,VERB,dire,10
1000,que,que,4,Sub,Sub,que,C/(e)\,SCONJ,que,10
1001,pour,pour,4,Pre,Pre,pour,C/V\,ADP,pour,10
1002,mort,mort,4,N,N,,C/V\,NOUN,mort,3
1003,souffrir,souffrir,4,Vinf,Vinf,souffrir,C/V\.'C/V\,VERB,souffrir,10
1004,il,il,4,Prn,Prn$,il,/V\,PRON,il,10
1005,ne,ne,4,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
1006,soustenist,soustenist,4,Vfin,Vfin,soutenir,C/V\.C/e\.'C/V\,VERB,soutenir,10
1007,fors,fors,4,PrA,PrA,hors,C/V\,ADV,hors,10
1008,que,que,4,Sub,Sub,que,C/(e)\,SCONJ,que,10
1009,raison,raison,4,N,N,,C/V\.'C/V\,NOUN,raison,8
1010,.,.,4,Pnc,Pnc,,,PUNCT,.,9
1011,Li,li,5,Det,Det,le,C/V\,DET,le,10
1012,secons,secons,5,Adj,Adj,,C/V\.'C/V\,ADJ,second,8
1013,sages,sages,5,N,N,,'C/V\.C/e\,PROPN|NOUN,sage,8
1014,avoit,avoit,5,Vfin,Vfin,avoir,/V\.'C/V\,VERB,avoir,10
1015,a,a,5,Pre,Pre,à,/V\,ADP,à,10
1016,nom,nom,5,N,N,,C/V\,NOUN,nom,8
1017,Marcus,marcus,5,N,N,,C/V\.'C/V\,PROPN,Marcus,9
1018,et,et,5,Crd,Crd,et,/V\,CCONJ,et,10
1019,en,en,5,Pre,Pre,en,/V\,ADP,en,10
1020,seurnom,seurnom,5,N,N,,C/V\.'C/V\,NOUN,surnom,9
1021,Storeus,storeus,5,N,N,,C/V\.'C/V\,PROPN,Storeus,-10
1022,",",",",5,Pnc,Pnc,,,PUNCT,",",9
1023,qui,qui,5,Qux,Qux,qui,C/V\,PRON,qui,10
1024,vault,vault,5,Vfin,Vfin,valoir,C/V\,VERB,valoir,10
1025,autant,autant,5,Adv,Adv,autant,/V\.'C/V\,ADV,autant,10
1026,a,a,5,Pre,Pre,à,/V\,ADP,à,10
1027,dire,dire,5,Vinf,Vinf,dire,'C/V\.C/(e)\,VERB,dire,10
1028,en,en,5,Pre,Pre,en,/V\,ADP,en,10
1029,rommant,rommant,5,N,N,,C/V\.'C/V\,NOUN,roman,9
1030,que,que,5,Sub,Sub,que,C/(e)\,SCONJ,que,10
1031,«,«,5,Pnc,Pnc,,,PUNCT,«,9
1032,garde,garde,5,N,N,,'C/V\.C/(e)\,PROPN|NOUN,Garde|garde,-1
1033,de,de,5,Pre,Pre,de,C/(e)\,ADP,de,10
1034,droit,droit,5,N,N,droit,C/V\,NOUN,droit,10
1035,»,»,5,Pnc,Pnc,,,PUNCT,»,9
1036,",",",",5,Pnc,Pnc,,,PUNCT,",",9
1037,et,et,5,Crd,Crd,et,/V\,CCONJ,et,10
1038,bien,bien,5,Adv,Adv,bien,C/V\,ADV,bien,10
1039,estoit,estoit,5,Vfin,Vfin,être,/V\.'C/V\,VERB,être,10
1040,de,de,5,Pre,Pre,de,C/(e)\,ADP,de,10
1041,raison,raison,5,N,N,,C/V\.'C/V\,NOUN,raison,8
1042,que,que,5,Sub,Sub,que,C/(e)\,SCONJ,que,10
1043,ses,ses,5,Det,Det,son4,C/V\,DET,son,10
1044,seurnoms,seurnoms,5,N,N,,C/V\.'C/V\,NOUN,surnom,9
1045,fust,fust,5,Vfin,Vfin,être,C/V\,VERB,être,10
1046,telz,telz,5,Adj,Adj,tel,C/V\,ADJ,tel,10
1047,",",",",5,Pnc,Pnc,,,PUNCT,",",9
1048,car,car,5,Crd,Crd,car,C/V\,CCONJ,car,10
1049,il,il,5,Prn,Prn$,il,/V\,PRON,il,10
1050,gardoit,gardoit,5,Vfin,Vfin,garder,C/V\.'C/V\,VERB,garder,10
1051,les,les,5,Det,Det,le,C/V\,DET,le,10
1052,drois,drois,5,N,N,droit,C/V\,NOUN,droit,10
1053,de,de,5,Pre,Pre,de,C/(e)\,ADP,de,10
1054,chascun,chascun,5,QIs,QIs,chacun,C/V\.'C/V\,PRON,chacun,10
1055,a,a,5,Pre,Pre,à,/V\,ADP,à,10
1056,son,son,5,Det,Det,son4,C/V\,DET,son,10
1057,pouoir,pouoir,5,N,N,pouvoir,C/V\.'C/V\,NOUN,pouvoir,10
1058,.,.,5,Pnc,Pnc,,,PUNCT,.,9
1059,Li,li,5,Det,Det,le,C/V\,DET,le,10
1060,tiers,tiers,5,Adj,Adj,tiers,C/V\,ADJ,tiers,10
1061,se,se,5,Prn,Prn$$,se,C/(e)\,PRON,se,10
1062,faisoit,faisoit,5,Vfin,Vfin,faire,C/V\.'C/V\,VERB,faire,10
1063,nommer,nommer,5,Vinf,Vinf,,C/V\.'C/V\,VERB,nommer,9
1064,Crassus,crassus,5,N,N,,C/V\.'C/V\,PROPN,Crassus,9
1065,et,et,5,Crd,Crd,et,/V\,CCONJ,et,10
1066,en,en,5,Pre,Pre,en,/V\,ADP,en,10
1067,seurnom,seurnom,5,N,N,,C/V\.'C/V\,NOUN,surnom,9
1068,Azilus,azilus,5,N,N,,/V\.C/V\.'C/V\,PROPN,Azilus,-10
1069,",",",",5,Pnc,Pnc,,,PUNCT,",",9
1070,qui,qui,5,Qux,Qux,qui,C/V\,PRON,qui,10
1071,vault,vault,5,Vfin,Vfin,valoir,C/V\,VERB,valoir,10
1072,autant,autant,5,Adv,Adv,autant,/V\.'C/V\,ADV,autant,10
1073,comme,comme,5,Sub,Sub,comme,'C/V\.C/(e)\,SCONJ,comme,10
1074,«,«,5,Pnc,Pnc,,,PUNCT,«,9
1075,proprement,proprement,5,Adv,Adv,,C/V\.C/e\.'C/V\,ADV,proprement,9
1076,»,»,5,Pnc,Pnc,,,PUNCT,»,9
1077,",",",",5,Pnc,Pnc,,,PUNCT,",",9
1078,car,car,5,Crd,Crd,car,C/V\,CCONJ,car,10
1079,il,il,5,Prn,Prn$,il,/V\,PRON,il,10
1080,conseilloit,conseilloit,5,Vfin,Vfin,conseiller2,C/V\.C/V\.'C/V\,VERB,conseiller,10
1081,proprement,proprement,5,Adv,Adv,,C/V\.C/e\.'C/V\,ADV,proprement,9
1082,ceulz,ceulz,5,Dem,Dem,cil,C/V\,PRON,cil,10
1083,qui,qui,5,Qux,Qux,qui,C/V\,PRON,qui,10
1084,de,de,5,Pre,Pre,de,C/(e)\,ADP,de,10
1085,son,son,5,Det,Det,son4,C/V\,DET,son,10
1086,conseil,conseil,5,N,N,,C/V\.'C/V\,NOUN,conseil,3
1087,le,le,5,Prn,Prn$$,le,C/(e)\,PRON,le,10
1088,requeroient,requeroient,5,Vfin,Vfin,requérir,C/V\.C/e\.'C/V\./e\,VERB,requérir,10
1089,et,et,5,Crd,Crd,et,/V\,CCONJ,et,10
1090,ce,ce,5,Prn,Prn,ce,C/(e)\,PRON,ce,10
1091,estoit,estoit,5,Vfin,Vfin,être,/V\.'C/V\,VERB,être,10
1092,ses,ses,5,Det,Det,son4,C/V\,DET,son,10
1093,propres,propres,5,Adj,Adj,propre,'C/V\.C/e\,ADJ,propre,10
1094,mestiers,mestiers,5,N,N,,C/V\.'C/V\,NOUN,métier,9
1095,.,.,5,Pnc,Pnc,,,PUNCT,.,9
1096,Li,li,5,Det,Det,le,C/V\,DET,le,10
1097,quart,quart,5,Adj,Adj,quart,C/V\,ADJ,quart,10
1098,nom,nom,5,N,N,,C/V\,NOUN,nom,8
1099,des,des,5,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10
1100,sept,sept,5,QIs,QIs,sept,C/V\,NUM,sept,10
1101,sages,sages,5,Adj,Adj,sage,'C/V\.C/e\,ADJ,sage,10
1102,de,de,5,Pre,Pre,de,C/(e)\,ADP,de,10
1103,Romme,romme,5,N,N,,'C/V\.C/(e)\,PROPN,Rome,9
1104,estoit,estoit,5,Vfin,Vfin,être,/V\.'C/V\,VERB,être,10
1105,Antonius,antonius,5,N,N,,/V\.C/V\.C/V\.'C/V\,PROPN,Antonius,6
1106,et,et,5,Crd,Crd,et,/V\,CCONJ,et,10
1107,le,le,5,Det,Det,le,C/(e)\,DET,le,10
1108,seurnom,seurnom,5,N,N,,C/V\.'C/V\,NOUN,surnom,9
1109,Judex,judex,5,N,N,,C/V\.'C/V\,PROPN,Judes,-10
1110,",",",",5,Pnc,Pnc,,,PUNCT,",",9
1111,c',c',5,Prn,Prn,ce,C/\,PRON,ce,10
1112,est,est,5,Vfin,Vfin,être,/V\,VERB,être,10
