wd_id,word,lex_id,pos_nca,chapter_id,textlineid,syntag,syntag2,lemma,syllabified,pos,lemma_ofl,lemma_score
275,du,du,PREDET:de:obj:masc:sg,5,157,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10
276,benoiet,benoiet,ADJ:obj:masc:sg,5,157,Adj,Adj,,C/V\.C/V\.'C/V\,ADJ,UNKNOWN,-10
277,saint,saint,ADJ:obj:masc:sg,5,157,Adj,Adj,saint,C/V\,ADJ,saint,10
278,que,que,PROCON,5,157,Sub,Sub,que,C/(e)\,SCONJ,que,10
279,il,il,PRO:pers:suj:3:masc:pl,5,157,Prn,Prn$,il,/V\,PRON,il,10
280,ne,ne,PRO:clit,5,157,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
281,fussent,fussent,VER:subi:3:pl,5,157,Vfin,Vfin,être,'C/V\.C/e\,VERB,être,10
282,empressez,empressez,VER:pper:masc:pl,5,157,Vpp,Vpp,,/V\.C/V\.'C/V\,VERB,empresser,8
283,",",",",PON,5,157,Pnc,Pnc,,,PUNCT,",",9
284,et,et,CON:coord,5,157,Crd,Crd,et,/V\,CCONJ,et,10
285,le,le,PRO:pers:obj:3:masc:sg:unb,5,157,Prn,Prn$$,le,C/(e)\,PRON,le,10
286,pria,pria,VER:simp:3:sg,5,157,Vfin,Vfin,prier,C/V\.'C/V\,VERB,prier,10
287,maintenant,maintenant,ADV,5,157,Adv,Adv,maintenant,C/V\.C/e\.'C/V\,ADV,maintenant,10
288,mout,mout,ADV,5,157,QIs,QIs,moult,C/V\,ADV,moult,10
289,efforcieement,efforcieement,ADV,5,157,Adv,Adv,,/V\.C/V\.C/V\.C/e\.'C/V\,ADV,efforciement,9
290,que,que,PROCON,5,157,Sub,Sub,que,C/(e)\,SCONJ,que,10
291,il,il,PRO:pers:suj:3:masc:sg:unb,5,157,Prn,Prn$,il,/V\,PRON,il,10
292,la,la,PRO:pers:acc:3:femi:sg,5,157,Prn,Prn$$,le,C/V\,PRON,le,10
293,meist,meist,VER:subi:3:sg,5,157,Vfin,Vfin,mettre,C/(V)\.'/V\,VERB,mettre,10
294,delez,delez,PRE,5,157,PrA,PrA,delez,C/V\.'C/V\,ADP,delez,10
295,le,le,DET:def:obj:masc:sg,5,157,Det,Det,le,C/(e)\,DET,le,10
296,tombel,tombel,NOM:obj:masc:sg,5,157,N,N,,C/V\.'C/V\,NOUN,tombel,3
297,en,en,PRE,5,157,Pre,Pre,en,/V\,ADP,en,10
298,bon,bon,ADJ:obj:masc:sg,5,157,Adj,Adj,bon,C/V\,ADJ,bon,10
299,lieu,lieu,NOM:obj:masc:sg,5,157,N,N,,C/V\,NOUN,lieu,3
300,.,.,PON,5,157,Pnc,Pnc,,,PUNCT,.,9
301,et,et,CON:coord,5,158,Crd,Crd,et,/V\,CCONJ,et,10
302,disoit,disoit,VER:impf:3:sg,5,158,Vfin,Vfin,dire,C/V\.'C/V\,VERB,dire,10
303,que,que,PROCON,5,158,Sub,Sub,que,C/(e)\,SCONJ,que,10
304,ele,ele,PRO:pers:suj:3:femi:sg,5,158,Prn,Prn$,elle,'/V\.C/(e)\,PRON,elle,10
305,avoit,avoit,VER:impf:3:sg,5,158,Vfin,Vfin,avoir,/V\.'C/V\,VERB,avoir,10
306,en,en,PRO:clit,5,158,Pre,Pre,en,/V\,ADP,en,10
307,soi,soi,PRO:pers:obj:3:masc:sg:bet,5,158,Prn,Prn,soi,C/V\,PRON,soi,10
308,foi,foi,NOM:obj:femi:sg,5,158,N,N,,C/V\,NOUN,foi,8
309,et,et,CON:coord,5,158,Crd,Crd,et,/V\,CCONJ,et,10
310,esperance,esperance,NOM:obj:femi:sg,5,158,N,N,,/V\.C/V\.'C/V\.C/(e)\,NOUN,espérance,8
311,que,que,PROCON,5,158,Sub,Sub,que,C/(e)\,SCONJ,que,10
312,ele,ele,PRO:pers:suj:3:femi:sg,5,158,Prn,Prn$,elle,'/V\.C/(e)\,PRON,elle,10
313,peust,peust,VER:subi:3:sg,5,158,Vfin,Vfin,pouvoir2,C/(V)\.'/V\,VERB,pouvoir,10
314,estre,estre,VER:infi,5,158,Vinf,Vinf,être,'/V\.C/(e)\,VERB,être,10
315,delivree,delivree,VER:pper:femi:sg,5,158,Vpp,Vpp,,C/V\.C/V\.'C/V\./(e)\,VERB,délivrer,8
316,par,par,PRE,5,158,Pre,Pre,par,C/V\,ADP,par,10
317,le,le,DET:def:obj:masc:sg,5,158,Det,Det,le,C/(e)\,DET,le,10
318,benoiet,benoiet,ADJ:obj:masc:sg,5,158,Adj,Adj,,C/V\.C/V\.'C/V\,ADJ,UNKNOWN,-10
319,saint,saint,ADJ:obj:masc:sg,5,158,Adj,Adj,saint,C/V\,ADJ,saint,10
320,loys,loys,NPR:obj:masc:sg,5,158,N,N,,C/V\,NOUN,loi,3
321,desus,desus,ADV,5,158,PrA,PrA,dessus,C/V\.'C/V\,ADV,dessus,10
322,nommé,nommé,VER:pper:masc:sg,5,158,Vpp,Vpp,,C/V\.'C/V\,VERB,nommer,8
323,.,.,PON,5,158,Pnc,Pnc,,,PUNCT,.,9
324,et,et,CON:coord,5,159,Crd,Crd,et,/V\,CCONJ,et,10
325,comme,comme,CON:subord,5,159,Sub,Sub,comme,'C/V\.C/(e)\,SCONJ,comme,10
326,ele,ele,PRO:pers:suj:3:femi:sg,5,159,Prn,Prn$,elle,'/V\.C/(e)\,PRON,elle,10
327,estoit,estoit,VER:impf:3:sg,5,159,Vfin,Vfin,être,/V\.'C/V\,VERB,être,10
328,einsi,einsi,ADV,5,159,Adv,Adv,ainsi,/V\.'C/V\,ADV,ainsi,10
329,malade,malade,ADJ:suj:femi:sg,5,159,Adj,Adj,,C/V\.'C/V\.C/(e)\,ADJ,malade,9
330,et,et,CON:coord,5,159,Crd,Crd,et,/V\,CCONJ,et,10
331,se,se,PROCON,5,159,Prn,Prn$$,se,C/(e)\,PRON,se,10
332,gesoit,gesoit,VER:impf:3:sg,5,159,Vfin,Vfin,gésir,C/V\.'C/V\,VERB,gésir,10
333,delez,delez,PRE,5,159,PrA,PrA,delez,C/V\.'C/V\,ADP,delez,10
334,le,le,DET:def:obj:masc:sg,5,159,Det,Det,le,C/(e)\,DET,le,10
335,tombel,tombel,NOM:obj:masc:sg,5,159,N,N,,C/V\.'C/V\,NOUN,tombel,3
336,du,du,PREDET:de:obj:masc:sg,5,159,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10
337,glorieus,glorieus,ADJ:obj:masc:sg,5,159,Adj,Adj,,C/V\.C/{V}\.'/V\,ADJ,glorieux,9
338,saint,saint,ADJ:obj:masc:sg,5,159,Adj,Adj,saint,C/V\,ADJ,saint,10
339,loys,loys,NPR:obj:masc:sg,5,159,N,N,,C/V\,NOUN,loi,3
340,",",",",PON,5,159,Pnc,Pnc,,,PUNCT,",",9
341,ele,ele,PRO:pers:suj:3:femi:sg,5,159,Prn,Prn$,elle,'/V\.C/(e)\,PRON,elle,10
342,apeloit,apeloit,VER:impf:3:sg,5,159,Vfin,Vfin,appeler,/V\.C/e\.'C/V\,VERB,appeler,10
343,s,s,DET:poss:obj:femi:sg,5,159,Det,Det,son4,C/\,DET,son,10
344,ayde,ayde,NOM:obj:femi:sg,5,159,N,N,,'/V\.C/(e)\,NOUN,aide,8
345,par,par,PRE,5,159,Pre,Pre,par,C/V\,ADP,par,10
346,ces,ces,DET:demo:obj:femi:pl,5,159,Dem,Dem,cist,C/V\,DET,cist,10
347,paroles,paroles,NOM:obj:femi:pl,5,159,N,N,,C/V\.'C/V\.C/e\,NOUN,parole,8
348,:,:,PON,5,159,Pnc,Pnc,,,PUNCT,:,9
349,"""","""",PON:cit,5,159,Pnc,Pnc,,,PUNCT,"""",9
350,mon,mon,DET:poss:suj:masc:sg,5,159,Det,Det,mon,C/V\,DET,mon,10
351,seigneur,seigneur,NOM:suj:masc:sg,5,159,N,N,,C/V\.'C/V\,NOUN,seigneur,8
352,saint,saint,ADJ:suj:masc:sg,5,159,Adj,Adj,saint,C/V\,ADJ,saint,10
353,loys,loys,NPR:suj:masc:sg,5,159,N,N,,C/V\,NOUN,loi,3
354,",",",",PON,5,159,Pnc,Pnc,,,PUNCT,",",9
355,ayde,ayde,VER:impe:2:sg,5,159,Vfin,Vfin,aider,'/V\.C/(e)\,VERB,aider,10
356,moi,moi,PRO:pers:obj:1:sg:bet,5,159,Prn,Prn%%,moi,C/V\,PRON,moi,10
357,et,et,CON:coord,5,159,Crd,Crd,et,/V\,CCONJ,et,10
358,me,me,PRO:pers:obj:1:sg:unb,5,159,Prn,Prn$$,me,C/(e)\,PRON,me,10
359,rent,rent,VER:impe:2:sg,5,159,Vfin,Vfin,rendre,C/V\,VERB,rendre,10
360,sante,santé,NOM:obj:femi:sg,5,159,N,N,,C/V\.'C/V\,PROPN|NOUN,santé|sente,-1
361,!,!,PON,5,159,Pnc,Pnc,,,PUNCT,!,9
362,"""","""",PON:cit,5,160,Pnc,Pnc,,,PUNCT,"""",9
363,et,et,CON:coord,5,160,Crd,Crd,et,/V\,CCONJ,et,10
364,lors,lors,ADV,5,160,Adv,Adv,lors,C/V\,ADV,lors,10
365,vint,vint,VER:simp:3:sg,5,160,Vfin,Vfin,venir,C/V\,VERB,venir,10
366,un,un,DET:ndf:obj:masc:sg,5,160,QIs,QIs,un,/V\,DET,un,10
367,jour,jour,NOM:obj:masc:sg,5,160,N,N,,C/V\,NOUN,jour,8
368,que,que,PROCON,5,160,Qux,Qux,que,C/(e)\,ADJ|ADV|DET|PRON,que,10
369,la,la,DET:def:suj:femi:sg,5,160,Det,Det,le,C/V\,DET,le,10
370,dite,dite,VER:pper:femi:sg,5,160,Vpp,Vpp,dire,'C/V\.C/(e)\,VERB,dire,10
371,amelot,amelot,NPR:suj:femi:sg,5,160,N,N,,/V\.C/e\.'C/V\,NOUN,Amelot,2
372,se,se,PROCON,5,160,Prn,Prn$$,se,C/(e)\,PRON,se,10
373,gesoit,gesoit,VER:impf:3:sg,5,160,Vfin,Vfin,gésir,C/V\.'C/V\,VERB,gésir,10
374,malade,malade,ADJ:suj:femi:sg,5,160,Adj,Adj,,C/V\.'C/V\.C/(e)\,ADJ,malade,9
375,delez,delez,PRE,5,160,PrA,PrA,delez,C/V\.'C/V\,ADP,delez,10
376,le,le,DET:def:obj:masc:sg,5,160,Det,Det,le,C/(e)\,DET,le,10
377,tombel,tombel,NOM:obj:masc:sg,5,160,N,N,,C/V\.'C/V\,NOUN,tombel,3
378,ausi,ausi,ADV,5,160,Adv,Adv,aussi,/V\.'C/V\,ADV,aussi,10
379,com,com,CON:subord,5,160,Sub,Sub,comme,C/V\,SCONJ,comme,10
380,ele,ele,PRO:pers:suj:3:femi:sg,5,160,Prn,Prn$,elle,'/V\.C/(e)\,PRON,elle,10
381,avoit,avoit,VER:impf:3:sg,5,160,Vfin,Vfin,avoir,/V\.'C/V\,VERB,avoir,10
382,acoustumé,acoustumé,VER:pper:masc:sg,5,160,Vpp,Vpp,,/V\.C/V\.C/V\.'C/V\,VERB,accoutumer,9
383,",",",",PON,5,160,Pnc,Pnc,,,PUNCT,",",9
384,si,si,PROCON,5,160,Adv,Adv,si4,C/V\,ADV,si,10
385,se,se,PROCON,5,160,Prn,Prn$$,se,C/(e)\,PRON,se,10
386,commenca,commenca,VER:simp:3:sg,5,160,Vfin,Vfin,commencer,C/V\.C/V\.'C/V\,VERB,commencer,10
387,petit,petit,ADV,5,160,Adj,Adj,petit,C/V\.'C/V\,ADJ,petit,10
388,et,et,CON:coord,5,160,Crd,Crd,et,/V\,CCONJ,et,10
389,petit,petit,ADV,5,160,Adj,Adj,petit,C/V\.'C/V\,ADJ,petit,10
390,a,a,PRE,5,160,Pre,Pre,à,/V\,ADP,à,10
391,esdrecier,esdrecier,VER:infi,5,160,Vinf,Vinf,,/V\.C/V\.'C/V\,VERB,esdresser,9
392,et,et,CON:coord,5,160,Crd,Crd,et,/V\,CCONJ,et,10
393,mist,mist,VER:simp:3:sg,5,160,Vfin,Vfin,mettre,C/V\,VERB,mettre,10
394,ses,ses,DET:poss:obj:femi:pl,5,160,Det,Det,son4,C/V\,DET,son,10
395,mains,mains,NOM:obj:femi:pl,5,160,N,N,,C/V\,NOUN,main,8
396,a,a,PRE,5,160,Pre,Pre,à,/V\,ADP,à,10
397,un,un,DET:ndf:obj:masc:sg,5,160,QIs,QIs,un,/V\,DET,un,10
398,tabernacle,tabernacle,NOM:obj:masc:sg,5,160,N,N,,C/V\.C/e\.'C/V\.C/(e)\,NOUN,tabernacle,9
399,de,de,PRE,5,160,Pre,Pre,de,C/(e)\,ADP,de,10
400,fust,fust,NOM:obj:masc:sg,5,160,N,N,,C/V\,NOUN,fût,8
401,qui,qui,PROCON,5,160,Qux,Qux,qui,C/V\,PRON,qui,10
402,adonc,adonc,ADV,5,160,Adv,Adv,adonc,/V\.'C/V\,ADV,adonc,10
403,estoit,estoit,VER:impf:3:sg,5,160,Vfin,Vfin,être,/V\.'C/V\,VERB,être,10
404,sus,sus,ADV,5,160,PrA,PrA,sus,C/V\,ADP,sus,10
405,le,le,DET:def:obj:masc:sg,5,160,Det,Det,le,C/(e)\,DET,le,10
406,tombel,tombel,NOM:obj:masc:sg,5,160,N,N,,C/V\.'C/V\,NOUN,tombel,3
407,.,.,PON,5,160,Pnc,Pnc,,,PUNCT,.,9
408,et,et,CON:coord,5,161,Crd,Crd,et,/V\,CCONJ,et,10
409,lors,lors,ADV,5,161,Adv,Adv,lors,C/V\,ADV,lors,10
410,en,en,PRE,5,161,Pre,Pre,en,/V\,ADP,en,10
411,apres,aprés,PRE,5,161,PrA,PrA,après,/V\.'C/V\,ADV,après,10
412,ele,ele,PRO:pers:suj:3:femi:sg,5,161,Prn,Prn$,elle,'/V\.C/(e)\,PRON,elle,10
413,s,s,PROCON,5,161,Prn,Prn$$,se,C/\,PRON,se,10
414,esdreca,esdreca,VER:simp:3:sg,5,161,Vfin,Vfin,,/V\.C/V\.'C/V\,VERB,esdresser,0
415,",",",",PON,5,161,Pnc,Pnc,,,PUNCT,",",9
416,et,et,CON:coord,5,161,Crd,Crd,et,/V\,CCONJ,et,10
417,donc,donc,ADV,5,161,Adv,Adv,donc,C/V\,ADV,donc,10
418,len,len,PRO:invar,5,161,Prn,Prn$,on,C/V\,PRON,on,10
419,ooit,ooit,VER:impf:3:sg,5,161,Vfin,Vfin,ouïr,/V\.'C/V\,VERB,ouïr,10
420,ses,ses,DET:poss:obj:masc:pl,5,161,Det,Det,son4,C/V\,DET,son,10
421,os,os,NOM:obj:masc:pl,5,161,N,N,,/V\,NOUN,os,3
422,hurter,hurter,VER:infi,5,161,Vinf,Vinf,,C/V\.'C/V\,VERB,heurter,9
423,l,l',DET:def:obj:masc:sg,5,161,Det,Det,le,C/\,DET,le,10
424,un,un,DET:ndf:obj:masc:sg,5,161,QIs,QIs,un,/V\,PRON,un,10
425,a,a,PRE,5,161,Pre,Pre,à,/V\,ADP,à,10
426,l,l',DET:def:obj:masc:sg,5,161,Det,Det,le,C/\,DET,le,10
427,autre,autre,ADJ:obj:masc:sg,5,161,Adj,Adj,autre,'/V\.C/(e)\,ADJ,autre,10
428,et,et,CON:coord,5,161,Crd,Crd,et,/V\,CCONJ,et,10
429,defroissier,defroissier,VER:infi,5,161,Vinf,Vinf,,C/V\.C/V\.'C/V\,VERB,défroisser,9
430,",",",",PON,5,161,Pnc,Pnc,,,PUNCT,",",9
431,et,et,CON:coord,5,161,Crd,Crd,et,/V\,CCONJ,et,10
432,ala,ala,VER:simp:3:sg,5,161,Vfin,Vfin,aller,/V\.'C/V\,VERB,aller,10
433,par,par,PRE,5,161,Pre,Pre,par,C/V\,ADP,par,10
434,soi,soi,PRO:pers:obj:3:masc:sg:bet,5,161,Prn,Prn,soi,C/V\,PRON,soi,10
435,sus,sus,ADV,5,161,PrA,PrA,sus,C/V\,ADP,sus,10
436,piez,piez,NOM:obj:masc:pl,5,161,N,N,,C/V\,NOUN,pied,3
437,sanz,sanz,PRE,5,161,Pre,Pre,sans,C/V\,ADP,sans,10
438,autre,autre,ADJ:obj:masc:sg,5,161,Adj,Adj,autre,'/V\.C/(e)\,ADJ,autre,10
439,soustenement,soustenement,NOM:obj:masc:sg,5,161,N,N,,C/V\.C/V\.C/e\.'C/V\,NOUN,soutènement,9
440,toute,toute,PRO:ind:suj:femi:sg,5,161,QIs,QIs,tout,'C/V\.C/(e)\,ADV,tout,10
441,droite,droite,ADJ:suj:femi:sg,5,161,Adj,Adj,droit2,'C/V\.C/(e)\,ADJ,droit,10
442,au,au,PREDET:a:obj:masc:sg,5,161,Pre+Det,Pre+Det,à.le,/V\,ADP.DET,à.le,10
443,grant,grant,ADJ:obj:masc:sg,5,161,Adj,Adj,grand,C/V\,ADJ,grand,10
444,autel,autel,NOM:obj:masc:sg,5,161,N,N,,/V\.'C/V\,NOUN,autel,8
445,qui,qui,PROCON,5,161,Qux,Qux,qui,C/V\,PRON,qui,10
446,est,est,VER:pres:3:sg,5,161,Vfin,Vfin,être,/V\,VERB,être,10
447,loing,loing,ADV,5,161,Adv,Adv,loin,C/V\,ADV,loin,10
448,d,d',PRE,5,161,Pre,Pre,de,C/\,ADP,de,10
449,ilecques,ilecques,ADV,5,161,Adv,Adv,illuec,/V\.'C/V\.C/e\,ADV,illuec,10
450,par,par,PRE,5,161,Pre,Pre,par,C/V\,ADP,par,10
451,trois,trois,ADJ:card,5,161,QIs,QIs,trois,C/V\,NUM,trois,10
452,toises,toises,NOM:obj:femi:pl,5,161,N,N,,'C/V\.C/e\,NOUN,toise,8
453,ou,ou,PROCON,5,161,Crd,Crd,ou,/V\,CCONJ,ou,10
454,environ,environ,ADV,5,161,PrA,PrA,environ,/V\.C/V\.'C/V\,ADV,environ,10
455,",",",",PON,5,161,Pnc,Pnc,,,PUNCT,",",9
456,et,et,CON:coord,5,161,Crd,Crd,et,/V\,CCONJ,et,10
457,revint,revint,VER:simp:3:sg,5,161,Vfin,Vfin,revenir,C/V\.'C/V\,VERB,revenir,10
458,ensement,ensement,ADV,5,161,Adv,Adv,ensement,/V\.C/e\.'C/V\,ADV,ensement,10
459,au,au,PREDET:a:obj:masc:sg,5,161,Pre+Det,Pre+Det,à.le,/V\,ADP.DET,à.le,10
460,tombel,tombel,NOM:obj:masc:sg,5,161,N,N,,C/V\.'C/V\,NOUN,tombel,3
461,.,.,PON,5,161,Pnc,Pnc,,,PUNCT,.,9
462,et,et,CON:coord,5,162,Crd,Crd,et,/V\,CCONJ,et,10
463,en,en,PRE,5,162,Pre,Pre,en,/V\,ADP,en,10
464,ce,ce,DET:demo:obj:masc:sg,5,162,Dem,Dem,cist,C/(e)\,DET,cist,10
465,meesme,meesme,ADJ:obj:masc:sg,5,162,Adj,Adj,même,C/(V)\.'/V\.C/(e)\,ADJ,même,10
466,jour,jour,NOM:obj:masc:sg,5,162,N,N,,C/V\,NOUN,jour,8
467,la,la,DET:def:suj:femi:sg,5,162,Det,Det,le,C/V\,DET,le,10
468,dite,dite,VER:pper:femi:sg,5,162,Vpp,Vpp,dire,'C/V\.C/(e)\,VERB,dire,10
469,amelot,amelot,NPR:suj:femi:sg,5,162,N,N,,/V\.C/e\.'C/V\,NOUN,Amelot,2
470,ala,ala,VER:simp:3:sg,5,162,Vfin,Vfin,aller,/V\.'C/V\,VERB,aller,10
471,droite,droite,ADJ:suj:femi:sg,5,162,Adj,Adj,droit2,'C/V\.C/(e)\,ADJ,droit,10
472,seur,seur,PRE,5,162,PrA,PrA,sur,C/V\,ADP,sur,10
473,ses,ses,DET:poss:obj:masc:pl,5,162,Det,Det,son4,C/V\,DET,son,10
474,piez,piez,NOM:obj:masc:pl,5,162,N,N,,C/V\,NOUN,pied,3
475,par,par,PRE,5,162,Pre,Pre,par,C/V\,ADP,par,10
476,soi,soi,PRO:pers:obj:3:masc:sg:bet,5,162,Prn,Prn,soi,C/V\,PRON,soi,10
477,par,par,PRE,5,162,Pre,Pre,par,C/V\,ADP,par,10
478,l,l',DET:def:obj:femi:sg,5,162,Det,Det,le,C/\,DET,le,10
479,eglise,eglise,NOM:obj:femi:sg,5,162,N,N,,/V\.'C/V\.C/(e)\,NOUN,église,8
480,sanz,sanz,PRE,5,162,Pre,Pre,sans,C/V\,ADP,sans,10
481,baston,baston,NOM:obj:masc:sg,5,162,N,N,,C/V\.'C/V\,NOUN,bâton,9
482,et,et,CON:coord,5,162,Crd,Crd,et,/V\,CCONJ,et,10
483,sanz,sanz,PRE,5,162,Pre,Pre,sans,C/V\,ADP,sans,10
484,autre,autre,ADJ:obj:femi:sg,5,162,Adj,Adj,autre,'/V\.C/(e)\,ADJ,autre,10
485,ayde,ayde,NOM:obj:femi:sg,5,162,N,N,,'/V\.C/(e)\,NOUN,aide,8
486,.,.,PON,5,162,Pnc,Pnc,,,PUNCT,.,9
487,et,et,CON:coord,5,163,Crd,Crd,et,/V\,CCONJ,et,10
488,pluseurs,pluseurs,DET:ind:suj:femi:pl,5,163,QIs,QIs,plusieurs,C/V\.'C/V\,DET,plusieurs,10
489,genz,genz,NOM:suj:femi:pl,5,163,N,N,,C/V\,NOUN,gent,3
490,corurent,corurent,VER:simp:3:pl,5,163,Vfin,Vfin,,C/V\.'C/V\.C/e\,VERB,courir,9
491,veoir,veoir,VER:infi,5,163,Vinf,Vinf,voir,C/(V)\.'/V\,VERB,voir,10
492,cel,cel,DET:demo:obj:masc:sg,5,163,Dem,Dem,cil,C/V\,DET,cil,10
493,miracle,miracle,NOM:obj:masc:sg,5,163,N,N,,C/V\.'C/V\.C/(e)\,NOUN,miracle,8
494,et,et,CON:coord,5,163,Crd,Crd,et,/V\,CCONJ,et,10
495,maudisoient,maudisoient,VER:impf:3:pl,5,163,Vfin,Vfin,maudire,C/V\.C/V\.'C/V\./e\,VERB,maudire,10
496,les,les,DET:def:obj:masc:pl,5,163,Det,Det,le,C/V\,DET,le,10
497,moines,moines,NOM:obj:masc:pl,5,163,N,N,,'C/V\.C/e\,NOUN,moine,8
498,qui,qui,PROCON,5,163,Qux,Qux,qui,C/V\,PRON,qui,10
499,ne,ne,PRO:clit,5,163,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
500,sonnoient,sonnoient,VER:impf:3:pl,5,163,Vfin,Vfin,sonner,C/V\.'C/V\./e\,VERB,sonner,10
501,les,les,DET:def:obj:femi:pl,5,163,Det,Det,le,C/V\,DET,le,10
502,cloches,cloches,NOM:obj:femi:pl,5,163,N,N,,'C/V\.C/e\,NOUN,cloche,3
503,pour,pour,PRE,5,163,Pre,Pre,pour,C/V\,ADP,pour,10
504,le,le,DET:def:obj:masc:sg,5,163,Det,Det,le,C/(e)\,DET,le,10
505,miracle,miracle,NOM:obj:masc:sg,5,163,N,N,,C/V\.'C/V\.C/(e)\,NOUN,miracle,8
506,.,.,PON,5,163,Pnc,Pnc,,,PUNCT,.,9
507,et,et,CON:coord,5,164,Crd,Crd,et,/V\,CCONJ,et,10
508,en,en,PRE,5,164,Pre,Pre,en,/V\,ADP,en,10
509,cel,cel,DET:demo:obj:masc:sg,5,164,Dem,Dem,cil,C/V\,DET,cil,10
510,meesme,meesme,ADJ:obj:masc:sg,5,164,Adj,Adj,même,C/(V)\.'/V\.C/(e)\,ADJ,même,10
511,jour,jour,NOM:obj:masc:sg,5,164,N,N,,C/V\,NOUN,jour,8
512,la,la,DET:def:suj:femi:sg,5,164,Det,Det,le,C/V\,DET,le,10
513,dite,dite,VER:pper:femi:sg,5,164,Vpp,Vpp,dire,'C/V\.C/(e)\,VERB,dire,10
514,amelot,amelot,NPR:suj:femi:sg,5,164,N,N,,/V\.C/e\.'C/V\,NOUN,Amelot,2
515,revint,revint,VER:simp:3:sg,5,164,Vfin,Vfin,revenir,C/V\.'C/V\,VERB,revenir,10
516,par,par,PRE,5,164,Pre,Pre,par,C/V\,ADP,par,10
517,soi,soi,PRO:pers:obj:3:masc:sg:bet,5,164,Prn,Prn,soi,C/V\,PRON,soi,10
518,sus,sus,ADV,5,164,PrA,PrA,sus,C/V\,ADP,sus,10
519,ses,ses,DET:poss:obj:masc:pl,5,164,Det,Det,son4,C/V\,DET,son,10
520,piez,piez,NOM:obj:masc:pl,5,164,N,N,,C/V\,NOUN,pied,3
521,a,a,PRE,5,164,Pre,Pre,à,/V\,ADP,à,10
522,l,l',DET:def:obj:masc:sg,5,164,Det,Det,le,C/\,DET,le,10
523,ostel,ostel,NOM:obj:masc:sg,5,164,N,N,,/V\.'C/V\,NOUN,hôtel,3
524,ace,ace,NPR:obj:masc:sg,5,164,N,N,,'/V\.C/(e)\,PROPN|NOUN,ache,8
525,le,le,DET:def:obj:masc:sg,5,164,Det,Det,le,C/(e)\,DET,le,10
526,fevre,fevre,NOM:obj:masc:sg,5,164,N,N,,'C/V\.C/(e)\,NOUN,fèvre,9
527,",",",",PON,5,164,Pnc,Pnc,,,PUNCT,",",9
528,eu,eu,PREDET:en:obj:masc:sg,5,164,Pre+Det,Pre+Det,en.le,/(V)\.'/V\,ADP.DET,en.le,10
529,quel,quel,ADJ:obj:masc:sg,5,164,Qux,Qux,quel,C/V\,DET,quel,10
530,hostel,hostel,NOM:obj:masc:sg,5,164,N,N,,/V\.'C/V\,NOUN,hôtel,8
531,ele,ele,PRO:pers:suj:3:femi:sg,5,164,Prn,Prn$,elle,'/V\.C/(e)\,PRON,elle,10
532,estoit,estoit,VER:impf:3:sg,5,164,Vfin,Vfin,être,/V\.'C/V\,VERB,être,10
533,herbegiee,herbegiee,VER:pper:femi:sg,5,164,Vpp,Vpp,,C/V\.C/V\.'C/V\./(e)\,VERB,héberger,0
534,",",",",PON,5,164,Pnc,Pnc,,,PUNCT,",",9
535,et,et,CON:coord,5,164,Crd,Crd,et,/V\,CCONJ,et,10
536,y,y,PRO:clit,5,164,Prn,Prn$$,y2,/V\,PRON,y,10
537,ala,ala,VER:simp:3:sg,5,164,Vfin,Vfin,aller,/V\.'C/V\,VERB,aller,10
538,saine,saine,ADJ:suj:femi:sg,5,164,Adj,Adj,,'C/V\.C/(e)\,ADJ,sain,8
539,et,et,CON:coord,5,164,Crd,Crd,et,/V\,CCONJ,et,10
540,droite,droite,ADJ:suj:femi:sg,5,164,Adj,Adj,droit2,'C/V\.C/(e)\,ADJ,droit,10
541,sanz,sanz,PRE,5,164,Pre,Pre,sans,C/V\,ADP,sans,10
542,baston,baston,NOM:obj:masc:sg,5,164,N,N,,C/V\.'C/V\,NOUN,bâton,9
543,et,et,CON:coord,5,164,Crd,Crd,et,/V\,CCONJ,et,10
544,sanz,sanz,PRE,5,164,Pre,Pre,sans,C/V\,ADP,sans,10
545,ayde,ayde,NOM:obj:femi:sg,5,164,N,N,,'/V\.C/(e)\,NOUN,aide,8
546,",",",",PON,5,164,Pnc,Pnc,,,PUNCT,",",9
547,et,et,CON:coord,5,164,Crd,Crd,et,/V\,CCONJ,et,10
548,fu,fu,VER:simp:3:sg,5,164,Vfin,Vfin,être,C/V\,VERB,être,10
549,apres,aprés,PRE,5,164,PrA,PrA,après,/V\.'C/V\,ADP,après,10
550,ce,ce,PRO:invar,5,164,Prn,Prn,ce,C/(e)\,PRON,ce,10
551,en,en,PRE,5,164,Pre,Pre,en,/V\,ADP,en,10
552,l,l',DET:def:obj:masc:sg,5,164,Det,Det,le,C/\,DET,le,10
553,ostel,ostel,NOM:obj:masc:sg,5,164,N,N,,/V\.'C/V\,NOUN,hôtel,3
554,du,du,PREDET:de:obj:masc:sg,5,164,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10
555,dit,dit,VER:pper:masc:sg,5,164,Vpp,Vpp,dire,C/V\,VERB,dire,10
