wd_id,word,lex_id,pos_nca,para_id,syntag,syntag2,lemma,syllabified,pos,lemma_ofl,lemma_score
2311,l,l,DET:def:obj:femi:sg,41,Det,Det,le,C/\,DET,le,10
2312,offre,offre,NOM:obj:femi:sg,41,N,N,,'/V\.C/(e)\,PROPN|NOUN,offre,8
2313,que,que,PROCON,41,Qux,Qux,que,C/(e)\,PRON,que,10
2314,il,il,PRO:pers:suj:3:masc:pl,41,Prn,Prn$,il,/V\,PRON,il,10
2315,avoient,avoient,VER:impf:3:pl,41,Vfin,Vfin,avoir,/V\.'C/V\./e\,VERB,avoir,10
2316,faite,faite,VER:pper:femi:sg,41,Vpp,Vpp,faire,'C/V\.C/(e)\,VERB,faire,10
2317,le,le,DET:def:obj:masc:sg,41,Det,Det,le,C/(e)\,DET,le,10
2318,duc,duc,NOM:obj:masc:sg,41,N,N,,C/V\,NOUN,duc,8
2319,de,de,PRE,41,Pre,Pre,de,C/(e)\,ADP,de,10
2320,borgoigne,borgoigne,NPR:obj:femi:sg,41,N,N,,C/V\.'C/V\.C/(e)\,NOUN,Bourgogne,2
2321,et,et,CON:coord,41,Crd,Crd,et,/V\,CCONJ,et,10
2322,le,le,DET:def:obj:masc:sg,41,Det,Det,le,C/(e)\,DET,le,10
2323,conte,conte,NOM:obj:masc:sg,41,N,N,,'C/V\.C/(e)\,NOUN,comte,3
2324,de,de,PRE,41,Pre,Pre,de,C/(e)\,ADP,de,10
2325,barleduc,barleduc,NPR:obj:masc:sg,41,N,N,,C/V\.C/e\.'C/V\,NOUN,Barleduc,2
2326,et,et,CON:coord,41,Crd,Crd,et,/V\,CCONJ,et,10
2327,coment,coment,ADV,41,Qux,Qux,comment,C/V\.'C/V\,ADV,comment,10
2328,il,il,PRO:pers:suj:3:masc:pl,41,Prn,Prn$,il,/V\,PRON,il,10
2329,l,l,PRO:pers:obj:3:masc:sg:unb,41,Prn,Prn$$,le,C/\,PRON,le,10
2330,avoient,avoient,VER:impf:3:pl,41,Vfin,Vfin,avoir,/V\.'C/V\./e\,VERB,avoir,10
2331,refusé,refusé,VER:pper:masc:sg,41,Vpp,Vpp,,C/V\.C/V\.'C/V\,VERB,refuser,9
2332,"""","""",PON:cit,41,Pnc,Pnc,,,PUNCT,"""",9
2333,seignor,seignor,NOM:suj:masc:pl,41,N,N,,C/V\.'C/V\,NOUN,seigneur,8
2334,"""","""",PON:cit,41,Pnc,Pnc,,,PUNCT,"""",9
2335,fait,fait,VER:pres:3:sg,41,Vfin,Vfin,faire,C/V\,VERB,faire,10
2336,il,il,PRO:pers:suj:3:masc:sg:unb,41,Prn,Prn%,il,/V\,PRON,il,10
2337,"""","""",PON:cit,41,Pnc,Pnc,,,PUNCT,"""",9
2338,escoltez,escoltez,VER:impe:2:pl,41,Vfin,Vfin,écouter,/V\.C/V\.'C/V\,VERB,écouter,10
2339,je,je,PRO:pers:suj:1:sg:unb,41,Prn,Prn$,je,C/(e)\,PRON,je,10
2340,vos,vos,PRO:pers:2:pl,41,Prn,Prn$$,vous,C/V\,PRON,vous,10
2341,loeroie,loeroie,VER:cond:1:sg,41,Vfin,Vfin,louer,C/V\.C/e\.'C/V\./(e)\,VERB,louer,10
2342,une,une,DET:ndf:obj:femi:sg,41,QIs,QIs,un,'/V\.C/(e)\,DET,un,10
2343,chose,chose,NOM:obj:femi:sg,41,N,N,,'C/V\.C/(e)\,NOUN,chose,8
2344,se,se,PROCON,41,Sub,Sub,si3,C/(e)\,SCONJ,si,10
2345,vos,vos,PRO:pers:2:pl,41,Prn,Prn$$,vous,C/V\,PRON,vous,10
2346,i,i,PRO:clit,41,Prn,Prn$$,y2,/V\,PRON,y,10
2347,acordez,acordez,VER:pres:2:pl,41,Vfin,Vfin,,/V\.C/V\.'C/V\,VERB,accorder,8
2348,li,li,DET:def:suj:masc:sg,41,Det,Det,le,C/V\,DET,le,10
2349,marchis,marchis,NOM:suj:masc:sg,41,N,N,,C/V\.'C/V\,NOUN,marquis,3
2350,bonifaces,bonifaces,NPR:suj:masc:sg,41,N,N,,C/V\.C/V\.'C/V\.C/e\,NOUN,bonniface,-10
2351,de,de,PRE,41,Pre,Pre,de,C/(e)\,ADP,de,10
2352,monferat,monferat,NPR:obj:masc:sg,41,N,N,,C/V\.C/e\.'C/V\,NOUN,monférat,-10
2353,est,est,VER:pres:3:sg,41,Vfin,Vfin,être,/V\,VERB,être,10
2354,mult,mult,ADV,41,QIs,QIs,moult,C/V\,ADV,moult,10
2355,prodom,prodom,NOM:suj:masc:sg,41,N,N,,C/V\.'C/V\,PROPN|NOUN,prudhomme,8
2356,et,et,CON:coord,41,Crd,Crd,et,/V\,CCONJ,et,10
2357,un,un,DET:ndf:suj:masc:sg,41,QIs,QIs,un,/V\,PRON,un,10
2358,des,des,PREDET:de:obj:masc:pl,41,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10
2359,plus,plus,ADV,41,Adv,Adv,plus,C/V\,ADV,plus,10
2360,proisiez,proisiez,VER:pper:masc:pl,41,Vpp,Vpp,priser,C/V\.'C/V\,VERB,priser,10
2361,qui,qui,PROCON,41,Qux,Qux,qui,C/V\,PRON,qui,10
2362,hui,hui,ADV,41,Adv,Adv,hui2,/V\,ADV,hui,10
2363,cest,cest,DET:demo:obj:masc:sg,41,Dem,Dem,cist,C/V\,DET,cist,10
2364,jor,jor,NOM:obj:masc:sg,41,N,N,,C/V\,NOUN,jour,8
2365,vive,vive,VER:subp:3:sg,41,Vfin,Vfin,vivre,'C/V\.C/(e)\,VERB,vivre,10
2366,se,se,PROCON,41,Sub,Sub,si3,C/(e)\,SCONJ,si,10
2367,vos,vos,PRO:pers:2:pl,41,Prn,Prn$,vous,C/V\,PRON,vous,10
2368,le,le,PRO:pers:obj:3:masc:sg:unb,41,Prn,Prn$$,le,C/(e)\,PRON,le,10
2369,mandiez,mandiez,VER:impf:2:pl,41,Vfin,Vfin,mander,C/V\.'C/V\,VERB,mander,10
2370,que,que,PROCON,41,Sub,Sub,que,C/(e)\,SCONJ,que,10
2371,il,il,PRO:pers:suj:3:masc:sg:unb,41,Prn,Prn$,il,/V\,PRON,il,10
2372,venist,venist,VER:subi:3:sg,41,Vfin,Vfin,venir,C/V\.'C/V\,VERB,venir,10
2373,ca,ca,ADV,41,Adv,Adv,çà,C/V\,ADV,çà,10
2374,et,et,CON:coord,41,Crd,Crd,et,/V\,CCONJ,et,10
2375,prist,prist,VER:subi:3:sg,41,Vfin,Vfin,prendre,C/V\,VERB,prendre,10
2376,le,le,DET:def:obj:masc:sg,41,Det,Det,le,C/(e)\,DET,le,10
2377,signe,signe,NOM:obj:masc:sg,41,N,N,,'C/V\.C/(e)\,NOUN,signe,3
2378,de,de,PRE,41,Pre,Pre,de,C/(e)\,ADP,de,10
2379,la,la,DET:def:obj:femi:sg,41,Det,Det,le,C/V\,DET,le,10
2380,croiz,croiz,NOM:obj:femi:sg,41,N,N,,C/V\,NOUN,croix,8
2381,et,et,CON:coord,41,Crd,Crd,et,/V\,CCONJ,et,10
2382,se,se,PROCON,41,Prn,Prn$$,se,C/(e)\,PRON,se,10
2383,meist,meist,VER:subi:3:sg,41,Vfin,Vfin,mettre,C/(V)\.'/V\,VERB,mettre,10
2384,el,el,PREDET:en:obj:masc:sg,41,Pre+Det,Pre+Det,en.le,/V\,ADP.DET,en.le,10
2385,leu,leu,NOM:obj:masc:sg,41,N,N,,C/V\,NOUN,lieu,3
2386,le,le,DET:def:obj:masc:sg,41,Det,Det,le,C/(e)\,DET,le,10
2387,conte,conte,NOM:obj:masc:sg,41,N,N,,'C/V\.C/(e)\,NOUN,comte,3
2388,de,de,PRE,41,Pre,Pre,de,C/(e)\,ADP,de,10
2389,campaigne,campaigne,NPR:obj:femi:sg,41,N,N,,C/V\.'C/V\.C/(e)\,NOUN,campagne,3
2390,et,et,CON:coord,41,Crd,Crd,et,/V\,CCONJ,et,10
2391,li,li,PRO:pers:suj:3:masc:sg:bet,41,Prn,Prn$$,li,C/V\,PRON,li,10
2392,donisiez,donisiez,VER:subi:2:pl,41,Vfin,Vfin,donner,C/V\.C/V\.'C/V\,VERB,donner,10
2393,la,la,DET:def:obj:femi:sg,41,Det,Det,le,C/V\,DET,le,10
2394,seingneurie,seingneurie,NOM:obj:femi:sg,41,N,N,,C/V\.C/V\.'C/V\./(e)\,NOUN,seigneurie,9
2395,de,de,PRE,41,Pre,Pre,de,C/(e)\,ADP,de,10
2396,l,l,DET:def:obj:femi:sg,41,Det,Det,le,C/\,DET,le,10
2397,ost,ost,NOM:obj:femi:sg,41,N,N,,/V\,NOUN,ost,8
2398,assez,assez,ADV,41,Adv,Adv,assez,/V\.'C/V\,ADV,assez,10
2399,tost,tost,ADV,41,Adv,Adv,tôt,C/V\,ADV,tôt,10
2400,la,la,PRO:pers:acc:3:femi:sg,41,Prn,Prn$$,le,C/V\,PRON,le,10
2401,prendroit,prendroit,VER:cond:3:sg,41,Vfin,Vfin,prendre,C/V\.'C/V\,VERB,prendre,10
2402,"""","""",PON:cit,41,Pnc,Pnc,,,PUNCT,"""",9
2403,assez,assez,ADV,42,Adv,Adv,assez,/V\.'C/V\,ADV,assez,10
2404,i,i,PRO:clit,42,Prn,Prn$$,y2,/V\,PRON,y,10
2405,ot,ot,VER:simp:3:sg,42,Vfin,Vfin,avoir,/V\,VERB,avoir,10
2406,paroles,paroles,NOM:obj:femi:pl,42,N,N,,C/V\.'C/V\.C/e\,NOUN,parole,8
2407,dites,dites,VER:pper:femi:pl,42,Vpp,Vpp,dire,'C/V\.C/e\,VERB,dire,10
2408,avant,avant,PRE,42,PrA,PrA,avant,/V\.'C/V\,ADV,avant,10
2409,et,et,CON:coord,42,Crd,Crd,et,/V\,CCONJ,et,10
2410,arriere,arriere,ADV,42,PrA,PrA,arrière,/V\.'C/V\.C/(e)\,ADV,arrière,10
2411,mais,mais,CON:coord,42,Crd,Crd,mais,C/V\,CCONJ,mais,10
2412,la,la,DET:def:suj:femi:sg,42,Det,Det,le,C/V\,DET,le,10
2413,fins,fins,NOM:suj:femi:sg,42,N,N,,C/V\,NOUN,fin,3
2414,de,de,PRE,42,Pre,Pre,de,C/(e)\,ADP,de,10
2415,la,la,DET:def:obj:femi:sg,42,Det,Det,le,C/V\,DET,le,10
2416,parole,parole,NOM:obj:femi:sg,42,N,N,,C/V\.'C/V\.C/(e)\,NOUN,parole,8
2417,fu,fu,VER:simp:3:sg,42,Vfin,Vfin,être,C/V\,VERB,être,10
2418,tels,tels,ADJ:suj:femi:sg,42,Adj,Adj,tel,C/V\,ADJ,tel,10
2419,que,que,PROCON,42,Sub,Sub,que,C/(e)\,SCONJ,que,10
2420,tuit,tuit,PRO:ind:suj:masc:pl,42,QIs,QIs,tout,C/V\,PRON,tout,10
2421,se,se,PROCON,42,Prn,Prn$$,se,C/(e)\,PRON,se,10
2422,accorderent,accorderent,VER:simp:3:pl,42,Vfin,Vfin,,/V\.C/V\.'C/V\.C/e\,VERB,accorder,9
2423,li,li,DET:def:suj:masc:pl,42,Det,Det,le,C/V\,DET,le,10
2424,grant,grant,ADJ:suj:masc:pl,42,Adj,Adj,grand,C/V\,ADJ,grand,10
2425,et,et,CON:coord,42,Crd,Crd,et,/V\,CCONJ,et,10
2426,li,li,DET:def:suj:masc:pl,42,Det,Det,le,C/V\,DET,le,10
2427,petit,petit,ADJ:suj:masc:pl,42,Adj,Adj,petit,C/V\.'C/V\,ADJ,petit,10
2428,et,et,CON:coord,42,Crd,Crd,et,/V\,CCONJ,et,10
2429,furent,furent,VER:simp:3:pl,42,Vfin,Vfin,être,'C/V\.C/e\,VERB,être,10
2430,les,les,DET:def:suj:femi:pl,42,Det,Det,le,C/V\,DET,le,10
2431,letres,letres,NOM:suj:femi:pl,42,N,N,,'C/V\.C/e\,NOUN,lettre,8
2432,escrites,escrites,VER:pper:femi:pl,42,Vpp,Vpp,écrire,/V\.'C/V\.C/e\,VERB,écrire,10
2433,et,et,CON:coord,42,Crd,Crd,et,/V\,CCONJ,et,10
2434,li,li,DET:def:suj:masc:sg,42,Det,Det,le,C/V\,DET,le,10
2435,message,message,NOM:suj:masc:sg,42,N,N,,C/V\.'C/V\.C/(e)\,NOUN,message,8
2436,eslit,eslit,VER:pper:masc:sg,42,Vpp,Vpp,élire,/V\.'C/V\,VERB,élire,10
2437,et,et,CON:coord,42,Crd,Crd,et,/V\,CCONJ,et,10
2438,fu,fu,VER:simp:3:sg,42,Vfin,Vfin,être,C/V\,VERB,être,10
2439,envoiez,envoiez,VER:pper:masc:pl,42,Vpp,Vpp,envoyer,/V\.C/V\.'C/V\,VERB,envoyer,10
2440,querre,querre,VER:infi,42,Vinf,Vinf,quérir,'C/V\.C/(e)\,VERB,quérir,10
2441,et,et,CON:coord,42,Crd,Crd,et,/V\,CCONJ,et,10
2442,il,il,PRO:pers:suj:3:masc:sg:unb,42,Prn,Prn$,il,/V\,PRON,il,10
2443,vint,vint,VER:simp:3:sg,42,Vfin,Vfin,venir,C/V\,VERB,venir,10
2444,al,al,PREDET:a:obj:masc:sg,42,Pre+Det,Pre+Det,à.le,/V\,ADP.DET,à.le,10
2445,jor,jor,NOM:obj:masc:sg,42,N,N,,C/V\,NOUN,jour,8
2446,que,que,PROCON,42,Qux,Qux,que,C/(e)\,PRON,que,10
2447,il,il,PRO:pers:suj:3:masc:pl,42,Prn,Prn$,il,/V\,PRON,il,10
2448,li,li,PRO:pers:suj:3:masc:sg:bet,42,Prn,Prn$$,li,C/V\,PRON,li,10
2449,orent,orent,VER:simp:3:pl,42,Vfin,Vfin,avoir,'/V\.C/e\,VERB,avoir,10
2450,mis,mis,VER:pper:masc:sg,42,Vpp,Vpp,mettre,C/V\,VERB,mettre,10
2451,par,par,PRE,42,Pre,Pre,par,C/V\,ADP,par,10
2452,campaigne,campaigne,NPR:obj:femi:sg,42,N,N,,C/V\.'C/V\.C/(e)\,NOUN,campagne,3
2453,et,et,CON:coord,42,Crd,Crd,et,/V\,CCONJ,et,10
2454,parmi,parmi,PRE,42,PrA,PrA,parmi,C/V\.'C/V\,ADP,parmi,10
2455,france,france,NPR:obj:femi:sg,42,N,N,,'C/V\.C/(e)\,NOUN,France,5
2456,u,u,PROCON,42,Qux,Qux,où,/V\,PRON,où,10
2457,il,il,PRO:pers:suj:3:masc:sg:unb,42,Prn,Prn$,il,/V\,PRON,il,10
2458,fu,fu,VER:simp:3:sg,42,Vfin,Vfin,être,C/V\,VERB,être,10
2459,mult,mult,ADV,42,QIs,QIs,moult,C/V\,ADV,moult,10
2460,honorez,honorez,VER:pper:masc:pl,42,Vpp,Vpp,honorer,/V\.C/V\.'C/V\,VERB,honorer,10
2461,et,et,CON:coord,42,Crd,Crd,et,/V\,CCONJ,et,10
2462,par,par,PRE,42,Pre,Pre,par,C/V\,ADP,par,10
2463,le,le,DET:def:obj:masc:sg,42,Det,Det,le,C/(e)\,DET,le,10
2464,roi,roi,NOM:obj:masc:sg,42,N,N,,C/V\,NOUN,roi,8
2465,de,de,PRE,42,Pre,Pre,de,C/(e)\,ADP,de,10
2466,france,france,NPR:obj:femi:sg,42,N,N,,'C/V\.C/(e)\,NOUN,France,5
2467,cui,cui,PROCON,42,Qux,Qux,cui,C/V\,PRON,qui,11
2468,cusin,cusin,NOM:suj:masc:sg,42,N,N,,C/V\.'C/V\,NOUN,cousin,9
2469,il,il,PRO:pers:suj:3:masc:sg:unb,42,Prn,Prn$,il,/V\,PRON,il,10
2470,ere,ere,VER:impf:3:sg,42,Vfin,Vfin,être,'/V\.C/(e)\,VERB,être,10
2471,ensi,ensi,ADV,43,Adv,Adv,ainsi,/V\.'C/V\,ADV,ainsi,10
2472,vint,vint,VER:simp:3:sg,43,Vfin,Vfin,venir,C/V\,VERB,venir,10
2473,a,a,PRE,43,Pre,Pre,à,/V\,ADP,à,10
2474,un,un,DET:ndf:obj:masc:sg,43,QIs,QIs,un,/V\,DET,un,10
2475,parlement,parlement,NOM:obj:masc:sg,43,N,N,,C/V\.C/e\.'C/V\,NOUN,parlement,9
2476,a,a,PRE,43,Pre,Pre,à,/V\,ADP,à,10
2477,soissons,soissons,NPR:obj:masc:sg,43,N,N,,C/V\.'C/V\,NOUN,Soissons,2
2478,qui,qui,PROCON,43,Qux,Qux,qui,C/V\,PRON,qui,10
2479,nomez,nomez,VER:pper:masc:pl,43,Vpp,Vpp,,C/V\.'C/V\,VERB,nommer,9
2480,fu,fu,VER:simp:3:sg,43,Vfin,Vfin,être,C/V\,VERB,être,10
2481,et,et,CON:coord,43,Crd,Crd,et,/V\,CCONJ,et,10
2482,illuec,illuec,ADV,43,Adv,Adv,illuec,/V\.'C/V\,ADV,illuec,10
2483,fu,fu,VER:simp:3:sg,43,Vfin,Vfin,être,C/V\,VERB,être,10
2484,la,la,DET:def:suj:femi:sg,43,Det,Det,le,C/V\,DET,le,10
2485,grant,grant,ADJ:suj:femi:sg,43,Adj,Adj,grand,C/V\,ADJ,grand,10
2486,foisons,foisons,NOM:suj:femi:sg,43,N,N,,C/V\.'C/V\,NOUN,foison,9
2487,des,des,PREDET:de:obj:masc:pl,43,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10
2488,contes,contes,NOM:obj:masc:pl,43,N,N,,'C/V\.C/e\,NOUN,conte,3
2489,et,et,CON:coord,43,Crd,Crd,et,/V\,CCONJ,et,10
2490,des,des,PREDET:de:obj:masc:pl,43,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10
2491,barons,barons,NOM:obj:masc:pl,43,N,N,,C/V\.'C/V\,NOUN,baron,8
2492,et,et,CON:coord,43,Crd,Crd,et,/V\,CCONJ,et,10
2493,des,des,PREDET:de:obj:masc:pl,43,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10
2494,croisiez,croisiez,VER:pper:masc:pl,43,N,N,,C/V\.'C/V\,PROPN|NOUN,croisé|croisée,-1
2495,com,com,CON:subord,43,Sub,Sub,comme,C/V\,SCONJ,comme,10
2496,il,il,PRO:pers:suj:3:masc:pl,43,Prn,Prn$,il,/V\,PRON,il,10
2497,oirent,oïrent,VER:simp:3:pl,43,Vfin,Vfin,ouïr,/V\.'C/V\.C/e\,VERB,ouïr,10
2498,que,que,PROCON,43,Sub,Sub,que,C/(e)\,SCONJ,que,10
2499,li,li,DET:def:suj:masc:sg,43,Det,Det,le,C/V\,DET,le,10
2500,marchis,marchis,NOM:suj:masc:sg,43,N,N,,C/V\.'C/V\,NOUN,marquis,3
2501,venoit,venoit,VER:impf:3:sg,43,Vfin,Vfin,venir,C/V\.'C/V\,VERB,venir,10
2502,si,si,PROCON,43,Adv,Adv,si4,C/V\,ADV,si,10
2503,alerent,alerent,VER:simp:3:pl,43,Vfin,Vfin,aller,/V\.'C/V\.C/e\,VERB,aller,10
2504,encontre,encontre,PRE,43,PrA,PrA,encontre2,/V\.'C/V\.C/(e)\,ADP,encontre,10
2505,lui,lui,PRO:pers:obj:3:masc:sg:bet,43,Prn,Prn,lui,C/V\,PRON,lui,10
2506,si,si,PROCON,43,Adv,Adv,si4,C/V\,ADV,si,10
2507,l,l,PRO:pers:obj:3:masc:sg:unb,43,Prn,Prn$$,le,C/\,PRON,le,10
2508,onorerent,onorerent,VER:simp:3:pl,43,Vfin,Vfin,honorer,/V\.'C/V\.C/e\,VERB,honorer,10
2509,mult,mult,ADV,43,QIs,QIs,moult,C/V\,ADV,moult,10
2510,al,al,PREDET:a:obj:masc:sg,43,Pre+Det,Pre+Det,à.le,/V\,ADP.DET,à.le,10
2511,matin,matin,NOM:obj:masc:sg,43,N,N,,C/V\.'C/V\,NOUN,matin,3
2512,si,si,PROCON,43,Adv,Adv,si4,C/V\,ADV,si,10
2513,fu,fu,VER:simp:3:sg,43,Vfin,Vfin,être,C/V\,VERB,être,10
2514,li,li,DET:def:suj:masc:sg,43,Det,Det,le,C/V\,DET,le,10
2515,parlemenz,parlemenz,NOM:suj:masc:sg,43,N,N,,C/V\.C/e\.'C/V\,NOUN,parlement,9
2516,en,en,PRE,43,Pre,Pre,en,/V\,ADP,en,10
2517,un,un,DET:ndf:obj:masc:sg,43,QIs,QIs,un,/V\,DET,un,10
2518,vergier,vergier,NOM:obj:masc:sg,43,N,N,,C/V\.'C/V\,NOUN,verger,3
2519,a,a,PRE,43,Pre,Pre,à,/V\,ADP,à,10
2520,l,l,DET:def:obj:femi:sg,43,Det,Det,le,C/\,DET,le,10
2521,abaie,abaie,NOM:obj:femi:sg,43,N,N,,/V\.C/V\.'C/V\./(e)\,NOUN,abbaye,8
2522,ma,ma,DET:poss:obj:femi:sg,43,Det,Det,mon,C/V\,DET,mon,10
2523,dame,dame,NOM:obj:femi:sg,43,N,N,,'C/V\.C/(e)\,NOUN,dame,8
2524,sainte,sainte,ADJ:obj:femi:sg,43,Adj,Adj,saint,'C/V\.C/(e)\,ADJ,saint,10
2525,marie,marie,NPR:obj:femi:sg,43,N,N,,C/V\.'C/V\./(e)\,NOUN,marie,-10
2526,de,de,PRE,43,Pre,Pre,de,C/(e)\,ADP,de,10
2527,soissons,soissons,NPR:obj:masc:sg,43,N,N,,C/V\.'C/V\,NOUN,Soissons,2
2528,enqui,enqui,ADV,43,Adv,Adv,encui,/V\.'C/V\,ADV,encui,10
2529,requistrent,requistrent,VER:simp:3:pl,43,Vfin,Vfin,requérir,C/V\.'C/V\.C/e\,VERB,requérir,10
2530,le,le,DET:def:obj:masc:sg,43,Det,Det,le,C/(e)\,DET,le,10
2531,marchis,marchis,NOM:obj:masc:sg,43,N,N,,C/V\.'C/V\,NOUN,marquis,3
2532,que,que,PROCON,43,Qux,Qux,que,C/(e)\,PRON,que,10
2533,il,il,PRO:pers:suj:3:masc:pl,43,Prn,Prn$,il,/V\,PRON,il,10
2534,avoient,avoient,VER:impf:3:pl,43,Vfin,Vfin,avoir,/V\.'C/V\./e\,VERB,avoir,10
2535,mandé,mandé,VER:pper:masc:sg,43,Vpp,Vpp,mander,C/V\.'C/V\,VERB,mander,10
2536,et,et,CON:coord,43,Crd,Crd,et,/V\,CCONJ,et,10
2537,li,li,PRO:pers:suj:3:masc:sg:bet,43,Prn,Prn$$,li,C/V\,PRON,li,10
2538,prient,prient,VER:pres:3:pl,43,Vfin,Vfin,prier,'C/V\./e\,VERB,prier,10
2539,por,por,PRE,43,Pre,Pre,pour,C/V\,ADP,pour,10
2540,dieu,dieu,NOM:obj:masc:sg,43,N,N,,C/V\,PROPN,Dieu,3
2541,que,que,PROCON,43,Sub,Sub,que,C/(e)\,SCONJ,que,10
2542,il,il,PRO:pers:suj:3:masc:sg:unb,43,Prn,Prn$,il,/V\,PRON,il,10
2543,preingne,preingne,VER:subp:3:sg,43,Vfin,Vfin,prendre,'C/V\.C/(e)\,VERB,prendre,10
2544,la,la,DET:def:obj:femi:sg,43,Det,Det,le,C/V\,DET,le,10
2545,croiz,croiz,NOM:obj:femi:sg,43,N,N,,C/V\,NOUN,croix,8
2546,et,et,CON:coord,43,Crd,Crd,et,/V\,CCONJ,et,10
2547,recoive,recoive,VER:subp:3:sg,43,Vfin,Vfin,recevoir,C/V\.'C/V\.C/(e)\,VERB,recevoir,10
2548,la,la,DET:def:obj:femi:sg,43,Det,Det,le,C/V\,DET,le,10
2549,seignorie,seignorie,NOM:obj:femi:sg,43,N,N,,C/V\.C/V\.'C/V\./(e)\,NOUN,seigneurie,8
2550,de,de,PRE,43,Pre,Pre,de,C/(e)\,ADP,de,10
2551,l,l,DET:def:obj:femi:sg,43,Det,Det,le,C/\,DET,le,10
2552,ost,ost,NOM:obj:femi:sg,43,N,N,,/V\,NOUN,ost,8
2553,et,et,CON:coord,43,Crd,Crd,et,/V\,CCONJ,et,10
2554,soit,soit,VER:subp:3:sg,43,Vfin,Vfin,être,C/V\,VERB,être,10
2555,el,el,PREDET:en:obj:masc:sg,43,Pre+Det,Pre+Det,en.le,/V\,ADP.DET,en.le,10
2556,leu,leu,NOM:obj:masc:sg,43,N,N,,C/V\,NOUN,lieu,3
2557,le,le,DET:def:obj:masc:sg,43,Det,Det,le,C/(e)\,DET,le,10
2558,conte,conte,NOM:obj:masc:sg,43,N,N,,'C/V\.C/(e)\,NOUN,comte,3
2559,thibaut,thibaut,NPR:obj:masc:sg,43,N,N,,C/V\.'C/V\,NOUN,Thibaut,2
2560,de,de,PRE,43,Pre,Pre,de,C/(e)\,ADP,de,10
2561,campaigne,campaigne,NPR:obj:femi:sg,43,N,N,,C/V\.'C/V\.C/(e)\,NOUN,campagne,3
2562,et,et,CON:coord,43,Crd,Crd,et,/V\,CCONJ,et,10
2563,preigne,preigne,VER:subp:3:sg,43,Vfin,Vfin,prendre,'C/V\.C/(e)\,VERB,prendre,10
2564,son,son,DET:poss:obj:masc:sg,43,Det,Det,son4,C/V\,DET,son,10
2565,avoir,avoir,VER:infi,43,N,N,avoir2,/V\.'C/V\,PROPN|NOUN,avoir,10
2566,et,et,CON:coord,43,Crd,Crd,et,/V\,CCONJ,et,10
2567,ses,ses,DET:poss:obj:masc:pl,43,Det,Det,son4,C/V\,DET,son,10
2568,homes,homes,NOM:obj:masc:pl,43,N,N,,'/V\.C/e\,NOUN,homme,8
2569,et,et,CON:coord,43,Crd,Crd,et,/V\,CCONJ,et,10
2570,l,l,PRO:pers:obj:3:masc:sg:unb,43,Prn,Prn$$,le,C/\,PRON,le,10
2571,enchairent,enchairent,VER:simp:3:pl,43,Vfin,Vfin,,/V\.C/V\.'C/V\.C/e\,VERB,enchoir,0
2572,as,as,PREDET:a:obj:masc:pl,43,Pre+Det,Pre+Det,à.le,/V\,ADP.DET,à.le,10
2573,piez,piez,NOM:obj:masc:pl,43,N,N,,C/V\,NOUN,pied,3
2574,mult,mult,ADV,43,QIs,QIs,moult,C/V\,ADV,moult,10
2575,plorant,plorant,VER:ppre,43,Vprs,Vprs,pleurer,C/V\.'C/V\,VERB,pleurer,10
2576,et,et,CON:coord,43,Crd,Crd,et,/V\,CCONJ,et,10
2577,il,il,PRO:pers:suj:3:masc:sg:unb,43,Prn,Prn$,il,/V\,PRON,il,10
2578,lor,lor,PRO:pers:dat:3:pl,43,Prn,Prn$$,leur,C/V\,PRON,leur,10
2579,rechiet,rechiet,VER:pres:3:sg,43,Vfin,Vfin,recheoir,C/V\.'C/V\,VERB,recheoir,10
2580,as,as,PREDET:a:obj:masc:pl,43,Pre+Det,Pre+Det,à.le,/V\,ADP.DET,à.le,10
2581,piez,piez,NOM:obj:masc:pl,43,N,N,,C/V\,NOUN,pied,3
2582,et,et,CON:coord,43,Crd,Crd,et,/V\,CCONJ,et,10
2583,dit,dit,VER:pres:3:sg,43,Vfin,Vfin,dire,C/V\,VERB,dire,10
2584,que,que,PROCON,43,Sub,Sub,que,C/(e)\,SCONJ,que,10
2585,il,il,PRO:pers:suj:3:masc:sg:unb,43,Prn,Prn$,il,/V\,PRON,il,10
2586,le,le,PRO:pers:obj:3:masc:sg:unb,43,Prn,Prn$$,le,C/(e)\,PRON,le,10
2587,fera,fera,VER:futu:3:sg,43,Vfin,Vfin,faire,C/V\.'C/V\,VERB,faire,10
2588,mult,mult,ADV,43,QIs,QIs,moult,C/V\,ADV,moult,10
2589,volentiers,volentiers,ADV,43,Adv,Adv,volentiers,C/V\.C/V\.'C/V\,ADV,volentiers,10
2590,ensi,ensi,ADV,44,Adv,Adv,ainsi,/V\.'C/V\,ADV,ainsi,10
2591,fist,fist,VER:simp:3:sg,44,Vfin,Vfin,faire,C/V\,VERB,faire,10
2592,li,li,DET:def:suj:masc:sg,44,Det,Det,le,C/V\,DET,le,10
2593,marchis,marchis,NOM:suj:masc:sg,44,N,N,,C/V\.'C/V\,NOUN,marquis,3
