wd_id,line_id,linewd,word,lex_id,textlineid,syntag,syntag2,lemma,syllabified,pos,lemma_ofl,lemma_score
43,7,4,ainz,ainz,509,Crd,Crd,ains,/V\,CCONJ,ains,10
44,7,5,ert,ert,509,Vfin,Vfin,être,/V\,VERB,être,10
45,7,6,de,de,509,Pre,Pre,de,C/(e)\,ADP,de,10
46,7,7,sables,sables,509,N,N,,'C/V\.C/e\,NOUN,sable,9
47,7,8,;,;,509,Pnc,Pnc,,,PUNCT,;,9
48,8,1,bien,bien,510,Adv,Adv,bien,C/V\,ADV,bien,10
49,8,2,fust,fust,510,Vfin,Vfin,être,C/V\,VERB,être,10
50,8,3,a,a,510,Pre,Pre,à,/V\,ADP,à,10
51,8,4,oés,oes,510,N,N,,/V\,NOUN,ouïr,2
52,8,5,un,un,510,QIs,QIs,un,/V\,DET,un,10
53,8,6,roi,roi,510,N,N,,C/V\,NOUN,roi,8
54,8,7,metables,metables,510,Adj,Adj,,C/V\.'C/V\.C/e\,ADJ,mettable,9
55,9,1,li,li,511,Det,Det,le,C/V\,DET,le,10
56,9,2,covertors,covertors,511,N,N,,C/V\.C/V\.'C/V\,NOUN,couverteur,9
57,9,3,qu',qu',511,Qux,Qux,que,C/\,PRON,que,10
58,9,4,il,il,511,Prn,Prn$,il,/V\,PRON,il,10
59,9,5,ot,ot,511,Vfin,Vfin,avoir,/V\,VERB,avoir,10
60,9,6,sor,sor,511,PrA,PrA,sur,C/V\,ADP,sur,10
61,9,7,lui,lui,511,Prn,Prn,lui,C/V\,PRON,lui,10
62,9,8,;,;,511,Pnc,Pnc,,,PUNCT,;,9
63,10,1,li,li,512,Det,Det,le,C/V\,DET,le,10
64,10,2,liz,liz,512,N,N,,C/V\,NOUN,lit,3
65,10,3,ne,ne,512,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
66,10,4,fu,fu,512,Vfin,Vfin,être,C/V\,VERB,être,10
67,10,5,mie,mie,512,Neg,Neg,mie3,'C/V\./(e)\,ADV,mie,10
68,10,6,de,de,512,Pre,Pre,de,C/(e)\,ADP,de,10
69,10,7,glui,glui,512,N,N,,C/V\,NOUN,glui,3
70,10,8,",",",",512,Pnc,Pnc,,,PUNCT,",",9
71,11,1,ne,ne,513,Crd,Crd,ne2,C/(e)\,CCONJ,ne,10
72,11,2,de,de,513,Pre,Pre,de,C/(e)\,ADP,de,10
73,11,3,paille,paille,513,N,N,,'C/V\.C/(e)\,NOUN,paille,3
74,11,4,",",",",513,Pnc,Pnc,,,PUNCT,",",9
75,11,5,ne,ne,513,Crd,Crd,ne2,C/(e)\,CCONJ,ne,10
76,11,6,de,de,513,Pre,Pre,de,C/(e)\,ADP,de,10
77,11,7,viez,viez,513,Adj,Adj,vieux,C/V\,ADJ,vieux,10
78,11,8,nates,nates,513,N,N,,'C/V\.C/e\,NOUN,natte,8
79,11,9,.,.,513,Pnc,Pnc,,,PUNCT,.,9
80,12,1,A,a,514,Pre,Pre,à,/V\,ADP,à,10
81,12,2,mie,mie,514,Adj,Adj,,'C/V\./(e)\,ADJ,mi,8
82,12,3,nuit,nuit,514,N,N,,C/V\,NOUN,nuit,8
83,12,4,",",",",514,Pnc,Pnc,,,PUNCT,",",9
84,12,5,de,de,514,Pre,Pre,de,C/(e)\,ADP,de,10
85,12,6,vers,vers,514,Pre,Pre,vers2,C/V\,ADP,vers,10
86,12,7,les,les,514,Det,Det,le,C/V\,DET,le,10
87,12,8,lates,lates,514,N,N,,'C/V\.C/e\,NOUN,latter,2
88,13,1,vint,vint,515,Vfin,Vfin,venir,C/V\,VERB,venir,10
89,13,2,une,une,515,QIs,QIs,un,'/V\.C/(e)\,DET,un,10
90,13,3,lance,lance,515,N,N,,'C/V\.C/(e)\,NOUN,lance,8
91,13,4,come,come,515,Sub,Sub,comme,'C/V\.C/(e)\,SCONJ,comme,10
92,13,5,foudre,foudre,515,N,N,,'C/V\.C/(e)\,NOUN,foudre,9
93,13,6,",",",",515,Pnc,Pnc,,,PUNCT,",",9
94,14,1,le,le,516,Det,Det,le,C/(e)\,DET,le,10
95,14,2,fer,fer,516,N,N,,C/V\,NOUN,fer,8
