wd_id,line_id,linewd,word,lex_id,syntag,syntag2,lemma,syllabified,pos,lemma_ofl,lemma_score
1285,200,7,muser,muser,Vinf,Vinf,,C/V\.'C/V\,VERB,muser,9
1286,200,8,?,?,Pnc,Pnc,,,PUNCT,?,9
1287,201,1,sui,sui,Vfin,Vfin,être,C/V\,VERB,être,10
1288,201,2,je,je,Prn,Prn%,je,C/(e)\,PRON,je,10
1289,201,3,homme,homme,N,N,,'/V\.C/(e)\,NOUN,homme,8
1290,201,4,qui,qui,Qux,Qux,qui,C/V\,PRON,qui,10
1291,201,5,doye,doye,Vfin,Vfin,devoir2,'C/V\./(e)\,VERB,devoir,10
1292,201,6,ruser,ruser,Vinf,Vinf,,C/V\.'C/V\,VERB,ruser,6
1293,202,1,seul,seul,Adj,Adj,seul,C/V\,ADJ,seul,10
1294,202,2,enmy,enmy,PrA,PrA,enmi,/V\.'C/V\,ADP,enmi,10
1295,202,3,voie,voie,N,N,,'C/V\./(e)\,NOUN,voie,8
1296,202,4,?,?,Pnc,Pnc,,,PUNCT,?,9
1297,203,1,e,e,Exc,Exc,,/V\,INTJ,hé,8
1298,203,2,!,!,Pnc,Pnc,,,PUNCT,!,9
1299,203,3,mon,mon,Det,Det,mon,C/V\,DET,mon,10
1300,203,4,seigneur,seigneur,N,N,,C/V\.'C/V\,NOUN,seigneur,8
1301,203,5,",",",",Pnc,Pnc,,,PUNCT,",",9
1302,203,6,que,que,Sub,Sub,que,C/(e)\,SCONJ,que,10
1303,203,7,dieu,dieu,N,N,,C/V\,PROPN,Dieu,3
1304,203,8,vous,vous,Prn,Prn$$,vous,C/V\,PRON,vous,10
1305,203,9,voie,voie,Vfin,Vfin,voir,'C/V\./(e)\,VERB,voir,10
1306,203,10,!,!,Pnc,Pnc,,,PUNCT,!,9
1307,204,1,combien,combien,Qux,Qux,combien,C/V\.'C/V\,ADV,combien,10
1308,204,2,a,a,Vfin,Vfin,avoir,/V\,VERB,avoir,10
1309,204,3,que,que,Sub,Sub,que,C/(e)\,SCONJ,que,10
1310,204,4,je,je,Prn,Prn$,je,C/(e)\,PRON,je,10
1311,204,5,sui,sui,Vfin,Vfin,être,C/V\,VERB,être,10
1312,204,6,venuz,venuz,Vpp,Vpp,venir,C/V\.'C/V\,VERB,venir,10
1313,205,1,et,et,Crd,Crd,et,/V\,CCONJ,et,10
1314,205,2,que,que,Sub,Sub,que,C/(e)\,SCONJ,que,10
1315,205,3,je,je,Prn,Prn$,je,C/(e)\,PRON,je,10
1316,205,4,me,me,Prn,Prn$$,me,C/(e)\,PRON,me,10
1317,205,5,sui,sui,Vfin,Vfin,être,C/V\,VERB,être,10
1318,205,6,ci,ci,Adv,Adv,ci,C/V\,ADV,ci,10
1319,205,7,tenuz,tenuz,Vpp,Vpp,tenir,C/V\.'C/V\,VERB,tenir,10
1320,206,1,pour,pour,Pre,Pre,pour,C/V\,ADP,pour,10
1321,206,2,ce,ce,Prn,Prn,ce,C/(e)\,PRON,ce,10
1322,206,3,qu',qu',Sub,Sub,que,C/\,SCONJ,que,10
1323,206,4,a,a,Pre,Pre,à,/V\,ADP,à,10
1324,206,5,vous,vous,Prn,Prn,vous,C/V\,PRON,vous,10
1325,206,6,n',n',Neg,Neg$$,ne,C/\,ADV,ne,10
1326,206,7,osoie,osoie,Vfin,Vfin,oser,/V\.'C/V\./(e)\,VERB,oser,10
1327,206,8,aler,aler,Vinf,Vinf,aller,/V\.'C/V\,VERB,aller,10
1328,206,9,?,?,Pnc,Pnc,,,PUNCT,?,9
1329,207,1,je,je,Prn,Prn$,je,C/(e)\,PRON,je,10
1330,207,2,vous,vous,Prn,Prn$$,vous,C/V\,PRON,vous,10
1331,207,3,regardoie,regardoie,Vfin,Vfin,regarder,C/V\.C/V\.'C/V\./(e)\,VERB,regarder,10
1332,207,4,parler,parler,Vinf,Vinf,parler,C/V\.'C/V\,VERB,parler,10
1333,208,1,a,a,Pre,Pre,à,/V\,ADP,à,10
1334,208,2,celle,celle,Dem,Dem,cil,'C/V\.C/(e)\,DET,cil,10
1335,208,3,dame,dame,N,N,,'C/V\.C/(e)\,NOUN,dame,8
1336,208,4,.,.,Pnc,Pnc,,,PUNCT,.,9
1337,209,1,haro,haro,Exc,Exc,,C/V\.'C/V\,INTJ,haro,8
1338,209,2,!,!,Pnc,Pnc,,,PUNCT,!,9
1339,209,3,c',c',Prn,Prn,ce,C/\,PRON,ce,10
1340,209,4,est,est,Vfin,Vfin,être,/V\,VERB,être,10
1341,209,5,la,la,Det,Det,le,C/V\,DET,le,10
1342,209,6,plus,plus,Adv,Adv,plus,C/V\,ADV,plus,10
1343,209,7,dure,dure,Adj,Adj,dur,'C/V\.C/(e)\,ADJ,dur,10
1344,209,8,fame,fame,N,N,,'C/V\.C/(e)\,NOUN,femme,3
1345,210,1,c',c',Sub,Sub,que,C/\,SCONJ,que,10
1346,210,2,onques,onques,Adv,Adv,onques,'/V\.C/e\,ADV,onques,10
1347,210,3,mais,mais,Adv,Adv,mais,C/V\,ADV,mais,10
1348,210,4,vi,vi,Vfin,Vfin,voir,C/V\,VERB,voir,10
1349,210,5,et,et,Crd,Crd,et,/V\,CCONJ,et,10
1350,210,6,la,la,Det,Det,le,C/V\,DET,le,10
1351,210,7,plus,plus,Adv,Adv,plus,C/V\,ADV,plus,10
1352,210,8,fiere,fiere,Adj,Adj,fier,'C/V\.C/(e)\,ADJ,fier,10
1353,210,9,.,.,Pnc,Pnc,,,PUNCT,.,9
1354,211,1,un,un,QIs,QIs,un,/V\,DET,un,10
1355,211,2,seul,seul,Adj,Adj,seul,C/V\,ADJ,seul,10
1356,211,3,tantait,tantait,N,N,,C/V\.'C/V\,NOUN,tantet,6
1357,211,4,de,de,Pre,Pre,de,C/(e)\,ADP,de,10
1358,211,5,belle,belle,Adj,Adj,beau,'C/V\.C/(e)\,ADJ,beau,10
1359,211,6,chiere,chiere,N,N,,'C/V\.C/(e)\,NOUN,chère,3
1360,212,1,ne,ne,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
1361,212,2,puis,puis,Vfin,Vfin,pouvoir2,C/V\,VERB,pouvoir,10
1362,212,3,de,de,Pre,Pre,de,C/(e)\,ADP,de,10
1363,212,4,lui,lui,Prn,Prn,lui,C/V\,PRON,lui,10
1364,212,5,traire,traire,Vinf,Vinf,traire,'C/V\.C/(e)\,VERB,traire,10
1365,212,6,n',n',Crd,Crd,ne2,C/\,CCONJ,ne,10
1366,212,7,avoir,avoir,Vinf,Vinf,avoir,/V\.'C/V\,VERB,avoir,10
1367,213,1,par,par,Pre,Pre,par,C/V\,ADP,par,10
1368,213,2,priere,priere,N,N,,C/V\.'C/V\.C/(e)\,NOUN,prière,8
1369,213,3,ne,ne,Crd,Crd,ne2,C/(e)\,CCONJ,ne,10
1370,213,4,pour,pour,Pre,Pre,pour,C/V\,ADP,pour,10
1371,213,5,avoir,avoir,N,N,avoir2,/V\.'C/V\,PROPN|NOUN,avoir,10
1372,213,6,.,.,Pnc,Pnc,,,PUNCT,.,9
1373,214,1,briefment,briefment,Adv,Adv,,C/V\.'C/V\,ADV,brièvement,6
1374,214,2,c',c',Prn,Prn,ce,C/\,PRON,ce,10
1375,214,3,est,est,Vfin,Vfin,être,/V\,VERB,être,10
1376,214,4,le,le,Det,Det,le,C/(e)\,DET,le,10
1377,214,5,court,court,Adj,Adj,,C/V\,ADJ,court,8
1378,214,6,et,et,Crd,Crd,et,/V\,CCONJ,et,10
1379,214,7,le,le,Det,Det,le,C/(e)\,DET,le,10
1380,214,8,lonc,lonc,Adj,Adj,long,C/V\,ADJ,long,10
1381,214,9,:,:,Pnc,Pnc,,,PUNCT,:,9
1382,215,1,autres,autres,Adj,Adj,autre,'/V\.C/e\,ADJ,autre,10
1383,215,2,femmes,femmes,N,N,,'C/V\.C/e\,NOUN,femme,8
1384,215,3,ont,ont,Vfin,Vfin,avoir,/V\,VERB,avoir,10
1385,215,4,cuer,cuer,N,N,,C/V\,NOUN,coeur,3
1386,215,5,de,de,Pre,Pre,de,C/(e)\,ADP,de,10
1387,215,6,plonc,plonc,N,N,,C/V\,NOUN,plomb,9
1388,215,7,",",",",Pnc,Pnc,,,PUNCT,",",9
1389,216,1,mais,mais,Crd,Crd,mais,C/V\,CCONJ,mais,10
1390,216,2,elle,elle,Prn,Prn$,elle,'/V\.C/(e)\,PRON,elle,10
1391,216,3,l',l',Prn,Prn$$,le,C/\,PRON,le,10
1392,216,4,a,a,Vfin,Vfin,avoir,/V\,VERB,avoir,10
1393,216,5,de,de,Pre,Pre,de,C/(e)\,ADP,de,10
1394,216,6,fer,fer,N,N,,C/V\,NOUN,fer,8
1395,216,7,trop,trop,Adv,Adv,trop,C/V\,ADV,trop,10
1396,216,8,fort,fort,Adj,Adj,fort,C/V\,ADJ,fort,10
1397,216,9,;,;,Pnc,Pnc,,,PUNCT,;,9
1398,217,1,quant,quant,Sub,Sub,quand,C/V\,SCONJ,quand,10
1399,217,2,je,je,Prn,Prn$,je,C/(e)\,PRON,je,10
1400,217,3,n',n',Neg,Neg$$,ne,C/\,ADV,ne,10
1401,217,4,y,y,Prn,Prn$$,y2,/V\,PRON,y,10
1402,217,5,puis,puis,Vfin,Vfin,pouvoir2,C/V\,VERB,pouvoir,10
1403,217,6,trouver,trouver,Vinf,Vinf,trouver,C/V\.'C/V\,VERB,trouver,10
1404,217,7,confort,confort,N,N,,C/V\.'C/V\,NOUN,confort,8
1405,217,8,",",",",Pnc,Pnc,,,PUNCT,",",9
1406,218,1,ne,ne,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
1407,218,2,say,say,Vfin,Vfin,savoir,C/V\,VERB,savoir,10
1408,218,3,que,que,Qux,Qux,que,C/(e)\,PRON,que,10
1409,218,4,face,face,Vfin,Vfin,faire,'C/V\.C/(e)\,VERB,faire,10
1410,218,5,.,.,Pnc,Pnc,,,PUNCT,.,9
1411,219,1,sire,sire,N,N,,'C/V\.C/(e)\,NOUN,sire,11
1412,219,2,",",",",Pnc,Pnc,,,PUNCT,",",9
1413,219,3,avant,avant,PrA,PrA,avant,/V\.'C/V\,ADV,avant,10
1414,219,4,que,que,Sub,Sub,que,C/(e)\,SCONJ,que,10
1415,219,5,de,de,Pre,Pre,de,C/(e)\,ADP,de,10
1416,219,6,celle,celle,Dem,Dem,cil,'C/V\.C/(e)\,DET,cil,10
1417,219,7,place,place,N,N,,'C/V\.C/(e)\,NOUN,place,8
1418,220,1,s',s',Prn,Prn$$,se,C/\,PRON,se,10
1419,220,2,en,en,Prn,Prn$$,en2,/V\,PRON,en,10
1420,220,3,voit,voit,Vfin,Vfin,aller,C/V\,VERB,aller,10
1421,220,4,arriere,arriere,PrA,PrA,arrière,/V\.'C/V\.C/(e)\,ADV,arrière,10
1422,220,5,",",",",Pnc,Pnc,,,PUNCT,",",9
1423,220,6,a,a,Pre,Pre,à,/V\,ADP,à,10
1424,220,7,li,li,Prn,Prn,li,C/V\,PRON,li,10
1425,220,8,alez,alez,Vfin,Vfin,aller,/V\.'C/V\,VERB,aller,10
1426,221,1,et,et,Crd,Crd,et,/V\,CCONJ,et,10
1427,221,2,doulcement,doulcement,Adv,Adv,,C/V\.C/e\.'C/V\,ADV,doucement,9
1428,221,3,a,a,Pre,Pre,à,/V\,ADP,à,10
1429,221,4,li,li,Prn,Prn,li,C/V\,PRON,li,10
1430,221,5,parlez,parlez,Vfin,Vfin,parler,C/V\.'C/V\,VERB,parler,10
1431,221,6,;,;,Pnc,Pnc,,,PUNCT,;,9
1432,222,1,et,et,Crd,Crd,et,/V\,CCONJ,et,10
1433,222,2,s',s',Sub,Sub,si3,C/\,SCONJ,si,10
1434,222,3,elle,elle,Prn,Prn$,elle,'/V\.C/(e)\,PRON,elle,10
1435,222,4,vous,vous,Prn,Prn$$,vous,C/V\,PRON,vous,10
1436,222,5,fait,fait,Vfin,Vfin,faire,C/V\,VERB,faire,10
1437,222,6,des,des,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10
1438,222,7,refus,refus,N,N,,C/V\.'C/V\,NOUN,refus,9
1439,223,1,n',n',Neg,Neg$$,ne,C/\,ADV,ne,10
1440,223,2,en,en,Prn,Prn$$,en2,/V\,PRON,en,10
1441,223,3,soiez,soiez,Vfin,Vfin,être,C/V\.'C/V\,VERB,être,10
1442,223,4,ja,ja,Adv,Adv,jà,C/V\,ADV,jà,10
1443,223,5,pour,pour,Pre,Pre,pour,C/V\,ADP,pour,10
1444,223,6,ce,ce,Prn,Prn,ce,C/(e)\,PRON,ce,10
1445,223,7,confus,confus,Adj,Adj,,C/V\.'C/V\,ADJ,confus,8
1446,223,8,",",",",Pnc,Pnc,,,PUNCT,",",9
1447,224,1,maiz,maiz,Crd,Crd,mais,C/V\,CCONJ,mais,10
1448,224,2,s',s',Det,Det,son4,C/\,DET,son,10
1449,224,3,amour,amour,N,N,,/V\.'C/V\,NOUN,amour,8
1450,224,4,touzjours,touzjours,Adv,Adv,toujours,C/V\.'C/V\,ADV,toujours,10
1451,224,5,requerez,requerez,Vfin,Vfin,requérir,C/V\.C/e\.'C/V\,VERB,requérir,10
1452,224,6,",",",",Pnc,Pnc,,,PUNCT,",",9
1453,225,1,et,et,Crd,Crd,et,/V\,CCONJ,et,10
1454,225,2,certainement,certainement,Adv,Adv,,C/V\.C/V\.C/e\.'C/V\,ADV,certainement,9
1455,225,3,vous,vous,Prn,Prn$,vous,C/V\,PRON,vous,10
1456,225,4,l',l',Prn,Prn$$,le,C/\,PRON,le,10
1457,225,5,arez,arez,Vfin,Vfin,avoir,/V\.'C/V\,VERB,avoir,10
1458,226,1,par,par,Pre,Pre,par,C/V\,ADP,par,10
1459,226,2,ceste,ceste,Dem,Dem,cist,'C/V\.C/(e)\,DET,cist,10
1460,226,3,guise,guise,N,N,,'C/V\.C/(e)\,NOUN,guise,8
1461,226,4,.,.,Pnc,Pnc,,,PUNCT,.,9
1462,227,1,tu,tu,Prn,Prn$,tu,C/V\,PRON,tu,10
1463,227,2,m',m',Prn,Prn$$,me,C/\,PRON,me,10
1464,227,3,as,as,Vfin,Vfin,avoir,/V\,VERB,avoir,10
1465,227,4,ci,ci,Adv,Adv,ci,C/V\,ADV,ci,10
1466,227,5,bonne,bonne,Adj,Adj,bon,'C/V\.C/(e)\,ADJ,bon,10
1467,227,6,voie,voie,N,N,,'C/V\./(e)\,NOUN,voie,8
1468,227,7,apprise,apprise,Vpp,Vpp,apprendre,/V\.'C/V\.C/(e)\,VERB,apprendre,10
1469,227,8,",",",",Pnc,Pnc,,,PUNCT,",",9
1470,228,1,perrotin,perrotin,N,N,,C/V\.C/V\.'C/V\,PROPN|NOUN,UNKNOWN,-10
1471,228,2,",",",",Pnc,Pnc,,,PUNCT,",",9
1472,228,3,certes,certes,Adv,Adv,certes,'C/V\.C/e\,ADV,certes,10
1473,228,4,g',g',Prn,Prn$,je,C/\,PRON,je,10
1474,228,5,y,y,Prn,Prn$$,y2,/V\,PRON,y,10
1475,228,6,revois,revois,Vfin,Vfin,raller,C/V\.'C/V\,VERB,raller,10
1476,228,7,.,.,Pnc,Pnc,,,PUNCT,.,9
1477,229,1,or,or,Adv,Adv,or2,/V\,ADV,or,10
1478,229,2,m',m',Prn,Prn$$,me,C/\,PRON,me,10
1479,229,3,atens,atens,Vfin,Vfin,attendre,/V\.'C/V\,VERB,attendre,10
1480,229,4,.,.,Pnc,Pnc,,,PUNCT,.,9
1481,230,1,pour,pour,Pre,Pre,pour,C/V\,ADP,pour,10
1482,230,2,cuer,cuer,N,N,,C/V\,NOUN,coeur,3
1483,230,3,d',d',Pre,Pre,de,C/\,ADP,de,10
1484,230,4,ami,ami,N,N,,/V\.'C/V\,NOUN,ami,8
1485,230,5,faire,faire,Vinf,Vinf,faire,'C/V\.C/(e)\,VERB,faire,10
1486,230,6,esjoir,esjoir,Vinf,Vinf,éjouir,/V\.C/V\.'C/V\,VERB,éjouir,10
1487,230,7,",",",",Pnc,Pnc,,,PUNCT,",",9
1488,231,1,vueillez,vueillez,Vfin,Vfin,vouloir,C/V\.'C/V\,VERB,vouloir,10
1489,231,2,vostre,vostre,Det,Det,votre,'C/V\.C/(e)\,DET,votre,10
1490,231,3,amant,amant,Vprs,Vprs,aimer,/V\.'C/V\,VERB,aimer,10
1491,231,4,vray,vray,Adj,Adj,vrai,C/V\,ADJ,vrai,10
1492,231,5,oïr,oïr,Vinf,Vinf,ouïr,/V\.'C/V\,VERB,ouïr,10
1493,232,1,qui,qui,Qux,Qux,qui,C/V\,PRON,qui,10
1494,232,2,se,se,Prn,Prn$$,se,C/(e)\,PRON,se,10
1495,232,3,complaint,complaint,Vfin,Vfin,complaindre,C/V\.'C/V\,VERB,complaindre,10
1496,232,4,.,.,Pnc,Pnc,,,PUNCT,.,9
1497,233,1,sire,sire,N,N,,'C/V\.C/(e)\,NOUN,sire,11
1498,233,2,",",",",Pnc,Pnc,,,PUNCT,",",9
1499,233,3,de,de,Pre,Pre,de,C/(e)\,ADP,de,10
1500,233,4,vous,vous,Prn,Prn,vous,C/V\,PRON,vous,10
1501,233,5,ay,ay,Vfin,Vfin,avoir,/V\,VERB,avoir,10
1502,233,6,eu,eu,Vpp,Vpp,avoir,/(V)\.'/V\,VERB,avoir,10
1503,233,7,maint,maint,QIs,QIs,maint,C/V\,DET,maint,10
1504,234,1,tel,tel,Adj,Adj,tel,C/V\,ADJ,tel,10
1505,234,2,parler,parler,Vinf,Vinf,parler,C/V\.'C/V\,VERB,parler,10
1506,234,3,",",",",Pnc,Pnc,,,PUNCT,",",9
1507,234,4,dont,dont,Qux,Qux,dont,C/V\,PRON,dont,10
1508,234,5,petit,petit,Adj,Adj,petit,C/V\.'C/V\,ADJ,petit,10
1509,234,6,me,me,Prn,Prn$$,me,C/(e)\,PRON,me,10
1510,234,7,chaut,chaut,Vfin,Vfin,chaloir,C/V\,VERB,chaloir,10
1511,234,8,:,:,Pnc,Pnc,,,PUNCT,:,9
1512,235,1,il,il,Prn,Prn$,il,/V\,PRON,il,10
1513,235,2,ne,ne,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
1514,235,3,me,me,Prn,Prn$$,me,C/(e)\,PRON,me,10
1515,235,4,font,font,Vfin,Vfin,faire,C/V\,VERB,faire,10
1516,235,5,ne,ne,Crd,Crd,ne2,C/(e)\,CCONJ,ne,10
1517,235,6,froit,froit,N,N,,C/V\,NOUN,froid,8
1518,235,7,ne,ne,Crd,Crd,ne2,C/(e)\,CCONJ,ne,10
1519,235,8,chaut,chaut,N,N,,C/V\,PROPN|NOUN,chaud|chaux,-1
1520,235,9,",",",",Pnc,Pnc,,,PUNCT,",",9
1521,236,1,n',n',Neg,Neg$$,ne,C/\,ADV,ne,10
1522,236,2,en,en,Prn,Prn$$,en2,/V\,PRON,en,10
1523,236,3,doubtez,doubtez,Vfin,Vfin,,C/V\.'C/V\,VERB,douter,8
1524,236,4,mie,mie,Neg,Neg,mie3,'C/V\./(e)\,ADV,mie,10
1525,236,5,.,.,Pnc,Pnc,,,PUNCT,.,9
1526,237,1,e,e,Exc,Exc,,/V\,INTJ,hé,8
1527,237,2,!,!,Pnc,Pnc,,,PUNCT,!,9
1528,237,3,cuer,cuer,N,N,,C/V\,NOUN,coeur,3
1529,237,4,doulx,doulx,Adj,Adj,doux,C/V\,ADJ,doux,10
1530,237,5,",",",",Pnc,Pnc,,,PUNCT,",",9
1531,237,6,devenez,devenez,Vfin,Vfin,devenir,C/V\.C/e\.'C/V\,VERB,devenir,10
1532,237,7,m',m',Det,Det,mon,C/\,DET,mon,10
1533,237,8,amie,amie,N,N,,/V\.'C/V\./(e)\,NOUN,ami,8
1534,237,9,:,:,Pnc,Pnc,,,PUNCT,:,9
1535,238,1,humblement,humblement,Adv,Adv,,/V\.C/e\.'C/V\,ADV,humblement,9
1536,238,2,de,de,Pre,Pre,de,C/(e)\,ADP,de,10
1537,238,3,cuer,cuer,N,N,,C/V\,NOUN,coeur,3
1538,238,4,vous,vous,Prn,Prn$$,vous,C/V\,PRON,vous,10
1539,238,5,em,em,Prn,Prn$$,en2,/V\,PRON,en,10
1540,238,6,proy,proy,Vfin,Vfin,prier,C/V\,VERB,prier,10
1541,238,7,",",",",Pnc,Pnc,,,PUNCT,",",9
1542,239,1,et,et,Crd,Crd,et,/V\,CCONJ,et,10
1543,239,2,je,je,Prn,Prn$,je,C/(e)\,PRON,je,10
1544,239,3,vous,vous,Prn,Prn$$,vous,C/V\,PRON,vous,10
1545,239,4,promet,promet,Vfin,Vfin,promettre,C/V\.'C/V\,VERB,promettre,10
1546,239,5,de,de,Pre,Pre,de,C/(e)\,ADP,de,10
1547,239,6,ma,ma,Det,Det,mon,C/V\,DET,mon,10
1548,239,7,foy,foy,N,N,,C/V\,NOUN,foi,3
1549,240,1,quanqu',quanqu',Qux,Qux,quanque,C/V\,PRON,quanque,10
1550,240,2,il,il,Prn,Prn$,il,/V\,PRON,il,10
1551,240,3,vous,vous,Prn,Prn$$,vous,C/V\,PRON,vous,10
1552,240,4,plaira,plaira,Vfin,Vfin,plaire,C/V\.'C/V\,VERB,plaire,10
1553,240,5,je,je,Prn,Prn$,je,C/(e)\,PRON,je,10
1554,240,6,feray,feray,Vfin,Vfin,faire,C/V\.'C/V\,VERB,faire,10
1555,240,7,",",",",Pnc,Pnc,,,PUNCT,",",9
1556,241,1,ne,ne,Crd,Crd,ne2,C/(e)\,CCONJ,ne,10
1557,241,2,ja,ja,Adv,Adv,jà,C/V\,ADV,jà,10
1558,241,3,riens,riens,N,N,rien,C/V\,PROPN|NOUN,rien,10
1559,241,4,ne,ne,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
1560,241,5,contrediray,contrediray,Vfin,Vfin,contredire,C/V\.C/e\.C/V\.'C/V\,VERB,contredire,10
1561,242,1,que,que,Qux,Qux,que,C/(e)\,PRON,que,10
1562,242,2,vueillez,vueillez,Vfin,Vfin,vouloir,C/V\.'C/V\,VERB,vouloir,10
1563,242,3,dire,dire,Vinf,Vinf,dire,'C/V\.C/(e)\,VERB,dire,10
1564,242,4,.,.,Pnc,Pnc,,,PUNCT,.,9
1565,243,1,je,je,Prn,Prn$,je,C/(e)\,PRON,je,10
1566,243,2,n',n',Neg,Neg$$,ne,C/\,ADV,ne,10
1567,243,3,aray,aray,Vfin,Vfin,avoir,/V\.'C/V\,VERB,avoir,10
1568,243,4,mie,mie,Neg,Neg,mie3,'C/V\./(e)\,ADV,mie,10
1569,243,5,paix,paix,N,N,,C/V\,NOUN,paix,8
1570,243,6,",",",",Pnc,Pnc,,,PUNCT,",",9
1571,243,7,biau,biau,Adj,Adj,beau,C/V\,ADJ,beau,10
1572,243,8,sire,sire,N,N,,'C/V\.C/(e)\,NOUN,sire,11
1573,243,9,",",",",Pnc,Pnc,,,PUNCT,",",9
1574,244,1,s',s',Sub,Sub,si3,C/\,SCONJ,si,10
1575,244,2,a,a,Pre,Pre,à,/V\,ADP,à,10
1576,244,3,vous,vous,Prn,Prn$,vous,C/V\,PRON,vous,10
1577,244,4,amer,amer,Vinf,Vinf,aimer,/V\.'C/V\,VERB,aimer,10
1578,244,5,ne,ne,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
1579,244,6,me,me,Prn,Prn$$,me,C/(e)\,PRON,me,10
1580,244,7,consens,consens,Vfin,Vfin,consentir,C/V\.'C/V\,VERB,consentir,10
1581,244,8,.,.,Pnc,Pnc,,,PUNCT,.,9
1582,245,1,ore,ore,Adv,Adv,or2,'/V\.C/(e)\,ADV,or,10
1583,245,2,pour,pour,Pre,Pre,pour,C/V\,ADP,pour,10
1584,245,3,ce,ce,Prn,Prn,ce,C/(e)\,PRON,ce,10
1585,245,4,que,que,Sub,Sub,que,C/(e)\,SCONJ,que,10
1586,245,5,voi,voi,Vfin,Vfin,voir,C/V\,VERB,voir,10
1587,245,6,et,et,Crd,Crd,et,/V\,CCONJ,et,10
1588,245,7,sens,sens,Vfin,Vfin,sentir,C/V\,VERB,sentir,10
1589,246,1,a,a,Pre,Pre,à,/V\,ADP,à,10
1590,246,2,voz,voz,Det,Det,votre,C/V\,DET,votre,10
1591,246,3,maintiens,maintiens,N,N,,C/V\.'C/V\,NOUN,maintien,8
1592,246,4,que,que,Sub,Sub,que,C/(e)\,SCONJ,que,10
1593,246,5,vous,vous,Prn,Prn$,vous,C/V\,PRON,vous,10
1594,246,6,m',m',Prn,Prn$$,me,C/\,PRON,me,10
1595,246,7,amez,amez,Vfin,Vfin,aimer,/V\.'C/V\,VERB,aimer,10
1596,246,8,.,.,Pnc,Pnc,,,PUNCT,.,9
1597,247,1,et,et,Crd,Crd,et,/V\,CCONJ,et,10
1598,247,2,je,je,Prn,Prn$,je,C/(e)\,PRON,je,10
1599,247,3,ne,ne,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
1600,247,4,vueil,vueil,Vfin,Vfin,vouloir,C/V\,VERB,vouloir,10
1601,247,5,que,que,Sub,Sub,que,C/(e)\,SCONJ,que,10
1602,247,6,diffamez,diffamez,Vpp,Vpp,,C/V\.C/V\.'C/V\,VERB,diffamer,9
1603,248,1,soit,soit,Vfin,Vfin,être,C/V\,VERB,être,10
1604,248,2,mon,mon,Det,Det,mon,C/V\,DET,mon,10
1605,248,3,corps,corps,N,N,,C/V\,NOUN,corps,3
1606,248,4,par,par,Pre,Pre,par,C/V\,ADP,par,10
1607,248,5,delit,delit,N,N,,C/V\.'C/V\,NOUN,délit,8
1608,248,6,charnel,charnel,Adj,Adj,,C/V\.'C/V\,ADJ,charnel,9
1609,248,7,",",",",Pnc,Pnc,,,PUNCT,",",9
1610,249,1,je,je,Prn,Prn$,je,C/(e)\,PRON,je,10
1611,249,2,vous,vous,Prn,Prn$$,vous,C/V\,PRON,vous,10
1612,249,3,fas,fas,Vfin,Vfin,faire,C/V\,VERB,faire,10
1613,249,4,ce,ce,Dem,Dem,cist,C/(e)\,DET,cist,10
1614,249,5,jeu,jeu,N,N,,C/V\,PROPN|NOUN,jeu,8
1615,249,6,parti,parti,N,N,,C/V\.'C/V\,PROPN|NOUN,partie|parti,-1
1616,249,7,tel,tel,Adj,Adj,tel,C/V\,ADJ,tel,10
1617,249,8,:,:,Pnc,Pnc,,,PUNCT,:,9
1618,250,1,je,je,Prn,Prn$,je,C/(e)\,PRON,je,10
1619,250,2,sai,sai,Vfin,Vfin,savoir,C/V\,VERB,savoir,10
1620,250,3,bien,bien,Adv,Adv,bien,C/V\,ADV,bien,10
1621,250,4,que,que,Sub,Sub,que,C/(e)\,SCONJ,que,10
1622,250,5,nobles,nobles,Adj,Adj,noble,'C/V\.C/e\,ADJ,noble,10
1623,250,6,homs,homs,N,N,,/V\,NOUN,homme,8
1624,250,7,estes,estes,Vfin,Vfin,être,'/V\.C/e\,VERB,être,10
1625,250,8,",",",",Pnc,Pnc,,,PUNCT,",",9
1626,251,1,et,et,Crd,Crd,et,/V\,CCONJ,et,10
1627,251,2,je,je,Prn,Prn,je,C/(e)\,PRON,je,10
1628,251,3,de,de,Pre,Pre,de,C/(e)\,ADP,de,10
1629,251,4,nobles,nobles,Adj,Adj,noble,'C/V\.C/e\,ADJ,noble,10
1630,251,5,gens,gens,N,N,,C/V\,NOUN,gent,11
1631,251,6,honnestes,honnestes,Adj,Adj,,/V\.'C/V\.C/e\,ADJ,honnête,9
1632,252,1,sui,sui,Vfin,Vfin,être,C/V\,VERB,être,10
1633,252,2,estraitte,estraitte,Vpp,Vpp,extraire,/V\.'C/V\.C/(e)\,VERB,extraire,10
1634,252,3,aussi,aussi,Adv,Adv,aussi,/V\.'C/V\,ADV,aussi,10
1635,252,4,",",",",Pnc,Pnc,,,PUNCT,",",9
1636,252,5,qui,qui,Qux,Qux,qui,C/V\,PRON,qui,10
