wd_id,word,lex_id,chapter_id,syntag,syntag2,lemma,syllabified,pos,lemma_ofl,lemma_score,Vorschlag_IR
1362,le,le,1.5,Det,Det,le,C/(e)\,DET,le,10,
1363,duc,duc,1.5,N,N,,C/V\,NOUN,duc,8,
1364,de,de,1.5,Pre,Pre,de,C/(e)\,ADP,de,10,
1365,Bourgongne,bourgongne,1.5,N,N,,C/V\.'C/V\.C/(e)\,PROPN,Bourgogne,9,
1366,mon,mon,1.5,Det,Det,mon,C/V\,DET,mon,10,
1367,père,pere,1.5,N,N,,'C/V\.C/(e)\,NOUN,père,9,
1368,",",",",1.5,Pnc,Pnc,,,PUNCT,",",9,
1369,ayséement,ayseement,1.5,Adv,Adv,,/V\.C/V\.C/e\.'C/V\,ADV,aisément,9,
1370,toutes,toutes,1.5,QIs,QIs,tout,'C/V\.C/e\,DET,tout,10,
1371,ces,ces,1.5,Dem,Dem,cist,C/V\,DET,cist,10,
1372,deux,deux,1.5,QIs,QIs,deux,C/V\,NUM,deux,10,
1373,partyes,partyes,1.5,N,N,,C/V\.'C/V\./e\,NOUN,partie,8,
1374,se,se,1.5,Prn,Prn$$,se,C/(e)\,PRON,se,10,
1375,convertiroient,convertiroient,1.5,Vfin,Vfin,,C/V\.C/V\.C/V\.'C/V\./e\,VERB,convertir,9,
1376,contre,contre,1.5,PrA,PrA,contre3,'C/V\.C/(e)\,ADP,contre,10,
1377,nous,nous,1.5,Prn,Prn,nous,C/V\,PRON,nous,10,
1378,.,.,1.5,Pnc,Pnc,,,PUNCT,.,9,
1379,Pour,pour,1.5,Pre,Pre,pour,C/V\,ADP,pour,10,
1380,quoy,quoy,1.5,Qux,Qux,que,C/V\,PRON,que,10,
1381,est,est,1.5,Vfin,Vfin,être,/V\,VERB,être,10,
1382,necessaire,necessaire,1.5,Adj,Adj,,C/V\.C/V\.'C/V\.C/(e)\,ADJ,nécessaire,8,
1383,de,de,1.5,Pre,Pre,de,C/(e)\,ADP,de,10,
1384,se,se,1.5,Prn,Prn$,se,C/(e)\,PRON,se,10,
1385,pourveoir,pourveoir,1.5,Vinf,Vinf,pourvoir,C/V\.C/(V)\.'/V\,VERB,pourvoir,10,
1386,d',d',1.5,Pre,Pre,de,C/\,ADP,de,10,
1387,amys,amys,1.5,N,N,,/V\.'C/V\,NOUN,ami,3,
1388,.,.,1.5,Pnc,Pnc,,,PUNCT,.,9,
1389,»,»,1.5,Pnc,Pnc,,,PUNCT,»,9,
1390,Et,et,1.5,Crd,Crd,et,/V\,CCONJ,et,10,
1391,",",",",1.5,Pnc,Pnc,,,PUNCT,",",9,
1392,sur,sur,1.5,PrA,PrA,sur,C/V\,ADP,sur,10,
1393,ceste,ceste,1.5,Dem,Dem,cist,'C/V\.C/(e)\,DET,cist,10,
1394,seulle,seulle,1.5,Adj,Adj,seul,'C/V\.C/(e)\,ADJ,seul,10,
1395,ymagination,ymagination,1.5,N,N,,/V\.C/V\.C/V\.C/V\.C/{V}\.'/V\,NOUN,imagination,9,
1396,",",",",1.5,Pnc,Pnc,,,PUNCT,",",9,
1397,fut,fut,1.5,Vfin,Vfin,être,C/V\,VERB,être,10,
1398,envoyé,envoyé,1.5,Vpp,Vpp,envoyer,/V\.C/V\.'C/V\,VERB,envoyer,10,
1399,messire,messire,1.5,N,N,,C/V\.'C/V\.C/(e)\,NOUN,messire,5,
1400,Guillaume,guillaume,1.5,N,N,,C/V\.'C/V\.C/(e)\,PROPN,Guillaume,8,
1401,de,de,1.5,Pre,Pre,de,C/(e)\,ADP,de,10,
1402,Cluny,cluny,1.5,N,N,,C/V\.'C/V\,PROPN,Cluny,9,
1403,",",",",1.5,Pnc,Pnc,,,PUNCT,",",9,
1404,prothonotaire,prothonotaire,1.5,N,N,,C/V\.C/V\.C/V\.'C/V\.C/(e)\,NOUN,protonotaire,9,
1405,",",",",1.5,Pnc,Pnc,,,PUNCT,",",9,
1406,qui,qui,1.5,Qux,Qux,qui,C/V\,PRON,qui,10,
1407,est,est,1.5,Vfin,Vfin,être,/V\,VERB,être,10,
1408,mort,mort,1.5,Vpp,Vpp,mourir,C/V\,VERB,mourir,10,
1409,depuis,depuis,1.5,PrA,PrA,depuis,C/V\.'C/V\,ADV,depuis,10,
1410,evesque,evesque,1.5,N,N,,/V\.'C/V\.C/(e)\,NOUN,évêque,8,
1411,de,de,1.5,Pre,Pre,de,C/(e)\,ADP,de,10,
1412,Poictiers,poictiers,1.5,N,N,,C/V\.'C/V\,PROPN,Poitiers,9,
1413,",",",",1.5,Pnc,Pnc,,,PUNCT,",",9,
1414,devers,devers,1.5,PrA,PrA,devers,C/V\.'C/V\,ADP,devers,10,
1415,le,le,1.5,Det,Det,le,C/(e)\,DET,le,10,
1416,roy,roy,1.5,N,N,,C/V\,NOUN,roi,8,
1417,Edouart,edouart,1.5,N,N,,/V\.C/V\.'C/V\,PROPN,Édouard,9,
1418,d',d',1.5,Pre,Pre,de,C/\,ADP,de,10,
1419,Angleterre,angleterre,1.5,N,N,,/V\.C/e\.'C/V\.C/(e)\,PROPN,Angleterre,9,
1420,",",",",1.5,Pnc,Pnc,,,PUNCT,",",9,
1421,qui,qui,1.5,Qux,Qux,qui,C/V\,PRON,qui,10,
1422,pour,pour,1.5,Pre,Pre,pour,C/V\,ADP,pour,10,
1423,lors,lors,1.5,Adv,Adv,lors,C/V\,ADV,lors,10,
1424,régnoit,regnoit,1.5,Vfin,Vfin,,C/V\.'C/V\,VERB,régner,9,
1425,.,.,1.5,Pnc,Pnc,,,PUNCT,.,9,
1426,Auquel,auquel,1.5,Pre+Qux,Pre+Qux,à.lequel,/V\.'C/V\,ADP.PRON,à.lequel,10,
1427,mondict,mondict,1.5,Dem,Dem,mondit,C/V\.'C/V\,DET,mondit,10,
1428,seigneur,seigneur,1.5,N,N,,C/V\.'C/V\,NOUN,seigneur,8,
1429,de,de,1.5,Pre,Pre,de,C/(e)\,ADP,de,10,
1430,Charroloys,charroloys,1.5,N,N,,C/V\.C/V\.'C/V\,PROPN,Charolais,-10,Charolais
1431,avoit,avoit,1.5,Vfin,Vfin,avoir,/V\.'C/V\,VERB,avoir,10,
1432,tousjours,tousjours,1.5,Adv,Adv,toujours,C/V\.'C/V\,ADV,toujours,10,
1433,eu,eu,1.5,Vpp,Vpp,avoir,/(V)\.'/V\,VERB,avoir,10,
1434,inimitié,inimitié,1.5,N,N,,/V\.C/V\.C/V\.'C/V\,NOUN,inimitié,9,
1435,",",",",1.5,Pnc,Pnc,,,PUNCT,",",9,
1436,et,et,1.5,Crd,Crd,et,/V\,CCONJ,et,10,
1437,portoit,portoit,1.5,Vfin,Vfin,porter,C/V\.'C/V\,VERB,porter,10,
1438,la,la,1.5,Det,Det,le,C/V\,DET,le,10,
1439,maison,maison,1.5,N,N,,C/V\.'C/V\,NOUN,maison,3,
1440,de,de,1.5,Pre,Pre,de,C/(e)\,ADP,de,10,
1441,Lanclastre,lanclastre,1.5,N,N,,C/V\.'C/V\.C/(e)\,PROPN,Lancaster,9,
1442,contre,contre,1.5,PrA,PrA,contre3,'C/V\.C/(e)\,ADP,contre,10,
1443,luy,luy,1.5,Prn,Prn,lui,C/V\,PRON,lui,10,
1444,",",",",1.5,Pnc,Pnc,,,PUNCT,",",9,
1445,dont,dont,1.5,Qux,Qux,dont,C/V\,PRON,dont,10,
1446,il,il,1.5,Prn,Prn$,il,/V\,PRON,il,10,
1447,estoit,estoit,1.5,Vfin,Vfin,être,/V\.'C/V\,VERB,être,10,
1448,yssu,yssu,1.5,Vpp,Vpp,issir,/V\.'C/V\,VERB,issir,10,
1449,de,de,1.5,Pre,Pre,de,C/(e)\,ADP,de,10,
1450,par,par,1.5,Pre,Pre,par,C/V\,ADP,par,10,
1451,sa,sa,1.5,Det,Det,son4,C/V\,DET,son,10,
1452,mère,mere,1.5,N,N,,'C/V\.C/(e)\,NOUN,mère,3,
1453,.,.,1.5,Pnc,Pnc,,,PUNCT,.,9,
1454,Et,et,1.5,Crd,Crd,et,/V\,CCONJ,et,10,
1455,par,par,1.5,Pre,Pre,par,C/V\,ADP,par,10,
1456,l',l',1.5,Det,Det,le,C/\,DET,le,10,
1457,instruction,instruction,1.5,N,N,,/V\.C/V\.C/{V}\.'/V\,NOUN,instruction,9,
1458,dudict,dudict,1.5,Pre+Dem,Pre+Dem,de.ledit,C/V\.'C/V\,ADP.DET,de.ledit,10,
1459,de,de,1.5,Pre,Pre,de,C/(e)\,ADP,de,10,
1460,Cluny,cluny,1.5,N,N,,C/V\.'C/V\,PROPN,Cluny,9,
1461,luy,luy,1.5,Prn,Prn$$,lui,C/V\,PRON,lui,10,
1462,estoit,estoit,1.5,Vfin,Vfin,être,/V\.'C/V\,VERB,être,10,
1463,ordonné,ordonné,1.5,Vpp,Vpp,,/V\.C/V\.'C/V\,VERB,ordonner,8,
1464,d',d',1.5,Pre,Pre,de,C/\,ADP,de,10,
1465,entrer,entrer,1.5,Vinf,Vinf,entrer,/V\.'C/V\,VERB,entrer,10,
1466,en,en,1.5,Pre,Pre,en,/V\,ADP,en,10,
1467,practique,practique,1.5,N,N,,C/V\.'C/V\.C/(e)\,NOUN,pratique,9,
1468,du,du,1.5,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10,
1469,mariage,mariage,1.5,N,N,,C/V\.C/V\.'C/V\.C/(e)\,NOUN,mariage,9,
1470,à,a,1.5,Pre,Pre,à,/V\,ADP,à,10,
1471,la,la,1.5,Det,Det,le,C/V\,DET,le,10,
1472,soeur,soeur,1.5,N,N,,C/V\,NOUN,soeur,9,
1473,du,du,1.5,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10,
1474,roi,roi,1.5,N,N,,C/V\,NOUN,roi,8,
1475,d',d',1.5,Pre,Pre,de,C/\,ADP,de,10,
1476,Angleterre,angleterre,1.5,N,N,,/V\.C/e\.'C/V\.C/(e)\,PROPN,Angleterre,9,
1477,",",",",1.5,Pnc,Pnc,,,PUNCT,",",9,
1478,appellée,appellee,1.5,Vpp,Vpp,appeler,/V\.C/e\.'C/V\./(e)\,VERB,appeler,10,
1479,Marguerite,marguerite,1.5,N,N,,C/V\.C/V\.'C/V\.C/(e)\,PROPN,Marguerite,8,
1480,",",",",1.5,Pnc,Pnc,,,PUNCT,",",9,
1481,et,et,1.5,Crd,Crd,et,/V\,CCONJ,et,10,
1482,non,non,1.5,Neg,Neg,ne,C/V\,ADV,ne,10,
1483,d',d',1.5,Pre,Pre,de,C/\,ADP,de,10,
1484,estraindre,estraindre,1.5,Vinf,Vinf,étreindre,/V\.'C/V\.C/(e)\,VERB,étreindre,10,
1485,le,le,1.5,Det,Det,le,C/(e)\,DET,le,10,
1486,marché,marché,1.5,N,N,,C/V\.'C/V\,NOUN,marché,8,
1487,",",",",1.5,Pnc,Pnc,,,PUNCT,",",9,
1488,mais,mais,1.5,Crd,Crd,mais,C/V\,CCONJ,mais,10,
1489,seulement,seulement,1.5,Adv,Adv,seulement,C/V\.C/e\.'C/V\,ADV,seulement,10,
1490,",",",",1.5,Pnc,Pnc,,,PUNCT,",",9,
1491,congnoissant,congnoissant,1.5,Vprs,Vprs,connaître,C/V\.C/V\.'C/V\,VERB,connaître,10,
1492,que,que,1.5,Sub,Sub,que,C/(e)\,SCONJ,que,10,
1493,le,le,1.5,Det,Det,le,C/(e)\,DET,le,10,
1494,roy,roy,1.5,N,N,,C/V\,NOUN,roi,8,
1495,d',d',1.5,Pre,Pre,de,C/\,ADP,de,10,
1496,Angleterre,angleterre,1.5,N,N,,/V\.C/e\.'C/V\.C/(e)\,PROPN,Angleterre,9,
1497,l',l',1.5,Prn,Prn$$,le,C/\,PRON,le,10,
1498,avoit,avoit,1.5,Vfin,Vfin,avoir,/V\.'C/V\,VERB,avoir,10,
1499,fort,fort,1.5,Adv,Adv,fort,C/V\,ADV,fort,10,
1500,desiré,desiré,1.5,Vpp,Vpp,désirer,C/V\.C/V\.'C/V\,VERB,désirer,10,
1501,",",",",1.5,Pnc,Pnc,,,PUNCT,",",9,
1502,luy,luy,1.5,Prn,Prn$$,lui,C/V\,PRON,lui,10,
1503,sembloit,sembloit,1.5,Vfin,Vfin,sembler,C/V\.'C/V\,VERB,sembler,10,
1504,bien,bien,1.5,Adv,Adv,bien,C/V\,ADV,bien,10,
1505,que,que,1.5,Sub,Sub,que,C/(e)\,SCONJ,que,10,
1506,pour,pour,1.5,Pre,Pre,pour,C/V\,ADP,pour,10,
1507,le,le,1.5,Det,Det,le,C/(e)\,DET,le,10,
1508,moins,moins,1.5,N,N,,C/V\,PROPN|NOUN,moins,-1,moins
1509,ne,ne,1.5,Neg,Neg$$,ne,C/(e)\,ADV,ne,10,
1510,feroit,feroit,1.5,Vfin,Vfin,faire,C/V\.'C/V\,VERB,faire,10,
1511,riens,riens,1.5,N,N,rien,C/V\,PROPN|NOUN,rien,10,
1512,contre,contre,1.5,PrA,PrA,contre3,'C/V\.C/(e)\,ADP,contre,10,
1513,luy,luy,1.5,Prn,Prn,lui,C/V\,PRON,lui,10,
1514,et,et,1.5,Crd,Crd,et,/V\,CCONJ,et,10,
1515,que,que,1.5,Sub,Sub,que,C/(e)\,SCONJ,que,10,
1516,",",",",1.5,Pnc,Pnc,,,PUNCT,",",9,
1517,s',s',1.5,Sub,Sub,si3,C/\,SCONJ,si,10,
1518,il,il,1.5,Prn,Prn$,il,/V\,PRON,il,10,
1519,en,en,1.5,Prn,Prn$$,en2,/V\,PRON,en,10,
1520,avoit,avoit,1.5,Vfin,Vfin,avoir,/V\.'C/V\,VERB,avoir,10,
1521,affaire,affaire,1.5,N,N,,/V\.'C/V\.C/(e)\,NOUN,affaire,8,
1522,",",",",1.5,Pnc,Pnc,,,PUNCT,",",9,
1523,qu',qu',1.5,Sub,Sub,que,C/\,SCONJ,que,10,
1524,il,il,1.5,Prn,Prn$,il,/V\,PRON,il,10,
1525,le,le,1.5,Prn,Prn$$,le,C/(e)\,PRON,le,10,
1526,gaigneroit,gaigneroit,1.5,Vfin,Vfin,gagner,C/V\.C/e\.'C/V\,VERB,gagner,10,
1527,des,des,1.5,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10,
1528,siens,siens,1.5,Adj,Adj,son4,C/V\,ADJ,son,10,
1529,.,.,1.5,Pnc,Pnc,,,PUNCT,.,9,
1530,Et,et,1.5,Crd,Crd,et,/V\,CCONJ,et,10,
1531,",",",",1.5,Pnc,Pnc,,,PUNCT,",",9,
1532,combien,combien,1.5,Qux,Qux,combien,C/V\.'C/V\,ADV,combien,10,
1533,qu',qu',1.5,Sub,Sub,que,C/\,SCONJ,que,10,
1534,il,il,1.5,Prn,Prn$,il,/V\,PRON,il,10,
1535,n',n',1.5,Neg,Neg$$,ne,C/\,ADV,ne,10,
1536,eust,eust,1.5,Vfin,Vfin,avoir,/(V)\.'/V\,VERB,avoir,10,
1537,ung,ung,1.5,QIs,QIs,un,/V\,DET,un,10,
1538,seul,seul,1.5,Adj,Adj,seul,C/V\,ADJ,seul,10,
1539,vouloir,vouloir,1.5,N,N,vouloir,C/V\.'C/V\,NOUN,vouloir,10,
1540,de,de,1.5,Pre,Pre,de,C/(e)\,ADP,de,10,
1541,conclure,conclure,1.5,Vinf,Vinf,conclure,C/V\.'C/V\.C/(e)\,VERB,conclure,10,
1542,ce,ce,1.5,Dem,Dem,cist,C/(e)\,DET,cist,10,
1543,marché,marché,1.5,N,N,,C/V\.'C/V\,NOUN,marché,8,
1544,et,et,1.5,Crd,Crd,et,/V\,CCONJ,et,10,
1545,que,que,1.5,Sub,Sub,que,C/(e)\,SCONJ,que,10,
1546,la,la,1.5,Det,Det,le,C/V\,DET,le,10,
1547,chose,chose,1.5,N,N,,'C/V\.C/(e)\,NOUN,chose,8,
1548,du,du,1.5,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10,
1549,monde,monde,1.5,N,N,,'C/V\.C/(e)\,NOUN,monde,8,
1550,que,que,1.5,Qux,Qux,que,C/(e)\,PRON,que,10,
1551,plus,plus,1.5,Adv,Adv,plus,C/V\,ADV,plus,10,
1552,il,il,1.5,Prn,Prn$,il,/V\,PRON,il,10,
1553,hayoit,hayoit,1.5,Vfin,Vfin,haïr,C/V\.'C/V\,VERB,haïr,10,
1554,en,en,1.5,Pre,Pre,en,/V\,ADP,en,10,
1555,son,son,1.5,Det,Det,son4,C/V\,DET,son,10,
1556,cueur,cueur,1.5,N,N,,C/V\,NOUN,coeur,3,
1557,estoit,estoit,1.5,Vfin,Vfin,être,/V\.'C/V\,VERB,être,10,
1558,la,la,1.5,Det,Det,le,C/V\,DET,le,10,
1559,maison,maison,1.5,N,N,,C/V\.'C/V\,NOUN,maison,3,
1560,d',d',1.5,Pre,Pre,de,C/\,ADP,de,10,
1561,Yort,yort,1.5,N,N,,/V\,PROPN,York,9,
1562,",",",",1.5,Pnc,Pnc,,,PUNCT,",",9,
1563,si,si,1.5,Adv,Adv,si4,C/V\,ADV,si,10,
1564,fut,fut,1.5,Vfin,Vfin,être,C/V\,VERB,être,10,
1565,tant,tant,1.5,QIs,QIs,tant,C/V\,ADV,tant,10,
1566,demenée,demenee,1.5,Vpp,Vpp,démener,C/V\.C/e\.'C/V\./(e)\,VERB,démener,10,
1567,ceste,ceste,1.5,Dem,Dem,cist,'C/V\.C/(e)\,DET,cist,10,
1568,matière,matiere,1.5,N,N,,C/V\.'C/V\.C/(e)\,NOUN,matière,9,
1569,que,que,1.5,Sub,Sub,que,C/(e)\,SCONJ,que,10,
1570,",",",",1.5,Pnc,Pnc,,,PUNCT,",",9,
1571,plusieurs,plusieurs,1.5,QIs,QIs,plusieurs,C/V\.'C/V\,DET,plusieurs,10,
1572,années,annees,1.5,N,N,,/V\.'C/V\./e\,NOUN,année,9,
1573,après,aprés,1.5,PrA,PrA,après,/V\.'C/V\,ADV,après,10,
1574,",",",",1.5,Pnc,Pnc,,,PUNCT,",",9,
1575,elle,elle,1.5,Prn,Prn$,elle,'/V\.C/(e)\,PRON,elle,10,
1576,fut,fut,1.5,Vfin,Vfin,être,C/V\,VERB,être,10,
1577,conclue,conclue,1.5,Vpp,Vpp,conclure,C/V\.'C/V\./(e)\,VERB,conclure,10,
1578,;,;,1.5,Pnc,Pnc,,,PUNCT,;,9,
1579,et,et,1.5,Crd,Crd,et,/V\,CCONJ,et,10,
1580,print,print,1.5,Vfin,Vfin,prendre,C/V\,VERB,prendre,10,
1581,davantaige,davantaige,1.5,Adv,Adv,,C/V\.C/V\.'C/V\.C/(e)\,ADV,davantage,2,
1582,l',l',1.5,Det,Det,le,C/\,DET,le,10,
1583,ordre,ordre,1.5,N,N,,'/V\.C/(e)\,NOUN,ordre,8,
1584,de,de,1.5,Pre,Pre,de,C/(e)\,ADP,de,10,
1585,la,la,1.5,Det,Det,le,C/V\,DET,le,10,
1586,Jartière,jartiere,1.5,N,N,,C/V\.'C/V\.C/(e)\,NOUN,jarretière,9,
1587,et,et,1.5,Crd,Crd,et,/V\,CCONJ,et,10,
1588,la,la,1.5,Prn,Prn,le,C/V\,PRON,le,10,
1589,porta,porta,1.5,Vfin,Vfin,porter,C/V\.'C/V\,VERB,porter,10,
1590,toute,toute,1.5,QIs,QIs,tout,'C/V\.C/(e)\,DET,tout,10,
1591,sa,sa,1.5,Det,Det,son4,C/V\,DET,son,10,
1592,vie,vie,1.5,N,N,,'C/V\./(e)\,NOUN,vie,3,
1593,.,.,1.5,Pnc,Pnc,,,PUNCT,.,9,
1594,Et,et,1.5,Crd,Crd,et,/V\,CCONJ,et,10,
1595,mainte,mainte,1.5,QIs,QIs,maint,'C/V\.C/(e)\,DET,maint,10,
1596,telle,telle,1.5,Adj,Adj,tel,'C/V\.C/(e)\,ADJ,tel,10,
1597,oeuvre,oeuvre,1.5,N,N,,'/V\.C/(e)\,NOUN,oeuvre,5,
1598,se,se,1.5,Prn,Prn$$,se,C/(e)\,PRON,se,10,
1599,fait,fait,1.5,Vfin,Vfin,faire,C/V\,VERB,faire,10,
1600,en,en,1.5,Pre,Pre,en,/V\,ADP,en,10,
1601,ce,ce,1.5,Dem,Dem,cist,C/(e)\,DET,cist,10,
1602,monde,monde,1.5,N,N,,'C/V\.C/(e)\,NOUN,monde,8,
1603,comme,comme,1.5,Sub,Sub,comme,'C/V\.C/(e)\,SCONJ,comme,10,
1604,celle,celle,1.5,Dem,Dem,cil,'C/V\.C/(e)\,PRON,cil,10,
1605,que,que,1.5,Qux,Qux,que,C/(e)\,PRON,que,10,
1606,j',j',1.5,Prn,Prn$,je,C/\,PRON,je,10,
1607,ay,ay,1.5,Vfin,Vfin,avoir,/V\,VERB,avoir,10,
1608,dessus,dessus,1.5,PrA,PrA,dessus,C/V\.'C/V\,ADV,dessus,10,
1609,declairée,declairee,1.5,Vpp,Vpp,,C/V\.C/V\.'C/V\./(e)\,VERB,déclarer,9,
1610,",",",",1.5,Pnc,Pnc,,,PUNCT,",",9,
1611,et,et,1.5,Crd,Crd,et,/V\,CCONJ,et,10,
1612,par,par,1.5,Pre,Pre,par,C/V\,ADP,par,10,
1613,especial,especial,1.5,Adj,Adj,,/V\.C/V\.C/{V}\.'/V\,ADJ,espécial,9,
1614,entre,entre,1.5,PrA,PrA,entre,'/V\.C/(e)\,ADP,entre,10,
1615,les,les,1.5,Det,Det,le,C/V\,DET,le,10,
1616,grans,grans,1.5,Adj,Adj,grand,C/V\,ADJ,grand,10,
1617,princes,princes,1.5,N,N,,'C/V\.C/e\,NOUN,prince,8,
1618,qui,qui,1.5,Qux,Qux,qui,C/V\,PRON,qui,10,
1619,sont,sont,1.5,Vfin,Vfin,être,C/V\,VERB,être,10,
1620,beaucoup,beaucoup,1.5,Adv,Adv,beaucoup,C/V\.'C/V\,ADV,beaucoup,10,
1621,plus,plus,1.5,Adv,Adv,plus,C/V\,ADV,plus,10,
1622,suspessonneux,suspessonneux,1.5,Adj,Adj,,C/V\.C/V\.C/V\.'C/V\,ADJ,soupçonneux,9,
1623,que,que,1.5,Sub,Sub,que,C/(e)\,SCONJ,que,10,
1624,autres,autres,1.5,Adj,Adj,autre,'/V\.C/e\,ADJ,autre,10,
1625,gens,gens,1.5,N,N,,C/V\,NOUN,gent,11,
1626,",",",",1.5,Pnc,Pnc,,,PUNCT,",",9,
1627,pour,pour,1.5,Pre,Pre,pour,C/V\,ADP,pour,10,
1628,les,les,1.5,Det,Det,le,C/V\,DET,le,10,
1629,doubtes,doubtes,1.5,N,N,,'C/V\.C/e\,NOUN,doute,8,
1630,et,et,1.5,Crd,Crd,et,/V\,CCONJ,et,10,
1631,advertissemens,advertissemens,1.5,N,N,,/V\.C/V\.C/V\.C/e\.'C/V\,NOUN,avertissement,9,
1632,que,que,1.5,Qux,Qux,que,C/(e)\,PRON,que,10,
1633,on,on,1.5,Prn,Prn$,on,/V\,PRON,on,10,
1634,leur,leur,1.5,Prn,Prn$$,leur,C/V\,PRON,leur,10,
1635,faict,faict,1.5,Vfin,Vfin,faire,C/V\,VERB,faire,10,
1636,et,et,1.5,Crd,Crd,et,/V\,CCONJ,et,10,
1637,très,tres,1.5,Adv,Adv,très,C/V\,ADV,très,10,
1638,souvent,souvent,1.5,Adv,Adv,souvent,C/V\.'C/V\,ADV,souvent,10,
1639,par,par,1.5,Pre,Pre,par,C/V\,ADP,par,10,
1640,flateries,flateries,1.5,N,N,,C/V\.C/e\.'C/V\./e\,NOUN,flatterie,9,
1641,",",",",1.5,Pnc,Pnc,,,PUNCT,",",9,
1642,sans,sans,1.5,Pre,Pre,sans,C/V\,ADP,sans,10,
1643,nul,nul,1.5,QIs,QIs,nul,C/V\,DET,nul,10,
1644,besoing,besoing,1.5,N,N,,C/V\.'C/V\,NOUN,besoin,8,
1645,qu',qu',1.5,Qux,Qux,que,C/\,PRON,que,10,
1646,il,il,1.5,Prn,Prn$,il,/V\,PRON,il,10,
1647,en,en,1.5,Prn,Prn$$,en2,/V\,PRON,en,10,
1648,soit,soit,1.5,Vfin,Vfin,être,C/V\,VERB,être,10,
1649,.,.,1.5,Pnc,Pnc,,,PUNCT,.,9,
1650,Le,le,1.6,Det,Det,le,C/(e)\,DET,le,10,
1651,siège,siege,1.6,N,N,,'C/V\.C/(e)\,NOUN,siège,9,
1652,de,de,1.6,Pre,Pre,de,C/(e)\,ADP,de,10,
1653,Paris,paris,1.6,N,N,,C/V\.'C/V\,PROPN,Paris,3,
1654,_1,_1,1.6,QIs,QIs,un,/V\,NUM,un,10,
1655,.,.,1.6,Pnc,Pnc,,,PUNCT,.,9,
1656,Passage,passage,1.6,N,N,,C/V\.'C/V\.C/(e)\,NOUN,passage,3,
1657,de,de,1.6,Pre,Pre,de,C/(e)\,ADP,de,10,
1658,la,la,1.6,Det,Det,le,C/V\,DET,le,10,
1659,Seine,seine,1.6,N,N,,'C/V\.C/(e)\,PROPN,Seine,8,
1660,et,et,1.6,Crd,Crd,et,/V\,CCONJ,et,10,
1661,arrivée,arrivee,1.6,N,N,,/V\.C/V\.'C/V\./(e)\,NOUN,arrivée,8,
1662,de,de,1.6,Pre,Pre,de,C/(e)\,ADP,de,10,
1663,Jean,jean,1.6,N,N,,C/V\,PROPN,Jean,8,
1664,de,de,1.6,Pre,Pre,de,C/(e)\,ADP,de,10,
1665,Calabre,calabre,1.6,N,N,,C/V\.'C/V\.C/(e)\,PROPN,Calabre,8,
1666,.,.,1.6,Pnc,Pnc,,,PUNCT,.,9,
1667,-,-,1.6,Pnc,Pnc,,,PUNCT,-,9,
1668,Ainsi,ainsi,1.6,Adv,Adv,ainsi,/V\.'C/V\,ADV,ainsi,10,
1669,comme,comme,1.6,Sub,Sub,comme,'C/V\.C/(e)\,SCONJ,comme,10,
1670,il,il,1.6,Prn,Prn$,il,/V\,PRON,il,10,
1671,avoit,avoit,1.6,Vfin,Vfin,avoir,/V\.'C/V\,VERB,avoir,10,
1672,esté,esté,1.6,Vpp,Vpp,être,/V\.'C/V\,VERB,être,10,
1673,conclud,conclud,1.6,Vpp,Vpp,conclure,C/V\.'C/V\,VERB,conclure,10,
1674,",",",",1.6,Pnc,Pnc,,,PUNCT,",",9,
1675,tous,tous,1.6,QIs,QIs,tout,C/V\,DET,tout,10,
1676,ces,ces,1.6,Dem,Dem,cist,C/V\,DET,cist,10,
1677,seigneurs,seigneurs,1.6,N,N,,C/V\.'C/V\,NOUN,seigneur,8,
1678,se,se,1.6,Prn,Prn$$,se,C/(e)\,PRON,se,10,
1679,partirent,partirent,1.6,Vfin,Vfin,partir,C/V\.'C/V\.C/e\,VERB,partir,10,
1680,d',d',1.6,Pre,Pre,de,C/\,ADP,de,10,
1681,Estampes,estampes,1.6,N,N,,/V\.'C/V\.C/e\,PROPN,Étampes,8,
1682,",",",",1.6,Pnc,Pnc,,,PUNCT,",",9,
1683,après,aprés,1.6,PrA,PrA,après,/V\.'C/V\,ADP,après,10,
1684,y,y,1.6,Prn,Prn$$,y2,/V\,PRON,y,10,
1685,avoir,avoir,1.6,Vinf,Vinf,avoir,/V\.'C/V\,VERB,avoir,10,
1686,sejourné,sejourné,1.6,Vpp,Vpp,,C/V\.C/V\.'C/V\,VERB,séjourner,9,
1687,quelque,quelque,1.6,QIs,QIs,quelque,'C/V\.C/(e)\,ADV,quelque,10,
1688,peu,peu,1.6,N,N,peu,C/V\,PROPN|NOUN,peu,10,
1689,de,de,1.6,Pre,Pre,de,C/(e)\,ADP,de,10,
1690,jours,jours,1.6,N,N,,C/V\,NOUN,jour,8,
1691,",",",",1.6,Pnc,Pnc,,,PUNCT,",",9,
1692,et,et,1.6,Crd,Crd,et,/V\,CCONJ,et,10,
1693,tirèrent,tirerent,1.6,Vfin,Vfin,,C/V\.'C/V\.C/e\,VERB,tirer,9,
