wd_id,line_id,linewd,word,lex_id,textlineid,syntag,syntag2,lemma,syllabified,pos,lemma_ofl,lemma_score,,
2827,291,3,plus,plus,291,Adv,Adv,plus,C/V\,ADV,plus,10,,
2828,291,4,n',n',291,Neg,Neg$$,ne,C/\,ADV,ne,10,,
2829,291,5,en,en,291,Prn,Prn$$,en2,/V\,PRON,en,10,,
2830,291,6,fasoie,fasoie,291,Vfin,Vfin,faire,C/V\.'C/V\./(e)\,VERB,faire,10,,
2831,291,7,en,en,291,Pre,Pre,en,/V\,ADP,en,10,,
2832,291,8,jour,jour,291,N,N,,C/V\,NOUN,jour,8,,
2833,291,9,de,de,291,Pre,Pre,de,C/(e)\,ADP,de,10,,
2834,291,10,men,men,291,Det,Det,mon,C/V\,DET,mon,10,,
2835,291,11,vivant,vivant,291,N,N,,C/V\.'C/V\,NOUN,vivant,8,,
2836,291,12,",",",",291,Pnc,Pnc,,,PUNCT,",",9,,
2837,292,1,s',s',292,Adv,Adv,si4,C/\,ADV,si,10,,
2838,292,2,en,en,292,Prn,Prn$$,en2,/V\,PRON,en,10,,
2839,292,3,aray,aray,292,Vfin,Vfin,avoir,/V\.'C/V\,VERB,avoir,10,,
2840,292,4,ge,ge,292,Prn,Prn%,je,C/(e)\,PRON,je,10,,
2841,292,5,deduit,deduit,292,N,N,,C/V\.'C/V\,NOUN,déduit,8,,
2842,292,6,et,et,292,Crd,Crd,et,/V\,CCONJ,et,10,,
2843,292,7,joie,joie,292,N,N,,'C/V\./(e)\,NOUN,joie,8,,
2844,292,8,en,en,292,Pre,Pre,en,/V\,ADP,en,10,,
2845,292,9,ramenbrant,ramenbrant,292,Vprs,Vprs,remembrer,C/V\.C/V\.'C/V\,VERB,remembrer,10,,
2846,293,1,du,du,293,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10,,
2847,293,2,jolly,jolly,293,Adj,Adj,,C/V\.'C/V\,ADJ,joli,6,,
2848,293,3,tamps,tamps,293,N,N,,C/V\,NOUN,temps,9,,
2849,293,4,que,que,293,Qux,Qux,que,C/(e)\,PRON,que,10,,
2850,293,5,j',j',293,Prn,Prn$,je,C/\,PRON,je,10,,
2851,293,6,ay,ay,293,Vfin,Vfin,avoir,/V\,VERB,avoir,10,,
2852,293,7,eu,eu,293,Vpp,Vpp,avoir,/(V)\.'/V\,VERB,avoir,10,,
2853,293,8,et,et,293,Crd,Crd,et,/V\,CCONJ,et,10,,
2854,293,9,nonpourquant,nonpourquant,293,Adv,Adv,nonpourquant,C/V\.C/V\.'C/V\,ADV,nonpourquant,10,,
2855,294,1,je,je,294,Prn,Prn$,je,C/(e)\,PRON,je,10,,
2856,294,2,serviray,serviray,294,Vfin,Vfin,servir,C/V\.C/V\.'C/V\,VERB,servir,10,,
2857,294,3,amours,amours,294,N,N,,/V\.'C/V\,NOUN,amour,8,,
2858,294,4,",",",",294,Pnc,Pnc,,,PUNCT,",",9,,
2859,294,5,qui,qui,294,Qux,Qux,qui,C/V\,PRON,qui,10,,
2860,294,6,que,que,294,Sub,Sub,que,C/(e)\,SCONJ,que,10,,
2861,294,7,m',m',294,Prn,Prn$$,me,C/\,PRON,me,10,,
2862,294,8,en,en,294,Prn,Prn$$,en2,/V\,PRON,en,10,,
2863,294,9,voist,voist,294,Vfin,Vfin,aller,C/V\,VERB,aller,10,,
2864,294,10,blamant,blamant,294,Vprs,Vprs,,C/V\.'C/V\,VERB,blâmer,6,,
2865,294,11,",",",",294,Pnc,Pnc,,,PUNCT,",",9,,
2866,295,1,coy,coy,295,Qux,Qux,que,C/V\,PRON,que,10,,
2867,295,2,que,que,295,Sub,Sub,que,C/(e)\,SCONJ,que,10,,
2868,295,3,saige,saige,295,Adj,Adj,sage,'C/V\.C/(e)\,ADJ,sage,10,,
2869,295,4,le,le,295,Prn,Prn$$,le,C/(e)\,PRON,le,10,,
2870,295,5,tiengnent,tiengnent,295,Vfin,Vfin,tenir,'C/V\.C/e\,VERB,tenir,10,,
2871,295,6,a,a,295,Pre,Pre,à,/V\,ADP,à,10,,
2872,295,7,euvre,euvre,295,N,N,,'/V\.C/(e)\,NOUN,oeuvre,8,,
2873,295,8,folliant,folliant,295,Vprs,Vprs,foloyer,C/V\.C/V\.'C/V\,VERB,foloyer,10,,
2874,295,9,",",",",295,Pnc,Pnc,,,PUNCT,",",9,,
2875,296,1,car,car,296,Crd,Crd,car,C/V\,CCONJ,car,10,,
2876,296,2,s',s',296,Sub,Sub,si3,C/\,SCONJ,si,10,,
2877,296,3,il,il,296,Prn,Prn$,il,/V\,PRON,il,10,,
2878,296,4,y,y,296,Prn,Prn$$,y2,/V\,PRON,y,10,,
2879,296,5,gist,gist,296,Vfin,Vfin,gésir,C/V\,VERB,gésir,10,,
2880,296,6,follie,follie,296,N,N,,C/V\.'C/V\./(e)\,NOUN,folie,8,,
2881,296,7,",",",",296,Pnc,Pnc,,,PUNCT,",",9,,
2882,296,8,elle,elle,296,Prn,Prn$,elle,'/V\.C/(e)\,PRON,elle,10,,
2883,296,9,est,est,296,Vfin,Vfin,être,/V\,VERB,être,10,,
2884,296,10,douce,douce,296,Adj,Adj,doux,'C/V\.C/(e)\,ADJ,doux,10,,
2885,296,11,et,et,296,Crd,Crd,et,/V\,CCONJ,et,10,,
2886,296,12,plaisant,plaisant,296,Vprs,Vprs,plaire,C/V\.'C/V\,VERB,plaire,10,,
2887,296,13,",",",",296,Pnc,Pnc,,,PUNCT,",",9,,
2888,297,1,et,et,297,Crd,Crd,et,/V\,CCONJ,et,10,,
2889,297,2,qui,qui,297,Qux,Qux,qui,C/V\,PRON,qui,10,,
2890,297,3,vit,vit,297,Vfin,Vfin,voir,C/V\,VERB,voir,10,,
2891,297,4,en,en,297,Pre,Pre,en,/V\,ADP,en,10,,
2892,297,5,plaisance,plaisance,297,N,N,,C/V\.'C/V\.C/(e)\,NOUN,plaisance,8,,
2893,297,6,",",",",297,Pnc,Pnc,,,PUNCT,",",9,,
2894,297,7,il,il,297,Prn,Prn$,il,/V\,PRON,il,10,,
2895,297,8,a,a,297,Vfin,Vfin,avoir,/V\,VERB,avoir,10,,
2896,297,9,assez,assez,297,Adv,Adv,assez,/V\.'C/V\,ADV,assez,10,,
2897,297,10,vaillant,vaillant,297,Vprs,Vprs,valoir,C/V\.'C/V\,VERB,valoir,10,,
2898,297,11,.,.,297,Pnc,Pnc,,,PUNCT,.,9,,
2899,297,12,»,»,297,Pnc,Pnc,,,PUNCT,»,9,,
2900,298,1,ainsy,ainsy,298,Adv,Adv,ainsi,/V\.'C/V\,ADV,ainsi,10,,
2901,298,2,disoit,disoit,298,Vfin,Vfin,dire,C/V\.'C/V\,VERB,dire,10,,
2902,298,3,huons,huons,298,N,N,,C/V\.'C/V\,NOUN,huon,5,,
2903,298,4,",",",",298,Pnc,Pnc,,,PUNCT,",",9,,
2904,298,5,ly,ly,298,Det,Det,le,C/V\,DET,le,10,,
2905,298,6,bachellers,bachellers,298,N,N,,C/V\.C/e\.'C/V\,NOUN,bachelier,9,,
2906,298,7,membrus,membrus,298,Adj,Adj,,C/V\.'C/V\,ADJ,membru,6,,
2907,298,8,.,.,298,Pnc,Pnc,,,PUNCT,.,9,,
2908,299,1,par,par,299,Pre,Pre,par,C/V\,ADP,par,10,,
2909,299,2,le,le,299,Det,Det,le,C/(e)\,DET,le,10,,
2910,299,3,païs,païs,299,N,N,,C/V\.'C/V\,NOUN,pays,8,,
2911,299,4,de,de,299,Pre,Pre,de,C/(e)\,ADP,de,10,,
2912,299,5,frisse,frisse,299,N,N,,'C/V\.C/(e)\,NOUN,frire,2,,
2913,299,6,fu,fu,299,Vfin,Vfin,être,C/V\,VERB,être,10,,
2914,299,7,cez,cez,299,Dem,Dem,cist,C/V\,DET,cist,10,,
2915,299,8,quemins,quemins,299,N,N,,C/V\.'C/V\,NOUN,chemin,0,,
2916,299,9,tenus,tenus,299,Vpp,Vpp,tenir,C/V\.'C/V\,VERB,tenir,10,,
2917,300,1,tant,tant,300,QIs,QIs,tant,C/V\,ADV,tant,10,,
2918,300,2,qu',qu',300,Sub,Sub,que,C/\,SCONJ,que,10,,
2919,300,3,il,il,300,Prn,Prn$,il,/V\,PRON,il,10,,
2920,300,4,vint,vint,300,Vfin,Vfin,venir,C/V\,VERB,venir,10,,
2921,300,5,a,a,300,Pre,Pre,à,/V\,ADP,à,10,,
2922,300,6,utrecht,utrecht,300,N,N,,/V\.'C/V\,NOUN,Utrecht,2,,
2923,300,7,",",",",300,Pnc,Pnc,,,PUNCT,",",9,,
2924,300,8,ne,ne,300,Neg,Neg$$,ne,C/(e)\,ADV,ne,10,,
2925,300,9,s',s',300,Prn,Prn$$,se,C/\,PRON,se,10,,
2926,300,10,est,est,300,Vfin,Vfin,être,/V\,VERB,être,10,,
2927,300,11,aresteus,aresteus,300,Vpp,Vpp,arrêter,/V\.C/V\.C/(V)\.'/V\,VERB,arrêter,10,,
2928,300,12,",",",",300,Pnc,Pnc,,,PUNCT,",",9,,
2929,301,1,ou,ou,301,Pre+Det,Pre+Det,en.le,/V\,ADP.DET,en.le,10,,
2930,301,2,pallais,pallais,301,N,N,,C/V\.'C/V\,NOUN,palais,3,,
2931,301,3,s',s',301,Prn,Prn$$,se,C/\,PRON,se,10,,
2932,301,4,en,en,301,Prn,Prn$$,en2,/V\,PRON,en,10,,
2933,301,5,alla,alla,301,Vfin,Vfin,aller,/V\.'C/V\,VERB,aller,10,,
2934,301,6,qui,qui,301,Qux,Qux,qui,C/V\,PRON,qui,10,,
2935,301,7,fu,fu,301,Vfin,Vfin,être,C/V\,VERB,être,10,,
2936,301,8,enclos,enclos,301,Vpp,Vpp,enclore,/V\.'C/V\,VERB,enclore,10,,
2937,301,9,de,de,301,Pre,Pre,de,C/(e)\,ADP,de,10,,
2938,301,10,murs,murs,301,N,N,,C/V\,NOUN,mur,3,,
2939,301,11,.,.,301,Pnc,Pnc,,,PUNCT,.,9,,
2940,302,1,la,la,302,Adv,Adv,là,C/V\,ADV,là,10,,
2941,302,2,estoit,estoit,302,Vfin,Vfin,être,/V\.'C/V\,VERB,être,10,,
2942,302,3,ly,ly,302,Det,Det,le,C/V\,DET,le,10,,
2943,302,4,bon,bon,302,Adj,Adj,bon,C/V\,ADJ,bon,10,,
2944,302,5,rois,rois,302,N,N,,C/V\,NOUN,roi,3,,
2945,302,6,nouvellement,nouvellement,302,Adv,Adv,,C/V\.C/V\.C/e\.'C/V\,ADV,nouvellement,9,,
2946,302,7,venus,venus,302,Vpp,Vpp,venir,C/V\.'C/V\,VERB,venir,10,,
2947,302,8,",",",",302,Pnc,Pnc,,,PUNCT,",",9,,
2948,303,1,hugon,hugon,303,N,N,,C/V\.'C/V\,NOUN,Hugon,2,,
2949,303,2,de,de,303,Pre,Pre,de,C/(e)\,ADP,de,10,,
2950,303,3,vauvenisse,vauvenisse,303,N,N,,C/V\.C/e\.'C/V\.C/(e)\,NOUN,vauvenise,-10,Vauvenisse,"Ort? Vauvise = Fluss in Franlreich, sonst habe ich nichts gefunden, könnte auch nur ein Familienname sein"
2951,303,4,qui,qui,303,Qux,Qux,qui,C/V\,PRON,qui,10,,
2952,303,5,fu,fu,303,Vfin,Vfin,être,C/V\,VERB,être,10,,
2953,303,6,fiers,fiers,303,Adj,Adj,fier,C/V\,ADJ,fier,10,,
2954,303,7,et,et,303,Crd,Crd,et,/V\,CCONJ,et,10,,
2955,303,8,cremus,cremus,303,Vpp,Vpp,craindre,C/V\.'C/V\,VERB,craindre,10,,
2956,303,9,.,.,303,Pnc,Pnc,,,PUNCT,.,9,,
2957,304,1,hues,hues,304,N,N,,'C/V\./e\,NOUN,ues,3,,
2958,304,2,vient,vient,304,Vfin,Vfin,venir,C/V\,VERB,venir,10,,
2959,304,3,o,o,304,Pre+Det,Pre+Det,à.le,/V\,ADP.DET,à.le,10,,
2960,304,4,pallais,pallais,304,N,N,,C/V\.'C/V\,NOUN,palais,3,,
2961,304,5,qui,qui,304,Qux,Qux,qui,C/V\,PRON,qui,10,,
2962,304,6,tant,tant,304,QIs,QIs,tant,C/V\,ADV,tant,10,,
2963,304,7,fu,fu,304,Vfin,Vfin,être,C/V\,VERB,être,10,,
2964,304,8,esleus,esleus,304,Vpp,Vpp,élire,/V\.C/(V)\.'/V\,VERB,élire,10,,
2965,304,9,",",",",304,Pnc,Pnc,,,PUNCT,",",9,,
2966,305,1,devant,devant,305,PrA,PrA,devant,C/V\.'C/V\,ADP,devant,10,,
2967,305,2,le,le,305,Det,Det,le,C/(e)\,DET,le,10,,
2968,305,3,roy,roy,305,N,N,,C/V\,NOUN,roi,8,,
2969,305,4,hugon,hugon,305,N,N,,C/V\.'C/V\,NOUN,Hugon,2,,
2970,305,5,est,est,305,Vfin,Vfin,être,/V\,VERB,être,10,,
2971,305,6,a,a,305,Pre,Pre,à,/V\,ADP,à,10,,
2972,305,7,genous,genous,305,N,N,,C/V\.'C/V\,NOUN,genou,9,,
2973,305,8,queüs,queüs,305,Vpp,Vpp,choir,C/(V)\.'/V\,VERB,choir,10,,
2974,305,9,",",",",305,Pnc,Pnc,,,PUNCT,",",9,,
2975,306,1,de,de,306,Pre,Pre,de,C/(e)\,ADP,de,10,,
2976,306,2,dieu,dieu,306,N,N,,C/V\,NOUN,dieu,3,,
2977,306,3,le,le,306,Prn,Prn$$,le,C/(e)\,PRON,le,10,,
2978,306,4,salua,salua,306,Vfin,Vfin,saluer,C/V\.C/V\.'C/V\,VERB,saluer,10,,
2979,306,5,qui,qui,306,Qux,Qux,qui,C/V\,PRON,qui,10,,
2980,306,6,o,o,306,Pre,Pre,o,/V\,ADP,o,10,,
2981,306,7,chiel,chiel,306,N,N,,C/V\,NOUN,ciel,9,,
2982,306,8,fait,fait,306,Vfin,Vfin,faire,C/V\,VERB,faire,10,,
2983,306,9,vertus,vertus,306,N,N,,C/V\.'C/V\,NOUN,vertu,8,,
2984,306,10,.,.,306,Pnc,Pnc,,,PUNCT,.,9,,
2985,307,1,ly,ly,307,Det,Det,le,C/V\,DET,le,10,,
2986,307,2,roy,roy,307,N,N,,C/V\,NOUN,roi,8,,
2987,307,3,par,par,307,Pre,Pre,par,C/V\,ADP,par,10,,
2988,307,4,se,se,307,Det,Det,son4,C/(e)\,DET,son,10,,
2989,307,5,bonté,bonté,307,N,N,,C/V\.'C/V\,NOUN,bonté,9,,
2990,307,6,le,le,307,Prn,Prn$$,le,C/(e)\,PRON,le,10,,
2991,307,7,fist,fist,307,Vfin,Vfin,faire,C/V\,VERB,faire,10,,
2992,307,8,relever,relever,307,Vinf,Vinf,relever,C/V\.C/e\.'C/V\,VERB,relever,10,,
2993,307,9,sus,sus,307,PrA,PrA,sus,C/V\,ADV,sus,10,,
2994,308,1,et,et,308,Crd,Crd,et,/V\,CCONJ,et,10,,
2995,308,2,ly,ly,308,Prn,Prn$$,li,C/V\,PRON,li,10,,
2996,308,3,a,a,308,Vfin,Vfin,avoir,/V\,VERB,avoir,10,,
2997,308,4,dit,dit,308,Vpp,Vpp,dire,C/V\,VERB,dire,10,,
2998,308,5,:,:,308,Pnc,Pnc,,,PUNCT,:,9,,
2999,308,6,«,«,308,Pnc,Pnc,,,PUNCT,«,9,,
3000,308,7,vassaus,vassaus,308,N,N,,C/V\.'C/V\,NOUN,vassal,9,,
3001,308,8,",",",",308,Pnc,Pnc,,,PUNCT,",",9,,
3002,308,9,bien,bien,308,Adv,Adv,bien,C/V\,ADV,bien,10,,
3003,308,10,soiiez,soiiez,308,Vfin,Vfin,être,C/V\.'C/V\,VERB,être,10,,
3004,308,11,vous,vous,308,Prn,Prn%,vous,C/V\,PRON,vous,10,,
3005,308,12,venus,venus,308,Vpp,Vpp,venir,C/V\.'C/V\,VERB,venir,10,,
3006,308,13,!,!,308,Pnc,Pnc,,,PUNCT,!,9,,
3007,309,1,ditëz,ditëz,309,Vfin,Vfin,dire,'C/V\.C/e\,VERB,dire,10,,
3008,309,2,ce,ce,309,Prn,Prn,ce,C/(e)\,PRON,ce,10,,
3009,309,3,qu',qu',309,Qux,Qux,que,C/\,PRON,que,10,,
3010,309,4,il,il,309,Prn,Prn$,il,/V\,PRON,il,10,,
3011,309,5,vous,vous,309,Prn,Prn$$,vous,C/V\,PRON,vous,10,,
3012,309,6,plaist,plaist,309,Vfin,Vfin,plaire,C/V\,VERB,plaire,10,,
3013,309,7,",",",",309,Pnc,Pnc,,,PUNCT,",",9,,
3014,309,8,bien,bien,309,Adv,Adv,bien,C/V\,ADV,bien,10,,
3015,309,9,serez,serez,309,Vfin,Vfin,être,C/V\.'C/V\,VERB,être,10,,
3016,309,10,entendus,entendus,309,Vpp,Vpp,entendre,/V\.C/V\.'C/V\,VERB,entendre,10,,
3017,309,11,.,.,309,Pnc,Pnc,,,PUNCT,.,9,,
3018,310,1,-,-,310,Pnc,Pnc,,,PUNCT,-,9,,
3019,310,2,sire,sire,310,N,N,,'C/V\.C/(e)\,NOUN,sire,11,,
3020,310,3,",",",",310,Pnc,Pnc,,,PUNCT,",",9,,
3021,310,4,ce,ce,310,Prn,Prn,ce,C/(e)\,PRON,ce,10,,
3022,310,5,dist,dist,310,Vfin,Vfin,dire,C/V\,VERB,dire,10,,
3023,310,6,huon,huon,310,N,N,,C/V\.'C/V\,NOUN,huon,5,,
3024,310,7,",",",",310,Pnc,Pnc,,,PUNCT,",",9,,
3025,310,8,de,de,310,Pre,Pre,de,C/(e)\,ADP,de,10,,
3026,310,9,dieus,dieus,310,N,N,,C/V\,NOUN,dieu,3,,
3027,310,10,aiiés,aiiés,310,Vfin,Vfin,avoir,/V\.'C/V\,VERB,avoir,10,,
3028,310,11,sallus,sallus,310,Vpp,Vpp,,C/V\.'C/V\,VERB,UNKNOWN,-10,saluer,DMF
3029,310,12,!,!,310,Pnc,Pnc,,,PUNCT,!,9,,
3030,311,1,du,du,311,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10,,
3031,311,2,bon,bon,311,Adj,Adj,bon,C/V\,ADJ,bon,10,,
3032,311,3,païs,païs,311,N,N,,C/V\.'C/V\,NOUN,pays,8,,
3033,311,4,de,de,311,Pre,Pre,de,C/(e)\,ADP,de,10,,
3034,311,5,franche,franche,311,N,N,,'C/V\.C/(e)\,PROPN|NOUN,franc,-1,franc2,DMF
3035,311,6,sui,sui,311,Vfin,Vfin,être,C/V\,VERB,être,10,,
3036,311,7,ge,ge,311,Prn,Prn%,je,C/(e)\,PRON,je,10,,
3037,311,8,nez,nez,311,Vpp,Vpp,naître,C/V\,VERB,naître,10,,
3038,311,9,et,et,311,Crd,Crd,et,/V\,CCONJ,et,10,,
3039,311,10,issus,issus,311,Vpp,Vpp,issir,/V\.'C/V\,VERB,issir,10,,
3040,311,11,",",",",311,Pnc,Pnc,,,PUNCT,",",9,,
3041,312,1,or,or,312,Adv,Adv,or2,/V\,ADV,or,10,,
3042,312,2,me,me,312,Prn,Prn$$,me,C/(e)\,PRON,me,10,,
3043,312,3,sui,sui,312,Vfin,Vfin,être,C/V\,VERB,être,10,,
3044,312,4,par,par,312,Pre,Pre,par,C/V\,ADP,par,10,,
3045,312,5,jonesse,jonesse,312,N,N,,C/V\.'C/V\.C/(e)\,NOUN,jeunesse,9,,
3046,312,6,de,de,312,Pre,Pre,de,C/(e)\,ADP,de,10,,
3047,312,7,men,men,312,Det,Det,mon,C/V\,DET,mon,10,,
3048,312,8,lieu,lieu,312,N,N,,C/V\,NOUN,lieu,3,,
3049,312,9,esmeüs,esmeüs,312,Vpp,Vpp,émouvoir,/V\.C/(V)\.'/V\,VERB,émouvoir,10,,
3050,312,10,",",",",312,Pnc,Pnc,,,PUNCT,",",9,,
3051,313,1,peu,peu,313,N,N,peu,C/V\,PROPN|NOUN,peu,10,,
3052,313,2,d',d',313,Pre,Pre,de,C/\,ADP,de,10,,
3053,313,3,avoir,avoir,313,N,N,avoir2,/V\.'C/V\,PROPN|NOUN,avoir,10,,
3054,313,4,enportay,enportay,313,Vfin,Vfin,emporter,/V\.C/V\.'C/V\,VERB,emporter,10,,
3055,313,5,",",",",313,Pnc,Pnc,,,PUNCT,",",9,,
3056,313,6,c',c',313,Prn,Prn,ce,C/\,PRON,ce,10,,
3057,313,7,est,est,313,Vfin,Vfin,être,/V\,VERB,être,10,,
3058,313,8,ja,ja,313,Adv,Adv,jà,C/V\,ADV,jà,10,,
3059,313,9,tous,tous,313,QIs,QIs,tout,C/V\,ADV,tout,10,,
3060,313,10,despendus,despendus,313,Vpp,Vpp,dépendre,C/V\.C/V\.'C/V\,VERB,dépendre,10,,
3061,313,11,;,;,313,Pnc,Pnc,,,PUNCT,;,9,,
3062,314,1,pour,pour,314,Pre,Pre,pour,C/V\,ADP,pour,10,,
3063,314,2,ce,ce,314,Prn,Prn,ce,C/(e)\,PRON,ce,10,,
3064,314,3,sui,sui,314,Vfin,Vfin,être,C/V\,VERB,être,10,,
3065,314,4,vers,vers,314,Pre,Pre,vers2,C/V\,ADP,vers,10,,
3066,314,5,vous,vous,314,Prn,Prn,vous,C/V\,PRON,vous,10,,
3067,314,6,trais,trais,314,Vpp,Vpp,traire,C/V\,VERB,traire,10,,
3068,314,7,",",",",314,Pnc,Pnc,,,PUNCT,",",9,,
3069,314,8,noble,noble,314,Adj,Adj,noble,'C/V\.C/(e)\,ADJ,noble,10,,
3070,314,9,rois,rois,314,N,N,,C/V\,NOUN,roi,3,,
3071,314,10,esleus,esleus,314,Vpp,Vpp,élire,/V\.C/(V)\.'/V\,VERB,élire,10,,
3072,314,11,",",",",314,Pnc,Pnc,,,PUNCT,",",9,,
3073,315,1,affin,affin,315,Adv,Adv,afin,/V\.'C/V\,ADV,afin,10,,
3074,315,2,qu',qu',315,Sub,Sub,que,C/\,SCONJ,que,10,,
3075,315,3,en,en,315,Pre,Pre,en,/V\,ADP,en,10,,
3076,315,4,vo,vo,315,Det,Det,votre,C/V\,DET,votre,10,,
3077,315,5,service,service,315,N,N,,C/V\.'C/V\.C/(e)\,NOUN,service,8,,
3078,315,6,je,je,315,Prn,Prn$,je,C/(e)\,PRON,je,10,,
3079,315,7,fusse,fusse,315,Vfin,Vfin,être,'C/V\.C/(e)\,VERB,être,10,,
3080,315,8,recheus,recheus,315,N,N,,C/V\.C/(V)\.'/V\,PROPN|NOUN,rechoir|recevoir,-1,recevoir,DMF
3081,315,9,",",",",315,Pnc,Pnc,,,PUNCT,",",9,,
3082,316,1,car,car,316,Crd,Crd,car,C/V\,CCONJ,car,10,,
3083,316,2,par,par,316,Pre,Pre,par,C/V\,ADP,par,10,,
3084,316,3,servir,servir,316,Vinf,Vinf,servir,C/V\.'C/V\,VERB,servir,10,,
3085,316,4,lëz,lëz,316,Det,Det,le,C/e\,DET,le,10,,
3086,316,5,bons,bons,316,Adj,Adj,bon,C/V\,ADJ,bon,10,,
3087,316,6,est,est,316,Vfin,Vfin,être,/V\,VERB,être,10,,
3088,316,7,.i.,.i.,316,QIs,QIs,un,/V\,DET,un,10,,
3089,316,8,hons,hons,316,N,N,,/V\,NOUN,homme,8,,
3090,316,9,chier,chier,316,Adj,Adj,cher,C/V\,ADJ,cher,10,,
3091,316,10,tenus,tenus,316,Vpp,Vpp,tenir,C/V\.'C/V\,VERB,tenir,10,,
3092,316,11,.,.,316,Pnc,Pnc,,,PUNCT,.,9,,
3093,317,1,par,par,317,Pre,Pre,par,C/V\,ADP,par,10,,
3094,317,2,moy,moy,317,Prn,Prn,moi,C/V\,PRON,moi,10,,
3095,317,3,seroit,seroit,317,Vfin,Vfin,être,C/V\.'C/V\,VERB,être,10,,
3096,317,4,ung,ung,317,QIs,QIs,un,/V\,DET,un,10,,
3097,317,5,princhëz,princhëz,317,N,N,,'C/V\.C/e\,NOUN,princet,-10,prince,DMF
3098,317,6,armez,armez,317,Vpp,Vpp,armer,/V\.'C/V\,VERB,armer,10,,
3099,317,7,et,et,317,Crd,Crd,et,/V\,CCONJ,et,10,,
3100,317,8,fervestus,fervestus,317,Vpp,Vpp,fervêtir,C/V\.C/V\.'C/V\,VERB,fervêtir,10,,
3101,318,1,et,et,318,Crd,Crd,et,/V\,CCONJ,et,10,,
3102,318,2,servis,servis,318,Vpp,Vpp,servir,C/V\.'C/V\,VERB,servir,10,,
3103,318,3,en,en,318,Pre,Pre,en,/V\,ADP,en,10,,
3104,318,4,bataille,bataille,318,N,N,,C/V\.'C/V\.C/(e)\,NOUN,bataille,8,,
3105,318,5,et,et,318,Crd,Crd,et,/V\,CCONJ,et,10,,
3106,318,6,en,en,318,Pre,Pre,en,/V\,ADP,en,10,,
3107,318,7,estours,estours,318,N,N,,/V\.'C/V\,NOUN,estour,9,,
3108,318,8,cremus,cremus,318,Vpp,Vpp,craindre,C/V\.'C/V\,VERB,craindre,10,,
3109,318,9,.,.,318,Pnc,Pnc,,,PUNCT,.,9,,
3110,319,1,-,-,319,Pnc,Pnc,,,PUNCT,-,9,,
3111,319,2,vassaus,vassaus,319,N,N,,C/V\.'C/V\,NOUN,vassal,9,,
3112,319,3,",",",",319,Pnc,Pnc,,,PUNCT,",",9,,
3113,319,4,dist,dist,319,Vfin,Vfin,dire,C/V\,VERB,dire,10,,
3114,319,5,rois,rois,319,N,N,,C/V\,NOUN,roi,3,,
3115,319,6,hugon,hugon,319,N,N,,C/V\.'C/V\,NOUN,Hugon,2,,
3116,319,7,",",",",319,Pnc,Pnc,,,PUNCT,",",9,,
3117,319,8,vous,vous,319,Prn,Prn$,vous,C/V\,PRON,vous,10,,
3118,319,9,estëz,estëz,319,Vfin,Vfin,être,'/V\.C/e\,VERB,être,10,,
3119,319,10,retenus,retenus,319,Vpp,Vpp,retenir,C/V\.C/e\.'C/V\,VERB,retenir,10,,
3120,320,1,pour,pour,320,Pre,Pre,pour,C/V\,ADP,pour,10,,
3121,320,2,l',l',320,Det,Det,le,C/\,DET,le,10,,
3122,320,3,onneur,onneur,320,N,N,,/V\.'C/V\,NOUN,honneur,8,,
3123,320,4,de,de,320,Pre,Pre,de,C/(e)\,ADP,de,10,,
3124,320,5,franche,franche,320,N,N,,'C/V\.C/(e)\,PROPN|NOUN,franc,-1,Franc2 / France,DMF
3125,320,6,ou,ou,320,Qux,Qux,où,/V\,PRON,où,10,,
3126,320,7,j',j',320,Prn,Prn$,je,C/\,PRON,je,10,,
3127,320,8,ay,ay,320,Vfin,Vfin,avoir,/V\,VERB,avoir,10,,
3128,320,9,moult,moult,320,QIs,QIs,moult,C/V\,ADV,moult,10,,
3129,320,10,de,de,320,Pre,Pre,de,C/(e)\,ADP,de,10,,
3130,320,11,mëz,mëz,320,Det,Det,mon,C/e\,DET,mon,10,,
3131,320,12,drus,drus,320,N,N,,C/V\,NOUN,dru,8,,
3132,320,13,",",",",320,Pnc,Pnc,,,PUNCT,",",9,,
3133,321,1,car,car,321,Crd,Crd,car,C/V\,CCONJ,car,10,,
3134,321,2,de,de,321,Pre,Pre,de,C/(e)\,ADP,de,10,,
3135,321,3,men,men,321,Det,Det,mon,C/V\,DET,mon,10,,
3136,321,4,hault,hault,321,Adj,Adj,haut,C/V\,ADJ,haut,10,,
3137,321,5,lynaige,lynaige,321,N,N,,C/V\.'C/V\.C/(e)\,NOUN,lignage,6,,
3138,321,6,y,y,321,Prn,Prn$$,y2,/V\,PRON,y,10,,
3139,321,7,demeure,demeure,321,Vfin,Vfin,demeurer,C/V\.'C/V\.C/(e)\,VERB,demeurer,10,,
3140,321,8,le,le,321,Det,Det,le,C/(e)\,DET,le,10,,
3141,321,9,plus,plus,321,Adv,Adv,plus,C/V\,ADV,plus,10,,
3142,321,10,.,.,321,Pnc,Pnc,,,PUNCT,.,9,,
3143,321,11,»,»,321,Pnc,Pnc,,,PUNCT,»,9,,
3144,322,1,la,la,322,Adv,Adv,là,C/V\,ADV,là,10,,
