wd_id,line_id,linewd,word,lex_id,textlineid,syntag,syntag2,lemma,syllabified,pos,lemma_ofl,lemma_score,Vorschlag_IR,lemma_gold
2728,342,5,ou,ou,343,Crd,Crd,ou,/V\,CCONJ,ou,10,,ou
2729,342,6,mordre,mordre,343,Vinf,Vinf,mordre,'C/V\.C/(e)\,VERB,mordre,10,,mordre
2730,342,7,",",",",343,Pnc,Pnc,,,PUNCT,",",9,,
2731,343,1,g',g',344,Prn,Prn$,je,C/\,PRON,je,10,,je
2732,343,2,y,y,344,Prn,Prn$$,y2,/V\,PRON,y,10,,y2
2733,343,3,doibtz,doibtz,344,Vfin,Vfin,devoir2,C/V\,VERB,devoir,10,,devoir2
2734,343,4,aler,aler,344,Vinf,Vinf,aller,/V\.'C/V\,VERB,aller,10,,aller
2735,343,5,",",",",344,Pnc,Pnc,,,PUNCT,",",9,,
2736,343,6,car,car,344,Crd,Crd,car,C/V\,CCONJ,car,10,,car
2737,343,7,je,je,344,Prn,Prn$,je,C/(e)\,PRON,je,10,,je
2738,343,8,suis,suis,344,Vfin,Vfin,être,C/V\,VERB,être,10,,être
2739,343,9,ordre,ordre,344,N,N,,'/V\.C/(e)\,NOUN,ordre,8,,
2740,343,10,",",",",344,Pnc,Pnc,,,PUNCT,",",9,,
2741,344,1,qui,qui,345,Qux,Qux,qui,C/V\,PRON,qui,10,,qui
2742,344,2,mais,mais,345,Vfin,Vfin,mettre,C/V\,VERB,mettre,10,,mettre
2743,344,3,les,les,345,Det,Det,le,C/V\,DET,le,10,,le
2744,344,4,choses,choses,345,N,N,,'C/V\.C/e\,NOUN,chose,8,,
2745,344,5,a,a,345,Pre,Pre,à,/V\,ADP,à,10,,à
2746,344,6,leur,leur,345,Det,Det,leur2,C/V\,DET,leur,10,,leur2
2747,344,7,droict,droict,345,N,N,droit,C/V\,NOUN,droit,10,,droit
2748,344,8,.,.,345,Pnc,Pnc,,,PUNCT,.,9,,
2749,345,1,je,je,346,Prn,Prn$,je,C/(e)\,PRON,je,10,,je
2750,345,2,doys,doys,346,Vfin,Vfin,devoir2,C/V\,VERB,devoir,10,,devoir2
2751,345,3,fraper,fraper,346,Vinf,Vinf,,C/V\.'C/V\,VERB,frapper,9,,
2752,345,4,en,en,346,Pre,Pre,en,/V\,ADP,en,10,,en
2753,345,5,bon,bon,346,Adj,Adj,bon,C/V\,ADJ,bon,10,,bon
2754,345,6,endroict,endroict,346,N,N,,/V\.'C/V\,NOUN,endroit,9,,
2755,346,1,sur,sur,347,PrA,PrA,sur,C/V\,ADP,sur,10,,sur
2756,346,2,tout,tout,347,QIs,QIs,tout,C/V\,DET,tout,10,,tout
2757,346,3,ce,ce,347,Prn,Prn,ce,C/(e)\,PRON,ce,10,,ce
2758,346,4,qu',qu',347,Qux,Qux,que,C/\,PRON,que,10,,que
2759,346,5,il,il,347,Prn,Prn$,il,/V\,PRON,il,10,,il
2760,346,6,y,y,347,Prn,Prn$$,y2,/V\,PRON,y,10,,y2
2761,346,7,a,a,347,Vfin,Vfin,avoir,/V\,VERB,avoir,10,,avoir
2762,346,8,de,de,347,Pre,Pre,de,C/(e)\,ADP,de,10,,de
2763,346,9,jeu,jeu,347,N,N,,C/V\,NOUN,jeu,8,,
2764,346,10,.,.,347,Pnc,Pnc,,,PUNCT,.,9,,
2765,347,1,c',c',348,Prn,Prn,ce,C/\,PRON,ce,10,,ce
2766,347,2,est,est,348,Vfin,Vfin,être,/V\,VERB,être,10,,être
2767,347,3,le,le,348,Det,Det,le,C/(e)\,DET,le,10,,le
2768,347,4,monde,monde,348,N,N,,'C/V\.C/(e)\,NOUN,monde,8,,
2769,347,5,.,.,348,Pnc,Pnc,,,PUNCT,.,9,,
2770,347,6,bien,bien,348,Adv,Adv,bien,C/V\,ADV,bien,10,,bien
2771,347,7,",",",",348,Pnc,Pnc,,,PUNCT,",",9,,
2772,347,8,de,de,348,Pre,Pre,de,C/(e)\,ADP,de,10,,de
2773,347,9,par,par,348,Pre,Pre,par,C/V\,ADP,par,10,,par
2774,347,10,dieu,dieu,348,N,N,,C/V\,NOUN,dieu,3,,
2775,347,11,.,.,348,Pnc,Pnc,,,PUNCT,.,9,,
2776,348,1,si,si,349,Sub,Sub,si3,C/V\,SCONJ,si,10,,si3
2777,348,2,j',j',349,Prn,Prn$,je,C/\,PRON,je,10,,je
2778,348,3,estoys,estoys,349,Vfin,Vfin,être,/V\.'C/V\,VERB,être,10,,être
2779,348,4,tousjours,tousjours,349,Adv,Adv,toujours,C/V\.'C/V\,ADV,toujours,10,,toujours
2780,348,5,avec,avec,349,PrA,PrA,avec,/V\.'C/V\,ADP,avec,10,,avec
2781,348,6,luy,luy,349,Prn,Prn,lui,C/V\,PRON,lui,10,,lui
2782,348,7,",",",",349,Pnc,Pnc,,,PUNCT,",",9,,
2783,349,1,il,il,350,Prn,Prn$,il,/V\,PRON,il,10,,il
2784,349,2,n',n',350,Neg,Neg$$,ne,C/\,ADV,ne,10,,ne
2785,349,3,aroyt,aroyt,350,Vfin,Vfin,avoir,/V\.'C/V\,VERB,avoir,10,,avoir
2786,349,4,soulcy,soulcy,350,N,N,,C/V\.'C/V\,NOUN,souci,0,,
2787,349,5,ny,ny,350,Crd,Crd,ne2,C/V\,CCONJ,ne,10,,ne2
2788,349,6,ennuy,ennuy,350,N,N,,/V\.'C/V\,NOUN,ennui,8,,
2789,349,7,.,.,350,Pnc,Pnc,,,PUNCT,.,9,,
2790,350,1,quelz,quelz,351,Qux,Qux,quel,C/V\,DET,quel,10,,quel
2791,350,2,gens,gens,351,N,N,,C/V\,NOUN,gent,11,,
2792,350,3,sont,sont,351,Vfin,Vfin,être,C/V\,VERB,être,10,,être
2793,350,4,ce,ce,351,Prn,Prn,ce,C/(e)\,PRON,ce,10,,ce
2794,350,5,la,la,351,Adv,Adv,là,C/V\,ADV,là,10,,là
2795,350,6,qui,qui,351,Qux,Qux,qui,C/V\,PRON,qui,10,,qui
2796,350,7,deplassent,deplassent,351,Vfin,Vfin,,C/V\.'C/V\.C/e\,VERB,deplasser,-10,déplaire,déplaire
2797,350,8,?,?,351,Pnc,Pnc,,,PUNCT,?,9,,
2798,351,1,il,il,352,Prn,Prn$,il,/V\,PRON,il,10,,il
2799,351,2,semble,semble,352,Vfin,Vfin,sembler,'C/V\.C/(e)\,VERB,sembler,10,,sembler
2800,351,3,a,a,352,Pre,Pre,à,/V\,ADP,à,10,,à
2801,351,4,les,les,352,Prn,Prn$,le,C/V\,PRON,le,10,,le
2802,351,5,veoir,veoir,352,Vinf,Vinf,voir,C/(V)\.'/V\,VERB,voir,10,,voir
2803,351,6,qu',qu',352,Sub,Sub,que,C/\,SCONJ,que,10,,que
2804,351,7,i,i,352,Prn,Prn$,il,/V\,PRON,il,10,,il
2805,351,8,l',l',352,Prn,Prn$$,le,C/\,PRON,le,10,,le
2806,351,9,agasent,agasent,352,Vfin,Vfin,,/V\.'C/V\.C/e\,VERB,agasser,-10,agacer,agacer
2807,351,10,.,.,352,Pnc,Pnc,,,PUNCT,.,9,,
2808,352,1,qu',qu',353,Sub,Sub,que,C/\,SCONJ,que,10,,que
2809,352,2,ame,ame,353,N,N,,'/V\.C/(e)\,NOUN,âme,3,,
2810,352,3,ne,ne,353,Neg,Neg$$,ne,C/(e)\,ADV,ne,10,,ne
2811,352,4,parte,parte,353,Vfin,Vfin,partir,'C/V\.C/(e)\,VERB,partir,10,,partir
2812,352,5,de,de,353,Pre,Pre,de,C/(e)\,ADP,de,10,,de
2813,352,6,son,son,353,Det,Det,son4,C/V\,DET,son,10,,son4
2814,352,7,lieu,lieu,353,N,N,,C/V\,NOUN,lieu,3,,
2815,353,1,pour,pour,354,Pre,Pre,pour,C/V\,ADP,pour,10,,pour
2816,353,2,moy,moy,354,Prn,Prn,moi,C/V\,PRON,moi,10,,moi
2817,353,3,.,.,354,Pnc,Pnc,,,PUNCT,.,9,,
2818,353,4,/,/,354,Pnc,Pnc,,,PUNCT,/,-10,/,/
2819,353,5,monde,monde,354,N,N,,'C/V\.C/(e)\,NOUN,monde,8,,
2820,353,6,",",",",354,Pnc,Pnc,,,PUNCT,",",9,,
2821,353,7,dieu,dieu,354,N,N,,C/V\,PROPN,Dieu,3,,
2822,353,8,vous,vous,354,Prn,Prn$$,vous,C/V\,PRON,vous,10,,vous
2823,353,9,gard,gard,354,Vfin,Vfin,garder,C/V\,VERB,garder,10,,garder
2824,353,10,",",",",354,Pnc,Pnc,,,PUNCT,",",9,,
2825,353,11,dieu,dieu,354,N,N,,C/V\,NOUN,dieu,3,,
2826,353,12,",",",",354,Pnc,Pnc,,,PUNCT,",",9,,
2827,354,1,et,et,355,Crd,Crd,et,/V\,CCONJ,et,10,,et
2828,354,2,les,les,355,Det,Det,le,C/V\,DET,le,10,,le
2829,354,3,aultres,aultres,355,Adj,Adj,autre,'/V\.C/e\,ADJ,autre,10,,autre
2830,354,4,pareillement,pareillement,355,Adv,Adv,,C/V\.C/V\.C/e\.'C/V\,ADV,pareillement,9,,
2831,354,5,",",",",355,Pnc,Pnc,,,PUNCT,",",9,,
2832,355,1,tout,tout,356,QIs,QIs,tout,C/V\,ADV,tout,10,,tout
2833,355,2,comme,comme,356,Sub,Sub,comme,'C/V\.C/(e)\,SCONJ,comme,10,,comme
2834,355,3,vous,vous,356,Prn,Prn,vous,C/V\,PRON,vous,10,,vous
2835,355,4,!,!,356,Pnc,Pnc,,,PUNCT,!,9,,
2836,355,5,/,/,356,Pnc,Pnc,,,PUNCT,/,-10,/,/
2837,355,6,paciamment,paciamment,356,Adv,Adv,,C/V\.C/V\.C/V\.'C/V\,ADV,patiemment,9,,
2838,356,1,y,y,357,Prn,Prn$,il,/V\,PRON,il,10,,il
2839,356,2,me,me,357,Prn,Prn$$,me,C/(e)\,PRON,me,10,,me
2840,356,3,fault,fault,357,Vfin,Vfin,faillir,C/V\,VERB,faillir,10,,faillir
2841,356,4,tous,tous,357,QIs,QIs,tout,C/V\,DET,tout,10,,tout
2842,356,5,heurs,heurs,357,N,N,,C/(V)\.'/V\,NOUN,heur,3,,
2843,356,6,endurer,endurer,357,Vinf,Vinf,,/V\.C/V\.'C/V\,VERB,endurer,9,,
2844,356,7,",",",",357,Pnc,Pnc,,,PUNCT,",",9,,
2845,357,1,combien,combien,358,Qux,Qux,combien,C/V\.'C/V\,ADV,combien,10,,combien
2846,357,2,que,que,358,Sub,Sub,que,C/(e)\,SCONJ,que,10,,que
2847,357,3,je,je,358,Prn,Prn$,je,C/(e)\,PRON,je,10,,je
2848,357,4,ne,ne,358,Neg,Neg$$,ne,C/(e)\,ADV,ne,10,,ne
2849,357,5,puys,puys,358,Vfin,Vfin,pouvoir2,C/V\,VERB,pouvoir,10,,pouvoir2
2850,357,6,pleurer,pleurer,358,Vinf,Vinf,pleurer,C/V\.'C/V\,VERB,pleurer,10,,pleurer
2851,357,7,",",",",358,Pnc,Pnc,,,PUNCT,",",9,,
2852,358,1,car,car,359,Crd,Crd,car,C/V\,CCONJ,car,10,,car
2853,358,2,j',j',359,Prn,Prn$,je,C/\,PRON,je,10,,je
2854,358,3,ay,ay,359,Vfin,Vfin,avoir,/V\,VERB,avoir,10,,avoir
2855,358,4,des,des,359,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10,,de.le
2856,358,5,biens,biens,359,N,N,bien,C/V\,NOUN,bien,10,,bien
2857,358,6,plus,plus,359,Adv,Adv,plus,C/V\,ADV,plus,10,,plus
2858,358,7,que,que,359,Sub,Sub,que,C/(e)\,SCONJ,que,10,,que
2859,358,8,des,des,359,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10,,de.le
2860,358,9,maulx,maulx,359,N,N,mal,C/V\,NOUN,mal,10,,mal
2861,358,10,",",",",359,Pnc,Pnc,,,PUNCT,",",9,,
2862,359,1,dieu,dieu,360,N,N,,C/V\,PROPN,Dieu,3,,
2863,359,2,mercy,mercy,360,N,N,,C/V\.'C/V\,NOUN,merci,8,,
2864,359,3,.,.,360,Pnc,Pnc,,,PUNCT,.,9,,
2865,359,4,/,/,360,Pnc,Pnc,,,PUNCT,/,-10,/,/
2866,359,5,que,que,360,Qux,Qux,que,C/(e)\,PRON,que,10,,que
2867,359,6,dient,dient,360,Vfin,Vfin,dire,'C/V\./e\,VERB,dire,10,,dire
2868,359,7,ces,ces,360,Dem,Dem,cist,C/V\,DET,cist,10,,cist
2869,359,8,vasaulx,vasaulx,360,N,N,,C/V\.'C/V\,NOUN,vassal,9,,
2870,359,9,",",",",360,Pnc,Pnc,,,PUNCT,",",9,,
2871,360,1,qui,qui,361,Qux,Qux,qui,C/V\,PRON,qui,10,,qui
2872,360,2,sont,sont,361,Vfin,Vfin,être,C/V\,VERB,être,10,,être
2873,360,3,en,en,361,Pre,Pre,en,/V\,ADP,en,10,,en
2874,360,4,ce,ce,361,Dem,Dem,cist,C/(e)\,DET,cist,10,,cist
2875,360,5,poinct,poinct,361,N,N,,C/V\,NOUN,point,8,,
2876,360,6,arivés,arivés,361,Vpp,Vpp,arriver,/V\.C/V\.'C/V\,VERB,arriver,10,,arriver
2877,360,7,?,?,361,Pnc,Pnc,,,PUNCT,?,9,,
2878,361,1,se,se,362,Prn,Prn,ce,C/(e)\,PRON,ce,10,,ce
2879,361,2,sont,sont,362,Vfin,Vfin,être,C/V\,VERB,être,10,,être
2880,361,3,trois,trois,362,QIs,QIs,trois,C/V\,NUM,trois,10,,trois
2881,361,4,povres,povres,362,Adj,Adj,pauvre,'C/V\.C/e\,ADJ,pauvre,10,,pauvre
2882,361,5,engelés,engelés,362,Vpp,Vpp,,/V\.C/e\.'C/V\,VERB,engeler,8,,
2883,362,1,qui,qui,363,Qux,Qux,qui,C/V\,PRON,qui,10,,qui
2884,362,2,me,me,363,Prn,Prn$$,me,C/(e)\,PRON,me,10,,me
2885,362,3,veulent,veulent,363,Vfin,Vfin,vouloir,'C/V\.C/e\,VERB,vouloir,10,,vouloir
2886,362,4,menger,menger,363,Vinf,Vinf,manger,C/V\.'C/V\,VERB,manger,10,,manger
2887,362,5,toult,toult,363,QIs,QIs,tout,C/V\,ADV,tout,10,,tout
2888,362,6,cru,cru,363,Adj,Adj,,C/V\,ADJ,cru,8,,
2889,362,7,.,.,363,Pnc,Pnc,,,PUNCT,.,9,,
2890,363,1,monde,monde,364,N,N,,'C/V\.C/(e)\,NOUN,monde,8,,
2891,363,2,",",",",364,Pnc,Pnc,,,PUNCT,",",9,,
2892,363,3,s',s',364,Sub,Sub,si3,C/\,SCONJ,si,10,,si3
2893,363,4,on,on,364,Prn,Prn$,on,/V\,PRON,on,10,,on
2894,363,5,leur,leur,364,Prn,Prn$$,leur,C/V\,PRON,leur,10,,leur
2895,363,6,a,a,364,Vfin,Vfin,avoir,/V\,VERB,avoir,10,,avoir
2896,363,7,rien,rien,364,N,N,rien,C/V\,PROPN|NOUN,rien,10,,rien
2897,363,8,acreu,acreu,364,Vpp,Vpp,accroire,/V\.C/(V)\.'/V\,VERB,accroire,10,,accroire
2898,363,9,",",",",364,Pnc,Pnc,,,PUNCT,",",9,,
2899,364,1,qu',qu',365,Sub,Sub,que,C/\,SCONJ,que,10,,que
2900,364,2,on,on,365,Prn,Prn$,on,/V\,PRON,on,10,,on
2901,364,3,les,les,365,Prn,Prn$$,le,C/V\,PRON,le,10,,le
2902,364,4,paye,paye,365,Vfin,Vfin,,'C/V\./(e)\,VERB,payer,8,,
2903,364,5,",",",",365,Pnc,Pnc,,,PUNCT,",",9,,
2904,364,6,afin,afin,365,Adv,Adv,afin,/V\.'C/V\,ADV,afin,10,,afin
2905,364,7,qu',qu',365,Sub,Sub,que,C/\,SCONJ,que,10,,que
2906,364,8,i,i,365,Prn,Prn$,il,/V\,PRON,il,10,,il
2907,364,9,s',s',365,Prn,Prn$$,se,C/\,PRON,se,10,,se
2908,364,10,en,en,365,Prn,Prn$$,en2,/V\,PRON,en,10,,en2
2909,364,11,voisent,voisent,365,Vfin,Vfin,aller,'C/V\.C/e\,VERB,aller,10,,aller
2910,364,12,.,.,365,Pnc,Pnc,,,PUNCT,.,9,,
2911,365,1,que,que,366,Qux,Qux,que,C/(e)\,PRON,que,10,,que
2912,365,2,vous,vous,366,Prn,Prn$$,vous,C/V\,PRON,vous,10,,vous
2913,365,3,fault,fault,366,Vfin,Vfin,faillir,C/V\,VERB,faillir,10,,faillir
2914,365,4,il,il,366,Prn,Prn%,il,/V\,PRON,il,10,,il
2915,365,5,?,?,366,Pnc,Pnc,,,PUNCT,?,9,,
2916,365,6,/,/,366,Pnc,Pnc,,,PUNCT,/,-10,/,/
2917,365,7,y,y,366,Prn,Prn$,il,/V\,PRON,il,10,,il
2918,365,8,se,se,366,Prn,Prn$$,se,C/(e)\,PRON,se,10,,se
2919,365,9,degoisent,degoisent,366,Vfin,Vfin,,C/V\.'C/V\.C/e\,VERB,dégoiser,6,,
2920,365,10,",",",",366,Pnc,Pnc,,,PUNCT,",",9,,
2921,366,1,moitié,moitié,367,N,N,,C/V\.'C/V\,NOUN,moitié,8,,
2922,366,2,figues,figues,367,N,N,,'C/V\.C/e\,NOUN,figue,9,,
2923,366,3,",",",",367,Pnc,Pnc,,,PUNCT,",",9,,
2924,366,4,moitié,moitié,367,N,N,,C/V\.'C/V\,NOUN,moitié,8,,
2925,366,5,raisins,raisins,367,N,N,,C/V\.'C/V\,PROPN|NOUN,raisin,8,,
2926,366,6,",",",",367,Pnc,Pnc,,,PUNCT,",",9,,
2927,367,1,combien,combien,368,Qux,Qux,combien,C/V\.'C/V\,ADV,combien,10,,combien
2928,367,2,qu',qu',368,Sub,Sub,que,C/\,SCONJ,que,10,,que
2929,367,3,i,i,368,Prn,Prn$,il,/V\,PRON,il,10,,il
2930,367,4,sont,sont,368,Vfin,Vfin,être,C/V\,VERB,être,10,,être
2931,367,5,tous,tous,368,QIs,QIs,tout,C/V\,DET,tout,10,,tout
2932,367,6,mes,mes,368,Det,Det,mon,C/V\,DET,mon,10,,mon
2933,367,7,voisins,voisins,368,N,N,,C/V\.'C/V\,NOUN,voisin,8,,
2934,367,8,;,;,368,Pnc,Pnc,,,PUNCT,;,9,,
2935,368,1,mais,mais,369,Crd,Crd,mais,C/V\,CCONJ,mais,10,,mais
2936,368,2,",",",",369,Pnc,Pnc,,,PUNCT,",",9,,
2937,368,3,pour,pour,369,Pre,Pre,pour,C/V\,ADP,pour,10,,pour
2938,368,4,vous,vous,369,Prn,Prn$,vous,C/V\,PRON,vous,10,,vous
2939,368,5,compter,compter,369,Vinf,Vinf,conter,C/V\.'C/V\,VERB,conter,10,,conter
2940,368,6,la,la,369,Det,Det,le,C/V\,DET,le,10,,le
2941,368,7,maniere,maniere,369,N,N,,C/V\.'C/V\.C/(e)\,NOUN,manière,8,,
2942,368,8,",",",",369,Pnc,Pnc,,,PUNCT,",",9,,
2943,369,1,ce,ce,370,Dem,Dem,cist,C/(e)\,PRON,cist,10,,cist
2944,369,2,fol,fol,370,Adj,Adj,fou,C/V\,ADJ,fou,10,,fou
2945,369,3,est,est,370,Vfin,Vfin,être,/V\,VERB,être,10,,être
2946,369,4,venu,venu,370,Vpp,Vpp,venir,C/V\.'C/V\,VERB,venir,10,,venir
2947,369,5,par,par,370,Pre,Pre,par,C/V\,ADP,par,10,,par
2948,369,6,deriere,deriere,370,PrA,PrA,derrière,C/V\.'C/V\.C/(e)\,ADV,derrière,10,,derrière
2949,370,1,pour,pour,371,Pre,Pre,pour,C/V\,ADP,pour,10,,pour
2950,370,2,m',m',371,Prn,Prn$,me,C/\,PRON,me,10,,me
2951,370,3,aveugler,aveugler,371,Vinf,Vinf,,/V\.C/V\.'C/V\,VERB,aveugler,9,,
2952,370,4,.,.,371,Pnc,Pnc,,,PUNCT,.,9,,
2953,370,5,/,/,371,Pnc,Pnc,,,PUNCT,/,-10,/,/
2954,370,6,esse,esse,371,Vfin+Prn,Vfin+Prn,être,'/V\.C/(e)\,VERB.PRON,être,10,,être
2955,370,7,ou,ou,371,Qux,Qux,où,/V\,PRON,où,10,,où
2956,370,8,il,il,371,Prn,Prn$,il,/V\,PRON,il,10,,il
2957,370,9,tent,tent,371,Vfin,Vfin,tenir,C/V\,VERB,tenir,10,,tenir
2958,370,10,?,?,371,Pnc,Pnc,,,PUNCT,?,9,,
2959,371,1,chacun,chacun,372,QIs,QIs,chacun,C/V\.'C/V\,PRON,chacun,10,,chacun
2960,371,2,le,le,372,Prn,Prn$$,le,C/(e)\,PRON,le,10,,le
2961,371,3,faict,faict,372,Vfin,Vfin,faire,C/V\,VERB,faire,10,,faire
2962,371,4,comme,comme,372,Sub,Sub,comme,'C/V\.C/(e)\,SCONJ,comme,10,,comme
2963,371,5,il,il,372,Prn,Prn$,il,/V\,PRON,il,10,,il
2964,371,6,entend,entend,372,Vfin,Vfin,entendre,/V\.'C/V\,VERB,entendre,10,,entendre
2965,371,7,.,.,372,Pnc,Pnc,,,PUNCT,.,9,,
2966,372,1,et,et,373,Crd,Crd,et,/V\,CCONJ,et,10,,et
2967,372,2,l',l',373,Det,Det,le,C/\,DET,le,10,,le
2968,372,3,aultre,aultre,373,Adj,Adj,autre,'/V\.C/(e)\,ADJ,autre,10,,autre
2969,372,4,est,est,373,Vfin,Vfin,être,/V\,VERB,être,10,,être
2970,372,5,venu,venu,373,Vpp,Vpp,venir,C/V\.'C/V\,VERB,venir,10,,venir
2971,372,6,de,de,373,Pre,Pre,de,C/(e)\,ADP,de,10,,de
2972,372,7,travers,travers,373,Adv,Adv,travers,C/V\.'C/V\,ADV,travers,10,,travers
2973,373,1,en,en,374,Pre,Pre,en,/V\,ADP,en,10,,en
2974,373,2,me,me,374,Prn,Prn$$,me,C/(e)\,PRON,me,10,,me
2975,373,3,servant,servant,374,Vprs,Vprs,servir,C/V\.'C/V\,VERB,servir,10,,servir
2976,373,4,de,de,374,Pre,Pre,de,C/(e)\,ADP,de,10,,de
2977,373,5,mos,mos,374,N,N,,C/V\,NOUN,mot,3,,
2978,373,6,couvers,couvers,374,Vpp,Vpp,couvrir,C/V\.'C/V\,VERB,couvrir,10,,couvrir
2979,373,7,",",",",374,Pnc,Pnc,,,PUNCT,",",9,,
2980,374,1,et,et,375,Crd,Crd,et,/V\,CCONJ,et,10,,et
2981,374,2,avoyt,avoyt,375,Vfin,Vfin,avoir,/V\.'C/V\,VERB,avoir,10,,avoir
2982,374,3,de,de,375,Pre,Pre,de,C/(e)\,ADP,de,10,,de
2983,374,4,l',l',375,Det,Det,le,C/\,DET,le,10,,le
2984,374,5,erbe,erbe,375,N,N,,'/V\.C/(e)\,NOUN,herbe,9,,
2985,374,6,",",",",375,Pnc,Pnc,,,PUNCT,",",9,,
2986,374,7,ce,ce,375,Dem,Dem,cist,C/(e)\,DET,cist,10,,cist
2987,374,8,maistre,maistre,375,N,N,,'C/V\.C/(e)\,NOUN,maître,8,,
2988,374,9,",",",",375,Pnc,Pnc,,,PUNCT,",",9,,
2989,375,1,dont,dont,376,Qux,Qux,dont,C/V\,PRON,dont,10,,dont
2990,375,2,y,y,376,Prn,Prn$,il,/V\,PRON,il,10,,il
2991,375,3,m',m',376,Prn,Prn$$,me,C/\,PRON,me,10,,me
2992,375,4,a,a,376,Vfin,Vfin,avoir,/V\,VERB,avoir,10,,avoir
2993,375,5,cuidé,cuidé,376,Vinf,Vinf,cuider,C/V\.'C/V\,VERB,cuider,10,,cuider
2994,375,6,faire,faire,376,Vinf,Vinf,faire,'C/V\.C/(e)\,VERB,faire,10,,faire
2995,375,7,paistre,paistre,376,Vinf,Vinf,paître,'C/V\.C/(e)\,VERB,paître,10,,paître
2996,375,8,",",",",376,Pnc,Pnc,,,PUNCT,",",9,,
2997,376,1,nonobstant,nonobstant,377,Adv,Adv,nonobstant,C/V\.C/V\.'C/V\,ADV,nonobstant,10,,nonobstant
2998,376,2,que,que,377,Sub,Sub,que,C/(e)\,SCONJ,que,10,,que
2999,376,3,rien,rien,377,N,N,rien,C/V\,PROPN|NOUN,rien,10,,rien
3000,376,4,ne,ne,377,Neg,Neg$$,ne,C/(e)\,ADV,ne,10,,ne
3001,376,5,me,me,377,Prn,Prn$$,me,C/(e)\,PRON,me,10,,me
3002,376,6,deult,deult,377,Vfin,Vfin,douloir,C/V\,VERB,douloir,10,,douloir
3003,376,7,.,.,377,Pnc,Pnc,,,PUNCT,.,9,,
3004,377,1,a,a,378,Exc,Exc,,/V\,INTJ,ah,8,,
3005,377,2,!,!,378,Pnc,Pnc,,,PUNCT,!,9,,
3006,377,3,y,y,378,Prn,Prn$$,y2,/V\,PRON,y,10,,y2
3007,377,4,gaigne,gaigne,378,Vfin,Vfin,gagner,'C/V\.C/(e)\,VERB,gagner,10,,gagner
3008,377,5,le,le,378,Det,Det,le,C/(e)\,DET,le,10,,le
3009,377,6,gal,gal,378,N,N,,C/V\,NOUN,gau,-10,gal3,gal3
3010,377,7,qui,qui,378,Qux,Qux,qui,C/V\,PRON,qui,10,,qui
3011,377,8,peult,peult,378,Vfin,Vfin,pouvoir2,C/V\,VERB,pouvoir,10,,pouvoir2
3012,377,9,.,.,378,Pnc,Pnc,,,PUNCT,.,9,,
3013,378,1,le,le,379,Det,Det,le,C/(e)\,DET,le,10,,le
3014,378,2,tiers,tiers,379,Adj,Adj,tiers,C/V\,ADJ,tiers,10,,tiers
3015,378,3,estudye,estudye,379,Vfin,Vfin,,/V\.C/V\.'C/V\./(e)\,VERB,étudie,2,,
3016,378,4,nigromance,nigromance,379,N,N,,C/V\.C/V\.'C/V\.C/(e)\,NOUN,nigromance,9,,
3017,379,1,et,et,380,Crd,Crd,et,/V\,CCONJ,et,10,,et
3018,379,2,dict,dict,380,Vfin,Vfin,dire,C/V\,VERB,dire,10,,dire
3019,379,3,qu',qu',380,Sub,Sub,que,C/\,SCONJ,que,10,,que
3020,379,4,il,il,380,Prn,Prn$,il,/V\,PRON,il,10,,il
3021,379,5,est,est,380,Vfin,Vfin,être,/V\,VERB,être,10,,être
3022,379,6,en,en,380,Pre,Pre,en,/V\,ADP,en,10,,en
3023,379,7,sa,sa,380,Det,Det,son4,C/V\,DET,son,10,,son4
3024,379,8,puissance,puissance,380,N,N,,C/V\.'C/V\.C/(e)\,NOUN,puissance,8,,
3025,380,1,de,de,381,Pre,Pre,de,C/(e)\,ADP,de,10,,de
3026,380,2,me,me,381,Prn,Prn$,me,C/(e)\,PRON,me,10,,me
3027,380,3,faire,faire,381,Vinf,Vinf,faire,'C/V\.C/(e)\,VERB,faire,10,,faire
3028,380,4,devenir,devenir,381,Vinf,Vinf,devenir,C/V\.C/e\.'C/V\,VERB,devenir,10,,devenir
3029,380,5,beste,beste,381,N,N,,'C/V\.C/(e)\,NOUN,bête,8,,
3030,380,6,.,.,381,Pnc,Pnc,,,PUNCT,.,9,,
3031,381,1,quoy,quoy,382,Qux,Qux,que,C/V\,PRON,que,10,,que
3032,381,2,?,?,382,Pnc,Pnc,,,PUNCT,?,9,,
3033,381,3,y,y,382,Prn,Prn$,il,/V\,PRON,il,10,,il
3034,381,4,vous,vous,382,Prn,Prn$$,vous,C/V\,PRON,vous,10,,vous
3035,381,5,a,a,382,Vfin,Vfin,avoir,/V\,VERB,avoir,10,,avoir
3036,381,6,rompeu,rompeu,382,Vpp,Vpp,rompre,C/V\.C/(V)\.'/V\,VERB,rompre,10,,rompre
3037,381,7,la,la,382,Det,Det,le,C/V\,DET,le,10,,le
3038,381,8,teste,teste,382,N,N,,'C/V\.C/(e)\,NOUN,tête,3,,
3039,381,9,?,?,382,Pnc,Pnc,,,PUNCT,?,9,,
3040,382,1,toutefoys,toutefoys,383,Adv,Adv,toutefois,C/V\.C/e\.'C/V\,ADV,toutefois,10,,toutefois
