wd_id,line_id,linewd,word,lex_id,textlineid,pos_nca,syntag,syntag2,lemma,syllabified,pos,lemma_ofl,lemma_score,Vorschlag_IR,Erklärung_IR
1829,307,1,li,li,307,DET:def:suj:masc:sg,Det,Det,le,C/V\,DET,le,10,,
1830,307,2,lyons,lyons,307,NOM:suj:masc:sg,N,N,,C/V\.'C/V\,NOUN,lion,8,,
1831,307,3,qu,qu,307,PROCON,Qux,Qux,que,C/\,PRON,que,10,,
1832,307,4,ai,ai,307,VER:pres:3:sg,Vfin,Vfin,avoir,/V\,VERB,avoir,10,,
1833,307,5,perti,perti,307,VER:pper:masc:sg,Vpp,Vpp,partir,C/V\.'C/V\,VERB,partir,10,,
1834,307,6,la,la,307,DET:def:obj:femi:sg,Det,Det,le,C/V\,DET,le,10,,
1835,307,7,proie,proie,307,NOM:obj:femi:sg,N,N,,'C/V\./(e)\,NOUN,proie,8,,
1836,308,1,dit,dit,308,VER:pres:3:sg,Vfin,Vfin,dire,C/V\,VERB,dire,10,,
1837,308,2,"""","""",308,PON:cit,Pnc,Pnc,,,PUNCT,"""",9,,
1838,308,3,la,la,308,DET:def:suj:femi:sg,Det,Det,le,C/V\,DET,le,10,,
1839,308,4,premiere,premiere,308,ADJ:ord:suj:femi:sg,Adj,Adj,premier,C/V\.C/<V>\.'/V\.C/(e)\,ADJ,premier,10,,
1840,308,5,part,part,308,NOM:suj:femi:sg,N,N,,C/V\,NOUN,part,3,,
1841,308,6,soit,soit,308,VER:subp:3:sg,Vfin,Vfin,être,C/V\,VERB,être,10,,
1842,308,7,moie,moie,308,PRO:poss:suj:femi:sg,Adj,Adj,mon,'C/V\./(e)\,ADJ,mon,10,,
1843,309,1,je,je,309,PRO:pers:suj:1:sg:unb,Prn,Prn,je,C/(e)\,PRON,je,10,,
1844,309,2,qui,qui,309,PROCON,Qux,Qux,qui,C/V\,PRON,qui,10,,
1845,309,3,ai,ai,309,VER:pres:1:sg,Vfin,Vfin,avoir,/V\,VERB,avoir,10,,
1846,309,4,lo,lo,309,DET:def:obj:masc:sg,Det,Det,le,C/(e)\,DET,le,10,,
1847,309,5,non,non,309,NOM:obj:masc:sg,N,N,,C/V\,NOUN,nom,8,,
1848,309,6,de,de,309,PRE,Pre,Pre,de,C/(e)\,ADP,de,10,,
1849,309,7,seignour,seignour,309,NOM:obj:masc:sg,N,N,,C/V\.'C/V\,NOUN,seigneur,9,,
1850,310,1,dois,dois,310,VER:pres:1:sg,Vfin,Vfin,devoir2,C/V\,VERB,devoir,10,,
1851,310,2,avoir,avoir,310,VER:infi,Vinf,Vinf,avoir,/V\.'C/V\,VERB,avoir,10,,
1852,310,3,la,la,310,DET:def:obj:femi:sg,Det,Det,le,C/V\,DET,le,10,,
1853,310,4,premiere,premiere,310,ADJ:ord:obj:femi:sg,Adj,Adj,premier,C/V\.C/<V>\.'/V\.C/(e)\,ADJ,premier,10,,
1854,310,5,honour,honour,310,NOM:obj:femi:sg,N,N,,/V\.'C/V\,NOUN,honneur,9,,
1855,311,1,la,la,311,DET:def:obj:femi:sg,Det,Det,le,C/V\,DET,le,10,,
1856,311,2,seconde,seconde,311,ADJ:ord:obj:femi:sg,Adj,Adj,,C/V\.'C/V\.C/(e)\,ADJ,second,8,,
1857,311,3,avrai,avrai,311,VER:futu:1:sg,Vfin,Vfin,avoir,/V\.'C/V\,VERB,avoir,10,,
1858,311,4,per,per,311,PRE,Pre,Pre,par,C/V\,ADP,par,10,,
1859,311,5,ma,ma,311,DET:poss:obj:femi:sg,Det,Det,mon,C/V\,DET,mon,10,,
1860,311,6,force,force,311,NOM:obj:femi:sg,N,N,,'C/V\.C/(e)\,NOUN,force,3,,
1861,312,1,vos,vos,312,PRO:pers:2:pl,Prn,Prn$,vous,C/V\,PRON,vous,10,,
1862,312,2,ne,ne,312,PRO:clit,Neg,Neg$$,ne,C/(e)\,ADV,ne,10,,
1863,312,3,valez,valez,312,VER:pres:2:pl,Vfin,Vfin,valoir,C/V\.'C/V\,VERB,valoir,10,,
1864,312,4,une,une,312,DET:ndf:obj:femi:sg,QIs,QIs,un,'/V\.C/(e)\,DET,un,10,,
1865,312,5,belorce,belorce,312,NOM:obj:femi:sg,N,N,,C/V\.'C/V\.C/(e)\,NOUN,belorce,-10,belourde,DMF
1866,313,1,droiz,droiz,313,NOM:suj:masc:sg,N,N,droit,C/V\,PROPN|NOUN,droit,10,,
1867,313,2,est,est,313,VER:pres:3:sg,Vfin,Vfin,être,/V\,VERB,être,10,,
1868,313,3,plus,plus,313,ADV,Adv,Adv,plus,C/V\,ADV,plus,10,,
1869,313,4,ait,ait,313,VER:subp:3:sg,Vfin,Vfin,avoir,/V\,VERB,avoir,10,,
1870,313,5,qui,qui,313,PROCON,Qux,Qux,qui,C/V\,PRON,qui,10,,
1871,313,6,plus,plus,313,ADV,Adv,Adv,plus,C/V\,ADV,plus,10,,
1872,313,7,travaille,travaille,313,VER:pres:3:sg,Vfin,Vfin,,C/V\.'C/V\.C/(e)\,VERB,travailler,8,,
1873,314,1,por,por,314,PRE,Pre,Pre,pour,C/V\,ADP,pour,10,,
1874,314,2,ce,ce,314,PRO:invar,Prn,Prn,ce,C/(e)\,PRON,ce,10,,
1875,314,3,la,la,314,DET:def:obj:femi:sg,Det,Det,le,C/V\,DET,le,10,,
1876,314,4,tierce,tierce,314,ADJ:ord:obj:femi:sg,Adj,Adj,tiers,'C/V\.C/(e)\,ADJ,tiers,10,,
1877,314,5,avrai,avrai,314,VER:futu:1:sg,Vfin,Vfin,avoir,/V\.'C/V\,VERB,avoir,10,,
1878,314,6,sanz,sanz,314,PRE,Pre,Pre,sans,C/V\,ADP,sans,10,,
1879,314,7,faille,faille,314,NOM:obj:femi:sg,N,N,,'C/V\.C/(e)\,NOUN,faille,8,,
1880,315,1,et,et,315,CON:coord,Crd,Crd,et,/V\,CCONJ,et,10,,
1881,315,2,por,por,315,PRE,Pre,Pre,pour,C/V\,ADP,pour,10,,
1882,315,3,enemi,enemi,315,NOM:obj:masc:sg,N,N,,/V\.C/e\.'C/V\,NOUN,ennemi,8,,
1883,315,4,me,me,315,PRO:pers:obj:1:sg:unb,Prn,Prn$$,me,C/(e)\,PRON,me,10,,
1884,315,5,tenez,tenez,315,VER:pres:2:pl,Vfin,Vfin,tenir,C/V\.'C/V\,VERB,tenir,10,,
1885,316,1,se,se,316,PROCON,Sub,Sub,si3,C/(e)\,SCONJ,si,10,,
1886,316,2,la,la,316,DET:def:obj:femi:sg,Det,Det,le,C/V\,DET,le,10,,
1887,316,3,quarte,quarte,316,ADJ:ord:obj:femi:sg,Adj,Adj,quart,'C/V\.C/(e)\,ADJ,quart,10,,
1888,316,4,ne,ne,316,PRO:clit,Neg,Neg$$,ne,C/(e)\,ADV,ne,10,,
1889,316,5,me,me,316,PRO:pers:obj:1:sg:unb,Prn,Prn$$,me,C/(e)\,PRON,me,10,,
1890,316,6,donez,donez,316,VER:pres:2:pl,Vfin,Vfin,donner,C/V\.'C/V\,VERB,donner,10,,
1891,316,7,"""","""",316,PON:cit,Pnc,Pnc,,,PUNCT,"""",9,,
1892,317,1,tout,tout,317,PRO:ind:obj:masc:sg,QIs,QIs,tout,C/V\,PRON,tout,10,,
1893,317,2,an,an,317,PRO:clit,Prn,Prn$$,en2,/V\,PRON,en,10,,
1894,317,3,porte,porte,317,VER:pres:3:sg,Vfin,Vfin,porter,'C/V\.C/(e)\,VERB,porter,10,,
1895,317,4,per,per,317,PRE,Pre,Pre,par,C/V\,ADP,par,10,,
1896,317,5,tel,tel,317,ADJ:obj:femi:sg,Adj,Adj,tel,C/V\,ADJ,tel,10,,
1897,317,6,meniere,meniere,317,NOM:obj:femi:sg,N,N,,C/V\.'C/V\.C/(e)\,NOUN,manière,8,,
1898,318,1,li,li,318,DET:def:suj:masc:sg,Det,Det,le,C/V\,DET,le,10,,
1899,318,2,lyons,lyons,318,NOM:suj:masc:sg,N,N,,C/V\.'C/V\,NOUN,lion,8,,
1900,318,3,ce,ce,318,PRO:invar,Prn,Prn,ce,C/(e)\,PRON,ce,10,,
1901,318,4,que,que,318,PROCON,Qux,Qux,que,C/(e)\,PRON,que,10,,
1902,318,5,communs,communs,318,ADJ:suj:masc:sg,Adj,Adj,,C/V\.'C/V\,ADJ,commun,9,,
1903,318,6,ere,ere,318,VER:impf:3:sg,Vfin,Vfin,être,'/V\.C/(e)\,VERB,être,10,,
1904,319,1,cilz,cilz,319,DET:demo:suj:masc:sg,Dem,Dem,cil,C/V\,DET,cil,10,,
1905,319,2,examples,examples,319,NOM:suj:masc:sg,N,N,,/V\.'C/V\.C/e\,NOUN,exemple,9,,
1906,319,3,bien,bien,319,ADV,Adv,Adv,bien,C/V\,ADV,bien,10,,
1907,319,4,nos,nos,319,PRO:pers:1:pl,Prn,Prn$$,nous,C/V\,PRON,nous,10,,
1908,319,5,ensoigne,ensoigne,319,VER:pres:3:sg,Vfin,Vfin,,/V\.'C/V\.C/(e)\,VERB,ensoigner,8,,
1909,320,1,que,que,320,PROCON,Sub,Sub,que,C/(e)\,SCONJ,que,10,,
1910,320,2,nuns,nuns,320,PRO:ind:suj:masc:sg,QIs,QIs,nul,C/V\,ADJ|ADV|DET|NUM|PRON,nul,10,,
1911,320,3,a,a,320,PRE,Pre,Pre,à,/V\,ADP,à,10,,
1912,320,4,plus,plus,320,ADV,Adv,Adv,plus,C/V\,ADV,plus,10,,
1913,320,5,fort,fort,320,ADJ:obj:masc:sg,Adj,Adj,fort,C/V\,ADJ,fort,10,,
1914,320,6,ne,ne,320,PRO:clit,Neg,Neg$$,ne,C/(e)\,ADV,ne,10,,
1915,320,7,se,se,320,PROCON,Prn,Prn$$,se,C/(e)\,PRON,se,10,,
1916,320,8,proigne,proigne,320,VER:subp:3:sg,Vfin,Vfin,prendre,'C/V\.C/(e)\,VERB,prendre,10,,
1917,321,1,plus,plus,321,ADV,Adv,Adv,plus,C/V\,ADV,plus,10,,
1918,321,2,fort,fort,321,ADJ:obj:masc:sg,Adj,Adj,fort,C/V\,ADJ,fort,10,,
1919,321,3,de,de,321,PRE,Pre,Pre,de,C/(e)\,ADP,de,10,,
1920,321,4,lui,lui,321,PRO:pers:obj:3:masc:sg:bet,Prn,Prn,lui,C/V\,PRON,lui,10,,
1921,321,5,acompaignier,acompaignier,321,VER:infi,Vinf,Vinf,,/V\.C/V\.C/V\.'C/V\,VERB,accompagner,9,,
1922,322,1,ne,ne,322,PRO:clit,Neg,Neg$$,ne,C/(e)\,ADV,ne,10,,
1923,322,2,doit,doit,322,VER:pres:3:sg,Vfin,Vfin,devoir2,C/V\,VERB,devoir,10,,
1924,322,3,nuns,nuns,322,DET:ind:suj:masc:sg,QIs,QIs,nul,C/V\,DET,nul,10,,
1925,322,4,hons,hons,322,NOM:suj:masc:sg,N,N,,/V\,NOUN,homme,8,,
1926,322,5,qui,qui,322,PROCON,Qux,Qux,qui,C/V\,PRON,qui,10,,
1927,322,6,vuet,vuet,322,VER:pres:3:sg,Vfin,Vfin,vouloir,C/V\,VERB,vouloir,10,,
1928,322,7,gaignier,gaignier,322,VER:infi,Vinf,Vinf,gagner,C/V\.'C/V\,VERB,gagner,10,,
1929,323,1,de,de,323,PRE,Pre,Pre,de,C/(e)\,ADP,de,10,,
1930,323,2,soi,soi,323,PRO:pers:obj:3:masc:sg:bet,Prn,Prn,soi,C/V\,PRON,soi,10,,
1931,323,3,ne,ne,323,PRO:clit,Neg,Neg$$,ne,C/(e)\,ADV,ne,10,,
1932,323,4,garde,garde,323,VER:pres:3:sg,Vfin,Vfin,garder,'C/V\.C/(e)\,VERB,garder,10,,
1933,323,5,fermetey,fermetey,323,NOM:obj:femi:sg,N,N,,C/V\.C/e\.'C/V\,NOUN,fermeté,9,,
1934,324,1,richesce,richesce,324,NOM:obj:femi:sg,N,N,,C/V\.'C/V\.C/(e)\,NOUN,richesse,8,,
1935,324,2,contre,contre,324,PRE,PrA,PrA,contre3,'C/V\.C/(e)\,ADP,contre,10,,
1936,324,3,povretey,povretey,324,NOM:obj:femi:sg,N,N,,C/V\.C/e\.'C/V\,NOUN,pauvreté,0,,
1937,325,1,force,force,325,NOM:suj:femi:sg,N,N,,'C/V\.C/(e)\,NOUN,force,3,,
1938,325,2,ne,ne,325,PRO:clit,Neg,Neg$$,ne,C/(e)\,ADV,ne,10,,
1939,325,3,set,set,325,VER:pres:3:sg,Vfin,Vfin,savoir,C/V\,VERB,savoir,10,,
1940,325,4,garder,garder,325,VER:infi,Vinf,Vinf,garder,C/V\.'C/V\,VERB,garder,10,,
1941,325,5,droiture,droiture,325,NOM:obj:femi:sg,N,N,,C/V\.'C/V\.C/(e)\,NOUN,droiture,8,,
1942,326,1,et,et,326,CON:coord,Crd,Crd,et,/V\,CCONJ,et,10,,
1943,326,2,richesce,richesce,326,NOM:suj:femi:sg,N,N,,C/V\.'C/V\.C/(e)\,NOUN,richesse,8,,
1944,326,3,n,n,326,PRO:clit,Neg,Neg$$,ne,C/\,ADV,ne,10,,
1945,326,4,ainme,ainme,326,VER:pres:3:sg,Vfin,Vfin,aimer,'/V\.C/(e)\,VERB,aimer,10,,
1946,326,5,mesure,mesure,326,NOM:obj:femi:sg,N,N,,C/V\.'C/V\.C/(e)\,NOUN,mesure,8,,
1947,327,1,une,une,327,DET:ndf:suj:femi:sg,QIs,QIs,un,'/V\.C/(e)\,DET,un,10,,
1948,327,2,famme,famme,327,NOM:suj:femi:sg,N,N,,'C/V\.C/(e)\,NOUN,femme,3,,
1949,327,3,a,a,327,PRE,Pre,Pre,à,/V\,ADP,à,10,,
1950,327,4,mari,mari,327,NOM:obj:masc:sg,N,N,,C/V\.'C/V\,NOUN,mari,8,,
1951,327,5,preignoit,preignoit,327,VER:impf:3:sg,Vfin,Vfin,prendre,C/V\.'C/V\,VERB,prendre,10,,
1952,328,1,un,un,328,DET:ndf:obj:masc:sg,QIs,QIs,un,/V\,DET,un,10,,
1953,328,2,larron,larron,328,NOM:obj:masc:sg,N,N,,C/V\.'C/V\,NOUN,larron,8,,
1954,328,3,joie,joie,328,NOM:obj:femi:sg,N,N,,'C/V\./(e)\,NOUN,joie,8,,
1955,328,4,li,li,328,PRO:pers:suj:3:masc:sg:bet,Prn,Prn$$,li,C/V\,PRON,li,10,,
1956,328,5,menoit,menoit,328,VER:impf:3:sg,Vfin,Vfin,mener,C/V\.'C/V\,VERB,mener,10,,
1957,329,1,ses,ses,329,DET:poss:suj:masc:sg,Det,Det,son4,C/V\,DET,son,10,,
1958,329,2,visenez,visenez,329,NOM:suj:masc:sg,N,N,,C/V\.C/e\.'C/V\,NOUN,viséne,-10,voisin,DMF
1959,329,3,et,et,329,CON:coord,Crd,Crd,et,/V\,CCONJ,et,10,,
1960,329,4,mout,mout,329,ADV,QIs,QIs,moult,C/V\,ADV,moult,10,,
1961,329,5,grant,grant,329,ADJ:obj:femi:sg,Adj,Adj,grand,C/V\,ADJ,grand,10,,
1962,329,6,feste,feste,329,NOM:obj:femi:sg,N,N,,'C/V\.C/(e)\,NOUN,fête,3,,
1963,330,1,en,en,330,PRE,Pre,Pre,en,/V\,ADP,en,10,,
1964,330,2,qui,qui,330,PROCON,Qux,Qux,qui,C/V\,PRON,qui,10,,
1965,330,3,n,n,330,PRO:clit,Neg,Neg$$,ne,C/\,ADV,ne,10,,
1966,330,4,avoit,avoit,330,VER:impf:3:sg,Vfin,Vfin,avoir,/V\.'C/V\,VERB,avoir,10,,
1967,330,5,point,point,330,NOM:obj:masc:sg,Neg,Neg,point2,C/V\,ADV,point,10,,
1968,330,6,de,de,330,PRE,Pre,Pre,de,C/(e)\,ADP,de,10,,
1969,330,7,moleste,moleste,330,NOM:obj:femi:sg,N,N,,C/V\.'C/V\.C/(e)\,NOUN,moleste,3,,
1970,331,1,il,il,331,PRO:pers:suj:3:masc:pl,Prn,Prn$,il,/V\,PRON,il,10,,
1971,331,2,chantent,chantent,331,VER:pres:3:pl,Vfin,Vfin,chanter,'C/V\.C/e\,VERB,chanter,10,,
1972,331,3,et,et,331,CON:coord,Crd,Crd,et,/V\,CCONJ,et,10,,
1973,331,4,moinnent,moinnent,331,VER:pres:3:pl,Vfin,Vfin,mener,'C/V\.C/e\,VERB,mener,10,,
1974,331,5,queroles,queroles,331,NOM:obj:femi:pl,N,N,,C/V\.'C/V\.C/e\,NOUN,carole,8,,
1975,332,1,sonent,sonent,332,VER:pres:3:pl,Vfin,Vfin,sonner,'C/V\.C/e\,VERB,sonner,10,,
1976,332,2,tabours,tabours,332,NOM:obj:masc:pl,N,N,,C/V\.'C/V\,NOUN,tambour,9,,
1977,332,3,sonent,sonent,332,VER:pres:3:pl,Vfin,Vfin,sonner,'C/V\.C/e\,VERB,sonner,10,,
1978,332,4,violes,violes,332,NOM:obj:femi:pl,N,N,,C/V\.'C/V\.C/e\,NOUN,viole,8,,
1979,333,1,uns,uns,333,DET:ndf:suj:masc:sg,QIs,QIs,un,/V\,DET,un,10,,
1980,333,2,proudons,proudons,333,NOM:suj:masc:sg,N,N,,C/V\.'C/V\,NOUN,prudhomme,9,,
1981,333,3,de,de,333,PRE,Pre,Pre,de,C/(e)\,ADP,de,10,,
1982,333,4,grant,grant,333,ADJ:obj:femi:sg,Adj,Adj,grand,C/V\,ADJ,grand,10,,
1983,333,5,sapience,sapience,333,NOM:obj:femi:sg,N,N,,C/V\.C/{V}\.'/V\.C/(e)\,NOUN,sapience,8,,
1984,334,1,plains,plains,334,ADJ:suj:masc:sg,Adj,Adj,plein,C/V\,ADJ,plein,10,,
1985,334,2,de,de,334,PRE,Pre,Pre,de,C/(e)\,ADP,de,10,,
1986,334,3,veraie,veraie,334,ADJ:obj:femi:sg,Adj,Adj,vrai,C/V\.'C/V\./(e)\,ADJ,vrai,10,,
1987,334,4,conoissance,conoissance,334,NOM:obj:femi:sg,N,N,,C/V\.C/V\.'C/V\.C/(e)\,NOUN,connaissance,9,,
1988,335,1,cele,cele,335,DET:demo:obj:femi:sg,Dem,Dem,cil,'C/V\.C/(e)\,DET,cil,10,,
1989,335,2,gent,gent,335,NOM:obj:femi:sg,N,N,,C/V\,NOUN,gent,8,,
1990,335,3,voit,voit,335,VER:pres:3:sg,Vfin,Vfin,voir,C/V\,VERB,voir,10,,
1991,335,4,sés,sés,335,PROCON,Adv+Prn,Adv+Prn$$,si4.le,C/V\,ADV.PRON,si4.le,10,,
1992,335,5,tient,tient,335,VER:pres:3:sg,Vfin,Vfin,tenir,C/V\,VERB,tenir,10,,
1993,335,6,a,a,335,PRE,Pre,Pre,à,/V\,ADP,à,10,,
1994,335,7,fole,fole,335,ADJ:obj:femi:sg,Adj,Adj,fou,'C/V\.C/(e)\,ADJ,fou,10,,
1995,336,1,en,en,336,PRE,Pre,Pre,en,/V\,ADP,en,10,,
1996,336,2,sorriant,sorriant,336,VER:ppre,Vprs,Vprs,sourire,C/V\.C/V\.'C/V\,VERB,sourire,10,,
1997,336,3,la,la,336,DET:def:obj:femi:sg,Det,Det,le,C/V\,DET,le,10,,
1998,336,4,teste,teste,336,NOM:obj:femi:sg,N,N,,'C/V\.C/(e)\,NOUN,tête,3,,
1999,336,5,en,en,336,PRO:clit,Prn,Prn$$,en2,/V\,PRON,en,10,,
2000,336,6,crole,crole,336,VER:pres:3:sg,Vfin,Vfin,,'C/V\.C/(e)\,VERB,croule,-1,croule,DMF
2001,337,1,il,il,337,PRO:pers:suj:3:masc:sg:unb,Prn,Prn$,il,/V\,PRON,il,10,,
2002,337,2,esraigne,esraigne,337,VER:pres:3:sg,Vfin,Vfin,,/V\.'C/V\.C/(e)\,VERB,éraigner,-10,arraisonner,DMF
2003,337,3,la,la,337,DET:def:obj:femi:sg,Det,Det,le,C/V\,DET,le,10,,
2004,337,4,compaignie,compaignie,337,NOM:obj:femi:sg,N,N,,C/V\.C/V\.'C/V\./(e)\,NOUN,compagnie,8,,
2005,338,1,"""","""",338,PON:cit,Pnc,Pnc,,,PUNCT,"""",9,,
2006,338,2,seignours,seignours,338,NOM:suj:masc:pl,N,N,,C/V\.'C/V\,NOUN,seigneur,9,,
2007,338,3,"""","""",338,PON:cit,Pnc,Pnc,,,PUNCT,"""",9,,
2008,338,4,dit,dit,338,VER:pres:3:sg,Vfin,Vfin,dire,C/V\,VERB,dire,10,,
2009,338,5,il,il,338,PRO:pers:suj:3:masc:sg:unb,Prn,Prn%,il,/V\,PRON,il,10,,
2010,338,6,"""","""",338,PON:cit,Pnc,Pnc,,,PUNCT,"""",9,,
2011,338,7,ce,ce,338,PRO:invar,Prn,Prn$,ce,C/(e)\,PRON,ce,10,,
2012,338,8,est,est,338,VER:pres:3:sg,Vfin,Vfin,être,/V\,VERB,être,10,,
2013,338,9,folie,folie,338,NOM:suj:femi:sg,N,N,,C/V\.'C/V\./(e)\,NOUN,folie,8,,
2014,339,1,cilz,cilz,339,PRO:demo:suj:masc:pl,Dem,Dem,cil,C/V\,PRON,cil,10,,
2015,339,2,qui,qui,339,PROCON,Qux,Qux,qui,C/V\,PRON,qui,10,,
2016,339,3,ont,ont,339,VER:pres:3:pl,Vfin,Vfin,avoir,/V\,VERB,avoir,10,,
2017,339,4,teus,teus,339,ADJ:obj:masc:pl,Adj,Adj,tel,C/V\,ADJ,tel,10,,
2018,339,5,jeus,jeus,339,NOM:obj:masc:pl,N,N,,C/V\,NOUN,jeu,8,,
2019,339,6,mantenuz,mantenuz,339,VER:pper:masc:pl,Vpp,Vpp,maintenir,C/V\.C/e\.'C/V\,VERB,maintenir,10,,
2020,340,1,sovant,sovant,340,ADV,Adv,Adv,souvent,C/V\.'C/V\,ADV,souvent,10,,
2021,340,2,sont,sont,340,VER:pres:3:pl,Vfin,Vfin,être,C/V\,VERB,être,10,,
2022,340,3,a,a,340,PRE,Pre,Pre,à,/V\,ADP,à,10,,
2023,340,4,noiant,noiant,340,ADV,Prn,Prn,néant,C/V\.'C/V\,PRON,néant,10,,
2024,340,5,venuz,venuz,340,VER:pper:masc:pl,Vpp,Vpp,venir,C/V\.'C/V\,VERB,venir,10,,
2025,341,1,ce,ce,341,PRO:invar,Prn,Prn$,ce,C/(e)\,PRON,ce,10,,
2026,341,2,ne,ne,341,PRO:clit,Neg,Neg$$,ne,C/(e)\,ADV,ne,10,,
2027,341,3,est,est,341,VER:pres:3:sg,Vfin,Vfin,être,/V\,VERB,être,10,,
2028,341,4,més,més,341,CON:subord,Adv,Adv,mais,C/V\,ADV,mais,10,,
2029,341,5,que,que,341,PROCON,Sub,Sub,que,C/(e)\,SCONJ,que,10,,
2030,341,6,vanitey,vanitey,341,NOM:suj:femi:sg,N,N,,C/V\.C/V\.'C/V\,NOUN,vanité,0,,
2031,342,1,orguil,orguil,342,NOM:suj:masc:sg,N,N,,/V\.'C/V\,NOUN,orgueil,8,,
2032,342,2,bobanz,bobanz,342,NOM:suj:masc:sg,N,N,,C/V\.'C/V\,PROPN|NOUN,boban,8,,
2033,342,3,legeretey,legeretey,342,NOM:suj:femi:sg,N,N,,C/V\.C/V\.C/e\.'C/V\,PROPN|NOUN,UNKNOWN,-10,légèreté,DMF
2034,343,1,qui,qui,343,PROCON,Qux,Qux,qui,C/V\,PRON,qui,10,,
2035,343,2,ces,ces,343,DET:demo:obj:femi:pl,Dem,Dem,cist,C/V\,DET,cist,10,,
2036,343,3,choses,choses,343,NOM:obj:femi:pl,N,N,,'C/V\.C/e\,NOUN,chose,8,,
2037,343,4,fait,fait,343,VER:pres:3:sg,Vfin,Vfin,faire,C/V\,VERB,faire,10,,
2038,343,5,deu,deu,343,NOM:obj:masc:sg,N,N,,C/V\,PROPN,Dieu,3,,
2039,343,6,oblie,oblie,343,VER:pres:3:sg,Vfin,Vfin,,/V\.'C/V\./(e)\,VERB,oublier,9,,
2040,344,1,soi,soi,344,PRO:pers:obj:3:masc:sg:bet,Prn,Prn,soi,C/V\,PRON,soi,10,,
2041,344,2,meisme,meisme,344,ADV,Adj,Adj,même,C/(V)\.'/V\.C/(e)\,ADJ,même,10,,
2042,344,3,ne,ne,344,PRO:clit,Neg,Neg$$,ne,C/(e)\,ADV,ne,10,,
2043,344,4,coignoit,coignoit,344,VER:pres:3:sg,Vfin,Vfin,connaître,C/V\.'C/V\,VERB,connaître,10,,
2044,344,5,mie,mie,344,ADV,Neg,Neg,mie3,'C/V\./(e)\,ADV,mie,10,,
2045,345,1,per,per,345,PRE,Pre,Pre,par,C/V\,ADP,par,10,,
2046,345,2,cou,cou,345,PRO:invar,Prn,Prn,ce,C/V\,PRON,ce,10,,
2047,345,3,viegnent,viegnent,345,VER:pres:3:pl,Vfin,Vfin,venir,'C/V\.C/e\,VERB,venir,10,,
2048,345,4,communemant,communemant,345,ADV,Adv,Adv,,C/V\.C/V\.C/e\.'C/V\,ADV,communément,9,,
2049,346,1,telx,telx,346,ADJ:suj:masc:pl,Adj,Adj,tel,C/V\,ADJ,tel,10,,
2050,346,2,jeus,jeus,346,NOM:suj:masc:pl,N,N,,C/V\,NOUN,jeu,8,,
2051,346,3,a,a,346,PRE,Pre,Pre,à,/V\,ADP,à,10,,
2052,346,4,mal,mal,346,ADJ:obj:masc:sg,Adj,Adj,mal2,C/V\,ADJ,mal,10,,
2053,346,5,definemant,definemant,346,NOM:obj:masc:sg,N,N,,C/V\.C/V\.C/e\.'C/V\,NOUN,définement,8,,
2054,347,1,avuecque,avuecque,347,PRE,PrA,PrA,avec,/V\.'C/V\.C/(e)\,ADP,avec,10,,
2055,347,2,ce,ce,347,PRO:invar,Prn,Prn,ce,C/(e)\,PRON,ce,10,,
2056,347,3,de,de,347,PRE,Pre,Pre,de,C/(e)\,ADP,de,10,,
2057,347,4,faire,faire,347,VER:infi,Vinf,Vinf,faire,'C/V\.C/(e)\,VERB,faire,10,,
2058,347,5,joie,joie,347,NOM:obj:femi:sg,N,N,,'C/V\./(e)\,NOUN,joie,8,,
2059,348,1,n,n,348,PRO:clit,Neg,Neg$$,ne,C/\,ADV,ne,10,,
2060,348,2,avez,avez,348,VER:pres:2:pl,Vfin,Vfin,avoir,/V\.'C/V\,VERB,avoir,10,,
2061,348,3,raison,raison,348,NOM:obj:femi:sg,N,N,,C/V\.'C/V\,NOUN,raison,8,,
2062,348,4,se,se,348,PROCON,Sub,Sub,si3,C/(e)\,SCONJ,si,10,,
2063,348,5,deu,deu,348,NOM:suj:masc:sg,N,N,,C/V\,PROPN,Dieu,3,,
2064,348,6,me,me,348,PRO:pers:obj:1:sg:unb,Prn,Prn$$,me,C/(e)\,PRON,me,10,,
2065,348,7,voie,voie,348,VER:subp:3:sg,Vfin,Vfin,voir,'C/V\./(e)\,VERB,voir,10,,
2066,349,1,cilz,cilz,349,PRO:demo:suj:masc:sg,Dem,Dem,cil,C/V\,PRON,cil,10,,
2067,349,2,est,est,349,VER:pres:3:sg,Vfin,Vfin,être,/V\,VERB,être,10,,
2068,349,3,lerres,lerres,349,NOM:suj:masc:sg,N,N,,'C/V\.C/e\,NOUN,larron,9,,
2069,349,4,qui,qui,349,PROCON,Qux,Qux,qui,C/V\,PRON,qui,10,,
2070,349,5,se,se,349,PROCON,Prn,Prn$$,se,C/(e)\,PRON,se,10,,
2071,349,6,marie,marie,349,VER:pres:3:sg,Vfin,Vfin,marier,C/V\.'C/V\./(e)\,VERB,marier,10,,
2072,350,1,touz,touz,350,DET:ind:obj:masc:pl,QIs,QIs,tout,C/V\,DET,tout,10,,
2073,350,2,jours,jours,350,NOM:obj:masc:pl,N,N,,C/V\,NOUN,jour,8,,
2074,350,3,se,se,350,PROCON,Prn,Prn$$,se,C/(e)\,PRON,se,10,,
2075,350,4,vit,vit,350,VER:pres:3:sg,Vfin,Vfin,vivre,C/V\,VERB,vivre,10,,
