wd_id,line_id,linewd,word,lex_id,textlineid,syntag,syntag2,lemma,syllabified,pos,lemma_ofl,lemma_score,Vorschlag_IR
2117,310,4,sa,sa,360,Det,Det,son4,C/V\,DET,son,10,
2118,310,5,vie,vie,360,N,N,,'C/V\./(e)\,NOUN,vie,3,
2119,310,6,faillir,faillir,360,Vinf,Vinf,faillir,C/V\.'C/V\,VERB,faillir,10,
2120,311,1,Jusques,jusques,361,PrA,PrA,jusque,'C/V\.C/e\,ADP,jusque,10,
2121,311,2,au,au,361,Pre+Det,Pre+Det,à.le,/V\,ADP.DET,à.le,10,
2122,311,3,jour,jour,361,N,N,,C/V\,NOUN,jour,8,
2123,311,4,du,du,361,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10,
2124,311,5,jugement,jugement,361,N,N,,C/V\.C/e\.'C/V\,NOUN,jugement,8,
2125,311,6,.,.,361,Pnc,Pnc,,,PUNCT,.,9,
2126,312,1,Dieu,dieu,362,N,N,,C/V\,PROPN,Dieu,3,
2127,312,2,lui,lui,362,Prn,Prn$$,lui,C/V\,PRON,lui,10,
2128,312,3,donna,donna,362,Vfin,Vfin,donner,C/V\.'C/V\,VERB,donner,10,
2129,312,4,le,le,362,Det,Det,le,C/(e)\,DET,le,10,
2130,312,5,regiment,regiment,362,N,N,,C/V\.C/V\.'C/V\,NOUN,régiment,9,
2131,313,1,Du,du,363,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10,
2132,313,2,monde,monde,363,N,N,,'C/V\.C/(e)\,NOUN,monde,8,
2133,313,3,accroistre,accroistre,363,Vinf,Vinf,accroître,/V\.'C/V\.C/(e)\,VERB,accroître,10,
2134,313,4,et,et,363,Crd,Crd,et,/V\,CCONJ,et,10,
2135,313,5,maintenir,maintenir,363,Vinf,Vinf,maintenir,C/V\.C/e\.'C/V\,VERB,maintenir,10,
2136,313,6,",",",",363,Pnc,Pnc,,,PUNCT,",",9,
2137,314,1,Tresqu,tresqu,364,Sub,Sub,tresque,C/V\,SCONJ,tresque,10,
2138,314,2,il,il,364,Prn,Prn$,il,/V\,PRON,il,10,
2139,314,3,l,l,364,Prn,Prn$$,le,C/\,PRON,le,10,
2140,314,4,ot,ot,364,Vfin,Vfin,avoir,/V\,VERB,avoir,10,
2141,314,5,fait,fait,364,Vpp,Vpp,faire,C/V\,VERB,faire,10,
2142,314,6,",",",",364,Pnc,Pnc,,,PUNCT,",",9,
2143,314,7,pour,pour,364,Pre,Pre,pour,C/V\,ADP,pour,10,
2144,314,8,soustenir,soustenir,364,Vinf,Vinf,soutenir,C/V\.C/e\.'C/V\,VERB,soutenir,10,
2145,315,1,En,en,365,Pre,Pre,en,/V\,ADP,en,10,
2146,315,2,vie,vie,365,N,N,,'C/V\./(e)\,NOUN,vie,3,
2147,315,3,humaine,humaine,365,Adj,Adj,,/V\.'C/V\.C/(e)\,ADJ,humain,9,
2148,315,4,creature,creature,365,N,N,,C/V\.C/V\.'C/V\.C/(e)\,NOUN,créature,8,
2149,316,1,On,on,366,Prn,Prn$,on,/V\,PRON,on,10,
2150,316,2,l,l,366,Prn,Prn$$,le,C/\,PRON,le,10,
2151,316,3,appelle,appelle,366,Vfin,Vfin,appeler,/V\.'C/V\.C/(e)\,VERB,appeler,10,
2152,316,4,dame,dame,366,N,N,,'C/V\.C/(e)\,NOUN,dame,8,
2153,316,5,Nature,nature,366,N,N,,C/V\.'C/V\.C/(e)\,NOUN,nature,8,
2154,316,6,.,.,366,Pnc,Pnc,,,PUNCT,.,9,
2155,317,1,Mere,mere,367,N,N,,'C/V\.C/(e)\,NOUN,mère,3,
2156,317,2,est,est,367,Vfin,Vfin,être,/V\,VERB,être,10,
2157,317,3,celle,celle,367,Dem,Dem,cil,'C/V\.C/(e)\,PRON,cil,10,
2158,317,4,a,a,367,Pre,Pre,à,/V\,ADP,à,10,
2159,317,5,toute,toute,367,QIs,QIs,tout,'C/V\.C/(e)\,DET,tout,10,
2160,317,6,personne,personne,367,N,N,,C/V\.'C/V\.C/(e)\,NOUN,personne,8,
2161,317,7,:,:,367,Pnc,Pnc,,,PUNCT,:,9,
2162,318,1,Dieu,dieu,368,N,N,,C/V\,PROPN,Dieu,3,
2163,318,2,freres,freres,368,N,N,,'C/V\.C/e\,NOUN,frère,8,
2164,318,3,et,et,368,Crd,Crd,et,/V\,CCONJ,et,10,
2165,318,4,seurs,seurs,368,N,N,,C/(V)\.'/V\,PROPN|NOUN,seü|sueur|seür|soeur,-1,soeur
2166,318,5,tous,tous,368,QIs,QIs,tout,C/V\,DET,tout,10,
2167,318,6,nous,nous,368,Prn,Prn$$,nous,C/V\,PRON,nous,10,
2168,318,7,sonne,sonne,368,Vfin,Vfin,sonner,'C/V\.C/(e)\,VERB,sonner,10,
2169,318,8,.,.,368,Pnc,Pnc,,,PUNCT,.,9,
2170,319,1,Or,or,369,Adv,Adv,or2,/V\,ADV,or,10,
2171,319,2,vous,vous,369,Prn,Prn$$,vous,C/V\,PRON,vous,10,
2172,319,3,ay,ay,369,Vfin,Vfin,avoir,/V\,VERB,avoir,10,
2173,319,4,dit,dit,369,Vpp,Vpp,dire,C/V\,VERB,dire,10,
2174,319,5,de,de,369,Pre,Pre,de,C/(e)\,ADP,de,10,
2175,319,6,mes,mes,369,Det,Det,mon,C/V\,DET,mon,10,
2176,319,7,parens,parens,369,N,N,,C/V\.'C/V\,NOUN,parent,8,
2177,319,8,",",",",369,Pnc,Pnc,,,PUNCT,",",9,
2178,320,1,Lesquieulx,lesquieulx,370,Qux,Qux,lequel,C/V\.'C/V\,PRON,lequel,10,
2179,320,2,sont,sont,370,Vfin,Vfin,être,C/V\,VERB,être,10,
2180,320,3,assez,assez,370,Adv,Adv,assez,/V\.'C/V\,ADV,assez,10,
2181,320,4,apparens,apparens,370,Vprs,Vprs,apparaître,/V\.C/V\.'C/V\,VERB,apparaître,10,
2182,320,5,",",",",370,Pnc,Pnc,,,PUNCT,",",9,
2183,321,1,Or,or,371,Adv,Adv,or2,/V\,ADV,or,10,
2184,321,2,vous,vous,371,Prn,Prn$$,vous,C/V\,PRON,vous,10,
2185,321,3,diray,diray,371,Vfin,Vfin,dire,C/V\.'C/V\,VERB,dire,10,
2186,321,4,quel,quel,371,Qux,Qux,quel,C/V\,PRON,quel,10,
2187,321,5,est,est,371,Vfin,Vfin,être,/V\,VERB,être,10,
2188,321,6,mon,mon,371,Det,Det,mon,C/V\,DET,mon,10,
2189,321,7,nom,nom,371,N,N,,C/V\,NOUN,nom,8,
2190,321,8,",",",",371,Pnc,Pnc,,,PUNCT,",",9,
2191,322,1,Qui,qui,372,Qux,Qux,qui,C/V\,PRON,qui,10,
2192,322,2,le,le,372,Prn,Prn$$,le,C/(e)\,PRON,le,10,
2193,322,3,voudra,voudra,372,Vfin,Vfin,vouloir,C/V\.'C/V\,VERB,vouloir,10,
2194,322,4,savoir,savoir,372,Vinf,Vinf,savoir,C/V\.'C/V\,VERB,savoir,10,
2195,322,5,ou,ou,372,Crd,Crd,ou,/V\,CCONJ,ou,10,
2196,322,6,non,non,372,NVP,NVP,non,C/V\,ADV,non,10,
2197,322,7,",",",",372,Pnc,Pnc,,,PUNCT,",",9,
2198,323,1,Combien,combien,373,Qux,Qux,combien,C/V\.'C/V\,ADV,combien,10,
2199,323,2,qu,qu,373,Sub,Sub,que,C/\,SCONJ,que,10,
2200,323,3,il,il,373,Prn,Prn$,il,/V\,PRON,il,10,
2201,323,4,soit,soit,373,Vfin,Vfin,être,C/V\,VERB,être,10,
2202,323,5,pou,pou,373,N,N,peu,C/V\,PROPN|NOUN,peu,10,
2203,323,6,renommé,renommé,373,Vpp,Vpp,,C/V\.C/V\.'C/V\,VERB,renommer,8,
2204,323,7,",",",",373,Pnc,Pnc,,,PUNCT,",",9,
2205,324,1,Mais,mais,374,Crd,Crd,mais,C/V\,CCONJ,mais,10,
2206,324,2,",",",",374,Pnc,Pnc,,,PUNCT,",",9,
2207,324,3,quant,quant,374,Sub,Sub,quand,C/V\,SCONJ,quand,10,
2208,324,4,pour,pour,374,Pre,Pre,pour,C/V\,ADP,pour,10,
2209,324,5,estre,estre,374,Vinf,Vinf,être,'/V\.C/(e)\,VERB,être,10,
2210,324,6,a,a,374,Pre,Pre,à,/V\,ADP,à,10,
2211,324,7,droit,droit,374,Adj,Adj,droit2,C/V\,ADJ,droit,10,
2212,324,8,nommé,nommé,374,Vpp,Vpp,,C/V\.'C/V\,VERB,nommer,8,
2213,325,1,Le,le,375,Det,Det,le,C/(e)\,DET,le,10,
2214,325,2,nom,nom,375,N,N,,C/V\,NOUN,nom,8,
2215,325,3,du,du,375,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10,
2216,325,4,plus,plus,375,Adv,Adv,plus,C/V\,ADV,plus,10,
2217,325,5,parfait,parfait,375,Vpp,Vpp,parfaire,C/V\.'C/V\,VERB,parfaire,10,
2218,325,6,homme,homme,375,N,N,,'/V\.C/(e)\,NOUN,homme,8,
2219,325,7,",",",",375,Pnc,Pnc,,,PUNCT,",",9,
2220,326,1,Qui,qui,376,Qux,Qux,qui,C/V\,PRON,qui,10,
2221,326,2,oncques,oncques,376,Adv,Adv,onques,'/V\.C/e\,ADV,onques,10,
2222,326,3,fu,fu,376,Vfin,Vfin,être,C/V\,VERB,être,10,
2223,326,4,",",",",376,Pnc,Pnc,,,PUNCT,",",9,
2224,326,5,le,le,376,Det,Det,le,C/(e)\,DET,le,10,
2225,326,6,mien,mien,376,Adj,Adj,mon,C/V\,ADJ,mon,10,
2226,326,7,nomme,nomme,376,N,N,,'C/V\.C/(e)\,NOUN,nomme,-10,nommer
2227,326,8,",",",",376,Pnc,Pnc,,,PUNCT,",",9,
2228,327,1,I.,i.,377,Let,Let,,/V\,PROPN,un,-1,?
2229,327,2,.N.,.n.,377,Let,Let,,C/V\,PROPN,UNKNOWN,-10,?
2230,327,3,.E.,.e.,377,Let,Let,,C/V\,PROPN,UNKNOWN,-10,?
2231,327,4,faut,faut,377,Vfin,Vfin,faillir,C/V\,VERB,faillir,10,
2232,327,5,avec,avec,377,PrA,PrA,avec,/V\.'C/V\,ADV,avec,10,
2233,327,6,mettre,mettre,377,Vinf,Vinf,mettre,'C/V\.C/(e)\,VERB,mettre,10,
2234,327,7,",",",",377,Pnc,Pnc,,,PUNCT,",",9,
2235,328,1,Plus,plus,378,Adv,Adv,plus,C/V\,ADV,plus,10,
2236,328,2,n,n,378,Neg,Neg$$,ne,C/\,ADV,ne,10,
2237,328,3,y,y,378,Prn,Prn$$,y2,/V\,PRON,y,10,
2238,328,4,affiert,affiert,378,Vfin,Vfin,afférir,/V\.'C/V\,VERB,afférir,10,
2239,328,5,autre,autre,378,Adj,Adj,autre,'/V\.C/(e)\,ADJ,autre,10,
2240,328,6,lettre,lettre,378,N,N,,'C/V\.C/(e)\,NOUN,lettre,8,
2241,328,7,.,.,378,Pnc,Pnc,,,PUNCT,.,9,
2242,329,1,Mon,mon,379,Det,Det,mon,C/V\,DET,mon,10,
2243,329,2,pere,pere,379,N,N,,'C/V\.C/(e)\,NOUN,père,3,
2244,329,3,",",",",379,Pnc,Pnc,,,PUNCT,",",9,
2245,329,4,dont,dont,379,Qux,Qux,dont,C/V\,PRON,dont,10,
2246,329,5,j,j,379,Prn,Prn$,je,C/\,PRON,je,10,
2247,329,6,ay,ay,379,Vfin,Vfin,avoir,/V\,VERB,avoir,10,
2248,329,7,mencion,mencion,379,N,N,,C/V\.C/{V}\.'/V\,NOUN,mention,3,
2249,330,1,Faite,faite,380,Vpp,Vpp,faire,'C/V\.C/(e)\,VERB,faire,10,
2250,330,2,cy,cy,380,Adv,Adv,ci,C/V\,ADV,ci,10,
2251,330,3,",",",",380,Pnc,Pnc,,,PUNCT,",",9,
2252,330,4,ot,ot,380,Vfin,Vfin,avoir,/V\,VERB,avoir,10,
2253,330,5,devocion,devocion,380,N,N,,C/V\.C/V\.C/{V}\.'/V\,NOUN,dévotion,9,
2254,331,1,Et,et,381,Crd,Crd,et,/V\,CCONJ,et,10,
2255,331,2,tres,tres,381,Adv,Adv,très,C/V\,ADV,très,10,
2256,331,3,grant,grant,381,Adj,Adj,grand,C/V\,ADJ,grand,10,
2257,331,4,voulenté,voulenté,381,N,N,,C/V\.C/V\.'C/V\,NOUN,volonté,9,
2258,331,5,d,d,381,Pre,Pre,de,C/\,ADP,de,10,
2259,331,6,avoir,avoir,381,Vinf,Vinf,avoir,/V\.'C/V\,VERB,avoir,10,
2260,332,1,Un,un,382,QIs,QIs,un,/V\,DET,un,10,
2261,332,2,filz,filz,382,N,N,,C/V\,NOUN,fils,3,
2262,332,3,masle,masle,382,Adj,Adj,,'C/V\.C/(e)\,ADJ,mâle,9,
2263,332,4,",",",",382,Pnc,Pnc,,,PUNCT,",",9,
2264,332,5,qui,qui,382,Qux,Qux,qui,C/V\,PRON,qui,10,
2265,332,6,fust,fust,382,Vfin,Vfin,être,C/V\,VERB,être,10,
2266,332,7,son,son,382,Det,Det,son4,C/V\,DET,son,10,
2267,332,8,hoir,hoir,382,N,N,,/V\,NOUN,hoir,9,
2268,332,9,",",",",382,Pnc,Pnc,,,PUNCT,",",9,
2269,333,1,Pour,pour,383,Pre,Pre,pour,C/V\,ADP,pour,10,
2270,333,2,succeder,succeder,383,Vinf,Vinf,,C/V\.C/V\.'C/V\,VERB,succéder,9,
2271,333,3,a,a,383,Pre,Pre,à,/V\,ADP,à,10,
2272,333,4,sa,sa,383,Det,Det,son4,C/V\,DET,son,10,
2273,333,5,richesce,richesce,383,N,N,,C/V\.'C/V\.C/(e)\,NOUN,richesse,8,
2274,333,6,",",",",383,Pnc,Pnc,,,PUNCT,",",9,
2275,334,1,Qui,qui,384,Qux,Qux,qui,C/V\,PRON,qui,10,
2276,334,2,n,n,384,Neg,Neg$$,ne,C/\,ADV,ne,10,
2277,334,3,appetisse,appetisse,384,Vfin,Vfin,,/V\.C/e\.'C/V\.C/(e)\,VERB,apetisser,6,
2278,334,4,pour,pour,384,Pre,Pre,pour,C/V\,ADP,pour,10,
2279,334,5,largesse,largesse,384,N,N,,C/V\.'C/V\.C/(e)\,NOUN,largesse,9,
2280,334,6,",",",",384,Pnc,Pnc,,,PUNCT,",",9,
2281,335,1,Comme,comme,385,Sub,Sub,comme,'C/V\.C/(e)\,SCONJ,comme,10,
2282,335,2,il,il,385,Prn,Prn$,il,/V\,PRON,il,10,
2283,335,3,disoit,disoit,385,Vfin,Vfin,dire,C/V\.'C/V\,VERB,dire,10,
2284,335,4,",",",",385,Pnc,Pnc,,,PUNCT,",",9,
2285,335,5,bien,bien,385,Adv,Adv,bien,C/V\,ADV,bien,10,
2286,335,6,m,m,385,Prn,Prn$$,me,C/\,PRON,me,10,
2287,335,7,en,en,385,Prn,Prn$$,en2,/V\,PRON,en,10,
2288,335,8,recort,recort,385,Vfin,Vfin,recorder,C/V\.'C/V\,VERB,recorder,10,
2289,335,9,;,;,385,Pnc,Pnc,,,PUNCT,;,9,
2290,336,1,Lui,lui,386,Prn,Prn,lui,C/V\,PRON,lui,10,
2291,336,2,et,et,386,Crd,Crd,et,/V\,CCONJ,et,10,
2292,336,3,ma,ma,386,Det,Det,mon,C/V\,DET,mon,10,
2293,336,4,mere,mere,386,N,N,,'C/V\.C/(e)\,NOUN,mère,3,
2294,336,5,d,d,386,Pre,Pre,de,C/\,ADP,de,10,
2295,336,6,un,un,386,QIs,QIs,un,/V\,DET,un,10,
2296,336,7,accort,accort,386,N,N,,/V\.'C/V\,NOUN,accord,8,
2297,337,1,M,m,387,Prn,Prn$$,me,C/\,PRON,me,10,
2298,337,2,engendrerent,engendrerent,387,Vfin,Vfin,,/V\.C/V\.'C/V\.C/e\,VERB,engendrer,9,
2299,337,3,en,en,387,Pre,Pre,en,/V\,ADP,en,10,
2300,337,4,celle,celle,387,Dem,Dem,cil,'C/V\.C/(e)\,DET,cil,10,
2301,337,5,attente,attente,387,N,N,,/V\.'C/V\.C/(e)\,NOUN,attente,8,
2302,337,6,",",",",387,Pnc,Pnc,,,PUNCT,",",9,
2303,338,1,Mais,mais,388,Crd,Crd,mais,C/V\,CCONJ,mais,10,
2304,338,2,il,il,388,Prn,Prn$,il,/V\,PRON,il,10,
2305,338,3,failli,failli,388,Vfin,Vfin,faillir,C/V\.'C/V\,VERB,faillir,10,
2306,338,4,a,a,388,Pre,Pre,à,/V\,ADP,à,10,
2307,338,5,son,son,388,Det,Det,son4,C/V\,DET,son,10,
2308,338,6,entente,entente,388,N,N,,/V\.'C/V\.C/(e)\,NOUN,entente,8,
2309,338,7,",",",",388,Pnc,Pnc,,,PUNCT,",",9,
2310,339,1,Car,car,389,Crd,Crd,car,C/V\,CCONJ,car,10,
2311,339,2,ma,ma,389,Det,Det,mon,C/V\,DET,mon,10,
2312,339,3,mere,mere,389,N,N,,'C/V\.C/(e)\,NOUN,mère,3,
2313,339,4,",",",",389,Pnc,Pnc,,,PUNCT,",",9,
2314,339,5,qui,qui,389,Qux,Qux,qui,C/V\,PRON,qui,10,
2315,339,6,ot,ot,389,Vfin,Vfin,avoir,/V\,VERB,avoir,10,
2316,339,7,pouoir,pouoir,389,N,N,pouvoir,C/V\.'C/V\,PROPN|NOUN,pouvoir,10,
2317,340,1,Trop,trop,390,Adv,Adv,trop,C/V\,ADV,trop,10,
2318,340,2,plus,plus,390,Adv,Adv,plus,C/V\,ADV,plus,10,
2319,340,3,que,que,390,Sub,Sub,que,C/(e)\,SCONJ,que,10,
2320,340,4,lui,lui,390,Prn,Prn,lui,C/V\,PRON,lui,10,
2321,340,5,",",",",390,Pnc,Pnc,,,PUNCT,",",9,
2322,340,6,si,si,390,Adv,Adv,si4,C/V\,ADV,si,10,
2323,340,7,voult,voult,390,Vfin,Vfin,vouloir,C/V\,VERB,vouloir,10,
2324,340,8,avoir,avoir,390,Vinf,Vinf,avoir,/V\.'C/V\,VERB,avoir,10,
2325,341,1,Femelle,femelle,391,N,N,,C/V\.'C/V\.C/(e)\,NOUN,femelle,9,
2326,341,2,a,a,391,Pre,Pre,à,/V\,ADP,à,10,
2327,341,3,elle,elle,391,Prn,Prn,elle,'/V\.C/(e)\,PRON,elle,10,
2328,341,4,ressemblable,ressemblable,391,Adj,Adj,,C/V\.C/V\.'C/V\.C/(e)\,ADJ,ressemblable,9,
2329,341,5,",",",",391,Pnc,Pnc,,,PUNCT,",",9,
2330,342,1,Si,si,392,Adv,Adv,si4,C/V\,ADV,si,10,
2331,342,2,fus,fus,392,Vfin,Vfin,être,C/V\,VERB,être,10,
2332,342,3,nee,nee,392,Vpp,Vpp,naître,'C/V\./(e)\,VERB,naître,10,
2333,342,4,fille,fille,392,N,N,,'C/V\.C/(e)\,NOUN,fille,3,
2334,342,5,",",",",392,Pnc,Pnc,,,PUNCT,",",9,
2335,342,6,sanz,sanz,392,Pre,Pre,sans,C/V\,ADP,sans,10,
2336,342,7,fable,fable,392,N,N,,'C/V\.C/(e)\,NOUN,fable,8,
2337,342,8,;,;,392,Pnc,Pnc,,,PUNCT,;,9,
2338,343,1,Mais,mais,393,Crd,Crd,mais,C/V\,CCONJ,mais,10,
2339,343,2,ytant,ytant,393,QIs,QIs,tant,/V\.'C/V\,ADV,tant,10,
2340,343,3,fist,fist,393,Vfin,Vfin,faire,C/V\,VERB,faire,10,
2341,343,4,pour,pour,393,Pre,Pre,pour,C/V\,ADP,pour,10,
2342,343,5,lui,lui,393,Prn,Prn,lui,C/V\,PRON,lui,10,
2343,343,6,ma,ma,393,Det,Det,mon,C/V\,DET,mon,10,
2344,343,7,mere,mere,393,N,N,,'C/V\.C/(e)\,NOUN,mère,3,
2345,344,1,Que,que,394,Sub,Sub,que,C/(e)\,SCONJ,que,10,
2346,344,2,de,de,394,Pre,Pre,de,C/(e)\,ADP,de,10,
2347,344,3,toutes,toutes,394,QIs,QIs,tout,'C/V\.C/e\,DET,tout,10,
2348,344,4,choses,choses,394,N,N,,'C/V\.C/e\,NOUN,chose,8,
2349,344,5,mon,mon,394,Det,Det,mon,C/V\,DET,mon,10,
2350,344,6,pere,pere,394,N,N,,'C/V\.C/(e)\,NOUN,père,3,
2351,345,1,Bien,bien,395,Adv,Adv,bien,C/V\,ADV,bien,10,
2352,345,2,ressemblay,ressemblay,395,Vfin,Vfin,resembler,C/V\.C/V\.'C/V\,VERB,resembler,10,
2353,345,3,et,et,395,Crd,Crd,et,/V\,CCONJ,et,10,
2354,345,4,proprement,proprement,395,Adv,Adv,,C/V\.C/e\.'C/V\,ADV,proprement,9,
2355,345,5,",",",",395,Pnc,Pnc,,,PUNCT,",",9,
2356,346,1,Fors,fors,396,PrA,PrA,hors,C/V\,ADV,hors,10,
2357,346,2,du,du,396,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10,
2358,346,3,sexe,sexe,396,N,N,,'C/V\.C/(e)\,NOUN,sexe,8,
2359,346,4,tant,tant,396,QIs,QIs,tant,C/V\,ADV,tant,10,
2360,346,5,seulement,seulement,396,Adv,Adv,seulement,C/V\.C/e\.'C/V\,ADV,seulement,10,
2361,346,6,",",",",396,Pnc,Pnc,,,PUNCT,",",9,
2362,347,1,Mais,mais,397,Crd,Crd,mais,C/V\,CCONJ,mais,10,
2363,347,2,des,des,397,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10,
2364,347,3,façons,façons,397,N,N,,C/V\.'C/V\,NOUN,façon,8,
2365,347,4,",",",",397,Pnc,Pnc,,,PUNCT,",",9,
2366,347,5,de,de,397,Pre,Pre,de,C/(e)\,ADP,de,10,
2367,347,6,corps,corps,397,N,N,,C/V\,NOUN,corps,3,
2368,347,7,",",",",397,Pnc,Pnc,,,PUNCT,",",9,
2369,347,8,de,de,397,Pre,Pre,de,C/(e)\,ADP,de,10,
2370,347,9,vis,vis,397,N,N,,C/V\,NOUN,vis,3,
2371,347,10,",",",",397,Pnc,Pnc,,,PUNCT,",",9,
2372,348,1,Si,si,398,Adv,Adv,si4,C/V\,ADV,si,10,
2373,348,2,bien,bien,398,Adv,Adv,bien,C/V\,ADV,bien,10,
2374,348,3,que,que,398,Sub,Sub,que,C/(e)\,SCONJ,que,10,
2375,348,4,il,il,398,Prn,Prn$,il,/V\,PRON,il,10,
2376,348,5,vous,vous,398,Prn,Prn$$,vous,C/V\,PRON,vous,10,
2377,348,6,fust,fust,398,Vfin,Vfin,être,C/V\,VERB,être,10,
2378,348,7,avis,avis,398,N,N,,/V\.'C/V\,NOUN,avis,8,
2379,348,8,",",",",398,Pnc,Pnc,,,PUNCT,",",9,
2380,349,1,Meismement,meismement,399,Adv,Adv,,C/V\.C/e\.'C/V\,ADV,mêmement,9,
2381,349,2,es,es,399,Pre+Det,Pre+Det,en.le,/V\,ADP.DET,en.le,10,
2382,349,3,condicions,condicions,399,N,N,,C/V\.C/V\.C/{V}\.'/V\,NOUN,condition,8,
2383,349,4,",",",",399,Pnc,Pnc,,,PUNCT,",",9,
2384,350,1,Que,que,400,Qux,Qux,que,C/(e)\,ADJ|ADV|DET|PRON,que,10,
2385,350,2,tous,tous,400,QIs,QIs,tout,C/V\,ADV,tout,10,
2386,350,3,semblables,semblables,400,Adj,Adj,,C/V\.'C/V\.C/e\,ADJ,semblable,9,
2387,350,4,les,les,400,Prn,Prn$$,le,C/V\,PRON,le,10,
2388,350,5,eussions,eussions,400,Vfin,Vfin,avoir,/(V)\./V\.C/{V}\.'/V\,VERB,avoir,10,
2389,350,6,.,.,400,Pnc,Pnc,,,PUNCT,.,9,
2390,351,1,Si,si,401,Adv,Adv,si4,C/V\,ADV,si,10,
2391,351,2,fu,fu,401,Vfin,Vfin,être,C/V\,VERB,être,10,
2392,351,3,comme,comme,401,Sub,Sub,comme,'C/V\.C/(e)\,SCONJ,comme,10,
2393,351,4,fille,fille,401,N,N,,'C/V\.C/(e)\,NOUN,fille,3,
2394,351,5,nommee,nommee,401,Vpp,Vpp,,C/V\.'C/V\./(e)\,VERB,nommer,8,
2395,352,1,Et,et,402,Crd,Crd,et,/V\,CCONJ,et,10,
2396,352,2,bien,bien,402,Adv,Adv,bien,C/V\,ADV,bien,10,
2397,352,3,nourrie,nourrie,402,Vpp,Vpp,,C/V\.'C/V\./(e)\,VERB,nourrir,8,
2398,352,4,et,et,402,Crd,Crd,et,/V\,CCONJ,et,10,
2399,352,5,bien,bien,402,Adv,Adv,bien,C/V\,ADV,bien,10,
2400,352,6,amee,amee,402,Vpp,Vpp,aimer,/V\.'C/V\./(e)\,VERB,aimer,10,
2401,353,1,De,de,403,Pre,Pre,de,C/(e)\,ADP,de,10,
2402,353,2,ma,ma,403,Det,Det,mon,C/V\,DET,mon,10,
2403,353,3,mere,mere,403,N,N,,'C/V\.C/(e)\,NOUN,mère,3,
2404,353,4,a,a,403,Pre,Pre,à,/V\,ADP,à,10,
2405,353,5,joyeuse,joyeuse,403,Adj,Adj,,C/V\.'C/V\.C/(e)\,ADJ,joyeux,9,
2406,353,6,chiere,chiere,403,N,N,,'C/V\.C/(e)\,NOUN,chère,3,
2407,353,7,",",",",403,Pnc,Pnc,,,PUNCT,",",9,
2408,354,1,Qui,qui,404,Qux,Qux,qui,C/V\,PRON,qui,10,
2409,354,2,m,m,404,Prn,Prn$$,me,C/\,PRON,me,10,
2410,354,3,ama,ama,404,Vfin,Vfin,aimer,/V\.'C/V\,VERB,aimer,10,
2411,354,4,tant,tant,404,QIs,QIs,tant,C/V\,ADV,tant,10,
2412,354,5,et,et,404,Crd,Crd,et,/V\,CCONJ,et,10,
2413,354,6,tint,tint,404,Vfin,Vfin,tenir,C/V\,VERB,tenir,10,
2414,354,7,si,si,404,Adv,Adv,si4,C/V\,ADV,si,10,
2415,354,8,chiere,chiere,404,N,N,,'C/V\.C/(e)\,PROPN|NOUN,chire|chère|chaire|cire,-1,chère
2416,355,1,Que,que,405,Sub,Sub,que,C/(e)\,SCONJ,que,10,
2417,355,2,elle,elle,405,Prn,Prn,elle,'/V\.C/(e)\,PRON,elle,10,
2418,355,3,meismes,meismes,405,Adj,Adj,même,C/(V)\.'/V\.C/e\,ADJ,même,10,
2419,355,4,m,m,405,Prn,Prn$$,me,C/\,PRON,me,10,
2420,355,5,alaicta,alaicta,405,Vfin,Vfin,,/V\.C/V\.'C/V\,VERB,allaiter,9,
2421,355,6,",",",",405,Pnc,Pnc,,,PUNCT,",",9,
2422,356,1,Aussitost,aussitost,406,Adv,Adv,,/V\.C/V\.'C/V\,ADV,aussitôt,9,
2423,356,2,qu,qu,406,Sub,Sub,que,C/\,SCONJ,que,10,
2424,356,3,elle,elle,406,Prn,Prn$,elle,'/V\.C/(e)\,PRON,elle,10,
2425,356,4,m,m,406,Prn,Prn$$,me,C/\,PRON,me,10,
2426,356,5,enfanta,enfanta,406,Vfin,Vfin,,/V\.C/V\.'C/V\,VERB,enfanter,9,
2427,356,6,",",",",406,Pnc,Pnc,,,PUNCT,",",9,
2428,357,1,Et,et,407,Crd,Crd,et,/V\,CCONJ,et,10,
2429,357,2,doulcement,doulcement,407,Adv,Adv,,C/V\.C/e\.'C/V\,ADV,doucement,9,
2430,357,3,en,en,407,Pre,Pre,en,/V\,ADP,en,10,
2431,357,4,mon,mon,407,Det,Det,mon,C/V\,DET,mon,10,
2432,357,5,enfence,enfence,407,N,N,,/V\.'C/V\.C/(e)\,NOUN,enfance,9,
2433,358,1,Me,me,408,Prn,Prn$$,me,C/(e)\,PRON,me,10,
2434,358,2,tint,tint,408,Vfin,Vfin,tenir,C/V\,VERB,tenir,10,
2435,358,3,et,et,408,Crd,Crd,et,/V\,CCONJ,et,10,
2436,358,4,par,par,408,Pre,Pre,par,C/V\,ADP,par,10,
2437,358,5,elle,elle,408,Prn,Prn,elle,'/V\.C/(e)\,PRON,elle,10,
