wd_id,word,lex_id,para_id,ch_id,verse_id,syntag,syntag2,lemma,syllabified,pos,lemma_ofl,lemma_score,Vorschlag_IR,Erklärung_IR
1596,alcun,alcun,5,2,5,QIs,QIs,aucun,/V\.'C/V\,DET,aucun,10,,
1597,Fenénne,fenenne,5,2,5,N,N,,C/V\.'C/V\.C/(e)\,PROPN,Fenanne,-10,Phenenna,Name
1598,.,.,5,2,5,Pnc,Pnc,,,PUNCT,.,9,,
1599,__,],5,2,5,Pnc,Pnc,,,PUNCT,UNKNOWN,-10,_,
1600,Li,li,5,2,6,Det,Det,le,C/V\,DET,le,10,,
1601,Sires,sires,5,2,6,N,N,,'C/V\.C/e\,NOUN,sire,8,,
1602,mortifie,mortifie,5,2,6,Vfin,Vfin,mourir,C/V\.C/V\.'C/V\./(e)\,VERB,mourir,10,,
1603,é,e,5,2,6,Crd,Crd,et,/V\,CCONJ,et,10,,
1604,vivifie,vivifie,5,2,6,Vfin,Vfin,,C/V\.C/V\.'C/V\./(e)\,VERB,vivifier,9,,
1605,é,e,5,2,6,Crd,Crd,et,/V\,CCONJ,et,10,,
1606,en,en,5,2,6,Pre,Pre,en,/V\,ADP,en,10,,
1607,enfer,enfer,5,2,6,N,N,,/V\.'C/V\,NOUN,enfer,9,,
1608,meine,meine,5,2,6,Vfin,Vfin,mener,'C/V\.C/(e)\,VERB,mener,10,,
1609,é,e,5,2,6,Crd,Crd,et,/V\,CCONJ,et,10,,
1610,remeine,remeine,5,2,6,Vfin,Vfin,remanoir,C/V\.'C/V\.C/(e)\,VERB,remanoir,10,,
1611,.,.,5,2,6,Pnc,Pnc,,,PUNCT,.,9,,
1612,Li,li,5,2,7,Det,Det,le,C/V\,DET,le,10,,
1613,Sires,sires,5,2,7,N,N,,'C/V\.C/e\,NOUN,sire,8,,
1614,fait,fait,5,2,7,Vfin,Vfin,faire,C/V\,VERB,faire,10,,
1615,póvre,povre,5,2,7,Adj,Adj,pauvre,'C/V\.C/(e)\,ADJ,pauvre,10,,
1616,é,e,5,2,7,Crd,Crd,et,/V\,CCONJ,et,10,,
1617,fait,fait,5,2,7,Vfin,Vfin,faire,C/V\,VERB,faire,10,,
1618,riche,riche,5,2,7,Adj,Adj,riche,'C/V\.C/(e)\,ADJ,riche,10,,
1619,;,;,5,2,7,Pnc,Pnc,,,PUNCT,;,9,,
1620,orguil,orguil,5,2,7,N,N,,/V\.'C/V\,NOUN,orgueil,8,,
1621,depriemt,depriemt,5,2,7,Vfin,Vfin,déprier,C/V\.'C/V\,VERB,déprier,10,,
1622,",",",",5,2,7,Pnc,Pnc,,,PUNCT,",",9,,
1623,le,le,5,2,7,Det,Det,le,C/(e)\,DET,le,10,,
1624,humble,humble,5,2,7,Adj,Adj,,'/V\.C/(e)\,ADJ,humble,8,,
1625,éslieve,eslieve,5,2,7,Vfin,Vfin,élever,/V\.'C/V\.C/(e)\,VERB,élever,10,,
1626,.,.,5,2,7,Pnc,Pnc,,,PUNCT,.,9,,
1627,Le,le,5,2,8,Det,Det,le,C/(e)\,DET,le,10,,
1628,mesaise,mesaise,5,2,8,N,N,,C/V\.'C/V\.C/(e)\,NOUN,mésaise,8,,
1629,esdrézce,esdrezce,5,2,8,Vfin,Vfin,,/V\.'C/V\.C/(e)\,VERB,esdresser,0,,
1630,del,del,5,2,8,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10,,
1631,puldrier,puldrier,5,2,8,N,N,,C/V\.'C/V\,NOUN,poudrier,-10,poudré,DMF
1632,;,;,5,2,8,Pnc,Pnc,,,PUNCT,;,9,,
1633,le,le,5,2,8,Det,Det,le,C/(e)\,DET,le,10,,
1634,povre,povre,5,2,8,Adj,Adj,pauvre,'C/V\.C/(e)\,ADJ,pauvre,10,,
1635,sache,sache,5,2,8,Vfin,Vfin,savoir,'C/V\.C/(e)\,VERB,savoir,10,,
1636,del,del,5,2,8,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10,,
1637,femier,femier,5,2,8,N,N,,C/V\.'C/V\,NOUN,fumier,6,,
1638,",",",",5,2,8,Pnc,Pnc,,,PUNCT,",",9,,
1639,od,od,5,2,8,Pre,Pre,o,/V\,ADP,o,10,,
1640,les,les,5,2,8,Det,Det,le,C/V\,DET,le,10,,
1641,princes,princes,5,2,8,N,N,,'C/V\.C/e\,NOUN,prince,8,,
1642,le,le,5,2,8,Prn,Prn$$,le,C/(e)\,PRON,le,10,,
1643,fait,fait,5,2,8,Vfin,Vfin,faire,C/V\,VERB,faire,10,,
1644,sedeir,sedeir,5,2,8,Vinf,Vinf,seoir,C/V\.'C/V\,VERB,seoir,10,,
1645,",",",",5,2,8,Pnc,Pnc,,,PUNCT,",",9,,
1646,chaere,chaere,5,2,8,N,N,,C/(V)\.'/V\.C/(e)\,PROPN|NOUN,chaire,8,,
1647,de,de,5,2,8,Pre,Pre,de,C/(e)\,ADP,de,10,,
1648,glorie,glorie,5,2,8,N,N,,'C/V\./(e)\,NOUN,gloire,8,,
1649,li,li,5,2,8,Prn,Prn$$,li,C/V\,PRON,li,10,,
1650,fait,fait,5,2,8,Vfin,Vfin,faire,C/V\,VERB,faire,10,,
1651,aveir,aveir,5,2,8,Vinf,Vinf,avoir,/V\.'C/V\,VERB,avoir,10,,
1652,.,.,5,2,8,Pnc,Pnc,,,PUNCT,.,9,,
1653,Al,al,5,2,8,Pre+Det,Pre+Det,à.le,/V\,ADP.DET,à.le,10,,
1654,Seignur,seignur,5,2,8,N,N,,C/V\.'C/V\,NOUN,seigneur,9,,
1655,sunt,sunt,5,2,8,Vfin,Vfin,être,C/V\,VERB,être,10,,
1656,les,les,5,2,8,Det,Det,le,C/V\,DET,le,10,,
1657,quatre,quatre,5,2,8,QIs,QIs,quatre,'C/V\.C/(e)\,NUM,quatre,10,,
1658,parties,parties,5,2,8,N,N,,C/V\.'C/V\./e\,NOUN,partie,8,,
1659,del,del,5,2,8,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10,,
1660,mund,mund,5,2,8,N,N,,C/V\,NOUN,monde,8,,
1661,",",",",5,2,8,Pnc,Pnc,,,PUNCT,",",9,,
1662,é,e,5,2,8,Crd,Crd,et,/V\,CCONJ,et,10,,
1663,en,en,5,2,8,Pre,Pre,en,/V\,ADP,en,10,,
1664,chescune,chescune,5,2,8,QIs,QIs,chacun,C/V\.'C/V\.C/(e)\,PRON,chacun,10,,
1665,ad,ad,5,2,8,Vfin,Vfin,avoir,/V\,VERB,avoir,10,,
1666,plante,planté,5,2,8,Vpp,Vpp,,C/V\.'C/V\,VERB,planter,5,,
1667,le,le,5,2,8,Det,Det,le,C/(e)\,DET,le,10,,
1668,son,son,5,2,8,Adj,Adj,son4,C/V\,ADJ,son,10,,
1669,pople,pople,5,2,8,N,N,,'C/V\.C/(e)\,NOUN,peuple,8,,
1670,qu',qu',5,2,8,Qux,Qux,que,C/\,PRON,que,10,,
1671,il,il,5,2,8,Prn,Prn$,il,/V\,PRON,il,10,,
1672,ad,ad,5,2,8,Vfin,Vfin,avoir,/V\,VERB,avoir,10,,
1673,levé,levé,5,2,8,Vpp,Vpp,lever,C/V\.'C/V\,VERB,lever,10,,
1674,.,.,5,2,8,Pnc,Pnc,,,PUNCT,.,9,,
1675,Les,les,5,2,9,Det,Det,le,C/V\,DET,le,10,,
1676,piez,piez,5,2,9,N,N,,C/V\,NOUN,pied,3,,
1677,as,as,5,2,9,Pre+Det,Pre+Det,à.le,/V\,ADP.DET,à.le,10,,
1678,seinz,seinz,5,2,9,Adj,Adj,saint,C/V\,ADJ,saint,10,,
1679,guvernerad,guvernerad,5,2,9,Vfin,Vfin,,C/V\.C/V\.C/e\.'C/V\,VERB,gouverner,0,,
1680,",",",",5,2,9,Pnc,Pnc,,,PUNCT,",",9,,
1681,é,e,5,2,9,Crd,Crd,et,/V\,CCONJ,et,10,,
1682,en,en,5,2,9,Pre,Pre,en,/V\,ADP,en,10,,
1683,tenebres,tenebres,5,2,9,N,N,,C/V\.'C/V\.C/e\,NOUN,ténèbres,8,,
1684,li,li,5,2,9,Det,Det,le,C/V\,DET,le,10,,
1685,fel,fel,5,2,9,Adj,Adj,félon,C/V\,ADJ,félon,10,,
1686,tarrad,tarrad,5,2,9,Vfin,Vfin,,C/V\.'C/V\,VERB,taire,0,,
1687,",",",",5,2,9,Pnc,Pnc,,,PUNCT,",",9,,
1688,é,e,5,2,9,Crd,Crd,et,/V\,CCONJ,et,10,,
1689,nuls,nuls,5,2,9,QIs,QIs,nul,C/V\,PRON,nul,10,,
1690,par,par,5,2,9,Pre,Pre,par,C/V\,ADP,par,10,,
1691,sei,sei,5,2,9,Prn,Prn,soi,C/V\,PRON,soi,10,,
1692,force,force,5,2,9,N,N,,'C/V\.C/(e)\,NOUN,force,3,,
1693,n',n',5,2,9,Neg,Neg$$,ne,C/\,ADV,ne,10,,
1694,avrad,avrad,5,2,9,Vfin,Vfin,avoir,/V\.'C/V\,VERB,avoir,10,,
1695,.,.,5,2,9,Pnc,Pnc,,,PUNCT,.,9,,
1696,Ses,ses,5,2,10,Det,Det,son4,C/V\,DET,son,10,,
1697,adversaries,adversaries,5,2,10,N,N,,/V\.C/V\.'C/V\./e\,NOUN,adversaire,0,,
1698,le,le,5,2,10,Prn,Prn$$,le,C/(e)\,PRON,le,10,,
1699,criendrunt,criendrunt,5,2,10,Vfin,Vfin,craindre,C/V\.'C/V\,VERB,craindre,10,,
1700,",",",",5,2,10,Pnc,Pnc,,,PUNCT,",",9,,
1701,é,e,5,2,10,Crd,Crd,et,/V\,CCONJ,et,10,,
1702,sur,sur,5,2,10,PrA,PrA,sur,C/V\,ADP,sur,10,,
1703,els,els,5,2,10,Prn,Prn,eux,/V\,PRON,eux,10,,
1704,del,del,5,2,10,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10,,
1705,ciel,ciel,5,2,10,N,N,,C/V\,NOUN,ciel,8,,
1706,tunerad,tunerad,5,2,10,Vfin,Vfin,tourner,C/V\.C/e\.'C/V\,VERB,tourner,10,,
1707,.,.,5,2,10,Pnc,Pnc,,,PUNCT,.,9,,
1708,É,e,5,2,10,Crd,Crd,et,/V\,CCONJ,et,10,,
1709,tute,tute,5,2,10,QIs,QIs,tout,'C/V\.C/(e)\,DET,tout,10,,
1710,terre,terre,5,2,10,N,N,,'C/V\.C/(e)\,NOUN,terre,8,,
1711,jugerad,jugerad,5,2,10,Vfin,Vfin,,C/V\.C/e\.'C/V\,VERB,juger,0,,
1712,é,e,5,2,10,Crd,Crd,et,/V\,CCONJ,et,10,,
1713,sun,sun,5,2,10,Det,Det,son4,C/V\,DET,son,10,,
1714,rei,rei,5,2,10,N,N,,C/V\,NOUN,roi,8,,
1715,eshalcerad,eshalcerad,5,2,10,Vfin,Vfin,,/V\.C/V\.C/e\.'C/V\,VERB,exhausser,0,,
1716,.,.,5,2,10,Pnc,Pnc,,,PUNCT,.,9,,
1717,’,’,5,2,10,Pnc,Pnc,,,PUNCT,’,9,,
1718,Helchana,helchana,6,2,11,N,N,,/V\.C/V\.'C/V\,PROPN,Helchana,-10,Helcana,Name
1719,al,al,6,2,11,Pre+Det,Pre+Det,à.le,/V\,ADP.DET,à.le,10,,
1720,son,son,6,2,11,N,N,,C/V\,NOUN,son,8,,
1721,en,en,6,2,11,Prn,Prn$$,en2,/V\,PRON,en,10,,
1722,vait,vait,6,2,11,Vfin,Vfin,aller,C/V\,VERB,aller,10,,
1723,é,e,6,2,11,Crd,Crd,et,/V\,CCONJ,et,10,,
1724,li,li,6,2,11,Det,Det,le,C/V\,DET,le,10,,
1725,enfes,enfes,6,2,11,N,N,,'/V\.C/e\,NOUN,enfant,9,,
1726,od,od,6,2,11,Pre,Pre,o,/V\,ADP,o,10,,
1727,Deu,deu,6,2,11,N,N,,C/V\,PROPN,Dieu,3,,
1728,remaint,remaint,6,2,11,Vfin,Vfin,remanoir,C/V\.'C/V\,VERB,remanoir,10,,
1729,.,.,6,2,11,Pnc,Pnc,,,PUNCT,.,9,,
1730,Mais,mais,6,2,11,Crd,Crd,mais,C/V\,CCONJ,mais,10,,
1731,les,les,6,2,11,Det,Det,le,C/V\,DET,le,10,,
1732,fiz,fiz,6,2,11,N,N,,C/V\,NOUN,fils,8,,
1733,Hely,hely,6,2,11,N,N,,/V\.'C/V\,PROPN,Hely,5,,
1734,furent,furent,6,2,11,Vfin,Vfin,être,'C/V\.C/e\,VERB,être,10,,
1735,fiz,fiz,6,2,11,N,N,,C/V\,NOUN,fils,8,,
1736,Belial,belial,6,2,11,N,N,,C/V\.'C/V\,PROPN,Belial,6,,
1737,.,.,6,2,11,Pnc,Pnc,,,PUNCT,.,9,,
1738,Ublierent,ublierent,6,2,12,Vfin,Vfin,,/V\.C/V\.'C/V\.C/e\,VERB,oublier,0,,
1739,Deu,deu,6,2,12,N,N,,C/V\,PROPN,Dieu,3,,
1740,é,e,6,2,12,Crd,Crd,et,/V\,CCONJ,et,10,,
1741,lur,lur,6,2,12,Det,Det,leur2,C/V\,DET,leur,10,,
1742,mestier,mestier,6,2,12,N,N,,C/V\.'C/V\,NOUN,métier,8,,
1743,.,.,6,2,12,Pnc,Pnc,,,PUNCT,.,9,,
1744,Encuntre,encuntre,6,2,12,PrA,PrA,encontre2,/V\.'C/V\.C/(e)\,ADP,encontre,10,,
1745,Deu,deu,6,2,12,N,N,,C/V\,PROPN,Dieu,3,,
1746,furent,furent,6,2,12,Vfin,Vfin,être,'C/V\.C/e\,VERB,être,10,,
1747,felun,felun,6,2,12,Adj,Adj,félon,C/V\.'C/V\,ADJ,félon,10,,
1748,é,e,6,2,12,Crd,Crd,et,/V\,CCONJ,et,10,,
1749,encuntre,encuntre,6,2,12,PrA,PrA,encontre2,/V\.'C/V\.C/(e)\,ADP,encontre,10,,
1750,la,la,6,2,12,Det,Det,le,C/V\,DET,le,10,,
1751,gent,gent,6,2,12,N,N,,C/V\,NOUN,gent,8,,
1752,torcenus,torcenus,6,2,12,Adj,Adj,,C/V\.C/e\.'C/V\,ADJ,tourcenu,-10,torceneux,DMF
1753,.,.,6,2,12,Pnc,Pnc,,,PUNCT,.,9,,
1754,Par,par,6,2,12,Pre,Pre,par,C/V\,ADP,par,10,,
1755,pri,pri,6,2,12,N,N,,C/V\,NOUN,pri,8,,
1756,",",",",6,2,12,Pnc,Pnc,,,PUNCT,",",9,,
1757,par,par,6,2,12,Pre,Pre,par,C/V\,ADP,par,10,,
1758,force,force,6,2,12,N,N,,'C/V\.C/(e)\,NOUN,force,3,,
1759,les,les,6,2,12,Det,Det,le,C/V\,DET,le,10,,
1760,dames,dames,6,2,12,N,N,,'C/V\.C/e\,NOUN,dame,3,,
1761,violerent,violerent,6,2,12,Vfin,Vfin,,C/V\.C/V\.'C/V\.C/e\,VERB,violer,9,,
1762,.,.,6,2,12,Pnc,Pnc,,,PUNCT,.,9,,
1763,Le,le,6,2,12,Det,Det,le,C/(e)\,DET,le,10,,
1764,pople,pople,6,2,12,N,N,,'C/V\.C/(e)\,NOUN,peuple,8,,
1765,del,del,6,2,12,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10,,
1766,sacrefise,sacrefise,6,2,12,N,N,,C/V\.C/e\.'C/V\.C/(e)\,NOUN,sacrifice,9,,
1767,tresturnerent,tresturnerent,6,2,12,Vfin,Vfin,trestourner,C/V\.C/V\.'C/V\.C/e\,VERB,trestourner,10,,
1768,.,.,6,2,12,Pnc,Pnc,,,PUNCT,.,9,,
1769,Del,del,6,2,12,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10,,
1770,sacrefise,sacrefise,6,2,12,N,N,,C/V\.C/e\.'C/V\.C/(e)\,NOUN,sacrifice,9,,
1771,pristrent,pristrent,6,2,12,Vfin,Vfin,prendre,'C/V\.C/e\,VERB,prendre,10,,
1772,á,a,6,2,12,Pre,Pre,à,/V\,ADP,à,10,,
1773,sei,sei,6,2,12,Prn,Prn,soi,C/V\,PRON,soi,10,,
1774,par,par,6,2,12,Pre,Pre,par,C/V\,ADP,par,10,,
1775,rustie,rustie,6,2,12,N,N,,C/V\.'C/V\./(e)\,NOUN,rostie,-10,rôtie,DMF
1776,é,e,6,2,12,Crd,Crd,et,/V\,CCONJ,et,10,,
1777,par,par,6,2,12,Pre,Pre,par,C/V\,ADP,par,10,,
1778,desrei,desrei,6,2,12,N,N,,C/V\.'C/V\,NOUN,desroi,8,,
1779,plus,plus,6,2,12,Adv,Adv,plus,C/V\,ADV,plus,10,,
1780,que,que,6,2,12,Sub,Sub,que,C/(e)\,SCONJ,que,10,,
1781,nen,nen,6,2,12,Neg,Neg$$,ne,C/V\,ADV,ne,10,,
1782,óut,out,6,2,12,Vfin,Vfin,avoir,/V\,VERB,avoir,10,,
1783,cumanded,cumandéd,6,2,12,Vpp,Vpp,commander,C/V\.C/V\.'C/V\,VERB,commander,10,,
1784,la,la,6,2,12,Det,Det,le,C/V\,DET,le,10,,
1785,lei,lei,6,2,12,N,N,,C/V\,NOUN,loi,3,,
1786,.,.,6,2,12,Pnc,Pnc,,,PUNCT,.,9,,
1787,É,e,6,2,17,Crd,Crd,et,/V\,CCONJ,et,10,,
1788,fud,fud,6,2,17,Vfin,Vfin,être,C/V\,VERB,être,10,,
1789,lur,lur,6,2,17,Det,Det,leur2,C/V\,DET,leur,10,,
1790,pechied,pechiéd,6,2,17,N,N,,C/V\.'C/V\,NOUN,pécher,2,,
1791,mult,mult,6,2,17,QIs,QIs,moult,C/V\,ADV,moult,10,,
1792,forment,forment,6,2,17,Adv,Adv,fortement,C/V\.'C/V\,ADV,fortement,10,,
1793,granz,granz,6,2,17,Adj,Adj,grand,C/V\,ADJ,grand,10,,
1794,",",",",6,2,17,Pnc,Pnc,,,PUNCT,",",9,,
1795,kar,kar,6,2,17,Crd,Crd,car,C/V\,CCONJ,car,10,,
1796,par,par,6,2,17,Pre,Pre,par,C/V\,ADP,par,10,,
1797,lur,lur,6,2,17,Det,Det,leur2,C/V\,DET,leur,10,,
1798,furfait,furfait,6,2,17,N,N,,C/V\.'C/V\,NOUN,forfait,0,,
1799,li,li,6,2,17,Det,Det,le,C/V\,DET,le,10,,
1800,poples,poples,6,2,17,N,N,,'C/V\.C/e\,NOUN,peuple,9,,
1801,del,del,6,2,17,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10,,
1802,servise,servise,6,2,17,N,N,,C/V\.'C/V\.C/(e)\,NOUN,service,8,,
1803,Deu,deu,6,2,17,N,N,,C/V\,PROPN,Dieu,3,,
1804,se,se,6,2,17,Prn,Prn$$,se,C/(e)\,PRON,se,10,,
1805,retraist,retraist,6,2,17,Vfin,Vfin,retraire,C/V\.'C/V\,VERB,retraire,10,,
1806,.,.,6,2,17,Pnc,Pnc,,,PUNCT,.,9,,
1807,Mais,mais,6,2,18,Crd,Crd,mais,C/V\,CCONJ,mais,10,,
1808,Samuel,samuel,6,2,18,N,N,,C/V\.C/V\.'C/V\,PROPN,Samuel,8,,
1809,acceptablement,acceptablement,6,2,18,Adv,Adv,,/V\.C/V\.C/V\.C/e\.'C/V\,ADV,acceptablement,9,,
1810,el,el,6,2,18,Pre+Det,Pre+Det,en.le,/V\,ADP.DET,en.le,10,,
1811,tabernacle,tabernacle,6,2,18,N,N,,C/V\.C/e\.'C/V\.C/(e)\,NOUN,tabernacle,9,,
1812,serveit,serveit,6,2,18,Vfin,Vfin,servir,C/V\.'C/V\,VERB,servir,10,,
1813,é,e,6,2,18,Crd,Crd,et,/V\,CCONJ,et,10,,
1814,de,de,6,2,18,Pre,Pre,de,C/(e)\,ADP,de,10,,
1815,vesture,vesture,6,2,18,N,N,,C/V\.'C/V\.C/(e)\,NOUN,vêture,8,,
1816,linge,linge,6,2,18,N,N,,'C/V\.C/(e)\,NOUN,linge,8,,
1817,fud,fud,6,2,18,Vfin,Vfin,être,C/V\,VERB,être,10,,
1818,aturnez,aturnez,6,2,18,Vpp,Vpp,,/V\.C/V\.'C/V\,VERB,atourner,0,,
1819,cume,cume,6,2,18,Sub,Sub,comme,'C/V\.C/(e)\,SCONJ,comme,10,,
1820,cil,cil,6,2,18,Dem,Dem,cil,C/V\,PRON,cil,10,,
1821,ki,ki,6,2,18,Qux,Qux,qui,C/V\,PRON,qui,10,,
1822,fud,fud,6,2,18,Vfin,Vfin,être,C/V\,VERB,être,10,,
1823,á,a,6,2,18,Pre,Pre,à,/V\,ADP,à,10,,
1824,Deu,deu,6,2,18,N,N,,C/V\,PROPN,Dieu,3,,
1825,livrez,livrez,6,2,18,Vpp,Vpp,,C/V\.'C/V\,VERB,livrer,8,,
1826,.,.,6,2,18,Pnc,Pnc,,,PUNCT,.,9,,
1827,É,e,6,2,19,Crd,Crd,et,/V\,CCONJ,et,10,,
1828,Anna,annä,6,2,19,N,N,,'/V\.C/(e)\,PROPN,Anna,6,,
1829,as,as,6,2,19,Pre+Det,Pre+Det,à.le,/V\,ADP.DET,à.le,10,,
1830,jurs,jurs,6,2,19,N,N,,C/V\,NOUN,jour,8,,
1831,ásis,asis,6,2,19,Vfin,Vfin,asseoir,/V\.'C/V\,VERB,asseoir,10,,
1832,",",",",6,2,19,Pnc,Pnc,,,PUNCT,",",9,,
1833,quant,quant,6,2,19,Sub,Sub,quand,C/V\,SCONJ,quand,10,,
1834,od,od,6,2,19,Pre,Pre,o,/V\,ADP,o,10,,
1835,sun,sun,6,2,19,Det,Det,son4,C/V\,DET,son,10,,
1836,marid,marid,6,2,19,N,N,,C/V\.'C/V\,NOUN,mari,0,,
1837,í,i,6,2,19,Prn,Prn$$,y2,/V\,PRON,y,10,,
1838,repairá,repaira,6,2,19,Vfin,Vfin,répairer,C/V\.C/V\.'C/V\,VERB,répairer,10,,
1839,",",",",6,2,19,Pnc,Pnc,,,PUNCT,",",9,,
1840,de,de,6,2,19,Pre,Pre,de,C/(e)\,ADP,de,10,,
1841,vesture,vesture,6,2,19,N,N,,C/V\.'C/V\.C/(e)\,NOUN,vêture,8,,
1842,le,le,6,2,19,Prn,Prn$$,le,C/(e)\,PRON,le,10,,
1843,regarda,regarda,6,2,19,Vfin,Vfin,regarder,C/V\.C/V\.'C/V\,VERB,regarder,10,,
1844,.,.,6,2,19,Pnc,Pnc,,,PUNCT,.,9,,
1845,É,e,6,2,19,Crd,Crd,et,/V\,CCONJ,et,10,,
1846,ambedui,ambedui,6,2,19,QIs,QIs,ambedeux,/V\.C/e\.'C/V\,NUM,ambedeux,10,,
1847,firent,firent,6,2,19,Vfin,Vfin,faire,'C/V\.C/e\,VERB,faire,10,,
1848,á,a,6,2,19,Pre,Pre,à,/V\,ADP,à,10,,
1849,Deu,deu,6,2,19,N,N,,C/V\,PROPN,Dieu,3,,
1850,lur,lur,6,2,19,Det,Det,leur2,C/V\,DET,leur,10,,
1851,ureisuns,ureisuns,6,2,19,N,N,,/V\.C/V\.'C/V\,NOUN,oraison,9,,
1852,é,e,6,2,19,Crd,Crd,et,/V\,CCONJ,et,10,,
1853,lur,lur,6,2,19,Det,Det,leur2,C/V\,DET,leur,10,,
1854,oblatiuns,oblatiuns,6,2,19,N,N,,/V\.C/V\.C/{V}\.'/V\,NOUN,oblation,0,,
1855,.,.,6,2,19,Pnc,Pnc,,,PUNCT,.,9,,
1856,É,e,6,2,20,Crd,Crd,et,/V\,CCONJ,et,10,,
1857,li,li,6,2,20,Det,Det,le,C/V\,DET,le,10,,
1858,evesches,evesches,6,2,20,N,N,,/V\.'C/V\.C/e\,NOUN,évêché,6,,
1859,Hely,hely,6,2,20,N,N,,/V\.'C/V\,PROPN,Hely,5,,
1860,lur,lur,6,2,20,Prn,Prn$$,leur,C/V\,PRON,leur,10,,
1861,dunad,dunad,6,2,20,Vfin,Vfin,donner,C/V\.'C/V\,VERB,donner,10,,
1862,beneïçiun,beneiçiun,6,2,20,N,N,,C/V\.C/(V)\./V\.C/{V}\.'/V\,NOUN,bénéisson,0,,
1863,é,e,6,2,20,Crd,Crd,et,/V\,CCONJ,et,10,,
1864,úra,ura,6,2,20,Vfin,Vfin,orer,/V\.'C/V\,VERB,orer,10,,
1865,que,que,6,2,20,Sub,Sub,que,C/(e)\,SCONJ,que,10,,
1866,Deus,deus,6,2,20,N,N,,C/V\,PROPN,Dieu,3,,
1867,lur,lur,6,2,20,Prn,Prn$$,leur,C/V\,PRON,leur,10,,
1868,rendist,rendist,6,2,20,Vfin,Vfin,rendre,C/V\.'C/V\,VERB,rendre,10,,
1869,enfanz,enfanz,6,2,20,N,N,,/V\.'C/V\,NOUN,enfant,8,,
1870,plusurs,plusurs,6,2,20,QIs,QIs,plusieurs,C/V\.'C/V\,ADJ,plusieurs,10,,
1871,en,en,6,2,20,Pre,Pre,en,/V\,ADP,en,10,,
1872,prosprete,prospreté,6,2,20,N,N,,C/V\.C/e\.'C/V\,NOUN,prosprette,-10,prospérité,DMF
1873,pur,pur,6,2,20,Pre,Pre,pour,C/V\,ADP,pour,10,,
1874,cel,cel,6,2,20,Dem,Dem,cil,C/V\,DET,cil,10,,
1875,enfant,enfant,6,2,20,N,N,,/V\.'C/V\,NOUN,enfant,3,,
1876,qu',qu',6,2,20,Qux,Qux,que,C/\,PRON,que,10,,
1877,il,il,6,2,20,Prn,Prn$,il,/V\,PRON,il,10,,
1878,li,li,6,2,20,Prn,Prn$$,li,C/V\,PRON,li,10,,
1879,ourent,ourent,6,2,20,Vfin,Vfin,avoir,'/V\.C/e\,VERB,avoir,10,,
1880,dune,duné,6,2,20,Vpp,Vpp,donner,C/V\.'C/V\,VERB,donner,10,,
1881,.,.,6,2,20,Pnc,Pnc,,,PUNCT,.,9,,
1882,É,e,6,2,21,Crd,Crd,et,/V\,CCONJ,et,10,,
1883,la,la,6,2,21,Det,Det,le,C/V\,DET,le,10,,
1884,grace,grace,6,2,21,N,N,,'C/V\.C/(e)\,NOUN,grâce,8,,
1885,Deu,deu,6,2,21,N,N,,C/V\,PROPN,Dieu,3,,
1886,la,la,6,2,21,Det,Det,le,C/V\,DET,le,10,,
1887,dame,dame,6,2,21,N,N,,'C/V\.C/(e)\,NOUN,dame,8,,
1888,visitá,visita,6,2,21,Vfin,Vfin,,C/V\.C/V\.'C/V\,VERB,visiter,0,,
1889,",",",",6,2,21,Pnc,Pnc,,,PUNCT,",",9,,
1890,suvent,suvent,6,2,21,Adv,Adv,souvent,C/V\.'C/V\,ADV,souvent,10,,
1891,cunceut,cunceut,6,2,21,Vfin,Vfin,concevoir,C/V\.'C/V\,VERB,concevoir,10,,
1892,é,e,6,2,21,Crd,Crd,et,/V\,CCONJ,et,10,,
1893,enfantá,enfanta,6,2,21,Vfin,Vfin,,/V\.C/V\.'C/V\,VERB,enfanter,0,,
1894,.,.,6,2,21,Pnc,Pnc,,,PUNCT,.,9,,
1895,Hely,hely,7,2,22,N,N,,/V\.'C/V\,PROPN,Hely,5,,
1896,esteit,esteit,7,2,22,Vfin,Vfin,être,/V\.'C/V\,VERB,être,10,,
1897,lores,lores,7,2,22,Adv,Adv,lors,'C/V\.C/e\,ADV,lors,10,,
1898,de,de,7,2,22,Pre,Pre,de,C/(e)\,ADP,de,10,,
1899,grant,grant,7,2,22,Adj,Adj,grand,C/V\,ADJ,grand,10,,
1900,eded,eded,7,2,22,N,N,,/V\.'C/V\,NOUN,âge,0,,
1901,é,e,7,2,22,Crd,Crd,et,/V\,CCONJ,et,10,,
1902,oï,oï,7,2,22,Vfin,Vfin,ouïr,/V\.'C/V\,VERB,ouïr,10,,
1903,asez,asez,7,2,22,Adv,Adv,assez,/V\.'C/V\,ADV,assez,10,,
1904,cume,cume,7,2,22,Sub,Sub,comme,'C/V\.C/(e)\,SCONJ,comme,10,,
1905,ses,ses,7,2,22,Det,Det,son4,C/V\,DET,son,10,,
