id,text,versetype,subtype,lex_id,textlineid,pos_rnn,lemma_rnn,syntag,syntag2,lemma
28320,orleans,10s,---,",",119,PONfbl,",",Pnc,Pnc,
28321,orleans,10s,---,de,119,PRE,de,Pre,Pre,de
28322,orleans,10s,---,cy,119,ADVgen,ci,Adv,Adv,ci
28323,orleans,10s,---,en,119,PRE,en,Pre,Pre,en1
28324,orleans,10s,---,avant,119,ADVgen,avant,PrA,PrA,avant
28325,orleans,10s,---,",",119,PONfbl,",",Pnc,Pnc,
28326,orleans,10s,---,en,120,PRE,en,Pre,Pre,en1
28327,orleans,10s,---,vous,120,PROper,vous,Prn,Prn$$,2pp
28328,orleans,10s,---,servant,120,VERppa,servir,Vprs,Vprs,servir
28329,orleans,10s,---,",",120,PONfbl,",",Pnc,Pnc,
28330,orleans,10s,---,puisse,120,VERcjg,pouvoir,Vfin,Vfin,pouvoir
28331,orleans,10s,---,ma,120,DETpos,mon,Det,Det,mon1
28332,orleans,10s,---,vie,120,NOMcom,vie,N,N,
28333,orleans,10s,---,user,120,VERinf,user,Vinf,Vinf,user
28334,orleans,10s,---,",",120,PONfbl,",",Pnc,Pnc,
28335,orleans,10s,---,je,121,PROper,je,Prn,Prn$,1ps
28336,orleans,10s,---,vous,121,PROper,vous,Prn,Prn$$,2pp
28337,orleans,10s,---,supply,121,VERcjg,supplier,Vfin,Vfin,supplier
28338,orleans,10s,---,que,121,CONsub,que,Sub,Sub,que
28339,orleans,10s,---,",",121,PONfbl,",",Pnc,Pnc,
28340,orleans,10s,---,sans,121,PRE,sans,Pre,Pre,sans
28341,orleans,10s,---,me,121,PROper,je,Prn,Prn$$,1ps
28342,orleans,10s,---,refuser,121,VERinf,refuser,Vinf,Vinf,refuser
28343,orleans,10s,---,",",121,PONfbl,",",Pnc,Pnc,
28344,orleans,10s,---,vueilliez,122,VERcjg,vouloir,Vfin,Vfin,vouloir
28345,orleans,10s,---,souffrir,122,VERinf,souffrir,Vinf,Vinf,souffrir
28346,orleans,10s,---,qu',122,CONsub,que,Sub,Sub,que
28347,orleans,10s,---,y,122,PROadv,y,Prn,Prn$$,y
28348,orleans,10s,---,mette,122,VERcjg,mettre,Vfin,Vfin,mettre
28349,orleans,10s,---,ma,122,DETpos,mon,Det,Det,mon1
28350,orleans,10s,---,jeunesse,122,NOMcom,jeunesse,N,N,
28351,orleans,10s,---,;,122,PONfbl,;,Pnc,Pnc,
28352,orleans,10s,---,nul,123,DETind,nul,QIs,QIs,nul
28353,orleans,10s,---,autre,123,ADJind,autre,Adj,Adj,autre
28354,orleans,10s,---,bien,123,NOMcom,bien,N,N,bien
28355,orleans,10s,---,je,123,PROper,je,Prn,Prn$,1ps
28356,orleans,10s,---,ne,123,ADVneg,ne,Neg,Neg,ne1
28357,orleans,10s,---,vueil,123,VERcjg,vouloir,Vfin,Vfin,vouloir
28358,orleans,10s,---,souhaidier,123,VERinf,souhaiter,Vinf,Vinf,souhaiter
28359,orleans,10s,---,",",123,PONfbl,",",Pnc,Pnc,
28360,orleans,10s,---,car,124,CONcoo,car,Crd,Crd,car
28361,orleans,10s,---,je,124,PROper,je,Prn,Prn$,1ps
28362,orleans,10s,---,vous,124,PROper,vous,Prn,Prn$$,2pp
28363,orleans,10s,---,tiens,124,VERcjg,tenir,Vfin,Vfin,tenir
28364,orleans,10s,---,pour,124,PRE,pour,Pre,Pre,pour
28365,orleans,10s,---,ma,124,DETpos,mon,Det,Det,mon1
28366,orleans,10s,---,seule,124,ADJqua,seul,Adj,Adj,seul
28367,orleans,10s,---,maistresse,124,NOMcom,maîtresse,N,N,
28368,orleans,10s,---,.,124,PONfrt,.,Pnc,Pnc,
28369,orleans,10s,---,loyal,2301,ADJqua,loyal,Adj,Adj,
28370,orleans,10s,---,espoir,2301,NOMcom,espoir,N,N,
28371,orleans,10s,---,",",2301,PONfbl,",",Pnc,Pnc,
28372,orleans,10s,---,trop,2301,ADVgen,trop,Adv,Adv,trop
28373,orleans,10s,---,je,2301,PROper,je,Prn,Prn$,1ps
28374,orleans,10s,---,vous,2301,PROper,vous,Prn,Prn$$,2pp
28375,orleans,10s,---,voy,2301,VERcjg,voir,Vfin,Vfin,voir
28376,orleans,10s,---,dormir,2301,VERinf,dormir,Vinf,Vinf,dormir
28377,orleans,10s,---,",",2301,PONfbl,",",Pnc,Pnc,
28378,orleans,10s,---,resveilliez,2302,VERcjg,réveiller,Vfin,Vfin,réveiller
28379,orleans,10s,---,vous,2302,PROper,vous,Prn,Prn%%,2pp
28380,orleans,10s,---,",",2302,PONfbl,",",Pnc,Pnc,
28381,orleans,10s,---,et,2302,CONcoo,et,Crd,Crd,et
28382,orleans,10s,---,joyeuse,2302,ADJqua,joyeux,Adj,Adj,
28383,orleans,10s,---,pensee,2302,NOMcom,pensée,N,N,
28384,orleans,10s,---,",",2302,PONfbl,",",Pnc,Pnc,
28385,orleans,10s,---,et,2303,CONcoo,et,Crd,Crd,et
28386,orleans,10s,---,envoyez,2303,VERcjg,envoyer,Vfin,Vfin,envoyer
28387,orleans,10s,---,un,2303,DETndf,un,QIs,QIs,un
28388,orleans,10s,---,plaisant,2303,NOMcom,plaisant,Vprs,Vprs,plaire
28389,orleans,10s,---,souvenir,2303,VERinf,souvenir,Vinf,Vinf,souvenir
28390,orleans,10s,---,devers,2304,PRE,devers,PrA,PrA,devers
28391,orleans,10s,---,mon,2304,DETpos,mon,Det,Det,mon1
28392,orleans,10s,---,cueur,2304,NOMcom,coeur,N,N,
28393,orleans,10s,---,",",2304,PONfbl,",",Pnc,Pnc,
28394,orleans,10s,---,de,2304,PRE,de,Pre,Pre,de
28395,orleans,10s,---,la,2304,DETdef,le,Det,Det,le
28396,orleans,10s,---,plus,2304,ADVgen,plus,Adv,Adv,plus
28397,orleans,10s,---,belle,2304,ADJqua,beau,Adj,Adj,beau
28398,orleans,10s,---,nee,2304,NOMcom,née,Vpp,Vpp,naître
28399,orleans,10s,---,dont,2305,PROrel,dont,Qux,Qux,dont
28400,orleans,10s,---,au,2305,PRE.DETdef,à.le,Pre+Det,Pre+Det,à+le
28401,orleans,10s,---,jour,2305,NOMcom,jour,N,N,
28402,orleans,10s,---,d',2305,PRE,de,Pre,Pre,de
28403,orleans,10s,---,ui,2305,ADVgen,hui,Adv,Adv,hui
28404,orleans,10s,---,coure,2305,VERcjg,courir,Vfin,Vfin,courir
28405,orleans,10s,---,la,2305,DETdef,le,Det,Det,le
28406,orleans,10s,---,renommee,2305,NOMcom,renommée,N,N,
28407,orleans,10s,---,;,2305,PONfbl,;,Pnc,Pnc,
28408,orleans,10s,---,vous,2306,PROper,vous,Prn,Prn$,2pp
28409,orleans,10s,---,ferez,2306,VERcjg,faire,Vfin,Vfin,faire
28410,orleans,10s,---,bien,2306,ADVgen,bien,Adv,Adv,bien
28411,orleans,10s,---,d',2306,PRE,de,Pre,Pre,de
28412,orleans,10s,---,un,2306,DETndf,un,QIs,QIs,un
28413,orleans,10s,---,peu,2306,PROind,peu,N,N,peu
28414,orleans,10s,---,le,2306,DETdef,le,Prn,Prn$$,3p
28415,orleans,10s,---,resjoir,2306,VERinf,réjouir,Vinf,Vinf,réjouir
28416,orleans,10s,---,",",2306,PONfbl,",",Pnc,Pnc,
28417,orleans,10s,---,tristesse,2307,ADJqua,tristesse,N,N,
28418,orleans,10s,---,s',2307,PROper,se,Prn,Prn$$,soi
28419,orleans,10s,---,est,2307,VERcjg,être,Vfin,Vfin,être1|ester
28420,orleans,10s,---,avecques,2307,PRE,avec,Pre,Pre,avec
28421,orleans,10s,---,lui,2307,PROper,lui,Prn,Prn,3p
28422,orleans,10s,---,logiee,2307,VERppe,loger,Vpp,Vpp,loger
28423,orleans,10s,---,;,2307,PONfbl,;,Pnc,Pnc,
28424,orleans,10s,---,ne,2308,ADVneg,ne,Neg,Neg,ne1
28425,orleans,10s,---,lui,2308,PROper,lui,Prn,Prn$$,3p
28426,orleans,10s,---,vueilliez,2308,VERcjg,vouloir,Vfin,Vfin,vouloir
28427,orleans,10s,---,a,2308,PRE,à,Pre,Pre,à
28428,orleans,10s,---,son,2308,DETpos,son,Det,Det,son4
28429,orleans,10s,---,besoing,2308,NOMcom,besoin,N,N,
28430,orleans,10s,---,faillir,2308,VERinf,faillir,Vinf,Vinf,faillir
28431,orleans,10s,---,.,2308,PONfrt,.,Pnc,Pnc,
28432,orleans,10s,---,car,2309,CONcoo,car,Crd,Crd,car
28433,orleans,10s,---,dangier,2309,NOMcom,danger,N,N,
28434,orleans,10s,---,l',2309,PROper,il,Prn,Prn$$,3p
28435,orleans,10s,---,a,2309,VERcjg,avoir,Vfin,Vfin,avoir1
28436,orleans,10s,---,desrobé,2309,VERppe,dérober,Vpp,Vpp,dérober
28437,orleans,10s,---,de,2309,PRE,de,Pre,Pre,de
28438,orleans,10s,---,plaisir,2309,VERinf,plaire,N,N,
28439,orleans,10s,---,",",2309,PONfbl,",",Pnc,Pnc,
28440,orleans,10s,---,et,2310,CONcoo,et,Crd,Crd,et
28441,orleans,10s,---,que,2310,CONsub,que,Qux,Qux,que
28442,orleans,10s,---,pis,2310,ADVgen,pis,Adv,Adv,pis2
28443,orleans,10s,---,est,2310,VERcjg,être,Vfin,Vfin,être1|ester
28444,orleans,10s,---,",",2310,PONfbl,",",Pnc,Pnc,
28445,orleans,10s,---,a,2310,VERcjg,avoir,Vfin,Vfin,avoir1
28446,orleans,10s,---,de,2310,PRE,de,Pre,Pre,de
28447,orleans,10s,---,lui,2310,PROper,lui,Prn,Prn,3p
28448,orleans,10s,---,eslongnee,2310,VERppe,éloigner,Vpp,Vpp,éloigner
28449,orleans,10s,---,celle,2311,PROdem,cil,Dem,Dem,cil
28450,orleans,10s,---,qui,2311,PROrel,qui,Qux,Qux,qui
28451,orleans,10s,---,plus,2311,ADVgen,plus,Adv,Adv,plus
28452,orleans,10s,---,le,2311,PROper,le,Prn,Prn$$,3p
28453,orleans,10s,---,povoit,2311,VERcjg,pouvoir,Vfin,Vfin,pouvoir
28454,orleans,10s,---,enrichir,2311,VERinf,enrichir,Vinf,Vinf,enrichir
28455,orleans,10s,---,:,2311,PONfbl,:,Pnc,Pnc,
28456,orleans,10s,---,c',2312,PROdem,ce,Prn,Prn$,ce1
28457,orleans,10s,---,est,2312,VERcjg,être,Vfin,Vfin,être1|ester
28458,orleans,10s,---,sa,2312,DETpos,son,Det,Det,son4
28459,orleans,10s,---,dame,2312,NOMcom,dame,N,N,
28460,orleans,10s,---,tresloyaument,2312,ADVgen,loyalement,Adv,Adv,
28461,orleans,10s,---,amee,2312,VERppe,aimer,Vpp,Vpp,aimer
28462,orleans,10s,---,.,2312,PONfrt,.,Pnc,Pnc,
28463,orleans,10s,---,oncques,2313,ADVgen,onques,Adv,Adv,onques
28464,orleans,10s,---,cueur,2313,NOMcom,coeur,N,N,
28465,orleans,10s,---,n',2313,ADVneg,ne,Neg,Neg,ne1
28466,orleans,10s,---,eut,2313,VERcjg,avoir,Vfin,Vfin,avoir1
28467,orleans,10s,---,si,2313,ADVgen,si,Adv,Adv,si4
28468,orleans,10s,---,dure,2313,ADJqua,dur,Adj,Adj,dur
28469,orleans,10s,---,destinee,2313,VERppe,destiner,Vpp,Vpp,destiner
28470,orleans,10s,---,.,2313,PONfrt,.,Pnc,Pnc,
28471,orleans,10s,---,pour,2314,PRE,pour,Pre,Pre,pour
28472,orleans,10s,---,dieu,2314,NOMpro,Dieu,N,N,
28473,orleans,10s,---,",",2314,PONfbl,",",Pnc,Pnc,
28474,orleans,10s,---,espoir,2314,ADVgen,espoir,Adv,Adv,espoir
28475,orleans,10s,---,",",2314,PONfbl,",",Pnc,Pnc,
28476,orleans,10s,---,venez,2314,VERcjg,venir,Vfin,Vfin,venir
28477,orleans,10s,---,le,2314,PROper,le,Prn,Prn$%,3p
28478,orleans,10s,---,secourir,2314,VERinf,secourir,Vinf,Vinf,secourir
28479,orleans,10s,---,;,2314,PONfbl,;,Pnc,Pnc,
28480,orleans,10s,---,il,2315,PROper,il,Prn,Prn$,3p
28481,orleans,10s,---,a,2315,VERcjg,avoir,Vfin,Vfin,avoir1
28482,orleans,10s,---,en,2315,PRE,en,Pre,Pre,en1
28483,orleans,10s,---,vous,2315,PROper,vous,Prn,Prn,2pp
28484,orleans,10s,---,sa,2315,DETpos,son,Det,Det,son4
28485,orleans,10s,---,fiance,2315,NOMcom,fiance,N,N,
28486,orleans,10s,---,fermee,2315,VERppe,fermer,Vpp,Vpp,fermer
28487,orleans,10s,---,",",2315,PONfbl,",",Pnc,Pnc,
28488,orleans,10s,---,ne,2316,ADVneg,ne,Neg,Neg,ne1
28489,orleans,10s,---,lui,2316,PROper,lui,Prn,Prn$$,3p
28490,orleans,10s,---,vueilliez,2316,VERcjg,vouloir,Vfin,Vfin,vouloir
28491,orleans,10s,---,a,2316,PRE,à,Pre,Pre,à
28492,orleans,10s,---,son,2316,DETpos,son,Det,Det,son4
28493,orleans,10s,---,besoing,2316,NOMcom,besoin,N,N,
28494,orleans,10s,---,faillir,2316,VERinf,faillir,Vinf,Vinf,faillir
28495,orleans,10s,---,.,2316,PONfrt,.,Pnc,Pnc,
28496,orleans,10s,---,par,2317,PRE,par,Pre,Pre,par1
28497,orleans,10s,---,povreté,2317,NOMcom,pauvreté,N,N,
28498,orleans,10s,---,lui,2317,PROper,lui,Prn,Prn$$,3p
28499,orleans,10s,---,fault,2317,VERcjg,falloir,Vfin,Vfin,faillir
28500,orleans,10s,---,son,2317,DETpos,son,Det,Det,son4
28501,orleans,10s,---,pain,2317,NOMcom,pain,N,N,
28502,orleans,10s,---,querir,2317,VERinf,quérir,Vinf,Vinf,quérir
28503,orleans,10s,---,a,2318,PRE,à,Pre,Pre,à
28504,orleans,10s,---,l',2318,DETdef,le,Det,Det,le
28505,orleans,10s,---,uis,2318,NOMcom,huis,N,N,
28506,orleans,10s,---,d',2318,PRE,de,Pre,Pre,de
28507,orleans,10s,---,amours,2318,NOMcom,amour,N,N,
28508,orleans,10s,---,par,2318,PRE,par,Pre,Pre,par1
28509,orleans,10s,---,chascune,2318,DETind,chacun,QIs,QIs,chacun
28510,orleans,10s,---,journee,2318,NOMcom,journée,N,N,
28511,orleans,10s,---,",",2318,PONfbl,",",Pnc,Pnc,
28512,orleans,10s,---,or,2319,ADVgen,or,Adv,Adv,or2
28513,orleans,10s,---,lui,2319,PROper,lui,Prn,Prn$$,3p
28514,orleans,10s,---,vueilliez,2319,VERcjg,vouloir,Vfin,Vfin,vouloir
28515,orleans,10s,---,l',2319,DETdef,le,Det,Det,le
28516,orleans,10s,---,aumosne,2319,NOMcom,aumône,N,N,
28517,orleans,10s,---,departir,2319,VERinf,départir,Vinf,Vinf,départir
28518,orleans,10s,---,de,2320,PRE,de,Pre,Pre,de
28519,orleans,10s,---,lyesse,2320,NOMcom,liesse,N,N,
28520,orleans,10s,---,",",2320,PONfbl,",",Pnc,Pnc,
28521,orleans,10s,---,que,2320,PROrel,que,Qux,Qux,que
28522,orleans,10s,---,tant,2320,ADVgen,tant,QIs,QIs,tant
28523,orleans,10s,---,a,2320,VERcjg,avoir,Vfin,Vfin,avoir1
28524,orleans,10s,---,desiree,2320,VERppe,désirer,Vpp,Vpp,désirer
28525,orleans,10s,---,.,2320,PONfrt,.,Pnc,Pnc,
28526,orleans,10s,---,avancés,2321,VERcjg,avancer,Vfin,Vfin,avancer
28527,orleans,10s,---,vous,2321,PROper,vous,Prn,Prn%%,2pp
28528,orleans,10s,---,",",2321,PONfbl,",",Pnc,Pnc,
28529,orleans,10s,---,sans,2321,PRE,sans,Pre,Pre,sans
28530,orleans,10s,---,faire,2321,VERinf,faire,Vinf,Vinf,faire
28531,orleans,10s,---,demouree,2321,VERppe,demeurer,N,N,
28532,orleans,10s,---,",",2321,PONfbl,",",Pnc,Pnc,
28533,orleans,10s,---,pensez,2322,VERcjg,penser,Vfin,Vfin,penser
28534,orleans,10s,---,de,2322,PRE,de,Pre,Pre,de
28535,orleans,10s,---,lui,2322,PROper,lui,Prn,Prn,3p
28536,orleans,10s,---,",",2322,PONfbl,",",Pnc,Pnc,
28537,orleans,10s,---,vous,2322,PROper,vous,Prn,Prn$,2pp
28538,orleans,10s,---,savez,2322,VERcjg,savoir,Vfin,Vfin,savoir
28539,orleans,10s,---,son,2322,DETpos,son,Det,Det,son4
28540,orleans,10s,---,desir,2322,NOMcom,désir,N,N,
28541,orleans,10s,---,",",2322,PONfbl,",",Pnc,Pnc,
28542,orleans,10s,---,par,2323,PRE,par,Pre,Pre,par1
28543,orleans,10s,---,vous,2323,PROper,vous,Prn,Prn,2pp
28544,orleans,10s,---,lui,2323,PROper,lui,Prn,Prn$$,3p
28545,orleans,10s,---,soit,2323,VERcjg,être,Vfin,Vfin,être1|ester
28546,orleans,10s,---,quelque,2323,DETind,quelque,QIs,QIs,quelque
28547,orleans,10s,---,grace,2323,NOMcom,grâce,N,N,
28548,orleans,10s,---,donnee,2323,VERppe,donner,Vpp,Vpp,donner
28549,orleans,10s,---,",",2323,PONfbl,",",Pnc,Pnc,
28550,orleans,10s,---,ne,2324,ADVneg,ne,Neg,Neg,ne1
28551,orleans,10s,---,lui,2324,PROper,lui,Prn,Prn$$,3p
28552,orleans,10s,---,vueilliez,2324,VERcjg,vouloir,Vfin,Vfin,vouloir
28553,orleans,10s,---,a,2324,PRE,à,Pre,Pre,à
28554,orleans,10s,---,son,2324,DETpos,son,Det,Det,son4
28555,orleans,10s,---,besoing,2324,NOMcom,besoin,N,N,
28556,orleans,10s,---,faillir,2324,VERinf,faillir,Vinf,Vinf,faillir
28557,orleans,10s,---,.,2324,PONfrt,.,Pnc,Pnc,
28558,orleans,10s,---,seulle,2325,ADJqua,seul,Adj,Adj,seul
28559,orleans,10s,---,sans,2325,PRE,sans,Pre,Pre,sans
28560,orleans,10s,---,per,2325,NOMcom,pair,N,N,
28561,orleans,10s,---,",",2325,PONfbl,",",Pnc,Pnc,
28562,orleans,10s,---,de,2325,PRE,de,Pre,Pre,de
28563,orleans,10s,---,toutes,2325,DETind,tout,QIs,QIs,tout
28564,orleans,10s,---,gens,2325,NOMcom,gens,N,N,
28565,orleans,10s,---,louee,2325,VERppe,louer,Vpp,Vpp,louer
28566,orleans,10s,---,et,2326,CONcoo,et,Crd,Crd,et
28567,orleans,10s,---,de,2326,PRE,de,Pre,Pre,de
28568,orleans,10s,---,tous,2326,DETind,tous,QIs,QIs,tous
28569,orleans,10s,---,biens,2326,NOMcom,bien,N,N,bien
28570,orleans,10s,---,entierement,2326,ADVgen,entièrement,Adv,Adv,
28571,orleans,10s,---,douee,2326,VERppe,douer,Vpp,Vpp,douer
28572,orleans,10s,---,",",2326,PONfbl,",",Pnc,Pnc,
28573,orleans,10s,---,mon,2327,DETpos,mon,Det,Det,mon1
28574,orleans,10s,---,cueur,2327,NOMcom,coeur,N,N,
28575,orleans,10s,---,ces,2327,DETdem,ce,Dem,Dem,cist
28576,orleans,10s,---,maulx,2327,NOMcom,mal,N,N,mal1
28577,orleans,10s,---,seuffre,2327,VERcjg,souffrir,Vfin,Vfin,souffrir
28578,orleans,10s,---,pour,2327,PRE,pour,Pre,Pre,pour
28579,orleans,10s,---,vous,2327,PROper,vous,Prn,Prn$$,2pp
28580,orleans,10s,---,servir,2327,VERinf,servir,Vinf,Vinf,servir
28581,orleans,10s,---,;,2327,PONfbl,;,Pnc,Pnc,
28582,orleans,10s,---,sa,2328,DETpos,son,Det,Det,son4
28583,orleans,10s,---,loyauté,2328,NOMcom,loyauté,N,N,
28584,orleans,10s,---,vous,2328,PROper,vous,Prn,Prn$$,2pp
28585,orleans,10s,---,soit,2328,VERcjg,être,Vfin,Vfin,être1|ester
28586,orleans,10s,---,recommandee,2328,VERppe,recommander,Vpp,Vpp,recommander
28587,orleans,10s,---,",",2328,PONfbl,",",Pnc,Pnc,
28588,orleans,10s,---,ne,2329,ADVneg,ne,Neg,Neg,ne1
28589,orleans,10s,---,lui,2329,PROper,lui,Prn,Prn$$,3p
28590,orleans,10s,---,vueilliez,2329,VERcjg,vouloir,Vfin,Vfin,vouloir
28591,orleans,10s,---,a,2329,PRE,à,Pre,Pre,à
28592,orleans,10s,---,son,2329,DETpos,son,Det,Det,son4
28593,orleans,10s,---,besoing,2329,NOMcom,besoin,N,N,
28594,orleans,10s,---,faillir,2329,VERinf,faillir,Vinf,Vinf,faillir
28595,orleans,10s,---,.,2329,PONfrt,.,Pnc,Pnc,
28596,orleans,10s,---,en,7501,PRE,en,Pre,Pre,en1
28597,orleans,10s,---,regardant,7501,VERppa,regarder,Vprs,Vprs,regarder
28598,orleans,10s,---,vers,7501,PRE,vers,Pre,Pre,vers2
28599,orleans,10s,---,le,7501,DETdef,le,Det,Det,le
28600,orleans,10s,---,païs,7501,NOMcom,pays,N,N,
28601,orleans,10s,---,de,7501,PRE,de,Pre,Pre,de
28602,orleans,10s,---,france,7501,NOMcom,france,N,N,
28603,orleans,10s,---,",",7501,PONfbl,",",Pnc,Pnc,
28604,orleans,10s,---,un,7502,DETndf,un,QIs,QIs,un
28605,orleans,10s,---,jour,7502,NOMcom,jour,N,N,
28606,orleans,10s,---,m',7502,PROper,je,Prn,Prn$$,1ps
28607,orleans,10s,---,avint,7502,VERcjg,advenir,Vfin,Vfin,avenir
28608,orleans,10s,---,",",7502,PONfbl,",",Pnc,Pnc,
28609,orleans,10s,---,a,7502,PRE,à,Pre,Pre,à
28610,orleans,10s,---,dovre,7502,NOMcom,deuvre,N,N,
28611,orleans,10s,---,sur,7502,PRE,sur,PrA,PrA,sur
28612,orleans,10s,---,la,7502,DETdef,le,Det,Det,le
28613,orleans,10s,---,mer,7502,NOMcom,mer,N,N,
28614,orleans,10s,---,",",7502,PONfbl,",",Pnc,Pnc,
28615,orleans,10s,---,qu',7503,CONsub,que,Sub,Sub,que
28616,orleans,10s,---,il,7503,PROimp,il,Prn,Prn$,3p
28617,orleans,10s,---,me,7503,PROper,je,Prn,Prn$$,1ps
28618,orleans,10s,---,souvint,7503,VERcjg,souvenir,Vfin,Vfin,souvenir
28619,orleans,10s,---,de,7503,PRE,de,Pre,Pre,de
28620,orleans,10s,---,la,7503,DETdef,le,Det,Det,le
28621,orleans,10s,---,doulce,7503,ADJqua,doux,Adj,Adj,doux
28622,orleans,10s,---,plaisance,7503,NOMcom,plaisance,N,N,
28623,orleans,10s,---,que,7504,PROrel,que,Qux,Qux,que
28624,orleans,10s,---,souloye,7504,VERcjg,souloir,Vfin,Vfin,souloir
28625,orleans,10s,---,oudit,7504,PRE.DETcom,en.ledit,Pre+Dem,Pre+Dem,en1+ledit
28626,orleans,10s,---,pays,7504,NOMcom,pays,N,N,
28627,orleans,10s,---,trouver,7504,VERinf,trouver,Vinf,Vinf,trouver
28628,orleans,10s,---,;,7504,PONfbl,;,Pnc,Pnc,
28629,orleans,10s,---,si,7505,ADVgen,si,Adv,Adv,si4
28630,orleans,10s,---,commençay,7505,VERcjg,commencer,Vfin,Vfin,commencer
28631,orleans,10s,---,de,7505,PRE,de,Pre,Pre,de
28632,orleans,10s,---,cueur,7505,NOMcom,coeur,N,N,
28633,orleans,10s,---,a,7505,PRE,à,Pre,Pre,à
28634,orleans,10s,---,souspirer,7505,VERinf,soupirer,Vinf,Vinf,soupirer
28635,orleans,10s,---,",",7505,PONfbl,",",Pnc,Pnc,
28636,orleans,10s,---,combien,7506,ADVgen,combien,Qux,Qux,combien
28637,orleans,10s,---,certes,7506,ADVgen,certes,Adv,Adv,certes
28638,orleans,10s,---,que,7506,CONsub,que,Sub,Sub,que
28639,orleans,10s,---,grant,7506,ADJqua,grand,Adj,Adj,grand
28640,orleans,10s,---,bien,7506,NOMcom,bien,N,N,bien
28641,orleans,10s,---,me,7506,PROper,je,Prn,Prn$$,1ps
28642,orleans,10s,---,faisoit,7506,VERcjg,faire,Vfin,Vfin,faire
28643,orleans,10s,---,de,7507,PRE,de,Pre,Pre,de
28644,orleans,10s,---,voir,7507,ADJqua,voir,Vinf,Vinf,voir
28645,orleans,10s,---,france,7507,ADJqua,franc,N,N,
28646,orleans,10s,---,que,7507,PROrel,que,Qux,Qux,que
28647,orleans,10s,---,mon,7507,DETpos,mon,Det,Det,mon1
28648,orleans,10s,---,cueur,7507,NOMcom,coeur,N,N,
28649,orleans,10s,---,amer,7507,VERinf,aimer,Vinf,Vinf,aimer
28650,orleans,10s,---,doit,7507,VERcjg,devoir,Vfin,Vfin,devoir2
28651,orleans,10s,---,.,7507,PONfrt,.,Pnc,Pnc,
28652,orleans,10s,---,je,7508,PROper,je,Prn,Prn$,1ps
28653,orleans,10s,---,m',7508,PROper,je,Prn,Prn$$,1ps
28654,orleans,10s,---,avisay,7508,VERcjg,aviser,Vfin,Vfin,aviser
28655,orleans,10s,---,que,7508,CONsub,que,Sub,Sub,que
28656,orleans,10s,---,c',7508,PROdem,ce,Prn,Prn$,ce1
28657,orleans,10s,---,estoit,7508,VERcjg,être,Vfin,Vfin,être1|ester
28658,orleans,10s,---,non,7508,NOMcom,nom,Neg,Neg,non
28659,orleans,10s,---,savance,7508,NOMcom,savance,N,N,
28660,orleans,10s,---,de,7509,PRE,de,Pre,Pre,de
28661,orleans,10s,---,telz,7509,DETind,tel,Adj,Adj,tel
28662,orleans,10s,---,souspirs,7509,NOMcom,soupir,N,N,
28663,orleans,10s,---,dedens,7509,PRE,dedans,PrA,PrA,dedans
28664,orleans,10s,---,mon,7509,DETpos,mon,Det,Det,mon1
28665,orleans,10s,---,cueur,7509,NOMcom,coeur,N,N,
28666,orleans,10s,---,garder,7509,VERinf,garder,Vinf,Vinf,garder
28667,orleans,10s,---,",",7509,PONfbl,",",Pnc,Pnc,
28668,orleans,10s,---,veu,7510,VERppe,voir,Vpp,Vpp,voir
28669,orleans,10s,---,que,7510,CONsub,que,Sub,Sub,que
28670,orleans,10s,---,je,7510,PROper,je,Prn,Prn$,1ps
28671,orleans,10s,---,voy,7510,VERcjg,voir,Vfin,Vfin,voir
28672,orleans,10s,---,que,7510,CONsub,que,Sub,Sub,que
28673,orleans,10s,---,la,7510,DETdef,le,Det,Det,le
28674,orleans,10s,---,voye,7510,NOMcom,voie,N,N,
28675,orleans,10s,---,commence,7510,VERcjg,commencer,Vfin,Vfin,commencer
28676,orleans,10s,---,de,7511,PRE,de,Pre,Pre,de
28677,orleans,10s,---,bonne,7511,ADJqua,bon,Adj,Adj,bon
28678,orleans,10s,---,paix,7511,NOMcom,paix,N,N,
28679,orleans,10s,---,",",7511,PONfbl,",",Pnc,Pnc,
28680,orleans,10s,---,qui,7511,PROrel,qui,Qux,Qux,qui
28681,orleans,10s,---,tous,7511,DETind,tous,QIs,QIs,tous
28682,orleans,10s,---,biens,7511,NOMcom,bien,N,N,bien
28683,orleans,10s,---,peut,7511,VERcjg,pouvoir,Vfin,Vfin,pouvoir
28684,orleans,10s,---,donner,7511,VERinf,donner,Vinf,Vinf,donner
28685,orleans,10s,---,;,7511,PONfbl,;,Pnc,Pnc,
28686,orleans,10s,---,pour,7512,PRE,pour,Pre,Pre,pour
28687,orleans,10s,---,ce,7512,PROdem,ce,Prn,Prn,ce1
28688,orleans,10s,---,",",7512,PONfbl,",",Pnc,Pnc,
28689,orleans,10s,---,tournay,7512,VERcjg,tourner,Vfin,Vfin,tourner
28690,orleans,10s,---,en,7512,PRE,en,Pre,Pre,en1
28691,orleans,10s,---,confort,7512,NOMcom,confort,N,N,
28692,orleans,10s,---,mon,7512,DETpos,mon,Det,Det,mon1
28693,orleans,10s,---,penser,7512,VERinf,penser,Vinf,Vinf,penser
28694,orleans,10s,---,.,7512,PONfrt,.,Pnc,Pnc,
28695,orleans,10s,---,mais,7513,CONcoo,mais,Crd,Crd,mais1
