wd_id,line_id,linewd,word,lex_id,textlineid,syntag,syntag2,lemma,versetype,subtype,syllabified,ref,pos,lemma_ofl,lemma_score
716,111,4,aimme,aimme,BA1521,Vfin,Vfin,aimer,8s,---,'/V\.C/(e)\,"FroissPoés, ballade 15, v. 21",VERB,aimer,10
717,111,5,ou,ou,BA1521,Crd,Crd,ou,8s,---,/V\,"FroissPoés, ballade 15, v. 21",CCONJ,ou,10
718,111,6,voelt,voelt,BA1521,Vfin,Vfin,vouloir,8s,---,C/V\,"FroissPoés, ballade 15, v. 21",VERB,vouloir,10
719,111,7,amer,amer,BA1521,Vinf,Vinf,aimer,8s,---,/V\.'C/V\,"FroissPoés, ballade 15, v. 21",VERB,aimer,10
720,112,1,doit,doit,BA1522,Vfin,Vfin,devoir,8s,---,C/V\,"FroissPoés, ballade 15, v. 22",VERB,devoir,10
721,112,2,par,par,BA1522,Pre,Pre,par,8s,---,C/V\,"FroissPoés, ballade 15, v. 22",ADP,par,10
722,112,3,raison,raison,BA1522,N,N,,8s,---,C/V\.'C/V\,"FroissPoés, ballade 15, v. 22",NOUN,raison,8
723,112,4,estre,estre,BA1522,Vinf,Vinf,être,8s,---,'/V\.C/(e)\,"FroissPoés, ballade 15, v. 22",VERB,être,10
724,112,5,moult,moult,BA1522,QIs,QIs,moult,8s,---,C/V\,"FroissPoés, ballade 15, v. 22",ADV,moult,10
725,112,6,nés,nés,BA1522,Vpp,Vpp,naître,8s,---,C/V\,"FroissPoés, ballade 15, v. 22",VERB,naître,10
726,112,7,",",",",BA1522,Pnc,Pnc,,8s,---,,"FroissPoés, ballade 15, v. 22",PUNCT,",",9
727,113,1,visces,visces,BA1523,N,N,,8s,---,'C/V\.C/e\,"FroissPoés, ballade 15, v. 23",NOUN,vice,9
728,113,2,fuïr,fuïr,BA1523,Vinf,Vinf,fuir,8s,---,C/V\.'C/V\,"FroissPoés, ballade 15, v. 23",VERB,fuir,10
729,113,3,",",",",BA1523,Pnc,Pnc,,8s,---,,"FroissPoés, ballade 15, v. 23",PUNCT,",",9
730,113,4,vertus,vertus,BA1523,N,N,,8s,---,C/V\.'C/V\,"FroissPoés, ballade 15, v. 23",NOUN,vertu,8
731,113,5,haper,haper,BA1523,Vinf,Vinf,happer,8s,---,C/V\.'C/V\,"FroissPoés, ballade 15, v. 23",VERB,happer,10
732,113,6,",",",",BA1523,Pnc,Pnc,,8s,---,,"FroissPoés, ballade 15, v. 23",PUNCT,",",9
733,114,1,car,car,BA1524,Crd,Crd,car,8s,---,C/V\,"FroissPoés, ballade 15, v. 24",CCONJ,car,10
734,114,2,tout,tout,BA1524,QIs,QIs,tout,8s,---,C/V\,"FroissPoés, ballade 15, v. 24",ADV,tout,10
735,114,3,vaint,vaint,BA1524,Vfin,Vfin,vaincre,8s,---,C/V\,"FroissPoés, ballade 15, v. 24",VERB,vaincre,10
736,114,4,coers,coers,BA1524,N,N,,8s,---,C/V\,"FroissPoés, ballade 15, v. 24",NOUN,coeur,8
737,114,5,qui,qui,BA1524,Qux,Qux,qui,8s,---,C/V\,"FroissPoés, ballade 15, v. 24",PRON,qui,10
738,114,6,est,est,BA1524,Vfin,Vfin,être,8s,---,/V\,"FroissPoés, ballade 15, v. 24",VERB,être,10
739,114,7,parfés,parfés,BA1524,Vpp,Vpp,parfaire,8s,---,C/V\.'C/V\,"FroissPoés, ballade 15, v. 24",VERB,parfaire,10
740,115,1,d',d',BA2601,Pre,Pre,de,8s,---,C/\,"FroissPoés, ballade 26, v. 1",ADP,de,10
741,115,2,ardant,ardant,BA2601,Vprs,Vprs,ardre,8s,---,/V\.'C/V\,"FroissPoés, ballade 26, v. 1",VERB,ardre,10
742,115,3,desir,desir,BA2601,N,N,,8s,---,C/V\.'C/V\,"FroissPoés, ballade 26, v. 1",NOUN,désir,8
743,115,4,pris,pris,BA2601,Vpp,Vpp,prendre,8s,---,C/V\,"FroissPoés, ballade 26, v. 1",VERB,prendre,10
744,115,5,et,et,BA2601,Crd,Crd,et,8s,---,/V\,"FroissPoés, ballade 26, v. 1",CCONJ,et,10
745,115,6,atains,atains,BA2601,Vpp,Vpp,atteindre,8s,---,/V\.'C/V\,"FroissPoés, ballade 26, v. 1",VERB,atteindre,10
746,115,7,",",",",BA2601,Pnc,Pnc,,8s,---,,"FroissPoés, ballade 26, v. 1",PUNCT,",",9
747,116,1,tains,tains,BA2602,Vpp,Vpp,teindre,8s,---,C/V\,"FroissPoés, ballade 26, v. 2",VERB,teindre,10
748,116,2,sui,sui,BA2602,Vfin,Vfin,être,8s,---,C/V\,"FroissPoés, ballade 26, v. 2",VERB,être,10
749,116,3,",",",",BA2602,Pnc,Pnc,,8s,---,,"FroissPoés, ballade 26, v. 2",PUNCT,",",9
750,116,4,et,et,BA2602,Crd,Crd,et,8s,---,/V\,"FroissPoés, ballade 26, v. 2",CCONJ,et,10
751,116,5,ceste,ceste,BA2602,Dem,Dem,cist,8s,---,'C/V\.C/(e)\,"FroissPoés, ballade 26, v. 2",DET,cist,10
752,116,6,ardeur,ardeur,BA2602,N,N,,8s,---,/V\.'C/V\,"FroissPoés, ballade 26, v. 2",NOUN,ardeur,8
753,116,7,m',m',BA2602,Prn,Prn$$,me,8s,---,C/\,"FroissPoés, ballade 26, v. 2",PRON,me,10
754,116,8,afine,afine,BA2602,Vfin,Vfin,affiner,8s,---,/V\.'C/V\.C/(e)\,"FroissPoés, ballade 26, v. 2",VERB,affiner,10
755,116,9,;,;,BA2602,Pnc,Pnc,,8s,---,,"FroissPoés, ballade 26, v. 2",PUNCT,;,3
756,117,1,fine,fine,BA2603,Adj,Adj,fin2,8s,---,'C/V\.C/(e)\,"FroissPoés, ballade 26, v. 3",ADJ,fin,10
757,117,2,dame,dame,BA2603,N,N,,8s,---,'C/V\.C/(e)\,"FroissPoés, ballade 26, v. 3",NOUN,dame,8
758,117,3,",",",",BA2603,Pnc,Pnc,,8s,---,,"FroissPoés, ballade 26, v. 3",PUNCT,",",9
759,117,4,je,je,BA2603,Prn,Prn$,je,8s,---,C/(e)\,"FroissPoés, ballade 26, v. 3",PRON,je,10
760,117,5,sui,sui,BA2603,Vfin,Vfin,être,8s,---,C/V\,"FroissPoés, ballade 26, v. 3",VERB,être,10
761,117,6,certains,certains,BA2603,Adj,Adj,certain,8s,---,C/V\.'C/V\,"FroissPoés, ballade 26, v. 3",ADJ,certain,10
762,117,7,",",",",BA2603,Pnc,Pnc,,8s,---,,"FroissPoés, ballade 26, v. 3",PUNCT,",",9
763,118,1,c',c',BA2604,Prn,Prn$,ce,8s,---,C/\,"FroissPoés, ballade 26, v. 4",PRON,ce,10
764,118,2,ert,ert,BA2604,Vfin,Vfin,être,8s,---,/V\,"FroissPoés, ballade 26, v. 4",VERB,être,10
765,118,3,ains,ains,BA2604,PrA,PrA,ains,8s,---,/V\,"FroissPoés, ballade 26, v. 4",ADV,ains,10
766,118,4,que,que,BA2604,Sub,Sub,que,8s,---,C/(e)\,"FroissPoés, ballade 26, v. 4",SCONJ,que,10
767,118,5,la,la,BA2604,Det,Det,le,8s,---,C/V\,"FroissPoés, ballade 26, v. 4",DET,le,10
768,118,6,vie,vie,BA2604,N,N,,8s,---,'C/V\./(e)\,"FroissPoés, ballade 26, v. 4",NOUN,vie,3
769,118,7,en,en,BA2604,Pre,Pre,en,8s,---,/V\,"FroissPoés, ballade 26, v. 4",ADP,en,10
770,118,8,moi,moi,BA2604,Prn,Prn,moi,8s,---,C/V\,"FroissPoés, ballade 26, v. 4",PRON,moi,10
771,118,9,fine,fine,BA2604,Vfin,Vfin,finer,8s,---,'C/V\.C/(e)\,"FroissPoés, ballade 26, v. 4",VERB,finer,10
772,118,10,.,.,BA2604,Pnc,Pnc,,8s,---,,"FroissPoés, ballade 26, v. 4",PUNCT,.,9
773,119,1,i,i,BA2605,Prn,Prn$,il,8s,---,/V\,"FroissPoés, ballade 26, v. 5",PRON,il,10
774,119,2,ne,ne,BA2605,Neg,Neg,ne,8s,---,C/(e)\,"FroissPoés, ballade 26, v. 5",ADV,ne,10
775,119,3,me,me,BA2605,Prn,Prn$$,me,8s,---,C/(e)\,"FroissPoés, ballade 26, v. 5",PRON,me,10
776,119,4,poet,poet,BA2605,Vfin,Vfin,pouvoir,8s,---,C/V\,"FroissPoés, ballade 26, v. 5",VERB,pouvoir,10
777,119,5,estre,estre,BA2605,Vinf,Vinf,être,8s,---,'/V\.C/(e)\,"FroissPoés, ballade 26, v. 5",VERB,être,10
778,119,6,autrement,autrement,BA2605,Adv,Adv,,8s,---,/V\.C/e\.'C/V\,"FroissPoés, ballade 26, v. 5",ADV,autrement,9
779,119,7,",",",",BA2605,Pnc,Pnc,,8s,---,,"FroissPoés, ballade 26, v. 5",PUNCT,",",9
780,120,1,car,car,BA2606,Crd,Crd,car,8s,---,C/V\,"FroissPoés, ballade 26, v. 6",CCONJ,car,10
781,120,2,je,je,BA2606,Prn,Prn$,je,8s,---,C/(e)\,"FroissPoés, ballade 26, v. 6",PRON,je,10
782,120,3,sui,sui,BA2606,Vfin,Vfin,être,8s,---,C/V\,"FroissPoés, ballade 26, v. 6",VERB,être,10
783,120,4,espris,espris,BA2606,Vpp,Vpp,éprendre,8s,---,/V\.'C/V\,"FroissPoés, ballade 26, v. 6",VERB,éprendre,10
784,120,5,ardanment,ardanment,BA2606,Adv,Adv,,8s,---,/V\.C/V\.'C/V\,"FroissPoés, ballade 26, v. 6",ADV,ardemment,9
785,120,6,.,.,BA2606,Pnc,Pnc,,8s,---,,"FroissPoés, ballade 26, v. 6",PUNCT,.,9
786,121,1,dame,dame,BA2607,N,N,,8s,---,'C/V\.C/(e)\,"FroissPoés, ballade 26, v. 7",NOUN,dame,8
787,121,2,",",",",BA2607,Pnc,Pnc,,8s,---,,"FroissPoés, ballade 26, v. 7",PUNCT,",",9
788,121,3,en,en,BA2607,Pre,Pre,en,8s,---,/V\,"FroissPoés, ballade 26, v. 7",ADP,en,10
789,121,4,vos,vos,BA2607,Det,Det,votre,8s,---,C/V\,"FroissPoés, ballade 26, v. 7",DET,votre,10
790,121,5,douls,douls,BA2607,Adj,Adj,doux,8s,---,C/V\,"FroissPoés, ballade 26, v. 7",ADJ,doux,10
791,121,6,regars,regars,BA2607,N,N,,8s,---,C/V\.'C/V\,"FroissPoés, ballade 26, v. 7",NOUN,regard,8
792,121,7,humains,humains,BA2607,Adj,Adj,,8s,---,/V\.'C/V\,"FroissPoés, ballade 26, v. 7",ADJ,humain,9
793,121,8,",",",",BA2607,Pnc,Pnc,,8s,---,,"FroissPoés, ballade 26, v. 7",PUNCT,",",9
794,122,1,mains,mains,BA2608,N,N,,8s,---,C/V\,"FroissPoés, ballade 26, v. 8",NOUN,main,8
795,122,2,jointes,jointes,BA2608,Vpp,Vpp,joindre,8s,---,'C/V\.C/e\,"FroissPoés, ballade 26, v. 8",VERB,joindre,10
796,122,3,et,et,BA2608,Crd,Crd,et,8s,---,/V\,"FroissPoés, ballade 26, v. 8",CCONJ,et,10
797,122,4,le,le,BA2608,Det,Det,le,8s,---,C/(e)\,"FroissPoés, ballade 26, v. 8",DET,le,10
798,122,5,face,face,BA2608,N,N,,8s,---,'C/V\.C/(e)\,"FroissPoés, ballade 26, v. 8",NOUN,face,3
799,122,6,encline,encline,BA2608,Adj,Adj,,8s,---,/V\.'C/V\.C/(e)\,"FroissPoés, ballade 26, v. 8",ADJ,enclin,5
800,122,7,",",",",BA2608,Pnc,Pnc,,8s,---,,"FroissPoés, ballade 26, v. 8",PUNCT,",",9
801,123,1,cline,cline,BA2609,Vfin,Vfin,cliner,8s,---,'C/V\.C/(e)\,"FroissPoés, ballade 26, v. 9",VERB,cliner,10
802,123,2,mes,mes,BA2609,Det,Det,mon,8s,---,C/V\,"FroissPoés, ballade 26, v. 9",DET,mon,10
803,123,3,yeux,yeux,BA2609,N,N,,8s,---,/V\,"FroissPoés, ballade 26, v. 9",NOUN,oeil,3
804,123,4,tous,tous,BA2609,QIs,QIs,tout,8s,---,C/V\,"FroissPoés, ballade 26, v. 9",DET,tout,10
805,123,5,soirs,soirs,BA2609,N,N,,8s,---,C/V\,"FroissPoés, ballade 26, v. 9",NOUN,soir,8
806,123,6,",",",",BA2609,Pnc,Pnc,,8s,---,,"FroissPoés, ballade 26, v. 9",PUNCT,",",9
807,123,7,tous,tous,BA2609,QIs,QIs,tout,8s,---,C/V\,"FroissPoés, ballade 26, v. 9",DET,tout,10
808,123,8,mains,mains,BA2609,N,N,,8s,---,C/V\,"FroissPoés, ballade 26, v. 9",NOUN,main,8
809,123,9,.,.,BA2609,Pnc,Pnc,,8s,---,,"FroissPoés, ballade 26, v. 9",PUNCT,.,9
810,124,1,au,au,BA2610,Pre+Det,Pre+Det,à.le,8s,---,/V\,"FroissPoés, ballade 26, v. 10",ADP.DET,à.le,10
811,124,2,mains,mains,BA2610,Adv,Adv,moins,8s,---,C/V\,"FroissPoés, ballade 26, v. 10",ADV,moins,10
812,124,3,regardés,regardés,BA2610,Vfin,Vfin,regarder,8s,---,C/V\.C/V\.'C/V\,"FroissPoés, ballade 26, v. 10",VERB,regarder,10
813,124,4,ent,ent,BA2610,Prn,Prn%,en,8s,---,/V\,"FroissPoés, ballade 26, v. 10",PRON,en,10
814,124,5,le,le,BA2610,Det,Det,le,8s,---,C/(e)\,"FroissPoés, ballade 26, v. 10",DET,le,10
815,124,6,signe,signe,BA2610,N,N,,8s,---,'C/V\.C/(e)\,"FroissPoés, ballade 26, v. 10",NOUN,signe,3
816,124,7,",",",",BA2610,Pnc,Pnc,,8s,---,,"FroissPoés, ballade 26, v. 10",PUNCT,",",9
817,125,1,si,si,BA2611,Adv,Adv,si,8s,---,C/V\,"FroissPoés, ballade 26, v. 11",ADV,si,10
818,125,2,ne,ne,BA2611,Neg,Neg,ne,8s,---,C/(e)\,"FroissPoés, ballade 26, v. 11",ADV,ne,10
819,125,3,m',m',BA2611,Prn,Prn$$,me,8s,---,C/\,"FroissPoés, ballade 26, v. 11",PRON,me,10
820,125,4,eslongiés,eslongiés,BA2611,Vfin,Vfin,éloigner,8s,---,/V\.C/V\.'C/V\,"FroissPoés, ballade 26, v. 11",VERB,éloigner,10
821,125,5,nullement,nullement,BA2611,Adv,Adv,,8s,---,C/V\.C/e\.'C/V\,"FroissPoés, ballade 26, v. 11",ADV,nullement,9
822,125,6,",",",",BA2611,Pnc,Pnc,,8s,---,,"FroissPoés, ballade 26, v. 11",PUNCT,",",9
823,126,1,car,car,BA2612,Crd,Crd,car,8s,---,C/V\,"FroissPoés, ballade 26, v. 12",CCONJ,car,10
824,126,2,je,je,BA2612,Prn,Prn$,je,8s,---,C/(e)\,"FroissPoés, ballade 26, v. 12",PRON,je,10
825,126,3,sui,sui,BA2612,Vfin,Vfin,être,8s,---,C/V\,"FroissPoés, ballade 26, v. 12",VERB,être,10
826,126,4,espris,espris,BA2612,Vpp,Vpp,éprendre,8s,---,/V\.'C/V\,"FroissPoés, ballade 26, v. 12",VERB,éprendre,10
827,126,5,ardanment,ardanment,BA2612,Adv,Adv,,8s,---,/V\.C/V\.'C/V\,"FroissPoés, ballade 26, v. 12",ADV,ardemment,9
828,126,6,.,.,BA2612,Pnc,Pnc,,8s,---,,"FroissPoés, ballade 26, v. 12",PUNCT,.,9
829,127,1,se,se,BA2613,Sub,Sub,si3,8s,---,C/(e)\,"FroissPoés, ballade 26, v. 13",SCONJ,si,10
830,127,2,par,par,BA2613,Pre,Pre,par,8s,---,C/V\,"FroissPoés, ballade 26, v. 13",ADP,par,10
831,127,3,vous,vous,BA2613,Prn,Prn,vous,8s,---,C/V\,"FroissPoés, ballade 26, v. 13",PRON,vous,10
832,127,4,n',n',BA2613,Neg,Neg,ne,8s,---,C/\,"FroissPoés, ballade 26, v. 13",ADV,ne,10
833,127,5,est,est,BA2613,Vfin,Vfin,être,8s,---,/V\,"FroissPoés, ballade 26, v. 13",VERB,être,10
834,127,6,chils,chils,BA2613,Dem,Dem,cil,8s,---,C/V\,"FroissPoés, ballade 26, v. 13",DET,cil,10
835,127,7,feus,feus,BA2613,N,N,,8s,---,C/V\,"FroissPoés, ballade 26, v. 13",NOUN,feu,3
836,127,8,estains,estains,BA2613,Vpp,Vpp,éteindre,8s,---,/V\.'C/V\,"FroissPoés, ballade 26, v. 13",VERB,éteindre,10
837,127,9,",",",",BA2613,Pnc,Pnc,,8s,---,,"FroissPoés, ballade 26, v. 13",PUNCT,",",9
838,128,1,tains,tains,BA2614,N,N,,8s,---,C/V\,"FroissPoés, ballade 26, v. 14",NOUN,tain,-10
839,128,2,ardans,ardans,BA2614,Vprs,Vprs,ardre,8s,---,/V\.'C/V\,"FroissPoés, ballade 26, v. 14",VERB,ardre,10
840,128,3,",",",",BA2614,Pnc,Pnc,,8s,---,,"FroissPoés, ballade 26, v. 14",PUNCT,",",9
841,128,4,plus,plus,BA2614,Adv,Adv,plus,8s,---,C/V\,"FroissPoés, ballade 26, v. 14",ADV,plus,10
842,128,5,vremaus,vremaus,BA2614,Adj,Adj,,8s,---,C/V\.'C/V\,"FroissPoés, ballade 26, v. 14",ADJ,vermeil,0
843,128,6,que,que,BA2614,Sub,Sub,que,8s,---,C/(e)\,"FroissPoés, ballade 26, v. 14",SCONJ,que,10
844,128,7,mine,mine,BA2614,N,N,,8s,---,'C/V\.C/(e)\,"FroissPoés, ballade 26, v. 14",NOUN,mine,8
845,128,8,",",",",BA2614,Pnc,Pnc,,8s,---,,"FroissPoés, ballade 26, v. 14",PUNCT,",",9
846,129,1,minera,minera,BA2615,Vfin,Vfin,miner,8s,---,C/V\.C/e\.'C/V\,"FroissPoés, ballade 26, v. 15",VERB,miner,10
847,129,2,mon,mon,BA2615,Det,Det,mon,8s,---,C/V\,"FroissPoés, ballade 26, v. 15",DET,mon,10
848,129,3,coer,coer,BA2615,N,N,,8s,---,C/V\,"FroissPoés, ballade 26, v. 15",NOUN,coeur,8
849,129,4,",",",",BA2615,Pnc,Pnc,,8s,---,,"FroissPoés, ballade 26, v. 15",PUNCT,",",9
850,129,5,je,je,BA2615,Prn,Prn$,je,8s,---,C/(e)\,"FroissPoés, ballade 26, v. 15",PRON,je,10
851,129,6,m',m',BA2615,Prn,Prn$$,me,8s,---,C/\,"FroissPoés, ballade 26, v. 15",PRON,me,10
852,129,7,en,en,BA2615,Prn,Prn$$,en,8s,---,/V\,"FroissPoés, ballade 26, v. 15",PRON,en,10
853,129,8,plains,plains,BA2615,Vfin,Vfin,plaindre,8s,---,C/V\,"FroissPoés, ballade 26, v. 15",VERB,plaindre,10
854,129,9,",",",",BA2615,Pnc,Pnc,,8s,---,,"FroissPoés, ballade 26, v. 15",PUNCT,",",9
855,130,1,plains,plains,BA2616,Adj,Adj,plein,8s,---,C/V\,"FroissPoés, ballade 26, v. 16",ADJ,plein,10
856,130,2,d',d',BA2616,Pre,Pre,de,8s,---,C/\,"FroissPoés, ballade 26, v. 16",ADP,de,10
857,130,3,ardeur,ardeur,BA2616,N,N,,8s,---,/V\.'C/V\,"FroissPoés, ballade 26, v. 16",NOUN,ardeur,8
858,130,4,",",",",BA2616,Pnc,Pnc,,8s,---,,"FroissPoés, ballade 26, v. 16",PUNCT,",",9
859,130,5,qui,qui,BA2616,Qux,Qux,qui,8s,---,C/V\,"FroissPoés, ballade 26, v. 16",PRON,qui,10
860,130,6,si,si,BA2616,Adv,Adv,si,8s,---,C/V\,"FroissPoés, ballade 26, v. 16",ADV,si,10
861,130,7,m',m',BA2616,Prn,Prn$$,me,8s,---,C/\,"FroissPoés, ballade 26, v. 16",PRON,me,10
862,130,8,examine,examine,BA2616,Vfin,Vfin,examiner,8s,---,/V\.C/V\.'C/V\.C/(e)\,"FroissPoés, ballade 26, v. 16",VERB,examiner,10
863,130,9,;,;,BA2616,Pnc,Pnc,,8s,---,,"FroissPoés, ballade 26, v. 16",PUNCT,;,3
864,131,1,en,en,BA2617,Pre,Pre,en,8s,---,/V\,"FroissPoés, ballade 26, v. 17",ADP,en,10
865,131,2,mi,mi,BA2617,Prn,Prn,moi,8s,---,C/V\,"FroissPoés, ballade 26, v. 17",PRON,moi,10
866,131,3,ne,ne,BA2617,Neg,Neg,ne,8s,---,C/(e)\,"FroissPoés, ballade 26, v. 17",ADV,ne,10
867,131,4,voi,voi,BA2617,Vfin,Vfin,voir,8s,---,C/V\,"FroissPoés, ballade 26, v. 17",VERB,voir,10
868,131,5,aliegement,aliegement,BA2617,N,N,,8s,---,/V\.C/V\.C/e\.'C/V\,"FroissPoés, ballade 26, v. 17",NOUN,allégement,5
869,131,6,",",",",BA2617,Pnc,Pnc,,8s,---,,"FroissPoés, ballade 26, v. 17",PUNCT,",",9
870,132,1,car,car,BA2618,Crd,Crd,car,8s,---,C/V\,"FroissPoés, ballade 26, v. 18",CCONJ,car,10
871,132,2,je,je,BA2618,Prn,Prn$,je,8s,---,C/(e)\,"FroissPoés, ballade 26, v. 18",PRON,je,10
872,132,3,sui,sui,BA2618,Vfin,Vfin,être,8s,---,C/V\,"FroissPoés, ballade 26, v. 18",VERB,être,10
873,132,4,espris,espris,BA2618,Vpp,Vpp,éprendre,8s,---,/V\.'C/V\,"FroissPoés, ballade 26, v. 18",VERB,éprendre,10
874,132,5,ardanment,ardanment,BA2618,Adv,Adv,,8s,---,/V\.C/V\.'C/V\,"FroissPoés, ballade 26, v. 18",ADV,ardemment,9
875,132,6,.,.,BA2618,Pnc,Pnc,,8s,---,,"FroissPoés, ballade 26, v. 18",PUNCT,.,9
876,133,1,on,on,BA2901,Prn,Prn$,on,8s,---,/V\,"FroissPoés, ballade 29, v. 1",PRON,on,10
877,133,2,ne,ne,BA2901,Neg,Neg,ne,8s,---,C/(e)\,"FroissPoés, ballade 29, v. 1",ADV,ne,10
878,133,3,doit,doit,BA2901,Vfin,Vfin,devoir,8s,---,C/V\,"FroissPoés, ballade 29, v. 1",VERB,devoir,10
879,133,4,mie,mie,BA2901,Neg,Neg,mie,8s,---,'C/V\./(e)\,"FroissPoés, ballade 29, v. 1",ADV,mie,10
880,133,5,ressongnier,ressongnier,BA2901,Vinf,Vinf,ressoigner,8s,---,C/V\.C/V\.'C/V\,"FroissPoés, ballade 29, v. 1",VERB,ressoigner,10
881,134,1,plaisant,plaisant,BA2902,Vprs,Vprs,plaire,8s,---,C/V\.'C/V\,"FroissPoés, ballade 29, v. 2",VERB,plaire,10
882,134,2,soing,soing,BA2902,N,N,,8s,---,C/V\,"FroissPoés, ballade 29, v. 2",NOUN,soin,3
883,134,3,quant,quant,BA2902,Sub,Sub,quand,8s,---,C/V\,"FroissPoés, ballade 29, v. 2",SCONJ,quand,10
884,134,4,il,il,BA2902,Prn,Prn$,il,8s,---,/V\,"FroissPoés, ballade 29, v. 2",PRON,il,10
885,134,5,vient,vient,BA2902,Vfin,Vfin,venir,8s,---,C/V\,"FroissPoés, ballade 29, v. 2",VERB,venir,10
886,134,6,en,en,BA2902,Pre,Pre,en,8s,---,/V\,"FroissPoés, ballade 29, v. 2",ADP,en,10
887,134,7,place,place,BA2902,N,N,,8s,---,'C/V\.C/(e)\,"FroissPoés, ballade 29, v. 2",NOUN,place,8
888,134,8,",",",",BA2902,Pnc,Pnc,,8s,---,,"FroissPoés, ballade 29, v. 2",PUNCT,",",9
889,135,1,anchois,anchois,BA2903,Adv,Adv,ainçois,8s,---,/V\.'C/V\,"FroissPoés, ballade 29, v. 3",ADV,ainçois,10
890,135,2,le,le,BA2903,Prn,Prn$$,le,8s,---,C/(e)\,"FroissPoés, ballade 29, v. 3",PRON,le,10
891,135,3,doit,doit,BA2903,Vfin,Vfin,devoir,8s,---,C/V\,"FroissPoés, ballade 29, v. 3",VERB,devoir,10
892,135,4,on,on,BA2903,Prn,Prn%,on,8s,---,/V\,"FroissPoés, ballade 29, v. 3",PRON,on,10
893,135,5,recoellier,recoellier,BA2903,Vinf,Vinf,recueillir,8s,---,C/V\.C/V\.'C/V\,"FroissPoés, ballade 29, v. 3",VERB,recueillir,10
894,136,1,liement,liement,BA2904,Adv,Adv,,8s,---,C/V\.C/e\.'C/V\,"FroissPoés, ballade 29, v. 4",ADV,liément,8
895,136,2,",",",",BA2904,Pnc,Pnc,,8s,---,,"FroissPoés, ballade 29, v. 4",PUNCT,",",9
896,136,3,et,et,BA2904,Crd,Crd,et,8s,---,/V\,"FroissPoés, ballade 29, v. 4",CCONJ,et,10
897,136,4,c',c',BA2904,Prn,Prn$,ce,8s,---,C/\,"FroissPoés, ballade 29, v. 4",PRON,ce,10
898,136,5,est,est,BA2904,Vfin,Vfin,être,8s,---,/V\,"FroissPoés, ballade 29, v. 4",VERB,être,10
899,136,6,drois,drois,BA2904,Adj,Adj,droit,8s,---,C/V\,"FroissPoés, ballade 29, v. 4",ADJ,droit,10
900,136,7,qu',qu',BA2904,Sub,Sub,que,8s,---,C/\,"FroissPoés, ballade 29, v. 4",SCONJ,que,10
901,136,8,on,on,BA2904,Prn,Prn$,on,8s,---,/V\,"FroissPoés, ballade 29, v. 4",PRON,on,10
902,136,9,sace,sace,BA2904,Vfin,Vfin,savoir,8s,---,'C/V\.C/(e)\,"FroissPoés, ballade 29, v. 4",VERB,savoir,10
903,137,1,pour,pour,BA2905,Pre,Pre,pour,8s,---,C/V\,"FroissPoés, ballade 29, v. 5",ADP,pour,10
904,137,2,quoy,quoy,BA2905,Qux,Qux,que,8s,---,C/V\,"FroissPoés, ballade 29, v. 5",PRON,que,10
905,137,3,.,.,BA2905,Pnc,Pnc,,8s,---,,"FroissPoés, ballade 29, v. 5",PUNCT,.,9
906,137,4,pour,pour,BA2905,Pre,Pre,pour,8s,---,C/V\,"FroissPoés, ballade 29, v. 5",ADP,pour,10
907,137,5,ce,ce,BA2905,Prn,Prn,ce,8s,---,C/(e)\,"FroissPoés, ballade 29, v. 5",PRON,ce,10
908,137,6,qu',qu',BA2905,Sub,Sub,que,8s,---,C/\,"FroissPoés, ballade 29, v. 5",SCONJ,que,10
909,137,7,il,il,BA2905,Prn,Prn$,il,8s,---,/V\,"FroissPoés, ballade 29, v. 5",PRON,il,10
910,137,8,s',s',BA2905,Prn,Prn$$,se,8s,---,C/\,"FroissPoés, ballade 29, v. 5",PRON,se,10
911,137,9,entrelace,entrelace,BA2905,Vfin,Vfin,entrelacer,8s,---,/V\.C/e\.'C/V\.C/(e)\,"FroissPoés, ballade 29, v. 5",VERB,entrelacer,10
912,138,1,entre,entre,BA2906,PrA,PrA,entre,8s,---,'/V\.C/(e)\,"FroissPoés, ballade 29, v. 6",ADP,entre,10
913,138,2,amours,amours,BA2906,N,N,,8s,---,/V\.'C/V\,"FroissPoés, ballade 29, v. 6",NOUN,amour,8
914,138,3,et,et,BA2906,Crd,Crd,et,8s,---,/V\,"FroissPoés, ballade 29, v. 6",CCONJ,et,10
915,138,4,merancolie,merancolie,BA2906,N,N,,8s,---,C/V\.C/V\.C/V\.'C/V\./(e)\,"FroissPoés, ballade 29, v. 6",NOUN,mélancolie,9
916,139,1,et,et,BA2907,Crd,Crd,et,8s,---,/V\,"FroissPoés, ballade 29, v. 7",CCONJ,et,10
917,139,2,le,le,BA2907,Det,Det,le,8s,---,C/(e)\,"FroissPoés, ballade 29, v. 7",DET,le,10
918,139,3,coer,coer,BA2907,N,N,,8s,---,C/V\,"FroissPoés, ballade 29, v. 7",NOUN,coeur,8
919,139,4,anoieus,anoieus,BA2907,Adj,Adj,,8s,---,/V\.C/V\.'C/V\,"FroissPoés, ballade 29, v. 7",ADJ,ennuyeux,6
920,139,5,solace,solace,BA2907,Vfin,Vfin,solacier,8s,---,C/V\.'C/V\.C/(e)\,"FroissPoés, ballade 29, v. 7",VERB,solacier,10
