wd_id,line_id,linewd,word,lex_id,textlineid,syntag,syntag2,lemma,syllabified,ref,pos,lemma_ofl,lemma_score
273,32,1,ki,ki,32,Qux,Qux,qui,C/V\,"Alexis, v. 32",PRON,qui,10
274,32,2,lui,lui,32,Prn,Prn$$,lui,C/V\,"Alexis, v. 32",PRON,lui,10
275,32,3,portat,portat,32,Vfin,Vfin,porter,C/V\.'C/V\,"Alexis, v. 32",VERB,porter,10
276,32,4,",",",",32,Pnc,Pnc,,,"Alexis, v. 32",PUNCT,",",9
277,32,5,suef,suef,32,Adv,Adv,souef,C/{V}\.'/V\,"Alexis, v. 32",ADV,souef,10
278,32,6,le,le,32,Prn,Prn$$,le,C/(e)\,"Alexis, v. 32",PRON,le,10
279,32,7,fist,fist,32,Vfin,Vfin,faire,C/V\,"Alexis, v. 32",VERB,faire,10
280,32,8,nurrir,nurrir,32,Vinf,Vinf,,C/V\.'C/V\,"Alexis, v. 32",VERB,nourrir,9
281,32,9,;,;,32,Pnc,Pnc,,,"Alexis, v. 32",PUNCT,;,3
282,33,1,puis,puis,33,PrA,PrA,puis,C/V\,"Alexis, v. 33",ADV,puis,10
283,33,2,ad,ad,33,Vfin,Vfin,avoir,/V\,"Alexis, v. 33",VERB,avoir,10
284,33,3,escole,escole,33,N,N,,/V\.'C/V\.C/(e)\,"Alexis, v. 33",NOUN,école,8
285,33,4,li,li,33,Det,Det,le,C/V\,"Alexis, v. 33",DET,le,10
286,33,5,bons,bons,33,Adj,Adj,bon,C/V\,"Alexis, v. 33",ADJ,bon,10
287,33,6,pedre,pedre,33,N,N,,'C/V\.C/(e)\,"Alexis, v. 33",NOUN,père,3
288,33,7,le,le,33,Prn,Prn$$,le,C/(e)\,"Alexis, v. 33",PRON,le,10
289,33,8,mist,mist,33,Vfin,Vfin,mettre,C/V\,"Alexis, v. 33",VERB,mettre,10
290,33,9,:,:,33,Pnc,Pnc,,,"Alexis, v. 33",PUNCT,:,9
291,34,1,tant,tant,34,QIs,QIs,tant,C/V\,"Alexis, v. 34",ADV,tant,10
292,34,2,aprist,aprist,34,Vfin,Vfin,apprendre,/V\.'C/V\,"Alexis, v. 34",VERB,apprendre,10
293,34,3,letres,letres,34,N,N,,'C/V\.C/e\,"Alexis, v. 34",NOUN,lettre,8
294,34,4,que,que,34,Sub,Sub,que,C/(e)\,"Alexis, v. 34",SCONJ,que,10
295,34,5,bien,bien,34,Adv,Adv,bien,C/V\,"Alexis, v. 34",ADV,bien,10
296,34,6,en,en,34,Prn,Prn$$,en,/V\,"Alexis, v. 34",PRON,en,10
297,34,7,fut,fut,34,Vfin,Vfin,être,C/V\,"Alexis, v. 34",VERB,être,10
298,34,8,guarnit,guarnit,34,Vpp,Vpp,,C/V\.'C/V\,"Alexis, v. 34",VERB,garnir,9
299,34,9,.,.,34,Pnc,Pnc,,,"Alexis, v. 34",PUNCT,.,9
300,35,1,puis,puis,35,PrA,PrA,puis,C/V\,"Alexis, v. 35",ADV,puis,10
301,35,2,vait,vait,35,Vfin,Vfin,aller,C/V\,"Alexis, v. 35",VERB,aller,10
302,35,3,li,li,35,Det,Det,le,C/V\,"Alexis, v. 35",DET,le,10
303,35,4,emfes,emfes,35,N,N,,'/V\.C/e\,"Alexis, v. 35",NOUN,enfant,8
304,35,5,l',l',35,Det,Det,le,C/\,"Alexis, v. 35",DET,le,10
305,35,6,emperethur,emperethur,35,N,N,,/V\.C/e\.C/e\.'C/V\,"Alexis, v. 35",NOUN,empereur,9
306,35,7,servir,servir,35,Vinf,Vinf,servir,C/V\.'C/V\,"Alexis, v. 35",VERB,servir,10
307,35,8,.,.,35,Pnc,Pnc,,,"Alexis, v. 35",PUNCT,.,9
308,36,1,quant,quant,36,Sub,Sub,quand,C/V\,"Alexis, v. 36",SCONJ,quand,10
309,36,2,veit,veit,36,Vfin,Vfin,voir,C/V\,"Alexis, v. 36",VERB,voir,10
310,36,3,li,li,36,Det,Det,le,C/V\,"Alexis, v. 36",DET,le,10
311,36,4,pedre,pedre,36,N,N,,'C/V\.C/(e)\,"Alexis, v. 36",NOUN,père,3
312,36,5,que,que,36,Sub,Sub,que,C/(e)\,"Alexis, v. 36",SCONJ,que,10
313,36,6,mais,mais,36,Adv,Adv,mais,C/V\,"Alexis, v. 36",ADV,mais,10
314,36,7,n',n',36,Neg,Neg$$,ne,C/\,"Alexis, v. 36",ADV,ne,10
315,36,8,avrat,avrat,36,Vfin,Vfin,avoir,/V\.'C/V\,"Alexis, v. 36",VERB,avoir,10
316,36,9,amfant,amfant,36,N,N,,/V\.'C/V\,"Alexis, v. 36",NOUN,enfant,9
317,37,1,mais,mais,37,Adv,Adv,mais,C/V\,"Alexis, v. 37",ADV,mais,10
318,37,2,que,que,37,Sub,Sub,que,C/(e)\,"Alexis, v. 37",SCONJ,que,10
319,37,3,cel,cel,37,Dem,Dem,cil,C/V\,"Alexis, v. 37",PRON,cil,10
320,37,4,sul,sul,37,Adj,Adj,seul,C/V\,"Alexis, v. 37",ADJ,seul,10
321,37,5,que,que,37,Qux,Qux,que,C/(e)\,"Alexis, v. 37",PRON,que,10
322,37,6,il,il,37,Prn,Prn,il,/V\,"Alexis, v. 37",PRON,il,10
323,37,7,par,par,37,Adv,Adv,par,C/V\,"Alexis, v. 37",ADV,par,10
324,37,8,amat,amat,37,Vfin,Vfin,aimer,/V\.'C/V\,"Alexis, v. 37",VERB,aimer,10
325,37,9,tant,tant,37,QIs,QIs,tant,C/V\,"Alexis, v. 37",ADV,tant,10
326,37,10,",",",",37,Pnc,Pnc,,,"Alexis, v. 37",PUNCT,",",9
327,38,1,dunc,dunc,38,Adv,Adv,donc,C/V\,"Alexis, v. 38",ADV,donc,10
328,38,2,se,se,38,Prn,Prn$$,se,C/(e)\,"Alexis, v. 38",PRON,se,10
329,38,3,purpenset,purpenset,38,Vfin,Vfin,pourpenser,C/V\.'C/V\.C/(e)\,"Alexis, v. 38",VERB,pourpenser,10
330,38,4,del,del,38,Pre+Det,Pre+Det,de.le,C/V\,"Alexis, v. 38",ADP.DET,de.le,10
331,38,5,secle,secle,38,N,N,,'C/V\.C/(e)\,"Alexis, v. 38",NOUN,siècle,8
332,38,6,an,an,38,Pre,Pre,en,/V\,"Alexis, v. 38",ADP,en,10
333,38,7,avant,avant,38,PrA,PrA,avant,/V\.'C/V\,"Alexis, v. 38",ADV,avant,10
334,38,8,.,.,38,Pnc,Pnc,,,"Alexis, v. 38",PUNCT,.,9
335,39,1,or,or,39,Adv,Adv,or,/V\,"Alexis, v. 39",ADV,or,10
336,39,2,volt,volt,39,Vfin,Vfin,vouloir,C/V\,"Alexis, v. 39",VERB,vouloir,10
337,39,3,que,que,39,Sub,Sub,que,C/(e)\,"Alexis, v. 39",SCONJ,que,10
338,39,4,prenget,prenget,39,Vfin,Vfin,prendre,'C/V\.C/(e)\,"Alexis, v. 39",VERB,prendre,10
339,39,5,moyler,moyler,39,N,N,,C/V\.'C/V\,"Alexis, v. 39",NOUN,moillier,9
340,39,6,a,a,39,Pre,Pre,à,/V\,"Alexis, v. 39",ADP,à,10
341,39,7,sun,sun,39,Det,Det,son,C/V\,"Alexis, v. 39",DET,son,10
342,39,8,vivant,vivant,39,N,N,,C/V\.'C/V\,"Alexis, v. 39",NOUN,vivant,8
343,39,9,;,;,39,Pnc,Pnc,,,"Alexis, v. 39",PUNCT,;,3
344,40,1,dunc,dunc,40,Adv,Adv,donc,C/V\,"Alexis, v. 40",ADV,donc,10
345,40,2,li,li,40,Prn,Prn$$,le,C/V\,"Alexis, v. 40",PRON,le,10
346,40,3,acatet,acatet,40,Vfin,Vfin,acheter,/V\.'C/V\.C/(e)\,"Alexis, v. 40",VERB,acheter,10
347,40,4,filie,filie,40,N,N,,'C/V\./(e)\,"Alexis, v. 40",NOUN,fille,9
348,40,5,d',d',40,Pre,Pre,de,C/\,"Alexis, v. 40",ADP,de,10
349,40,6,un,un,40,QIs,QIs,un,/V\,"Alexis, v. 40",DET,un,10
350,40,7,noble,noble,40,Adj,Adj,noble,'C/V\.C/(e)\,"Alexis, v. 40",ADJ,noble,10
351,40,8,franc,franc,40,Adj,Adj,franc2,C/V\,"Alexis, v. 40",ADJ,franc,10
352,40,9,.,.,40,Pnc,Pnc,,,"Alexis, v. 40",PUNCT,.,9
353,41,1,fud,fud,41,Vfin,Vfin,être,C/V\,"Alexis, v. 41",VERB,être,10
354,41,2,la,la,41,Det,Det,le,C/V\,"Alexis, v. 41",DET,le,10
355,41,3,pulcelä,pulcelä,41,N,N,,C/V\.'C/V\.C/(e)\,"Alexis, v. 41",NOUN,pucelu,-10
356,41,4,nethe,nethe,41,Vpp,Vpp,naître,'C/V\.C/(e)\,"Alexis, v. 41",VERB,naître,10
357,41,5,de,de,41,Pre,Pre,de,C/(e)\,"Alexis, v. 41",ADP,de,10
358,41,6,halt,halt,41,Adj,Adj,haut,C/V\,"Alexis, v. 41",ADJ,haut,10
359,41,7,parentét,parentét,41,N,N,,C/V\.C/V\.'C/V\,"Alexis, v. 41",NOUN,parenté,9
360,41,8,",",",",41,Pnc,Pnc,,,"Alexis, v. 41",PUNCT,",",9
361,42,1,fille,fille,42,N,N,,'C/V\.C/(e)\,"Alexis, v. 42",NOUN,fille,3
362,42,2,ad,ad,42,Vfin,Vfin,avoir,/V\,"Alexis, v. 42",VERB,avoir,10
363,42,3,un,un,42,QIs,QIs,un,/V\,"Alexis, v. 42",DET,un,10
364,42,4,conptä,conptä,42,N,N,,'C/V\.C/(e)\,"Alexis, v. 42",NOUN,comté,0
365,42,5,de,de,42,Pre,Pre,de,C/(e)\,"Alexis, v. 42",ADP,de,10
366,42,6,rome,rome,42,N,N,,'C/V\.C/(e)\,"Alexis, v. 42",NOUN,Rome,5
367,42,7,la,la,42,Det,Det,le,C/V\,"Alexis, v. 42",DET,le,10
368,42,8,ciptét,ciptét,42,N,N,,C/V\.'C/V\,"Alexis, v. 42",NOUN,cité,9
369,42,9,;,;,42,Pnc,Pnc,,,"Alexis, v. 42",PUNCT,;,3
370,43,1,n',n',43,Neg,Neg$$,ne,C/\,"Alexis, v. 43",ADV,ne,10
371,43,2,at,at,43,Vfin,Vfin,avoir,/V\,"Alexis, v. 43",VERB,avoir,10
372,43,3,mais,mais,43,Adv,Adv,mais,C/V\,"Alexis, v. 43",ADV,mais,10
373,43,4,amfant,amfant,43,N,N,,/V\.'C/V\,"Alexis, v. 43",NOUN,enfant,9
374,43,5,;,;,43,Pnc,Pnc,,,"Alexis, v. 43",PUNCT,;,3
375,43,6,lui,lui,43,Prn,Prn$$,lui,C/V\,"Alexis, v. 43",PRON,lui,10
376,43,7,volt,volt,43,Vfin,Vfin,vouloir,C/V\,"Alexis, v. 43",VERB,vouloir,10
377,43,8,mult,mult,43,QIs,QIs,moult,C/V\,"Alexis, v. 43",ADV,moult,10
378,43,9,honurer,honurer,43,Vinf,Vinf,honorer,/V\.C/V\.'C/V\,"Alexis, v. 43",VERB,honorer,10
379,43,10,.,.,43,Pnc,Pnc,,,"Alexis, v. 43",PUNCT,.,9
380,44,1,ansemble,ansemble,44,Adv,Adv,ensemble,/V\.'C/V\.C/(e)\,"Alexis, v. 44",ADV,ensemble,10
381,44,2,an,an,44,Prn,Prn$$,en,/V\,"Alexis, v. 44",PRON,en,10
382,44,3,vunt,vunt,44,Vfin,Vfin,aller,C/V\,"Alexis, v. 44",VERB,aller,10
383,44,4,li,li,44,Det,Det,le,C/V\,"Alexis, v. 44",DET,le,10
384,44,5,dui,dui,44,QIs,QIs,deux,C/V\,"Alexis, v. 44",NUM,deux,10
385,44,6,pedre,pedre,44,N,N,,'C/V\.C/(e)\,"Alexis, v. 44",NOUN,père,3
386,44,7,parler,parler,44,Vinf,Vinf,parler,C/V\.'C/V\,"Alexis, v. 44",VERB,parler,10
387,44,8,",",",",44,Pnc,Pnc,,,"Alexis, v. 44",PUNCT,",",9
388,45,1,lur,lur,45,Det,Det,leur,C/V\,"Alexis, v. 45",DET,leur,10
389,45,2,dous,dous,45,QIs,QIs,deux,C/V\,"Alexis, v. 45",NUM,deux,10
390,45,3,amfanz,amfanz,45,N,N,,/V\.'C/V\,"Alexis, v. 45",NOUN,enfant,9
391,45,4,volent,volent,45,Vfin,Vfin,vouloir,'C/V\.C/e\,"Alexis, v. 45",VERB,vouloir,10
392,45,5,faire,faire,45,Vinf,Vinf,faire,'C/V\.C/(e)\,"Alexis, v. 45",VERB,faire,10
393,45,6,asembler,asembler,45,Vinf,Vinf,assembler,/V\.C/V\.'C/V\,"Alexis, v. 45",VERB,assembler,10
394,45,7,.,.,45,Pnc,Pnc,,,"Alexis, v. 45",PUNCT,.,9
395,46,1,noment,noment,46,Vfin,Vfin,,'C/V\.C/e\,"Alexis, v. 46",VERB,nommer,9
396,46,2,le,le,46,Det,Det,le,C/(e)\,"Alexis, v. 46",DET,le,10
397,46,3,terme,terme,46,N,N,,'C/V\.C/(e)\,"Alexis, v. 46",NOUN,terme,8
398,46,4,de,de,46,Pre,Pre,de,C/(e)\,"Alexis, v. 46",ADP,de,10
399,46,5,lur,lur,46,Det,Det,leur,C/V\,"Alexis, v. 46",DET,leur,10
400,46,6,adaisement,adaisement,46,N,N,,/V\.C/V\.C/e\.'C/V\,"Alexis, v. 46",NOUN,aaisement,9
401,46,7,.,.,46,Pnc,Pnc,,,"Alexis, v. 46",PUNCT,.,9
402,47,1,quant,quant,47,Sub,Sub,quand,C/V\,"Alexis, v. 47",SCONJ,quand,10
403,47,2,vint,vint,47,Vfin,Vfin,venir,C/V\,"Alexis, v. 47",VERB,venir,10
404,47,3,al,al,47,Pre+Det,Pre+Det,à.le,/V\,"Alexis, v. 47",ADP.DET,à.le,10
405,47,4,fare,fare,47,Vinf,Vinf,faire,'C/V\.C/(e)\,"Alexis, v. 47",VERB,faire,10
406,47,5,",",",",47,Pnc,Pnc,,,"Alexis, v. 47",PUNCT,",",9
407,47,6,dunc,dunc,47,Adv,Adv,donc,C/V\,"Alexis, v. 47",ADV,donc,10
408,47,7,le,le,47,Prn,Prn$$,le,C/(e)\,"Alexis, v. 47",PRON,le,10
409,47,8,funt,funt,47,Vfin,Vfin,faire,C/V\,"Alexis, v. 47",VERB,faire,10
410,47,9,gentement,gentement,47,Adv,Adv,,C/V\.C/e\.'C/V\,"Alexis, v. 47",ADV,gentement,9
411,47,10,.,.,47,Pnc,Pnc,,,"Alexis, v. 47",PUNCT,.,9
412,48,1,danz,danz,48,N,N,,C/V\,"Alexis, v. 48",NOUN,dent,3
413,48,2,alexis,alexis,48,N,N,,/V\.C/V\.'C/V\,"Alexis, v. 48",PROPN|NOUN,Alexis,5
414,48,3,l',l',48,Prn,Prn$$,le,C/\,"Alexis, v. 48",PRON,le,10
415,48,4,espuset,espuset,48,Vfin,Vfin,,/V\.'C/V\.C/(e)\,"Alexis, v. 48",VERB,épouser,3
416,48,5,belament,belament,48,Adv,Adv,,C/V\.C/e\.'C/V\,"Alexis, v. 48",ADV,bellement,9
417,48,6,",",",",48,Pnc,Pnc,,,"Alexis, v. 48",PUNCT,",",9
418,49,1,mais,mais,49,Crd,Crd,mais,C/V\,"Alexis, v. 49",CCONJ,mais,10
419,49,2,ç',ç',49,Prn,Prn,ce,C/\,"Alexis, v. 49",PRON,ce,10
420,49,3,ost,ost,49,Vfin,Vfin,être,/V\,"Alexis, v. 49",VERB,être,10
421,49,4,tel,tel,49,Adj,Adj,tel,C/V\,"Alexis, v. 49",ADJ,tel,10
422,49,5,plait,plait,49,N,N,,C/V\,"Alexis, v. 49",NOUN,plaid,8
423,49,6,dunt,dunt,49,Qux,Qux,dont,C/V\,"Alexis, v. 49",PRON,dont,10
424,49,7,ne,ne,49,Neg,Neg$$,ne,C/(e)\,"Alexis, v. 49",ADV,ne,10
425,49,8,volsist,volsist,49,Vfin,Vfin,vouloir,C/V\.'C/V\,"Alexis, v. 49",VERB,vouloir,10
426,49,9,nient,nient,49,Prn,Prn,néant,C/{V}\.'/V\,"Alexis, v. 49",PRON,néant,10
427,50,1,de,de,50,Pre,Pre,de,C/(e)\,"Alexis, v. 50",ADP,de,10
428,50,2,tut,tut,50,QIs,QIs,tout,C/V\,"Alexis, v. 50",PRON,tout,10
429,50,3,an,an,50,Pre,Pre,en,/V\,"Alexis, v. 50",ADP,en,10
430,50,4,tut,tut,50,QIs,QIs,tout,C/V\,"Alexis, v. 50",PRON,tout,10
431,50,5,ad,ad,50,Vfin,Vfin,avoir,/V\,"Alexis, v. 50",VERB,avoir,10
432,50,6,a,a,50,Pre,Pre,à,/V\,"Alexis, v. 50",ADP,à,10
433,50,7,deu,deu,50,N,N,,C/V\,"Alexis, v. 50",PROPN,Dieu,3
434,50,8,sun,sun,50,Det,Det,son,C/V\,"Alexis, v. 50",DET,son,10
435,50,9,talent,talent,50,N,N,,C/V\.'C/V\,"Alexis, v. 50",NOUN,talent,8
436,50,10,.,.,50,Pnc,Pnc,,,"Alexis, v. 50",PUNCT,.,9
437,51,1,quant,quant,51,Sub,Sub,quand,C/V\,"Alexis, v. 51",SCONJ,quand,10
438,51,2,li,li,51,Det,Det,le,C/V\,"Alexis, v. 51",DET,le,10
439,51,3,jurz,jurz,51,N,N,,C/V\,"Alexis, v. 51",NOUN,jour,8
440,51,4,passet,passet,51,Vfin,Vfin,passer,'C/V\.C/(e)\,"Alexis, v. 51",VERB,passer,10
441,51,5,ed,ed,51,Crd,Crd,et,/V\,"Alexis, v. 51",CCONJ,et,10
442,51,6,il,il,51,Prn,Prn$,il,/V\,"Alexis, v. 51",PRON,il,10
443,51,7,fut,fut,51,Vfin,Vfin,être,C/V\,"Alexis, v. 51",VERB,être,10
444,51,8,anuitét,anuitét,51,Vpp,Vpp,,/V\.C/V\.'C/V\,"Alexis, v. 51",VERB,anuiter,9
445,51,9,",",",",51,Pnc,Pnc,,,"Alexis, v. 51",PUNCT,",",9
446,52,1,ço,ço,52,Prn,Prn,ce,C/V\,"Alexis, v. 52",PRON,ce,10
447,52,2,dist,dist,52,Vfin,Vfin,dire,C/V\,"Alexis, v. 52",VERB,dire,10
448,52,3,li,li,52,Det,Det,le,C/V\,"Alexis, v. 52",DET,le,10
449,52,4,pedres,pedres,52,N,N,,'C/V\.C/e\,"Alexis, v. 52",NOUN,père,3
450,52,5,:,:,52,Pnc,Pnc,,,"Alexis, v. 52",PUNCT,:,9
451,52,6,‘,‘,52,Pnc,Pnc,,,"Alexis, v. 52",PUNCT,‘,3
452,52,7,filz,filz,52,N,N,,C/V\,"Alexis, v. 52",NOUN,fils,3
453,52,8,",",",",52,Pnc,Pnc,,,"Alexis, v. 52",PUNCT,",",9
454,52,9,quar,quar,52,Crd,Crd,car,C/V\,"Alexis, v. 52",CCONJ,car,10
455,52,10,t',t',52,Prn,Prn$$,te,C/\,"Alexis, v. 52",PRON,te,10
456,52,11,en,en,52,Prn,Prn$$,en,/V\,"Alexis, v. 52",PRON,en,10
457,52,12,vas,vas,52,Vfin,Vfin,aller,C/V\,"Alexis, v. 52",VERB,aller,10
458,52,13,colcer,colcer,52,Vinf,Vinf,,C/V\.'C/V\,"Alexis, v. 52",VERB,coucher,9
459,53,1,avoc,avoc,53,PrA,PrA,avec,/V\.'C/V\,"Alexis, v. 53",ADP,avec,10
460,53,2,ta,ta,53,Det,Det,ton,C/V\,"Alexis, v. 53",DET,ton,10
461,53,3,spuse,spuse,53,N,N,,'C/V\.C/(e)\,"Alexis, v. 53",NOUN,épouse,9
462,53,4,",",",",53,Pnc,Pnc,,,"Alexis, v. 53",PUNCT,",",9
463,53,5,al,al,53,Pre+Det,Pre+Det,à.le,/V\,"Alexis, v. 53",ADP.DET,à.le,10
464,53,6,cumand,cumand,53,N,N,,C/V\.'C/V\,"Alexis, v. 53",NOUN,command,9
465,53,7,deu,deu,53,N,N,,C/V\,"Alexis, v. 53",PROPN,Dieu,3
466,53,8,del,del,53,Pre+Det,Pre+Det,de.le,C/V\,"Alexis, v. 53",ADP.DET,de.le,10
467,53,9,ciel,ciel,53,N,N,,C/V\,"Alexis, v. 53",NOUN,ciel,8
468,53,10,’,’,53,Pnc,Pnc,,,"Alexis, v. 53",PUNCT,’,3
469,53,11,.,.,53,Pnc,Pnc,,,"Alexis, v. 53",PUNCT,.,9
470,54,1,ne,ne,54,Neg,Neg$$,ne,C/(e)\,"Alexis, v. 54",ADV,ne,10
471,54,2,volt,volt,54,Vfin,Vfin,vouloir,C/V\,"Alexis, v. 54",VERB,vouloir,10
472,54,3,li,li,54,Det,Det,le,C/V\,"Alexis, v. 54",DET,le,10
473,54,4,emfes,emfes,54,N,N,,'/V\.C/e\,"Alexis, v. 54",NOUN,enfant,8
474,54,5,sum,sum,54,Det,Det,son,C/V\,"Alexis, v. 54",DET,son,10
475,54,6,pedre,pedre,54,N,N,,'C/V\.C/(e)\,"Alexis, v. 54",NOUN,père,3
476,54,7,corocier,corocier,54,Vinf,Vinf,,C/V\.C/V\.'C/V\,"Alexis, v. 54",VERB,courroucer,9
477,54,8,;,;,54,Pnc,Pnc,,,"Alexis, v. 54",PUNCT,;,3
478,55,1,vint,vint,55,Vfin,Vfin,venir,C/V\,"Alexis, v. 55",VERB,venir,10
479,55,2,en,en,55,Pre,Pre,en,/V\,"Alexis, v. 55",ADP,en,10
480,55,3,la,la,55,Det,Det,le,C/V\,"Alexis, v. 55",DET,le,10
481,55,4,cambrä,cambrä,55,N,N,,'C/V\.C/(e)\,"Alexis, v. 55",NOUN,chambre,0
482,55,5,ou,ou,55,Qux,Qux,où,/V\,"Alexis, v. 55",PRON,où,10
483,55,6,ert,ert,55,Vfin,Vfin,être,/V\,"Alexis, v. 55",VERB,être,10
484,55,7,sa,sa,55,Det,Det,son,C/V\,"Alexis, v. 55",DET,son,10
485,55,8,muiler,muiler,55,N,N,,C/V\.'C/V\,"Alexis, v. 55",NOUN,moillier,9
486,55,9,.,.,55,Pnc,Pnc,,,"Alexis, v. 55",PUNCT,.,9
487,56,1,cum,cum,56,Sub,Sub,comme,C/V\,"Alexis, v. 56",SCONJ,comme,10
488,56,2,veit,veit,56,Vfin,Vfin,voir,C/V\,"Alexis, v. 56",VERB,voir,10
489,56,3,le,le,56,Det,Det,le,C/(e)\,"Alexis, v. 56",DET,le,10
490,56,4,lit,lit,56,N,N,,C/V\,"Alexis, v. 56",NOUN,lit,8
491,56,5,",",",",56,Pnc,Pnc,,,"Alexis, v. 56",PUNCT,",",9
492,56,6,esguardat,esguardat,56,Vfin,Vfin,égarder,/V\.C/V\.'C/V\,"Alexis, v. 56",VERB,égarder,10
493,56,7,la,la,56,Det,Det,le,C/V\,"Alexis, v. 56",DET,le,10
494,56,8,pulcelä,pulcelä,56,N,N,,C/V\.'C/V\.C/(e)\,"Alexis, v. 56",NOUN,pucelu,-10
495,56,9,;,;,56,Pnc,Pnc,,,"Alexis, v. 56",PUNCT,;,3
496,57,1,dunc,dunc,57,Adv,Adv,donc,C/V\,"Alexis, v. 57",ADV,donc,10
497,57,2,li,li,57,Prn,Prn$$,le,C/V\,"Alexis, v. 57",PRON,le,10
498,57,3,remembret,remembret,57,Vfin,Vfin,remembrer,C/V\.'C/V\.C/(e)\,"Alexis, v. 57",VERB,remembrer,10
499,57,4,de,de,57,Pre,Pre,de,C/(e)\,"Alexis, v. 57",ADP,de,10
500,57,5,sun,sun,57,Det,Det,son,C/V\,"Alexis, v. 57",DET,son,10
501,57,6,seinor,seinor,57,N,N,,C/V\.'C/V\,"Alexis, v. 57",NOUN,seigneur,8
502,57,7,celeste,celeste,57,Adj,Adj,,C/V\.'C/V\.C/(e)\,"Alexis, v. 57",ADJ,céleste,3
503,57,8,",",",",57,Pnc,Pnc,,,"Alexis, v. 57",PUNCT,",",9
504,58,1,que,que,58,Qux,Qux,que,C/(e)\,"Alexis, v. 58",PRON,que,10
505,58,2,plus,plus,58,Adv,Adv,plus,C/V\,"Alexis, v. 58",ADV,plus,10
506,58,3,ad,ad,58,Vfin,Vfin,avoir,/V\,"Alexis, v. 58",VERB,avoir,10
507,58,4,cher,cher,58,Adj,Adj,cher,C/V\,"Alexis, v. 58",ADJ,cher,10
508,58,5,que,que,58,Sub,Sub,que,C/(e)\,"Alexis, v. 58",SCONJ,que,10
509,58,6,tut,tut,58,QIs,QIs,tout,C/V\,"Alexis, v. 58",DET,tout,10
510,58,7,aveir,aveir,58,N,N,,/V\.'C/V\,"Alexis, v. 58",NOUN,avoir,8
511,58,8,terrestre,terrestre,58,Adj,Adj,,C/V\.'C/V\.C/(e)\,"Alexis, v. 58",ADJ,terrestre,9
512,58,9,.,.,58,Pnc,Pnc,,,"Alexis, v. 58",PUNCT,.,9
513,59,1,‘,‘,59,Pnc,Pnc,,,"Alexis, v. 59",PUNCT,‘,3
514,59,2,e,e,59,Exc,Exc,,/V\,"Alexis, v. 59",INTJ,hé,8
515,59,3,!,!,59,Pnc,Pnc,,,"Alexis, v. 59",PUNCT,!,9
516,59,4,deus,deus,59,N,N,,C/V\,"Alexis, v. 59",PROPN|NOUN,deux,0
517,59,5,!,!,59,Pnc,Pnc,,,"Alexis, v. 59",PUNCT,!,9
518,59,6,’,’,59,Pnc,Pnc,,,"Alexis, v. 59",PUNCT,’,3
519,59,7,dist,dist,59,Vfin,Vfin,dire,C/V\,"Alexis, v. 59",VERB,dire,10
520,59,8,il,il,59,Prn,Prn%,il,/V\,"Alexis, v. 59",PRON,il,10
521,59,9,",",",",59,Pnc,Pnc,,,"Alexis, v. 59",PUNCT,",",9
522,59,10,‘,‘,59,Pnc,Pnc,,,"Alexis, v. 59",PUNCT,‘,3
523,59,11,cum,cum,59,Sub,Sub,comme,C/V\,"Alexis, v. 59",SCONJ,comme,10
524,59,12,fort,fort,59,Adj,Adj,fort,C/V\,"Alexis, v. 59",ADJ,fort,10
525,59,13,pecét,pecét,59,N,N,,C/V\.'C/V\,"Alexis, v. 59",NOUN,péché,9
526,59,14,m',m',59,Prn,Prn$$,me,C/\,"Alexis, v. 59",PRON,me,10
527,59,15,apresset,apresset,59,Vpp,Vpp,,/V\.'C/V\.C/(e)\,"Alexis, v. 59",VERB,appresser,9
528,59,16,!,!,59,Pnc,Pnc,,,"Alexis, v. 59",PUNCT,!,9
529,60,1,s',s',60,Sub,Sub,si3,C/\,"Alexis, v. 60",SCONJ,si,10
530,60,2,or,or,60,Adv,Adv,or,/V\,"Alexis, v. 60",ADV,or,10
531,60,3,ne,ne,60,Neg,Neg$$,ne,C/(e)\,"Alexis, v. 60",ADV,ne,10
532,60,4,m',m',60,Prn,Prn$$,me,C/\,"Alexis, v. 60",PRON,me,10
533,60,5,en,en,60,Prn,Prn$$,en,/V\,"Alexis, v. 60",PRON,en,10
534,60,6,fui,fui,60,Vfin,Vfin,fuir,C/V\,"Alexis, v. 60",VERB,fuir,10
535,60,7,",",",",60,Pnc,Pnc,,,"Alexis, v. 60",PUNCT,",",9
536,60,8,mult,mult,60,QIs,QIs,moult,C/V\,"Alexis, v. 60",ADV,moult,10
537,60,9,criem,criem,60,Vfin,Vfin,craindre,C/V\,"Alexis, v. 60",VERB,craindre,10
538,60,10,que,que,60,Sub,Sub,que,C/(e)\,"Alexis, v. 60",SCONJ,que,10
539,60,11,ne,ne,60,Neg,Neg$$,ne,C/(e)\,"Alexis, v. 60",ADV,ne,10
540,60,12,t',t',60,Prn,Prn$$,te,C/\,"Alexis, v. 60",PRON,te,10
541,60,13,em,em,60,Prn,Prn$$,en,/V\,"Alexis, v. 60",PRON,en,10
542,60,14,perde,perde,60,Vfin,Vfin,perdre,'C/V\.C/(e)\,"Alexis, v. 60",VERB,perdre,10
543,60,15,’,’,60,Pnc,Pnc,,,"Alexis, v. 60",PUNCT,’,3
544,60,16,.,.,60,Pnc,Pnc,,,"Alexis, v. 60",PUNCT,.,9
