"wd_id","line_id","linewd","word","lex_id","tag","textlineid","lemma"
1660,256,5,"fas","fas","VER",2059,"faire|fare|farre_+M|M|M"
1661,256,6,"pleurer","pleurer","VER",2059,"plorer_+T"
1662,256,7,",",",","PON",2059,","
1663,257,1,"Plaindre","plaindre","VER",2060,"plaindre|plindre_+MIT|M"
1664,257,2,"et","et","CON:coord",2060,"et_S"
1665,257,3,"gemir","gemir","VER",2060,"gemir_+MT"
1666,257,4,"et","et","CON:coord",2060,"et_S"
1667,257,5,"doulouser","doulouser","VER",2060,"doloser_*+IMT"
1668,257,6,",",",","PON",2060,","
1669,258,1,"Tout","tout","PRO:ind",2061,"tot_S"
1670,258,2,"aussi","aussi","ADV",2061,"aussi_+CIT"
1671,258,3,"com","com","CON:subord",2061,"come1_S"
1672,258,4,"par","par","PRE",2061,"par_S"
1673,258,5,"bateure","bateure","NOM",2061,"batëure_+Td"
1674,259,1,"Fait","fait","VER",2062,"faire|farre_+CMI|M"
1675,259,2,"l'","l'","DET:def",2062,"le_S"
1676,259,3,"enfant","enfant","NOM",2062,"enfant_+CIT"
1677,259,4,"de","de","PRE",2062,"de_+S"
1678,259,5,"la","la","DET:def",2062,"le_S"
1679,259,6,"pomme","pomme","NOM",2062,"pome_*+IT"
1680,259,7,"dure","dure","ADJ",2062,"dur_+I"
1681,260,1,"Issir","issir","VER",2063,"issir_+MIT"
1682,260,2,"le","le","DET:def",2063,"le_S"
1683,260,3,"jus","jus","NOM",2063,"jus2|jus3_+T|+T"
1684,260,4,"et","et","CON:coord",2063,"et_S"
1685,260,5,"hors","hors","ADV",2063,"hors_IT"
1686,260,6,"saillir","saillir","VER",2063,"salir2_+IT"
1687,261,1,"Et","et","CON:coord",2064,"et_S"
1688,261,2,"l'","l'","PRO:pers",2064,"il_S"
1689,261,3,"amolïe","amolie","VER",2064,"<unknown>"
1690,261,4,"par","par","PRE",2064,"par_S"
1691,261,5,"ferir","ferir","VER",2064,"ferir_+MIT"
1692,261,6,",",",","PON",2064,","
1693,262,1,"Tout","tout","PRO:ind",2065,"tot_S"
1694,262,2,"aussi","aussi","ADV",2065,"aussi_+CIT"
1695,262,3,"par","par","PRE",2065,"par_S"
1696,262,4,"mon","mon","DET:poss",2065,"mon1_S"
1697,262,5,"ferir","ferir","VER",2065,"ferir_+MIT"
1698,262,6,"fas","fas","VER",2065,"faire|fare|farre_+M|M|M"
1699,263,1,"Lermes","lermes","NOM",2066,"larme_+I"
1700,263,2,"issir","issir","VER",2066,"issir_+MIT"
1701,263,3,"et","et","CON:coord",2066,"et_S"
1702,263,4,"crier","crier","VER",2066,"crïer1|crïer2_+Td|+IIdTd"
1703,263,5,":",":","PON",2066,":"
1704,263,6,"«","«","PON:cit",2066,"«"
1705,263,7,"Las","las","NOM",2066,"laz1_+T"
1706,263,8,",",",","PON",2066,","
1707,264,1,"Qu'","qu'","PROCON",2067,"que1|que2|que3|que4_S|S|S|S"
1708,264,2,"ai","ai","VER",2067,"aidier|avoir_+Md|+CMI"
1709,264,3,"je","je","PRO:pers",2067,"je_S"
1710,264,4,"fourfait","fourfait","VER",2067,"forfaire|fourfaire_+M|M"
1711,264,5,",",",","PON",2067,","
1712,264,6,"je","je","PRO:pers",2067,"je_S"
1713,264,7,"m'","m'","PRO:pers",2067,"je_S"
1714,264,8,"en","en","PRO:clit",2067,"en2_S"
1715,264,9,"repent","repent","VER",2067,"repentir_*+I"
1716,264,10,",",",","PON",2067,","
1717,265,1,"Pourrai","pourrai","VER",2068,"pouvoir_M"
1718,265,2,"je","je","PRO:pers",2068,"je_S"
1719,265,3,"avoir","avoir","VER",2068,"avoir_+MIT"
1720,265,4,"alegement","alegement","NOM",2068,"alegement_+GT"
1721,265,5,"?","?","PON",2068,"?"
1722,265,6,"»","»","PON:cit",2068,"»"
1723,265,7,".",".","PON",2068,"."
1724,266,1,"Et","et","CON:coord",2184,"et_S"
1725,266,2,"la","la","DET:def",2184,"le_S"
1726,266,3,"signification","signification","NOM",2184,"<unknown>"
1727,267,1,"De","de","PRE",2185,"de_+S"
1728,267,2,"mon","mon","DET:poss",2185,"mon1_S"
1729,267,3,"maillet","maillet","NOM",2185,"maillet_+T"
1730,267,4,"que","que","PROCON",2185,"que3_S"
1731,267,5,"vus","vus","PRO:pers",2185,"vos1_S"
1732,267,6,"veés","veés","VER",2185,"voir_MMd"
1733,267,7,",",",","PON",2185,","
1734,268,1,"Qui","qui","PROCON",2186,"qui_S"
1735,268,2,"Contricion","contricion","NOM",2186,"constriccïon|contricïon_+Td|+Td"
1736,268,3,"est","est","VER",2186,"ester|estre1_+M|+I"
1737,268,4,"nommez","nommez","VER",2186,"nomer_+C"
1738,268,5,".",".","PON",2186,"."
1739,269,1,"Or","or","ADV",2187,"or4|or_+IT|CI"
1740,269,2,"vous","vous","PRO:pers",2187,"vos1_S"
1741,269,3,"redirai","redirai","VER",2187,"redire_+I"
1742,269,4,"du","du","PREDET:de",2187,"de+le_S"
1743,269,5,"balai","balai","NOM",2187,"balai|balais_+T|T"
1744,270,1,"Qu'","qu'","PROCON",2188,"que1|que2|que3|que4_S|S|S|S"
1745,270,2,"entre","entre","PRE",2188,"entre2_+S"
1746,270,3,"mes","mes","DET:poss",2188,"mon1_S"
1747,270,4,"dens","dens","NOM",2188,"dam|dan1|dan2_*+T|+T|+IT"
1748,270,5,"en","en","PRE",2188,"en1_+S"
1749,270,6,"ma","ma","DET:poss",2188,"mon1_S"
1750,270,7,"bouche","bouche","NOM",2188,"boche_*+IT"
1751,270,8,"ai","ai","VER",2188,"aidier|avoir_+Md|+CMI"
1752,270,9,".",".","PON",2188,"."
1753,271,1,"Je","je","PRO:pers",2189,"je_S"
1754,271,2,"vous","vous","PRO:pers",2189,"vos1_S"
1755,271,3,"ai","ai","VER",2189,"aidier|avoir_+Md|+CMI"
1756,271,4,"dit","dit","VER",2189,"dire_+CMI"
1757,271,5,"et","et","CON:coord",2189,"et_S"
1758,271,6,"encore","encore","ADV",2189,"encore_+IT"
1759,271,7,"di","di","VER",2189,"dire_+MI"
1760,272,1,"Que","que","PROCON",2190,"que3_S"
1761,272,2,"je","je","PRO:pers",2190,"je_S"
1762,272,3,"la","la","DET:def",2190,"le_S"
1763,272,4,"chamberiere","chamberiere","NOM",2190,"chamberiere_+IT"
1764,272,5,"sui","sui","VER",2190,"estre1|savoir|sivre_+I|+M|+MMd"
1765,273,1,"De","de","PRE",2191,"de_+S"
1766,273,2,"Dieu","dieu","NOM",2191,"dieu_+CIT"
1767,273,3,"le","le","DET:def",2191,"le_S"
1768,273,4,"pere","pere","NOM",2191,"paire|pere1|piere_+T|+T|+T"
1769,273,5,"tout","tout","PRO:ind",2191,"tot_S"
1770,273,6,"puissant","puissant","ADJ",2191,"poissant_+IT"
1771,273,7,".",".","PON",2191,"."
1772,274,1,"Bien","bien","ADV",2192,"bien1|bien2|bien_+IT|C|I"
1773,274,2,"est","est","VER",2192,"ester|estre1_+M|+I"
1774,274,3,"certes","certes","ADV",2192,"certes_+IT"
1775,274,4,"balai","balai","VER",2192,"baler|beler_*+MT|+TM"
1776,274,5,"scant","scant","NOM",2192,"<unknown>"
1777,275,1,"A","a","PRE",2193,"a_S"
1778,275,2,"baiesse","baiesse","NOM",2193,"baiasse_+T"
1779,275,3,"et","et","CON:coord",2193,"et_S"
1780,275,4,"chamberiere","chamberiere","NOM",2193,"chamberiere_+IT"
1781,275,5,",",",","PON",2193,","
1782,276,1,"Mais","mais","CON:coord",2194,"mais_S"
1783,276,2,"tant","tant","ADV",2194,"tant_CI"
1784,276,3,"y","y","PRO:clit",2194,"i2_S"
1785,276,4,"a","a","VER",2194,"avoir_+CMI"
1786,276,5,"que","que","PROCON",2194,"que3_S"
1787,276,6,"la","la","DET:def",2194,"le_S"
1788,276,7,"maniere","maniere","NOM",2194,"maniere_+CIT"
1789,277,1,"Du","du","PREDET:de",2195,"de+le_S"
1790,277,2,"tenir","tenir","VER",2195,"tenir1|tenir|tenoir_+T|MI|M"
1791,277,3,"vous","vous","PRO:pers",2195,"vos1_S"
1792,277,4,"puet","puet","VER",2195,"pöoir_+I"
1793,277,5,"esmouvoir","esmouvoir","VER",2195,"esmovoir_*+IT"
1794,278,1,"Et","et","CON:coord",2196,"et_S"
1795,278,2,"pour","pour","PRE",2196,"por2_+S"
1796,278,3,"ce","ce","PRO:invar",2196,"ce1_S"
1797,278,4,"devés","devés","VER",2196,"devoir_+M"
1798,278,5,"vous","vous","PRO:pers",2196,"vos1_S"
1799,278,6,"savoir","savoir","VER",2196,"savoir_+MIT"
1800,279,1,"Que","que","PROCON",2197,"que3_S"
1801,279,2,"par","par","PRE",2197,"par_S"
1802,279,3,"où","où","ADV:inter",2197,"où_T"
1803,279,4,"en","en","PRO:clit",2197,"en2_S"
1804,279,5,"doit","doit","VER",2197,"devoir|dire_+CMI|+M"
1805,279,6,"hors","hors","ADV",2197,"hors_IT"
1806,279,7,"geter","geter","VER",2197,"gaitier|geter|jeter_+TM|+MT|+IT"
1807,280,1,"Toute","toute","DET:ind",2198,"tot_S"
1808,280,2,"l'","l'","DET:def",2198,"le_S"
1809,280,3,"ordure","ordure","NOM",2198,"ordure_+IT"
1810,280,4,"et","et","CON:coord",2198,"et_S"
1811,280,5,"balïer","balier","VER",2198,"balaier_+M"
1812,280,6,",",",","PON",2198,","
1813,281,1,"Là","là","ADV",2199,"là_+IT"
1814,281,2,"le","le","PRO:pers",2199,"il_S"
1815,281,3,"balai","balai","VER",2199,"baler|beler_*+MT|+TM"
1816,281,4,"tourner","tourner","VER",2199,"torner_*+IT"
1817,281,5,"doit","doit","VER",2199,"devoir|dire_+CMI|+M"
1818,281,6,"on","on","PRO:invar",2199,"on_S"
1819,281,7,",",",","PON",2199,","
1820,282,1,"Or","or","ADV",2220,"or4|or_+IT|CI"
1821,282,2,"soies","soies","VER",2220,"estre1|estre_+I|MI"
1822,282,3,"tuit","tuit","PRO:ind",2220,"tot_S"
1823,282,4,"bien","bien","ADV",2220,"bien1|bien2|bien_+IT|C|I"
1824,282,5,"entendant","entendant","VER",2220,"entendre_+M"
1825,282,6,":",":","PON",2220,":"
1826,283,1,"En","en","PRE",2221,"en1_+S"
1827,283,2,"la","la","DET:def",2221,"le_S"
1828,283,3,"meson","meson","NOM",2221,"maison_+C"
1829,283,4,"dont","dont","PRO:invar",2221,"dont_S"
1830,283,5,"sui","sui","VER",2221,"estre1|savoir|sivre_+I|+M|+MMd"
1831,283,6,"baiesse","baiesse","NOM",2221,"baiasse_+T"
1832,284,1,"Sui","sui","VER",2222,"estre1|savoir|sivre_+I|+M|+MMd"
1833,284,2,"et","et","CON:coord",2222,"et_S"
1834,284,3,"Grace","grace","NOM",2222,"grace_+CIT"
1835,284,4,"Dieu","dieu","NOM",2222,"dieu_+CIT"
1836,284,5,"est","est","VER",2222,"ester|estre1_+M|+I"
1837,284,6,"la","la","DET:def",2222,"le_S"
1838,284,7,"maistresse","maistresse","NOM",2222,"maistresse_+T"
1839,285,1,"VI","vi","VER",2223,"vëoir_+IM"
1840,285,2,"portes","portes","NOM",2223,"porte1|porte_+I|I"
1841,285,3,"sont","sont","VER",2223,"estre1|estre_+I|CMI"
1842,285,4,",",",","PON",2223,","
1843,285,5,"dont","dont","PRO:invar",2223,"dont_S"
1844,285,6,"V","v","GDF",2223,"v_G"
1845,285,7,"i","i","PRO:clit",2223,"i2_S"
1846,285,8,"a","a","VER",2223,"avoir_+CMI"
1847,286,1,"Par","par","PRE",2224,"par_S"
1848,286,2,"où","où","ADV:inter",2224,"où_T"
1849,286,3,"l'","l'","DET:def",2224,"le_S"
1850,286,4,"ordure","ordure","NOM",2224,"ordure_+IT"
1851,286,5,"dedens","dedens","ADV",2224,"dedenz_Z"
1852,286,6,"va","va","VER",2224,"aler_+CMIT"
1853,286,7,".",".","PON",2224,"."
1854,287,1,"L'","l'","DET:def",2225,"le_S"
1855,287,2,"une","une","DET:ndf",2225,"un_S"
1856,287,3,"est","est","VER",2225,"ester|estre1_+M|+I"
1857,287,4,"la","la","DET:def",2225,"le_S"
1858,287,5,"porte","porte","NOM",2225,"porte1|porte2_+IT|+T"
1859,287,6,"d'","d'","PRE",2225,"de_+S"
1860,287,7,"odourer","odourer","NPR",2225,"<unknown>"
1861,287,8,",",",","PON",2225,","
1862,288,1,"L'","l'","DET:def",2226,"le_S"
1863,288,2,"autre","autre","ADJ",2226,"autre_CIId"
1864,288,3,"d'","d'","PRE",2226,"de_+S"
1865,288,4,"oyr","oÿr","VER",2226,"devoir|oir_+M|M"
1866,288,5,"et","et","CON:coord",2226,"et_S"
1867,288,6,"d'","d'","PRE",2226,"de_+S"
1868,288,7,"escouter","escouter","VER",2226,"escouter_+IMT"
1869,288,8,",",",","PON",2226,","
1870,289,1,"L'","l'","DET:def",2227,"le_S"
1871,289,2,"autre","autre","ADJ",2227,"autre_CIId"
1872,289,3,"de","de","PRE",2227,"de_+S"
1873,289,4,"goust","goust","NOM",2227,"gost_*+T"
1874,289,5,",",",","PON",2227,","
1875,289,6,"l'","l'","DET:def",2227,"le_S"
1876,289,7,"autre","autre","ADJ",2227,"autre_CIId"
1877,289,8,"de","de","PRE",2227,"de_+S"
1878,289,9,"tast","tast","NOM",2227,"tast_+T"
1879,290,1,"Et","et","CON:coord",2228,"et_S"
1880,290,2,"l'","l'","DET:def",2228,"le_S"
1881,290,3,"autre","autre","ADJ",2228,"autre_CIId"
1882,290,4,"si","si","DET:poss",2228,"son4_S"
1883,290,5,"est","est","VER",2228,"ester|estre1_+M|+I"
1884,290,6,"de","de","PRE",2228,"de_+S"
1885,290,7,"regart","regart","NOM",2228,"regart_+IT"
1886,290,8,".",".","PON",2228,"."
1887,291,1,"Par","par","PRE",2229,"par_S"
1888,291,2,"ces","ces","DET:demo",2229,"cel|cest_S|S"
1889,291,3,"V","v","PREDET:en",2229,"en1+le_S"
1890,291,4,"portes","portes","NOM",2229,"porte1|porte_+I|I"
1891,291,5,",",",","PON",2229,","
1892,291,6,"ne","ne","PRO:clit",2229,"en2_S"
1893,291,7,"doutez","doutez","VER",2229,"doter2|doter_+I|I"
1894,291,8,",",",","PON",2229,","
1895,292,1,"Entre","entre","PRE",2230,"entre2_+S"
1896,292,2,"convent","convent","NOM",2230,"covent1|covent2_+T|+T"
1897,292,3,"ordure","ordure","NOM",2230,"ordure_+IT"
1898,292,4,"assez","assez","ADV",2230,"assez_+IT"
1899,292,5,",",",","PON",2230,","
1900,293,1,"Mais","mais","CON:coord",2231,"mais_S"
1901,293,2,"par","par","PRE",2231,"par_S"
1902,293,3,"elles","elles","PRO:pers",2231,"il_S"
1903,293,4,"ne","ne","PRO:clit",2231,"en2_S"
1904,293,5,"puet","puet","VER",2231,"pöoir_+I"
1905,293,6,"rissir","rissir","VER",2231,"issir|rissir_+M|+IT"
1906,294,1,"Celle","celle","DET:demo",2232,"cel_S"
1907,294,2,"ordure","ordure","NOM",2232,"ordure_+IT"
1908,294,3,"ne","ne","PRO:clit",2232,"en2_S"
1909,294,4,"revenir","revenir","VER",2232,"revenir_+IT"
1910,294,5,";",";","PON",2232,";"
1911,295,1,"Et","et","CON:coord",2233,"et_S"
1912,295,2,",",",","PON",2233,","
1913,295,3,"pour","pour","PRE",2233,"por2_+S"
1914,295,4,"ce","ce","PRO:invar",2233,"ce1_S"
1915,295,5,",",",","PON",2233,","
1916,295,6,"ma","ma","DET:poss",2233,"mon1_S"
1917,295,7,"paine","paine","NOM",2233,"peine_+CT"
1918,295,8,"perdroie","perdroie","VER",2233,"perdre_+IM"
1919,295,9,",",",","PON",2233,","
1920,296,1,"Se","se","DET:poss",2234,"son4_S"
1921,296,2,"vers","vers","NOM",2234,"vers1_+IT"
1922,296,3,"la","la","ADV",2234,"là_+IIdTd"
1923,296,4,"mon","mon","DET:poss",2234,"mon1_S"
1924,296,5,"baloi","baloi","NOM",2234,"balai_+T"
1925,296,6,"tournoie","tournoie","VER",2234,"tornoiier_*+I"
1926,296,7,".",".","PON",2234,"."
1927,297,1,"L'","l'","DET:def",2235,"le_S"
1928,297,2,"autre","autre","ADJ",2235,"autre_CIId"
1929,297,3,"porte","porte","NOM",2235,"porte1|porte2_+IT|+T"
1930,297,4,"qui","qui","PROCON",2235,"qui_S"
1931,297,5,"sizieme","sizieme","NOM",2235,"<unknown>"
1932,297,6,"est","est","VER",2235,"ester|estre1_+M|+I"
1933,297,7,",",",","PON",2235,","
1934,298,1,"Qui","qui","PROCON",2236,"qui_S"
1935,298,2,"à","à","VER",2236,"<unknown>"
1936,298,3,"salut","salut","NOM",2236,"salu_+CT"
1937,298,4,"necessaire","necessaire","ADJ",2236,"necessaire_T"
1938,298,5,"est","est","VER",2236,"ester|estre1_+M|+I"
1939,298,6,",",",","PON",2236,","
1940,299,1,"Ceste","ceste","PRO:demo",2241,"cest_S"
1941,299,2,"est","est","VER",2241,"ester|estre1_+M|+I"
1942,299,3,"la","la","DET:def",2241,"le_S"
1943,299,4,"bouchë","bouche","NOM",2241,"<unknown>"
1944,299,5,"au","au","PREDET:a",2241,"a+le_S"
1945,299,6,"pecheur","pecheur","NOM",2241,"pechëor|peschëor_*+IIdTd|+Td"
1946,299,7,",",",","PON",2241,","
1947,300,1,"Qui","qui","PROCON",2242,"qui_S"
1948,300,2,"des","des","PREDET:de",2242,"de+le_S"
1949,300,3,"portes","portes","NOM",2242,"porte1|porte_+I|I"
1950,300,4,"est","est","VER",2242,"ester|estre1_+M|+I"
1951,300,5,"la","la","DET:def",2242,"le_S"
1952,300,6,"meilleur","meilleur","ADJ",2242,"meillor_*+IT"
1953,300,7,",",",","PON",2242,","
1954,301,1,"Quar","quar","CON:coord",2243,"car_S"
1955,301,2,"elle","elle","PRO:pers",2243,"il_S"
1956,301,3,"met","met","VER",2243,"metre|mettre_IM|M"
1957,301,4,"hors","hors","ADV",2243,"hors_IT"
1958,301,5,"ses","ses","DET:poss",2243,"son4_S"
1959,301,6,"meffais","meffais","NOM",2243,"<nolem>"
1960,301,7,",",",","PON",2243,","
1961,302,1,"En","en","PRE",2244,"en1_+S"
1962,302,2,"la","la","DET:def",2244,"le_S"
1963,302,3,"fourme","fourme","NOM",2244,"forme_*+CIT"
1964,302,4,"quë","que","VER",2244,"<unknown>"
1965,302,5,"il","il","PRO:pers",2244,"il_S"
1966,302,6,"sont","sont","VER",2244,"estre1|estre_+I|CMI"
1967,302,7,"faiz","faiz","VER",2244,"faire|feire_+CMI|M"
1968,302,8,",",",","PON",2244,","
1969,303,1,"Et","et","CON:coord",2245,"et_S"
1970,303,2,"les","les","PRO:pers",2245,"il_S"
1971,303,3,"dit","dit","VER",2245,"dire_+CMI"
1972,303,4,"à","à","VER",2245,"<unknown>"
1973,303,5,"son","son","DET:poss",2245,"son4_S"
1974,303,6,"confesseur","confesseur","NOM",2245,"confessor_*+T"
1975,304,1,"En","en","PRE",2246,"en1_+S"
1976,304,2,"lamentacion","lamentacion","NOM",2246,"lamentacïon_+Td"
1977,304,3,"et","et","CON:coord",2246,"et_S"
1978,304,4,"pleur","pleur","NOM",2246,"plor_+T"
1979,304,5,".",".","PON",2246,"."
1980,305,1,"Vers","vers","PRE",2247,"vers2_+S"
1981,305,2,"ceste","ceste","DET:demo",2247,"cest_S"
1982,305,3,"porte","porte","NOM",2247,"porte1|porte2_+IT|+T"
1983,305,4,"ai","ai","VER",2247,"aidier|avoir_+Md|+CMI"
1984,305,5,"je","je","PRO:pers",2247,"je_S"
1985,305,6,"tourné","tourné","VER",2247,"torner_*+I"
1986,306,1,"Et","et","CON:coord",2248,"et_S"
1987,306,2,"converti","converti","VER",2248,"convertir_+M"
1988,306,3,"et","et","CON:coord",2248,"et_S"
1989,306,4,"tresporté","tresporté","VER",2248,"<unknown>"
1990,307,1,"Mon","mon","DET:poss",2249,"mon1_S"
1991,307,2,"balai","balai","VER",2249,"baler|beler_*+MT|+TM"
1992,307,3,"pour","pour","PRE",2249,"por2_+S"
1993,307,4,"tout","tout","PRO:ind",2249,"tot_S"
1994,307,5,"balier","balier","VER",2249,"balaier|baloiier_+MMd|+M"
1995,307,6,",",",","PON",2249,","
1996,308,1,"Houssier","houssier","NOM",2250,"<unknown>"
1997,308,2,",",",","PON",2250,","
1998,308,3,"purgier","purgier","VER",2250,"purgier_+MT"
1999,308,4,"et","et","CON:coord",2250,"et_S"
2000,308,5,"netier","netier","VER",2250,"neter_+M"
2001,308,6,":",":","PON",2250,":"
2002,309,1,"Si","si","ADV",2283,"si_+IT"
2003,309,2,"vous","vous","PRO:pers",2283,"vos1_S"
2004,309,3,"redirai","redirai","VER",2283,"redire_+I"
2005,309,4,"bien","bien","ADV",2283,"bien1|bien2|bien_+IT|C|I"
2006,309,5,"briefment","briefment","ADV",2283,"briément_Z"
2007,310,1,"De","de","PRE",2284,"de_+S"
2008,310,2,"mes","mes","DET:poss",2284,"mon1_S"
2009,310,3,"verges","verges","NOM",2284,"verge1|verge2|vire3_*+IT|+T|+T"
2010,310,4,"l'","l'","DET:def",2284,"le_S"
2011,310,5,"enseignement","enseignement","NOM",2284,"enseignement_+IT"
2012,310,6,",",",","PON",2284,","
2013,311,1,"Des","des","PREDET:de",2287,"de+le_S"
2014,311,2,"grans","grans","ADJ",2287,"grant_+I"
2015,311,3,"escoles","escoles","NOM",2287,"escole1|escole2_*+IT|+T"
2016,311,4,"sui","sui","VER",2287,"estre1|savoir|sivre_+I|+M|+MMd"
2017,311,5,"mestresse","mestresse","NOM",2287,"<nolem>"
2018,312,1,"Et","et","CON:coord",2288,"et_S"
2019,312,2,"des","des","PREDET:de",2288,"de+le_S"
2020,312,3,"enfans","enfans","NOM",2288,"enfant_+C"
2021,312,4,"chastierresse","chastierresse","NOM",2288,"chastïerresse_+Td"
2022,312,5,",",",","PON",2288,","
2023,313,1,"Je","je","PRO:pers",2289,"je_S"
2024,313,2,"corrige","corrige","VER",2289,"<unknown>"
2025,313,3,"les","les","DET:def",2289,"le_S"
2026,313,4,"maufesans","maufesans","NOM",2289,"<unknown>"
2027,313,5,",",",","PON",2289,","
2028,314,1,"Soient","soient","VER",2290,"estre1|estre_+I|CMI"
2029,314,2,"de","de","PRE",2290,"de_+S"
2030,314,3,"XX","xx","ADJ:card",2290,"vint|xx_I|C"
2031,314,4,"ou","ou","PRO:invar",2290,"o5_S"
2032,314,5,"de","de","PRE",2290,"de_+S"
2033,314,6,"C","c","PRO:invar",2290,"ce1_S"
2034,314,7,"ans","ans","NOM",2290,"an_+C"
2035,314,8,";",";","PON",2290,";"
2036,315,1,"Et","et","CON:coord",2299,"et_S"
2037,315,2,"quant","quant","ADV",2299,"cant_C"
2038,315,3,"le","le","PRO:pers",2299,"il_S"
2039,315,4,"voi","voi","VER",2299,"aler|vëoir_+M|+I"
2040,315,5,"ainsi","ainsi","ADV",2299,"ainsi_+CIT"
2041,315,6,"contrit","contrit","VER",2299,"<nolem>"
2042,316,1,"Et","et","CON:coord",2300,"et_S"
2043,316,2,"bien","bien","ADV",2300,"bien1|bien2|bien_+IT|C|I"
2044,316,3,"confez","confez","NOM",2300,"<nolem>"
2045,316,4,"si","si","ADV",2300,"si_+IT"
2046,316,5,"com","com","CON:subord",2300,"come1_S"
2047,316,6,"j'","j'","PRO:pers",2300,"je_S"
2048,316,7,"ai","ai","VER",2300,"aidier|avoir_+Md|+CMI"
2049,316,8,"dit","dit","VER",2300,"dire_+CMI"
2050,316,9,",",",","PON",2300,","
2051,317,1,"Adonc","adonc","ADV",2301,"adonc_+GIT"
2052,317,2,",",",","PON",2301,","
2053,317,3,"pour","pour","PRE",2301,"por2_+S"
2054,317,4,"li","li","DET:def",2301,"le_S"
2055,317,5,"bien","bien","NOM",2301,"bien2|bien_+IT|CI"
2056,317,6,"chastier","chastier","VER",2301,"chastiier_+MIIdMd"
2057,317,7,",",",","PON",2301,","
2058,318,1,"De","de","PRE",2302,"de_+S"
2059,318,2,"mes","mes","DET:poss",2302,"mon1_S"
2060,318,3,"cinglans","cinglans","VER",2302,"cengler_+M"
2061,318,4,"verges","verges","NOM",2302,"verge1|verge2|vire3_*+IT|+T|+T"
2062,318,5,"le","le","DET:def",2302,"le_S"
2063,318,6,"fier","fier","ADJ",2302,"ferm|fier_+T|+IT"
2064,318,7,",",",","PON",2302,","
2065,319,1,"Paine","paine","VER",2303,"pener_+M"
2066,319,2,"li","li","DET:def",2303,"le_S"
2067,319,3,"dois","dois","NOM",2303,"dois_+IT"
2068,319,4,"et","et","CON:coord",2303,"et_S"
2069,319,5,"batement","batement","NOM",2303,"batement_+T"
2070,320,1,"Pour","pour","PRE",2304,"por2_+S"
2071,320,2,"son","son","DET:poss",2304,"son4_S"
2072,320,3,"bien","bien","NOM",2304,"bien2|bien_+IT|CI"
2073,320,4,"et","et","CON:coord",2304,"et_S"
2074,320,5,"amendement","amendement","NOM",2304,"amendement_+GIT"
2075,320,6,".",".","PON",2304,"."
2076,321,1,"Une","une","DET:ndf",2305,"un_S"
2077,321,2,"heure","heure","NOM",2305,"ore3_+T"
2078,321,3,"remembrer","remembrer","VER",2305,"remembrer_+IT"
2079,321,4,"li","li","PRO:pers",2305,"il_S"
2080,321,5,"fas","fas","VER",2305,"faire|fare|farre_+M|M|M"
2081,322,1,"Son","son","DET:poss",2306,"son4_S"
2082,322,2,"viez","viez","ADJ",2306,"vil1_+T"
2083,322,3,"pechie","pechié","NOM",2306,"pechié_*+I"
2084,322,4,"et","et","CON:coord",2306,"et_S"
2085,322,5,"dire","dire","VER",2306,"dire_+MIT"
2086,322,6,":",":","PON",2306,":"
2087,322,7,"«","«","PON:cit",2306,"«"
2088,322,8,"Ha","ha","INT",2306,"a2|hay!_+T|+T"
2089,322,9,"las","las","ADJ",2306,"las_+IT"
2090,322,10,"!","!","PON",2306,"!"
2091,323,1,"Pour","pour","PRE",2307,"por2_+S"
2092,323,2,"quoi","quoi","PRO:invar",2307,"coi2_S"
2093,323,3,"à","à","VER",2307,"<unknown>"
2094,323,4,"ce","ce","PRO:invar",2307,"ce1_S"
2095,323,5,"te","te","PRO:pers",2307,"tu_S"
2096,323,6,"consentis","consentis","VER",2307,"<unknown>"
2097,324,1,"Pour","pour","PRE",2308,"por2_+S"
2098,324,2,"maintenant","maintenant","ADV",2308,"maintenant_+IT"
2099,324,3,"estre","estre","VER",2308,"entr'estre|estre1_+M|+IT"
2100,324,4,"chetis","chetis","ADJ",2308,"chaitif_+Z"
2101,324,5,"?","?","PON",2308,"?"
2102,324,6,"»","»","PON:cit",2308,"»"
2103,325,1,"Une","une","DET:ndf",2309,"un_S"
2104,325,2,"autre","autre","ADJ",2309,"autre_CIId"
2105,325,3,"foiz","foiz","NOM",2309,"foi|foiz_+C|+CIT"
2106,325,4,"lui","lui","PRO:pers",2309,"il|loi1_S|S"
2107,325,5,"refas","refas","VER",2309,"<unknown>"
2108,325,6,"dire","dire","VER",2309,"dire_+MIT"
2109,325,7,";",";","PON",2309,";"
2110,326,1,"«","«","PON:cit",2310,"«"
2111,326,2,"Biau","biau","ADJ",2310,"bel_I"
2112,326,3,"sire","sire","NOM",2310,"seignor|sire2_+CIT|+T"
2113,326,4,"Diex","diex","NOM",2310,"dieu_*+CIT"
2114,326,5,"et","et","CON:coord",2310,"et_S"
2115,326,6,"biau","biau","ADJ",2310,"bel_I"
2116,326,7,"douz","douz","ADJ",2310,"douz_+IT"
2117,326,8,"sire","sire","NOM",2310,"seignor|sire2_+CIT|+T"
2118,326,9,"!","!","PON",2310,"!"
2119,327,1,"Je","je","PRO:pers",2311,"je_S"
2120,327,2,"vous","vous","PRO:pers",2311,"vos1_S"
2121,327,3,"promet","promet","VER",2311,"prometre_+CI"
2122,327,4,"amendement","amendement","NOM",2311,"amendement_+GIT"
2123,327,5,",",",","PON",2311,","
