"wd_id","line_id","linewd","word","lex_id","tag","textline","NCA_line","NCA_taggerpos","NCA_src","NCA_lemma"
1007,131,7,"oit","oït","VER:pper:masc:sg",6198,132,"VER","+CM|+M|+Id","avoir|devoir|öir"
1008,131,8,"conter","conter","VER:infi",6198,132,"VER","+IT","conter"
1009,132,1,"sor","sor","PRE",6199,133,"PRE","+IST|+T","sor2|sur1"
1010,132,2,"saint","saint","ADJ:obj:masc:sg",6199,133,"ADJ","T|CI","saint1|saint"
1011,132,3,"cloot","cloot","NPR:obj:masc:sg",6199,133,"NPR",,"UNKNOWN"
1012,132,4,"li","li","DET:def:suj:masc:sg",6199,133,"DET:def","CST","le"
1013,132,5,"parlemens","parlemens","NOM:suj:masc:sg",6199,133,"NOM","+Z","parlement"
1014,132,6,"en","en","PRO:clit",6199,133,"PRO:clit","S|C","en2|en"
1015,132,7,"iert","iert","VER:futu:3:sg",6199,133,"VER","+I|MI","estre1|estre"
1016,133,1,"illuec","illuec","ADV",6200,134,"ADV","*+IT","iluec"
1017,133,2,"li","li","PRO:pers:suj:3:masc:sg:bet",6200,134,"PRO:pers","C|CIST","ele|il"
1018,133,3,"doit","doit","VER:pres:3:sg",6200,134,"VER","+CMI|+M","devoir|dire"
1019,133,4,"loeys","loeys","NPR:suj:masc:sg",6200,134,"NPR","Z","louis"
1020,133,5,"creanter","creanter","VER:infi",6200,134,"VER","+IIdTd|+Td","crëanter|granter"
1021,134,1,"or","or","ADV",6201,135,"ADV","+IT|CI","or4|or"
1022,134,2,"m","m'","PRO:pers:obj:1:sg:unb",6201,135,"PRO:pers","S","je"
1023,134,3,"a","a","VER:pres:3:sg",6201,135,"VER","+CMI","avoir"
1024,134,4,"m","m'","DET:poss:suj:femi:sg",6201,135,"DET:poss","S|C","mon1|mon"
1025,134,5,"amie","amie","NOM:suj:femi:sg",6201,135,"NOM","+IT|+T","ami|mie2"
1026,134,6,"vostre","vostre","DET:poss:suj:femi:sg",6201,135,"DET:poss","S","vostre"
1027,134,7,"fille","fille","NOM:suj:femi:sg",6201,135,"NOM","+CIT","fille"
1028,134,8,"mandét","mandét","VER:pper:masc:sg",6201,135,"VER","+Z","mander"
1029,135,1,"sor","sor","PRE",6202,136,"PRE","+IST|+T","sor2|sur1"
1030,135,2,"saint","saint","ADJ:obj:masc:sg",6202,136,"ADJ","T|CI","saint1|saint"
1031,135,3,"cloot","cloot","NPR:obj:masc:sg",6202,136,"NPR",,"UNKNOWN"
1032,135,4,"a","a","VER:pres:3:sg",6202,136,"PRE","+T|CGIS","a3|a"
1033,135,5,"un","un","DET:ndf:obj:masc:sg",6202,136,"DET:ndf","S","un"
1034,135,6,"brullet","brullét","NOM:obj:masc:sg",6202,136,"NOM",,"UNKNOWN"
1035,135,7,"ramét","ramét","VER:pper:masc:sg",6202,136,"VER",,"UNKNOWN"
1036,136,1,"s","s","PROCON",6203,137,"PROCON","c'","se"
1037,136,2,"i","i","PRO:clit",6203,137,"PRO:clit","S|C|C","i2|i|y"
1038,136,3,"estiens","estiens","VER:impf:1:pl",6203,137,"VER","+M|+Id","ester|estre1"
1039,136,4,"a","a","PRE",6203,137,"PRE","+T|CGIS","a3|a"
1040,136,5,"trois","trois","ADJ:card",6203,137,"ADJ:card",0,"trois"
1041,136,6,"mil","mil","ADJ:card",6203,137,"ADJ:card","*I|C","deus|ii"
1042,136,7,"d","d","PRE",6203,137,"PRE","+CS","de"
1043,136,8,"adobés","adobés","VER:pper:masc:pl",6203,137,"VER","*+MI","adober"
1044,137,1,"je","je","PRO:pers:suj:1:sg:unb",6204,138,"PRO:pers","CIST","je"
1045,137,2,"la","la","PRO:pers:acc:3:femi:sg",6204,138,"PRO:pers","C|IST","ele|il"
1046,137,3,"ravroie","ravroie","VER:cond:1:sg",6204,138,"VER","Z","ravoir"
1047,137,4,"sans","sans","PRE",6204,138,"PRE","+IST|C","sans|senz"
1048,137,5,"plus","plus","ADV",6204,138,"ADV","CI","plus"
1049,137,6,"de","de","PRE",6204,138,"PRE","+CIST","de"
1050,137,7,"l","l'","DET:def:obj:masc:sg",6204,138,"PRO:pers","CS","il"
1051,137,8,"arester","arester","VER:infi",6204,138,"VER","+IT","arester"
1052,137,9,"""","""","PON:cit",6204,138,"PON:cit",,"QUOTED"
1053,138,1,"et","et","CON:coord",6205,139,"CON:coord","ST","et"
1054,138,2,"dist","dist","VER:simp:3:sg",6205,139,"VER","+CMI","dire"
1055,138,3,"guerris","guerris","NPR:suj:masc:sg",6205,139,"NPR",,"UNKNOWN"
1056,138,4,"""","""","PON:cit",6205,139,"PON:cit",,"QUOTES"
1057,138,5,"jhesus","jhesus","NPR:suj:masc:sg",6205,139,"NPR","Z","jesu"
1058,138,6,"de","de","PRE",6205,139,"PRE","+CIST","de"
1059,138,7,"majeste","majesté","NOM:obj:femi:sg",6205,139,"NOM","+Z","majesté"
1060,139,1,"pere","pere","NOM:suj:masc:sg",6206,140,"NOM","+T|+T|+T","paire|pere1|piere"
1061,139,2,"prospice","prospice","ADJ:suj:masc:sg",6206,140,"ADJ",,"UNKNOWN"
1062,139,3,"qui","qui","PROCON",6206,140,"PROCON","CST","qui"
1063,139,4,"a","a","VER:pres:3:sg",6206,140,"PRE","+T|CGIS","a3|a"
1064,139,5,"ce","ce","PRO:invar",6206,140,"PRO:invar","S|C","ce1|ce"
1065,139,6,"esgardét","esgardét","VER:pper:masc:sg",6206,140,"VER","+Z","esgarder"
1066,140,1,"se","se","PROCON",6207,141,"PROCON","c'","se"
1067,140,2,"estiens","estiens","VER:impf:1:pl",6207,141,"VER","+M|+Id","ester|estre1"
1068,140,3,".vii.",".vii.","ADJ:card",6207,141,"ADJ:card","*I|C","deus|ii"
1069,140,4,"milliers","milliers","NOM:suj:masc:pl",6207,141,"NOM",0,"millier"
1070,140,5,"d","d","PRE",6207,141,"PRE","+CS","de"
1071,140,6,"adobés","adobés","VER:pper:masc:pl",6207,141,"VER","*+MI","adober"
1072,141,1,"si","si","PROCON",6208,142,"PROCON","c'","si"
1073,141,2,"seriens","seriens","VER:cond:1:pl",6208,142,"VER","+IId|M","estre1|estre"
1074,141,3,"nos","nos","PRO:pers:1:pl",6208,142,"PRO:pers","S|C","nos1|nos"
1075,141,4,"par","par","PRE",6208,142,"PRE","CIS","par"
1076,141,5,".vii.",".vii.","ADJ:card",6208,142,"ADJ:card","*I|C","deus|ii"
1077,141,6,"fois","fois","NOM:obj:femi:pl",6208,142,"NOM","+T|+C|+CT","fais|foi|foiz"
1078,141,7,"desrobés","desrobés","VER:pper:masc:pl",6208,142,"VER","*+IT","desrober"
1079,141,8,"""","""","PON:cit",6208,142,"PON:cit",,"QUOTED"
1080,142,1,"et","et","CON:coord",6209,143,"CON:coord","ST","et"
1081,142,2,"dist","dist","VER:simp:3:sg",6209,143,"VER","+CMI","dire"
1082,142,3,"berniers","berniers","NPR:suj:masc:sg",6209,143,"NPR",,"UNKNOWN"
1083,142,4,"""","""","PON:cit",6209,143,"PON:cit",,"QUOTES"
1084,142,5,"par","par","PRE",6209,143,"PRE","CIS","par"
1085,142,6,"sainte","sainte","ADJ:obj:femi:sg",6209,143,"ADJ","I","saint"
1086,142,7,"trinite","trinité","NOM:obj:femi:sg",6209,143,"NOM","+Z","trinité"
1087,143,1,"sire","sire","NOM:suj:masc:sg",6210,144,"NOM","+CIT|+T","seignor|sire2"
1088,143,2,"guerris","guerris","NPR:suj:masc:sg",6210,144,"NPR",,"UNKNOWN"
1089,143,3,"molt","molt","ADV",6210,144,"ADV","I","mout"
1090,143,4,"me","me","PRO:pers:obj:1:sg:unb",6210,144,"PRO:pers","IS|T","je|moi"
1091,143,5,"desconfortés","desconfortés","VER:pres:2:pl",6210,144,"VER","*+I","desconforter"
1092,144,1,"vo","vo","DET:poss:obj:femi:sg",6211,145,"DET:poss","S","vostre"
1093,144,2,"coardise","coardise","NOM:obj:femi:sg",6211,145,"NOM","*+IIdTd","cöardise"
1094,144,3,"ne","ne","PRO:clit",6211,145,"PRO:clit","S|C","en2|ne"
1095,144,4,"poés","poés","VER:pres:2:pl",6211,145,"VER","m'","pouvoir"
1096,144,5,"plus","plus","ADV",6211,145,"ADV","CI","plus"
1097,144,6,"celer","celer","VER:infi",6211,145,"VER","+T|+IT","celer1|celer2"
1098,145,1,"et","et","CON:coord",6212,146,"CON:coord","ST","et"
1099,145,2,"je","je","PRO:pers:suj:1:sg:unb",6212,146,"PRO:pers","CIST","je"
1100,145,3,"irai","irai","VER:futu:1:sg",6212,146,"VER","+CIM","aler"
1101,145,4,"atot","atot","PRE",6212,146,"PRE","IST","atot"
1102,145,5,"mes","mes","DET:poss:obj:masc:pl",6212,146,"DET:poss","S|C","mon1|mon"
1103,145,6,"adobés","adobés","VER:pper:masc:pl",6212,146,"VER","*+MI","adober"
1104,145,7,"""","""","PON:cit",6212,146,"PON:cit",,"QUOTED"
1105,146,1,"et","et","CON:coord",6213,147,"CON:coord","ST","et"
1106,146,2,"dist","dist","VER:simp:3:sg",6213,147,"VER","+CMI","dire"
1107,146,3,"guerris","guerris","NPR:suj:masc:sg",6213,147,"NPR",,"UNKNOWN"
1108,146,4,"""","""","PON:cit",6213,147,"PON:cit",,"QUOTES"
1109,146,5,"tant","tant","ADV",6213,147,"ADV","CI","tant"
1110,146,6,"en","en","PRO:clit",6213,147,"PRO:clit","S|C","en2|en"
1111,146,7,"avés","avés","VER:pres:2:pl",6213,147,"VER","+M","avoir"
1112,146,8,"parlét","parlét","VER:pper:masc:sg",6213,147,"VER","+Z","parler"
1113,147,1,"s","s","PROCON",6214,148,"PROCON","c'","se"
1114,147,2,"or","or","ADV",6214,148,"ADV","+IT|CI","or4|or"
1115,147,3,"en","en","PRO:clit",6214,148,"PRO:clit","S|C","en2|en"
1116,147,4,"devoie","devoie","VER:impf:1:sg",6214,148,"VER","+IM","devoir"
1117,147,5,"estre","estre","VER:infi",6214,148,"VER","+M|+IT","entr'estre|estre1"
1118,147,6,"tos","tos","PRO:ind:suj:masc:sg",6214,148,"PRO:ind","S","tot"
1119,147,7,"decopés","decopés","VER:pper:masc:pl",6214,148,"VER","*+T|+M","decoper|descouper"
1120,148,1,"si","si","PROCON",6215,149,"PROCON","c'","si"
1121,148,2,"ferai","ferai","VER:futu:1:sg",6215,149,"VER","+CIM|M","faire|fere"
1122,148,3,"je","je","PRO:pers:suj:1:sg:unb",6215,149,"PRO:pers","CIST","je"
1123,148,4,"la","la","DET:def:obj:femi:sg",6215,149,"DET:def","CST","le"
1124,148,5,"vostre","vostre","ADJ:poss:obj:femi:sg",6215,149,"ADJ:poss","IS","vostre"
1125,148,6,"volente","volenté","NOM:obj:femi:sg",6215,149,"NOM","c'","volonte"
1126,149,1,"or","or","ADV",6216,150,"ADV","+IT|CI","or4|or"
1127,149,2,"verra","verra","VER:futu:3:sg",6216,150,"VER","+I","vëoir"
1128,149,3,"len","len","PRO:invar",6216,150,"PRO:invar","S","on"
1129,149,4,"qui","qui","PROCON",6216,150,"PROCON","CST","qui"
1130,149,5,"sera","sera","VER:futu:3:sg",6216,150,"VER","+I|CMI|M|M","estre1|estre|saveir|seoir"
1131,149,6,"alosés","alosés","VER:pper:masc:pl",6216,150,"VER","*+IT","aloser"
1132,150,1,"qui","qui","PROCON",6217,151,"PROCON","CST","qui"
1133,150,2,"miex","miex","ADV",6217,151,"ADV","*I","mieus"
1134,150,3,"ferra","ferra","VER:futu:3:sg",6217,151,"VER","+M|+IM|+M","faire|ferir|ferrer"
1135,150,4,"de","de","PRE",6217,151,"PRE","+CIST","de"
1136,150,5,"l","l'","DET:def:obj:femi:sg",6217,151,"DET:def","CS","le"
1137,150,6,"espee","espee","NOM:obj:femi:sg",6217,151,"NOM","+IT","espee"
1138,150,7,"del","del","PREDET:de:obj:masc:sg",6217,151,"PREDET:de","S","de+le"
1139,150,8,"les","lés","NOM:obj:masc:sg",6217,151,"NOM",,"UNKNOWN"
1140,150,9,"""","""","PON:cit",6217,151,"PON:cit",,"QUOTED"
1141,151,1,"et","et","CON:coord",6218,152,"CON:coord","ST","et"
1142,151,2,"dist","dist","VER:simp:3:sg",6218,152,"VER","+CMI","dire"
1143,151,3,"berniers","berniers","NPR:suj:masc:sg",6218,152,"NPR",,"UNKNOWN"
1144,151,4,"""","""","PON:cit",6218,152,"PON:cit",,"QUOTES"
1145,151,5,"or","or","ADV",6218,152,"ADV","+IT|CI","or4|or"
1146,151,6,"avés","avés","VER:pres:2:pl",6218,152,"VER","+M","avoir"
1147,151,7,"bien","bien","ADV",6218,152,"ADV","+IT|C|I","bien1|bien2|bien"
1148,151,8,"parlét","parlét","VER:pper:masc:sg",6218,152,"VER","+Z","parler"
1149,151,9,"""","""","PON:cit",6218,152,"PON:cit",,"QUOTED"
1150,152,1,"paisa","paisa","VER:simp:3:sg",6219,153,"VER","IM","passer"
1151,152,2,"avant","avant","PRE",6219,153,"PRE","IST","avant"
1152,152,3,"as","as","PREDET:a:obj:masc:pl",6219,153,"PREDET:a","S|C","a+le|le"
1153,152,4,"pies","piés","NOM:obj:masc:pl",6219,153,"NOM","*+T","pie"
1154,152,5,"l","l'","PRO:pers:obj:3:masc:sg:unb",6219,153,"PRO:pers","CS","il"
1155,152,6,"en","en","PRO:clit",6219,153,"PRO:clit","S|C","en2|en"
1156,152,7,"est","est","VER:pres:3:sg",6219,153,"VER","+M|+I","ester|estre1"
1157,152,8,"alés","alés","VER:pper:masc:pl",6219,153,"VER","+M","aler"
1158,153,1,"atant","atant","ADV",6220,154,"ADV","CI|I","atant|tant"
1159,153,2,"monterent","monterent","VER:simp:3:pl",6220,154,"VER","+I","monter"
1160,153,3,"n","n","PRO:clit",6220,154,"PRO:clit","S|C","en2|ne"
1161,153,4,"i","i","PRO:clit",6220,154,"PRO:clit","S|C|C","i2|i|y"
1162,153,5,"sont","sont","VER:pres:3:pl",6220,154,"VER","+I|CMI","estre1|estre"
1163,153,6,"plus","plus","ADV",6220,154,"ADV","CI","plus"
1164,153,7,"demorés","demorés","VER:pper:masc:pl",6220,154,"VER","+M","demorer"
1165,154,1,"trois","trois","ADJ:card",6221,155,"ADJ:card","T|CI","trois1|trois"
1166,154,2,"milliers","milliers","NOM:obj:masc:pl",6221,155,"NOM","+I","milier"
1167,154,3,"furent","furent","VER:simp:3:pl",6221,155,"VER","+I|CMI","estre1|estre"
1168,154,4,"as","as","PREDET:a:obj:masc:pl",6221,155,"VER","+MI","avoir"
1169,154,5,"vers","vers","ADJ:obj:masc:pl",6221,155,"PRE","+IST|CI","vers2|vers"
1170,154,6,"hiaumes","hiaumes","NOM:obj:masc:pl",6221,155,"NOM","+I","heaume"
1171,154,7,"genmés","genmés","VER:pper:masc:pl",6221,155,"VER","*M|M","gemer|gemmer"
1172,155,1,"envers","envers","PRE",6222,156,"PRE","+ST|CI","envers2|envers"
1173,155,2,"paris","paris","NPR:obj:masc:sg",6222,156,"NPR","CI|Z","paris"
1174,155,3,"prennent","prennent","VER:pres:3:pl",6222,156,"VER","+M","prendre"
1175,155,4,"a","a","PRE",6222,156,"PRE","+T|CGIS","a3|a"
1176,155,5,"cheminer","cheminer","VER:infi",6222,156,"VER","+MIT","cheminer"
1177,156,1,"et","et","CON:coord",6223,157,"CON:coord","ST","et"
1178,156,2,"jor","jor","NOM:obj:masc:sg",6223,157,"NOM","+CIT","jor"
1179,156,3,"et","et","CON:coord",6223,157,"CON:coord","ST","et"
1180,156,4,"nuit","nuit","NOM:obj:femi:sg",6223,157,"NOM","+CIT","nuit"
1181,156,5,"pencent","pencent","VER:pres:3:pl",6223,157,"VER","+Z","penser"
1182,156,6,"d","d","PRE",6223,157,"PRE","+CS","de"
1183,156,7,"esperonner","esperonner","VER:infi",6223,157,"VER","*+IMT","esperoner"
1184,157,1,"tantque","tantque","CON:subord",6224,158,"CON:subord","que_Z","tant"
1185,157,2,"il","il","PRO:pers:suj:3:masc:pl",6224,158,"PRO:pers","CIST","il"
1186,157,3,"vinrent","vinrent","VER:simp:3:pl",6224,158,"VER","+C|M","venir|voir"
1187,157,4,"ens","ens","ADV",6224,158,"ADV","T","enz"
1188,157,5,"el","el","PREDET:en:obj:masc:sg",6224,158,"PREDET:en","S","en1+le"
1189,157,6,"brullet","brullét","NOM:obj:masc:sg",6224,158,"NOM",,"UNKNOWN"
1190,157,7,"ramét","ramét","VER:pper:masc:sg",6224,158,"VER",,"UNKNOWN"
1191,158,1,"sor","sor","PRE",6225,159,"PRE","+IST|+T","sor2|sur1"
1192,158,2,"saint","saint","ADJ:obj:masc:sg",6225,159,"ADJ","T|CI","saint1|saint"
1193,158,3,"cloot","cloot","NPR:obj:masc:sg",6225,159,"NPR",,"UNKNOWN"
1194,158,4,"dont","dont","PRO:invar",6225,159,"PRO:invar","CS","dont"
1195,158,5,"vous","vous","PRO:pers:2:pl",6225,159,"PRO:pers","T|S","ous2|vos1"
1196,158,6,"oit","oït","VER:pper:masc:sg",6225,159,"VER","+CM|+M|+Id","avoir|devoir|öir"
1197,158,7,"avés","avés","VER:pres:2:pl",6225,159,"VER","+M","avoir"
1198,159,1,"illuec","illuec","ADV",6226,160,"ADV","*+IT","iluec"
1199,159,2,"se","se","PROCON",6226,160,"PROCON","c'","se"
1200,159,3,"sont","sont","VER:pres:3:pl",6226,160,"VER","+I|CMI","estre1|estre"
1201,159,4,"celle","celle","DET:demo:obj:femi:sg",6226,160,"DET:demo","CS","cel"
1202,159,5,"nuit","nuit","NOM:obj:femi:sg",6226,160,"NOM","+CIT","nuit"
1203,159,6,"ostelés","ostelés","VER:pper:masc:pl",6226,160,"VER","*+IT","osteler"
1204,160,1,"li","li","DET:def:suj:masc:pl",6227,161,"DET:def","CST","le"
1205,160,2,"baron","baron","NOM:suj:masc:pl",6227,161,"NOM","+IT","baron"
1206,160,3,"sont","sont","VER:pres:3:pl",6227,161,"VER","+I|CMI","estre1|estre"
1207,160,4,"enbuchiés","enbuchiés","VER:pper:masc:pl",6227,161,"VER","*+Z","embuschier"
1208,160,5,"en","en","PRE",6227,161,"PRE","+IST|CI","en1|en"
1209,160,6,"rovrois","rovrois","NPR:obj:masc:sg",6227,161,"NPR",,"UNKNOWN"
1210,161,1,"belle","belle","ADJ:suj:femi:sg",6228,162,"ADJ","*I|T","bel|belet"
1211,161,2,"est","est","VER:pres:3:sg",6228,162,"VER","+M|+I","ester|estre1"
1212,161,3,"li","li","DET:def:suj:femi:sg",6228,162,"DET:def","CST","le"
1213,161,4,"herbe","herbe","NOM:suj:femi:sg",6228,162,"NOM","+IT","erbe"
1214,161,5,"et","et","CON:coord",6228,162,"CON:coord","ST","et"
1215,161,6,"molt","molt","ADV",6228,162,"ADV","I","mout"
1216,161,7,"biax","biax","ADJ:suj:masc:sg",6228,162,"ADJ","I","bel"
1217,161,8,"li","li","DET:def:suj:masc:sg",6228,162,"DET:def","CST","le"
1218,161,9,"gravois","gravois","NOM:suj:masc:sg",6228,162,"NOM","*+T","gravoi"
1219,162,1,"au","au","PREDET:a:obj:masc:sg",6229,163,"PREDET:a","S|C","a+le|le"
1220,162,2,"matinet","matinet","NOM:obj:masc:sg",6229,163,"NOM","+IT","matinet"
1221,162,3,"c","c'","PROCON",6229,163,"PROCON","Z|Z|Z|Z|Z|C|Z","ce|que1|que2|que3|que4|que|soi1"
1222,162,4,"est","est","VER:pres:3:sg",6229,163,"VER","+M|+I","ester|estre1"
1223,162,5,"levés","levés","VER:pper:masc:pl",6229,163,"VER","+M","lever"
1224,162,6,"nostre","nostre","DET:poss:suj:masc:sg",6229,163,"DET:poss","CS","nostre"
1225,162,7,"rois","rois","NOM:suj:masc:sg",6229,163,"NOM","+I|+T|+T|+T","roi2|rois1|rois2|roix"
1226,163,1,"vait","vait","VER:pres:3:sg",6230,164,"VER","+MIT|M","aler|voir"
1227,163,2,"oir","oïr","VER:infi",6230,164,"VER","+M|+Td|+IdTd","devoir|os3|öir"
1228,163,3,"messe","messe","NOM:obj:femi:sg",6230,164,"NOM","+CIT","messe"
1229,163,4,"au","au","PREDET:a:obj:masc:sg",6230,164,"PREDET:a","S|C","a+le|le"
1230,163,5,"mostier","mostier","NOM:obj:masc:sg",6230,164,"NOM","+IT","mostier"
1231,163,6,"sainte","sainte","ADJ:obj:femi:sg",6230,164,"ADJ","I","saint"
1232,163,7,"crois","crois","NOM:obj:femi:sg",6230,164,"NOM","+T|+T|+CT","crois1|crois2|croiz"
1233,164,1,"quant","quant","ADV",6231,165,"ADV","CI","cant"
1234,164,2,"or","or","ADV",6231,165,"ADV","+IT|CI","or4|or"
1235,164,3,"fu","fu","VER:simp:3:sg",6231,165,"VER","+I|CMI","estre1|estre"
1236,164,4,"dite","dite","VER:pper:femi:sg",6231,165,"VER","+CIM","dire"
1237,164,5,"si","si","PROCON",6231,165,"PROCON","c'","si"
1238,164,6,"monte","monte","VER:pres:3:sg",6231,165,"VER","+I","monter"
1239,164,7,"el","el","PREDET:en:obj:masc:sg",6231,165,"PREDET:en","S","en1+le"
1240,164,8,"palefroi","palefroi","NOM:obj:masc:sg",6231,165,"NOM","+IT","palefroi"
1241,165,1,"et","et","CON:coord",6232,166,"CON:coord","ST","et"
1242,165,2,"la","la","DET:def:suj:femi:sg",6232,166,"DET:def","CST","le"
1243,165,3,"pucele","pucele","NOM:suj:femi:sg",6232,166,"NOM","+IT","pucele"
1244,165,4,"fait","fait","VER:pres:3:sg",6232,166,"VER","+CMI|M","faire|farre"
1245,165,5,"monter","monter","VER:infi",6232,166,"VER","+IT","monter"
1246,165,6,"devant","devant","PRE",6232,166,"PRE","IST","devant"
1247,165,7,"soi","soi","PRO:pers:obj:3:masc:sg:bet",6232,166,"PRO:pers","S|C","soi1|soi"
1248,166,1,"sor","sor","PRE",6233,167,"PRE","+IST|+T","sor2|sur1"
1249,166,2,"saint","saint","ADJ:obj:masc:sg",6233,167,"ADJ","T|CI","saint1|saint"
1250,166,3,"cloot","cloot","NPR:obj:masc:sg",6233,167,"NPR",,"UNKNOWN"
1251,166,4,"s","s","PROCON",6233,167,"PROCON","c'","se"
1252,166,5,"en","en","PRO:clit",6233,167,"PRO:clit","S|C","en2|en"
1253,166,6,"est","est","VER:pres:3:sg",6233,167,"VER","+M|+I","ester|estre1"
1254,166,7,"li","li","DET:def:suj:masc:sg",6233,167,"DET:def","CST","le"
1255,166,8,"rois","rois","NOM:suj:masc:sg",6233,167,"NOM","+I|+T|+T|+T","roi2|rois1|rois2|roix"
1256,166,9,"tot","tot","PRO:ind:obj:masc:sg",6233,167,"PRO:ind","S","tot"
1257,166,10,"droit","droit","ADJ:obj:masc:sg",6233,167,"ADJ","+T|C|IT","dreste|droit2|droit"
1258,167,1,"sor","sor","PRE",6234,168,"PRE","+IST|+T","sor2|sur1"
1259,167,2,"saint","saint","ADJ:obj:masc:sg",6234,168,"ADJ","T|CI","saint1|saint"
1260,167,3,"cloot","cloot","NPR:obj:masc:sg",6234,168,"NPR",,"UNKNOWN"
1261,167,4,"s","s","PROCON",6234,168,"PROCON","c'","se"
1262,167,5,"en","en","PRO:clit",6234,168,"PRO:clit","S|C","en2|en"
1263,167,6,"est","est","VER:pres:3:sg",6234,168,"VER","+M|+I","ester|estre1"
1264,167,7,"li","li","DET:def:suj:masc:sg",6234,168,"DET:def","CST","le"
1265,167,8,"rois","rois","NOM:suj:masc:sg",6234,168,"NOM","+I|+T|+T|+T","roi2|rois1|rois2|roix"
1266,167,9,"venus","venus","VER:pper:masc:pl",6234,168,"VER","*+I","venir"
1267,168,1,"dieu","dieu","NOM:suj:masc:sg",6235,169,"NOM","+CIT","dieu"
1268,168,2,"tant","tant","ADV",6235,169,"ADV","CI","tant"
1269,168,3,"i","i","PRO:clit",6235,169,"PRO:clit","S|C|C","i2|i|y"
1270,168,4,"ott","ott","VER:simp:3:sg",6235,169,"VER",0,"avoir"
1271,168,5,"de","de","PRE",6235,169,"PRE","+CIST","de"
1272,168,6,"contes","contes","NOM:obj:masc:pl",6235,169,"NOM","+I|+I","conte1|conte2"
1273,168,7,"e","e","CON:coord",6235,169,"CON:coord","ST","et"
1274,168,8,"de","de","PRE",6235,169,"PRE","+CIST","de"
1275,168,9,"dus","dus","NOM:obj:masc:pl",6235,169,"NOM","+I|I","duc2|duc"
1276,169,1,"mais","mais","CON:coord",6236,170,"CON:coord","S","mais"
1277,169,2,"n","n","PRO:clit",6236,170,"PRO:clit","S|C","en2|ne"
1278,169,3,"i","i","PRO:clit",6236,170,"PRO:clit","S|C|C","i2|i|y"
1279,169,4,"avoient","avoient","VER:impf:3:pl",6236,170,"VER","+M|+MI","avoiier|avoir"
1280,169,5,"ne","ne","PRO:clit",6236,170,"PRO:clit","S|C","en2|ne"
1281,169,6,"lance","lance","NOM:obj:femi:sg",6236,170,"NOM","+IT","lance"
1282,169,7,"ne","ne","PROCON",6236,170,"PROCON","c'","ni"
1283,169,8,"escus","escus","NOM:obj:masc:pl",6236,170,"NOM","*+IT","escu"
1284,170,1,"et","et","CON:coord",6237,171,"CON:coord","ST","et"
1285,170,2,"berniers","berniers","NPR:suj:masc:sg",6237,171,"NPR",,"UNKNOWN"
1286,170,3,"est","est","VER:pres:3:sg",6237,171,"VER","+M|+I","ester|estre1"
1287,170,4,"fors","fors","ADV",6237,171,"ADV","+T|+T","fors2|fuer1"
1288,170,5,"del","del","PREDET:de:obj:masc:sg",6237,171,"PREDET:de","S","de+le"
1289,170,6,"bruellet","bruellét","NOM:obj:masc:sg",6237,171,"NOM",,"UNKNOWN"
1290,170,7,"issus","issus","VER:pper:masc:pl",6237,171,"VER","+M","issir"
1291,171,1,"un","un","DET:ndf:obj:masc:sg",6238,172,"DET:ndf","S","un"
1292,171,2,"rainsel","rainsel","NOM:obj:masc:sg",6238,172,"NOM",,"UNKNOWN"
1293,171,3,"mist","mist","VER:simp:3:sg",6238,172,"VER","M|CIM|M","manoir|metre|mettre"
1294,171,4,"par","par","PRE",6238,172,"PRE","CIS","par"
1295,171,5,"devant","devant","PRE",6238,172,"PRE","IST","devant"
1296,171,6,"son","son","DET:poss:obj:masc:sg",6238,172,"DET:poss","S|C","son4|son"
1297,171,7,"escut","escut","NOM:obj:masc:sg",6238,172,"NOM","+I","escu"
1298,172,1,"que","que","PROCON",6239,173,"PROCON","T|S|C","que2|que3|que"
1299,172,2,"ne","ne","PRO:clit",6239,173,"PRO:clit","S|C","en2|ne"
1300,172,3,"reluise","reluise","VER:subp:3:sg",6239,173,"VER","*+I","reluisir"
1301,172,4,"li","li","DET:def:suj:masc:sg",6239,173,"DET:def","CST","le"
1302,172,5,"ors","ors","NOM:suj:masc:sg",6239,173,"NOM","+I|+IT","or1|ors"
1303,172,6,"et","et","CON:coord",6239,173,"CON:coord","ST","et"
1304,172,7,"li","li","DET:def:suj:masc:sg",6239,173,"DET:def","CST","le"
1305,172,8,"asurs","asurs","NOM:suj:masc:sg",6239,173,"NOM","*+IT","asur"
1306,173,1,"et","et","CON:coord",6240,174,"CON:coord","ST","et"
1307,173,2,"voit","voit","VER:pres:3:sg",6240,174,"VER","+M|+I","aler|vëoir"
1308,173,3,"s","s","DET:poss:obj:femi:sg",6240,174,"DET:poss","S|C","son4|son"
1309,173,4,"amie","amie","NOM:obj:femi:sg",6240,174,"NOM","+IT|+T","ami|mie2"
1310,173,5,"qui","qui","PROCON",6240,174,"PROCON","CST","qui"
1311,173,6,"enmi","enmi","PRE",6240,174,"PRE","IST","enmi"
1312,173,7,"le","le","DET:def:obj:masc:sg",6240,174,"DET:def","CST","le"
1313,173,8,"pret","pret","NOM:obj:masc:sg",6240,174,"NOM","c'","pre"
1314,173,9,"fu","fu","VER:simp:3:sg",6240,174,"VER","+I|CMI","estre1|estre"
1315,174,1,"ou","ou","PROCON",6241,175,"PROCON","C|Td","o|où"
